index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
99,6,0,0,0,9.999999999999998,13,10.0,3.832790420844533,6,2.8333333333333335,48.95710430774855,9,41.44444444444444,49.99999999999999,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,6,5.561000000000002,21639,991,0,0.0,9909.999999999998,False,-0.4392527305697297,0,2.0540000000000003,75132,0,1,0.0,48.95710430774855,False,0.12302913127256507,1,1.6950000000000003,79807,0,6,0.6,293.7426258464913,False,0.1947143928533277,12,8.879000000000001,69959,585,0,0.0,28639.906020032904,False,-0.21117405293832464,8,9.001000000000001,68922,388,0,0.0,18995.356471406438,False,-0.26601512307350905,0.09999999999999999,363205,0.0,0.0,5,0,0,4,11,10.2,8,12,6,59.0,6.0,4,2,6,198,0.595907075330615,91.26692926604301
100,6,0,0,0,9.999999999999998,12,10.0,3.7866805432701174,1,1.0,49.10091578010695,2,55.0,49.99999999999999,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,1,5.565000000000001,21492,1003,0,0.0,10029.999999999998,False,-0.4410871673765445,0,2.0540000000000003,75132,0,1,0.0,49.10091578010695,False,0.1230302057273293,0,1.6940000000000004,79916,0,5,0.1,245.50457890053477,False,0.19598273074205075,12,8.987,69711,585,0,0.0,28724.03573136257,False,-0.21310154467216444,8,9.073000000000002,68701,390,0,0.0,19149.357154241712,False,-0.26736291707190263,0.016666666666666666,362698,0.0,0.0,6,0,0,5,8,8.0,9,14,6,61.0,0.0,6,0,6,230,0.5826170649379492,91.84954633098096
101,6,0,0,0,9.999999999999996,6,10.0,3.7866805432701174,0,,43.96555180098287,17,21.11764705882353,49.99999999999999,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,5.564000000000001,21432,1009,0,0.0,10089.999999999996,False,-0.44171973179268753,5,2.104,75044,0,0,0.0,0.0,False,0.12134841534300614,6,1.7540000000000007,79935,0,0,0.0,0.0,False,0.1944324073935717,6,9.035000000000002,69433,597,0,0.0,26247.434425186773,False,-0.22729366804322884,14,9.205000000000002,68217,395,0,0.0,17366.392961388236,False,-0.28023702061292843,0.0,361807,0.0,0.0,2,0,0,3,11,10.0,10,13,8,83.0,0.0,6,0,8,60,0.6154594793915749,92.46500581037253
102,8,0,0,0,9.999999999999996,9,10.0,3.737176595660038,1,1.0,44.25039685602539,5,49.0,49.99999999999999,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,1,5.574000000000001,21315,1018,0,0.0,10179.999999999996,False,-0.44323788639143086,0,2.0990000000000006,75044,0,0,0.0,0.0,False,0.12134841534300614,5,1.798,79982,0,1,0.1,44.25039685602539,False,0.19546531384468732,13,9.159000000000002,68962,601,0,0.0,26594.48851047126,False,-0.23007792649604905,7,9.261000000000001,68065,396,0,0.0,17523.157154986053,False,-0.28092606230292655,0.016666666666666666,361114,0.0,0.0,4,0,0,4,10,10.0,4,8,11,127.0,0.0,8,0,11,90,0.6935359481722116,93.15854175854474
103,11,0,0,0,9.999999999999998,12,10.0,3.737176595660038,0,,45.06970777272273,12,50.5,49.99999999999999,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,5.573000000000002,21195,1030,0,0.0,10299.999999999998,False,-0.44450301522371694,10,2.1990000000000007,75104,0,0,0.0,0.0,False,0.12224496809766448,1,1.8030000000000004,80070,0,0,0.0,0.0,False,0.196449651091553,12,9.266,68246,611,0,0.0,27537.591449133586,False,-0.23236589207732244,8,9.334000000000001,67819,398,0,0.0,17937.743693543645,False,-0.2812883457963532,0.0,360180,0.0,0.0,5,0,0,4,10,9.5,4,8,14,116.0,17.0,8,3,14,120,0.7429152801632881,93.90145703870803
104,14,0,0,0,9.999999999999998,12,10.0,3.722907615390995,1,3.0,45.40618750944872,13,47.53846153846154,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,1,5.583000000000001,21050,1042,0,0.0,10419.999999999998,False,-0.4462952810694556,5,2.2390000000000003,75146,0,1,0.1,45.40618750944872,False,0.1232117970466764,8,1.8820000000000001,80115,0,0,0.0,0.0,False,0.19712206565754672,13,9.384,67737,616,0,0.0,27970.21150582041,False,-0.2351053832057898,7,9.396000000000003,67338,406,0,0.0,18434.912128836182,False,-0.2834636884303021,0.016666666666666666,359132,0.0,0.0,4,0,0,7,12,12.0,5,12,12,164.0,20.0,12,2,12,120,0.8808251488953829,94.78228218760341
105,12,0,0,0,9.999999999999998,7,10.0,3.6518548841170637,2,2.0,45.61580851668144,13,47.0,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,2,5.602000000000002,20927,1049,0,0.0,10489.999999999998,False,-0.4481508033568085,4,2.2740000000000005,75228,0,1,0.1,45.61580851668144,False,0.12443865194713838,8,1.954,80159,0,1,0.1,45.61580851668144,False,0.19812034583414284,10,9.471,66952,629,0,0.0,28692.343556992626,False,-0.23907327918592758,10,9.489000000000003,67168,406,0,0.0,18520.018257772666,False,-0.28465655386147326,0.03333333333333333,358180,0.0,0.0,3,0,0,4,11,10.8,5,9,9,101.0,20.0,9,3,9,70,0.6951458053663373,95.47742799296975
106,9,0,0,0,9.999999999999998,9,10.0,3.403804631679252,7,1.8571428571428572,46.577333654876675,6,60.833333333333336,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,7,5.670000000000001,20644,1058,0,0.0,10579.999999999998,False,-0.45316914772487665,4,2.3100000000000005,75376,0,5,0.5,232.88666827438337,False,0.1280493004518206,0,1.9460000000000002,80211,0,2,0.2,93.15466730975335,False,0.1992525340115487,5,9.511000000000001,66891,629,0,0.0,29297.142868917428,False,-0.23681385016558515,15,9.629000000000001,66451,412,0,0.0,19189.86146580919,False,-0.2882326940696493,0.11666666666666665,357319,0.0,0.0,5,0,0,3,10,9.8,5,8,9,108.0,3.0,8,1,9,150,0.6589039033278823,96.13633189629763
107,9,0,0,0,9.999999999999998,6,10.0,3.310722538875664,4,2.25,47.49066666909943,6,60.5,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,4,5.703000000000002,20478,1064,0,0.0,10639.999999999998,False,-0.45603677307805845,0,2.306000000000001,75683,0,1,0.1,47.49066666909943,False,0.13125151791364026,0,1.9460000000000002,80258,0,4,0.3,189.96266667639773,False,0.20067811265690727,6,9.566,66813,629,0,0.0,29871.629334863544,False,-0.23485539570547104,14,9.754000000000001,65779,418,0,0.0,19851.098667683564,False,-0.2914279224844228,0.06666666666666667,356757,0.0,0.0,4,0,0,4,9,9.0,3,7,5,100.0,19.0,7,2,5,423,0.6607042830437422,96.79703617934138
108,5,0,0,0,9.999999999999998,11,10.0,3.310722538875664,0,,46.310957307175855,10,36.6,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,5.699000000000001,20368,1075,0,0.0,10749.999999999998,False,-0.45719647450765405,3,2.3360000000000007,75637,0,0,0.0,0.0,False,0.13020934506821272,2,1.9660000000000002,80478,0,0,0.0,0.0,False,0.20254620982322968,10,9.660000000000002,66327,638,0,0.0,29546.390761978197,False,-0.2409262794153078,10,9.840000000000002,65541,419,0,0.0,19404.291111706683,False,-0.29574652468758855,0.0,356097,0.0,0.0,4,0,0,1,11,10.25,3,4,9,59.0,3.0,4,1,9,251,0.5773471808061004,97.37438336014748
109,9,0,0,0,10.0,8,10.0,3.2544973275387505,2,2.0,46.310957307175855,0,,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,2,5.719000000000001,20235,1083,0,0.0,10830.0,False,-0.45915742419769745,0,2.3330000000000006,75634,0,1,0.1,46.310957307175855,False,0.13051051923335155,0,1.964,80477,0,1,0.1,46.310957307175855,False,0.20287726908019044,12,9.770000000000001,66096,638,0,0.0,29546.390761978197,False,-0.24308837074728712,8,9.910000000000002,65429,419,0,0.0,19404.291111706683,False,-0.29679481139400277,0.03333333333333333,355617,0.0,0.0,3,0,0,4,8,8.0,2,6,13,84.0,16.0,6,3,13,80,0.6875908095389605,98.06197416968644
110,13,0,0,0,10.0,8,10.0,3.1209310760658564,5,2.0,45.17835454244392,23,41.08695652173913,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,5,5.767000000000002,20025,1091,0,0.0,10910.0,False,-0.4627419558891747,7,2.4030000000000005,75598,0,5,0.5,225.8917727122196,False,0.13131428487001653,14,2.104,80533,0,0,0.0,0.0,False,0.20336804984833315,7,9.828000000000001,65807,642,0,0.0,29004.503616248996,False,-0.2483292761381446,13,10.032000000000002,64392,438,0,0.0,19788.119289590435,False,-0.3047045643077544,0.08333333333333333,354101,0.0,0.0,3,0,0,7,14,13.625,4,11,10,145.0,17.0,11,2,10,80,0.7776539986953139,98.83962816838175
111,10,0,0,0,9.999999999999998,11,10.0,3.071909721056548,1,1.0,44.83732855262832,15,42.666666666666664,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,1,5.772000000000002,19888,1102,0,0.0,11019.999999999998,False,-0.464470965293299,5,2.446000000000001,75812,0,1,0.1,44.83732855262832,False,0.13315928252284429,5,2.1400000000000006,80578,0,0,0.0,0.0,False,0.2040404644143269,10,9.921000000000001,65307,652,0,0.0,29233.938216313665,False,-0.25193540767910416,10,10.119000000000002,63891,443,0,0.0,19862.936548814345,False,-0.30904364172548765,0.016666666666666666,353222,0.0,0.0,5,0,0,5,11,11.0,4,9,10,133.0,11.0,9,1,10,430,0.729425978846848,99.5690541472286
112,10,0,0,0,9.999999999999998,7,10.0,3.7626953511227663,8,7.125,44.94087626062159,5,47.0,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,8,5.851000000000002,19634,1109,0,0.0,11089.999999999998,False,-0.46908868553114325,4,2.4810000000000008,75839,0,7,0.7,314.5861338243511,False,0.1355780982160419,0,2.1350000000000002,80577,0,1,0.1,44.94087626062159,False,0.20436128742181786,5,9.961000000000002,65012,657,0,0.0,29526.155703228385,False,-0.2533289855803092,15,10.259000000000002,63531,443,0,0.0,19908.808183455367,False,-0.31219846227826686,0.13333333333333333,352339,0.0,0.0,3,0,0,4,12,11.8,6,10,5,156.0,0.0,10,0,5,70,0.7167586516588926,100.28581279888749
113,5,0,0,0,9.999999999999998,8,10.0,3.7626953511227663,0,,45.83754664503381,14,51.857142857142854,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,5.843000000000001,19554,1117,0,0.0,11169.999999999998,False,-0.46993210475266733,0,2.4770000000000003,76074,0,2,0.0,91.67509329006762,False,0.13742416727649745,8,2.2150000000000003,80730,0,0,0.0,0.0,False,0.2063117313927947,10,10.056000000000001,64368,667,0,0.0,30573.643612237553,False,-0.254454546418334,10,10.344,63097,447,0,0.0,20489.383350330114,False,-0.31354356777674247,0.0,351569,0.0,0.0,4,0,0,2,11,10.8,3,5,8,65.0,0.0,5,0,8,315,0.5660330019891262,100.85184580087662
114,8,0,0,0,9.999999999999998,11,10.0,4.355143668188809,14,6.142857142857143,45.89442521699744,5,47.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,14,5.983000000000002,19062,1128,0,0.0,11279.999999999998,False,-0.47914645974781767,3,2.5070000000000006,76154,0,6,0.6,275.36655130198466,False,0.13999197997177348,0,2.2070000000000003,80685,0,8,0.8,367.1554017359795,False,0.20838243505025159,9,10.136000000000001,63980,672,0,0.0,30841.05374582228,False,-0.256834671400388,11,10.444000000000003,62902,447,0,0.0,20514.808071997857,False,-0.3152497258917557,0.2333333333333333,350529,0.0,0.0,3,0,0,4,13,12.6,3,7,8,102.0,3.0,7,1,8,110,0.669344462454319,101.52119026333094
115,8,0,0,0,9.999999999999998,10,10.0,4.140895137707152,6,2.3333333333333335,45.89442521699744,0,,50.000000000000014,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,6,6.029000000000001,18800,1138,0,0.0,11379.999999999998,False,-0.48361658162189514,0,2.504000000000001,76146,0,10,0.4,458.9442521699744,False,0.14124399871621104,0,2.2070000000000007,80679,0,10,0.2,458.9442521699744,False,0.20897855933064852,9,10.217,63825,672,0,0.0,30841.05374582228,False,-0.25828542532444343,11,10.543000000000003,62688,447,0,0.0,20514.808071997857,False,-0.3172527022772257,0.10000000000000002,349884,0.0,0.0,3,0,0,5,10,10.0,2,7,6,113.0,3.0,7,1,6,100,0.6682175900787115,102.18940785340965
116,6,0,0,0,10.0,7,10.0,4.140895137707152,0,,44.15249863538676,21,36.523809523809526,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,6.023000000000002,18730,1145,0,0.0,11450.0,False,-0.48435457344072874,0,2.5040000000000004,76256,0,5,0.0,220.76249317693382,False,0.14110815783196315,6,2.2670000000000003,81108,0,0,0.0,0.0,False,0.21196001374714224,10,10.308000000000002,63312,683,0,0.0,30156.15656796916,False,-0.2662921698225908,10,10.632000000000001,62084,457,0,0.0,20177.69187637175,False,-0.3244836164189228,0.0,349236,0.0,0.0,6,0,0,3,8,8.0,3,6,10,88.0,0.0,6,0,10,735,0.6155041912570596,102.80491204466671
117,10,0,0,0,10.0,5,10.0,4.127892373858612,13,4.076923076923077,43.124692754767175,4,17.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,13,6.153000000000002,18311,1150,0,0.0,11500.0,False,-0.49266225277274067,0,2.5040000000000004,76294,0,6,0.5,258.74815652860303,False,0.14195977583587555,0,2.261000000000001,81085,0,8,0.8,344.9975420381374,False,0.2141939059967285,9,10.388000000000002,63088,687,0,0.0,29626.663922525047,False,-0.2708666901165047,11,10.732000000000001,61871,457,0,0.0,19707.984588928597,False,-0.32867539339331997,0.21666666666666667,348395,0.0,0.0,3,0,0,5,11,11.0,5,10,9,149.0,0.0,10,0,9,118,0.6937214145436883,103.4986334592104
118,9,0,0,0,10.0,15,10.0,3.972950635270926,3,1.0,42.83523698618662,15,41.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,3,6.170000000000002,18080,1165,0,0.0,11650.0,False,-0.4959515877366845,0,2.504000000000001,76536,0,4,0.3,171.3409479447465,False,0.14492282883272387,2,2.2810000000000006,81379,0,0,0.0,0.0,False,0.21600944368901573,12,10.499000000000002,62357,697,0,0.0,29856.160179372077,False,-0.27663462444486636,8,10.801000000000002,61614,462,0,0.0,19789.87948761822,False,-0.3306975810427728,0.049999999999999996,347712,0.0,0.0,8,0,0,4,10,9.4,3,7,10,91.0,17.0,7,2,10,630,0.6478240387514234,104.14645749796182
119,10,0,0,0,10.0,12,10.0,3.955422000304978,1,3.0,43.035285016682316,5,47.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,1,6.177000000000001,17935,1177,0,0.0,11770.0,False,-0.4977438535824231,0,2.504000000000001,76536,0,4,0.0,172.14114006672926,False,0.1449288072864839,5,2.3290000000000006,81421,0,1,0.1,43.035285016682316,False,0.21695855897835345,7,10.557000000000002,62029,702,0,0.0,30210.770081710987,False,-0.2780450853056832,13,10.923000000000004,61355,462,0,0.0,19882.30167770723,False,-0.33268922193864137,0.016666666666666666,347022,0.0,0.0,4,0,0,3,8,8.0,4,7,13,93.0,9.0,7,3,13,120,1.5804820656776428,105.72693956363946
120,13,0,0,0,10.000000000000002,8,10.0,3.955422000304978,0,,44.757963009152995,14,56.285714285714285,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,6.176000000000002,17855,1185,0,0.0,11850.000000000002,False,-0.4985872728039472,10,2.6040000000000005,76894,0,0,0.0,0.0,False,0.1489921252783049,0,2.3240000000000003,81421,0,1,0.0,44.757963009152995,False,0.21697142957584947,12,10.670000000000002,61564,707,0,0.0,31643.879847471166,False,-0.2756906063801763,8,10.990000000000002,60681,471,0,0.0,21081.00057731106,False,-0.33338792889756247,0.0,346161,0.0,0.0,3,0,0,5,10,9.2,5,10,9,147.0,24.0,10,3,9,80,0.72246078774333,106.44940035138279
121,9,0,0,0,10.000000000000002,14,10.0,4.032861649646362,4,5.0,44.86795714848438,5,47.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,4,6.216000000000002,17623,1199,0,0.0,11990.000000000002,False,-0.5020031206511196,0,2.5940000000000003,76894,0,0,0.0,0.0,False,0.1489921252783049,4,2.3640000000000008,81484,0,4,0.4,179.47182859393752,False,0.2189192940289133,12,10.777999999999999,61089,712,0,0.0,31945.98548972088,False,-0.27872265567656196,8,11.062,60559,471,0,0.0,21132.807816936143,False,-0.33428736245010743,0.06666666666666667,345395,0.0,0.0,6,0,0,3,9,8.8,2,5,8,64.0,17.0,5,4,8,140,0.6088963337242603,107.05829668510705
122,8,0,0,0,10.000000000000002,11,10.0,3.6630749054166625,12,2.1666666666666665,45.125505168490946,3,53.0,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,12,6.332000000000002,17152,1210,0,0.0,12100.000000000002,False,-0.5107746805549699,0,2.5940000000000007,76880,0,9,0.9,406.1295465164185,False,0.15181723433286337,0,2.3600000000000008,81631,0,4,0.3,180.50202067396378,False,0.2211235451240528,8,10.846,60963,712,0,0.0,32129.359679965553,False,-0.27904381426622005,12,11.174000000000003,60154,474,0,0.0,21389.489449864708,False,-0.3368768101671422,0.19999999999999998,344526,0.0,0.0,5,0,0,3,11,11.0,2,5,13,68.0,20.0,5,3,13,269,0.6228640954941511,107.6811607806012
123,13,0,0,0,10.0,13,10.0,3.6511284994116635,1,3.0,45.42728267384251,10,48.0,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,1,6.330000000000001,16997,1223,0,0.0,12230.0,False,-0.512672373803399,1,2.6040000000000005,77322,0,0,0.0,0.0,False,0.15538753492820107,0,2.3600000000000008,81628,0,5,0.1,227.13641336921256,False,0.22142713576325934,8,10.918,60356,722,0,0.0,32798.498090514295,False,-0.28159368552094094,12,11.282000000000004,59905,474,0,0.0,21532.53198740135,False,-0.33853795833340494,0.016666666666666666,343954,0.0,0.0,6,0,0,7,10,9.2,3,10,7,153.0,31.0,10,3,7,365,0.6726033929735422,108.35376417357475
124,7,0,0,0,10.0,10,10.0,3.402587899874024,6,1.3333333333333333,45.299163415565886,20,44.75,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,6,6.389000000000001,16732,1233,0,0.0,12330.0,False,-0.5172057521190908,7,2.673000000000001,77401,0,1,0.1,45.299163415565886,False,0.15690643846970073,8,2.4400000000000004,81826,0,5,0.5,226.49581707782943,False,0.22438097378388477,9,11.000000000000002,59673,735,0,0.0,33294.885110440926,False,-0.2856633450152988,11,11.38,59344,481,0,0.0,21788.89760288719,False,-0.3425889985918927,0.09999999999999999,342722,0.0,0.0,5,0,0,4,14,14.0,2,6,3,89.0,3.0,6,1,3,335,0.35383843816816807,108.70760261174291
125,3,0,0,0,10.0,13,10.0,3.2759052981132566,5,2.0,45.299163415565886,0,,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,5,6.433000000000001,16472,1246,0,0.0,12460.0,False,-0.5213174208240205,0,2.666000000000001,77401,0,1,0.0,45.299163415565886,False,0.15690643846970073,0,2.4320000000000004,81816,0,10,0.5,452.99163415565886,False,0.22592376039743925,8,11.071,59552,735,0,0.0,33294.885110440926,False,-0.2867958690463355,12,11.489000000000003,59096,481,0,0.0,21788.89760288719,False,-0.3449102048703813,0.08333333333333333,342083,0.0,0.0,5,0,0,0,9,9.0,2,2,2,30.0,3.0,2,1,2,130,0.22967899963259697,108.93728161137551
126,2,0,0,0,9.999999999999998,9,10.0,3.1067637861951556,4,1.0,46.5293709225868,15,54.333333333333336,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,4,6.468000000000001,16274,1255,0,0.0,12549.999999999998,False,-0.5245434993463501,4,2.7060000000000004,77490,0,4,0.4,186.1174836903472,False,0.15928841716368328,0,2.432000000000001,82386,0,0,0.0,0.0,False,0.23105658742136484,5,11.113,59252,740,0,0.0,34431.73448271423,False,-0.284283493777135,15,11.627000000000004,58163,491,0,0.0,22845.92112299012,False,-0.3486960945564432,0.06666666666666667,341311,0.0,0.0,6,0,0,0,10,9.8,0,0,2,0.0,6.0,0,2,2,660,0.1570845991373062,109.09436621051282
127,2,0,0,0,9.999999999999998,0,,2.9113094952391325,6,1.3333333333333333,47.82025952916929,11,59.45454545454545,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,6,6.524000000000001,16109,1255,0,0.0,12549.999999999998,False,-0.5280226036351369,1,2.7120000000000006,77752,0,5,0.5,239.10129764584644,False,0.1635992207286423,6,2.4920000000000004,82486,0,1,0.1,47.82025952916929,False,0.23290812022420668,11,11.218000000000004,58961,742,0,0.0,35482.63257064361,False,-0.28208912041892337,9,11.702000000000002,57447,500,0,0.0,23910.129764584646,False,-0.35041730344818633,0.09999999999999999,340501,0.0,0.0,0,0,0,0,14,13.2,0,0,2,0.0,6.0,0,2,2,0,0.15661612432450056,109.25098233483732
128,2,0,0,0,9.999999999999998,0,,2.9113094952391325,0,,47.82025952916929,0,,50.00000000000001,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,6.518000000000001,16109,1255,0,0.0,12549.999999999998,False,-0.5280226036351369,0,2.7110000000000007,77752,0,5,0.0,239.10129764584644,False,0.1635992207286423,0,2.486,82486,0,1,0.0,47.82025952916929,False,0.23290812022420668,12,11.327000000000002,58712,742,0,0.0,35482.63257064361,False,-0.2844196864001478,8,11.773000000000003,57325,500,0,0.0,23910.129764584646,False,-0.35155918718195894,0.0,340130,0.0,0.0,0,0,0,0,8,8.0,0,0,2,0.0,6.0,0,2,2,0,0.1474839188158512,109.39846625365317
129,2,0,0,0,9.999999999999998,0,,2.9113094952391325,0,,48.41633238571147,7,56.857142857142854,50.0,20,50.0,0,0.2,47746,0,0,0.0,0.0,False,0.006747353772192468,0,6.5180000000000025,16109,1255,0,0.0,12549.999999999998,False,-0.5280226036351369,0,2.7110000000000007,77992,0,1,0.0,48.41633238571147,False,0.16576077232330969,2,2.5060000000000002,82566,0,0,0.0,0.0,False,0.23374624568533986,11,11.425,58361,745,0,0.0,36070.16762735505,False,-0.2849553653215757,9,11.855000000000002,56928,504,0,0.0,24401.83152239858,False,-0.35297389802417345,0.0,339702,0.0,0.0,3,0,0,0,9,9.0,0,0,0,0.0,6.0,0,2,0,288,0.14189148880541325,109.54035774245858
