index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
100,10,0,0,0,10.0,9,10.0,29.050934391402464,10,32.0,37.7482414847005,8,47.0,37.0,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,51804,12,128,1.0,3838.5196020995154,False,0.4756299558065691,0,13.367000000000003,-54908,265,0,0.0,7698.497613721653,True,-1.8929477298555295,0,3.161000000000001,60875,20,22,1.0,1411.4800004914603,False,0.0769629241036329,0,0.29900000000000004,73450,0,53,0.5,1961.0,False,0.05797276552194678,0,0.30800000000000005,46971,731,339,1.0,40136.96452531607,False,-0.047084912118233416,0.5833333333333334,269790,0.0,0.125,14,0,0,3,0,0.0,3,6,7,78.0,27.0,6,4,7,1526,0.8390920750098303,119.64365240721963
101,7,0,0,0,10.0,11,10.0,29.050934391402464,0,,38.396793581553844,13,46.61538461538461,37.0,20,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,51694,13,138,1.0,4139.02894601354,False,0.47673564075608454,0,13.367000000000003,-54908,265,0,0.0,7698.497613721653,True,-1.8929477298555295,0,3.161000000000001,61481,10,19,1.0,1020.0484219635476,False,0.08413823384018498,0,0.29900000000000004,73476,0,50,0.9,1850.0,False,0.05755344553104389,0,0.30800000000000005,47079,725,341,1.0,40454.675346626536,False,-0.04329176607184905,0.65,270420,0.0,0.125,12,0,0,1,0,0.0,2,3,10,54.0,12.0,3,4,10,1456,0.6517748349579051,120.29542724217754
102,10,0,0,0,10.0,11,10.0,29.505703042926285,16,33.0,38.396793581553844,0,,37.0,11,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,52112,14,132,1.0,4034.7528016662695,False,0.48678486007726907,0,13.367000000000003,-54908,265,0,0.0,7819.011306375465,True,-1.8918939200212008,0,3.1610000000000005,60953,16,29,1.0,1585.598262551882,False,0.07984958256865933,0,0.29900000000000004,73476,0,50,0.0,1850.0,False,0.05755344553104389,0,0.30800000000000005,47486,715,340,1.0,40033.707410810995,False,-0.0404984406213684,0.5,270717,0.0,0.125,9,0,0,2,0,0.0,2,4,11,72.0,33.0,4,6,11,1045,0.7884403750067577,121.0838676171843
103,11,0,0,0,10.0,7,10.0,29.902092510235693,16,33.0,37.68764900420827,5,15.0,37.0,11,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,52570,11,126,1.0,3877.6636562896974,False,0.4972074553834387,0,13.367000000000004,-54908,265,0,0.0,7924.054515212459,True,-1.8909753889890482,0,3.161000000000001,60500,22,34,1.0,1939.2261013682664,False,0.07501946573424513,0,0.29900000000000004,73401,0,55,0.5,2035.0,False,0.05780219467818967,0,0.30800000000000005,47893,705,339,1.0,39112.792547966834,False,-0.041258297219931066,0.5833333333333334,271054,0.0,0.125,9,0,0,3,0,0.0,2,5,11,75.0,48.0,5,6,11,1080,0.9408340649679303,122.02470168215223
104,11,0,0,0,10.0,8,10.0,29.982266564649937,10,31.0,39.535237831891635,48,45.25,36.99999999999999,9,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,52800,9,126,1.0,3867.765587145892,False,0.5033889854580973,0,13.367000000000003,-54908,265,0,0.0,7945.3006396322335,True,-1.8907896061592147,14,3.301000000000001,61844,22,10,1.0,1054.962242741215,False,0.09079190488580982,0,0.29900000000000004,73119,0,61,0.6,2256.9999999999995,False,0.055371560154650896,0,0.30800000000000005,46336,737,340,1.0,41717.470282104136,False,-0.0448781109129511,0.6,270789,0.0,0.125,9,0,0,2,1,0.6666666666666666,2,4,15,72.0,66.0,4,7,15,1950,0.9808476239559241,123.00554930610815
105,15,0,0,0,9.999999999999998,10,10.0,30.090708171250153,7,32.0,39.94047554009865,11,46.45454545454545,36.99999999999999,6,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,52924,9,129,1.0,3971.70135409127,False,0.5082223384801174,0,13.367000000000003,-54908,265,0,0.0,7974.037665381291,True,-1.8905383205195763,1,3.2970000000000006,62094,19,10,1.0,971.1282106547394,False,0.0944309916986249,0,0.29900000000000004,72884,0,66,0.5,2441.9999999999995,False,0.05334603138503525,0,0.30800000000000005,46282,733,344,1.0,42004.36857089231,False,-0.043606659576896786,0.5833333333333334,270874,0.0,0.125,8,0,0,4,1,0.16666666666666666,2,6,9,108.0,57.0,6,9,9,781,1.062445546966046,124.0679948530742
106,9,0,0,0,9.999999999999998,12,10.0,30.274977327744118,16,31.625,40.005358907688105,6,41.833333333333336,36.99999999999999,14,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,53310,11,123,1.0,3833.8222113125266,False,0.5169311150508491,0,13.367000000000003,-54908,265,0,0.0,8022.868991852191,True,-1.890111323960719,0,3.296000000000001,61839,25,14,1.0,1316.9494579012364,False,0.09299536077213395,0,0.29900000000000004,72868,0,67,0.1,2478.9999999999995,False,0.05338156697748465,0,0.30800000000000005,46565,728,340,1.0,41703.90128479694,False,-0.04171948711623733,0.5166666666666667,271272,0.0,0.125,13,0,0,0,0,0.0,3,3,13,54.0,33.0,3,6,13,1395,0.8941684939782135,124.96216334705241
107,13,0,0,0,9.999999999999996,12,10.0,30.613366758800634,17,33.0,40.34339599004484,8,47.0,36.99999999999999,9,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,53751,13,116,1.0,3681.1505440208734,False,0.5269474351638541,0,13.367000000000004,-54908,265,0,0.0,8112.542191082168,True,-1.8893271931524818,0,3.2960000000000003,61654,32,16,1.0,1625.1220721223376,False,0.09245472256140552,0,0.29900000000000004,72680,0,71,0.4,2626.9999999999995,False,0.05176114396179213,0,0.30800000000000005,46710,722,341,1.0,41744.93190481237,False,-0.0393668132760094,0.5666666666666667,271485,0.0,0.125,10,0,0,5,0,0.0,0,5,14,75.0,39.0,5,8,14,1390,0.9385777729912661,125.90074112004368
108,14,0,0,0,9.999999999999996,7,10.0,30.902738867561542,17,33.0,40.60110103269307,6,47.0,36.99999999999999,8,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,54242,10,109,1.0,3468.398536564208,False,0.5375119968215483,0,13.367000000000003,-54908,265,0,0.0,8189.225799903808,True,-1.8886566474300122,0,3.2960000000000003,61375,39,20,1.0,2017.2288364887618,False,0.09100409965450126,0,0.29900000000000004,72398,0,77,0.6,2848.9999999999995,False,0.04933050943825335,0,0.30800000000000005,47006,712,343,1.0,41598.983935277465,False,-0.036196668642842614,0.6,271711,0.0,0.125,8,0,0,4,0,0.0,0,4,10,57.0,45.0,4,10,10,1209,0.6880231990362518,126.58876431907993
109,10,0,0,0,9.999999999999998,10,10.0,30.90988051268058,10,31.0,41.200392210839844,22,45.0,36.99999999999999,11,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,54452,10,109,1.0,3469.1769758821833,False,0.5432908091284944,0,13.367000000000003,-54908,265,0,0.0,8191.118335860354,True,-1.8886400984971985,2,3.3160000000000003,61981,39,10,1.0,1617.489262102941,False,0.09810676164832934,0,0.29900000000000004,72398,0,77,0.0,2848.9999999999995,False,0.04933050943825335,0,0.30800000000000005,46423,724,342,1.0,42483.083960648044,False,-0.03820016516482798,0.5,271944,0.0,0.125,9,0,0,2,1,0.09090909090909091,0,2,9,36.0,39.0,2,8,9,817,0.47966800699941814,127.06843232607935
110,9,0,0,0,9.999999999999998,8,10.0,30.90988051268058,0,,42.05849757926354,22,47.72727272727273,37.0,14,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,54372,8,119,1.0,3758.275781008989,False,0.5450638034033151,0,13.367000000000003,-54908,265,0,0.0,8191.118335860354,True,-1.8886400984971985,12,3.4340000000000006,62587,29,10,1.0,1316.9715106603721,False,0.10607705063536524,0,0.29900000000000004,71348,12,87,1.0,3723.7019709511624,False,0.04062217116038752,0,0.30800000000000005,46941,714,338,1.0,42535.767271594166,False,-0.03046276387597955,0.6666666666666666,271938,0.0,0.125,9,0,0,1,1,0.75,0,1,11,18.0,39.0,1,8,11,880,0.4608395720133558,127.5292718980927
111,11,0,0,0,9.999999999999998,13,10.0,30.91667840106639,10,31.0,42.60480599442923,26,45.76923076923077,37.0,7,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,54552,11,119,1.0,3789.0847297269006,False,0.550431026035198,0,13.367000000000004,-54908,265,0,0.0,8192.919776282593,True,-1.8886243461325412,16,3.582000000000001,62875,29,10,1.0,1322.6317335752176,False,0.11116327154228073,0,0.29900000000000004,70393,23,97,1.0,4568.910537871872,False,0.03305457227848449,0,0.30800000000000005,46965,709,341,1.0,42823.80745005032,False,-0.028074486510331523,0.6666666666666666,271475,0.0,0.125,11,0,0,2,1,1.0,0,2,13,36.0,42.0,2,9,13,1169,0.47703172196634114,128.00630362005904
112,13,0,0,0,9.999999999999998,8,10.0,30.91667840106639,0,,42.7858995426643,13,45.0,37.0,0,,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,54472,9,129,1.0,4078.2515137375644,False,0.5522049539063582,0,13.367000000000003,-54908,265,0,0.0,8192.919776282593,True,-1.8886243461325412,3,3.596000000000001,63349,19,10,1.0,1015.2758850469045,False,0.1167652665708894,0,0.29900000000000004,69808,26,107,1.0,5071.433388109272,False,0.02831073308583452,0,0.30800000000000005,46965,699,351,1.0,42894.34378032235,False,-0.02757317645324689,0.6666666666666666,271284,0.0,0.125,3,0,0,2,1,0.23076923076923078,1,3,12,54.0,45.0,3,10,12,80,0.5519560929969884,128.55825971305603
113,12,0,0,0,9.999999999999998,11,10.0,30.91667840106639,0,,42.7858995426643,0,,37.0,0,,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,54362,10,139,1.0,4397.418297748229,False,0.5535668730978689,0,13.367000000000003,-54908,265,0,0.0,8192.919776282593,True,-1.8886243461325412,0,3.593000000000001,63349,9,20,1.0,1133.9680964628838,False,0.11780314879733192,0,0.29900000000000004,69808,16,117,1.0,5013.574392682629,False,0.027899522349632135,0,0.30800000000000005,46965,689,361,1.0,42836.4847848957,False,-0.027984387189449483,0.6666666666666666,271174,0.0,0.125,4,0,0,3,0,0.0,0,3,7,39.0,27.0,3,9,7,110,0.46700936695560813,129.02526908001164
114,7,0,0,0,9.999999999999998,6,10.0,30.91667840106639,0,,41.36863743415684,9,17.0,37.0,0,,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,54302,6,149,1.0,4666.585081758893,False,0.5556154734221289,0,13.367000000000003,-54908,265,0,0.0,8192.919776282593,True,-1.8886243461325412,0,3.5930000000000004,63502,0,20,0.9,827.3727486831367,False,0.11779794288810015,0,0.29900000000000004,69655,15,127,1.0,5319.529561512352,False,0.02789920372919282,0,0.30800000000000005,46965,679,371,1.0,41816.304817792494,False,-0.0352349270966533,0.65,271114,0.0,0.125,3,0,0,1,0,0.0,0,1,5,18.0,18.0,1,6,5,213,0.25387789303204045,129.27914697304368
115,5,0,0,0,9.999999999999998,12,10.0,30.91667840106639,0,,41.58893849652865,6,47.0,37.0,0,,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,54182,8,159,1.0,4995.751865769556,False,0.5568400563870899,0,13.367000000000004,-54908,265,0,0.0,8192.919776282593,True,-1.8886243461325412,0,3.5930000000000004,63784,0,14,0.0,582.245138951401,False,0.12058626389429349,0,0.29900000000000004,69655,5,137,1.0,5276.944692482643,False,0.027596548019122754,0,0.30800000000000005,46683,675,381,1.0,42169.53348515683,False,-0.03673290393196474,0.5,270994,0.0,0.125,5,0,0,0,0,0.0,0,0,4,0.0,15.0,0,5,4,402,0.14537147100782022,129.4245184440515
116,4,0,0,0,9.999999999999998,8,10.0,30.91667840106639,0,,41.58893849652865,0,,37.0,0,,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,54102,6,169,1.0,5284.91864978022,False,0.55861398425825,0,13.367000000000003,-54908,265,0,0.0,8192.919776282593,True,-1.8886243461325412,0,3.5930000000000004,63784,0,14,0.0,582.245138951401,False,0.12058626389429349,0,0.29900000000000004,69655,0,142,0.5,5254.0,False,0.02743347737093473,0,0.30800000000000005,46683,665,391,1.0,42123.64410019155,False,-0.03705904522834079,0.4166666666666667,270914,0.0,0.125,3,0,0,0,0,0.0,0,0,4,0.0,12.0,0,4,4,80,0.14639168896246701,129.57091013301397
117,4,0,0,0,9.999999999999998,0,,30.91667840106639,0,,41.58893849652865,0,,37.0,0,,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,54102,0,175,0.6,5410.418720186619,False,0.5603375548683854,0,13.367000000000003,-54908,265,0,0.0,8192.919776282593,True,-1.8886243461325412,0,3.5930000000000004,63784,0,14,0.0,582.245138951401,False,0.12058626389429349,0,0.29900000000000004,69655,0,142,0.0,5254.0,False,0.02743347737093473,0,0.30800000000000005,46683,655,401,1.0,42077.75471522626,False,-0.03738518652471664,0.26666666666666666,270914,0.0,0.125,0,0,0,0,0,0.0,0,0,2,0.0,12.0,0,4,2,0,0.1293407219927758,129.70025085500674
118,2,0,0,0,9.999999999999998,0,,30.91667840106639,0,,41.58893849652865,0,,37.0,8,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,54102,0,175,0.0,5410.418720186619,False,0.5603375548683854,0,13.367000000000003,-54908,265,0,0.0,8192.919776282593,True,-1.8886243461325412,0,3.5930000000000004,63784,0,14,0.0,582.245138951401,False,0.12058626389429349,0,0.29900000000000004,69951,0,134,0.0,4958.0,False,0.02953718444393905,0,0.30800000000000005,46683,645,411,1.0,42031.865330260975,False,-0.03771132782109269,0.16666666666666666,271210,0.0,0.125,3,0,0,0,0,0.0,0,0,1,0.0,6.0,0,2,1,296,0.12456714897416532,129.8248180039809
119,1,0,0,0,9.999999999999998,0,,30.91667840106639,0,,41.58893849652865,0,,37.00000000000001,12,37.0,0,0.2,36690,0,0,0.0,0.0,False,0.007773230422720905,0,1.3340000000000003,54102,0,175,0.0,5410.418720186619,False,0.5603375548683854,0,13.367000000000004,-54908,265,0,0.0,8192.919776282593,True,-1.8886243461325412,0,3.593000000000001,63784,0,14,0.0,582.245138951401,False,0.12058626389429349,0,0.29900000000000004,70395,0,122,0.0,4514.000000000001,False,0.03269274505344553,0,0.30800000000000005,46683,635,421,1.0,41985.97594529569,False,-0.03803746911746853,0.16666666666666666,271654,0.0,0.125,3,0,0,0,0,0.0,0,0,0,0.0,3.0,0,1,0,444,0.11763422802323475,129.94245223200414
