index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
103,25,0,0,0,10.000000000000005,13,10.0,21.87853900148371,19,19.0,40.97581368987545,46,31.0,41.0,11,41.0,0,5.510000000000002,71802,18,17,1.0,551.9351630252231,False,0.23960319852634077,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.000000000004,True,-2.1702753987089967,0,0.2,79050,865,374,1.0,34249.89055629683,False,0.07796484244553754,0,0.29900000000000004,84453,839,249,1.0,28559.07183102382,False,0.10663127714401538,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000003,95655,406,316,1.0,29592.180358089434,False,-0.11391022720381289,0.6666666666666666,455610,0.0,0.125,17,0,0,18,3,9509.91111111111,9,27,20,171.0,54.0,12,13,20,2368,1.6128129580174573,289.8943256519851
104,20,0,0,0,10.000000000000004,11,10.0,22.00609111840488,22,23.09090909090909,40.97581368987545,0,,41.0,4,41.0,5,5.560000000000001,72085,19,10,1.0,410.06091118404885,False,0.24325027440566901,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.000000000003,True,-2.1702753987089967,0,0.2,78803,868,384,1.0,34835.99954768761,False,0.07848103849901698,0,0.29900000000000004,84192,838,259,1.0,29053.84010290103,False,0.1064786654350589,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,95819,396,322,1.0,29428.422221190678,False,-0.11325141507745418,0.6666666666666666,455549,0.0,0.125,9,0,0,18,7,32092.209615384614,8,26,22,150.0,45.0,10,10,22,535,1.6632741270004772,291.5575997789856
105,22,0,0,0,10.000000000000005,10,10.0,22.490345170958662,14,29.0,40.97581368987545,0,,41.0,8,41.0,4,5.5950000000000015,72299,19,10,1.0,414.90345170958676,False,0.24697230636423487,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.000000000004,True,-2.1702753987089967,0,0.2,78600,865,394,1.0,35598.61916669017,False,0.08047960169184903,0,0.29900000000000004,83989,835,269,1.0,29801.93210032698,False,0.10839581311338946,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,96147,386,324,1.0,29100.664084291922,False,-0.11193476099361441,0.6666666666666666,455685,0.0,0.125,11,0,0,15,6,22584.485317460316,14,29,20,194.0,42.0,13,9,20,631,1.683627947990317,293.2412277269759
106,20,0,0,0,10.000000000000005,7,10.0,21.64807110186587,39,17.71794871794872,40.073636944954956,32,34.75,41.0,10,41.0,29,5.881000000000001,72138,16,10,1.0,376.4807110186588,False,0.24387301543544412,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.000000000004,True,-2.1702753987089967,0,0.2,79712,855,372,1.0,33416.49373561856,False,0.08071427462546413,0,0.29900000000000004,83298,864,279,1.0,29884.478139654544,False,0.10111342953661528,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,95445,408,324,1.0,29634.04387354162,False,-0.11542702016228797,0.6666666666666666,455243,0.0,0.125,14,0,0,12,8,24963.347549019603,8,20,15,165.0,45.0,10,10,15,1592,1.3780450419872068,294.6192727689631
107,15,0,0,0,10.000000000000005,8,10.0,21.64807110186587,0,,39.4592638137506,22,33.90909090909091,41.0,8,41.0,0,5.852000000000002,72058,14,20,1.0,572.9614220373174,False,0.24418671466684985,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.000000000004,True,-2.1702753987089967,0,0.2,80458,845,360,1.0,32497.955054026876,False,0.08392805934849575,0,0.29900000000000004,83298,854,289,1.0,29891.17996316738,False,0.10115098781183032,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,95027,420,326,1.0,29938.890801775255,False,-0.11755759806748789,0.6666666666666666,455491,0.0,0.125,10,0,0,10,7,34469.552777777775,7,17,21,96.0,24.0,7,8,21,1154,1.1575073970016092,295.77678016596474
108,21,0,0,0,10.000000000000005,9,10.0,21.64807110186587,0,,39.4592638137506,0,,41.0,6,41.0,0,5.852000000000002,71968,13,30,1.0,779.4421330559762,False,0.24441442346039255,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.000000000004,True,-2.1702753987089967,0,0.2,80458,835,370,1.0,32676.066981145726,False,0.0849262319749478,0,0.29900000000000004,83298,844,299,1.0,30069.291890286222,False,0.10214916043828237,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,95273,410,330,1.0,29708.298163637748,False,-0.11650903263683213,0.6666666666666666,455647,0.0,0.125,9,0,0,16,4,10699.275,4,20,18,153.0,38.0,10,11,18,336,1.1782957009854726,296.9550758669502
109,18,0,0,0,10.000000000000005,12,10.0,21.5897956595411,1,10.0,39.60809108592813,4,47.0,41.0,9,41.0,0,5.852000000000002,71858,15,39,1.0,992.002030722103,False,0.2443504456946488,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.000000000004,True,-2.1702753987089967,0,0.2,80646,825,376,1.0,32704.223667430386,False,0.08719120180359789,0,0.29900000000000004,83288,835,309,1.0,30266.37952126861,False,0.10314159271718241,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,95454,404,331,1.0,29572.668798714963,False,-0.11560100762649433,0.6666666666666666,455896,0.0,0.125,14,0,0,3,4,16641.09444444444,2,5,22,67.0,73.0,5,13,22,687,0.9932568770018406,297.94833274395205
110,22,0,0,0,10.000000000000004,11,10.0,21.525725276582158,1,10.0,39.74525376508443,4,46.0,41.00000000000001,11,41.0,0,5.852000000000002,71758,16,48,1.0,1193.2348132759435,False,0.2443610464458084,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.000000000003,True,-2.1702753987089967,0,0.2,80646,815,386,1.0,32885.13405373705,False,0.0882050575199063,0,0.29900000000000004,83462,826,315,1.0,30300.004014458456,False,0.10528028791209523,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,95721,398,330,1.0,29348.610998503602,False,-0.11435775772762294,0.6666666666666666,456237,0.0,0.125,14,0,0,6,6,34468.552777777775,3,9,23,147.0,69.0,9,13,23,755,1.3621583260246553,299.3104910699767
111,23,0,0,0,10.000000000000002,9,10.0,20.09462240778017,21,9.0,39.89091337933749,4,46.0,41.00000000000001,7,41.0,0,5.852000000000002,71857,15,37,1.0,893.5010290878663,False,0.24348623318102597,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.000000000001,True,-2.1702753987089967,0,0.2,80646,805,396,1.0,31972.972736480686,False,0.08309313451440094,0,0.29900000000000004,83457,837,321,1.0,29624.182150079338,False,0.10143681362758686,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000003,95824,392,333,1.0,29290.238044700298,False,-0.11376559147733536,0.6666666666666666,456434,0.0,0.125,10,0,0,6,6,32686.006944444438,5,11,20,161.0,66.0,11,12,20,750,1.477808155992534,300.78829922596924
112,20,0,0,0,10.000000000000002,9,10.0,19.953734347011416,15,18.4,40.07022405411283,4,47.0,41.00000000000001,11,41.0,0,5.852000000000002,72043,14,32,1.0,778.5194991043653,False,0.2456963462585935,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.000000000001,True,-2.1702753987089967,0,0.2,80370,810,406,1.0,32431.035787049055,False,0.08256669424141182,0,0.29900000000000004,83645,827,327,1.0,29604.701570673336,False,0.10343481528975511,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,96087,386,332,1.0,29079.106484887554,False,-0.1125025812880564,0.6666666666666666,456795,0.0,0.125,13,0,0,9,6,27338.36944444444,1,10,21,135.0,60.0,10,10,21,1005,1.64710067800479,302.43539990397403
113,21,0,0,0,10.000000000000002,13,10.0,20.435480676203422,50,22.0,40.25913852742633,4,47.0,41.00000000000001,9,41.0,18,6.032000000000002,72539,17,10,1.0,374.3548067620343,False,0.25075116780829326,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.000000000001,True,-2.1702753987089967,0,0.2,80268,810,412,1.0,33139.50442102442,False,0.08539383102828102,0,0.29900000000000004,82835,857,337,1.0,31080.536623249005,False,0.10262688790083394,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,96268,380,333,1.0,28951.472640422005,False,-0.11156248439461694,0.6666666666666666,456560,0.0,0.125,15,0,0,8,6,17830.978333333333,2,10,19,171.0,48.0,10,11,19,1267,1.4971313609858043,303.93253126495983
114,19,0,0,0,10.000000000000002,9,10.0,20.26944622775587,25,19.0,37.081505540029866,69,31.0,41.00000000000001,11,41.0,15,6.164000000000002,72579,16,10,1.0,362.6944622775587,False,0.2513388234984139,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.000000000001,True,-2.1702753987089967,0,0.2,80165,825,410,1.0,31925.710409310836,False,0.0774370392478666,0,0.29900000000000004,84602,847,290,1.0,27921.857561517885,False,0.10473025679237542,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,94580,439,332,1.0,29890.78093207311,False,-0.1213366188043598,0.6666666666666666,456576,0.0,0.125,12,0,0,6,6,21990.33194444444,3,9,20,132.0,31.0,9,10,20,2680,1.408074355975259,305.3406056209351
115,20,0,0,0,10.0,11,10.0,19.98704331226299,5,9.0,37.081505540029866,0,,41.00000000000001,9,41.0,0,6.149000000000001,72514,17,15,1.0,469.80564968394486,False,0.25114200159670447,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,80120,820,420,1.0,31963.607842868198,False,0.07714504669895535,0,0.29900000000000004,84602,837,300,1.0,27853.606914373082,False,0.10434776737226983,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,94949,429,333,1.0,29560.965876672817,False,-0.11969929451795899,0.6666666666666666,456835,0.0,0.125,12,0,0,5,5,23772.277777777774,3,8,23,99.0,51.0,8,12,23,524,1.3914732729899697,306.73207889392506
116,23,0,0,0,10.000000000000002,12,10.0,20.55160273445386,12,29.0,37.198728267170196,9,39.55555555555556,41.0,10,41.0,0,6.149000000000001,72742,19,13,1.0,457.1708355479002,False,0.25495451824328336,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.000000000001,True,-2.1702753987089967,0,0.2,80476,810,421,1.0,32307.46281538628,False,0.08306225588375947,0,0.29900000000000004,84254,839,310,1.0,28774.400457029547,False,0.10560755252261038,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,95003,428,333,1.0,29574.055698348842,False,-0.11921357521721279,0.6666666666666666,457125,0.0,0.125,19,0,0,7,4,16641.094444444443,4,11,27,153.0,51.0,11,12,27,1234,1.507754179998301,308.23983307392336
117,27,0,0,0,10.000000000000002,9,10.0,20.55160273445386,0,,36.807711397009754,6,25.666666666666668,41.0,7,41.0,0,6.149000000000001,72652,18,23,1.0,652.6868628924387,False,0.2550879412418089,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.000000000001,True,-2.1702753987089967,0,0.2,80630,800,425,1.0,32084.55953129223,False,0.08353915383097904,0,0.29900000000000004,84254,829,320,1.0,28815.746313905373,False,0.10583926245477629,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,95136,424,336,1.0,29382.469632332133,False,-0.11891508370504562,0.6666666666666666,457322,0.0,0.125,13,0,0,6,5,16642.094444444443,2,8,27,76.0,57.0,8,19,27,531,1.295094246044755,309.5349273199681
118,27,0,0,0,10.0,10,10.0,20.430610266706836,2,10.0,36.807711397009754,0,,41.0,11,41.0,0,6.149000000000003,72572,18,31,1.0,813.3489182679119,False,0.2550936342849715,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,80620,791,435,1.0,32171.967178664352,False,0.0839169189223391,0,0.29900000000000004,84244,820,330,1.0,28899.645179712825,False,0.10619736367653092,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,95587,414,335,1.0,28973.392518362038,False,-0.11693785592313666,0.6666666666666666,457673,0.0,0.125,13,0,0,5,6,33280.188888888886,4,9,29,129.0,54.0,9,18,29,571,1.3263133069849573,310.8612406269531
119,29,0,0,0,10.000000000000002,11,10.0,20.64354641516331,4,29.0,36.996155677735445,3,47.0,40.99999999999999,10,41.0,0,6.149000000000001,72578,19,37,1.0,953.8112173610425,False,0.25640466427063807,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.000000000001,True,-2.1702753987089967,0,0.2,80761,781,442,1.0,32474.91055980161,False,0.08719505127720338,0,0.29900000000000004,84128,814,340,1.0,29382.539712372985,False,0.10760342366745308,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000003,95856,407,335,1.0,28792.435360838324,False,-0.11550567444509302,0.6666666666666666,457973,0.0,0.125,12,0,0,4,4,16046.912499999999,5,9,25,78.0,60.0,9,20,25,777,1.36528761300724,312.2265282399603
120,25,0,0,0,10.000000000000002,7,10.0,20.989463894868088,11,25.545454545454547,38.12023069849095,32,43.25,40.99999999999999,14,41.0,0,6.149000000000001,72789,16,36,1.0,915.6207002152512,False,0.25970505881931044,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.000000000001,True,-2.1702753987089967,0,0.2,80939,772,448,1.0,33281.72947976211,False,0.09371170647374502,0,0.29900000000000004,85053,814,322,1.0,29360.13789533671,False,0.11784562646598104,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,95046,429,331,1.0,29924.578969652615,False,-0.11746257934355146,0.6666666666666666,458477,0.0,0.125,19,0,0,6,9,49920.28333333333,1,7,22,111.0,54.0,7,18,22,2309,1.3254404090112075,313.5519686489715
121,22,0,0,0,10.0,7,10.0,21.455929990015544,10,28.0,38.600743051308385,10,46.3,40.99999999999999,10,41.0,0,6.149000000000001,72999,13,36,1.0,902.4134796405596,False,0.26320308774155193,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,80939,762,458,1.0,34028.558969891084,False,0.0978970789287656,0,0.29900000000000004,85236,814,322,1.0,29894.566274393954,False,0.12289179588649257,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,94993,429,331,1.0,30130.7187690113,False,-0.11706089543116209,0.6666666666666666,458817,0.0,0.125,13,0,0,4,7,36252.09861111111,1,5,25,60.0,51.0,5,17,25,1223,1.295653715962544,314.84762236493407
122,25,0,0,0,10.0,10,10.0,20.647729570542953,36,17.61111111111111,38.179018784994206,9,31.0,40.99999999999999,9,41.0,0,6.149000000000003,73533,13,10,1.0,336.4772957054295,False,0.26752035647942624,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,80584,788,459,1.0,33794.580523900186,False,0.09260684676974744,0,0.29900000000000004,85236,804,332,1.0,29276.20881133461,False,0.11942640475310543,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,95083,428,332,1.0,29952.62003997752,False,-0.1170532689932711,0.6666666666666666,459086,0.0,0.125,14,0,0,7,4,14858.54861111111,1,8,26,99.0,51.0,8,17,26,1382,1.257883545011282,316.10550590994535
123,26,0,0,0,10.0,11,10.0,21.204091726149592,11,29.0,38.179018784994206,0,,40.999999999999986,16,41.0,1,6.159000000000001,73719,14,10,1.0,352.0409172614959,False,0.27085303303117586,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,80584,778,469,1.0,34402.74317310666,False,0.09601510425529686,0,0.29900000000000004,84917,805,342,1.0,30126.51826401844,False,0.12061622672311074,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,95739,418,326,1.0,29324.829852127572,False,-0.11430874507770723,0.6666666666666666,459609,0.0,0.125,14,0,0,7,7,32091.915909090905,1,8,19,99.0,54.0,8,18,19,766,1.2805707170045935,317.38607662694994
124,19,0,0,0,10.0,9,10.0,21.96179589821039,16,29.0,38.179018784994206,0,,40.999999999999986,9,41.0,6,6.218000000000001,73955,13,10,1.0,349.6179589821039,False,0.274890946573987,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,80584,768,479,1.0,35154.4092478378,False,0.10022758183704024,0,0.29900000000000004,84453,811,352,1.0,31250.03108576659,False,0.12171191722484331,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,96108,408,327,1.0,28984.039664277632,False,-0.11271544458773512,0.6666666666666666,459750,0.0,0.125,10,0,0,4,6,19019.679365079362,1,5,20,60.0,57.0,5,14,20,720,1.2875178329995833,318.6735944599495
125,20,0,0,0,9.999999999999998,9,10.0,22.27113109462316,8,28.0,38.179018784994206,0,,40.99999999999998,10,41.0,0,6.2120000000000015,74089,12,12,1.0,387.25357313547795,False,0.277519120602754,0,18.857000000000006,-71301.83333333333,651,0,0.0,6509.999999999999,True,-2.1702753987089967,0,0.2,80472,762,489,1.0,35640.142079965015,False,0.10169438168980266,0,0.29900000000000004,84341,805,362,1.0,31749.065331339545,False,0.12325326069189044,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,96518,398,327,1.0,28602.249476427685,False,-0.11095768360839278,0.6666666666666666,460070,0.0,0.125,11,0,0,4,6,29715.09722222222,3,7,21,111.0,54.0,7,13,21,724,1.197092013026122,319.87068647297565
126,21,0,0,0,9.999999999999998,9,10.0,22.27113109462316,0,,38.81456750973245,15,45.0,40.999999999999986,10,41.0,0,6.2120000000000015,73999,11,22,1.0,599.9648840817096,False,0.277800406597889,0,18.857000000000006,-71301.83333333333,651,0,0.0,6509.999999999999,True,-2.1702753987089967,0,0.2,80472,752,499,1.0,36116.35977051311,False,0.10436319489409829,0,0.29900000000000004,85016,795,357,1.0,31562.349821199896,False,0.1297725250294214,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,96253,403,327,1.0,29049.27070642217,False,-0.1112905306601598,0.6666666666666666,460390,0.0,0.125,12,0,0,4,0,0.0,2,6,24,93.0,75.0,6,15,24,1175,1.280782887013629,321.1514693599893
127,24,0,0,0,10.0,8,10.0,22.521713378473866,13,25.23076923076923,38.81456750973245,0,,40.999999999999986,0,,0,6.2120000000000015,74247,9,19,1.0,517.9125541910034,False,0.28135996073840863,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,80472,742,509,1.0,36467.72618928143,False,0.10633231816811128,0,0.29900000000000004,84688,798,367,1.0,32217.273552093953,False,0.12976649341560623,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000003,96253,393,337,1.0,29071.125031324846,False,-0.1112028679048341,0.6666666666666666,460310,0.0,0.125,5,0,0,8,0,0.0,2,10,20,150.0,72.0,10,14,20,408,1.4102323440019973,322.5617017039913
128,20,0,0,0,10.0,12,10.0,22.521713378473866,0,,39.034476283063,4,47.0,40.999999999999986,0,,0,6.2120000000000015,74127,11,29,1.0,763.1296879757421,False,0.28140482310026266,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,80472,732,519,1.0,36744.78738395257,False,0.10788502103785397,0,0.29900000000000004,84876,788,373,1.0,32306.969795819903,False,0.13237634245967728,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,96065,387,347,1.0,29333.342321545373,False,-0.1116592766885464,0.6666666666666666,460190,0.0,0.125,6,0,0,5,0,0.0,3,8,18,144.0,51.0,8,12,18,308,1.2053652399918064,323.7670669439831
129,18,0,0,0,10.0,9,10.0,21.5068302619048,36,17.61111111111111,38.170350968493544,34,34.76470588235294,40.999999999999986,0,,7,6.282000000000002,74500,10,10,1.0,315.068302619048,False,0.28396681029321913,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,80026,758,525,1.0,36341.61159698295,False,0.10062661314844908,0,0.29900000000000004,85870,778,353,1.0,30206.447835640152,False,0.13174574830271674,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,94883,411,357,1.0,30325.01424805084,False,-0.11716400221399584,0.6666666666666666,459929,0.0,0.125,9,0,0,4,2,1.064516129032258,1,5,24,90.0,38.0,5,13,24,1272,1.152746902022045,324.9198138460051
130,24,0,0,0,10.0,11,10.0,21.932560407995805,11,28.0,38.170350968493544,0,,40.999999999999986,0,,1,6.285000000000001,74675,11,10,1.0,329.32560407995805,False,0.28709907477797236,0,18.857000000000003,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,79718,759,535,1.0,37067.95111781286,False,0.10124497650619745,0,0.29900000000000004,85870,768,363,1.0,30700.043794903933,False,0.13451195258243162,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,94883,401,367,1.0,30353.310738365908,False,-0.1170504984421744,0.6666666666666666,459796,0.0,0.125,6,0,0,6,1,0.09090909090909091,4,10,29,135.0,72.0,10,14,29,110,1.323930245009251,326.2437440910144
131,29,0,0,0,10.0,13,10.0,22.412468263590707,11,29.0,38.170350968493544,0,,40.999999999999986,0,,1,6.294000000000002,74841,14,10,1.0,364.1246826359071,False,0.29025319611526085,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,79718,749,545,1.0,37589.78000725842,False,0.10416940341888167,0,0.29900000000000004,85551,769,373,1.0,31472.729005949346,False,0.1352667537517196,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,94883,391,377,1.0,30381.607228680972,False,-0.11693699467035307,0.6666666666666666,459643,0.0,0.125,7,0,0,7,1,0.09090909090909091,7,14,24,167.0,90.0,14,15,24,130,1.2023091080482118,327.4460531990626
132,24,0,0,0,10.0,12,10.0,22.32791116831954,1,10.0,37.98554704288768,4,31.0,40.999999999999986,0,,0,6.293000000000001,74731,16,19,1.0,584.2303121980713,False,0.29025410442849103,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,79832,740,551,1.0,37452.690685187576,False,0.10467888389909988,0,0.29900000000000004,85551,759,383,1.0,31495.349094180514,False,0.13539352096627683,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,94759,385,387,1.0,30491.43561151175,False,-0.11749123300637082,0.6666666666666666,459523,0.0,0.125,9,0,0,5,0,0.0,4,9,28,162.0,75.0,9,15,28,254,1.328236625995487,328.7742898250581
133,28,0,0,0,10.000000000000002,9,10.0,21.662790634541864,33,19.0,37.08718718028345,17,29.705882352941178,40.999999999999986,0,,14,6.4330000000000025,74946,15,10,1.0,366.62790634541864,False,0.2920805206406753,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.000000000001,True,-2.1702753987089967,0,0.2,80153,730,548,1.0,36137.61573801089,False,0.10090684572798904,0,0.29900000000000004,85108,782,389,1.0,31367.218089342,False,0.1297101407174593,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,94254,392,397,1.0,30815.177374671108,False,-0.12024397362747254,0.6666666666666666,459111,0.0,0.125,9,0,0,8,1,0.42424242424242425,3,11,30,138.0,81.0,11,17,30,595,1.4000427249702625,330.17433255002834
134,30,0,0,0,10.0,8,10.0,21.824645467916856,6,25.833333333333332,37.68078209603079,21,41.666666666666664,40.999999999999986,0,,0,6.419000000000002,75021,13,14,1.0,435.54503655083596,False,0.29396299862888975,0,18.857000000000006,-71301.83333333333,651,0,0.0,6510.0,True,-2.1702753987089967,0,0.2,80718,726,542,1.0,36267.676505756324,False,0.10796846246739109,0,0.29900000000000004,85263,772,394,1.0,31694.85444706794,False,0.13328357439036498,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,93379,403,407,1.0,31872.3551847004,False,-0.12302304378379303,0.6666666666666666,459031,0.0,0.125,8,0,0,9,0,0.0,6,15,24,169.0,64.0,15,15,24,1110,1.3604305629851297,331.53476311301347
135,24,0,0,0,9.999999999999998,14,10.0,21.824645467916856,0,,38.364075385294306,12,46.666666666666664,40.999999999999986,0,,0,6.419000000000002,74881,17,24,1.0,693.7914912300046,False,0.293775938940168,0,18.857000000000003,-71301.83333333333,651,0,0.0,6509.999999999999,True,-2.1702753987089967,0,0.2,81090,716,544,1.0,36496.50316462857,False,0.11342036541896108,0,0.29900000000000004,85451,762,400,1.0,31976.010000670365,False,0.13696639729581345,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000003,92819,405,417,1.0,32634.45053104419,False,-0.12445868218594389,0.6666666666666666,458891,0.0,0.125,10,0,0,5,0,0.0,4,9,28,102.0,60.0,9,15,28,700,1.3598138029919937,332.89457691600546
136,28,0,0,0,9.999999999999998,6,10.0,20.974834623159563,30,17.03333333333333,38.72273997172321,7,46.0,40.999999999999986,3,41.0,6,6.479000000000002,75189,13,10,1.0,339.74834623159563,False,0.296028517406456,0,18.857000000000003,-71301.83333333333,651,0,0.0,6509.999999999999,True,-2.1702753987089967,0,0.2,80773,735,550,1.0,36714.010432470044,False,0.11108626207685603,0,0.29900000000000004,85579,753,407,1.0,31554.205639730495,False,0.13603719857726773,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,92620,402,424,1.0,32950.54146863272,False,-0.1247872383929694,0.6666666666666666,458811,0.0,0.125,10,0,0,5,2,2.0,2,7,28,126.0,58.0,7,21,28,961,1.247134739998728,334.1417116560042
137,28,0,0,0,9.999999999999998,11,10.0,21.61193698083114,18,27.0,38.93348229278986,4,46.0,40.999999999999986,0,,8,6.553000000000002,75381,14,10,1.0,356.1193698083114,False,0.29947132536897053,0,18.857000000000003,-71301.83333333333,651,0,0.0,6509.999999999999,True,-2.1702753987089967,0,0.2,80287,743,560,1.0,37860.41926071986,False,0.11206368184310432,0,0.29900000000000004,85763,743,413,1.0,32137.19736367975,False,0.14136673446059564,0,0.2,124650,0,0,0.0,0.0,False,0.0,0,0.8300000000000001,92436,396,434,1.0,33211.65898794478,False,-0.12521596876075103,0.6666666666666666,458517,0.0,0.125,6,0,0,4,1,0.4444444444444444,3,7,27,96.0,78.0,7,21,27,294,1.2591279660118744,335.40083962201606
