index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
101,10,0,0,0,10.0,0,,3.4316556095689226,0,,28.406167902373088,2,36.0,35.00000000000001,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.322999999999999,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.42700000000000005,70722,0,0,0.0,0.0,False,0.0839783578314915,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,99976,0,19,0.1,665.0000000000001,False,0.1316519816333668,10,9.435,53834,1526,0,0.0,43347.81221902133,False,-0.1481412684088194,0.016666666666666666,266842,0.0,0.25,5,0,0,0,13,13754.802777777777,2,2,10,36.0,24.0,2,8,10,350,0.5541460180538706,124.3469124873518
102,10,0,0,0,10.0,0,,3.4316556095689226,0,,28.947352040622537,2,36.0,35.00000000000001,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.322999999999999,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.44500000000000006,70735,0,0,0.0,0.0,False,0.08417761292399184,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,100150,0,14,0.1,490.0000000000001,False,0.1326278500434346,14,9.565000000000003,53562,1527,0,0.0,44202.60656603061,False,-0.14638812167313137,0.016666666666666666,266757,0.0,0.25,3,0,0,0,16,21351.95694444444,2,2,10,36.0,24.0,2,8,10,210,0.5515465529751964,124.898459040327
103,10,0,0,0,10.0,0,,3.4316556095689226,0,,29.215948747620963,1,36.0,35.00000000000001,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,1,0.45300000000000007,70742,0,0,0.0,0.0,False,0.08428490412764587,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,0.758,100500,0,4,0.0,140.00000000000003,False,0.13460215029501688,10,9.651000000000002,53391,1528,0,0.0,44641.969686364835,False,-0.14583891015035796,0.0,266943,0.0,0.25,5,0,0,0,12,20407.728333333333,2,2,10,36.0,24.0,2,8,10,350,0.5425312829902396,125.44099032331724
104,10,0,0,0,10.0,0,,3.4316556095689226,0,,29.74529831792557,2,36.0,35.0,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323000000000004,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.4720000000000001,70755,0,0,0.0,0.0,False,0.08448415922014622,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,5,0.808,100556,0,1,0.1,35.0,False,0.13464163630004852,11,9.751000000000001,53197,1529,0,0.0,45480.561128108195,False,-0.14329718787380172,0.016666666666666666,266818,0.0,0.25,2,0,0,0,16,11949.670833333334,2,2,10,36.0,24.0,2,8,10,140,0.5468389230081812,125.98782924632542
105,10,0,0,0,10.0,0,,3.4316556095689226,0,,30.465098703206333,3,36.0,35.0,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,3,0.5,70773,0,0,0.0,0.0,False,0.08476005088668516,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,8,0.883,100428,0,2,0.2,70.0,False,0.13339500671262086,11,9.850000000000001,53001,1530,0,0.0,46611.60101590569,False,-0.13912836891263622,0.03333333333333333,266512,0.0,0.25,0,0,0,0,16,11732.445,2,2,10,36.0,24.0,2,8,10,0,0.5399898340110667,126.52781908033649
106,10,0,0,0,10.0,0,,3.4316556095689226,0,,30.69136735201001,1,36.0,35.0,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,1,0.5070000000000001,70780,0,0,0.0,0.0,False,0.08486734209033919,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,6,0.935,100437,0,0,0.0,0.0,False,0.13310168210381434,12,9.959000000000001,52794,1531,0,0.0,46988.48341592732,False,-0.13933774401828017,0.0,266321,0.0,0.25,1,0,0,0,13,8691.783333333333,2,2,10,36.0,24.0,2,8,10,35,0.5356492279679514,127.06346830830444
107,10,0,0,0,10.0,0,,3.4316556095689226,0,,31.32800925752217,3,36.0,34.99999999999999,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,3,0.536,70798,0,0,0.0,0.0,False,0.08514323375687813,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,10,1.0290000000000001,100237,0,2,0.2,69.99999999999999,False,0.13124019900946535,10,10.047000000000002,52620,1532,0,0.0,47994.51018252396,False,-0.13562590855873852,0.03333333333333333,265965,0.0,0.25,0,0,0,0,16,12311.297222222222,2,2,10,36.0,24.0,2,8,10,0,0.5394947750028223,127.60296308330726
108,10,0,0,0,10.0,0,,3.4316556095689226,0,,31.70917961122089,2,36.0,34.99999999999999,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.5530000000000002,70811,0,0,0.0,0.0,False,0.08534248884937848,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,10,1.119,100132,0,1,0.1,34.99999999999999,False,0.12985818883335778,8,10.117000000000003,52494,1533,0,0.0,48610.17234400162,False,-0.13357454199617763,0.016666666666666666,265747,0.0,0.25,1,0,0,0,16,14481.055555555555,2,2,10,36.0,24.0,2,8,10,70,0.5346354959765449,128.1375985792838
109,10,0,0,0,10.0,0,,3.4316556095689226,0,,32.065818745480605,2,36.0,34.99999999999999,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.322999999999999,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.5710000000000002,70824,0,0,0.0,0.0,False,0.08554174394187883,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,6,1.1690000000000003,100077,0,1,0.1,34.99999999999999,False,0.12923769446857478,13,10.239000000000003,52254,1534,0,0.0,49188.96595556725,False,-0.1330172612756955,0.016666666666666666,265465,0.0,0.25,1,0,0,0,17,15928.56111111111,2,2,10,36.0,24.0,2,8,10,35,0.5357722229673527,128.67337080225116
110,10,0,0,0,10.0,0,,3.4316556095689226,0,,32.39843075137645,2,36.0,34.99999999999999,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.322999999999999,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.5890000000000001,70837,0,0,0.0,0.0,False,0.08574099903437916,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,6,1.223,100051,0,0,0.0,0.0,False,0.12874693983461005,13,10.356000000000003,51972,1536,0,0.0,49763.98963411423,False,-0.13295507827189934,0.0,265170,0.0,0.25,1,0,0,0,12,12.0,2,2,10,36.0,24.0,2,8,10,35,0.5309322759858333,129.204303078237
111,10,0,0,0,10.0,0,,3.4316556095689226,0,,32.84324005609432,3,36.0,34.99999999999999,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,3,0.6170000000000001,70855,0,0,0.0,0.0,False,0.0860168907009181,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,12,1.3370000000000002,99836,0,1,0.1,34.99999999999999,False,0.12651880097925292,8,10.423,51803,1538,0,0.0,50512.90320627306,False,-0.13063717321792287,0.016666666666666666,264804,0.0,0.25,0,0,0,0,13,13.0,2,2,10,36.0,24.0,2,8,10,0,0.516835690010339,129.72113876824733
112,10,0,0,0,10.0,0,,3.4316556095689226,0,,33.10782933472755,2,36.0,34.999999999999986,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323000000000004,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.6340000000000001,70868,0,0,0.0,0.0,False,0.08621614579341845,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,9,1.4150000000000003,99722,0,1,0.1,34.999999999999986,False,0.12523268538679364,10,10.515,51642,1539,0,0.0,50952.949346145695,False,-0.1299712917217833,0.016666666666666666,264542,0.0,0.25,0,0,0,0,10,9.666666666666666,2,2,10,36.0,24.0,2,8,10,0,0.5148470429703593,130.2359858112177
113,10,0,0,0,10.0,0,,3.4316556095689226,0,,33.35422916297506,2,36.0,34.999999999999986,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.6520000000000001,70881,0,0,0.0,0.0,False,0.0864154008859188,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,11,1.5160000000000005,99565,0,1,0.1,34.999999999999986,False,0.12346145601823125,8,10.585,51514,1540,0,0.0,51365.51291098159,False,-0.1290881389062286,0.016666666666666666,264270,0.0,0.25,0,0,0,0,11,10.666666666666666,2,2,10,36.0,24.0,2,8,10,0,0.5082973130047321,130.74428312422242
114,10,0,0,0,10.0,0,,3.4316556095689226,0,,33.58302404452588,2,36.0,34.999999999999986,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.6700000000000002,70894,0,0,0.0,0.0,False,0.08661465597841914,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,9,1.5950000000000002,99493,0,0,0.0,0.0,False,0.12245174246099347,10,10.677000000000001,51313,1542,0,0.0,51785.0230766589,False,-0.12898936655050883,0.0,264010,0.0,0.25,0,0,0,0,9,8.75,2,2,10,36.0,24.0,2,8,10,0,0.5104152100393549,131.25469833426178
115,10,0,0,0,10.0,0,,3.4316556095689226,0,,33.79489919220088,2,36.0,34.999999999999986,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.6880000000000001,70907,0,0,0.0,0.0,False,0.08681391107091949,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,12,1.7060000000000002,99235,0,2,0.2,69.99999999999997,False,0.1199359198546915,8,10.747,51221,1542,0,0.0,52111.734554373754,False,-0.12818435138949139,0.03333333333333333,263673,0.0,0.25,0,0,0,0,11,11.0,2,2,10,36.0,24.0,2,8,10,0,0.5160051669809036,131.77070350124268
116,10,0,0,0,10.0,0,,3.4316556095689226,0,,33.9906159979291,2,36.0,34.999999999999986,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.706,70920,0,0,0.0,0.0,False,0.08701316616341984,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,2,1.7140000000000006,99217,0,2,0.2,69.99999999999997,False,0.11973284897167161,16,10.899000000000003,50922,1542,0,0.0,52413.52986880667,False,-0.12985519991873412,0.03333333333333333,263369,0.0,0.25,0,0,0,0,12,11.333333333333334,2,2,10,36.0,24.0,2,8,10,0,0.5028641159879044,132.27356761723058
117,10,0,0,0,10.0,0,,3.4316556095689226,0,,33.9906159979291,0,,34.999999999999986,20,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.322999999999999,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.7040000000000002,70920,0,0,0.0,0.0,False,0.08701316616341984,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,11,1.822,99130,0,0,0.0,0.0,False,0.11835647965342569,7,10.953000000000001,50851,1542,0,0.0,52413.52986880667,False,-0.13065620173509035,0.0,263211,0.0,0.25,1,0,0,0,8,8.0,2,2,10,36.0,24.0,2,8,10,70,0.49878584896214306,132.77235346619273
118,10,0,0,0,10.0,0,,3.4316556095689226,0,,34.321648144358214,4,36.0,34.999999999999986,9,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.322999999999999,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,4,0.744,70942,0,0,0.0,0.0,False,0.08735036708918964,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,1.8110000000000004,99058,0,2,0.2,69.99999999999997,False,0.11793905617166259,9,11.036000000000001,50664,1544,0,0.0,52992.62473488908,False,-0.12949929074736247,0.03333333333333333,262974,0.0,0.25,0,0,0,0,9,9.0,2,2,10,36.0,24.0,2,8,10,0,0.5075852259760723,133.2799386921688
119,10,0,0,0,10.0,0,,3.4316556095689226,0,,34.46237742604863,2,36.0,34.999999999999986,10,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.76,70955,0,0,0.0,0.0,False,0.08754962218168999,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,2,1.8310000000000002,99040,0,2,0.2,69.99999999999997,False,0.1177359852886427,6,11.087000000000002,50604,1544,0,0.0,53209.91074581909,False,-0.12895051418777795,0.03333333333333333,262909,0.0,0.25,0,0,0,0,7,6.333333333333334,2,2,10,36.0,24.0,2,8,10,0,0.5085482830181718,133.78848697518697
120,10,0,0,0,10.0,0,,3.4316556095689226,0,,34.65091180304851,3,36.0,34.999999999999986,10,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323000000000004,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,3,0.788,70973,0,0,0.0,0.0,False,0.08782551384822893,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,1.8290000000000004,99004,0,3,0.1,104.99999999999996,False,0.11752727354776114,10,11.181000000000001,50423,1546,0,0.0,53570.30964751299,False,-0.1289595457557452,0.016666666666666666,262710,0.0,0.25,0,0,0,0,6,6.0,2,2,10,36.0,24.0,2,8,10,0,0.5056184889981523,134.29410546418512
121,10,0,0,0,10.0,0,,3.4316556095689226,0,,34.709516121963084,1,36.0,34.999999999999986,15,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,1,0.7950000000000002,70980,0,0,0.0,0.0,False,0.08793280505188296,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,1.8290000000000004,99004,0,3,0.0,104.99999999999996,False,0.11752727354776114,15,11.321,50122,1547,0,0.0,53695.62144067689,False,-0.13164847617483905,0.0,262416,0.0,0.25,0,0,0,0,8,8.0,2,2,10,36.0,24.0,2,8,10,0,0.4945290519972332,134.78863451618236
122,10,0,0,0,10.0,0,,3.4316556095689226,0,,34.872742767663254,3,36.0,34.99999999999999,4,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,3,0.8240000000000001,70998,0,0,0.0,0.0,False,0.0882086967184219,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,1.8290000000000004,98968,0,4,0.1,139.99999999999997,False,0.11731856180687959,4,11.346,50022,1549,0,0.0,54017.878547110384,False,-0.13095884121486936,0.016666666666666666,262298,0.0,0.25,0,0,0,0,4,4.0,2,2,10,36.0,24.0,2,8,10,0,0.49285316601162776,135.28148768219398
123,10,0,0,0,10.0,0,,3.4316556095689226,0,,34.872742767663254,0,,34.99999999999999,10,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.8210000000000002,70998,0,0,0.0,0.0,False,0.0882086967184219,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,1.829,98968,0,4,0.0,139.99999999999997,False,0.11731856180687959,10,11.442,49889,1549,0,0.0,54017.878547110384,False,-0.13245930940607187,0.0,262165,0.0,0.25,0,0,0,0,5,5.0,2,2,10,36.0,24.0,2,8,10,0,0.48843550600577146,135.76992318819975
124,10,0,0,0,10.0,0,,3.4316556095689226,0,,35.01164491628241,3,36.0,35.0,8,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,3,0.851,71016,0,0,0.0,0.0,False,0.08848458838496084,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,1.8290000000000004,98932,0,5,0.1,175.0,False,0.11710985006599804,8,11.512000000000002,49724,1551,0,0.0,54303.061265154014,False,-0.1327121173233339,0.016666666666666666,261982,0.0,0.25,0,0,0,0,7,7.0,2,2,10,36.0,24.0,2,8,10,0,0.4941867089946754,136.26410989719443
125,10,0,0,0,10.0,0,,3.4316556095689226,0,,35.094311679281425,2,36.0,35.0,15,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.322999999999999,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.8680000000000001,71029,0,0,0.0,0.0,False,0.08868384347746118,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,1.8290000000000004,98896,0,6,0.1,210.0,False,0.11690113832511648,15,11.654,49428,1552,0,0.0,54466.371726244775,False,-0.135130294079103,0.016666666666666666,261663,0.0,0.25,0,0,0,1,9,9.0,1,2,8,36.0,24.0,2,8,8,0,0.4658653700025752,136.729975267197
126,8,0,0,0,10.0,0,,3.4316556095689226,0,,35.236265704281564,4,36.0,34.99999999999999,10,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.322999999999999,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,4,0.9060000000000001,71051,0,0,0.0,0.0,False,0.089021044403231,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,1.8290000000000004,98894,0,6,0.2,209.99999999999994,False,0.11687857489366983,8,11.719000000000003,49264,1554,0,0.0,54757.15690445355,False,-0.13534021759917442,0.03333333333333333,261519,0.0,0.25,1,0,0,1,8,8.0,1,2,7,36.0,18.0,2,6,7,70,0.3065954219782725,137.03657068917528
127,7,0,0,0,10.0,0,,3.4316556095689226,0,,35.29744140984386,2,36.0,35.0,10,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.9220000000000002,71064,0,0,0.0,0.0,False,0.08922029949573135,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,1.829,98822,0,8,0.2,280.0,False,0.11646115141190672,10,11.811,49127,1554,0,0.0,54852.223950897365,False,-0.1363495529569525,0.03333333333333333,261323,0.0,0.25,0,0,0,1,7,7.0,1,2,6,36.0,15.0,2,5,6,0,0.2941074929549359,137.3306781821302
128,6,0,0,0,10.0,0,,3.4316556095689226,0,,35.38018721289025,3,36.0,34.99999999999999,12,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323000000000004,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,3,0.9500000000000004,71082,0,0,0.0,0.0,False,0.08949619116227028,0,17.759000000000007,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,1.8290000000000004,98750,0,10,0.2,349.99999999999994,False,0.11604372793014361,12,11.921000000000001,48929,1555,0,0.0,55016.191116044334,False,-0.13765841719759742,0.03333333333333333,261071,0.0,0.25,0,0,0,1,9,9.0,0,1,3,18.0,30.0,1,5,3,0,0.2790874330094084,137.60976561513962
129,3,0,0,0,10.0,0,,3.4316556095689226,0,,35.42992238724383,2,36.0,34.99999999999999,12,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,2,0.9670000000000003,71095,0,0,0.0,0.0,False,0.08969544625477063,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,1.829,98714,0,11,0.1,384.99999999999994,False,0.11583501618926206,12,12.029000000000002,48707,1556,0,0.0,55128.959234551396,False,-0.13952684916035035,0.016666666666666666,260826,0.0,0.25,0,0,0,0,9,9.0,0,0,2,0.0,9.0,0,3,2,0,0.15048475400544703,137.76025036914507
130,2,0,0,0,10.0,0,,3.4316556095689226,0,,35.42992238724383,0,,34.99999999999999,12,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,0,0.9650000000000001,71095,0,0,0.0,0.0,False,0.08969544625477063,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,1.8290000000000004,98714,0,11,0.0,384.99999999999994,False,0.11583501618926206,12,12.137000000000002,48525,1556,0,0.0,55128.959234551396,False,-0.1415801214219959,0.0,260644,0.0,0.25,0,0,0,0,5,5.0,0,0,1,0.0,6.0,0,2,1,0,0.14039459900232032,137.9006449681474
131,1,0,0,0,10.0,0,,3.4316556095689226,0,,35.53382952389121,5,36.0,35.0,12,35.0,0,0.2,42310,0,0,0.0,0.0,False,0.007500892963448029,0,12.323,-43395.166666666664,501,0,0.0,5010.0,True,-1.9736913124578321,5,1.0150000000000001,71119,0,0,0.0,0.0,False,0.09006330181015589,0,17.759000000000004,-66125,1174,0,0.0,4028.763685633915,True,-1.9826436270125998,0,1.829,98714,0,11,0.0,385.0,False,0.11583501618926206,12,12.245000000000001,48158,1561,0,0.0,55468.30788679417,False,-0.14380629357960842,0.0,260301,0.0,0.25,0,0,0,0,11,11.0,0,0,0,0.0,3.0,0,1,0,0,0.1375763569958508,138.03822132514324
