index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
89,20,0,0,0,10.0,20,10.0,3.1161220722096252,5,4.6,13.170829662793034,7,16.428571428571427,29.999999999999996,0,,2,9.913000000000002,8854.0,913,0,0.0,9130.0,False,-0.6474992119365346,3,6.917000000000002,20128,887,0,0.0,8870.0,False,-0.3547599033308816,0,0.2,56961,0,461,0.5,6071.7524745475885,False,0.07346220746227104,5,8.269,32192,1253,0,0.0,3904.5009564786606,False,-0.38909215297204686,0,0.3530000000000001,98449,118,158,1.0,6294.157900209577,False,0.14899096322300767,0,0.2,88442,0,4,0.0,119.99999999999999,False,0.0009047522109882156,0.25,305026,0.0,0.0,12,0,0,3,3,3.0,3,6,19,71.0,50.0,6,14,19,260,1.251062541268766,142.9366681901738
90,19,0,0,0,10.0,20,10.0,3.0238230582033667,4,1.0,13.055074169430945,11,12.272727272727273,30.0,1,30.0,4,9.951000000000002,8714.0,921,0,0.0,9210.0,False,-0.6501260901544604,0,6.914000000000002,20008,899,0,0.0,8990.0,False,-0.35633603026163707,0,0.2,56987,0,464,0.4,6057.554414615958,False,0.07380038301887559,10,8.364000000000003,32032,1253,0,0.0,3788.8502919288185,False,-0.39298947691105174,0,0.35300000000000004,98314,119,168,1.0,6593.553826162282,False,0.14915718840425612,0,0.2,88472,0,3,0.0,90.0,False,0.001074393250548506,0.2333333333333333,304527,0.0,0.0,13,0,0,3,3,3.0,5,8,21,111.0,44.0,8,11,21,260,1.9858906017616391,144.92255879193544
91,21,0,0,0,10.0,20,10.0,2.9996233082491566,7,2.7142857142857144,13.135614335791388,6,14.166666666666666,29.999999999999996,1,30.0,5,9.997000000000002,8499.0,935,0,0.0,9350.0,False,-0.6539350635704528,2,6.934000000000003,19930,905,0,0.0,9050.0,False,-0.35759693180624147,0,0.2,56998,0,470,0.7,6173.738737821952,False,0.0750365777837394,5,8.404000000000002,31967,1253,0,0.0,3758.528005236193,False,-0.39442371754632954,0,0.35300000000000004,98229,115,178,1.0,6850.5956486160085,False,0.1496493839124652,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.2833333333333333,304125,0.0,0.0,13,0,0,5,3,3.0,3,8,22,92.0,63.0,8,13,22,260,1.2029812829568982,146.12554007489234
92,22,0,0,0,10.0,20,10.0,3.074475651525493,13,3.5384615384615383,13.135614335791388,0,,29.999999999999996,0,,10,10.092000000000002,8297.0,940,0,0.0,9400.0,False,-0.6585846380161816,3,6.962000000000001,19753,920,0,0.0,9200.0,False,-0.3602763475885258,0,0.2,56952,3,480,1.0,6314.318308134442,False,0.0754711698496578,0,8.399000000000001,31967,1253,0,0.0,3852.317991361443,False,-0.3935846738172385,0,0.35300000000000004,98229,105,188,1.0,7019.239505258095,False,0.15060301455100597,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.3333333333333333,303700,0.0,0.0,10,0,0,3,4,4.0,6,9,20,125.0,47.0,9,13,20,200,1.1069452445954084,147.23248531948775
93,20,0,0,0,10.0,20,10.0,3.0495529292179744,2,2.0,13.212435028316584,6,14.166666666666666,29.999999999999996,0,,2,10.102000000000002,8209.0,946,0,0.0,9460.0,False,-0.6601082273825786,0,6.9590000000000005,19613,934,0,0.0,9340.0,False,-0.3621151623410739,0,0.2,56978,0,484,0.5,6394.818553705227,False,0.07665651494610254,5,8.449,31902,1253,0,0.0,3821.089820310122,False,-0.3950270184796289,0,0.35300000000000004,98144,101,198,1.0,7274.455937859974,False,0.1510848880248127,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.25,303348,0.0,0.0,13,0,0,5,2,2.0,3,8,16,107.0,48.0,8,12,16,230,1.1883849101141095,148.42087022960186
94,16,0,0,0,10.0,20,10.0,3.0682858356224263,8,3.25,12.947374492224712,15,11.666666666666666,29.999999999999996,0,,5,10.15,8014.0,958,0,0.0,9580.0,False,-0.6636545129767784,3,6.989,19506,942,0,0.0,9420.0,False,-0.36387517074708414,0,0.2,56982,0,491,0.8,6357.160875682333,False,0.07639119782865167,14,8.584000000000001,31646,1253,0,0.0,3844.5621520349,False,-0.3993973792557398,0,0.35300000000000004,97969,106,208,1.0,7612.421696175818,False,0.15101683798249205,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.3,302619,0.0,0.0,12,0,0,2,5,5.0,3,5,18,67.0,40.0,5,11,18,230,1.0891194138675928,149.50998964346945
95,18,0,0,0,10.0,20,10.0,2.990765728686828,3,1.0,13.161257627584268,1,30.0,29.999999999999996,0,,3,10.175,7879.0,967,0,0.0,9670.0,False,-0.6660187033729116,0,6.9860000000000015,19396,953,0,0.0,9530.0,False,-0.3653199537669434,0,0.2,57009,0,493,0.3,6488.500010399044,False,0.07804923878977874,0,8.57,31646,1253,0,0.0,3747.4294580445953,False,-0.40026632679640195,0,0.35300000000000004,97939,97,218,1.0,7816.641989875673,False,0.15183236066745648,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.21666666666666667,302371,0.0,0.0,14,0,0,5,1,1.0,3,8,17,112.0,44.0,8,10,17,230,1.0933769242838025,150.60336656775326
96,17,0,0,0,10.0,20,10.0,3.042192312098702,7,3.5714285714285716,13.161257627584268,0,,29.999999999999996,0,,4,10.212000000000002,7749.0,974,0,0.0,9740.0,False,-0.6685142376799411,3,7.016000000000002,19239,966,0,0.0,9660.0,False,-0.3677366817274351,0,0.2,56984,0,500,0.7,6580.628813792134,False,0.07842612239709557,0,8.57,31646,1253,0,0.0,3811.8669670596737,False,-0.39968986986223476,0,0.35300000000000004,97939,87,228,1.0,7985.02941359983,False,0.15278454125443805,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.2833333333333333,302059,0.0,0.0,10,0,0,3,2,2.0,5,8,19,115.0,26.0,8,9,19,200,1.0907104928046465,151.6940770605579
97,19,0,0,0,10.0,20,10.0,2.873648484360548,8,1.375,13.23883964106612,6,14.166666666666666,29.999999999999996,0,,8,10.288000000000002,7512.0,985,0,0.0,9850.0,False,-0.6732951560365662,0,7.013000000000001,19149,975,0,0.0,9750.0,False,-0.36891877692550173,0,0.2,57003,0,507,0.8,6712.091698020523,False,0.07994213467302895,5,8.620000000000001,31581,1253,0,0.0,3600.6815509037665,False,-0.4027421091865974,0,0.3530000000000001,97854,83,238,1.0,8238.823690208486,False,0.1532583728608745,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.3,301601,0.0,0.0,13,0,0,4,3,3.0,5,9,20,126.0,30.0,9,10,20,230,1.1914549386128783,152.88553199917078
98,20,0,0,0,10.0,20,10.0,2.960655955459125,5,4.2,13.146461881841757,10,12.5,29.999999999999996,0,,3,10.31,7351.0,997,0,0.0,9970.0,False,-0.6759483030366712,2,7.033000000000002,19051,983,0,0.0,9830.0,False,-0.3704423662918987,0,0.2,57012,0,511,0.5,6717.842021621138,False,0.08015460469146318,9,8.705,31440,1253,0,0.0,3709.701912190284,False,-0.4042895822924059,0,0.35300000000000004,97729,83,248,1.0,8531.156336192866,False,0.15349775132994536,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.25,301085,0.0,0.0,12,0,0,3,5,5.0,4,7,18,95.0,43.0,7,13,18,230,1.0586264813318849,153.94415848050267
99,18,0,0,0,10.0,20,10.0,2.8638785390805657,10,2.2,13.033463777608235,4,11.0,29.999999999999996,0,,8,10.387000000000002,7131.0,1006,0,0.0,10060.0,False,-0.6805453399180414,2,7.051000000000002,18923,994,0,0.0,9940.0,False,-0.3723599873909846,0,0.2,56990,0,521,1.0,6790.43462813389,False,0.0804103936960682,4,8.736000000000002,31388,1253,0,0.0,3588.4398094679486,False,-0.4063047734924411,0,0.35300000000000004,97685,77,258,1.0,8743.576710875834,False,0.15420131138673546,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.3333333333333333,300619,0.0,0.0,12,0,0,3,4,4.0,5,8,19,105.0,36.0,8,10,19,200,1.1859025349840522,155.13006101548672
100,19,0,0,0,10.0,20,10.0,2.9426662666509302,10,3.5,13.033463777608235,0,,29.999999999999996,0,,10,10.479000000000003,6911.0,1014,0,0.0,10140.0,False,-0.6852737207103079,0,7.049000000000001,18803,1006,0,0.0,10060.0,False,-0.37393611432174007,0,0.2,56955,0,531,1.0,6920.769265909973,False,0.08095014640917116,0,8.732000000000001,31388,1253,0,0.0,3687.1608321136155,False,-0.40542161678880667,0,0.35300000000000004,97685,67,268,1.0,8913.242073099751,False,0.1551607183342366,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.3333333333333333,300244,0.0,0.0,11,0,0,4,3,3.0,4,8,16,115.0,33.0,8,11,16,200,1.154525157995522,156.28458617348224
101,16,0,0,0,10.0,20,10.0,3.203874343368164,5,7.0,12.965406042275806,10,12.5,29.999999999999996,0,,0,10.469000000000003,6811.0,1024,0,0.0,10240.0,False,-0.6865871598192708,5,7.099,18654,1016,0,0.0,10160.0,False,-0.3765367237574866,0,0.2,56950,0,535,0.5,6936.4922326175565,False,0.08100134397861515,9,8.822000000000001,31247,1253,0,0.0,4014.4545522403096,False,-0.4050164198865622,0,0.35300000000000004,97560,67,278,1.0,9208.682204832478,False,0.1554176687070665,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.25,299724,0.0,0.0,15,0,0,3,4,4.0,4,7,15,88.0,27.0,7,9,15,230,0.9469423340633512,157.2315285075456
102,15,0,0,0,10.0,20,10.0,3.056749896090457,5,1.0,13.086828989310968,5,14.8,29.999999999999996,0,,5,10.519000000000002,6616.0,1036,0,0.0,10360.0,False,-0.6901334454134707,0,7.094,18574,1024,0,0.0,10240.0,False,-0.37758747504465695,0,0.2,56975,0,539,0.5,7053.800825238612,False,0.08249808399597973,4,8.853000000000002,31195,1253,0,0.0,3830.1076198013425,False,-0.40759596697320366,0,0.35300000000000004,97486,62,288,1.0,9451.383397337278,False,0.1559531756652037,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.25,299348,0.0,0.0,12,0,0,2,2,2.0,3,5,18,67.0,38.0,5,10,18,230,0.9749883254989982,158.2065168330446
103,18,0,0,0,10.0,20,10.0,3.056749896090457,0,,13.149382624215772,5,14.0,29.999999999999996,0,,0,10.514000000000003,6496.0,1048,0,0.0,10480.0,False,-0.6917095723442261,0,7.094000000000002,18494,1032,0,0.0,10320.0,False,-0.37863822633182725,0,0.2,57005,0,538,0.0,7074.367851828085,False,0.08321883533867779,4,8.889000000000001,31139,1253,0,0.0,3830.1076198013425,False,-0.40859791719774785,0,0.35300000000000004,97416,57,298,1.0,9689.514809580298,False,0.1565080794914178,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.16666666666666666,299052,0.0,0.0,12,0,0,3,1,1.0,5,8,17,105.0,40.0,8,10,17,230,1.1177623756229877,159.32427920866758
104,17,0,0,0,10.0,20,10.0,3.105168449945253,7,3.5714285714285716,13.050378339568267,10,12.4,29.999999999999996,0,,4,10.554000000000002,6366.0,1055,0,0.0,10550.0,False,-0.6942051066512557,3,7.124000000000002,18337,1045,0,0.0,10450.0,False,-0.381054954292319,0,0.2,57010,0,544,0.7,7099.405816725137,False,0.08353228441721507,9,8.975000000000001,30997,1253,0,0.0,3890.776067781402,False,-0.4105958377218031,0,0.35300000000000004,97292,57,308,1.0,9983.87156535539,False,0.15677021309942885,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.2833333333333333,298504,0.0,0.0,12,0,0,3,4,4.0,3,6,21,82.0,52.0,6,11,21,230,1.089362639002502,160.41364184767008
105,21,0,0,0,10.0,20,10.0,2.952873284471163,17,2.3529411764705883,13.295588822854317,1,30.0,29.999999999999996,0,,14,10.690000000000001,6021.0,1065,0,0.0,10650.0,False,-0.7019543973941368,3,7.151000000000002,18210,1055,0,0.0,10550.0,False,-0.3830776505201219,0,0.2,57000,7,553,1.0,7373.130732029736,False,0.08580210348741063,0,8.966000000000001,30997,1253,0,0.0,3699.9502254423674,False,-0.4123029626823427,0,0.3530000000000001,97262,48,318,1.0,10178.188263497006,False,0.1575297339095304,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.3333333333333333,297992,0.0,0.0,11,0,0,4,4,4.0,6,10,19,136.0,45.0,10,11,19,230,1.2219855822622776,161.63562742993236
106,19,0,0,0,10.0,20,10.0,2.866451528267706,11,2.272727272727273,13.592119061772848,6,16.666666666666668,29.999999999999996,0,,9,10.766000000000004,5734.0,1079,0,0.0,10790.0,False,-0.7076547231270358,2,7.168000000000001,18132,1061,0,0.0,10610.0,False,-0.3843385520647263,0,0.2,57035,8,561,1.0,7648.11040588071,False,0.08888828618096573,4,9.006000000000002,30941,1253,0,0.0,3591.663764919436,False,-0.4142736418661373,0,0.35300000000000004,97162,44,328,1.0,10438.053238718003,False,0.15786825246385522,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.3333333333333333,297506,0.0,0.0,14,0,0,4,5,5.0,3,7,19,101.0,47.0,7,12,19,260,1.0002744067460299,162.63590183667839
107,19,0,0,0,10.0,20,10.0,2.969901736272667,2,7.0,13.865860618348398,6,16.666666666666668,29.999999999999996,0,,0,10.757000000000001,5624.0,1090,0,0.0,10900.0,False,-0.709099506146895,2,7.186000000000001,18024,1070,0,0.0,10700.0,False,-0.38599348534201955,0,0.2,57081,0,569,1.0,7889.674691840239,False,0.09187234699540386,4,9.042000000000002,30885,1253,0,0.0,3721.2868755496515,False,-0.41411598579780595,0,0.35300000000000004,97062,40,338,1.0,10694.634424733935,False,0.1581882021710317,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.3333333333333333,297178,0.0,0.0,14,0,0,3,2,2.0,5,8,17,106.0,45.0,8,11,17,260,1.0645202668383718,163.70042210351676
108,17,0,0,0,10.0,20,10.0,2.9166052595895633,2,1.0,13.865860618348398,0,,29.999999999999996,0,,2,10.777000000000005,5524.0,1097,0,0.0,10970.0,False,-0.7108069769885468,0,7.184000000000001,17894,1083,0,0.0,10830.0,False,-0.38770095618367134,0,0.2,57079,0,571,0.2,7917.406413076935,False,0.09208465059738545,0,9.038000000000002,30885,1253,0,0.0,3654.506390265723,False,-0.41471340296053283,0,0.35300000000000004,97062,30,348,1.0,10855.97581855045,False,0.15910053956340303,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.19999999999999998,296946,0.0,0.0,12,0,0,3,1,1.0,4,7,14,117.0,30.0,7,10,14,200,0.8139516841620207,164.51437378767878
109,14,0,0,0,10.0,20,10.0,2.9074175075585122,15,2.8666666666666667,14.131032061561505,7,16.428571428571427,29.999999999999996,0,,12,10.895000000000001,5226.0,1107,0,0.0,11070.0,False,-0.7173216349690028,3,7.214,17767,1093,0,0.0,10930.0,False,-0.3897236524114742,0,0.2,57096,5,579,1.0,8196.404651181905,False,0.09488472787373552,5,9.088000000000001,30820,1253,0,0.0,3642.994136970816,False,-0.4159793693352166,0,0.35300000000000004,96947,27,358,1.0,11121.53786566216,False,0.1593016323181005,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.3333333333333333,296358,0.0,0.0,12,0,0,1,5,5.0,4,5,19,86.0,27.0,5,9,19,260,0.9963904265314341,165.5107642142102
110,19,0,0,0,10.0,20,10.0,2.8217375550358144,4,1.25,14.367942616440253,7,16.428571428571427,29.999999999999996,0,,4,10.923000000000004,5087.0,1115,0,0.0,11150.0,False,-0.7199222444047494,0,7.211,17647,1105,0,0.0,11050.0,False,-0.3912997793422297,0,0.2,57151,0,586,0.9,8419.614373233988,False,0.09786561676507831,5,9.133000000000001,30755,1253,0,0.0,3535.6371564598753,False,-0.41810276112021727,0,0.35300000000000004,96832,24,368,1.0,11384.830622794565,False,0.1594898929157595,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.31666666666666665,295974,0.0,0.0,15,0,0,4,3,3.0,3,7,21,77.0,48.0,7,12,21,260,1.2195335077121854,166.7302977219224
111,21,0,0,0,10.0,20,10.0,2.994299308247425,3,7.0,14.619679176658725,1,30.0,29.999999999999996,0,,0,10.919000000000002,4967.0,1127,0,0.0,11270.0,False,-0.7214983713355049,3,7.2410000000000005,17540,1113,0,0.0,11130.0,False,-0.39305978774824,0,0.2,57160,0,588,0.3,8596.37135587533,False,0.09960790964444488,0,9.128,30755,1253,0,0.0,3751.8570332340237,False,-0.4161684615301746,0,0.35300000000000004,96802,15,378,1.0,11559.29518764988,False,0.16013715584158847,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.21666666666666667,295726,0.0,0.0,12,0,0,2,1,1.0,4,6,19,79.0,61.0,6,15,19,230,1.1074158735573292,167.83771359547973
112,19,0,0,0,10.0,20,10.0,2.885892606989207,8,2.0,13.808722263696449,14,10.571428571428571,29.999999999999996,0,,8,10.999000000000002,4755.0,1136,0,0.0,11360.0,False,-0.725885257959441,0,7.238000000000001,17430,1124,0,0.0,11240.0,False,-0.3945045707680992,0,0.2,57144,0,596,0.8,8229.998469163083,False,0.09604407211503714,14,9.268,30519,1253,0,0.0,3616.0234365574765,False,-0.42160613125049223,0,0.35300000000000004,96654,19,388,1.0,11902.36572301023,False,0.16040332565996154,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.3,295004,0.0,0.0,10,0,0,4,4,4.0,5,9,23,126.0,38.0,9,10,23,200,1.0931287938728929,168.93084238935262
113,23,0,0,0,10.0,20,10.0,2.8502631658698725,11,2.6363636363636362,13.721397742729323,9,13.11111111111111,29.999999999999996,0,,8,11.071,4516.0,1147,0,0.0,11470.0,False,-0.7307187138804245,3,7.268000000000001,17313,1133,0,0.0,11330.0,False,-0.39639592308500576,0,0.2,57145,1,605,1.0,8304.295897517111,False,0.09672662769960375,8,9.334000000000001,30415,1253,0,0.0,3571.3797468349503,False,-0.42386627769377044,0,0.3530000000000001,96536,18,398,1.0,12186.985159369126,False,0.16067825405085345,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.3333333333333333,294427,0.0,0.0,14,0,0,6,4,4.0,5,11,19,127.0,56.0,11,12,19,230,1.2974628368392587,170.22830522619188
114,19,0,0,0,10.0,20,10.0,2.876895943526128,15,3.0,13.389108581308694,9,11.0,29.999999999999993,5,30.0,15,11.213000000000003,4186.0,1156,0,0.0,11560.0,False,-0.7382053168015131,0,7.2650000000000015,17203,1144,0,0.0,11440.0,False,-0.397840706104865,0,0.2,57100,6,615,1.0,8251.563153166004,False,0.09544974283127877,9,9.416000000000002,30298,1253,0,0.0,3604.7506172382386,False,-0.4256611027067127,0,0.35300000000000004,96587,17,403,1.0,12317.614845882244,False,0.16199370544594252,0,0.2,88502,0,2,0.0,59.999999999999986,False,0.0012440342901087966,0.3333333333333333,293876,0.0,0.0,14,0,0,5,4,4.0,4,9,19,123.0,30.0,9,10,19,350,1.2595921456813812,171.48789737187326
115,19,0,0,0,10.0,20,10.0,2.639316173760154,11,1.0,13.338333106311135,7,12.857142857142858,29.999999999999993,6,30.0,11,11.308000000000002,3901.0,1166,0,0.0,11660.0,False,-0.7443784806136388,0,7.2650000000000015,17103,1154,0,0.0,11540.0,False,-0.39915414521382786,0,0.2,57119,7,624,1.0,8341.59507155447,False,0.09659511434358371,6,9.467000000000002,30214,1253,0,0.0,3307.0631657214726,False,-0.42982713526577204,0,0.35300000000000004,96677,14,407,1.0,12396.736663488353,False,0.1634589619296575,0,0.2,88502,0,2,0.0,59.999999999999986,False,0.0012440342901087966,0.3333333333333333,293516,0.0,0.0,17,0,0,3,4,4.0,3,6,19,87.0,38.0,6,13,19,410,1.168064241297543,172.6559616131708
116,19,0,0,0,10.0,20,10.0,2.6483095878657705,2,3.0,13.085553975594753,8,11.0,29.999999999999996,11,30.0,2,11.317000000000002,3785.0,1175,0,0.0,11750.0,False,-0.7462435641483661,0,7.2650000000000015,16993,1165,0,0.0,11650.0,False,-0.4005989282336871,0,0.2,57113,0,633,0.9,8283.155666551478,False,0.09596496454305237,8,9.541000000000002,30110,1253,0,0.0,3318.3319135958104,False,-0.4315870899286485,0,0.35300000000000004,96919,12,406,1.0,12337.026647707135,False,0.16585819506292057,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.31666666666666665,293422,0.0,0.0,15,0,0,3,2,2.0,3,6,18,76.0,52.0,6,13,18,530,1.0008885860443115,173.6568501992151
117,18,0,0,0,10.0,20,10.0,2.7358661089058485,5,4.0,13.061331355206466,10,12.9,29.999999999999993,2,30.0,5,11.365000000000002,3635.0,1184,0,0.0,11840.0,False,-0.7490017862771882,0,7.2650000000000015,16883,1176,0,0.0,11760.0,False,-0.40204371125354627,0,0.2,57123,0,637,0.5,8320.068073266519,False,0.0964741020313335,9,9.623000000000001,29993,1253,0,0.0,3428.040234459028,False,-0.4326990013198992,0,0.35300000000000004,96850,12,414,1.0,12576.735976262475,False,0.16643333093722423,0,0.2,88502,0,2,0.0,59.999999999999986,False,0.0012440342901087966,0.25,292986,0.0,0.0,12,0,0,6,2,2.0,4,10,17,125.0,24.0,10,8,17,290,1.1006574723869562,174.75750767160207
118,17,0,0,0,10.0,20,10.0,2.812352167445449,7,3.5714285714285716,13.538858745507133,2,30.0,29.999999999999993,6,30.0,4,11.400000000000004,3465.0,1195,0,0.0,11950.0,False,-0.7520226962278029,3,7.295000000000001,16766,1185,0,0.0,11850.0,False,-0.4039350635704529,0,0.2,57158,0,642,0.7,8691.94731461558,False,0.10042714671964699,0,9.614,29993,1253,0,0.0,3523.8772658091475,False,-0.43184164475667686,0,0.35300000000000004,96970,4,418,1.0,12594.155434982025,False,0.16788896108989865,0,0.2,88502,0,2,0.0,59.999999999999986,False,0.0012440342901087966,0.2833333333333333,292854,0.0,0.0,18,0,0,3,2,2.0,5,8,17,115.0,27.0,8,9,17,440,1.0578042920678854,175.81531196366996
119,17,0,0,0,10.0,20,10.0,2.987266108698349,3,7.0,13.792697108417945,1,30.0,29.999999999999993,13,30.0,0,11.396000000000003,3345.0,1207,0,0.0,12070.0,False,-0.7535988231585584,3,7.322000000000002,16659,1193,0,0.0,11930.0,False,-0.40569507197646315,0,0.2,57167,0,644,0.3,8882.496937821157,False,0.10229282834285622,0,9.614000000000003,29993,1253,0,0.0,3743.0444341990315,False,-0.42988097874256115,0,0.35300000000000004,97330,0,410,0.5,12299.999999999996,False,0.17029698491325687,0,0.2,88502,0,2,0.0,59.999999999999986,False,0.0012440342901087966,0.13333333333333333,292996,0.0,0.0,21,0,0,3,1,1.0,3,6,19,73.0,43.0,6,11,19,620,1.068606922402978,176.88391888607293
120,19,0,0,0,10.0,20,10.0,3.054498953340893,12,3.4166666666666665,13.701635529352549,9,13.11111111111111,29.999999999999993,3,30.0,8,11.476000000000003,3120.0,1217,0,0.0,12170.0,False,-0.7581958600399286,4,7.359000000000003,16521,1203,0,0.0,12030.0,False,-0.4080067248082379,0,0.2,57156,2,653,1.0,8953.276998573896,False,0.10272921399307491,8,9.694000000000003,29889,1253,0,0.0,3827.287188536139,False,-0.4309881091004264,0,0.35300000000000004,97302,0,416,0.9,12479.999999999996,False,0.17099816787677274,0,0.2,88502,0,2,0.0,59.999999999999986,False,0.0012440342901087966,0.31666666666666665,292490,0.0,0.0,15,0,0,6,5,5.0,3,9,19,109.0,39.0,9,10,19,320,1.0925301937386394,177.97644907981157
121,19,0,0,0,10.0,20,10.0,2.9844852977492633,11,2.5454545454545454,14.222120425293525,2,30.0,29.99999999999999,7,30.0,11,11.578000000000003,2876.0,1224,0,0.0,12240.0,False,-0.7636860355153935,0,7.355000000000001,16391,1216,0,0.0,12160.0,False,-0.40971419564988965,0,0.2,57188,3,661,1.0,9409.775057012268,False,0.1073855813727816,0,9.686,29889,1253,0,0.0,3739.560078079827,False,-0.43177291443989346,0,0.3530000000000001,97452,0,411,0.2,12329.999999999996,False,0.1718463730745742,0,0.2,88502,0,2,0.0,59.99999999999998,False,0.0012440342901087966,0.19999999999999998,292298,0.0,0.0,16,0,0,4,3,3.0,5,9,18,147.0,30.0,9,10,18,470,0.923091908916831,178.8995409887284
122,18,0,0,0,10.0,20,10.0,3.0365065066873544,7,3.5714285714285716,14.0691470312197,9,13.11111111111111,29.99999999999999,8,30.0,4,11.607000000000005,2746.0,1231,0,0.0,12310.0,False,-0.766181569822423,3,7.385000000000002,16234,1229,0,0.0,12290.0,False,-0.41213092361038145,0,0.2,57193,0,670,1.0,9426.3285109172,False,0.10762312815048218,8,9.766000000000002,29785,1253,0,0.0,3804.7426528792553,False,-0.4330505568617554,0,0.35300000000000004,97574,0,412,0.9,12359.999999999996,False,0.1733957612358915,0,0.2,88502,0,2,0.0,59.99999999999998,False,0.0012440342901087966,0.31666666666666665,292034,0.0,0.0,18,0,0,4,3,3.0,1,5,20,73.0,53.0,5,13,20,470,1.0068328669294715,179.90637385565788
123,20,0,0,0,10.000000000000002,20,10.0,2.9944573507593297,2,1.5,13.899282914256787,10,12.9,29.99999999999999,8,30.0,2,11.623000000000003,2637.0,1239,0,0.0,12390.000000000002,False,-0.7679941157927919,0,7.382000000000001,16114,1241,0,0.0,12410.000000000002,False,-0.41370705054113693,0,0.2,57220,0,671,0.2,9326.418835466304,False,0.1072124209216717,9,9.848000000000003,29668,1253,0,0.0,3752.05506050144,False,-0.4356152595185142,0,0.35300000000000004,97685,0,414,1.0,12419.999999999996,False,0.17499038700775826,0,0.2,88502,0,2,0.0,59.99999999999998,False,0.0012440342901087966,0.19999999999999998,291826,0.0,0.0,17,0,0,2,3,3.0,4,6,24,86.0,66.0,6,14,24,470,1.173864597454667,181.08023845311254
