index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
141,37,0,0,0,10.0,20,10.0,19.989964179956946,14,22.714285714285715,41.63022525181461,8,44.0,34.0,10,34.0,0,0.35300000000000004,67541,20,38,1.0,959.618638838364,False,0.33324466021323773,2,14.611,16691,1408,0,0.0,14080.0,False,-0.5348595621239146,0,0.2,89923,92,456,1.0,20822.4594193835,False,0.21825458917291063,0,0.2,85022,219,556,1.0,27524.207395419493,False,0.19943301518607243,0,0.45200000000000007,90563,301,344,1.0,24226.697800796195,False,-0.15263265219897423,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470911,0.0,0.0,19,0,0,7,1,1.0,3,10,29,165.0,111.0,10,27,29,1192,1.4475569899659604,261.84877593413694
142,29,0,0,0,10.0,20,10.0,19.989964179956946,0,,42.00921621264814,62,42.82258064516129,34.0,0,,0,0.35300000000000004,67461,18,48,1.0,1139.5182806379335,False,0.3334396820854774,0,14.609,16571,1420,0,0.0,14200.0,False,-0.5360355945824105,0,0.2,91318,82,434,1.0,19871.176899045764,False,0.2294174097490606,0,0.2,86282,209,536,1.0,26694.842403590403,False,0.20969682975503823,0,0.45200000000000007,87908,353,354,1.0,26865.253323064793,False,-0.16365610037440972,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470711,0.0,0.0,14,0,0,3,0,0.0,3,6,32,108.0,80.0,6,23,32,2855,1.278953792003449,263.1277297261404
143,32,0,0,0,10.0,20,10.0,20.739942665686982,36,24.72222222222222,40.97948092116421,11,24.545454545454547,34.0,12,34.0,0,0.35300000000000004,68241,19,22,1.0,646.2787386451137,False,0.34389422311928014,0,14.609000000000004,16481,1429,0,0.0,14290.0,False,-0.5369176189262823,0,0.2,90814,93,444,1.0,20123.704196905797,False,0.2248309486328501,0,0.2,86166,214,535,1.0,26362.37002327987,False,0.20626992813948603,0,0.452,88046,354,352,1.0,26474.73624609213,False,-0.16412864362722052,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470919,0.0,0.0,24,0,0,7,0,0.0,5,12,20,156.0,90.0,12,20,20,1768,1.401466518000234,264.5291962441406
144,20,0,0,0,10.0,20,10.0,20.739942665686982,0,,40.97948092116421,0,,34.0,0,,0,0.35300000000000004,68161,17,32,1.0,833.6781653019834,False,0.3441627449117189,0,14.609000000000004,16361,1441,0,0.0,14410.0,False,-0.5380936513847783,0,0.2,90814,83,454,1.0,20326.09957946057,False,0.22605968734115622,0,0.2,86166,204,545,1.0,26564.76540583464,False,0.2074986668477923,0,0.45200000000000007,88046,344,362,1.0,26404.941436880486,False,-0.16441664491965693,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470719,0.0,0.0,9,0,0,4,0,0.0,1,5,27,60.0,75.0,5,15,27,200,1.0460429459926672,265.5752391901333
145,27,0,0,0,10.0,20,10.0,20.72747224754654,20,20.6,41.142845473863225,11,43.63636363636363,34.0,0,,0,0.35300000000000004,68306,20,31,1.0,842.5516396739428,False,0.34709178580209277,9,14.699000000000003,16227,1448,0,0.0,14480.0,False,-0.5400341049412963,0,0.2,91122,73,457,1.0,20315.38585562639,False,0.2297343693805559,0,0.2,85926,214,551,1.0,27105.386917073596,False,0.20786669894652435,0,0.45200000000000007,87566,345,372,1.0,26842.281688482813,False,-0.16657334804333207,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470318,0.0,0.0,15,0,0,8,2,2.0,2,10,25,165.0,81.0,10,17,25,955,1.3672417220077477,266.94248091214104
146,25,0,0,0,10.0,20,10.0,20.51845068825899,12,17.0,40.29192244639979,24,34.583333333333336,34.0,2,34.0,0,0.35300000000000004,68246,16,41,1.0,1001.2564782186187,False,0.3474711036890043,12,14.810000000000002,16039,1462,0,0.0,14620.0,False,-0.5423469687763383,0,0.2,91030,75,459,1.0,20032.876204516928,False,0.22690219772287737,0,0.2,86644,204,545,1.0,26144.861673692718,False,0.21075329759766817,0,0.45200000000000007,86804,359,380,1.0,27384.800158257523,False,-0.1706233333130141,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,469934,0.0,0.0,17,0,0,7,1,1.0,2,9,29,87.0,93.0,9,16,29,1098,1.3561815780121833,268.2986624901532
147,29,0,0,0,10.0,20,10.0,21.08040956803552,22,26.0,40.35545208956061,4,43.0,34.0,13,34.0,0,0.35300000000000004,68738,14,29,1.0,751.3318774730301,False,0.35466524115989184,0,14.798,15919,1474,0,0.0,14740.0,False,-0.5435230012348341,0,0.2,90916,76,465,1.0,20367.39634881638,False,0.22754887959310077,0,0.2,86358,205,555,1.0,26718.759871153423,False,0.21076482152013395,0,0.45200000000000007,87074,353,377,1.0,27063.474587614895,False,-0.1697209951737013,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470176,0.0,0.0,24,0,0,11,0,0.0,4,15,30,240.0,101.0,15,14,30,1386,1.589495720982086,269.8881582111353
148,30,0,0,0,10.0,20,10.0,21.291618883302572,11,25.0,40.44803721430096,4,44.0,33.99999999999999,7,34.0,0,0.35300000000000004,68893,16,28,1.0,756.1653287324721,False,0.3577506941407364,0,14.798000000000002,15839,1482,0,0.0,14820.0,False,-0.5443070228738314,0,0.2,90817,77,471,1.0,20690.48018195005,False,0.2283082612826167,0,0.2,86358,195,565,1.0,27005.006708324046,False,0.21250262089343025,0,0.45200000000000007,87136,347,380,1.0,26955.46891336243,False,-0.16965499618983743,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470214,0.0,0.0,16,0,0,11,0,0.0,5,16,28,228.0,42.0,16,14,28,889,1.7809885329916142,271.6691467441269
149,28,0,0,0,10.0,20,10.0,21.713213254401857,26,24.692307692307693,41.45005722591638,40,45.0,33.99999999999999,10,34.0,0,0.35300000000000004,69465,13,12,1.0,390.55855905282226,False,0.36537915834348794,0,14.798000000000002,15709,1495,0,0.0,14950.0,False,-0.5455810580372018,0,0.2,91585,79,457,1.0,20658.019999341534,False,0.23743622433092645,0,0.2,86748,199,559,1.0,27491.511426913225,False,0.22019154814235986,0,0.45200000000000007,85676,377,380,1.0,28546.671574170476,False,-0.17513814537236438,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470354,0.0,0.0,25,0,0,5,0,0.0,5,10,29,135.0,84.0,10,18,29,2982,1.5759868299937807,273.2451335741207
150,29,0,0,0,10.0,20,10.0,21.878585816013427,10,25.0,41.51093673175634,4,44.0,33.99999999999999,7,34.0,0,0.35300000000000004,69615,13,12,1.0,392.5430297921611,False,0.36833868783974766,0,14.798,15609,1505,0,0.0,15050.0,False,-0.5465610850859484,0,0.2,91761,69,463,1.0,20729.18612810811,False,0.24000525824808536,0,0.2,86498,199,569,1.0,27973.561577756027,False,0.22008257493264863,0,0.45200000000000007,85738,371,383,1.0,28422.5575274816,False,-0.17513861597460775,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470392,0.0,0.0,17,0,0,10,0,0.0,3,13,26,234.0,63.0,13,16,26,864,1.391894560016226,274.6370281341369
151,26,0,0,0,10.0,20,10.0,21.94107863606811,20,22.5,41.49537021500635,33,41.42424242424242,33.99999999999999,0,,6,0.41300000000000003,69811,14,10,1.0,359.4107863606811,False,0.3718556889233489,2,14.818000000000001,15495,1514,0,0.0,15140.0,False,-0.5479135224132186,0,0.2,91934,61,468,1.0,20758.23905742313,False,0.24228219780123084,0,0.2,87242,207,551,1.0,27405.752266134597,False,0.22566903596531407,0,0.452,84371,394,393,1.0,29711.1758647125,False,-0.18110283869608854,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,470024,0.0,0.0,16,0,0,5,2,1.3333333333333333,4,9,30,132.0,66.0,9,17,30,1567,1.243857114983257,275.8808852491202
152,30,0,0,0,10.0,20,10.0,21.798073690114386,2,9.0,41.58785193888378,8,43.5,33.99999999999999,2,34.0,0,0.4070000000000001,69711,14,20,1.0,575.9614738022877,False,0.3720178901370301,2,14.836000000000004,15371,1524,0,0.0,15240.0,False,-0.5493639624453635,0,0.2,92088,53,474,1.0,20867.939724606975,False,0.24481805099993315,0,0.2,87418,197,557,1.0,27458.6540469108,False,0.2281271873560316,0,0.45200000000000007,84091,392,401,1.0,29936.437960042436,False,-0.18248410114613875,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,469850,0.0,0.0,15,0,0,6,1,1.0,4,10,25,150.0,75.0,10,20,25,616,1.3290182459750213,277.2099034950952
153,25,0,0,0,10.0,20,10.0,21.726693255332506,16,21.0,41.73312257578377,25,42.64,33.99999999999999,0,,0,0.4070000000000001,69861,19,18,1.0,581.0804785959851,False,0.3750081389148746,4,14.874000000000002,15271,1529,0,0.0,15290.0,False,-0.5508340030184833,0,0.2,92422,45,476,1.0,20842.667542563035,False,0.2487200399626211,0,0.2,87814,201,550,1.0,27320.282761002905,False,0.23209535546208,0,0.45200000000000007,83025,407,411,1.0,30959.38088834399,False,-0.18706051411499455,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,469564,0.0,0.0,16,0,0,6,2,2.0,3,9,31,95.0,78.0,9,16,31,1566,1.448280235985294,278.6581837310805
154,31,0,0,0,10.000000000000002,20,10.0,21.726693255332506,0,,41.73312257578377,0,,33.99999999999999,0,,0,0.4070000000000001,69771,18,28,1.0,788.3474111493101,False,0.37527536222926067,0,14.870000000000003,15161,1540,0,0.0,15400.000000000004,False,-0.5519120327721045,0,0.2,92422,35,486,1.0,21042.731835767547,False,0.24993462666962651,0,0.2,87814,191,560,1.0,27520.347054207417,False,0.23330994216908538,0,0.45200000000000007,83025,397,421,1.0,30882.049662586152,False,-0.1873796136757716,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,469364,0.0,0.0,12,0,0,7,0,0.0,6,13,35,194.0,84.0,13,18,35,200,1.719453801983036,280.37763753306353
155,35,0,0,0,10.000000000000002,20,10.0,21.418167649993798,4,9.0,41.853469943859736,11,43.63636363636363,33.99999999999999,0,,0,0.4070000000000001,69699,17,36,1.0,941.0540353997767,False,0.37536068950194806,2,14.890000000000002,15027,1551,0,0.0,15510.000000000004,False,-0.553460475509124,0,0.2,92422,25,496,1.0,21294.775283404277,False,0.25146477788343885,0,0.2,88258,185,559,1.0,27358.45071386645,False,0.23771810435936844,0,0.45200000000000007,82545,398,431,1.0,31311.68103765617,False,-0.1895681267066535,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,469122,0.0,0.0,15,0,0,6,1,1.0,4,10,39,180.0,105.0,10,25,39,698,1.4084740689722821,281.7861116020358
156,39,0,0,0,10.000000000000002,20,10.0,19.933501900892253,38,14.131578947368421,41.88203248092627,4,43.0,33.99999999999999,0,,0,0.4070000000000001,69685,12,42,1.0,957.2070798374746,False,0.37524458613298456,34,15.228,14459,1566,0,0.0,15660.000000000004,False,-0.563123542209765,0,0.2,92057,53,502,1.0,22081.25590617228,False,0.25180767072312843,0,0.2,88258,175,569,1.0,27319.23931430319,False,0.2374800526615378,0,0.45200000000000007,82373,392,441,1.0,31411.756732523096,False,-0.19057465593036663,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,468003,0.0,0.0,14,0,0,10,3,3.0,3,13,42,192.0,138.0,13,26,42,408,1.566768361022696,283.3528799630585
157,42,0,0,0,10.000000000000002,20,10.0,20.191338770016536,9,25.0,41.921168518826214,21,42.19047619047619,33.99999999999999,0,,0,0.4070000000000001,69830,10,43,1.0,968.227567110711,False,0.37819466833053084,0,15.194000000000003,14339,1578,0,0.0,15780.000000000004,False,-0.5642995746682609,0,0.2,91832,52,512,1.0,22513.58789767988,False,0.25170040856299786,0,0.2,89144,165,558,1.0,26723.582930557757,False,0.24462161348825112,0,0.45200000000000007,81487,403,451,1.0,32228.23091308696,False,-0.19451753755813284,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,467803,0.0,0.0,13,0,0,10,0,0.0,3,13,39,219.0,147.0,13,29,39,1311,1.6435441369540058,284.9964241000125
158,39,0,0,0,10.000000000000002,20,10.0,20.709422162777006,36,23.0,41.921168518826214,0,,33.99999999999999,0,,0,0.4070000000000001,70530,11,19,1.0,503.4790210927631,False,0.38736038555335034,2,15.214,14225,1587,0,0.0,15870.000000000004,False,-0.5656520119955311,0,0.2,91484,58,522,1.0,23083.99645226835,False,0.25093794516852047,0,0.2,88664,175,568,1.0,27435.372597179266,False,0.24311473304180028,0,0.45200000000000007,81487,393,461,1.0,32149.019227898698,False,-0.19484439664648015,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,467561,0.0,0.0,12,0,0,7,1,1.0,2,9,40,147.0,135.0,9,30,40,1010,1.4990870250039734,286.4955111250165
159,40,0,0,0,10.000000000000002,20,10.0,20.548824013461207,35,19.742857142857144,41.97553233923955,4,44.0,33.99999999999999,0,,0,0.4070000000000001,70740,10,17,1.0,449.33000822884054,False,0.3909458241853901,23,15.442,14023,1598,0,0.0,15980.000000000004,False,-0.5685332915188459,0,0.2,91360,60,528,1.0,23396.010515926155,False,0.25132657339165204,0,0.2,88273,188,578,1.0,28125.036606611167,False,0.2425541629124392,0,0.452,81311,387,471,1.0,32258.531015285702,False,-0.1958449999781891,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,466878,0.0,0.0,14,0,0,5,1,1.0,2,7,40,126.0,144.0,7,33,40,676,1.3950900849886239,287.8906012100051
160,40,0,0,0,10.000000000000002,20,10.0,20.6765010301469,13,22.53846153846154,42.05925905737813,8,43.5,33.99999999999999,0,,0,0.4070000000000001,70915,10,16,1.0,430.8240164823504,False,0.3941945551312485,2,15.439000000000004,13899,1608,0,0.0,16080.000000000004,False,-0.5699837315509908,0,0.2,91243,63,534,1.0,23762.263901539176,False,0.252129481304649,0,0.2,88445,178,584,1.0,28243.024472874975,False,0.24535888289607066,0,0.45200000000000007,80963,385,481,1.0,32546.814737090575,False,-0.1975274003800803,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,466636,0.0,0.0,15,0,0,6,1,1.0,1,7,41,126.0,129.0,7,33,41,823,1.2621104120044038,289.1527116220095
161,41,0,0,0,10.000000000000002,20,10.0,20.94348618083937,12,25.0,42.11672198952816,4,44.0,33.99999999999999,0,,0,0.4070000000000001,71125,9,14,1.0,383.2088065317512,False,0.39784402679915065,0,15.437000000000003,13789,1619,0,0.0,16190.000000000004,False,-0.5710617613046121,0,0.2,91243,53,544,1.0,24021.501529887806,False,0.25370330825949694,0,0.2,88321,180,590,1.0,28618.6934863727,False,0.2461339591688383,0,0.45200000000000007,80787,379,491,1.0,32656.237634031168,False,-0.19852837050931674,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,466436,0.0,0.0,14,0,0,9,0,0.0,2,11,36,183.0,105.0,11,30,36,676,1.282744927040767,290.4354565490503
162,36,0,0,0,10.000000000000002,20,10.0,20.65121036390482,14,17.0,42.17670585416168,4,44.0,33.99999999999999,0,,0,0.4070000000000001,71025,9,24,1.0,585.6290487337156,False,0.3978677458273752,14,15.577,13633,1629,0,0.0,16290.000000000004,False,-0.5731394186479547,0,0.2,91181,57,550,1.0,24374.3072105315,False,0.2550923834100189,0,0.2,88321,170,600,1.0,28816.72927436083,False,0.24733623085734918,0,0.45200000000000007,80611,373,501,1.0,32765.911283602305,False,-0.19952830593292828,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,465942,0.0,0.0,11,0,0,7,1,1.0,0,7,32,111.0,87.0,7,29,32,376,0.9602498599560931,291.3957064090064
163,32,0,0,0,10.000000000000002,20,10.0,20.28975453894514,5,8.0,42.22531162001238,20,42.5,33.99999999999999,0,,0,0.4070000000000001,70935,8,34,1.0,769.8516543241348,False,0.3979091285043232,5,15.613000000000001,13458,1640,0,0.0,16400.000000000004,False,-0.5754914835649464,0,0.2,91729,52,546,1.0,24110.087380551908,False,0.2601421057841396,0,0.2,88583,160,604,1.0,28750.448944718697,False,0.25011503870080193,0,0.45200000000000007,79761,383,511,1.0,33546.29435046474,False,-0.20332301313653953,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,465637,0.0,0.0,15,0,0,3,1,1.0,0,3,27,54.0,87.0,3,29,27,1050,0.7777840049820952,292.1734904139885
164,27,0,0,0,10.000000000000002,20,10.0,20.694012088509133,12,26.0,42.19679513686692,58,42.13793103448276,33.99999999999999,0,,0,0.4070000000000001,71137,9,32,1.0,752.2083868322923,False,0.40169552898755656,0,15.607999999999999,13368,1649,0,0.0,16490.000000000004,False,-0.5763735079088183,0,0.2,93913,42,504,1.0,22136.333256698308,False,0.2746775292117334,0,0.2,88531,162,608,1.0,29008.081401553565,False,0.2510477385686662,0,0.45200000000000007,77317,431,521,1.0,35900.81870398964,False,-0.2137771467430753,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,465437,0.0,0.0,21,0,0,3,0,0.0,0,3,22,54.0,72.0,3,24,22,2956,0.5502341639949009,292.7237245779834
165,22,0,0,0,10.000000000000002,20,10.0,20.180965330894026,7,9.0,42.19825302780466,19,42.21052631578947,33.99999999999999,0,,0,0.4070000000000001,71015,13,40,1.0,937.238613235761,False,0.4011176092557259,5,15.658000000000001,13248,1655,0,0.0,16550.000000000004,False,-0.5781375565965621,0,0.2,94001,32,512,1.0,22251.296440824597,False,0.276443961442129,0,0.2,89182,159,601,1.0,28569.923557322752,False,0.25629210867860686,0,0.45200000000000007,76515,440,531,1.0,36621.23133223405,False,-0.2174231815688818,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,465132,0.0,0.0,15,0,0,1,1,1.0,0,1,16,18.0,63.0,1,21,16,1020,0.41421754902694374,293.1379421270103
166,16,0,0,0,10.000000000000002,20,10.0,20.180965330894026,0,,42.19825302780466,0,,34.0,11,34.0,0,0.4070000000000001,70915,13,50,1.0,1139.0482665447014,False,0.4011353443476421,0,15.652999999999999,13148,1665,0,0.0,16650.000000000004,False,-0.5791175836453086,0,0.2,94001,22,522,1.0,22471.469317793704,False,0.27778062699761835,0,0.2,89182,149,611,1.0,28790.096434291856,False,0.2576287742340962,0,0.45200000000000007,76889,430,530,1.0,36165.248801956004,False,-0.21621820071652453,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,465306,0.0,0.0,18,0,0,1,0,0.0,0,1,13,3.0,45.0,1,15,13,574,0.40932388399960473,293.5472660110099
167,13,0,0,0,10.000000000000002,0,,20.180965330894026,0,,42.19825302780466,0,,33.99999999999999,7,34.0,0,0.4070000000000001,70915,3,60,1.0,1240.8579198536415,False,0.4021331064883048,0,15.653000000000004,13148,1665,0,0.0,16650.000000000004,False,-0.5791175836453086,0,0.2,94001,12,532,1.0,22691.642194762808,False,0.27911729255310774,0,0.2,89182,139,621,1.0,29010.269311260963,False,0.2589654397895856,0,0.452,77127,420,533,1.0,35845.26627167795,False,-0.2155744102480051,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.6666666666666666,465544,0.0,0.0,5,0,0,0,0,0.0,0,0,8,0.0,39.0,0,13,8,238,0.2572825310053304,293.80454854201525
168,8,0,0,0,10.000000000000002,0,,20.180965330894026,0,,42.19825302780466,0,,33.99999999999999,13,34.0,0,0.4070000000000001,70915,0,63,0.3,1271.4008158463237,False,0.4024324351305035,0,15.653000000000002,13148,1665,0,0.0,16650.000000000004,False,-0.5791175836453086,0,0.2,94001,2,542,1.0,22911.815071731915,False,0.28045395810859725,0,0.2,89182,129,631,1.0,29230.44218823007,False,0.2603021053450751,0,0.45200000000000007,77569,410,530,1.0,35321.28374139991,False,-0.21408883420372898,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.5499999999999999,465986,0.0,0.0,6,0,0,0,0,0.0,0,0,4,0.0,24.0,0,8,4,442,0.2092557650175877,294.01380430703284
169,4,0,0,0,10.000000000000002,0,,20.180965330894026,0,,42.19825302780466,0,,33.99999999999999,13,34.0,0,0.4070000000000001,70915,0,63,0.0,1271.4008158463237,False,0.4024324351305035,0,15.653000000000004,13148,1665,0,0.0,16650.000000000004,False,-0.5791175836453086,0,0.2,94001,0,544,0.2,22955.849647125735,False,0.280721291219695,0,0.2,89182,119,641,1.0,29450.615065199177,False,0.2616387709005645,0,0.45200000000000007,78011,400,527,1.0,34797.301211121856,False,-0.212603258159453,0,0.2,121171,0,0,0.0,0.0,False,0.0,0.3666666666666667,466428,0.0,0.0,9,0,0,0,0,0.0,0,0,0,0.0,12.0,0,4,0,442,0.1659645299660042,294.17976883699885
