index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
130,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,66361,5,415,1.0,14951.973848081652,False,0.5401636787726753,0,2.153000000000001,31589,1308,0,0.0,13080.0,False,-0.20466823804259401,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,413019,0.0,0.125,8,0,0,11,0,0.0,8,19,7,24.0,12.0,3,4,7,200,1.0268770629772916,167.0954866068205
131,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,66261,5,425,1.0,15311.057555264342,False,0.5418228401083032,0,2.1530000000000005,31489,1318,0,0.0,13180.0,False,-0.2057111866669448,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,412819,0.0,0.125,7,0,0,9,0,0.0,8,17,7,21.0,15.0,2,5,7,200,1.014242278994061,168.10972888581455
132,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,66151,6,435,1.0,15680.141262447032,False,0.5433777065814963,0,2.1530000000000005,31399,1327,0,0.0,13270.0,False,-0.20664984042886048,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,412619,0.0,0.125,7,0,0,10,0,0.0,7,17,7,24.0,12.0,3,4,7,200,1.1091080639744177,169.21883694978897
133,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,66051,6,445,1.0,16039.224969629722,False,0.5450368679171244,0,2.1530000000000005,31299,1337,0,0.0,13370.0,False,-0.20769278905321123,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,412419,0.0,0.125,8,0,0,13,0,0.0,8,21,6,33.0,3.0,6,1,6,200,1.132088250014931,170.3509251998039
134,6,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,65941,7,455,1.0,16408.308676812412,False,0.5465917343903175,0,2.1530000000000005,31209,1346,0,0.0,13460.0,False,-0.20863144281512694,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,412219,0.0,0.125,7,0,0,9,0,0.0,8,17,6,24.0,9.0,3,3,6,200,1.0340212220326066,171.3849464218365
135,6,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,65821,9,465,1.0,16787.392383995102,False,0.5480423060010755,0,2.1530000000000005,31129,1354,0,0.0,13540.0,False,-0.20946580171460755,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,412019,0.0,0.125,6,0,0,11,0,0.0,7,18,7,29.0,6.0,4,2,7,200,1.0623934069881216,172.44733982882462
136,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,65731,8,475,1.0,17136.476091177796,False,0.5498057621991383,0,2.1530000000000005,31019,1365,0,0.0,13650.0,False,-0.21061304520139337,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,411819,0.0,0.125,7,0,0,10,0,0.0,0,10,7,25.0,12.0,3,4,7,200,0.9853841080330312,173.43272393685766
137,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,65651,6,485,1.0,17475.559798360486,False,0.5516735132596366,0,2.1530000000000005,30899,1377,0,0.0,13770.0,False,-0.2118645835506143,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,411619,0.0,0.125,7,0,0,10,0,0.0,0,10,7,24.0,12.0,3,4,7,200,0.9729952449561097,174.40571918181377
138,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,65531,8,495,1.0,17854.643505543176,False,0.5531240848703947,0,2.153000000000001,30819,1385,0,0.0,13850.0,False,-0.2126989424500949,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,411419,0.0,0.125,7,0,0,10,0,0.0,0,10,6,25.0,12.0,3,4,6,200,0.9756113860057667,175.38133056781953
139,6,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,65451,6,505,1.0,18193.727212725866,False,0.554991835930893,0,2.1530000000000005,30699,1397,0,0.0,13970.0,False,-0.21395048079931583,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,411219,0.0,0.125,7,0,0,3,0,0.0,0,3,6,25.0,9.0,3,3,6,200,0.8367053539841436,176.21803592180368
140,6,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,65351,6,515,1.0,18552.810919908556,False,0.5566509972665208,0,2.1530000000000005,30599,1407,0,0.0,14070.0,False,-0.2149934294236666,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,411019,0.0,0.125,7,0,0,4,0,0.0,0,4,6,27.0,6.0,4,2,6,200,0.8872774619958363,177.1053133837995
141,6,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,65231,8,525,1.0,18931.894627091246,False,0.5581015688772788,0,2.1530000000000005,30519,1415,0,0.0,14150.0,False,-0.2158277883231472,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,410819,0.0,0.125,7,0,0,5,0,0.0,0,5,5,30.0,3.0,5,1,5,200,0.865993042010814,177.97130642581033
142,5,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,65151,6,535,1.0,19270.978334273936,False,0.5599693199377771,0,2.1530000000000005,30399,1427,0,0.0,14270.0,False,-0.21707932667236812,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,410619,0.0,0.125,7,0,0,5,0,0.0,0,5,5,30.0,0.0,5,0,5,200,0.805302420980297,178.77660884679062
143,5,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,65051,6,545,1.0,19630.062041456626,False,0.5616284812734051,0,2.1530000000000005,30299,1437,0,0.0,14370.0,False,-0.21812227529671888,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,410419,0.0,0.125,6,0,0,2,0,0.0,0,2,6,21.0,9.0,2,3,6,200,0.7413097560056485,179.51791860279627
144,6,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,64971,4,555,1.0,19969.14574863932,False,0.5634962323339032,0,2.1530000000000005,30179,1449,0,0.0,14490.0,False,-0.2193738136459398,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,410219,0.0,0.125,6,0,0,1,0,0.0,0,1,7,18.0,15.0,1,5,7,200,0.7880572979920544,180.30597590078833
145,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,64811,10,565,1.0,20388.22945582201,False,0.5645296244949208,0,2.1530000000000005,30139,1453,0,0.0,14530.0,False,-0.21979099309568012,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,410019,0.0,0.125,8,0,0,5,0,0.0,0,5,7,31.0,6.0,5,2,7,200,0.8210745549877174,181.12705045577604
146,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,64721,9,575,1.0,20737.3131630047,False,0.5662930806929841,0,2.153000000000001,30029,1464,0,0.0,14640.0,False,-0.22093823658246595,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,409819,0.0,0.125,7,0,0,1,0,0.0,0,1,7,18.0,18.0,1,6,7,200,0.7965144859626889,181.92356494173873
147,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,64601,11,585,1.0,21116.39687018739,False,0.567743652303742,0,2.1530000000000005,29949,1472,0,0.0,14720.0,False,-0.22177259548194656,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,409619,0.0,0.125,6,0,0,5,0,0.0,0,5,7,30.0,6.0,5,2,7,200,0.8548789880005643,182.7784439297393
148,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,64501,11,595,1.0,21475.48057737008,False,0.5694028136393702,0,2.1530000000000005,29849,1482,0,0.0,14820.0,False,-0.22281554410629734,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,409419,0.0,0.125,8,0,0,3,0,0.0,0,3,7,24.0,12.0,3,4,7,200,0.8089512000442483,183.58739512978354
149,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,64401,11,605,1.0,21834.56428455277,False,0.571061974974998,0,2.1530000000000005,29749,1492,0,0.0,14920.0,False,-0.2238584927306481,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,409219,0.0,0.125,7,0,0,4,0,0.0,0,4,6,27.0,9.0,4,3,6,200,0.8931227799621411,184.48051790974569
150,6,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,64311,10,615,1.0,22183.64799173546,False,0.5728254311730613,0,2.1530000000000005,29639,1503,0,0.0,15030.0,False,-0.22500573621743392,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,0,2.0630000000000006,122839,0,0,0.0,0.0,False,0.22380074719800747,0.16666666666666666,409019,0.0,0.125,7,0,0,5,0,0.0,0,5,6,30.0,3.0,5,1,6,200,0.889252741006203,185.3697706507519
151,6,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,1,41.0,0,0.2,64191,12,625,1.0,22562.73169891815,False,0.5742760027838193,0,2.1530000000000005,29559,1511,0,0.0,15110.0,False,-0.22584009511691455,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.2240000000000006,115822,0,0,0.0,0.0,False,0.15389290161892902,1,2.0730000000000004,122831,0,0,0.0,0.0,False,0.22372104607721047,0.16666666666666666,408811,0.0,0.125,7,0,0,3,1,1.0,0,3,6,24.0,9.0,3,3,6,200,0.8055967139662243,186.1753673647181
152,6,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,1,41.0,0,0.2,64111,10,635,1.0,22901.81540610084,False,0.5761437538443173,0,2.1530000000000005,29439,1523,0,0.0,15230.0,False,-0.22709163346613545,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,1,3.2340000000000004,115814,0,0,0.0,0.0,False,0.153813200498132,0,2.0720000000000005,122831,0,0,0.0,0.0,False,0.22372104607721047,0.16666666666666666,408603,0.0,0.125,6,0,0,3,1,1.0,0,3,7,24.0,9.0,3,3,7,200,0.7408858489943668,186.91625321371248
153,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,64001,11,645,1.0,23270.899113283533,False,0.5776986203175103,0,2.1530000000000005,29349,1532,0,0.0,15320.0,False,-0.22803028722805116,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.233000000000001,115814,0,0,0.0,0.0,False,0.153813200498132,0,2.0720000000000005,122831,0,0,0.0,0.0,False,0.22372104607721047,0.16666666666666666,408403,0.0,0.125,7,0,0,2,0,0.0,0,2,7,21.0,15.0,2,5,7,200,0.752901810046751,187.66915502375923
154,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,0,,0,0.2,63931,8,655,1.0,23599.982820466223,False,0.5796706662404436,0,2.153000000000001,29219,1545,0,0.0,15450.000000000004,False,-0.22938612043970713,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,3.233000000000001,115814,0,0,0.0,0.0,False,0.153813200498132,0,2.0720000000000005,122831,0,0,0.0,0.0,False,0.22372104607721047,0.16666666666666666,408203,0.0,0.125,7,0,0,2,0,0.0,0,2,7,21.0,15.0,2,5,7,200,0.8403269890113734,188.5094820127706
155,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,7,41.0,0,0.2,63811,10,665,1.0,23979.066527648913,False,0.5811212378512016,0,2.1530000000000005,29139,1553,0,0.0,15530.000000000004,False,-0.23022047933918774,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,7,3.303000000000001,115726,0,0,0.0,0.0,False,0.1529364881693649,0,2.0720000000000005,122831,0,0,0.0,0.0,False,0.22372104607721047,0.16666666666666666,407915,0.0,0.125,7,0,0,4,3,3.0,0,4,7,27.0,9.0,4,3,7,200,0.8502580019994639,189.35974001477007
156,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.000000000000014,12,41.0,0,0.2,63751,6,675,1.0,24298.150234831603,False,0.5831975786365701,0,2.1530000000000005,28999,1567,0,0.0,15670.000000000004,False,-0.2316806074132788,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,12,3.416000000000001,115524,0,0,0.0,0.0,False,0.15092403486924036,0,2.0720000000000005,122831,0,0,0.0,0.0,False,0.22372104607721047,0.16666666666666666,407513,0.0,0.125,7,0,0,2,4,4.0,0,2,7,21.0,15.0,2,5,7,200,0.7793431699974462,190.13908318476751
157,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.00000000000001,15,41.0,0,0.2,63681,3,685,1.0,24627.233942014293,False,0.5851696245595032,0,2.1530000000000005,28869,1580,0,0.0,15800.000000000004,False,-0.2330364406249348,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,4,3.4440000000000004,115492,0,0,0.0,0.0,False,0.1506052303860523,11,2.182000000000001,122667,0,0,0.0,0.0,False,0.22208717310087173,0.16666666666666666,407117,0.0,0.125,8,0,0,4,4,4.0,0,4,7,28.0,9.0,4,3,7,200,0.7908061069902033,190.92988929175772
158,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.0,14,41.0,0,0.2,63581,3,695,1.0,24986.317649196983,False,0.5868287858951313,0,2.1530000000000005,28769,1590,0,0.0,15900.000000000004,False,-0.2340793892492856,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,8,3.520000000000001,115398,0,0,0.0,0.0,False,0.1496687422166874,6,2.2310000000000008,122603,0,0,0.0,0.0,False,0.22144956413449565,0.16666666666666666,406759,0.0,0.125,7,0,0,4,4,4.0,0,4,7,27.0,9.0,4,3,7,200,0.8351543510216288,191.76504364277935
159,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.0,13,41.0,0,0.2,63471,4,705,1.0,25355.401356379673,False,0.5883836523683244,0,2.1530000000000005,28679,1599,0,0.0,15990.000000000004,False,-0.23501804301120127,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,1,3.5220000000000007,115390,0,0,0.0,0.0,False,0.1495890410958904,12,2.3450000000000006,122405,0,0,0.0,0.0,False,0.2194769613947696,0.16666666666666666,406353,0.0,0.125,7,0,0,3,5,5.0,0,3,7,24.0,12.0,3,4,7,200,0.8322282700100914,192.59727191278944
160,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.0,20,41.0,0,0.2,63351,6,715,1.0,25734.485063562362,False,0.5898342239790824,0,2.1530000000000005,28599,1607,0,0.0,16070.000000000004,False,-0.23585240191068188,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,10,3.621000000000001,115244,0,0,0.0,0.0,False,0.14813449564134495,10,2.4330000000000007,122255,0,0,0.0,0.0,False,0.21798256537982566,0.16666666666666666,405857,0.0,0.125,7,0,0,4,8,8.0,0,4,7,27.0,9.0,4,3,7,200,0.8212013109587133,193.41847322374815
161,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.0,20,41.0,0,0.2,63251,6,725,1.0,26093.568770745052,False,0.5914933853147102,0,2.1530000000000005,28499,1617,0,0.0,16170.000000000004,False,-0.23689535053503263,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,9,3.701000000000001,115120,0,0,0.0,0.0,False,0.1468991282689913,11,2.533000000000001,122083,0,0,0.0,0.0,False,0.21626899128268992,0.16666666666666666,405361,0.0,0.125,8,0,0,2,7,7.0,0,2,7,21.0,15.0,2,5,7,200,0.8018806360196322,194.22035385976778
162,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.00000000000001,15,41.0,0,0.2,63171,4,735,1.0,26432.652477927746,False,0.5933611363752085,0,2.153000000000001,28379,1629,0,0.0,16290.000000000004,False,-0.23814688888425356,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,11,3.802000000000001,114952,0,0,0.0,0.0,False,0.14522540473225404,4,2.562000000000001,122045,0,0,0.0,0.0,False,0.2158904109589041,0.16666666666666666,404955,0.0,0.125,7,0,0,4,5,5.0,0,4,7,27.0,9.0,4,3,7,200,0.8460407159873284,195.0663945757551
163,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.00000000000001,16,41.0,0,0.2,63031,8,745,1.0,26831.736185110436,False,0.5946031182610964,0,2.1530000000000005,28319,1635,0,0.0,16350.000000000004,False,-0.23877265805886402,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,10,3.8910000000000005,114800,0,0,0.0,0.0,False,0.14371108343711084,6,2.6180000000000008,121975,0,0,0.0,0.0,False,0.21519302615193026,0.16666666666666666,404533,0.0,0.125,7,0,0,3,7,7.0,0,3,7,24.0,12.0,3,4,7,200,0.824882636021357,195.89127721177647
164,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.00000000000001,20,41.0,0,0.2,62911,10,755,1.0,27210.819892293126,False,0.5960536898718543,0,2.1530000000000005,28239,1643,0,0.0,16430.000000000004,False,-0.23960701695834463,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,12,4.001000000000001,114614,0,0,0.0,0.0,False,0.14185803237858033,8,2.6920000000000006,121873,0,0,0.0,0.0,False,0.21417683686176836,0.16666666666666666,404045,0.0,0.125,7,0,0,4,6,6.0,0,4,7,27.0,9.0,4,3,7,200,0.8796211139997467,196.77089832577622
165,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.00000000000001,20,41.0,0,0.2,62821,9,765,1.0,27559.903599475816,False,0.5978171460699172,0,2.1530000000000005,28129,1654,0,0.0,16540.000000000004,False,-0.24075426044513049,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,11,4.099,114448,0,0,0.0,0.0,False,0.14020423412204233,9,2.774000000000001,121749,0,0,0.0,0.0,False,0.2129414694894147,0.16666666666666666,403555,0.0,0.125,7,0,0,6,6,6.0,0,6,7,33.0,3.0,6,1,7,200,0.8646052840049379,197.63550360978115
166,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.00000000000001,13,41.0,0,0.2,62741,7,775,1.0,27898.987306658506,False,0.5996848971304155,0,2.1530000000000005,28009,1666,0,0.0,16660.000000000004,False,-0.24200579879435138,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,4,4.128,114416,0,0,0.0,0.0,False,0.1398854296388543,9,2.855000000000001,121625,0,0,0.0,0.0,False,0.21170610211706103,0.16666666666666666,403199,0.0,0.125,7,0,0,3,4,4.0,0,3,7,26.0,12.0,3,4,7,200,0.762338032014668,198.39784164179582
