index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
101,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,10,44.0,0,1.3250000000000002,75906,19,394,1.0,10428.247955114064,False,0.14458431246817588,0,7.346000000000001,48858,1033,0,0.0,10330.0,False,-0.23774921338168273,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,10,8.697,137299,1259,0,0.0,5585.373627365212,False,-0.1121974776693794,0.16666666666666666,536449,0.0,0.125,7,0,0,7,3,3.0,2,9,2,21.0,0.0,2,0,2,200,0.8588493820279837,227.05879505432677
102,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,10,44.0,0,1.3250000000000002,75806,19,404,1.0,10688.101964127112,False,0.14500657488837143,0,7.346000000000001,48758,1043,0,0.0,10430.0,False,-0.23845470066174707,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,10,8.786999999999999,137153,1259,0,0.0,5585.373627365212,False,-0.1131227229227445,0.16666666666666666,536103,0.0,0.125,7,0,0,7,3,3.0,3,10,2,21.0,0.0,2,0,2,200,0.8547364649712108,227.91353151929798
103,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,12,44.0,0,1.3250000000000002,75696,20,414,1.0,10957.955973140159,False,0.14535828858056077,0,7.346000000000001,48668,1052,0,0.0,10520.0,False,-0.23908963921380497,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,3.026000000000001,166959,0,0,0.0,0.0,False,0.058068645593044185,12,8.897000000000002,136937,1259,0,0.0,5585.373627365212,False,-0.11449157891402438,0.16666666666666666,535687,0.0,0.125,7,0,0,2,5,5.0,0,2,2,21.0,0.0,2,0,2,200,0.7771819939953275,228.6907135132933
104,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,75586,21,424,1.0,11227.809982153207,False,0.1457100022727499,0,7.346000000000002,48578,1061,0,0.0,10610.0,False,-0.2397245777658629,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,9,3.116000000000001,166822,0,0,0.0,0.0,False,0.05720043600598241,11,8.995000000000001,136753,1259,0,0.0,5585.373627365212,False,-0.11565764142511464,0.16666666666666666,535166,0.0,0.125,9,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.7678805039613508,229.45859401725465
105,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,75466,23,434,1.0,11507.663991166253,False,0.14599116723693262,0,7.346000000000001,48498,1069,0,0.0,10690.0,False,-0.24028896758991436,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,8,3.1870000000000007,166718,0,0,0.0,0.0,False,0.05654135719536617,12,9.104000000000001,136532,1259,0,0.0,5585.373627365212,False,-0.11705818389767415,0.16666666666666666,534641,0.0,0.125,7,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.784893517033197,230.24348753428785
106,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,16,44.0,0,1.3250000000000002,75356,24,444,1.0,11777.518000179301,False,0.14634288092912173,0,7.346000000000002,48408,1078,0,0.0,10780.0,False,-0.24092390614197226,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,7,3.2490000000000006,166625,0,0,0.0,0.0,False,0.05595198864356511,9,9.182,136415,1259,0,0.0,5585.373627365212,False,-0.11779964755961743,0.16666666666666666,534231,0.0,0.125,9,0,0,2,5,5.0,0,2,2,21.0,0.0,2,0,2,200,0.7634757190244272,231.00696325331228
107,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,75236,26,454,1.0,12057.372009192348,False,0.14662404589330466,0,7.346000000000001,48328,1086,0,0.0,10860.0,False,-0.24148829596602372,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000004,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,14,3.3820000000000006,166330,0,0,0.0,0.0,False,0.05408248624806712,6,9.233,136342,1259,0,0.0,5585.373627365212,False,-0.11826227018629998,0.16666666666666666,533663,0.0,0.125,8,0,0,2,9,9.0,0,2,2,21.0,0.0,2,0,2,200,0.7679089879966341,231.7748722413089
108,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,75176,22,464,1.0,12277.226018205396,False,0.14732850322552596,0,7.346000000000001,48188,1100,0,0.0,11000.0,False,-0.2424759781581138,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,8,3.4480000000000004,166218,0,0,0.0,0.0,False,0.05337270906740348,12,9.347,136120,1259,0,0.0,5585.373627365212,False,-0.1196691499551154,0.16666666666666666,533129,0.0,0.125,8,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.7693937789881602,232.54426602029707
109,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,20,44.0,0,1.3250000000000002,75066,23,474,1.0,12547.080027218442,False,0.14768021691771507,0,7.346000000000001,48098,1109,0,0.0,11090.0,False,-0.2431109167101717,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,9,3.5300000000000007,166079,0,0,0.0,0.0,False,0.05249182488782986,11,9.444999999999999,135928,1259,0,0.0,5585.373627365212,False,-0.12088591083625308,0.16666666666666666,532598,0.0,0.125,9,0,0,2,9,9.0,0,2,2,21.0,0.0,2,0,2,200,0.7589485439821146,233.3032145642792
110,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.999999999999986,20,44.0,0,1.3250000000000002,74976,22,484,1.0,12796.93403623149,False,0.1481730280659171,0,7.346000000000001,47988,1120,0,0.0,11200.0,False,-0.24388695271824248,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,7,3.5910000000000006,165987,0,0,0.0,0.0,False,0.05190879363228472,13,9.564,135677,1259,0,0.0,5585.373627365212,False,-0.12247657219649034,0.16666666666666666,532055,0.0,0.125,9,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.7707051850156859,234.07391974929487
111,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,20,44.0,0,1.3250000000000002,74896,20,494,1.0,13036.788045244537,False,0.14873638794212551,0,7.346000000000001,47868,1132,0,0.0,11320.0,False,-0.2447335374543197,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,10,3.6840000000000006,165830,0,0,0.0,0.0,False,0.050913838120104436,10,9.651,135514,1259,0,0.0,5585.373627365212,False,-0.12350955148620618,0.16666666666666666,531535,0.0,0.125,7,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.7679306349600665,234.84185038425494
112,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,20,44.0,0,1.3250000000000002,74786,21,504,1.0,13306.642054257585,False,0.14908810163431485,0,7.346000000000002,47778,1141,0,0.0,11410.0,False,-0.2453684760063776,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,11,3.7840000000000007,165638,0,0,0.0,0.0,False,0.04969707723896677,9,9.731000000000002,135385,1259,0,0.0,5585.373627365212,False,-0.12432706270322055,0.16666666666666666,531014,0.0,0.125,9,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.7472382200066932,235.58908860426163
113,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,74696,20,514,1.0,13556.496063270633,False,0.14958091278251687,0,7.346000000000001,47668,1152,0,0.0,11520.0,False,-0.24614451201444837,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,13,3.9030000000000005,165385,0,0,0.0,0.0,False,0.04809374128621765,7,9.792000000000002,135293,1259,0,0.0,5585.373627365212,False,-0.12491009395876569,0.16666666666666666,530469,0.0,0.125,9,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.7509110539685935,236.33999965823023
114,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,74596,20,524,1.0,13816.35007228368,False,0.15000317520271242,0,7.346000000000002,47568,1162,0,0.0,11620.0,False,-0.2468499992945127,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,8,3.970000000000001,165285,0,0,0.0,0.0,False,0.047460011660625114,12,9.905000000000001,135069,1259,0,0.0,5585.373627365212,False,-0.12632964832009297,0.16666666666666666,529945,0.0,0.125,7,0,0,2,7,7.0,0,2,2,21.0,0.0,2,0,2,200,0.744943086989224,237.08494274521945
115,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,74476,22,534,1.0,14096.204081296728,False,0.15028434016689513,0,7.346000000000001,47488,1170,0,0.0,11700.0,False,-0.2474143891185642,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000004,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,12,4.082000000000001,165065,0,0,0.0,0.0,False,0.04606580648432153,8,9.973,134957,1259,0,0.0,5585.373627365212,False,-0.12703942550075661,0.16666666666666666,529413,0.0,0.125,8,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.7368119049933739,237.82175465021282
116,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,20,44.0,0,1.3250000000000002,74376,22,544,1.0,14356.058090309774,False,0.1507066025870909,0,7.346000000000001,47388,1180,0,0.0,11800.0,False,-0.24811987639862854,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,7,4.140000000000001,164975,0,0,0.0,0.0,False,0.045495449821288246,13,10.095,134702,1259,0,0.0,5585.373627365212,False,-0.1286554360460176,0.16666666666666666,528868,0.0,0.125,8,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.7398379689548165,238.56159261916764
117,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,20,44.0,0,1.3250000000000002,74276,22,554,1.0,14615.912099322823,False,0.15112886500728648,0,7.346000000000001,47288,1190,0,0.0,11900.0,False,-0.24882536367869287,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,9,4.223000000000001,164861,0,0,0.0,0.0,False,0.04477299804811275,11,10.192,134523,1259,0,0.0,5585.373627365212,False,-0.12978981207582824,0.16666666666666666,528375,0.0,0.125,7,0,0,2,6,6.0,0,2,2,21.0,0.0,2,0,2,200,0.7334663349902257,239.29505895415787
118,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,74156,24,564,1.0,14895.766108335869,False,0.15141002997146916,0,7.346000000000001,47208,1198,0,0.0,11980.0,False,-0.24938975350274434,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,12,4.3340000000000005,164643,0,0,0.0,0.0,False,0.04339146746432102,8,10.261000000000001,134419,1259,0,0.0,5585.373627365212,False,-0.13044889088644446,0.16666666666666666,527853,0.0,0.125,8,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.7179054360021837,240.01296439016005
119,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,74066,23,574,1.0,15145.620117348917,False,0.15190284111967117,0,7.346000000000001,47098,1209,0,0.0,12090.0,False,-0.25016578951081514,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,6,4.3820000000000014,164567,0,0,0.0,0.0,False,0.04290983294887069,14,10.393000000000002,134138,1259,0,0.0,5585.373627365212,False,-0.1322296711343595,0.16666666666666666,527296,0.0,0.125,9,0,0,2,9,9.0,0,2,2,21.0,0.0,2,0,2,200,0.7264943370246328,240.73945872718468
120,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,73956,24,584,1.0,15415.474126361963,False,0.15225455481186032,0,7.346000000000002,47008,1218,0,0.0,12180.0,False,-0.250800728062873,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,7,4.4460000000000015,164477,0,0,0.0,0.0,False,0.04233947628583741,13,10.509000000000002,133891,1259,0,0.0,5585.373627365212,False,-0.13379498330957307,0.16666666666666666,526759,0.0,0.125,9,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.7251810599700548,241.46463978715474
121,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,20,44.0,0,1.3250000000000002,73826,27,594,1.0,15705.328135375012,False,0.15246517104803678,0,7.346000000000001,46938,1225,0,0.0,12250.0,False,-0.25129456915891807,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,11,4.549000000000001,164284,0,0,0.0,0.0,False,0.04111637810844381,9,10.586,133752,1259,0,0.0,5585.373627365212,False,-0.1346758674891467,0.16666666666666666,526227,0.0,0.125,8,0,0,2,9,9.0,0,2,2,21.0,0.0,2,0,2,200,0.7295983799849637,242.1942381671397
122,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,20,44.0,0,1.3250000000000002,73746,25,604,1.0,15945.182144388058,False,0.1530285309242452,0,7.346000000000002,46818,1237,0,0.0,12370.0,False,-0.25214115389499525,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,8,4.618000000000001,164175,0,0,0.0,0.0,False,0.04042561281654795,12,10.697000000000001,133533,1259,0,0.0,5585.373627365212,False,-0.13606373536919436,0.16666666666666666,525699,0.0,0.125,8,0,0,2,7,7.0,0,2,2,21.0,0.0,2,0,2,200,0.7197828739881516,242.91402104112785
123,2,0,0,0,10.000000000000002,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,20,44.0,0,1.3250000000000002,73666,23,614,1.0,16185.036153401106,False,0.15359189080045366,0,7.346000000000001,46698,1249,0,0.0,12490.000000000002,False,-0.2529877386310725,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000004,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,11,4.720000000000001,163980,0,0,0.0,0.0,False,0.0391898400466425,9,10.775000000000004,133395,1259,0,0.0,5585.373627365212,False,-0.13693828225251206,0.16666666666666666,525166,0.0,0.125,7,0,0,2,9,9.0,0,2,2,21.0,0.0,2,0,2,200,0.7097200679709204,243.62374110909877
124,2,0,0,0,10.000000000000002,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,73586,21,624,1.0,16424.890162414154,False,0.15415525067666208,0,7.346000000000001,46578,1261,0,0.0,12610.000000000002,False,-0.2538343233671497,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,9,4.799000000000001,163845,0,0,0.0,0.0,False,0.03833430505209257,11,10.876000000000001,133200,1259,0,0.0,5585.373627365212,False,-0.1381740550224175,0.16666666666666666,524636,0.0,0.125,7,0,0,2,9,9.0,0,2,2,21.0,0.0,2,0,2,200,0.7153623170452192,244.339103426144
125,2,0,0,0,10.000000000000002,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,20,44.0,0,1.3250000000000002,73486,21,634,1.0,16684.7441714272,False,0.15457751309685785,0,7.346000000000001,46478,1271,0,0.0,12710.000000000002,False,-0.25453981064721404,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,9,4.880000000000001,163706,0,0,0.0,0.0,False,0.03745342087251895,11,10.975000000000001,133007,1259,0,0.0,5585.373627365212,False,-0.13939715319981108,0.16666666666666666,524104,0.0,0.125,7,0,0,2,9,9.0,0,2,2,21.0,0.0,2,0,2,200,0.7350705730495974,245.0741739991936
126,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,20,44.0,0,1.3250000000000002,73356,24,644,1.0,16974.598180440247,False,0.15478812933303412,0,7.346000000000001,46408,1278,0,0.0,12780.0,False,-0.2550336517432591,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,9,4.961000000000001,163571,0,0,0.0,0.0,False,0.03659788587796902,11,11.074000000000002,132830,1259,0,0.0,5585.373627365212,False,-0.1405188546371099,0.16666666666666666,523592,0.0,0.125,8,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.7088281689793803,245.78300216817297
127,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,73256,24,654,1.0,17234.452189453295,False,0.15521039175322968,0,7.346000000000001,46308,1288,0,0.0,12880.0,False,-0.2557391390233234,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,8,5.032000000000002,163466,0,0,0.0,0.0,False,0.03593246977109686,12,11.183000000000002,132609,1259,0,0.0,5585.373627365212,False,-0.1419193971096694,0.16666666666666666,523066,0.0,0.125,8,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.7100827009999193,246.4930848691729
128,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,73146,25,664,1.0,17504.306198466344,False,0.15556210544541882,0,7.346000000000002,46218,1297,0,0.0,12970.0,False,-0.25637407757538133,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,9,5.114000000000001,163325,0,0,0.0,0.0,False,0.03503891099901138,11,11.281,132423,1259,0,0.0,5585.373627365212,False,-0.1430981342132715,0.16666666666666666,522539,0.0,0.125,9,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.6947189949569292,247.18780386412982
129,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,73036,26,674,1.0,17774.16020747939,False,0.15591381913760796,0,7.346000000000001,46128,1306,0,0.0,13060.0,False,-0.2570090161274392,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,13,5.235000000000001,163077,0,0,0.0,0.0,False,0.03346726152754189,7,11.340000000000002,132333,1259,0,0.0,5585.373627365212,False,-0.1436684908763048,0.16666666666666666,522001,0.0,0.125,9,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.6983446919475682,247.8861485560774
130,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,20,44.0,0,1.3250000000000002,72946,25,684,1.0,18024.014216492436,False,0.15640663028581017,0,7.346000000000002,46018,1317,0,0.0,13170.0,False,-0.25778505213551,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,11,5.332000000000002,162890,0,0,0.0,0.0,False,0.032282187127683847,9,11.423000000000002,132193,1259,0,0.0,5585.373627365212,False,-0.14455571235213435,0.16666666666666666,521474,0.0,0.125,9,0,0,2,9,9.0,0,2,2,21.0,0.0,2,0,2,200,0.6987163129961118,248.5848648690735
131,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,72826,27,694,1.0,18303.868225505485,False,0.15668779524999285,0,7.346000000000001,45938,1325,0,0.0,13250.0,False,-0.25834944195956144,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000004,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,9,5.411000000000001,162751,0,0,0.0,0.0,False,0.03140130294811022,11,11.524000000000003,132014,1259,0,0.0,5585.373627365212,False,-0.145690088381945,0.16666666666666666,520956,0.0,0.125,7,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.6880897639784962,249.272954633052
132,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,72736,26,704,1.0,18553.722234518533,False,0.15718060639819487,0,7.346000000000001,45828,1336,0,0.0,13360.0,False,-0.25912547796763225,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,11,5.512000000000001,162557,0,0,0.0,0.0,False,0.030171867474460694,9,11.602999999999998,131878,1259,0,0.0,5585.373627365212,False,-0.14655196067275084,0.16666666666666666,520426,0.0,0.125,7,0,0,2,9,9.0,0,2,2,21.0,0.0,2,0,2,200,0.6821277689887211,249.95508240204072
133,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,72636,26,714,1.0,18813.576243531577,False,0.15760286881839042,0,7.346000000000001,45728,1346,0,0.0,13460.0,False,-0.2598309652476966,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,14,5.641000000000002,162278,0,0,0.0,0.0,False,0.028403761819057516,6,11.654000000000002,131805,1259,0,0.0,5585.373627365212,False,-0.1470145832994334,0.16666666666666666,519874,0.0,0.125,8,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.6830123640247621,250.63809476606548
134,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,72516,28,724,1.0,19093.430252544626,False,0.15788403378257335,0,7.346000000000001,45648,1354,0,0.0,13540.0,False,-0.26039535507174805,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,8,5.707000000000002,162171,0,0,0.0,0.0,False,0.027725671119673504,12,11.767999999999999,131586,1259,0,0.0,5585.373627365212,False,-0.14840245117948106,0.16666666666666666,519348,0.0,0.125,7,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.6643258850090206,251.3024206510745
135,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,20,44.0,0,1.3250000000000002,72386,31,734,1.0,19383.284261557674,False,0.1580946500187496,0,7.346000000000001,45578,1361,0,0.0,13610.0,False,-0.2608891961677931,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,8,5.779000000000003,162060,0,0,0.0,0.0,False,0.027022231235265787,12,11.876000000000001,131366,1259,0,0.0,5585.373627365212,False,-0.14979665635578462,0.16666666666666666,518817,0.0,0.125,8,0,0,2,8,8.0,0,2,2,21.0,0.0,2,0,2,200,0.6900498890317976,251.9924705401063
