index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
98,18,0,0,0,10.0,20,10.0,33.18371586691654,16,31.0,36.77051302600617,15,18.666666666666668,44.999999999999986,12,45.0,0,2.2700000000000005,75715,25,35,1.0,1411.430055342079,False,0.4372630762571899,6,1.9250000000000003,74068,21,10,1.0,541.8371586691654,False,0.3981102213487537,0,0.47900000000000004,103649,130,58,1.0,6446.572818207508,False,0.19893970550604953,10,5.844000000000001,18444.0,1225,0,0.0,40650.05193697276,False,-0.5650722358509027,0,0.2,110661,573,271,1.0,33264.50396390153,False,0.001189630349929783,0,0.2,127150,0,5,0.0,224.99999999999994,False,0.0009477591983766183,0.6666666666666666,509687,0.0,0.0,15,0,0,15,2,1.375,16,31,26,109.0,70.0,9,9,26,990,1.7805781932547688,208.86328833177686
99,26,0,0,0,10.0,20,10.0,32.36499109670787,28,26.428571428571427,38.37923942941776,21,50.95238095238095,44.999999999999986,12,45.0,0,2.2700000000000005,76375,23,17,1.0,780.2048486440337,False,0.44374005424614954,0,1.9190000000000003,73948,23,20,1.0,877.2998219341573,False,0.399007916175492,0,0.47900000000000004,104339,139,47,1.0,6302.558015625028,False,0.20587261476808705,0,5.834000000000001,18084.0,1234,0,0.0,39938.39901333751,False,-0.5731026878620048,0,0.2,110131,584,269,1.0,34518.47582677996,False,0.001952446189221353,0,0.2,127150,0,5,0.0,224.99999999999994,False,0.0009477591983766183,0.6666666666666666,510027,0.0,0.0,22,0,0,20,0,0.0,13,33,33,134.0,72.0,14,12,33,2550,1.9952455451712012,210.85853387694806
100,33,0,0,0,10.0,20,10.0,32.99196842288961,45,35.888888888888886,39.66752363880691,23,49.0,44.999999999999986,8,45.0,3,2.3000000000000007,77023,21,10,1.0,539.9196842288961,False,0.4536675977904205,5,1.9690000000000003,74523,25,10,1.0,579.9196842288961,False,0.40702563130493025,0,0.47900000000000004,105002,145,34,1.0,6132.531225038429,False,0.21235671942156872,0,5.834,16933.0,1263,0,0.0,41668.85611810958,False,-0.5763085960235723,0,0.2,109364,597,271,1.0,35876.51161236772,False,0.0012604474224399843,0,0.2,127150,0,5,0.0,224.99999999999994,False,0.0009477591983766183,0.6666666666666666,509995,0.0,0.0,18,0,0,25,2,0.48897058823529416,17,42,24,259.0,102.0,19,14,24,2158,1.9398902840912342,212.7984241610393
101,24,0,0,0,10.0,20,10.0,32.760672960968805,14,29.0,38.82774431571369,4,3.0,44.999999999999986,12,45.0,4,2.3370000000000006,77273,17,10,1.0,497.60672960968805,False,0.45797151388547974,0,1.9640000000000004,74383,29,20,1.0,945.2134592193761,False,0.4078277017473752,0,0.47900000000000004,104596,149,44,1.0,6589.761021075754,False,0.21036673633917669,4,5.874000000000001,16781.0,1263,0,0.0,41376.7299497036,False,-0.5796523971005755,0,0.2,109892,591,269,1.0,35052.19689058678,False,0.0021715754455128257,0,0.2,127150,0,5,0.0,224.99999999999994,False,0.0009477591983766183,0.6666666666666666,510075,0.0,0.0,16,0,0,17,2,1.2857142857142856,15,32,29,145.0,99.0,11,13,29,740,1.9551708027720451,214.75359496381134
102,29,0,0,0,10.0,20,10.0,33.71009230935214,43,38.51162790697674,37.88901971004924,4,1.0,44.99999999999998,10,45.0,5,2.383000000000001,77673,12,10,1.0,457.10092309352143,False,0.4651135104012858,8,2.044000000000001,75127,34,10,1.0,677.1009230935215,False,0.419299062676022,0,0.47900000000000004,104596,139,54,1.0,6731.709895342607,False,0.21116295838714041,4,5.91,14965.0,1306,0,0.0,44025.38055601389,False,-0.5851682173009911,0,0.2,110338,585,269,1.0,34270.0765303788,False,0.0026036893016422842,0,0.2,127150,0,5,0.0,224.9999999999999,False,0.0009477591983766183,0.6666666666666666,509849,0.0,0.0,17,0,0,13,3,1.6533333333333333,18,31,24,170.0,110.0,12,17,24,761,2.3683164762333035,217.12191144004464
103,24,0,0,0,10.0,20,10.0,33.923620901166565,40,35.175,36.379164064566424,8,9.0,44.999999999999986,8,45.0,0,2.3780000000000006,77863,11,13,1.0,551.0070717151654,False,0.46956994481686604,23,2.2660000000000005,75480,35,10,1.0,689.2362090116657,False,0.426052135647361,0,0.47900000000000004,104132,145,64,1.0,7247.191530801403,False,0.20884905333693116,8,5.9860000000000015,13766.0,1330,0,0.0,45118.415798551534,False,-0.5924880478884016,0,0.2,110626,583,271,1.0,33404.052649642224,False,0.001463138261322869,0,0.2,127150,0,5,0.0,224.99999999999994,False,0.0009477591983766183,0.6666666666666666,509017,0.0,0.0,15,0,0,12,3,2.411764705882353,21,33,22,127.0,54.0,11,13,22,840,2.040509601123631,219.16242104116827
104,22,0,0,0,10.0,20,10.0,33.95739268726242,8,35.0,34.03198884095667,11,4.636363636363637,44.99999999999999,10,45.0,0,2.3780000000000006,77763,11,23,1.0,891.0200318070357,False,0.4708865738072167,0,2.2430000000000008,75660,35,12,1.0,757.488712247149,False,0.4300792604262393,0,0.47900000000000004,104132,135,74,1.0,7102.615187011221,False,0.20803809324207823,11,6.088000000000001,13069.0,1338,0,0.0,45434.99141555712,False,-0.5985315551242604,0,0.2,111025,584,271,1.0,32069.681483118693,False,-0.0006462007711115192,0,0.2,127150,0,5,0.0,224.99999999999997,False,0.0009477591983766183,0.6666666666666666,508799,0.0,0.0,16,0,0,10,2,2.0,20,30,24,73.0,51.0,7,15,24,930,1.6240182584151626,220.78643929958344
105,24,0,0,0,10.0,20,10.0,33.95739268726242,0,,32.54874865056394,12,16.0,44.99999999999999,0,,0,2.3780000000000006,77683,9,33,1.0,1210.5939586796599,False,0.4723871467405134,0,2.2430000000000008,75540,37,22,1.0,1117.0626391197734,False,0.4312036884685239,0,0.47900000000000004,104324,125,72,1.0,6588.183988748406,False,0.2073064763389112,0,6.077000000000001,13069.0,1338,0,0.0,45434.99141555712,False,-0.5985315551242604,0,0.2,110833,586,281,1.0,31718.566709230465,False,-0.003537121056651306,0,0.2,127150,0,5,0.0,224.99999999999997,False,0.0009477591983766183,0.6666666666666666,508599,0.0,0.0,9,0,0,7,0,0.0,23,30,24,106.0,68.0,10,14,24,392,1.6684674434363842,222.45490674301982
106,24,0,0,0,10.0,20,10.0,33.12791097459641,34,27.529411764705884,33.188939148548585,5,50.0,44.99999999999999,10,45.0,0,2.3780000000000006,78068,7,25,1.0,898.1977743649103,False,0.47669028017495346,0,2.2430000000000008,75891,39,16,1.0,920.0465755935426,False,0.4359523666622175,0,0.47900000000000004,103674,148,77,1.0,7458.479138678509,False,0.2048961685607788,0,6.077000000000002,13033.0,1339,0,0.0,44358.272794984594,False,-0.6049749672142126,0,0.2,111033,581,281,1.0,31927.773645306726,False,-0.0011413472915844738,0,0.2,127150,0,5,0.0,224.99999999999997,False,0.0009477591983766183,0.6666666666666666,508849,0.0,0.0,19,0,0,8,0,0.0,20,28,26,87.0,72.0,7,17,26,1836,1.9951198268681765,224.450026569888
107,26,0,0,0,10.0,20,10.0,32.66430246468859,27,28.59259259259259,31.214912376891487,10,7.0,45.0,11,45.0,0,2.3780000000000006,78402,7,21,1.0,755.9503517584603,False,0.48163425882302807,0,2.2430000000000008,76129,39,13,1.0,814.6359320409517,False,0.4394372489894957,0,0.47900000000000004,103240,152,87,1.0,7680.671351422225,False,0.20127369249947966,10,6.1770000000000005,12355.0,1352,0,0.0,44162.136932258974,False,-0.6136812341833598,0,0.2,111458,581,280,1.0,30735.864090973955,False,-0.00248594449130127,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,508734,0.0,0.0,17,0,0,14,1,1.0,22,36,28,167.0,92.0,15,11,28,1467,3.8419948536902666,228.29202142357826
108,28,0,0,0,10.0,20,10.0,32.05613789303263,28,26.892857142857142,34.91897849968642,28,50.714285714285715,45.0,4,45.0,0,2.3780000000000006,78745,4,20,1.0,681.1227578606525,False,0.4873814932750998,4,2.283000000000001,76243,42,10,1.0,740.5613789303263,False,0.4408847057506001,0,0.47900000000000004,104260,161,69,1.0,7570.447717256616,False,0.21209822702328168,0,6.167000000000001,12002.0,1361,0,0.0,43628.40367241741,False,-0.6206351671411088,0,0.2,110218,599,286,1.0,33786.468121312166,False,-0.00024198092954275064,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,508618,0.0,0.0,19,0,0,12,1,0.23529411764705882,12,24,31,174.0,126.0,14,14,31,2213,2.2285182252526283,230.5205396488309
109,31,0,0,0,10.0,20,10.0,31.370366219977743,27,25.296296296296298,35.8949109683874,33,39.81818181818182,45.0,9,45.0,0,2.3780000000000006,78911,8,21,1.0,738.7776906195326,False,0.4910456610804717,8,2.359000000000001,76361,38,10,1.0,693.7036621997775,False,0.44266332833875405,0,0.47900000000000004,105199,168,53,1.0,7172.651806280793,False,0.22040101305983242,7,6.237000000000001,11407.0,1371,0,0.0,43008.77208758949,False,-0.6307857835089608,0,0.2,109309,622,287,1.0,35241.63462233696,False,-0.0016688638595548783,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,508337,0.0,0.0,18,0,0,19,3,2.411764705882353,10,29,19,224.0,79.0,19,12,19,2190,2.2332068756222725,232.75374652445316
110,19,0,0,0,10.0,20,10.0,31.35315526737053,23,31.17391304347826,34.892445760500145,5,5.0,45.0,0,,0,2.3780000000000006,79343,7,13,1.0,477.5910184758169,False,0.4967142899181492,0,2.351000000000001,76446,39,15,1.0,860.2973290105579,False,0.4458285280417009,0,0.47900000000000004,104677,176,63,1.0,7716.379409968722,False,0.2175948765970492,5,6.280000000000001,11032.0,1376,0,0.0,43141.94164790185,False,-0.6342457193377655,0,0.2,109284,617,297,1.0,34893.63903422859,False,-0.003234025600397296,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,507932,0.0,0.0,14,0,0,10,1,1.0,9,19,23,136.0,75.0,9,10,23,917,1.653189186938107,234.40693571139127
111,23,0,0,0,10.0,20,10.0,31.486013716939244,28,32.607142857142854,34.534770201054364,3,18.0,45.0,3,45.0,5,2.428000000000001,79692,5,10,1.0,364.86013716939243,False,0.5022179396397416,0,2.351000000000001,76690,41,15,1.0,882.2902057540887,False,0.4506243084176908,0,0.47900000000000004,104676,171,70,1.0,7801.542259670417,False,0.21806135507280996,0,6.275000000000001,10174.0,1399,0,0.0,44048.933189998,False,-0.638783623385959,0,0.2,109365,610,304,1.0,34746.20982264316,False,-0.0031767243607809777,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,507747,0.0,0.0,17,0,0,6,1,1.0,4,10,24,130.0,91.0,10,13,24,1247,1.7207527048885822,236.12768841627985
112,24,0,0,0,10.0,20,10.0,31.368110717876373,30,30.433333333333334,37.356386092538315,23,53.0,45.0,8,45.0,3,2.4530000000000007,79904,5,10,1.0,363.68110717876374,False,0.5061939883317859,2,2.371000000000001,77069,41,10,1.0,723.6811071787638,False,0.45626075404994043,0,0.47900000000000004,105020,190,57,1.0,8089.255043671195,False,0.22353433987183616,0,6.275000000000001,10136.0,1400,0,0.0,43915.355005026926,False,-0.6399591929176515,0,0.2,108506,623,306,1.0,37043.02853565137,False,-0.0009004556493866574,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,507785,0.0,0.0,18,0,0,6,3,1.284313725490196,6,12,28,169.0,94.0,12,12,28,1779,2.0417175563052297,238.16940597258508
113,28,0,0,0,10.0,20,10.0,32.23752818015123,27,40.0,37.40702306594522,20,37.75,45.0,0,,5,2.5000000000000004,80264,7,10,1.0,392.3752818015123,False,0.5132344255496559,2,2.3890000000000007,77421,39,10,1.0,712.3752818015123,False,0.4627745884203937,0,0.47900000000000004,105770,180,52,1.0,7747.920271856373,False,0.23003354464295292,5,6.325,8856.0,1427,0,0.0,46002.95271307581,False,-0.6426089999154365,0,0.2,107751,633,316,1.0,37898.64560074332,False,-0.003473889034530958,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,507212,0.0,0.0,13,0,0,8,3,1.6666666666666665,7,15,28,177.0,99.0,15,13,28,1190,2.223491352982819,240.3928973255679
114,28,0,0,0,10.0,20,10.0,32.50667149610663,10,39.0,37.36472826362638,8,36.625,45.0,0,,0,2.4950000000000006,80213,6,19,1.0,677.626758426026,False,0.5149576532172239,0,2.387000000000001,77662,40,11,1.0,757.5733864571729,False,0.46773216026082987,0,0.47900000000000004,106030,170,57,1.0,7655.92366536483,False,0.2324343085819048,3,6.350000000000001,8376.0,1437,0,0.0,46712.086939905224,False,-0.6440161604914504,0,0.2,107458,631,326,1.0,38247.143534348244,False,-0.0044078922214994655,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,506889,0.0,0.0,15,0,0,9,1,1.0,4,13,32,147.0,105.0,13,15,32,850,1.9202071214094758,242.31310444697738
115,32,0,0,0,10.0,20,10.0,31.824286112597125,21,24.476190476190474,37.36472826362638,0,,45.0,0,,2,2.5150000000000006,80609,3,10,1.0,348.2428611259713,False,0.5193079203054858,0,2.387000000000001,77532,43,21,1.0,1098.3100083645395,False,0.4684913769570304,0,0.47900000000000004,105516,181,67,1.0,8263.632580043048,False,0.23007680465364796,0,6.347,8376.0,1437,0,0.0,45731.499143802066,False,-0.6495164902915556,0,0.2,107458,621,336,1.0,38323.496251711986,False,-0.0041076267019868684,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,506641,0.0,0.0,10,0,0,8,1,0.4,5,13,23,171.0,132.0,13,19,23,664,2.698256096802652,245.01136054378003
116,23,0,0,0,10.0,20,10.0,30.877949371743423,37,25.18918918918919,38.9695167851274,21,49.142857142857146,45.0,0,,10,2.613000000000001,80674,6,10,1.0,368.7794937174342,False,0.5207235099369717,0,2.387000000000001,77959,40,14,1.0,832.2912912044079,False,0.47402053084580315,0,0.47900000000000004,105691,206,56,1.0,8543.15051054628,False,0.23360790737245363,0,6.347,8301.0,1439,0,0.0,44433.369145938785,False,-0.6576393657886067,0,0.2,106426,632,346,1.0,40198.73460820051,False,-0.004849952776421264,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,506201,0.0,0.0,18,0,0,9,1,0.5555555555555556,2,11,27,122.0,95.0,11,12,27,1804,1.7728512110188603,246.7842117547989
117,27,0,0,0,10.0,20,10.0,31.01629017646157,43,31.767441860465116,37.23991951854577,8,7.25,45.0,0,,5,2.6530000000000005,80879,10,10,1.0,410.1629017646157,False,0.5249681490075851,14,2.5270000000000006,78399,36,10,1.0,670.1629017646158,False,0.480771124313673,0,0.47900000000000004,105131,218,66,1.0,9219.385946692642,False,0.23111873560782956,8,6.4270000000000005,7200.0,1460,0,0.0,45283.783657633896,False,-0.6652207021750642,0,0.2,106368,630,356,1.0,39481.149296683834,False,-0.008128119359913163,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,505127,0.0,0.0,12,0,0,7,7,5.761904761904762,4,11,29,121.0,112.0,11,16,29,440,2.0890384782105684,248.87325023300946
118,29,0,0,0,10.0,20,10.0,30.63526088407493,6,14.833333333333334,37.23991951854577,0,,45.0,0,,0,2.6480000000000006,80819,11,15,1.0,569.528913261124,False,0.5253383321101835,0,2.5130000000000012,78348,35,19,1.0,932.0699567974237,False,0.48227482985835735,0,0.47900000000000004,105081,213,76,1.0,9355.544451717438,False,0.23132155651127695,0,6.419000000000002,7161.0,1461,0,0.0,44758.116151633476,False,-0.6686068042515988,0,0.2,106368,620,366,1.0,39558.75010149837,False,-0.007822945598235098,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,504927,0.0,0.0,13,0,0,6,0,0.0,5,11,29,158.0,118.0,11,18,29,289,2.1895490270107985,251.06279926002026
119,29,0,0,0,10.0,20,10.0,30.444854614182386,6,23.166666666666668,37.23991951854577,0,,45.0,0,,0,2.6480000000000006,80819,11,20,1.0,718.8970922836477,False,0.5267429340456606,0,2.513000000000001,78287,35,28,1.0,1202.4559291971068,False,0.483670195493757,0,0.47900000000000004,104981,208,86,1.0,9535.162838344873,False,0.23120723161772552,0,6.419000000000002,7122.0,1462,0,0.0,44510.377445934646,False,-0.6704339433584927,0,0.2,106368,610,376,1.0,39636.35090631292,False,-0.007517771836557033,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,504727,0.0,0.0,12,0,0,8,0,0.0,6,14,24,195.0,126.0,14,15,24,339,2.0847723418846726,253.14757160190493
120,24,0,0,0,10.0,20,10.0,31.240248489556908,23,38.56521739130435,35.31029488916837,9,7.0,45.0,0,,0,2.6480000000000006,81146,9,19,1.0,683.5647213015812,False,0.5325606507429009,0,2.513000000000001,78647,37,26,1.0,1182.2464607284796,False,0.4902507613241099,0,0.47900000000000004,104981,198,96,1.0,9575.35751029243,False,0.23143269225755525,9,6.509000000000002,5929.0,1485,0,0.0,46391.769006992006,False,-0.673264401625596,0,0.2,106305,609,386,1.0,38873.96958750354,False,-0.011011429789119547,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,504158,0.0,0.0,11,0,0,8,1,1.0,4,12,18,134.0,105.0,12,12,18,1087,1.8008988816291094,254.94847048353404
121,18,0,0,0,10.0,20,10.0,31.20996995340261,40,31.05,36.876607779166925,31,43.29032258064516,45.0,0,,5,2.6980000000000004,81709,7,10,1.0,382.0996995340261,False,0.5403142662309721,0,2.513000000000001,79006,39,20,1.0,1014.1993990680522,False,0.49542231102544665,0,0.47900000000000004,105535,215,79,1.0,9623.395554535748,False,0.23791716058367135,4,6.540000000000002,5311.0,1498,0,0.0,46752.534990197106,False,-0.6781737792088922,0,0.2,104963,630,396,1.0,41052.26290087516,False,-0.013000177357304613,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,503674,0.0,0.0,17,0,0,7,2,1.3333333333333333,1,8,22,96.0,57.0,8,10,22,2345,1.5505728432908654,256.4990433268249
122,22,0,0,0,10.0,20,10.0,31.59063507640336,54,33.18518518518518,36.40851864879406,16,32.25,45.00000000000001,2,45.0,10,2.7930000000000006,81998,6,10,1.0,375.9063507640336,False,0.5456913199936435,14,2.653000000000001,79733,40,10,1.0,715.9063507640336,False,0.5062901426601346,0,0.47900000000000004,104933,242,79,1.0,10521.206661744343,False,0.23619968062096464,6,6.596000000000002,4391.0,1515,0,0.0,47859.81214075109,False,-0.6822837807202734,0,0.2,104537,636,404,1.0,41335.817860633026,False,-0.01523565045133387,0,0.2,127150,0,5,0.0,225.00000000000003,False,0.0009477591983766183,0.6666666666666666,502742,0.0,0.0,17,0,0,5,3,2.34984520123839,5,10,23,132.0,81.0,10,12,23,1510,1.6210092389956117,258.1200525658205
123,23,0,0,0,10.000000000000002,20,10.0,31.965182190382514,13,39.23076923076923,37.71273287558305,37,42.729729729729726,45.00000000000001,9,45.0,0,2.783000000000001,82308,4,10,1.0,359.6518219038251,False,0.5513687143546654,0,2.6390000000000007,79733,42,17,1.0,963.4080972365027,False,0.5086175555964388,0,0.47900000000000004,106493,232,59,1.0,9640.973507828143,False,0.2487630190367187,7,6.66,3615.0,1528,0,0.0,48842.798386904484,False,-0.6854755023788438,0,0.2,103361,663,405,1.0,43228.54189651157,False,-0.01704180405958862,0,0.2,127150,0,5,0.0,225.00000000000003,False,0.0009477591983766183,0.6666666666666666,502660,0.0,0.0,20,0,0,6,1,1.0,6,12,23,144.0,91.0,12,11,23,2675,1.6058192970231175,259.72587186284363
124,23,0,0,0,10.000000000000002,20,10.0,31.350458975598293,22,24.681818181818183,35.68745106117059,10,3.0,45.00000000000001,6,45.0,0,2.783000000000001,82268,3,15,1.0,500.2568846339744,False,0.5519386214725506,0,2.6390000000000007,80116,43,10,1.0,743.504589755983,False,0.5137528407379586,0,0.47900000000000004,105950,244,69,1.0,10111.946113266755,False,0.24531319687940603,10,6.753,3235.0,1528,0,0.0,47903.501314714194,False,-0.6950072285154971,0,0.2,103601,663,409,1.0,42065.78005355611,False,-0.01972684064449155,0,0.2,127150,0,5,0.0,225.00000000000003,False,0.0009477591983766183,0.6666666666666666,502320,0.0,0.0,15,0,0,6,1,1.0,4,10,26,125.0,70.0,10,13,26,1013,1.7144531570374966,261.44032501988113
125,26,0,0,0,10.000000000000002,20,10.0,31.248376223907346,32,30.5,35.68745106117059,0,,45.0,7,45.0,0,2.7830000000000004,82594,1,11,1.0,353.7321384629808,False,0.5566919198290702,8,2.7190000000000007,80359,45,10,1.0,762.4837622390735,False,0.5185014741328833,0,0.47900000000000004,105494,253,79,1.0,10725.147818481035,False,0.24363717238515703,0,6.743000000000001,2715.0,1541,0,0.0,48153.747761041224,False,-0.6994371276262847,0,0.2,103916,653,412,1.0,41843.9055429444,False,-0.018121841944658795,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,502228,0.0,0.0,16,0,0,6,2,1.2727272727272727,4,10,20,137.0,120.0,10,16,20,1001,1.5983231170102954,263.0386481368914
126,20,0,0,0,10.0,20,10.0,32.30790442140684,61,36.47540983606557,38.95824994333896,37,52.5945945945946,45.0,10,45.0,7,2.8530000000000006,82886,1,10,1.0,333.0790442140684,False,0.5619894213407127,33,3.041000000000001,80771,45,10,1.0,773.0790442140684,False,0.526349692917324,0,0.47900000000000004,107390,248,52,1.0,10038.189293562522,False,0.2610540240162136,0,6.743000000000001,540.0,1597,0,0.0,51595.723360986725,False,-0.7045304335869444,0,0.2,102420,680,412,1.0,45031.609961470494,False,-0.017352212638347273,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,501157,0.0,0.0,18,0,0,8,5,3.5656108597285066,4,12,21,159.0,54.0,12,8,21,2596,1.6601729104295373,264.69882104732096
127,21,0,0,0,10.0,20,10.0,32.634253863517,12,40.0,37.941856623307146,18,28.22222222222222,45.0,6,45.0,2,2.866000000000001,83208,2,10,1.0,346.34253863517006,False,0.5681700789775926,0,3.008000000000001,80681,44,20,1.0,1092.6850772703401,False,0.5276624953195383,0,0.47900000000000004,107890,238,52,1.0,9739.928963929018,False,0.26499023415075895,8,6.823000000000001,-260.0,1609,0,0.0,52508.51446639886,False,-0.7083851374460177,0,0.2,102182,688,416,1.0,44823.997356835316,False,-0.020040594937804516,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,500851,0.0,0.0,15,0,0,6,2,1.1666666666666667,5,11,23,174.0,89.0,11,10,23,970,1.616292973048985,266.31511402036995
128,23,0,0,0,10.0,20,10.0,32.217500915044205,5,11.0,36.2736393456269,9,4.555555555555555,45.00000000000001,9,45.0,0,2.8640000000000003,83163,2,15,1.0,503.2625137256631,False,0.5687993691460164,0,3.0080000000000005,80581,44,30,1.0,1406.5250274513262,False,0.5287330032108795,0,0.47900000000000004,107835,233,62,1.0,9755.643352634168,False,0.2644613656908545,9,6.905000000000001,-621.0,1609,0,0.0,51837.95897230613,False,-0.7161962834881133,0,0.2,102546,687,417,1.0,43684.99023044568,False,-0.021656925994377577,0,0.2,127150,0,5,0.0,225.00000000000003,False,0.0009477591983766183,0.6666666666666666,500654,0.0,0.0,18,0,0,9,2,2.0,4,13,21,176.0,86.0,13,10,21,660,1.825130071491003,268.14024409186095
129,21,0,0,0,10.0,20,10.0,31.70177439261261,42,28.833333333333332,36.2736393456269,0,,45.00000000000001,7,45.0,20,3.0640000000000005,83387,7,10,1.0,387.0177439261261,False,0.5719190700186767,0,3.008000000000001,80804,39,33,1.0,1436.1585549562162,False,0.5332056812450041,0,0.47900000000000004,107415,244,72,1.0,10346.934984682614,False,0.2630663064690126,0,6.896000000000001,-6352.0,1630,0,0.0,51673.89225995856,False,-0.7814094152954456,0,0.2,102861,677,420,1.0,43457.25383698942,False,-0.02007497979822009,0,0.2,127150,0,5,0.0,225.00000000000003,False,0.0009477591983766183,0.6666666666666666,495265,0.0,0.0,16,0,0,9,3,14.154242154242153,3,12,23,151.0,81.0,12,9,23,515,1.8085776455700397,269.948821737431
130,23,0,0,0,10.0,20,10.0,31.847192264278476,7,37.0,35.69933816454076,3,4.666666666666667,45.000000000000014,5,45.0,0,3.0440000000000005,83257,10,20,1.0,736.9438452855695,False,0.5727647011085514,0,3.0080000000000005,80993,36,36,1.0,1506.4989215140251,False,0.5374217047028834,0,0.47900000000000004,107415,234,82,1.0,10379.588719333506,False,0.26324946835466795,3,6.926000000000002,-15773.0,1637,0,0.0,52133.85373662387,False,-0.8845182594788821,0,0.2,103072,670,425,1.0,43043.55657024232,False,-0.020042328379912485,0,0.2,127150,0,5,0.0,225.00000000000006,False,0.0009477591983766183,0.6666666666666666,486114,0.0,0.0,12,0,0,6,3,29.486486486486488,5,11,20,149.0,80.0,11,12,20,425,1.6196277793496847,271.5684495167807
131,20,0,0,0,10.0,20,10.0,31.01557284266363,57,27.666666666666668,35.81687182598337,8,38.0,45.000000000000014,9,45.0,3,3.0740000000000003,83687,7,10,1.0,380.1557284266363,False,0.5774967155820526,0,3.008000000000001,81868,39,12,1.0,762.1868741119636,False,0.5468788143359347,0,0.47900000000000004,106632,267,84,1.0,11289.775182373793,False,0.2595708678713795,0,6.923000000000001,-38553.0,1651,0,0.0,51206.71076323765,False,-1.1452747351707018,0,0.2,103173,668,426,1.0,43095.6703797569,False,-0.01904299767285047,0,0.2,127150,0,5,0.0,225.00000000000006,False,0.0009477591983766183,0.6666666666666666,463957,0.0,0.0,20,0,0,4,2,36.36326530612245,4,8,20,127.0,79.0,8,12,20,1946,1.5602593375369906,273.12870885431767
