index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
124,16,0,0,0,10.000000000000002,20,10.0,25.746138822136125,32,31.8125,17.328150189804486,7,13.0,35.0,8,35.0,22,4.434000000000001,75740,22,10,1.0,477.4613882213613,False,0.50063658023959,0,4.826000000000001,25954,1242,0,0.0,12420.000000000002,False,-0.36473701882246057,0,0.4970000000000001,71796,59,120,1.0,3598.40021328257,False,0.0044932179543209355,0,18.434000000000005,93.0,1028,0,0.0,26467.030709155937,False,-0.8181077804905691,0,0.533,53331,1830,516,1.0,49770.51484734221,False,-0.16362350110490914,0,0.2,93410,0,8,0.0,280.0,False,0.0003421801150580637,0.5,320324,0.0,0.0,16,0,0,5,4,4.0,6,11,15,154.0,75.0,11,5,15,891,2.5783434530021623,480.88746519509004
125,15,0,0,0,10.000000000000002,20,10.0,26.08993379147113,16,30.0,17.140186021539797,26,15.0,34.99999999999999,13,35.0,6,4.472000000000001,75970,22,10,1.0,480.8993379147113,False,0.505213202760312,0,4.826000000000001,25854,1252,0,0.0,12520.000000000002,False,-0.36572455610199284,0,0.4970000000000001,71316,65,130,1.0,3924.069879245797,False,0.00016426363692434966,26,18.694000000000006,-583.0,1028,0,0.0,26820.45193763232,False,-0.8249225292930397,0,0.5330000000000001,53396,1846,513,1.0,49595.78339576246,False,-0.16386266068691338,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,319363,0.0,0.0,18,0,0,7,3,2.375,5,12,13,162.0,39.0,12,3,13,655,2.3216154749970883,483.20908067008713
126,13,0,0,0,10.0,20,10.0,25.64067062152277,11,18.363636363636363,17.33132099927219,32,19.0625,34.99999999999999,11,35.0,0,4.466000000000001,76062,22,14,1.0,578.9693887013188,False,0.5079987496662254,5,4.876000000000001,25639,1262,0,0.0,12620.0,False,-0.3689834291244494,0,0.4970000000000001,71706,60,122,1.0,3652.861399202573,False,0.0036364848579325914,14,18.808000000000003,-2045.0,1034,0,0.0,26512.453422654544,False,-0.8469791347783793,0,0.533,53171,1868,512,1.0,50294.907626640445,False,-0.16253070196838865,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,317943,0.0,0.0,20,0,0,7,3,6.276041666666667,2,9,10,117.0,57.0,9,4,10,985,1.818091804976575,485.0271724750637
127,10,0,0,0,10.0,20,10.0,25.85714943596712,6,32.0,18.96663014377227,110,23.272727272727273,34.99999999999999,12,35.0,0,4.466000000000001,76174,20,18,1.0,665.4286898474081,False,0.5110646510028185,0,4.871000000000001,25519,1274,0,0.0,12740.0,False,-0.3701684738598882,0,0.4970000000000001,71929,56,113,1.0,3591.229574660425,False,0.006259585446594746,91,19.704000000000004,-5497.0,1034,0,0.0,26736.292516790003,False,-0.8925675448585291,0,0.5330000000000001,51031,1968,510,1.0,55176.32812294383,False,-0.15931516861489867,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,312566,0.0,0.0,20,0,0,5,3,3.0,2,7,11,111.0,54.0,7,3,11,1227,1.3473930530017242,486.37456552806543
128,11,0,0,0,10.0,20,10.0,24.903224852017964,7,3.2857142857142856,18.76761090253383,19,15.0,34.99999999999999,12,35.0,0,4.466000000000001,76085,20,27,1.0,872.387071004485,False,0.5113506258122937,6,4.931000000000001,25272,1284,0,0.0,12840.0,False,-0.37405937074124546,0,0.4970000000000001,71906,53,123,1.0,3628.287058168613,False,0.006198557708682164,19,19.803000000000004,-6354.0,1034,0,0.0,25749.934496986574,False,-0.9109959974818704,0,0.533,51166,1977,508,1.0,54883.56675430937,False,-0.15943686373580823,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,311485,0.0,0.0,16,0,0,6,4,4.0,0,6,15,93.0,75.0,6,5,15,631,1.747256345988717,488.12182187405415
129,15,0,0,0,10.0,20,10.0,25.601934239867955,23,30.130434782608695,18.670679124477406,9,15.0,34.999999999999986,11,35.0,0,4.466000000000001,76688,19,14,1.0,548.4270793581513,False,0.5200610997151759,0,4.925000000000001,25162,1295,0,0.0,12950.0,False,-0.37514566174873104,0,0.4970000000000001,71689,55,124,1.0,3723.2705946279357,False,0.003884957515272744,0,19.784000000000002,-15847.0,1045,0,0.0,26754.02128066201,False,-1.0337126274079245,0,0.5330000000000001,51416,1976,507,1.0,54638.261949967346,False,-0.15807511949588657,0,0.2,93410,0,8,0.0,279.9999999999999,False,0.0003421801150580637,0.5,302518,0.0,0.0,22,0,0,7,1,21.12316715542522,2,9,15,144.0,93.0,9,6,15,1072,2.5659861409803852,490.68780801503453
130,15,0,0,0,10.0,20,10.0,25.929364408154235,10,31.0,18.670679124477406,0,,34.99999999999999,13,35.0,0,4.466000000000001,76878,21,14,1.0,573.0111017141593,False,0.5240565177629729,0,4.925000000000001,25082,1303,0,0.0,13030.0,False,-0.37593569157235684,0,0.4970000000000001,71689,45,134,1.0,3668.692401046913,False,0.003512491476584793,0,19.784000000000002,-38333.0,1055,0,0.0,27355.479450602717,False,-1.3365170785179843,0,0.533,51871,1966,504,1.0,54346.55515872258,False,-0.15476937510039476,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,280597,0.0,0.0,19,0,0,5,1,56.20645161290322,5,10,19,155.0,75.0,10,5,19,655,2.2439136940520257,492.93172170908656
131,19,0,0,1,10.0,20,10.0,25.719672526148695,21,24.238095238095237,18.670679124477406,0,,34.99999999999999,12,35.0,2,4.4860000000000015,77242,20,10,1.0,457.19672526148696,False,0.53010207901544,5,4.975000000000001,24852,1314,0,0.0,13140.0,False,-0.3793920720507199,0,0.4970000000000001,71180,56,144,1.0,4128.879455389073,False,-0.0002942739102102161,0,19.784000000000002,-56784.41666666667,1055,0,0.0,27134.254515086872,True,-1.589868280090673,0,0.533,52291,1956,502,1.0,54089.848367477796,False,-0.1516507604553252,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,318975,0.0,0.125,19,0,0,8,2,169.18145161290323,7,15,17,235.0,57.0,15,4,17,1124,3.168604899023194,496.10032660810975
132,17,0,0,0,10.0,20,10.0,26.032831848297768,8,32.0,18.670679124477406,0,,34.99999999999999,9,35.0,0,4.484000000000002,77418,18,12,1.0,492.3939821795732,False,0.5339257962728327,0,4.9700000000000015,24732,1326,0,0.0,13260.0,False,-0.3805771167861587,0,0.4970000000000001,70924,54,154,1.0,4281.0575049776,False,-0.0027498600648486722,0,19.784000000000002,-56784.41666666667,1055,0,0.0,27464.637599954145,True,-1.5876135979402397,0,0.533,52606,1946,503,1.0,53938.14157623303,False,-0.14909353506152276,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,319090,0.0,0.125,19,0,0,5,0,0.0,4,9,9,169.0,60.0,12,5,9,771,3.175437560013961,499.2757641681237
133,9,0,0,0,10.0,20,10.0,26.31245424422131,18,28.555555555555557,18.670679124477406,0,,34.99999999999999,0,,4,4.524000000000002,77684,22,10,1.0,483.1245424422131,False,0.5390879554269342,2,4.990000000000001,24630,1332,0,0.0,13320.0,False,-0.3819991704686852,0,0.4970000000000001,70410,62,164,1.0,4693.363539556016,False,-0.006951631455545463,0,19.784000000000002,-56784.41666666667,1055,0,0.0,27759.639227653483,True,-1.5856003747009517,0,0.5330000000000001,52606,1936,513,1.0,54101.43478498826,False,-0.14822047742152172,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,318740,0.0,0.125,16,0,0,5,3,180.11796875000002,4,9,6,152.0,0.0,9,0,6,520,1.9160552750108764,501.1918194431346
134,6,0,0,0,10.0,20,10.0,26.208397387837266,1,11.0,18.670679124477406,0,,34.99999999999999,3,35.0,0,4.520000000000001,77575,24,19,1.0,737.959550368908,False,0.5394517148621292,0,4.988000000000002,24550,1340,0,0.0,13400.0,False,-0.38278920029231106,0,0.4970000000000001,70399,53,174,1.0,4637.743229214444,False,-0.007481347219621303,0,19.784000000000002,-56784.41666666667,1055,0,0.0,27649.859244168314,True,-1.586349562478947,0,0.533,52711,1926,520,1.0,54159.72799374348,False,-0.14678603053025358,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,318645,0.0,0.125,15,0,0,3,1,1.0,3,6,6,103.0,0.0,6,0,6,316,1.183368138037622,502.3751875811722
135,6,0,0,0,10.0,20,10.0,25.70528301099854,25,23.04,18.64119589784678,2,14.0,34.99999999999999,12,35.0,0,4.520000000000001,78016,26,12,1.0,568.4633961319824,False,0.5464879559571408,8,5.0680000000000005,24263,1348,0,0.0,13480.0,False,-0.3876676344532006,0,0.4970000000000001,69851,68,182,1.0,5140.656898156015,False,-0.011528833987415634,0,19.784000000000002,-56784.41666666667,1055,0,0.0,27119.07357660346,True,-1.5899718816144588,0,0.5330000000000001,53103,1918,518,1.0,53883.81373207012,False,-0.1440695174615041,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,318643,0.0,0.125,20,0,0,5,7,7.0,1,6,2,58.0,0.0,6,0,2,1209,1.735702442994807,504.110890024167
136,2,0,0,0,10.0,20,10.0,24.441551425294403,16,13.249999999999998,18.64119589784678,0,,34.99999999999999,6,35.0,0,4.520000000000001,78098,27,16,1.0,661.0648228047105,False,0.5490219907053456,10,5.160000000000002,23913,1357,0,0.0,13570.0,False,-0.39369161185834767,0,0.4970000000000001,69639,74,192,1.0,5387.784417858367,False,-0.012735891014533506,0,19.784000000000002,-56784.41666666667,1055,0,0.0,25785.836753685595,True,-1.5990704868537096,0,0.533,53313,1908,522,1.0,53837.40177309165,False,-0.14207210497930003,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,318373,0.0,0.125,17,0,0,1,2,2.0,1,2,5,21.0,0.0,2,0,5,602,1.1326330949668773,505.2435231191339
137,5,0,0,0,10.0,20,10.0,25.308637140720467,16,33.0,18.52494359296661,6,13.0,34.99999999999999,0,,0,4.520000000000001,78526,27,10,1.0,523.0863714072046,False,0.5561127211728704,0,5.150000000000001,23813,1367,0,0.0,13670.0,False,-0.39467914913787994,0,0.4970000000000001,69189,80,196,1.0,5655.579915479093,False,-0.017050337704534933,0,19.784000000000002,-56784.41666666667,1055,0,0.0,26700.612183460093,True,-1.592827649591033,0,0.5330000000000001,53235,1904,532,1.0,53891.49260100843,False,-0.1426169689203766,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,318173,0.0,0.125,13,0,0,2,0,0.0,2,4,6,64.0,3.0,4,1,6,806,1.641413034987636,506.88493615412153
138,6,0,0,0,10.0,20,10.0,25.308637140720467,0,,18.458942671438123,5,15.0,34.99999999999999,0,,0,4.520000000000001,78396,30,20,1.0,806.1727428144093,False,0.5563407076970078,0,5.150000000000001,23743,1374,0,0.0,13740.0,False,-0.3953704252335526,0,0.4970000000000001,69264,70,201,1.0,5481.852076809495,False,-0.01721226710336647,0,19.784000000000002,-56784.41666666667,1055,0,0.0,26700.612183460093,True,-1.592827649591033,0,0.533,53160,1899,542,1.0,54023.53213306099,False,-0.142712995717076,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,317973,0.0,0.125,12,0,0,3,0,0.0,1,4,0,70.0,6.0,4,2,0,275,1.5659111330169253,508.45084728713846
139,0,0,0,0,10.0,20,10.0,25.308637140720467,0,,18.458942671438123,0,,34.99999999999999,1,35.0,0,4.520000000000001,78296,30,30,1.0,1059.259114221614,False,0.5568649554050049,0,5.150000000000001,23643,1384,0,0.0,13840.0,False,-0.39635796251308486,0,0.4970000000000001,69264,60,211,1.0,5413.355132116672,False,-0.017679720933880146,0,19.784000000000002,-56784.41666666667,1055,0,0.0,26700.612183460093,True,-1.592827649591033,0,0.533,53195,1889,551,1.0,54153.942706346614,False,-0.14164148770104884,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,317808,0.0,0.125,13,0,0,0,1,100.621783625731,0,0,6,0.0,0.0,0,0,6,235,0.6275196580099873,509.07836694514845
140,6,0,0,0,10.0,20,10.0,25.308637140720467,0,,18.347687216013636,5,13.0,34.99999999999999,0,,0,4.520000000000001,78206,29,40,1.0,1302.3454856288186,False,0.5574879568409553,0,5.150000000000001,23533,1395,0,0.0,13950.0,False,-0.3974442535205704,0,0.4970000000000001,69329,50,216,1.0,5228.5322956949685,False,-0.018053856524888882,0,19.784000000000002,-56784.41666666667,1055,0,0.0,26700.612183460093,True,-1.592827649591033,0,0.533,53130,1884,561,1.0,54202.04271496969,False,-0.14207937127093345,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,317608,0.0,0.125,11,0,0,3,1,112.3419934640523,1,4,7,66.0,6.0,4,2,7,265,1.6425683150300756,510.7209352601785
141,7,0,0,0,10.0,20,10.0,25.85149511920939,28,28.607142857142858,18.84928772537084,5,41.0,34.99999999999999,0,,0,4.520000000000001,78874,32,24,1.0,940.4358828610253,False,0.5671074626499677,2,5.170000000000001,23415,1402,0,0.0,14020.0,False,-0.399083565404594,0,0.4970000000000001,68733,68,221,1.0,5923.594255413194,False,-0.0214451842913958,0,19.784000000000002,-56784.41666666667,1055,0,0.0,27273.327350765907,True,-1.588919184768975,0,0.5330000000000001,52925,1879,571,1.0,55402.8116359718,False,-0.1378514743901078,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,317357,0.0,0.125,15,0,0,2,2,2.0,1,3,6,31.0,12.0,3,4,6,1203,1.085440678987652,511.8063759391662
142,6,0,0,0,10.0,20,10.0,26.603442198912294,18,33.0,19.688249206003178,8,41.0,34.99999999999999,0,,0,4.520000000000001,79318,37,16,1.0,795.6550751825966,False,0.5744470292427819,0,5.168000000000001,23365,1407,0,0.0,14070.0,False,-0.3995773340443602,0,0.4970000000000001,68467,76,223,1.0,6412.341180056043,False,-0.021740362650779062,0,19.784000000000002,-56784.41666666667,1055,0,0.0,28066.63151985247,True,-1.5835053217964736,0,0.533,52597,1877,581,1.0,57289.84375966796,False,-0.13126968198813094,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,317157,0.0,0.125,13,0,0,3,0,0.0,2,5,7,82.0,3.0,5,1,7,1122,1.5397535039810464,513.3461294431472
143,7,0,0,0,10.0,20,10.0,26.603442198912294,0,,19.688249206003178,0,,34.99999999999999,0,,0,4.520000000000001,79208,38,26,1.0,1071.6894971717197,False,0.5750003900492952,0,5.168000000000001,23275,1416,0,0.0,14160.0,False,-0.40046611759593925,0,0.4970000000000001,68467,66,233,1.0,6343.189250126952,False,-0.022212286393914323,0,19.784000000000002,-56784.41666666667,1055,0,0.0,28066.63151985247,True,-1.5835053217964736,0,0.5330000000000001,52597,1867,591,1.0,57442.96126760793,False,-0.13045102938681363,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,316957,0.0,0.125,10,0,0,3,0,0.0,1,4,6,53.0,9.0,4,3,6,200,1.1345119570032693,514.4806414001505
144,6,0,0,0,10.0,20,10.0,26.81461522323549,19,28.526315789473685,20.234429100189388,5,41.0,34.99999999999999,0,,0,4.520000000000001,79598,43,18,1.0,912.6630740182388,False,0.5811327356166995,1,5.178000000000002,23202,1421,0,0.0,14210.0,False,-0.40141415338429026,0,0.4970000000000001,68130,75,238,1.0,6826.890267587736,False,-0.023510971886088142,0,19.784000000000002,-56784.41666666667,1055,0,0.0,28289.41906051344,True,-1.5819849198319815,0,0.533,52392,1862,601,1.0,58711.50698455263,False,-0.12586075950858322,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,316732,0.0,0.125,14,0,0,3,1,1.0,1,4,7,69.0,6.0,4,2,7,945,1.2345426629763097,515.7151840631268
145,7,0,0,0,10.0,20,10.0,26.649883594224708,1,1.0,20.234429100189388,0,,34.99999999999999,0,,0,4.520000000000001,79488,44,28,1.0,1186.1967406382919,False,0.5816614005316731,1,5.187000000000001,23088,1430,0,0.0,14300.0,False,-0.40277695483004483,0,0.4970000000000001,68129,66,248,1.0,6777.030734065799,False,-0.023864884570839108,0,19.784000000000002,-56784.41666666667,1055,0,0.0,28115.627191907068,True,-1.5831709533851055,0,0.5330000000000001,52392,1852,611,1.0,58859.16269355074,False,-0.12507130876649014,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,316507,0.0,0.125,11,0,0,2,1,1.0,2,4,2,48.0,9.0,4,3,2,200,1.1448678339947946,516.8600518971216
146,2,0,0,0,10.0,20,10.0,25.942478115916458,4,1.0,20.19912424724039,1,14.0,34.99999999999999,0,,0,4.520000000000001,79368,46,38,1.0,1445.8141684048255,False,0.581855129944153,4,5.226000000000002,22912,1438,0,0.0,14380.0,False,-0.4054630562303727,0,0.4970000000000001,68139,60,257,1.0,6747.723618495768,False,-0.02392840049616621,0,19.784000000000002,-56784.41666666667,1055,0,0.0,27369.314412291864,True,-1.5882641260683092,0,0.533,52378,1843,621,1.0,58961.98598766404,False,-0.12467126121354163,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,316207,0.0,0.125,15,0,0,2,1,1.0,0,2,0,36.0,0.0,2,0,0,214,0.45384879200719297,517.3139006891288
147,0,0,0,0,10.0,20,10.0,25.42704324733506,3,3.0,20.19912424724039,0,,34.99999999999999,0,,0,4.520000000000001,79238,49,48,1.0,1710.4980758720828,False,0.5819013852765309,3,5.252000000000001,22776,1445,0,0.0,14450.0,False,-0.40745788153502793,0,0.4970000000000001,68130,53,267,1.0,6740.799466121942,False,-0.024098494075547035,0,19.784000000000002,-56784.41666666667,1055,0,0.0,26825.53062593849,True,-1.5919751501883197,0,0.533,52378,1833,631,1.0,59109.99474519164,False,-0.12387992287478532,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,315932,0.0,0.125,11,0,0,0,1,1.0,0,0,0,0.0,0.0,0,0,0,200,0.3021878059953451,517.6160884951241
148,0,0,0,0,10.0,15,10.0,25.076296224005336,2,4.0,20.19912424724039,0,,34.99999999999999,0,,0,4.520000000000001,79138,49,58,1.0,1944.4251809923096,False,0.5822364280874595,2,5.269000000000001,22684,1450,0,0.0,14500.0,False,-0.40878118148960124,0,0.4970000000000001,68122,45,277,1.0,6723.590746565828,False,-0.02432512525205526,0,19.784000000000002,-56784.41666666667,1055,0,0.0,26455.49251632563,True,-1.594500455989188,0,0.533,52378,1823,641,1.0,59258.003502719235,False,-0.12308858453602932,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,315732,0.0,0.125,9,0,0,0,1,1.0,0,0,0,0.0,0.0,0,0,0,150,0.3289141079876572,517.9450026031118
149,0,0,0,0,10.0,0,,24.116136027982247,5,3.0,20.19912424724039,0,,34.99999999999999,0,,0,4.520000000000001,79149,39,67,1.0,2005.7811138748104,False,0.583059598999376,4,5.307000000000001,22588,1450,0,0.0,14500.0,False,-0.41067725306630326,0,0.4970000000000001,68107,40,287,1.0,6761.794100077283,False,-0.024269141893393457,0,19.784000000000002,-56784.41666666667,1055,0,0.0,25442.52350952127,True,-1.601413410202632,0,0.5330000000000001,52378,1813,651,1.0,59406.01226024683,False,-0.122297246197273,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,315632,0.0,0.125,1,0,0,0,1,1.0,0,0,0,0.0,0.0,0,0,0,11,0.3325823560007848,518.2775849591126
150,0,0,0,0,10.0,0,,24.116136027982247,0,,20.19912424724039,0,,34.99999999999999,0,,0,4.520000000000001,79149,29,77,1.0,2146.9424741546327,False,0.5844536200564342,0,5.303000000000002,22588,1450,0,0.0,14500.0,False,-0.41067725306630326,0,0.4970000000000001,68107,30,297,1.0,6722.6239822698635,False,-0.024536456321691713,0,19.784000000000002,-56784.41666666667,1055,0,0.0,25442.52350952127,True,-1.601413410202632,0,0.533,52378,1803,661,1.0,59554.021017774416,False,-0.12150590785851699,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,315632,0.0,0.125,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.18540454597678035,518.4629895050894
151,0,0,0,0,10.0,0,,24.116136027982247,0,,20.19912424724039,0,,34.99999999999999,0,,0,4.520000000000001,79149,19,87,1.0,2288.1038344344556,False,0.5858476411134922,0,5.303000000000002,22588,1450,0,0.0,14500.0,False,-0.41067725306630326,0,0.4970000000000001,68107,20,307,1.0,6683.453864462445,False,-0.024803770749990166,0,19.784000000000002,-56784.41666666667,1055,0,0.0,25442.52350952127,True,-1.601413410202632,0,0.5330000000000001,52378,1793,671,1.0,59702.02977530201,False,-0.12071456951976083,0,0.2,93410,0,8,0.0,279.99999999999994,False,0.0003421801150580637,0.5,315632,0.0,0.125,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.3350138369714841,518.7980033420608
