index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
609,6d8bb140-4777-4c7c-888b-694909d80593,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,33,3,10,13,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,33,,-1,-1
610,3d8fa457-2a2f-4367-a6d4-159edcf1152d,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,33,1,10,13,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,33,,-1,-1
611,75198616-6968-4774-b1d6-54edce8e05a4,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,33,1,10,13,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,33,,-1,-1
612,aa4fab51-3259-4543-890c-ce130fcd7579,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,33,1,10,13,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,33,,-1,-1
613,0ba71211-3ac9-4423-89b0-baf3dbd39aca,SELLER,01Ran@0,_SystemAgent,RandomAgent,33,1,10,13,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,33,,-1,-1
614,0e70051f-137e-4f08-a936-092b85bbb260,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,15,5,2,13,-1,13,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (13, 17), unit_price: (1, 14)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,12,-1,01Ran@0:product(1.0),-1,-1
615,efeecc7c-c6be-4d80-b0f6-3c76c5ac4d97,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,33,2,34,13,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(1.0),-1,-1
616,c31443d3-824a-4f70-a15e-d3a350c1ef5f,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,33,2,34,13,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,33,,-1,-1
617,0fa31ea0-8429-41d5-b5cc-b2dfa4e4e2f7,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,33,2,34,13,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
618,2b85bc4b-3e2a-48b9-81b1-db84e1f0b57d,SELLER,01Ran@0,_SystemAgent,RandomAgent,34,3,10,14,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,34,,-1,-1
619,97a640ce-f68a-43eb-808b-add9a33f381a,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,34,1,34,14,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,34,,-1,-1
620,feb2ec2d-392b-445e-a620-a4c8644cd428,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,34,5,34,14,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,34,,-1,-1
621,510d52c8-c3b9-4559-b5b0-baa239a05d73,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,34,4,34,14,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,34,,-1,-1
622,4d580672-ab82-4f7c-a9c9-858847534ede,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,34,1,34,14,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
623,3ffdd43c-ccb4-465c-a39e-9a903145cede,00Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,16,5,7,14,-1,14,03Dec@1|00Buy@0,"[quantity: (1, 5), time: (14, 17), unit_price: (1, 14)]",00Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
624,17bf75ae-ee4d-4985-8619-b1939f05340b,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,34,1,34,14,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
625,d0b93795-0b10-4b11-a30c-9db578beadd9,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,34,2,34,14,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
626,652ad39a-9ef8-4fbd-b05f-c9184574aea5,00Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,16,5,7,14,-1,14,03Dec@1|00Buy@0,"[quantity: (1, 5), time: (14, 18), unit_price: (1, 14)]",00Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
627,840432ef-44cb-431c-ad14-4144fea52307,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,34,2,10,14,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,34,,-1,-1
628,64825879-3a4f-428c-8f68-7f4bff2664b5,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,34,2,10,14,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,34,,-1,-1
629,83e8cb2d-7aa6-4033-a125-4af693731fbd,SELLER,01Ran@0,_SystemAgent,RandomAgent,34,3,10,14,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,34,,-1,-1
630,de09355f-de47-4fd4-a11b-2a5be075d75f,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,34,2,34,14,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
631,6807d42d-b91e-45be-b2c8-c3af556c54a7,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,34,2,34,14,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
632,1f25a41a-2d65-41f9-9702-4044ef2fa732,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,34,3,10,14,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,34,,-1,-1
633,645aa6d1-f8e8-4700-a358-0afbcfd93118,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,34,1,34,14,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,-1,05Dec@2:product(1.0),-1,-1
634,afef735e-b4c9-4192-9860-6ab3b6633714,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,34,3,10,14,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,34,,-1,-1
635,2fcdb5f5-f767-4bf2-a00d-7796d2e49536,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,18,2,2,14,-1,14,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (14, 18), unit_price: (1, 14)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,12,-1,01Ran@0:product(1.0),-1,-1
636,048ff856-2a5a-4933-a738-1c29b4f4f400,SELLER,01Ran@0,_SystemAgent,RandomAgent,34,1,10,14,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,34,,-1,-1
637,45be9148-476a-4e8b-a846-bb5895842f00,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,15,4,1,14,-1,14,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (14, 17), unit_price: (1, 14)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,8,-1,01Ran@0:product(1.0),-1,-1
638,d2f93137-afa4-4f8a-a3ee-2927962e0470,SELLER,01Ran@0,_SystemAgent,RandomAgent,34,1,10,14,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,34,,-1,-1
639,5e3a2a16-6c73-40bc-be19-59665bbc541f,SELLER,01Ran@0,_SystemAgent,RandomAgent,34,1,10,14,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,34,,-1,-1
640,4b62550d-640c-44b9-8c75-510851bf8d86,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,34,1,34,14,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
641,26a0899f-6824-485a-bee5-a80d71561e63,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,34,1,10,14,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,34,,-1,-1
642,f29d8961-f698-4515-bdc5-ea6520c53246,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,35,2,10,15,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,35,,-1,-1
643,6a34d85e-4dd9-4f81-8a38-5972e806d763,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,35,1,34,15,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,35,,-1,-1
644,3db7f84c-3291-49fc-9a9c-24a93ad2a151,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,35,1,34,15,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
645,7e1416c0-db9e-40a2-9d4b-7909c5c9062f,SELLER,01Ran@0,_SystemAgent,RandomAgent,35,2,10,15,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,35,,-1,-1
646,aa732477-ec78-4d88-b4fc-9775552818ad,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,35,1,34,15,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
647,4ae07645-cd83-43f4-8357-d3b86e0628aa,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,19,4,1,15,-1,15,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (15, 19), unit_price: (1, 14)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,10,-1,01Ran@0:product(1.0),-1,-1
648,689fdb7b-c6b4-4db2-9cb5-60d0cabefde2,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,35,1,10,15,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,35,,-1,-1
649,d5d24799-3fc0-4f67-a2a1-5ffbdf6cf834,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,35,1,34,15,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,35,,-1,-1
650,a5b39266-973f-4574-a408-337c1152e78c,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,35,1,34,15,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
651,dca58ea5-52f3-4146-97df-c9be97edcc43,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,35,4,10,15,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,35,,-1,-1
652,abaf7148-80e2-4421-a3e0-1a87a2afe034,SELLER,01Ran@0,_SystemAgent,RandomAgent,35,1,10,15,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,35,,-1,-1
653,cbbaa60c-0dc3-4295-a80f-82b523380a10,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,35,5,10,15,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,35,,-1,-1
654,fe68588f-e302-4771-b4d0-d8b55a272180,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,35,3,34,15,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
655,ccaaa0f5-6c00-425b-a006-0081364d1d51,03Dec@1,04Ind@2,DecentralizingAgent,IndDecentralizingAgent,25,5,41,15,-1,15,03Dec@1|04Ind@2,"[quantity: (1, 5), time: (20, 25), unit_price: (27, 54)]",03Dec@1,04Ind@2,p2,03Dec@1,False,2,17,25,,-1,-1
656,c1073622-35ea-45f8-b4bd-e1a773b8917c,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,35,1,34,15,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,35,,-1,-1
657,ca3e1419-4d2f-46c9-8b32-15d1b442a405,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,35,3,34,15,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(0.3333333333333333),-1,-1
658,5f66856f-b9fc-4bc2-aebb-2c303d11af4d,SELLER,01Ran@0,_SystemAgent,RandomAgent,35,3,10,15,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,35,,-1,-1
659,135d2e50-ae02-4b6c-842e-71fef356f842,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,35,2,34,15,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(1.0),-1,-1
660,10dc95dd-c4cd-45ce-a24b-7b154f005de7,00Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,17,5,7,15,-1,15,03Dec@1|00Buy@0,"[quantity: (1, 5), time: (15, 19), unit_price: (1, 14)]",00Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
661,a9745786-926a-4b10-b204-d40b5149f061,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,35,4,34,15,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(1.0),-1,-1
662,6722f38d-54df-4ac1-8b99-1e2b9140083b,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,35,2,34,15,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
663,0f4644a7-3898-427e-b21c-826beee2d115,SELLER,01Ran@0,_SystemAgent,RandomAgent,35,1,10,15,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,35,,-1,-1
664,7ecf2684-90a9-4d57-99b3-a22c7d4142b9,SELLER,01Ran@0,_SystemAgent,RandomAgent,35,1,10,15,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,35,,-1,-1
665,53c5adfa-83d8-40ec-8800-ac1505eb418e,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,36,2,34,16,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,36,,-1,-1
666,9fcf108c-345f-4138-bc74-d707d62b182b,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,36,2,34,16,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(1.0),-1,-1
667,94f16811-2907-4d21-9437-4956f49c563f,SELLER,01Ran@0,_SystemAgent,RandomAgent,36,2,10,16,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,36,,-1,-1
668,1732ddc2-9914-4b80-ba50-e060cbe53866,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,36,2,34,16,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,36,,-1,-1
669,a66eb3eb-dd17-44b1-be42-df146ef29db3,SELLER,01Ran@0,_SystemAgent,RandomAgent,36,5,10,16,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,36,,-1,-1
670,86f1639d-b472-473f-bf1e-43be77308f8b,00Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,18,5,8,16,-1,16,03Dec@1|00Buy@0,"[quantity: (1, 5), time: (16, 20), unit_price: (1, 14)]",00Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
671,207a3d9d-d782-4609-ac17-31a8fe791daa,SELLER,01Ran@0,_SystemAgent,RandomAgent,36,1,10,16,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,36,,-1,-1
672,5a2a5ea8-6dbc-4aad-85ab-547000d66ef7,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,36,2,10,16,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,36,,-1,-1
673,a6922215-0214-418f-b523-ff29ce9041ca,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,36,2,34,16,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,36,,-1,-1
674,cabedff0-e304-4b8c-aa6a-5559100d39ee,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,36,2,10,16,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,36,,-1,-1
675,a35874ed-c8c8-4608-ad43-ae7551c651ba,SELLER,01Ran@0,_SystemAgent,RandomAgent,36,1,10,16,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,36,,-1,-1
676,aabb1301-317a-44fc-889b-38c690b15a63,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,36,3,34,16,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,36,,-1,-1
677,5080bb1c-8b33-4c1c-ab86-795ab509e395,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,20,1,1,16,-1,16,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (16, 20), unit_price: (1, 14)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,11,-1,01Ran@0:product(1.0),-1,-1
678,102375c6-0ef9-4559-a64c-aa2f9a294d01,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,36,2,34,16,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
679,0c544755-210b-4a75-b422-f04687496db6,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,36,1,34,16,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(1.0),-1,-1
680,4c346753-faf8-43d9-94a9-58d84c225a16,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,36,3,34,16,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(1.0),-1,-1
681,2ae1b207-2a61-421c-9667-7fb86c7e71b5,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,36,1,10,16,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,36,,-1,-1
682,86dfdde6-ed90-46d8-ab2c-54a3c0258dac,SELLER,01Ran@0,_SystemAgent,RandomAgent,36,3,10,16,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,36,,-1,-1
683,f30afb89-3a21-4d03-a01b-a58a78d52ffc,SELLER,01Ran@0,_SystemAgent,RandomAgent,36,1,10,16,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,36,,-1,-1
684,2b0e515c-ad6b-4eea-b67a-1b44f6e8367c,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,36,2,10,16,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,36,,-1,-1
685,e52adacf-4fee-4ee9-a7a5-cf6565a5b9c3,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,36,1,34,16,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(1.0),-1,-1
686,edf2e663-ab7e-4d11-a1ed-865e43f515ec,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,36,1,34,16,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,36,,-1,-1
687,a6998827-8189-48e9-8458-f3b143724fb2,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,36,1,34,16,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
688,d0fd12e4-5826-4845-84b4-4a4bf39c3366,SELLER,01Ran@0,_SystemAgent,RandomAgent,37,1,10,17,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,37,,-1,-1
689,8b5a6301-e433-463f-a236-8e46eff5bd94,SELLER,01Ran@0,_SystemAgent,RandomAgent,37,3,10,17,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,37,,-1,-1
690,67685159-c01a-4628-8822-70df936c2ca3,SELLER,01Ran@0,_SystemAgent,RandomAgent,37,1,10,17,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,37,,-1,-1
691,4b4a0dc8-7513-48ef-b8ab-7fc42815a850,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,37,3,10,17,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,37,,-1,-1
692,982b3dd1-279c-4da4-baf8-dc6065ed866c,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,37,3,34,17,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
693,042f9b80-3321-4d8a-96e5-2646f49a1406,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,37,1,34,17,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,37,,-1,-1
694,09b3ad49-9767-4d63-94e3-ef2d9670aafc,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,37,2,34,17,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
695,9f6290e7-5faf-440e-9acf-2265bc7542f9,SELLER,01Ran@0,_SystemAgent,RandomAgent,37,1,10,17,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,37,,-1,-1
696,30f0c478-d673-40b2-bd58-4db573a7f9d2,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,37,1,34,17,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,-1,05Dec@2:product(1.0),-1,-1
697,6e09ba80-a70b-4b18-9bb8-9e09f4e1dd3f,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,37,1,10,17,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,37,,-1,-1
698,5d75d3a3-69ef-4895-b5d6-120780d8e449,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,37,1,34,17,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
699,ff69a264-02ce-489f-8504-50fdf5d089fd,SELLER,01Ran@0,_SystemAgent,RandomAgent,37,2,10,17,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,37,,-1,-1
700,a90ae923-6eb4-4504-a2bb-a4ce22320a59,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,37,2,34,17,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
701,426cb9f3-1a47-4c9d-9dc8-2da9cb5cbe5d,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,37,1,10,17,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,37,,-1,-1
702,4acbc6ee-5a03-449f-801e-89bbfc142bc4,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,37,1,10,17,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,37,,-1,-1
703,e292e06e-a19c-41c9-aa6d-ddb9cd698df8,03Dec@1,05Dec@2,DecentralizingAgent,DecentralizingAgent,25,5,41,17,-1,17,03Dec@1|05Dec@2,"[quantity: (1, 5), time: (20, 25), unit_price: (27, 54)]",03Dec@1,05Dec@2,p2,03Dec@1,False,2,17,25,,-1,-1
704,309377d0-7119-4587-88a1-2b22a6c435dd,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,37,3,34,17,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,37,,-1,-1
705,13ea5307-a78e-4eb6-b925-4d16986da0a3,03Dec@1,05Dec@2,DecentralizingAgent,DecentralizingAgent,26,5,41,17,-1,17,03Dec@1|05Dec@2,"[quantity: (1, 5), time: (21, 26), unit_price: (27, 54)]",03Dec@1,05Dec@2,p2,03Dec@1,False,2,17,26,,-1,-1
706,f9d9ecfe-1783-4420-b397-8af98ded58a9,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,37,2,34,17,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
707,2a7ee283-86ab-4232-b830-d6392fe89eda,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,37,1,10,17,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,37,,-1,-1
708,a6f11cc4-f037-463b-96d4-df94dafa5c2c,00Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,19,5,8,17,-1,17,03Dec@1|00Buy@0,"[quantity: (1, 5), time: (17, 21), unit_price: (1, 14)]",00Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
709,51424eea-0d70-4904-988a-78e5d46e0f3c,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,37,2,10,17,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,37,,-1,-1
710,2d391aee-1bae-45d1-8f4b-479dcbac8c66,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,37,1,34,17,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,-1,05Dec@2:product(1.0),-1,-1
711,944d81a6-34d9-4732-9e3e-95867c42c5c3,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,37,3,10,17,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,37,,-1,-1
