index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
101,2,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,20,37.0,0,1.8200000000000005,27482,14,496,1.0,10833.396503665057,False,0.20120849466308352,0,3.566000000000001,9226,1023,0,0.0,10230.0,False,-0.47637651526215863,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.568999999999999,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,9,3.6110000000000007,60534,0,0,0.0,0.0,False,-0.008224654302378924,11,9.148000000000001,34665,814,0,0.0,11955.056526842925,False,-0.33412202202927027,0.16666666666666666,178984,0.0,0.125,9,0,0,2,9,9.0,0,2,2,21.0,0.0,2,0,2,200,0.5962887269561179,111.46085126523394
102,2,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,20,37.0,0,1.8200000000000005,27382,14,506,1.0,11048.989175109919,False,0.20149315713286695,0,3.566000000000001,9126,1033,0,0.0,10330.0,False,-0.4782021323207244,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,7,3.6720000000000015,60453,0,0,0.0,0.0,False,-0.009551739956746838,13,9.267000000000001,34446,814,0,0.0,11955.056526842925,False,-0.33771006842811685,0.16666666666666666,178484,0.0,0.125,12,0,0,2,10,10.0,0,2,3,21.0,0.0,2,0,3,200,0.5582432979717851,112.01909456320573
103,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,20,37.0,0,1.8200000000000003,27282,14,516,1.0,11264.581846554778,False,0.2017778196026504,0,3.566000000000001,9026,1043,0,0.0,10430.0,False,-0.4800277493792902,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,8,3.745000000000001,60351,0,0,0.0,0.0,False,-0.011222884854839767,12,9.374000000000002,34256,814,0,0.0,11955.056526842925,False,-0.3408229853951527,0.16666666666666666,177992,0.0,0.125,12,0,0,3,9,9.0,0,3,2,24.0,0.0,3,0,2,200,0.6438672649674118,112.66296182817314
104,2,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,20,37.0,0,1.8200000000000003,27192,13,526,1.0,11470.174517999638,False,0.20224504377829042,0,3.566000000000001,8916,1054,0,0.0,10540.0,False,-0.4820359281437126,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569000000000003,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,8,3.8170000000000015,60249,0,0,0.0,0.0,False,-0.012894029752932695,12,9.482000000000001,34077,814,0,0.0,11955.056526842925,False,-0.34375568085357067,0.16666666666666666,177511,0.0,0.125,8,0,0,2,10,10.0,0,2,3,21.0,0.0,2,0,3,200,0.5334713149932213,113.19643314316636
105,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,20,37.0,0,1.8200000000000003,27112,11,536,1.0,11665.767189444497,False,0.20289482965978703,0,3.566000000000001,8796,1066,0,0.0,10660.0,False,-0.48422666861399155,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,7,3.8790000000000004,60167,0,0,0.0,0.0,False,-0.014237499180811325,13,9.600000000000001,33862,814,0,0.0,11955.056526842925,False,-0.3472781921583744,0.16666666666666666,177014,0.0,0.125,10,0,0,3,11,11.0,0,3,3,24.0,0.0,3,0,3,200,0.616894000035245,113.8133271432016
106,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.00000000000001,18,37.0,0,1.8200000000000003,27002,12,546,1.0,11891.359860889359,False,0.2029969304237139,0,3.5660000000000003,8706,1075,0,0.0,10750.0,False,-0.48586972396670075,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,6,3.9320000000000013,60101,0,0,0.0,0.0,False,-0.015318828232518514,12,9.707,33675,814,0,0.0,11955.056526842925,False,-0.3503419578048781,0.16666666666666666,176561,0.0,0.125,9,0,0,2,8,8.0,0,2,4,21.0,3.0,2,1,4,200,0.5583647809689865,114.37169192417059
107,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.000000000000014,5,37.0,0,1.8200000000000003,26852,17,556,1.0,12156.952532334219,False,0.20236878436421468,0,3.566000000000001,8656,1080,0,0.0,10800.0,False,-0.48678253249598363,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,3.9260000000000006,60101,0,0,0.0,0.0,False,-0.015318828232518514,5,9.745000000000001,33624,814,0,0.0,11955.056526842925,False,-0.35117753025392456,0.16666666666666666,176310,0.0,0.125,10,0,0,4,3,3.0,0,4,4,28.0,0.0,4,0,4,200,0.6056772879674099,114.977369212138
108,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.000000000000014,11,37.0,0,1.8200000000000005,26772,15,566,1.0,12352.545203779078,False,0.2030185702457113,0,3.566000000000001,8536,1092,0,0.0,10920.0,False,-0.4889732729662626,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,3.9260000000000006,60101,0,0,0.0,0.0,False,-0.015318828232518514,11,9.850000000000001,33459,814,0,0.0,11955.056526842925,False,-0.35388085288319254,0.16666666666666666,175945,0.0,0.125,10,0,0,3,6,6.0,0,3,4,24.0,3.0,3,1,4,200,0.5827658619964495,115.56013507413445
109,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.000000000000014,13,37.0,0,1.8200000000000005,26642,18,576,1.0,12598.137875223938,False,0.202755547597925,0,3.566000000000001,8466,1099,0,0.0,10990.0,False,-0.49025120490725865,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.568999999999999,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,3.9260000000000006,60101,0,0,0.0,0.0,False,-0.015318828232518514,13,9.969000000000001,33242,814,0,0.0,11955.056526842925,False,-0.3574361317350177,0.16666666666666666,175528,0.0,0.125,10,0,0,2,7,7.0,0,2,3,21.0,6.0,2,2,3,200,0.5813755929702893,116.14151066710474
110,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.000000000000014,7,37.0,0,1.8200000000000005,26552,17,586,1.0,12803.730546668798,False,0.20322277177356501,0,3.566000000000001,8356,1110,0,0.0,11100.0,False,-0.49225938367168104,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,3.926000000000001,60101,0,0,0.0,0.0,False,-0.015318828232518514,7,10.026000000000003,33160,814,0,0.0,11955.056526842925,False,-0.3587796011628963,0.16666666666666666,175246,0.0,0.125,9,0,0,2,4,4.0,0,2,4,21.0,3.0,2,1,4,200,0.5300622520153411,116.67157291912008
111,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.000000000000014,9,37.0,0,1.8200000000000003,26462,16,596,1.0,13009.32321811366,False,0.20368999594920503,0,3.566000000000001,8246,1121,0,0.0,11210.0,False,-0.4942675624361034,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,3.926000000000001,60101,0,0,0.0,0.0,False,-0.015318828232518514,9,10.109000000000002,33036,814,0,0.0,11955.056526842925,False,-0.36081118907822496,0.16666666666666666,174922,0.0,0.125,11,0,0,2,5,5.0,0,2,4,23.0,6.0,2,2,4,200,0.545787453011144,117.21736037213122
112,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.000000000000014,11,37.0,0,1.8200000000000003,26342,18,606,1.0,13244.915889558519,False,0.20360953500727533,0,3.566000000000001,8166,1129,0,0.0,11290.0,False,-0.49572805608295606,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569000000000003,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,3.926000000000001,60101,0,0,0.0,0.0,False,-0.015318828232518514,11,10.21,32871,814,0,0.0,11955.056526842925,False,-0.36351451170749294,0.16666666666666666,174557,0.0,0.125,11,0,0,4,5,5.0,0,4,3,27.0,0.0,4,0,3,200,0.5594107100041583,117.77677108213538
113,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.00000000000001,8,37.0,0,1.8200000000000003,26242,18,616,1.0,13460.508561003378,False,0.20389419747705878,0,3.566000000000001,8066,1139,0,0.0,11390.0,False,-0.4975536731415218,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,3.926000000000001,60101,0,0,0.0,0.0,False,-0.015318828232518514,8,10.279000000000002,32785,814,0,0.0,11955.056526842925,False,-0.36492351622941444,0.16666666666666666,174271,0.0,0.125,10,0,0,2,2,2.0,0,2,3,21.0,3.0,2,1,3,200,0.5515709700412117,118.3283420521766
114,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.00000000000001,13,37.0,0,1.8200000000000003,26142,18,626,1.0,13676.101232448238,False,0.20417885994684248,0,3.5660000000000003,7966,1149,0,0.0,11490.0,False,-0.49937929020008764,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,3.926000000000001,60101,0,0,0.0,0.0,False,-0.015318828232518514,13,10.401000000000002,32575,814,0,0.0,11955.056526842925,False,-0.3683641086666646,0.16666666666666666,173861,0.0,0.125,12,0,0,2,6,6.0,0,2,3,21.0,3.0,2,1,3,200,0.5607726299786009,118.8891146821552
115,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,13,37.0,0,1.8200000000000003,26042,18,636,1.0,13891.693903893098,False,0.2044635224166259,0,3.566000000000001,7866,1159,0,0.0,11590.0,False,-0.5012049072586534,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,3.9260000000000006,60101,0,0,0.0,0.0,False,-0.015318828232518514,13,10.518,32350,814,0,0.0,11955.056526842925,False,-0.37205045770657547,0.16666666666666666,173436,0.0,0.125,9,0,0,2,7,7.0,0,2,4,21.0,3.0,2,1,4,200,0.5201894849888049,119.409304167144
116,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,8,37.0,0,1.8200000000000005,25962,16,646,1.0,14087.28657533796,False,0.20511330829812252,0,3.566000000000001,7746,1171,0,0.0,11710.0,False,-0.5033956477289324,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,3.9260000000000006,60101,0,0,0.0,0.0,False,-0.015318828232518514,8,10.585,32251,814,0,0.0,11955.056526842925,False,-0.37367245128413623,0.16666666666666666,173137,0.0,0.125,12,0,0,3,4,4.0,0,3,5,24.0,3.0,3,1,5,200,0.5389023210154846,119.94820648815949
117,5,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,9,37.0,0,1.8200000000000005,25852,17,656,1.0,14312.879246782819,False,0.20521540906204938,0,3.566000000000001,7656,1180,0,0.0,11800.0,False,-0.5050387030816416,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.568999999999999,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,3.9260000000000006,60101,0,0,0.0,0.0,False,-0.015318828232518514,9,10.667000000000002,32135,814,0,0.0,11955.056526842925,False,-0.3755729690113792,0.16666666666666666,172821,0.0,0.125,8,0,0,3,4,4.0,0,3,4,24.0,6.0,3,2,4,200,0.5851503420271911,120.53335683018668
118,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,12,37.0,0,1.8200000000000005,25712,21,666,1.0,14568.471918227679,False,0.20476982470840652,0,3.566000000000001,7596,1186,0,0.0,11860.0,False,-0.5061340733167811,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,3.926000000000001,60101,0,0,0.0,0.0,False,-0.015318828232518514,12,10.778,31948,814,0,0.0,11955.056526842925,False,-0.3786367346578829,0.16666666666666666,172434,0.0,0.125,10,0,0,3,5,5.0,0,3,5,24.0,3.0,3,1,5,200,0.5430572059703991,121.07641403615708
119,5,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,13,37.0,0,1.8200000000000003,25602,22,676,1.0,14794.064589672538,False,0.20487192547233338,0,3.566000000000001,7506,1195,0,0.0,11950.0,False,-0.5077771286694903,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,0,3.926000000000001,60101,0,0,0.0,0.0,False,-0.015318828232518514,13,10.896000000000003,31722,814,0,0.0,11955.056526842925,False,-0.3823394674713045,0.16666666666666666,172008,0.0,0.125,11,0,0,3,7,7.0,0,3,5,24.0,6.0,3,2,5,200,0.6213464869651943,121.69776052312227
120,5,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.00000000000001,17,37.0,0,1.8200000000000003,25492,23,686,1.0,15019.657261117398,False,0.20497402623626024,0,3.566000000000001,7416,1204,0,0.0,12040.0,False,-0.5094201840221995,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569000000000003,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,10,4.026000000000001,59955,0,0,0.0,0.0,False,-0.0177108591650829,7,10.953000000000003,31640,814,0,0.0,11955.056526842925,False,-0.3836829368991831,0.16666666666666666,171580,0.0,0.125,10,0,0,3,10,10.0,0,3,4,9.0,6.0,3,2,4,200,0.4321193909854628,122.12987991410773
121,4,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,14,37.0,0,1.8200000000000003,25452,17,696,1.0,15175.24993256226,False,0.20635405894118342,0,3.566000000000001,7256,1220,0,0.0,12200.0,False,-0.5123411713159047,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,1,4.026000000000001,59948,0,0,0.0,0.0,False,-0.017825545579657907,13,11.076,31421,814,0,0.0,11955.056526842925,False,-0.38727098329802967,0.16666666666666666,171154,0.0,0.125,10,0,0,2,7,7.0,0,2,3,6.0,6.0,2,2,3,200,0.43853330198908225,122.56841321609681
122,3,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,37.0,17,37.0,0,1.8200000000000003,25362,16,706,1.0,15380.842604007119,False,0.20682128311682343,0,3.5660000000000003,7146,1231,0,0.0,12310.0,False,-0.5143493500803271,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,9,4.115000000000001,59822,0,0,0.0,0.0,False,-0.019889901042007996,8,11.143000000000002,31318,814,0,0.0,11955.056526842925,False,-0.3889585119696333,0.16666666666666666,170725,0.0,0.125,11,0,0,1,11,11.0,0,1,2,3.0,6.0,1,2,2,200,0.34321154904318973,122.91162476514
123,2,0,0,0,10.000000000000002,20,10.0,21.559267144486004,0,,14.686801630028164,0,,36.99999999999999,20,37.0,0,1.8200000000000003,25272,15,716,1.0,15586.435275451979,False,0.20728850729246345,0,3.566000000000001,7036,1242,0,0.0,12420.000000000002,False,-0.5163575288447495,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,8,4.186000000000001,59719,0,0,0.0,0.0,False,-0.02157742971361164,12,11.255,31125,814,0,0.0,11955.056526842925,False,-0.3921205802572013,0.16666666666666666,170229,0.0,0.125,9,0,0,0,11,11.0,0,0,2,0.0,6.0,0,2,2,200,0.32071081100730225,123.2323355761473
124,2,0,0,0,10.000000000000002,20,10.0,21.559267144486004,0,,14.686801630028164,0,,36.999999999999986,20,37.0,0,1.8200000000000005,25172,15,726,1.0,15802.027946896838,False,0.2075731697622469,0,3.566000000000001,6936,1252,0,0.0,12520.000000000002,False,-0.5181831459033153,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,10,4.278000000000001,59582,0,0,0.0,0.0,False,-0.02382200668457959,10,11.343000000000002,30982,814,0,0.0,11955.056526842925,False,-0.3944634598692336,0.16666666666666666,169749,0.0,0.125,10,0,0,0,10,10.0,0,0,2,0.0,6.0,0,2,2,200,0.30993014900013804,123.54226572514744
125,2,0,0,0,10.000000000000002,20,10.0,21.559267144486004,0,,14.686801630028164,0,,36.999999999999986,17,37.0,0,1.8200000000000005,25102,12,736,1.0,15987.620618341698,False,0.20840551734960008,0,3.566000000000001,6806,1265,0,0.0,12650.000000000002,False,-0.5205564480794509,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.568999999999999,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,7,4.338000000000001,59500,0,0,0.0,0.0,False,-0.025165476112458222,10,11.432999999999998,30838,814,0,0.0,11955.056526842925,False,-0.3968227232547765,0.16666666666666666,169323,0.0,0.125,9,0,0,0,9,9.0,0,0,1,0.0,6.0,0,2,1,200,0.27806406904710457,123.82032979419455
126,1,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,36.999999999999986,20,37.0,0,1.8200000000000005,24992,13,746,1.0,16213.21328978656,False,0.20850761811352722,0,3.566000000000001,6716,1274,0,0.0,12740.0,False,-0.52219950343216,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,8,4.411000000000001,59399,0,0,0.0,0.0,False,-0.026820237237040436,12,11.543000000000003,30650,814,0,0.0,11955.056526842925,False,-0.39990287267479097,0.16666666666666666,168834,0.0,0.125,9,0,0,0,11,11.0,0,0,0,0.0,3.0,0,1,0,200,0.14822053001262248,123.96855032420717
127,0,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,36.99999999999999,19,37.0,0,1.8200000000000003,24862,16,756,1.0,16458.805961231417,False,0.20824459546574065,0,3.566000000000001,6646,1281,0,0.0,12810.0,False,-0.5234774353731562,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,7,4.473000000000001,59320,0,0,0.0,0.0,False,-0.028114555344386918,12,11.651000000000003,30455,814,0,0.0,11955.056526842925,False,-0.40309770850938037,0.16666666666666666,168360,0.0,0.125,9,0,0,0,10,10.0,0,0,0,0.0,0.0,0,0,0,200,0.14104536001104861,124.10959568421822
128,0,0,0,0,10.0,20,10.0,21.559267144486004,0,,14.686801630028164,0,,36.99999999999999,20,37.0,0,1.8200000000000003,24772,15,766,1.0,16664.39863267628,False,0.20871181964138094,0,3.566000000000001,6536,1292,0,0.0,12920.0,False,-0.5254856141375785,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569000000000003,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,6,4.526000000000002,59262,0,0,0.0,0.0,False,-0.02906481420800839,14,11.779000000000002,30207,814,0,0.0,11955.056526842925,False,-0.40716088434003767,0.16666666666666666,167854,0.0,0.125,9,0,0,0,8,8.0,0,0,0,0.0,0.0,0,0,0,200,0.1375491630169563,124.24714484723518
129,0,0,0,0,10.0,0,,21.559267144486004,0,,14.686801630028164,0,,36.99999999999999,20,37.0,0,1.8200000000000003,24772,5,776,1.0,16779.99130412114,False,0.2108220991697302,0,3.566000000000001,6536,1292,0,0.0,12920.0,False,-0.5254856141375785,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,12,4.6400000000000015,59073,0,0,0.0,0.0,False,-0.03216134740153352,8,11.845000000000002,30109,814,0,0.0,11955.056526842925,False,-0.4087664941440878,0.16666666666666666,167567,0.0,0.125,0,0,0,0,10,10.0,0,0,0,0.0,0.0,0,0,0,0,0.13325126998825,124.38039611722343
130,0,0,0,0,10.0,0,,21.559267144486004,0,,14.686801630028164,0,,37.0,20,37.0,0,1.8200000000000003,24772,0,781,0.5,16837.78763984357,False,0.21187723893390467,0,3.5660000000000003,6536,1292,0,0.0,12920.0,False,-0.5254856141375785,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,8,4.708000000000001,58972,0,0,0.0,0.0,False,-0.03381610852611573,12,11.956999999999999,29911,814,0,0.0,11955.056526842925,False,-0.4120104812992093,0.08333333333333333,167268,0.0,0.125,0,0,0,0,12,12.0,0,0,0,0.0,0.0,0,0,0,0,0.13597774604568258,124.51637386326911
131,0,0,0,0,10.0,0,,21.559267144486004,0,,14.686801630028164,0,,37.0,18,37.0,0,1.8200000000000003,24772,0,781,0.0,16837.78763984357,False,0.21187723893390467,0,3.566000000000001,6536,1292,0,0.0,12920.0,False,-0.5254856141375785,0,0.2,47077,0,0,0.0,0.0,False,0.013236623477250227,0,9.569,-45788,1046,0,0.0,22550.99343313236,True,-1.742811400358009,8,4.780000000000002,58875,0,0,0.0,0.0,False,-0.03540533455665509,10,12.045000000000002,29775,814,0,0.0,11955.056526842925,False,-0.41423867449666657,0.0,167035,0.0,0.125,0,0,0,0,8,8.0,0,0,0,0.0,0.0,0,0,0,0,0.12983482400886714,124.64620868727798
