index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
102,15,0,0,0,10.0,10,10.0,16.894676930385273,0,,24.34569953609011,5,28.0,26.000000000000004,7,26.0,0,3.296000000000001,36009,6,32,1.0,600.6296617723287,False,0.31042712685456053,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,39781,233,362,1.0,12749.602956844388,False,0.22257307971345844,0,5.186000000000001,13994,1238,0,0.0,20915.61003981697,False,-0.3523215368339342,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,51834,182,346,1.0,13426.917315568402,False,0.041325033042547636,0.5,197874,0.0,0.125,10,0,0,6,4,8145.5,2,8,17,99.0,81.0,8,7,17,422,2.294248307996895,374.41389893443557
103,17,0,0,0,10.000000000000002,8,10.0,17.1286602977284,17,19.88235294117647,25.086241304756733,24,27.416666666666668,26.000000000000004,2,26.0,0,3.296000000000001,36267,4,25,1.0,468.21650744320993,False,0.3173490780179589,0,10.451,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,40439,223,348,1.0,12549.703220448777,False,0.2373546899643575,0,5.186000000000002,13656,1255,0,0.0,21496.46867364914,False,-0.353581587242747,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,51228,196,354,1.0,14120.903295732322,False,0.03671833465897412,0.5,197846,0.0,0.125,11,0,0,9,5,10521.104166666666,2,11,17,138.0,49.0,11,6,17,1128,2.6449136690353043,377.05881260347087
104,17,0,0,0,10.0,5,10.0,16.745244320942938,20,13.0,25.240288678710076,5,28.0,26.000000000000004,8,26.0,0,3.296000000000001,36477,0,14,0.9,234.43342049320114,False,0.32070942364106386,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,40319,233,353,1.0,12811.463830364362,False,0.2376428870601589,0,5.186000000000002,13656,1255,0,0.0,21015.281622783386,False,-0.35995441921458715,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,51296,191,356,1.0,14076.895137633626,False,0.03753641805664515,0.48333333333333334,198004,0.0,0.125,9,0,0,6,8,21040.208333333336,2,8,19,99.0,57.0,8,9,19,658,2.4175516919931397,379.476364295464
105,19,0,0,0,10.0,14,10.0,16.779611101646367,3,19.0,25.575101529617687,20,27.0,26.000000000000004,0,,0,3.296000000000001,36394,4,21,1.0,392.3718331345737,False,0.32056394963791274,0,10.451,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,40840,224,343,1.0,12530.892711427652,False,0.24772723639747365,0,5.186000000000002,13618,1257,0,0.0,21091.971154769482,False,-0.3599452870663327,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,50756,201,366,1.0,14656.595407453156,False,0.03308725284089679,0.5,197864,0.0,0.125,12,0,0,7,4,12216.25,5,12,19,205.0,81.0,12,7,19,737,2.588369018980302,382.0647333144443
106,19,0,0,0,10.0,15,10.0,16.779611101646367,0,,21.19303532433586,34,9.0,26.0,9,26.0,0,3.296000000000001,36244,9,31,1.0,610.1679441510373,False,0.3190805533447206,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,40840,214,353,1.0,11071.97824524288,False,0.22840540149448887,34,5.526000000000001,12788,1257,0,0.0,21091.971154769482,False,-0.3819302948802813,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,50684,225,367,1.0,14310.432947975569,False,0.028728238367739477,0.5,196812,0.0,0.125,13,0,0,7,4,818.15,4,11,19,153.0,84.0,11,8,19,384,2.5527828850317746,384.6175161994761
107,19,0,0,0,9.999999999999998,11,10.0,17.332931271441993,42,19.666666666666668,21.19303532433586,0,,26.0,5,26.0,11,3.406000000000001,36770,10,10,1.0,273.3293127144199,False,0.3319858761497476,0,10.451000000000002,-40707.5,819,0,0.0,8189.999999999998,True,-2.3213692796304315,0,0.2,40427,225,363,1.0,11592.981358808365,False,0.22436602864419203,0,5.492000000000001,12375,1278,0,0.0,22151.486164902868,False,-0.37883762661374104,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,50814,215,372,1.0,14228.50259473221,False,0.030311811634997632,0.5,196642,0.0,0.125,10,0,0,5,7,13575.738095238097,4,9,12,117.0,44.0,9,10,12,800,2.207622324989643,386.82513852446573
108,12,0,0,0,10.0,12,10.0,17.479416377161666,19,19.0,21.19303532433586,0,,26.0,9,26.0,9,3.4850000000000008,36867,12,10,1.0,294.7941637716167,False,0.33587401046217,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,40427,215,373,1.0,11663.076697067034,False,0.22529436994499824,0,5.492000000000001,12014,1297,0,0.0,22670.803041178682,False,-0.3815219579744831,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,51048,205,373,1.0,14042.572241488851,False,0.032820256843063854,0.5,196612,0.0,0.125,9,0,0,0,4,5091.911184210527,3,3,11,54.0,40.0,3,9,11,354,1.7646980970166624,388.5898366214824
109,11,0,0,0,10.0,10,10.0,17.70361933415529,19,20.0,21.287938110784314,7,22.857142857142858,26.0,10,26.0,9,3.566000000000001,37003,12,10,1.0,297.0361933415529,False,0.3408227983496022,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,40207,224,376,1.0,11969.875460505687,False,0.22353025535064353,0,5.492000000000001,12014,1297,0,0.0,22961.594276399414,False,-0.37767072449342554,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,51148,202,373,1.0,13998.163498378432,False,0.03420392980202788,0.5,196628,0.0,0.125,12,0,0,5,6,12896.18201754386,1,6,9,78.0,45.0,6,5,9,520,2.317531237960793,390.9073678594432
110,9,0,0,0,10.000000000000002,12,10.0,17.70361933415529,0,,22.656942101287925,24,28.958333333333332,25.999999999999996,14,26.0,0,3.557000000000001,36883,14,20,1.0,494.07238668310583,False,0.3400475022860385,0,10.451000000000002,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,40902,214,362,1.0,11990.387578175461,False,0.2422110504883779,0,5.492000000000001,12014,1297,0,0.0,22961.594276399414,False,-0.37767072449342554,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,50817,216,369,1.0,14487.89949387819,False,0.032671986108051575,0.5,196872,0.0,0.125,18,0,0,5,5,15609.541666666666,1,6,12,93.0,24.0,6,3,12,1179,2.2343570709927008,393.1417249304359
111,12,0,0,0,10.0,13,10.0,17.70361933415529,0,,23.826558582540706,32,28.25,25.999999999999996,8,26.0,0,3.5570000000000013,36753,17,30,1.0,701.1085800246587,False,0.3390917529237885,0,10.451,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,41786,204,342,1.0,11760.2213793966,False,0.2625780915344025,2,5.512000000000001,11988,1297,0,0.0,22961.594276399414,False,-0.3783594114851878,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,50121,238,371,1.0,15316.720942644686,False,0.027663639572466325,0.5,196904,0.0,0.125,17,0,0,5,5,10181.875,2,7,11,111.0,45.0,7,5,11,1222,2.254803891002666,395.39652882143855
112,11,0,0,0,10.0,10,10.0,17.70361933415529,0,,24.007802499479627,5,29.0,26.000000000000004,7,26.0,0,3.5570000000000013,36653,17,40,1.0,878.1447733662117,False,0.3386773634575972,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,41931,194,347,1.0,11765.209618145558,False,0.2664849100488114,0,5.510000000000002,11988,1297,0,0.0,22961.594276399414,False,-0.3783594114851878,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,50158,233,374,1.0,15317.817982378754,False,0.028331477504079668,0.5,196986,0.0,0.125,11,0,0,5,5,11538.791666666666,2,7,17,111.0,72.0,7,4,17,427,2.0874013360007666,397.4839301574393
113,17,0,0,0,10.0,10,10.0,17.70361933415529,0,,24.84819422314806,26,29.0,26.000000000000004,13,26.0,0,3.5570000000000013,36553,17,50,1.0,1055.1809667077646,False,0.3382629739914061,0,10.451,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,42685,184,331,1.0,11482.218245346581,False,0.2827089005555397,0,5.510000000000002,11988,1297,0,0.0,22961.594276399414,False,-0.3783594114851878,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,49742,249,371,1.0,15833.200361563868,False,0.025515797182376457,0.5,197224,0.0,0.125,13,0,0,9,5,11538.791666666668,3,12,14,171.0,62.0,12,5,14,1192,2.65967736300081,400.1436075204401
114,14,0,0,0,10.0,11,10.0,18.141127692755024,63,19.476190476190474,22.905661665621913,21,10.047619047619047,26.000000000000004,11,26.0,13,3.687000000000001,37462,18,10,1.0,361.41127692755026,False,0.3585500807876345,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,42385,189,341,1.0,11239.503761907772,False,0.2715480062764254,21,5.72,10690,1345,0,0.0,24399.816746755507,False,-0.393692994639426,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,49817,260,370,1.0,15575.472033061698,False,0.024557769218320452,0.5,196610,0.0,0.125,14,0,0,9,7,7469.908333333334,1,10,19,126.0,57.0,10,4,19,1338,2.6982656570035033,402.84187317744363
115,19,0,0,0,10.000000000000002,10,10.0,18.38078133779038,34,20.0,21.135884318497794,21,9.0,26.000000000000004,0,,24,3.914000000000001,37590,18,10,1.0,363.8078133779038,False,0.36321293152479256,0,10.451000000000002,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,42045,196,351,1.0,11021.328537999641,False,0.25965259102587396,21,5.909000000000001,9960,1362,0,0.0,25034.6241820705,False,-0.40462182896630067,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,49628,271,380,1.0,15607.824650312905,False,0.02148392724026132,0.5,195479,0.0,0.125,4,0,0,6,10,17649.328431372545,3,9,21,121.0,74.0,9,10,21,100,3.9884979579946958,406.8303711354383
116,21,0,0,0,10.000000000000002,4,10.0,18.38078133779038,0,,21.135884318497794,0,,26.000000000000004,8,26.0,0,3.890000000000001,37550,12,20,1.0,487.6156267558076,False,0.36400345796802025,0,10.451000000000002,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,42045,186,361,1.0,11048.879567806714,False,0.26001747633044675,0,5.888000000000001,9960,1362,0,0.0,25034.6241820705,False,-0.40462182896630067,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,49836,261,382,1.0,15448.465807127926,False,0.023766236901749487,0.5,195647,0.0,0.125,7,0,0,6,9,23755.041666666664,4,10,22,165.0,79.0,10,11,22,248,5.235079361998942,412.06545049743727
117,22,0,0,0,10.000000000000002,12,10.0,18.477030200232043,15,20.0,21.3920396583302,5,29.0,26.0,8,26.0,0,3.890000000000001,37730,14,15,1.0,417.1554530034807,False,0.3692282996427652,0,10.451000000000002,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,41890,191,366,1.0,11358.599283193174,False,0.2600137642464596,0,5.888000000000002,9960,1362,0,0.0,25165.715132716043,False,-0.40288566295769823,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,49899,256,384,1.0,15460.362152532532,False,0.024992549022948642,0.5,195735,0.0,0.125,12,0,0,9,5,15609.541666666666,2,11,22,168.0,92.0,11,11,22,773,4.703291829035152,416.7687423264724
118,22,0,0,0,10.000000000000002,10,10.0,18.477030200232043,0,,20.478126951839556,11,9.0,26.0,10,26.0,0,3.890000000000001,37630,14,25,1.0,601.9257550058011,False,0.36895347471859746,0,10.451000000000002,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,41890,181,376,1.0,11044.118200133673,False,0.2558487828799522,11,5.998000000000001,9806,1362,0,0.0,25165.715132716043,False,-0.40696480898582843,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,50060,257,384,1.0,15246.878626622765,False,0.025957585965270782,0.5,195642,0.0,0.125,9,0,0,3,7,16290.0,6,9,17,147.0,84.0,9,13,17,360,4.304256958013866,421.0729992844863
119,17,0,0,0,10.000000000000002,12,10.0,18.477030200232043,0,,20.938570097379536,62,21.93548387096774,26.000000000000004,9,26.0,0,3.8900000000000015,37510,16,35,1.0,806.6960570081216,False,0.3683177431970573,0,10.451,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,43030,171,346,1.0,10404.317417932998,False,0.2775715495183561,22,6.207000000000002,9410,1362,0,0.0,25165.715132716043,False,-0.4174540416295918,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,48934,309,385,1.0,16480.01816009028,False,0.016896860416283854,0.5,195140,0.0,0.125,14,0,0,8,6,9504.416666666668,1,9,22,117.0,84.0,9,8,22,1494,4.658421383006498,425.7314206674928
120,22,0,0,0,10.000000000000002,8,10.0,18.583089254791695,17,20.0,20.355860326030438,11,11.0,26.0,7,26.0,0,3.890000000000001,37770,14,28,1.0,660.3264991341674,False,0.37506002777418385,0,10.451000000000002,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,43030,161,356,1.0,10238.563646088298,False,0.27537630977787586,11,6.295000000000002,8938,1379,0,0.0,25626.08008235775,False,-0.42385929485924634,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,48995,310,388,1.0,16398.316701069438,False,0.017255235318275514,0.5,194989,0.0,0.125,10,0,0,8,7,16289.999999999998,3,11,13,138.0,80.0,11,11,13,602,5.918919470976107,431.6503401384689
121,13,0,0,0,10.000000000000002,7,10.0,18.60638010906554,13,19.0,20.17507954074066,3,10.0,25.999999999999996,10,26.0,0,3.890000000000001,37947,11,25,1.0,575.1595027266385,False,0.37991120800358463,0,10.451,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,42783,164,366,1.0,10435.525449797831,False,0.27144234166553427,3,6.314,8899,1379,0,0.0,25658.19817040138,False,-0.4244669540115834,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,49225,303,388,1.0,16201.049100844419,False,0.019591714399939727,0.5,195110,0.0,0.125,9,0,0,3,7,14254.624999999998,2,5,11,75.0,81.0,5,8,11,577,2.5120094679878093,434.1623496064567
122,11,0,0,0,10.000000000000002,6,10.0,18.711009813870685,17,20.0,20.17507954074066,0,,26.0,11,26.0,0,3.890000000000001,38227,7,18,1.0,406.7981766496723,False,0.3869784570638384,0,10.451000000000002,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,42783,154,376,1.0,10467.325418654575,False,0.2718634998364973,0,6.311000000000001,8559,1396,0,0.0,26120.569700163476,False,-0.427349221251775,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,49511,293,387,1.0,15973.298305437012,False,0.02265312238045152,0.5,195336,0.0,0.125,9,0,0,4,8,23075.583333333336,1,5,13,75.0,48.0,5,6,13,686,4.873836990969721,439.0361865974264
123,13,0,0,0,10.000000000000002,7,10.0,18.711009813870685,0,,20.13804943972062,27,19.925925925925927,26.0,7,26.0,0,3.8900000000000015,38157,4,28,1.0,563.9082747883792,False,0.38728721442883607,0,10.451000000000002,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,43213,144,371,1.0,10165.60175533373,False,0.27925730081495154,12,6.431,8391,1396,0,0.0,26120.569700163476,False,-0.43179919873700795,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,49155,310,390,1.0,16382.795326313393,False,0.01996296355927537,0.5,195172,0.0,0.125,10,0,0,3,7,14254.625,3,6,19,93.0,81.0,6,7,19,682,1.880134439037647,440.91632103646407
124,19,0,0,0,10.000000000000002,7,10.0,18.200617482895638,20,13.0,20.13804943972062,0,,26.0,9,26.0,0,3.890000000000001,38347,1,18,1.0,337.6111146921215,False,0.3900608328766442,0,10.451000000000002,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,42953,154,381,1.0,10475.491928899484,False,0.27647461034751525,0,6.419000000000001,8391,1396,0,0.0,25408.06200612231,False,-0.44123563682194383,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,49389,300,391,1.0,16207.414831916187,False,0.022565228656056046,0.5,195336,0.0,0.125,11,0,0,6,7,17646.916666666668,4,10,18,165.0,72.0,10,9,18,564,2.2373228279757313,443.1536438644398
125,18,0,0,0,10.000000000000002,8,10.0,18.21618404889432,4,19.0,20.13804943972062,0,,26.0,10,26.0,0,3.890000000000001,38343,0,23,0.9,418.97223312456936,False,0.3913846584582895,0,10.451000000000002,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,42915,146,391,1.0,10533.540202069333,False,0.27623685802544606,0,6.419000000000001,8353,1398,0,0.0,25466.225300354257,False,-0.4414718658072967,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,49649,290,391,1.0,16006.03433751898,False,0.025398711738038773,0.48333333333333334,195516,0.0,0.125,12,0,0,7,5,10521.104166666668,2,9,17,117.0,87.0,9,9,17,416,2.1172988489852287,445.27094271342503
126,17,0,0,0,10.0,8,10.0,17.57103722926945,46,14.978260869565217,20.8267275787529,15,28.333333333333332,25.999999999999996,12,26.0,23,4.120000000000001,38506,0,8,0.8,140.5682978341556,False,0.3922435451464225,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,42911,169,386,1.0,11008.622137145157,False,0.282422882117251,0,6.419000000000001,8093,1411,0,0.0,24792.733530499194,False,-0.4572784476664213,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,49536,295,389,1.0,16257.884635732105,False,0.02562859842533528,0.4666666666666666,195302,0.0,0.125,13,0,0,5,6,6247.119696969697,4,9,16,132.0,84.0,9,8,16,817,2.696821850957349,447.9677645643824
127,16,0,0,0,9.999999999999998,9,10.0,17.57103722926945,0,,20.043280143068756,43,17.11627906976744,26.0,8,26.0,0,4.097000000000001,38416,0,17,0.9,298.70763289758065,False,0.39184906223649457,0,10.451,-40707.5,819,0,0.0,8189.999999999998,True,-2.3213692796304315,0,0.2,43397,159,378,1.0,10370.154813533833,False,0.28684018241641507,25,6.669000000000001,7592,1411,0,0.0,24792.733530499194,False,-0.4705489162384553,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,49008,328,391,1.0,16740.19588692655,False,0.020526784708723596,0.48333333333333334,194669,0.0,0.125,10,0,0,7,8,10863.333333333334,3,10,15,154.0,78.0,10,6,15,784,1.8156924920040183,449.7834570563864
128,15,0,0,0,9.999999999999998,12,10.0,17.693161385581906,11,20.0,20.281129894099283,5,29.0,26.0,5,26.0,0,4.097,38516,2,16,1.0,303.0905821693105,False,0.39553721997562646,0,10.451000000000002,-40707.5,819,0,0.0,8189.999999999998,True,-2.3213692796304315,0,0.2,43542,149,383,1.0,10403.95379589173,False,0.29112856986056385,0,6.644000000000001,7372,1422,0,0.0,25159.67549029747,False,-0.4715164955063509,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,48993,323,396,1.0,16846.80495579407,False,0.02120806911456023,0.5,194679,0.0,0.125,11,0,0,7,4,10859.333333333334,1,8,18,114.0,81.0,8,7,18,615,1.9037477119709365,451.68720476835733
129,18,0,0,0,9.999999999999998,10,10.0,17.761376076324296,6,20.0,20.281129894099283,0,,26.0,10,26.0,0,4.097,38536,2,20,1.0,375.22752152648593,False,0.3975607680367851,0,10.451000000000002,-40707.5,819,0,0.0,8189.999999999998,True,-2.3213692796304315,0,0.2,43482,142,393,1.0,10492.599451219068,False,0.29071331352765434,0,6.644000000000002,7312,1425,0,0.0,25309.96090876212,False,-0.4711153960114147,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,49253,313,396,1.0,16643.993656853076,False,0.024028828052549342,0.5,194839,0.0,0.125,12,0,0,5,6,17645.916666666664,4,9,16,117.0,73.0,9,9,16,480,1.8932545570423827,453.5804593253997
130,16,0,0,0,9.999999999999998,11,10.0,17.761376076324296,0,,19.619851500546407,13,11.0,25.999999999999996,9,26.0,0,4.097,38426,3,30,1.0,562.841282289729,False,0.3969763476665534,0,10.451000000000002,-40707.5,819,0,0.0,8189.999999999998,True,-2.3213692796304315,0,0.2,43482,132,403,1.0,10251.301796795009,False,0.2875175720710277,13,6.774000000000001,7156,1425,0,0.0,25309.96090876212,False,-0.47524751796198816,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,49344,316,397,1.0,16521.87307417266,False,0.024561335676691994,0.5,194664,0.0,0.125,12,0,0,4,4,4413.979166666667,3,7,19,111.0,103.0,7,9,19,344,2.298451231967192,455.8789105573669
131,19,0,0,0,10.0,13,10.0,17.855394712904044,15,19.0,19.619851500546407,0,,26.0,8,26.0,0,4.097,38581,6,25,1.0,506.3848678226011,False,0.40155162530356947,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,43482,122,413,1.0,10281.35682469996,False,0.2879156202778582,0,6.761000000000003,6871,1440,0,0.0,25711.76838658182,False,-0.4774750564646276,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,49552,306,399,1.0,16377.6745591672,False,0.02697846612805215,0.5,194742,0.0,0.125,11,0,0,7,4,10180.875,2,9,21,132.0,104.0,9,10,21,623,2.7566580900456756,458.6355686474126
132,21,0,0,0,10.0,11,10.0,18.2031912881803,45,19.57777777777778,19.897024547602268,5,29.0,26.0,10,26.0,20,4.297000000000001,38999,7,10,1.0,252.031912881803,False,0.4120476380987767,0,10.451,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,43367,125,418,1.0,10592.355171920286,False,0.288988360817952,0,6.761000000000002,6250,1472,0,0.0,26795.097576201402,False,-0.4795764896008079,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,49667,301,399,1.0,16363.004388828282,False,0.02889339418067268,0.5,194539,0.0,0.125,14,0,0,9,8,13576.24358974359,1,10,19,150.0,107.0,10,11,19,775,2.463286144018639,461.0988547914312
133,19,0,0,0,10.0,12,10.0,17.26708616791131,44,13.0,21.165599506031977,23,29.565217391304348,25.999999999999996,9,26.0,34,4.617000000000002,38731,9,10,1.0,262.6708616791131,False,0.40256732462969386,0,10.451,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,43475,159,405,1.0,11317.53450064085,False,0.30145332159882454,0,6.761000000000002,6250,1472,0,0.0,25417.150839165446,False,-0.4978259894688442,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,49221,314,400,1.0,17045.99824489404,False,0.02703470266162175,0.5,193933,0.0,0.125,12,0,0,8,5,4753.753787878789,5,13,17,204.0,64.0,13,6,17,1034,2.6566505720256828,463.7555053634569
134,17,0,0,0,10.0,9,10.0,17.57550378928497,28,20.0,21.323822990040668,31,22.129032258064516,25.999999999999996,12,26.0,18,4.763000000000001,38885,8,10,1.0,255.75503789284969,False,0.4080004879076953,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,43760,163,395,1.0,11287.717198719514,False,0.30860749077847477,11,6.871000000000001,5838,1486,0,0.0,26117.198630877465,False,-0.49946761011207763,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,48847,335,398,1.0,17491.480701663622,False,0.024344414321852043,0.5,193586,0.0,0.125,14,0,0,6,10,20363.035714285714,4,10,20,180.0,111.0,10,7,20,967,2.018979347019922,465.7744847104768
135,20,0,0,0,10.0,9,10.0,17.57550378928497,0,,21.259098759868262,27,20.85185185185185,25.999999999999996,11,26.0,0,4.745000000000001,38795,7,20,1.0,421.51007578569937,False,0.40774343286750575,0,10.451,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,44224,153,389,1.0,10958.841497349355,False,0.31654228137299484,11,6.9700000000000015,5684,1486,0,0.0,26117.198630877465,False,-0.5035467561402078,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,48570,352,397,1.0,17805.202763473626,False,0.022207622754283132,0.5,193529,0.0,0.125,12,0,0,9,8,21718.666666666664,3,12,17,161.0,99.0,12,8,17,840,2.4684827479650266,468.24296745844185
136,17,0,0,0,10.0,10,10.0,17.57550378928497,0,,21.259098759868262,0,,25.999999999999993,10,26.0,0,4.745000000000001,38695,7,30,1.0,597.265113678549,False,0.4073059245286297,0,10.451,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,44224,143,399,1.0,10995.677447055186,False,0.31703013597667984,0,6.959000000000002,5684,1486,0,0.0,26117.198630877465,False,-0.5035467561402078,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,48830,342,397,1.0,17592.611775874942,False,0.024941410926605595,0.5,193689,0.0,0.125,10,0,0,6,5,13234.9375,2,8,21,144.0,100.0,8,9,21,360,2.2019306229776703,470.4448980814195
