index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
36,5,0,0,0,10.0,20,10.0,4.923021226202574,10,4.1,27.208464662553283,16,26.375,42.0,20,42.0,3,0.7790000000000001,29947,378,0,0.0,3780.0,False,-0.0804401825428918,7,1.6110000000000004,27362,362,0,0.0,3620.0,False,-0.157414360811045,6,0.31400000000000006,50986,0,10,1.0,272.08464662553286,False,0.09137189537835202,0,0.2,47467,0,0,0.0,0.0,False,0.013342726612868793,7,2.9250000000000007,65543,0,0,0.0,0.0,False,-0.058979770570415355,8,3.1960000000000006,59248,176,0,0.0,4788.6897806093775,False,-0.11498262924717968,0.16666666666666666,280553,0.0,0.0,13,0,0,2,11,10.0,25,27,5,50.0,3.0,4,1,5,446,2.2392482350114733,155.90297316992655
37,5,0,0,0,10.0,20,10.0,4.923021226202574,0,,27.448574835196084,8,30.0,41.99999999999999,20,42.0,0,0.7760000000000002,29827,390,0,0.0,3900.0,False,-0.08217318468026111,0,1.6040000000000005,27282,370,0,0.0,3700.0,False,-0.1585696955692912,0,0.30800000000000005,51226,0,2,0.0,54.89714967039217,False,0.09417720368120905,0,0.2,47467,0,0,0.0,0.0,False,0.013342726612868793,11,3.028000000000001,65357,0,0,0.0,0.0,False,-0.061650227563136206,9,3.2780000000000005,58875,184,0,0.0,5050.53776967608,False,-0.11845818602980514,0.0,280034,0.0,0.0,13,0,0,4,10,10.0,23,27,5,81.0,0.0,5,0,5,440,2.3598610180197284,158.26283418794628
38,5,0,0,0,10.0,20,10.0,5.42772160238729,7,9.142857142857142,27.448574835196084,0,,42.0,20,42.0,7,0.8460000000000003,29636,398,0,0.0,3980.0,False,-0.08653457339264052,0,1.6040000000000005,27162,382,0,0.0,3820.0,False,-0.1603026977066605,0,0.30800000000000005,51162,0,9,0.7,247.03717351676477,False,0.09486184592370919,0,0.2,47467,0,0,0.0,0.0,False,0.013342726612868793,14,3.1570000000000014,65074,0,0,0.0,0.0,False,-0.06571334223485664,6,3.3290000000000006,58803,184,0,0.0,5050.53776967608,False,-0.11949191131730999,0.11666666666666665,279304,0.0,0.0,9,0,0,3,13,13.0,27,30,7,75.0,0.0,5,0,7,200,2.4024922900134698,160.66532647795975
39,7,0,0,0,10.0,20,10.0,5.477334162040227,5,6.0,27.448574835196084,0,,42.0,20,42.0,2,0.8590000000000002,29518,407,0,0.0,4070.0,False,-0.08864305932643983,3,1.6340000000000003,26995,393,0,0.0,3930.0,False,-0.16353763502974988,0,0.30800000000000005,51132,0,14,0.5,384.28004769274514,False,0.09568635036604704,0,0.2,47467,0,0,0.0,0.0,False,0.013342726612868793,14,3.283000000000001,64793,0,0,0.0,0.0,False,-0.0697477423152575,6,3.3830000000000005,58731,184,0,0.0,5050.53776967608,False,-0.12052563660481483,0.08333333333333333,278636,0.0,0.0,10,0,0,5,12,12.0,26,31,8,114.0,0.0,7,0,8,200,2.7528748009935953,163.41820127895335
40,8,0,0,0,9.999999999999998,20,10.0,5.413591097762396,8,5.0,26.91963054605108,9,22.0,41.99999999999999,20,42.0,3,0.8870000000000002,29359,419,0,0.0,4189.999999999999,False,-0.09150251285309918,5,1.6810000000000005,26810,401,0,0.0,4009.999999999999,False,-0.16772572352839235,0,0.30800000000000005,51290,0,13,0.8,349.95519709866403,False,0.09869300197577671,0,0.2,47467,0,0,0.0,0.0,False,0.013342726612868793,10,3.3690000000000007,64636,0,0,0.0,0.0,False,-0.07200183773384446,10,3.477000000000001,58372,193,0,0.0,5195.488695387859,False,-0.1246393540983772,0.13333333333333333,277934,0.0,0.0,12,0,0,10,13,13.0,18,28,8,96.0,3.0,7,1,8,398,3.4077683970099315,166.82596967596328
41,8,0,0,0,9.999999999999998,20,10.0,4.9064195845562635,7,1.0,27.362226579006926,14,30.0,42.0,18,42.0,0,0.8840000000000001,29259,429,0,0.0,4289.999999999999,False,-0.09294668130090694,7,1.7460000000000004,26556,411,0,0.0,4109.999999999999,False,-0.173617930795448,1,0.31800000000000006,51667,0,7,0.7,191.5355860530485,False,0.10505033502042029,0,0.2,47467,0,0,0.0,0.0,False,0.013342726612868793,10,3.4590000000000005,64471,0,0,0.0,0.0,False,-0.07437079151770973,8,3.5470000000000006,57837,207,0,0.0,5663.980901854434,False,-0.12895736671509073,0.11666666666666665,277257,0.0,0.0,13,0,0,7,13,12.2,25,32,6,108.0,0.0,8,0,6,470,2.8222147120395675,169.64818438800285
42,6,0,0,0,9.999999999999998,20,10.0,4.997661683677347,1,10.0,26.8179890302607,7,20.0,42.000000000000014,20,42.0,1,0.8940000000000001,29146,439,0,0.0,4389.999999999999,False,-0.0947663335451447,0,1.7390000000000003,26456,421,0,0.0,4209.999999999999,False,-0.17506209924325572,0,0.31700000000000006,51797,0,1,0.1,26.8179890302607,False,0.10606739666357388,0,0.2,47467,0,0,0.0,0.0,False,0.013342726612868793,9,3.5390000000000006,64335,0,0,0.0,0.0,False,-0.0763233837274411,11,3.6490000000000005,57511,214,0,0.0,5739.04965247579,False,-0.13309895297644117,0.016666666666666666,276712,0.0,0.0,14,0,0,12,11,11.0,17,29,8,80.0,0.0,6,0,8,340,2.871892716968432,172.52007710497128
43,8,0,0,0,9.999999999999998,20,10.0,5.204395681288718,3,8.666666666666666,27.023647883126905,20,27.9,42.000000000000014,20,42.0,1,0.9030000000000002,29043,448,0,0.0,4479.999999999999,False,-0.0964415689446017,2,1.7590000000000006,26316,432,0,0.0,4319.999999999999,False,-0.17751718560452892,19,0.5070000000000001,51510,0,3,0.3,81.07094364938072,False,0.1005195224760832,0,0.2,47467,0,0,0.0,0.0,False,0.013342726612868793,10,3.630000000000001,64178,0,0,0.0,0.0,False,-0.07857747914602806,10,3.738000000000001,56790,234,0,0.0,6323.533604651696,False,-0.1392547586922536,0.049999999999999996,275304,0.0,0.0,11,0,0,6,14,13.90909090909091,24,30,5,121.0,0.0,8,0,5,200,2.741828488011379,175.26190559298266
44,5,0,0,0,9.999999999999998,20,10.0,4.996112216363558,5,3.0,27.023647883126905,0,,42.000000000000014,20,42.0,0,0.9020000000000001,28943,458,0,0.0,4579.999999999999,False,-0.09788573739240945,5,1.8070000000000002,26116,442,0,0.0,4419.999999999999,False,-0.18184969094795217,0,0.48800000000000004,51495,0,8,0.5,216.18918306501524,False,0.10164157362052231,0,0.2,47467,0,0,0.0,0.0,False,0.013342726612868793,9,3.710000000000001,64040,0,0,0.0,0.0,False,-0.080558785947079,11,3.838000000000001,56603,234,0,0.0,6323.533604651696,False,-0.14193957298063423,0.08333333333333333,274664,0.0,0.0,9,0,0,2,11,11.0,25,27,7,76.0,0.0,5,0,7,200,2.5086156000033952,177.77052119298605
45,7,0,0,0,10.0,20,10.0,4.692451369543457,5,1.8,27.023647883126905,0,,42.00000000000001,20,42.0,0,0.9020000000000004,28843,468,0,0.0,4680.0,False,-0.0993299058402172,5,1.852,25906,452,0,0.0,4520.0,False,-0.18647102998093698,0,0.4880000000000001,51486,0,13,0.5,351.3074224806498,False,0.10289171494044498,0,0.2,47467,0,0,0.0,0.0,False,0.013342726612868793,11,3.8110000000000013,63845,0,0,0.0,0.0,False,-0.08335845860073797,9,3.9170000000000007,56461,234,0,0.0,6323.533604651696,False,-0.14397830896432434,0.08333333333333333,274008,0.0,0.0,8,0,0,6,15,15.0,26,32,6,107.0,0.0,7,0,6,200,2.506816625013016,180.27733781799907
46,6,0,0,0,10.0,20,10.0,4.583365109769372,2,2.0,27.255492811336826,8,30.0,42.00000000000001,20,42.0,0,0.9020000000000004,28703,482,0,0.0,4820.0,False,-0.10135174166714805,2,1.8670000000000002,25804,458,0,0.0,4580.0,False,-0.18855063254578014,0,0.48800000000000004,51722,0,7,0.2,190.78844967935777,False,0.10621651989325132,0,0.2,47467,0,0,0.0,0.0,False,0.013342726612868793,9,3.8900000000000015,63709,0,0,0.0,0.0,False,-0.08531105081046934,11,4.018000000000001,56030,242,0,0.0,6595.829260343512,False,-0.14821158877587176,0.03333333333333333,273435,0.0,0.0,11,0,0,8,12,12.0,20,28,8,59.0,3.0,5,1,8,440,2.5682466420112178,182.8455844600103
47,8,0,0,0,10.0,20,10.0,4.078769343655255,18,2.8333333333333335,27.30790637436034,7,28.0,42.00000000000001,20,42.0,2,0.9220000000000004,28607,489,0,0.0,4890.0,False,-0.10311362717347351,16,2.0250000000000004,25258,471,0,0.0,4710.0,False,-0.20244353301369072,0,0.4880000000000001,51867,8,10,1.0,305.7092184928454,False,0.11053871758777217,0,0.2,47467,0,0,0.0,0.0,False,0.013342726612868793,9,3.971000000000001,63568,0,0,0.0,0.0,False,-0.08733542949849966,11,4.117000000000001,55650,249,0,0.0,6799.668687215724,False,-0.15220406966722855,0.16666666666666666,272417,0.0,0.0,11,0,0,5,14,14.0,25,30,7,110.0,3.0,7,1,7,396,2.0309086450142786,184.87649310502457
48,7,0,0,0,10.0,20,10.0,4.042417439616522,1,2.0,27.42309069463422,4,30.0,42.0,20,42.0,0,0.9200000000000002,28517,498,0,0.0,4980.0,False,-0.10441337877650049,1,2.0190000000000006,25127,482,0,0.0,4820.0,False,-0.2046386690543585,0,0.48800000000000004,51985,0,15,0.9,411.3463604195133,False,0.11418541437619564,0,0.2,47467,0,0,0.0,0.0,False,0.013342726612868793,9,4.052000000000001,63446,0,0,0.0,0.0,False,-0.08908701956899398,11,4.216000000000001,55344,253,0,0.0,6938.041945742458,False,-0.15560406924708578,0.15,271886,0.0,0.0,13,0,0,2,11,11.0,30,32,7,87.0,3.0,6,1,7,320,2.2971875779912807,187.17368068301585
49,7,0,0,0,10.0,20,10.0,4.042417439616522,0,,27.8129825862029,15,30.0,42.0,20,42.0,0,0.9200000000000002,28427,507,0,0.0,5070.0,False,-0.10571313037952747,0,2.0180000000000007,25017,493,0,0.0,4930.0,False,-0.20622725434694703,0,0.4880000000000001,52435,0,0,0.0,0.0,False,0.11940139191324026,0,0.2,47467,0,0,0.0,0.0,False,0.013342726612868793,13,4.173000000000001,63203,0,0,0.0,0.0,False,-0.09257584241432283,7,4.275000000000001,54800,268,0,0.0,7453.879333102377,False,-0.1597114231446614,0.0,271349,0.0,0.0,13,0,0,4,10,10.0,27,31,5,107.0,0.0,7,0,5,650,2.096520848979708,189.27020153199555
50,5,0,0,0,10.0,20,10.0,3.808434990338359,5,1.4,27.8129825862029,0,,42.00000000000001,20,42.0,0,0.9200000000000004,28347,515,0,0.0,5150.0,False,-0.10686846513777366,5,2.0680000000000005,24783,505,0,0.0,5050.0,False,-0.211252960545318,0,0.48800000000000004,52428,0,5,0.5,139.0649129310145,False,0.12073635746692091,0,0.2,47467,0,0,0.0,0.0,False,0.013342726612868793,7,4.230000000000001,63112,0,0,0.0,0.0,False,-0.09388235631936369,13,4.398000000000001,54544,268,0,0.0,7453.879333102377,False,-0.16338689083356753,0.08333333333333333,270681,0.0,0.0,11,0,0,3,14,14.0,25,28,7,59.0,3.0,4,1,7,200,2.1954315479961224,191.46563307999168
51,7,0,0,0,10.000000000000002,20,10.0,3.808434990338359,0,,27.463614405864984,9,24.0,42.00000000000001,20,42.0,0,0.9200000000000004,28237,526,0,0.0,5260.000000000001,False,-0.1084570504303622,0,2.0630000000000006,24693,514,0,0.0,5140.000000000001,False,-0.21255271214834498,4,0.528,52500,0,0,0.0,0.0,False,0.12078903548097861,0,0.2,47467,0,0,0.0,0.0,False,0.013342726612868793,10,4.323000000000001,62951,0,0,0.0,0.0,False,-0.0961938809205898,10,4.485000000000001,54165,277,0,0.0,7607.4211904246,False,-0.16772608296776353,0.0,270013,0.0,0.0,12,0,0,4,12,11.444444444444445,24,28,5,114.0,0.0,7,0,5,200,2.333133926964365,193.79876700695604
