index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
37,32,0,0,0,10.0,20,10.0,22.26890041371284,0,,38.4927083845684,50,38.4,31.0,20,31.0,0,0.2,46960,9,119,1.0,2739.9991492318277,False,0.07014745969212859,0,0.2,47437,15,98,1.0,2332.352240543858,False,0.07619627386457482,0,0.2,62777,0,0,0.0,0.0,False,0.0,11,1.6600000000000001,64835,174,10,1.0,4259.715755831718,False,0.0667100670295786,1,1.5240000000000002,79553,0,8,0.8,248.0,False,-0.023482406578995748,15,3.374,64576,286,0,0.0,11008.914597986563,False,-0.1410971860454539,0.6333333333333333,366138,0.0,0.0,14,0,0,9,10,9.6,25,34,25,176.0,116.0,12,20,25,1915,1.5054070510086603,70.26381213316927
38,25,0,0,0,10.0,20,10.0,22.26890041371284,0,,38.4927083845684,0,,30.999999999999996,20,31.0,0,0.2,46820,13,129,1.0,3002.688153368956,False,0.06995580524964527,0,0.2,47377,11,108,1.0,2515.0412446809864,False,0.07689031978965716,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.6490000000000002,64835,164,20,1.0,4421.953835540274,False,0.06800224473565379,2,1.5430000000000004,79789,0,0,0.0,0.0,False,-0.022109739806110817,10,3.4590000000000005,64453,286,0,0.0,11008.914597986563,False,-0.14260466830496146,0.5,366051,0.0,0.0,17,0,0,8,7,7.0,22,30,21,143.0,74.0,10,15,21,448,1.3713496190030128,71.63516175217228
39,21,0,0,0,10.0,20,10.0,22.50971419590072,26,24.076923076923077,38.4927083845684,0,,31.0,20,31.0,0,0.2,46670,18,139,1.0,3308.8502732302,False,0.07002402764747133,0,0.2,47953,6,92,1.0,2130.8937060228664,False,0.08539140988024073,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.6490000000000002,64209,180,30,1.0,5206.529806799182,False,0.06427935236471294,11,1.6510000000000002,79649,0,0,0.0,0.0,False,-0.02382557327221698,9,3.5390000000000006,64349,286,0,0.0,11008.914597986563,False,-0.14387928745121176,0.5,365607,0.0,0.0,13,0,0,4,11,11.0,23,27,19,87.0,52.0,7,14,19,826,1.2497585100354627,72.88492026220774
40,19,0,0,0,9.999999999999998,20,10.0,22.543493589152938,13,23.0,37.48238220485773,10,20.0,30.999999999999996,20,31.0,0,0.2,46560,19,149,1.0,3548.9805447837875,False,0.07024689500889893,0,0.2,48162,5,89,1.0,2056.3709294346113,False,0.08919413366806833,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.6490000000000002,64110,183,30,1.0,5249.930792960719,False,0.06304801752999281,9,1.7300000000000002,79550,0,0,0.0,0.0,False,-0.025038912651820622,11,3.640000000000001,64011,296,0,0.0,11094.785132637888,False,-0.14749558704399957,0.5,365170,0.0,0.0,12,0,0,6,10,10.0,21,27,18,68.0,48.0,8,11,18,699,1.3057487400365062,74.19066900224425
41,18,0,0,0,9.999999999999998,20,10.0,22.598946295231666,16,23.1875,36.75366509614564,12,26.75,31.0,20,31.0,0,0.2,46532,19,156,1.0,3715.43562205614,False,0.07146977129064419,0,0.2,48361,5,86,1.0,1993.5093813899234,False,0.09290453679409602,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,1.6490000000000002,64060,189,28,1.0,5300.303472490863,False,0.06265275078843259,11,1.8310000000000002,79320,0,7,0.7,217.0,False,-0.026528010981334182,9,3.7190000000000007,63680,301,0,0.0,11062.853193939838,False,-0.15174798577120685,0.6166666666666667,364730,0.0,0.0,17,0,0,9,11,11.0,22,31,17,159.0,36.0,11,7,17,892,1.4914416600367986,75.68211066228105
42,17,0,0,0,9.999999999999998,20,10.0,22.598946295231666,0,,34.66467045496933,29,23.20689655172414,30.999999999999996,20,31.0,0,0.2,46432,19,166,1.0,3941.425085008457,False,0.07175750725176532,0,0.2,48261,5,96,1.0,2219.49884434224,False,0.09319227275521715,0,0.2,62777,0,0,0.0,0.0,False,0.0,1,1.6590000000000003,64704,179,10,1.0,4391.858091396161,False,0.0656757896315224,2,1.8400000000000003,79421,0,8,0.8,247.99999999999997,False,-0.02510019241846727,11,3.8200000000000007,62975,322,0,0.0,11162.023886500125,False,-0.1597807171785562,0.6333333333333333,364570,0.0,0.0,20,0,0,3,7,6.166666666666667,23,26,11,84.0,32.0,6,11,11,808,1.1350874550407752,76.81719811732182
43,11,0,0,0,9.999999999999998,20,10.0,22.639862217835574,19,23.0,33.182193662794326,16,17.5,30.999999999999996,20,31.0,0,0.2,46759,20,157,1.0,3754.4583682001853,False,0.0769281516341192,0,0.2,48171,4,106,1.0,2439.825395090571,False,0.09363873826547278,0,0.2,62777,0,0,0.0,0.0,False,0.0,6,1.7180000000000004,64373,188,10,1.0,4588.116033581032,False,0.06196629365516851,1,1.8480000000000003,79663,0,0,0.0,0.0,False,-0.023653989925606363,11,3.9190000000000005,62557,338,0,0.0,11215.581458024482,False,-0.1645755061216987,0.5,364300,0.0,0.0,13,0,0,3,8,7.75,21,24,19,57.0,17.0,5,6,19,1053,1.1803084699786268,77.99750658730045
44,19,0,0,0,9.999999999999998,20,10.0,22.85444982941417,41,23.73170731707317,32.28991200595924,13,20.846153846153847,30.999999999999996,20,31.0,0,0.2,47642,19,126,1.0,3069.6606785061854,False,0.08889841767975498,0,0.2,48061,5,116,1.0,2701.1161802120437,False,0.09409587905996245,0,0.2,62777,0,0,0.0,0.0,False,0.0,3,1.7420000000000002,63584,219,10,1.0,5328.023632701295,False,0.055291138734737906,9,1.9370000000000003,79565,0,0,0.0,0.0,False,-0.024855073351880676,11,4.018000000000001,62146,351,0,0.0,11333.759114091692,False,-0.16888851302138852,0.5,363775,0.0,0.0,15,0,0,7,11,10.375,22,29,26,110.0,48.0,8,11,26,1268,1.4857803269987926,79.48328691429924
45,26,0,0,0,10.0,20,10.0,22.877319540981315,35,23.0,30.387368132413926,20,15.0,30.999999999999996,20,31.0,0,0.2,48357,18,101,1.0,2490.609273639113,False,0.09831948622336383,0,0.2,47951,6,126,1.0,2942.542262163646,False,0.09433309266821265,0,0.2,62777,0,0,0.0,0.0,False,0.0,10,1.839,62773,244,10,1.0,5885.93964932358,False,0.04681602855602835,14,2.068,79201,2,10,1.0,370.77473626482777,False,-0.027044141432078506,6,4.067,61940,359,0,0.0,10909.0651595366,False,-0.17401575405036826,0.6666666666666666,362999,0.0,0.0,13,0,0,7,14,13.5,22,29,31,111.0,106.0,10,16,31,1157,1.4589393750065938,80.94222628930584
46,31,0,0,0,10.0,20,10.0,22.877319540981315,0,,30.987804757168984,18,36.44444444444444,30.999999999999996,20,31.0,0,0.2,48277,16,111,1.0,2699.382469048926,False,0.09885946668713662,0,0.2,47831,8,136,1.0,3191.315457573459,False,0.0944302229482026,0,0.2,62777,0,0,0.0,0.0,False,0.0,8,1.9090000000000003,63197,234,10,1.0,5663.170820161317,False,0.05179580754226326,0,2.0540000000000003,79449,0,4,0.2,123.99999999999999,False,-0.025516894831664482,12,4.181,61123,377,0,0.0,11682.402393452707,False,-0.1792898753970763,0.5333333333333333,362654,0.0,0.0,16,0,0,14,7,7.0,19,33,28,213.0,108.0,15,16,28,760,1.5239702899707481,82.46619657927658
47,28,0,0,0,10.0,20,10.0,22.877319540981315,0,,30.736640614498633,34,29.529411764705884,30.999999999999996,20,31.0,0,0.2,48187,15,121,1.0,2918.155664458739,False,0.09928873460496368,0,0.2,47721,9,146,1.0,3430.088652983272,False,0.09463806577413843,0,0.2,62777,0,0,0.0,0.0,False,0.0,24,2.1410000000000005,63257,224,10,1.0,5431.885983324801,False,0.05090945715249863,8,2.1340000000000003,79015,6,10,1.0,494.4198436869917,False,-0.028566054418350976,8,4.2490000000000006,60504,395,0,0.0,12140.97304272696,False,-0.1840662002700786,0.6666666666666666,361461,0.0,0.0,12,0,0,8,13,12.136363636363637,21,29,35,149.0,87.0,10,18,35,545,1.3584692550357431,83.82466583431233
48,35,0,0,0,10.0,20,10.0,23.037701012241197,49,23.693877551020407,31.189297772729763,40,33.2,31.0,20,31.0,0,0.2,48067,17,131,1.0,3187.938832603597,False,0.09961847164212832,0,0.2,48802,7,107,1.0,2535.034008309808,False,0.10866474036036726,0,0.2,62777,0,0,0.0,0.0,False,0.0,30,2.4170000000000007,62554,263,10,1.0,6370.808343946733,False,0.04718932366907251,0,2.1260000000000003,78104,30,11,1.0,1276.6789331818927,False,-0.034937562455223566,11,4.351000000000001,60226,401,0,0.0,12506.908406864635,False,-0.18523091192342084,0.6666666666666666,360530,0.0,0.0,19,0,0,11,7,6.882352941176471,22,33,28,214.0,81.0,14,21,28,1778,1.5439737159758806,85.36863955028821
49,28,0,0,0,10.0,20,10.0,23.037701012241197,0,,31.90857140426637,10,46.0,31.000000000000004,20,31.0,0,0.2,47967,17,141,1.0,3418.3158427260087,False,0.09995478325501535,0,0.2,48702,7,117,1.0,2765.41101843222,False,0.10900105197325428,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,2.3870000000000005,63014,253,10,1.0,6147.624070139686,False,0.052739252195387554,0,2.1260000000000003,78352,20,13,1.0,1041.1714280853275,False,-0.033341270525134914,12,4.460000000000001,59605,411,0,0.0,13114.422847153479,False,-0.18911902462739774,0.6666666666666666,360417,0.0,0.0,17,0,0,5,6,6.0,21,26,24,70.0,67.0,6,22,24,908,1.342138398962561,86.71077794925077
50,24,0,0,0,10.0,20,10.0,23.037701012241197,0,,31.90857140426637,0,,31.000000000000004,20,31.0,0,0.2,47897,14,151,1.0,3618.692852848421,False,0.10062323250573965,0,0.2,48572,10,127,1.0,3025.788028554632,False,0.10900522594830418,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,2.3870000000000005,63014,243,20,1.0,6236.332774059938,False,0.05344579044920858,0,2.1260000000000003,78631,10,14,1.0,753.0857140426638,False,-0.03168724207932879,11,4.558000000000001,59472,411,0,0.0,13114.422847153479,False,-0.1907490664201986,0.6666666666666666,360363,0.0,0.0,13,0,0,3,6,6.0,25,28,29,40.0,67.0,4,20,29,479,1.2736880040029064,87.98446595325368
51,29,0,0,0,10.000000000000002,20,10.0,23.037701012241197,0,,31.90857140426637,0,,31.000000000000004,20,31.0,0,0.2,47817,12,161,1.0,3829.0698629708327,False,0.10118096921051808,0,0.2,48452,12,137,1.0,3276.165038677044,False,0.10912011246929995,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,2.3870000000000005,63014,233,30,1.0,6325.0414779801895,False,0.054152328703029606,0,2.1260000000000003,78848,0,17,1.0,527.0000000000001,False,-0.030413148186731704,13,4.6770000000000005,59284,411,0,0.0,13114.422847153479,False,-0.19305318564611257,0.6666666666666666,360192,0.0,0.0,13,0,0,4,7,7.0,22,26,30,75.0,100.0,6,23,30,417,1.8936566460179165,89.87812259927159
52,30,0,0,0,10.000000000000002,20,10.0,23.248341462582975,27,25.0,31.930530466070174,1,36.0,31.000000000000007,11,31.0,0,0.2,48037,10,159,1.0,3796.4862925506927,False,0.10569158022840762,0,0.2,48707,14,132,1.0,3208.7810730609526,False,0.11402042727360336,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,2.3870000000000005,62375,250,39,1.0,7057.376053822481,False,0.049806267054992186,0,2.126,78848,0,17,0.0,527.0000000000001,False,-0.030413148186731704,11,4.774000000000001,59110,412,0,0.0,13155.378552020911,False,-0.19493474592170343,0.5,359854,0.0,0.0,14,0,0,8,6,6.0,21,29,30,147.0,60.0,10,20,30,911,1.268707375973463,91.14682997524505
53,30,0,0,0,10.000000000000002,20,10.0,23.248341462582975,0,,32.308941799872414,5,45.0,31.000000000000007,8,31.0,0,0.2,47967,7,169,1.0,3998.9697071765227,False,0.10638335001966837,0,0.2,48577,17,142,1.0,3471.2644876867826,False,0.11404792178918986,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,2.3870000000000005,62600,240,44,1.0,7001.1953902143005,False,0.05294292009983194,0,2.126,78848,0,17,0.0,527.0000000000001,False,-0.030413148186731704,8,4.843000000000001,58801,417,0,0.0,13472.828730546797,False,-0.19677650821426587,0.5,359570,0.0,0.0,10,0,0,3,4,4.0,22,25,29,72.0,90.0,5,25,29,425,1.3218025649548508,92.4686325401999
54,29,0,0,0,10.000000000000002,20,10.0,23.248341462582975,0,,32.88144995654703,42,35.0,31.000000000000007,11,31.0,0,0.2,47837,10,179,1.0,4261.453121802352,False,0.10641084453525472,0,0.2,48507,14,152,1.0,3673.747902312612,False,0.11473969158045046,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,2.3870000000000005,64070,230,12,1.0,5741.695935872648,False,0.06632760354805618,0,2.126,77378,32,27,1.0,1889.2063986095052,False,-0.04008183055771021,11,4.945000000000001,58660,417,0,0.0,13711.564631880112,False,-0.19704162960131313,0.6666666666666666,359229,0.0,0.0,11,0,0,5,6,6.0,25,30,30,133.0,78.0,8,21,30,1670,1.3091400400153361,93.77777258021524
55,30,0,0,0,10.000000000000002,20,10.0,23.23583977561813,12,23.0,32.88144995654703,0,,31.000000000000007,7,31.0,0,0.2,47993,12,177,1.0,4232.743640284409,False,0.10954722598959749,0,0.2,48427,12,162,1.0,3884.206043650137,False,0.11529832650956705,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,2.3870000000000005,63794,232,22,1.0,6114.10672698744,False,0.0648972292956611,0,2.1260000000000003,77378,22,37,1.0,1870.3918990440347,False,-0.040197125372004684,7,5.0040000000000004,58589,417,0,0.0,13711.564631880112,False,-0.19791180228769553,0.6666666666666666,358958,0.0,0.0,12,0,0,5,4,4.0,22,27,26,126.0,96.0,8,22,26,476,1.4012664240435697,95.17903900425881
56,26,0,0,0,10.000000000000002,20,10.0,23.23583977561813,0,,33.05646638886721,16,35.0,31.000000000000007,10,31.0,0,0.2,47893,12,187,1.0,4465.10203804059,False,0.10990547404942853,0,0.2,48327,12,172,1.0,4116.564441406318,False,0.1156565745693981,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,2.3870000000000005,64354,222,16,1.0,5687.2598924091,False,0.07041798662256149,0,2.1260000000000003,76818,28,47,1.0,2382.5810588882823,False,-0.043921776017009494,10,5.097000000000001,58469,417,0,0.0,13784.546484157625,False,-0.19893528559951457,0.6666666666666666,358638,0.0,0.0,12,0,0,5,5,5.0,23,28,21,119.0,84.0,8,18,21,760,1.2478946539922617,96.42693365825107
57,21,0,0,0,10.000000000000002,20,10.0,23.142655670211333,42,22.666666666666668,33.05646638886721,0,,31.0,9,31.0,0,0.2,48178,16,180,1.0,4325.67802063804,False,0.11467249037507235,0,0.2,48794,8,157,1.0,3713.396940223179,False,0.12153355631087169,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,2.3870000000000005,63402,254,26,1.0,6737.702666344226,False,0.06361965900205678,0,2.1260000000000003,76818,18,57,1.0,2362.0163949996095,False,-0.04404779579743602,9,5.177000000000001,58369,417,0,0.0,13784.546484157625,False,-0.20016088093244752,0.6666666666666666,358338,0.0,0.0,13,0,0,6,5,5.0,25,31,19,115.0,50.0,9,12,19,1152,1.2586850440129638,97.68561870226404
58,19,0,0,0,10.000000000000002,20,10.0,23.142655670211333,0,,33.864036234780734,13,44.69230769230769,31.0,7,31.0,0,0.2,48058,18,190,1.0,4577.104577340153,False,0.11479899669346083,0,0.2,48714,6,167,1.0,3924.8234969252926,False,0.12210291281304299,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,2.3870000000000005,63983,244,23,1.0,6425.680816931523,False,0.07038948035850338,0,2.1260000000000003,76818,8,67,1.0,2347.9122898782457,False,-0.04413422542449575,7,5.238000000000001,57718,430,0,0.0,14561.535580955715,False,-0.20337813549596345,0.6666666666666666,358068,0.0,0.0,15,0,0,5,4,4.0,22,27,20,74.0,43.0,8,11,20,781,1.391465432010591,99.07708413427463
59,20,0,0,0,10.000000000000002,20,10.0,23.38338842653688,35,24.97142857142857,33.157828754046996,13,24.0,31.0,7,31.0,0,0.2,48832,18,165,1.0,4038.259090378585,False,0.1259716032325693,0,0.2,48614,6,177,1.0,4198.859751497028,False,0.12292258703663513,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,2.3870000000000005,63421,269,20,1.0,6953.28806181936,False,0.0656393907149064,0,2.1260000000000003,76818,0,75,0.8,2325.0,False,-0.04427463140220362,7,5.301000000000001,57341,443,0,0.0,14688.91813804282,False,-0.2072180325638056,0.6333333333333333,357803,0.0,0.0,14,0,0,4,3,3.0,23,27,26,101.0,85.0,8,12,26,1386,1.394436358998064,100.47152049327269
60,26,0,0,0,10.000000000000002,20,10.0,23.38338842653688,0,,33.568768026101985,5,47.0,31.000000000000007,11,31.0,0,0.2,48732,18,175,1.0,4272.092974643954,False,0.12634618677919435,0,0.2,48514,6,187,1.0,4432.693635762396,False,0.12329717058326019,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,2.3870000000000005,63656,259,25,1.0,6895.516803125601,False,0.06892266915530838,0,2.126,76818,0,75,0.0,2325.0000000000005,False,-0.04427463140220362,11,5.404000000000001,56966,448,0,0.0,15038.808075693689,False,-0.2096698976891787,0.5,357463,0.0,0.0,10,0,0,6,5,5.0,21,27,22,122.0,113.0,8,18,22,435,1.4938729939749464,101.96539348724764
61,22,0,0,0,10.000000000000002,20,10.0,23.068536797805336,5,8.0,34.13566700666007,30,37.0,31.000000000000004,7,31.0,0,0.2,48642,21,180,1.0,4362.336623604961,False,0.12535247136536207,0,0.2,48444,3,197,1.0,4574.501749167652,False,0.1233171886671057,0,0.2,62777,0,0,0.0,0.0,False,0.0,5,2.4370000000000003,64581,254,10,1.0,6200.765016709156,False,0.07812387511914526,0,2.126,75708,20,85,1.0,3317.713340133202,False,-0.05179541541472188,7,5.463000000000002,56900,448,0,0.0,15292.778818983712,False,-0.20892246382052557,0.6666666666666666,357052,0.0,0.0,13,0,0,6,4,3.166666666666667,25,31,23,159.0,56.0,10,12,23,240,1.5163858640007675,103.4817793512484
62,23,0,0,0,10.000000000000002,20,10.0,23.177530208812602,34,23.88235294117647,34.13566700666007,0,,31.000000000000004,10,31.0,0,0.2,48969,22,171,1.0,4183.357665706955,False,0.13061155026025142,0,0.2,48729,2,192,1.0,4470.08580009202,False,0.12847178823006097,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,2.4320000000000004,63769,278,20,1.0,7126.0667381831045,False,0.0725589526274202,0,2.126,75708,10,95,1.0,3286.356670066601,False,-0.05198756835717158,10,5.556000000000002,56781,448,0,0.0,15292.778818983712,False,-0.2103809222667158,0.6666666666666666,356733,0.0,0.0,11,0,0,5,5,5.0,26,31,15,120.0,64.0,9,14,15,1012,1.418102023017127,104.89988137426553
63,15,0,0,0,10.0,20,10.0,23.25801569423949,45,23.666666666666668,33.569311244401675,8,22.0,31.0,10,31.0,0,0.2,49599,21,151,1.0,3721.960369830163,False,0.13945308411751212,0,0.2,48964,3,187,1.0,4379.248934822785,False,0.13266959982754067,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,2.4320000000000004,62880,313,22,1.0,8018.283759673797,False,0.06550395654199624,0,2.1260000000000003,75708,0,105,1.0,3255.0,False,-0.05217972129962129,10,5.646000000000002,56486,456,0,0.0,15307.605927447165,False,-0.2139055683241996,0.6666666666666666,356414,0.0,0.0,13,0,0,10,5,5.0,17,27,20,89.0,30.0,9,6,20,1441,1.4110032809549011,106.31088465522043
64,20,0,0,0,10.0,20,10.0,23.25801569423949,0,,33.62958139431422,44,33.84090909090909,31.0,11,31.0,0,0.2,49469,24,161,1.0,3984.5405267725578,False,0.13948164969191532,0,0.2,48894,0,197,1.0,4581.829091765179,False,0.13336244067761807,0,0.2,62777,0,0,0.0,0.0,False,0.0,22,2.6520000000000006,63617,303,10,1.0,7383.474569297708,False,0.07218785995904324,0,2.1260000000000003,74483,25,115,1.0,4405.739534857856,False,-0.06014155911133395,11,5.746000000000002,56080,465,0,0.0,15637.755348356113,False,-0.21685833742872476,0.6666666666666666,355320,0.0,0.0,10,0,0,13,8,7.457142857142857,18,31,18,139.0,41.0,11,9,18,344,1.6253821860300377,107.93626684125047
65,18,0,0,0,10.0,20,10.0,23.240432484385185,18,23.0,34.511231984876545,15,45.0,31.0,13,31.0,0,0.2,49823,20,153,1.0,3755.786170110933,False,0.1447875002226533,0,0.2,48754,4,207,1.0,4850.769524267733,False,0.13323999739014802,0,0.2,62777,0,0,0.0,0.0,False,0.0,5,2.6800000000000006,63733,311,10,1.0,7572.886822492558,False,0.07554428232069511,0,2.1260000000000003,74483,15,125,1.0,4392.668479773149,False,-0.060221658231875544,13,5.865000000000001,55219,480,0,0.0,16565.391352740742,False,-0.22172618145710574,0.6666666666666666,354789,0.0,0.0,14,0,0,9,8,8.0,19,28,24,123.0,60.0,8,10,24,1064,1.3229739289963618,109.25924077024683
66,24,0,0,0,10.0,20,10.0,23.504633229178665,42,25.0,34.37795269643723,27,33.51851851851852,30.999999999999996,7,31.0,0,0.2,50033,24,149,1.0,3742.190351147621,False,0.14928690437920847,0,0.2,49394,0,189,1.0,4442.375680314768,False,0.14288977104993988,0,0.2,62777,0,0,0.0,0.0,False,0.0,17,2.8450000000000006,63025,343,10,1.0,8405.868724572654,False,0.0709007178152241,0,2.1260000000000003,73888,22,135,1.0,4941.3149593216185,False,-0.0641518576390033,7,5.9220000000000015,54843,490,0,0.0,16845.19682125424,False,-0.22461977852723738,0.6666666666666666,353960,0.0,0.0,15,0,0,14,5,4.705882352941177,17,31,21,128.0,60.0,11,13,21,1440,1.3372312290011905,110.59647199924802
67,21,0,0,0,10.000000000000002,20,10.0,23.222163461770368,5,9.0,36.91412772544566,47,46.680851063829785,30.999999999999996,12,31.0,0,0.2,49963,21,159,1.0,3902.3239904214884,False,0.14950980902552463,0,0.2,49309,3,194,1.0,4535.099711583452,False,0.14203422912607333,0,0.2,62777,0,0,0.0,0.0,False,0.0,37,3.1980000000000004,63576,338,10,1.0,8218.23252733284,False,0.07818335160435227,0,2.1260000000000003,73888,12,145,1.0,4937.969532705347,False,-0.06417235833524108,12,6.035000000000001,52481,537,0,0.0,19822.88658856432,False,-0.2353211268824267,0.6666666666666666,351994,0.0,0.0,12,0,0,9,11,10.615384615384615,19,28,26,98.0,56.0,7,14,26,245,1.4231270190211944,112.01959901826922
68,26,0,0,0,10.0,20,10.0,23.136563614568036,35,22.571428571428573,36.60842646118089,39,35.0,31.0,7,31.0,0,0.2,50378,21,145,1.0,3564.8017241123653,False,0.15496215539737346,0,0.2,49484,3,193,1.0,4495.356777611631,False,0.1454691640938358,0,0.2,62777,0,0,0.0,0.0,False,0.0,29,3.451000000000001,63310,363,10,1.0,8764.656856700007,False,0.07829823706691959,0,2.126,72523,41,155,1.0,6305.945484908417,False,-0.07251880991685307,7,6.093000000000001,52418,537,0,0.0,19658.72500965414,False,-0.23709923026697058,0.6666666666666666,350890,0.0,0.0,13,0,0,14,4,3.7435897435897436,19,33,28,132.0,57.0,10,16,28,990,1.6176676940522157,113.63726671232143
69,28,0,0,0,10.0,20,10.0,23.136563614568036,0,,36.60842646118089,0,,30.999999999999996,7,31.0,0,0.2,50268,22,155,1.0,3806.1673602580454,False,0.15519869979471726,0,0.2,49394,2,203,1.0,4716.722413757311,False,0.14592713358307102,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,3.4220000000000006,63310,353,20,1.0,8899.375485166134,False,0.07937123058736577,0,2.126,72523,31,165,1.0,6249.861220296607,False,-0.07286249298164905,7,6.156000000000001,52352,537,0,0.0,19658.72500965414,False,-0.23790812318670634,0.6666666666666666,350624,0.0,0.0,11,0,0,11,3,3.0,22,33,30,144.0,66.0,11,17,30,200,1.6462180120288394,115.28348472435027
70,30,0,0,0,10.0,20,10.0,23.136563614568036,0,,36.60842646118089,0,,30.999999999999996,13,31.0,0,0.2,50148,24,165,1.0,4057.532996403726,False,0.15532453164611534,0,0.2,49314,0,213,1.0,4928.088049902992,False,0.14649581561825195,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,3.4220000000000006,63310,343,30,1.0,9034.094113632264,False,0.08044422410781218,0,2.126,72523,21,175,1.0,6193.776955684798,False,-0.0732061760464452,13,6.279,52168,537,0,0.0,19658.72500965414,False,-0.240163218599303,0.6666666666666666,350240,0.0,0.0,10,0,0,9,6,6.0,25,34,28,151.0,84.0,12,18,28,200,1.6017810979974456,116.88526582234772
71,28,0,0,0,10.0,20,10.0,22.861403216332775,8,14.625,36.54225799772001,1,22.0,30.999999999999996,8,31.0,0,0.2,50093,24,170,1.0,4126.4385467765715,False,0.15486956453186937,0,0.2,49286,0,220,1.0,5029.508707593211,False,0.14699867928339322,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,3.4220000000000006,63215,341,39,1.0,9220.886558680557,False,0.08041867689345271,0,2.1260000000000003,72523,11,185,1.0,6136.96483797492,False,-0.07355431937804145,8,6.346000000000002,52060,538,0,0.0,19659.734802773364,False,-0.24148067357019984,0.6666666666666666,349954,0.0,0.0,14,0,0,10,5,5.0,17,27,23,72.0,72.0,6,22,23,339,1.3881509219645523,118.27341674431227
72,23,0,0,0,10.0,20,10.0,23.004461479392635,31,24.032258064516128,35.63108575969708,8,13.0,31.0,11,31.0,0,0.2,50688,29,149,1.0,3717.6647604295026,False,0.1635187188391734,0,0.2,49236,0,225,0.5,5176.003832863343,False,0.14751343865266528,0,0.2,62777,0,0,0.0,0.0,False,0.0,0,3.4220000000000006,62574,362,41,1.0,9788.489571687714,False,0.07472871889137508,0,2.1260000000000003,72419,9,195,1.0,6365.679771837274,False,-0.07342737874672285,11,6.448000000000001,51918,538,0,0.0,19169.524138717028,False,-0.2462250184530718,0.5833333333333334,349612,0.0,0.0,11,0,0,10,6,6.0,18,28,19,107.0,48.0,7,16,19,1049,1.2809153400012292,119.5543320843135
