index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
102,11,0,0,0,10.0,20,10.0,2.9384864599567604,6,4.5,24.457873046253567,10,14.0,35.0,0,,5,10.474000000000002,13015,1035,0,0.0,10350.0,False,-0.6442471299211828,1,9.858,14513,1025,0,0.0,10250.0,False,-0.6159277150847823,0,0.2,92297,0,523,0.6,12791.467603190617,False,0.2063651607577963,5,6.451000000000003,61021,1314,0,0.0,3861.171208383183,False,-0.23051478298262326,0,0.506,116187,74,260,1.0,10909.882605422765,False,0.08137704735359662,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.26666666666666666,409076,0.0,0.0,13,0,0,5,3,3.0,3,8,13,104.0,39.0,8,3,13,270,1.166510964743793,173.8652354683727
103,13,0,0,0,10.0,20,10.0,2.820734591278575,5,1.0,25.401971086494807,5,40.0,35.0,0,,0,10.469,12915,1045,0,0.0,10450.0,False,-0.6452250102677436,5,9.907000000000002,14308,1035,0,0.0,10350.0,False,-0.6189591441591207,0,0.2,92492,0,523,0.5,13285.230878236784,False,0.21176647645909297,0,6.4460000000000015,61021,1314,0,0.0,3706.4452529400473,False,-0.23146042505231607,0,0.506,115987,69,270,1.0,11202.736004968141,False,0.08090078943962087,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.25,408766,0.0,0.0,9,0,0,4,1,1.0,5,9,17,123.0,57.0,9,4,17,400,1.0865814052522182,174.95181687362492
104,17,0,0,0,10.0,20,10.0,2.6843178055390533,6,1.0,26.198499656809968,5,38.0,35.0,0,,5,10.519000000000002,12710,1055,0,0.0,10550.0,False,-0.6482564393420821,1,9.912,14187,1045,0,0.0,10450.0,False,-0.620347734251237,0,0.2,92676,0,524,0.6,13728.013820168424,False,0.216721756632248,0,6.4460000000000015,61021,1314,0,0.0,3527.193596478316,False,-0.23255596139543872,0,0.506,115797,64,280,1.0,11476.703978035837,False,0.08042948571419099,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.26666666666666666,408434,0.0,0.0,13,0,0,5,2,2.0,3,8,15,104.0,79.0,8,9,15,390,1.3412013920024037,176.29301826562732
105,15,0,0,0,10.0,20,10.0,2.567684564737453,6,1.1666666666666667,26.198499656809968,0,,35.0,0,,1,10.524000000000003,12610,1063,0,0.0,10630.0,False,-0.6494298957579551,5,9.961000000000002,13962,1057,0,0.0,10570.0,False,-0.6235747393948876,0,0.2,92669,0,530,0.6,13885.204818109283,False,0.2175969002451368,0,6.4460000000000015,61021,1314,0,0.0,3373.9375180650136,False,-0.23349261998493454,0,0.506,115797,54,290,1.0,11564.718981467739,False,0.08082070523730416,0,0.2,112043,0,15,0.0,525.0,False,-0.0016223952777185122,0.26666666666666666,408102,0.0,0.0,10,0,0,5,2,2.0,3,8,15,102.0,77.0,8,7,15,200,1.257986287586391,177.55100455321372
106,15,0,0,0,10.0,20,10.0,2.5162543437861413,7,2.0,26.174045680223653,10,26.0,35.0,4,35.0,0,10.523000000000003,12500,1074,0,0.0,10740.0,False,-0.6505055641391719,7,10.026000000000002,13724,1066,0,0.0,10660.0,False,-0.6273493575326123,0,0.2,92845,0,532,0.7,13924.592301878984,False,0.21998895185111228,5,6.496000000000001,60936,1314,0,0.0,3306.3582077349897,False,-0.23494463874993898,0,0.506,115537,54,300,1.0,11913.398466732076,False,0.08005919950008918,0,0.2,112183,0,11,0.0,385.0,False,-0.0010001066780456582,0.2833333333333333,407725,0.0,0.0,12,0,0,5,3,3.0,4,9,10,121.0,34.0,9,6,10,530,1.2432934120297432,178.79429796524346
107,10,0,0,0,10.0,20,10.0,2.3958197265246812,6,1.0,24.708272898403322,10,14.0,35.0,1,35.0,6,10.583,12286,1082,0,0.0,10820.0,False,-0.6539085877452036,0,10.019,13604,1078,0,0.0,10780.0,False,-0.6285228139484853,0,0.2,92909,0,533,0.6,13169.50945484897,False,0.21615639564141897,5,6.541000000000003,60851,1314,0,0.0,3148.107120653431,False,-0.23695081823338573,0,0.506,115397,54,310,1.0,12184.24673651378,False,0.08001852080450257,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.26666666666666666,407265,0.0,0.0,13,0,0,3,3,3.0,3,6,13,72.0,27.0,6,4,13,305,1.4072211915627122,180.20151915680617
108,13,0,0,0,10.0,20,10.0,2.665637569454439,10,4.5,24.036907227267083,5,14.0,35.0,0,,0,10.577000000000002,12186,1092,0,0.0,10920.0,False,-0.6548864680917643,10,10.119000000000002,13309,1088,0,0.0,10880.0,False,-0.6333144276466331,0,0.2,92864,0,543,1.0,13052.040624406025,False,0.21488840376730237,5,6.586000000000003,60766,1314,0,0.0,3502.647766263133,False,-0.235822957057431,0,0.506,115327,49,320,1.0,12377.808454136088,False,0.0802565982777544,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.3333333333333333,406670,0.0,0.0,11,0,0,3,3,3.0,5,8,10,124.0,46.0,8,5,10,200,1.2046545827761292,181.4061737395823
109,10,0,0,0,10.0,20,10.0,3.006247528474129,15,4.6,25.076510359189836,5,40.0,35.0,0,,10,10.677000000000001,11916,1100,0,0.0,11000.0,False,-0.659384717685944,5,10.159,13095,1100,0,0.0,11000.0,False,-0.6363262991140404,0,0.2,92995,5,548,1.0,13756.9589144784,False,0.22079793982690624,0,6.581000000000003,60766,1314,0,0.0,3950.2092524150057,False,-0.2330875855493521,0,0.506,115127,44,330,1.0,12653.366455804353,False,0.07970346372859484,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.3333333333333333,406117,0.0,0.0,13,0,0,5,4,4.0,1,6,11,65.0,42.0,6,4,11,400,1.0328443478792906,182.4390180874616
110,11,0,0,0,10.0,20,10.0,3.006247528474129,0,,25.193263772871283,10,26.0,35.0,0,,0,10.667000000000002,11826,1109,0,0.0,11090.0,False,-0.6602648099978486,0,10.154,12985,1111,0,0.0,11110.0,False,-0.6374019674952572,0,0.2,93185,0,548,0.5,13805.908547533463,False,0.22341956085767922,5,6.631000000000003,60681,1314,0,0.0,3950.2092524150057,False,-0.23412657833751982,0,0.506,114867,44,340,1.0,13008.503606006336,False,0.0789706617861742,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.25,405762,0.0,0.0,11,0,0,6,1,1.0,2,8,11,91.0,24.0,8,3,11,390,1.166653380729258,183.60567146819085
111,11,0,0,0,10.0,20,10.0,3.006247528474129,0,,26.164991269112047,5,40.0,35.0,0,,0,10.667000000000002,11706,1121,0,0.0,11210.0,False,-0.6614382664137216,0,10.154000000000002,12905,1119,0,0.0,11190.0,False,-0.6381842717725059,0,0.2,93385,0,543,0.0,14207.59025912784,False,0.22831921683857623,0,6.626000000000001,60681,1314,0,0.0,3950.2092524150057,False,-0.23412657833751982,0,0.506,114667,39,350,1.0,13270.43465949537,False,0.07835695656201269,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.16666666666666666,405562,0.0,0.0,13,0,0,4,0,0.0,4,8,15,88.0,9.0,8,3,15,400,1.1349180322140455,184.7405895004049
112,15,0,0,0,10.0,20,10.0,3.1001438935247014,8,4.0,26.14399171207713,10,26.0,35.0,0,,5,10.717000000000002,11472,1135,0,0.0,11350.0,False,-0.664645713950441,3,10.184000000000001,12791,1125,0,0.0,11250.0,False,-0.6398271107547281,0,0.2,93543,0,546,0.8,14274.619474794114,False,0.23066018503113375,5,6.676000000000002,60596,1314,0,0.0,4073.5890760914576,False,-0.23441150790800963,0,0.506,114407,39,360,1.0,13619.615676771009,False,0.0775976800937478,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.3,405027,0.0,0.0,12,0,0,6,4,4.0,4,10,16,118.0,45.0,10,5,16,390,1.2444982938468456,185.98508779425174
113,16,0,0,0,10.0,20,10.0,3.0402554090217926,14,2.7142857142857144,27.05903832263421,5,40.0,35.0,0,,9,10.802000000000001,11167,1147,0,0.0,11470.0,False,-0.6694373276485889,5,10.231000000000003,12611,1133,0,0.0,11330.0,False,-0.6425651757250983,0,0.2,93705,4,551,1.0,14921.691137407537,False,0.2365951053502477,0,6.671000000000002,60596,1314,0,0.0,3994.8956074546354,False,-0.23489246053383064,0,0.506,114207,34,370,1.0,13870.007302969563,False,0.0769326830549462,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.3333333333333333,404504,0.0,0.0,12,0,0,4,3,3.0,6,10,16,120.0,46.0,10,6,16,400,1.4510373994708061,187.43612519372255
114,16,0,0,0,10.0,20,10.0,3.0473267501090677,9,3.111111111111111,27.806976334074566,5,38.0,35.0,0,,5,10.843000000000004,10967,1158,0,0.0,11580.0,False,-0.6722731806536152,4,10.266000000000002,12441,1142,0,0.0,11420.0,False,-0.6450098765915002,0,0.2,93867,3,556,1.0,15469.820821995787,False,0.24192531977750756,0,6.671000000000002,60596,1314,0,0.0,4004.187349643315,False,-0.23483567198604505,0,0.506,114017,29,380,1.0,14106.402313688162,False,0.07629437057147499,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.3333333333333333,404106,0.0,0.0,11,0,0,5,2,2.0,6,11,16,168.0,61.0,11,5,16,390,1.277094648219645,188.7132198419422
115,16,0,0,0,10.0,20,10.0,2.9352813584484,14,2.2857142857142856,27.016048697643935,4,14.0,35.0,0,,5,10.888000000000003,10736,1170,0,0.0,11700.0,False,-0.6756175314388532,9,10.352,12173,1150,0,0.0,11500.0,False,-0.6494690109718175,0,0.2,93835,7,566,1.0,15311.630532375608,False,0.2405673544332942,4,6.711000000000003,60528,1314,0,0.0,3856.9597050011976,False,-0.236566680693062,0,0.506,113961,23,390,1.0,14271.36912004581,False,0.07652980371259956,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.3333333333333333,403451,0.0,0.0,9,0,0,6,6,6.0,4,10,16,122.0,64.0,10,6,16,200,1.1841405415907502,189.89736038353294
116,16,0,0,0,10.0,20,10.0,2.983523843881807,8,3.5,26.010953170343807,15,21.8,35.0,6,35.0,5,10.933000000000003,10541,1181,0,0.0,11810.0,False,-0.6783555964092234,3,10.373000000000001,12020,1159,0,0.0,11590.0,False,-0.6515812325203888,0,0.2,93997,5,571,1.0,14867.171879485722,False,0.23983114460020605,10,6.807000000000003,60328,1314,0,0.0,3920.3503308606946,False,-0.23862394370577747,0,0.506,113844,28,394,1.0,14518.306688769626,False,0.07658731015205904,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.3333333333333333,402948,0.0,0.0,16,0,0,5,4,4.0,3,8,13,118.0,84.0,8,8,13,600,1.0701307952404022,190.96749117877334
117,13,0,0,0,10.0,20,10.0,2.9837170400060264,1,3.0,24.7800021593824,8,14.0,34.99999999999999,6,35.0,1,10.938000000000002,10442,1189,0,0.0,11890.0,False,-0.6795094952181651,0,10.370000000000001,11900,1171,0,0.0,11710.0,False,-0.6527546889362618,0,0.2,93994,0,577,0.6,14298.061245963643,False,0.23631622812592376,8,6.877000000000003,60192,1314,0,0.0,3920.6041905679185,False,-0.2402847806468163,0,0.506,113942,26,398,1.0,14574.280056143938,False,0.07770731125161767,0,0.2,112218,0,10,0.0,349.99999999999994,False,-0.0008445345281274447,0.26666666666666666,402688,0.0,0.0,15,0,0,6,2,2.0,3,9,9,109.0,44.0,9,4,9,410,1.2409020010381937,192.20839317981154
118,9,0,0,0,10.0,20,10.0,2.9387808101262376,9,2.5555555555555554,23.803220266940436,7,14.0,34.999999999999986,7,35.0,4,10.977000000000002,10252,1200,0,0.0,12000.0,False,-0.6821497721538793,5,10.420000000000002,11715,1180,0,0.0,11800.0,False,-0.655492753906632,0,0.2,93971,0,586,0.9,13948.687076427095,False,0.23389981100371043,7,6.939000000000004,60073,1314,0,0.0,3861.557984505876,False,-0.24210024456358709,0,0.506,114089,23,401,1.0,14582.474066139624,False,0.07905053901811587,0,0.2,112218,0,10,0.0,349.9999999999999,False,-0.0008445345281274447,0.31666666666666665,402318,0.0,0.0,12,0,0,4,3,3.0,1,5,10,84.0,66.0,5,4,10,445,0.9050864148885012,193.11347959470004
119,10,0,0,0,10.0,20,10.0,2.896353488320421,7,2.4285714285714284,24.889839259127267,5,40.0,34.999999999999986,11,35.0,2,10.993000000000004,10120,1209,0,0.0,12090.0,False,-0.683851283956895,5,10.465000000000002,11510,1191,0,0.0,11910.0,False,-0.6584263949463144,0,0.2,94154,0,588,0.7,14635.225484366832,False,0.24033263344558622,0,6.932000000000002,60073,1314,0,0.0,3805.808483653033,False,-0.2424409700302345,0,0.506,114274,18,400,1.0,14448.017106664285,False,0.0800975086527642,0,0.2,112218,0,10,0.0,349.9999999999999,False,-0.0008445345281274447,0.2833333333333333,402349,0.0,0.0,19,0,0,5,2,2.0,3,8,8,109.0,21.0,8,2,8,785,0.9844432761892676,194.0979228708893
120,8,0,0,0,10.0,20,10.0,2.9027703871126938,5,3.0,26.590789791387255,10,38.0,34.999999999999986,11,35.0,0,10.991000000000003,10020,1219,0,0.0,12190.0,False,-0.6848291643034559,5,10.510000000000002,11315,1201,0,0.0,12010.0,False,-0.6612622479513407,0,0.2,94519,0,583,0.5,15502.43044837877,False,0.2500943066151984,0,6.932000000000002,60073,1314,0,0.0,3814.24028866608,False,-0.24238943717964745,0,0.506,114279,18,399,1.0,14443.634216244966,False,0.08012247624744405,0,0.2,112218,0,10,0.0,349.9999999999999,False,-0.0008445345281274447,0.25,402424,0.0,0.0,15,0,0,3,1,1.0,3,6,7,86.0,36.0,6,2,7,965,0.8916048025712371,194.98952767346054
121,7,0,0,0,10.0,20,10.0,3.035471093193259,10,4.0,26.590789791387255,0,,34.999999999999986,11,35.0,5,11.041000000000002,9845,1228,0,0.0,12280.0,False,-0.6873716532045139,5,10.555000000000001,11110,1212,0,0.0,12120.0,False,-0.6641958889910231,0,0.2,94479,0,593,1.0,15768.338346292643,False,0.25123052405752744,0,6.932000000000002,60073,1314,0,0.0,3988.6090164559423,False,-0.24132374394049663,0,0.506,114664,8,398,1.0,14142.726318331093,False,0.08220755244262093,0,0.2,112218,0,10,0.0,349.9999999999999,False,-0.0008445345281274447,0.3333333333333333,402389,0.0,0.0,17,0,0,2,2,2.0,2,4,10,68.0,51.0,4,3,10,585,0.809858619235456,195.799386292696
122,10,0,0,0,10.0,20,10.0,3.070130497133783,6,3.5,28.61926338664604,15,38.0,34.99999999999999,10,35.0,6,11.096000000000004,9669,1234,0,0.0,12340.0,False,-0.6902270638164714,0,10.55,10970,1226,0,0.0,12260.0,False,-0.6655649214762082,0,0.2,95028,0,584,0.6,16713.649817801288,False,0.26371867630974993,0,6.932000000000003,60073,1314,0,0.0,4034.1514732337905,False,-0.2410454010925694,0,0.506,114444,13,398,1.0,14302.050424026394,False,0.08095997094812951,0,0.2,112218,0,10,0.0,349.99999999999994,False,-0.0008445345281274447,0.26666666666666666,402402,0.0,0.0,21,0,0,5,2,2.0,2,7,14,100.0,51.0,7,3,14,1120,0.9758447371423244,196.77523102983832
123,14,0,0,0,10.000000000000002,20,10.0,3.1302194041140963,5,4.0,29.19881380256014,5,38.0,34.99999999999999,8,35.0,0,11.090000000000003,9579,1243,0,0.0,12430.000000000002,False,-0.6911071561283761,5,10.600000000000001,10770,1237,0,0.0,12370.000000000002,False,-0.6684007744812345,0,0.2,95198,0,584,0.5,17052.10726069512,False,0.2678652197817818,0,6.932000000000003,60073,1314,0,0.0,4113.108297005922,False,-0.24056283891329958,0,0.506,114534,8,400,1.0,14233.590510420478,False,0.0814557575493407,0,0.2,112218,0,10,0.0,349.99999999999994,False,-0.0008445345281274447,0.25,402372,0.0,0.0,16,0,0,5,1,1.0,3,8,17,113.0,55.0,8,6,17,670,1.1196700176224113,197.89490104746073
124,17,0,0,0,10.000000000000002,20,10.0,3.2488694468869035,11,4.0,29.764166328958268,5,38.0,34.99999999999999,9,35.0,8,11.170000000000002,9351,1251,0,0.0,12510.000000000002,False,-0.6947839862314448,3,10.625000000000002,10590,1249,0,0.0,12490.000000000002,False,-0.6707476873129804,0,0.2,95344,1,589,1.0,17534.34283720331,False,0.27259713260728086,0,6.932000000000003,60073,1314,0,0.0,4269.014453209391,False,-0.23960998378432108,0,0.506,114659,3,401,1.0,14124.292498986872,False,0.08208116643102766,0,0.2,112218,0,10,0.0,349.99999999999994,False,-0.0008445345281274447,0.3333333333333333,402235,0.0,0.0,16,0,0,5,3,3.0,4,9,16,135.0,81.0,9,8,16,705,1.2086157770827413,199.10351682454348
125,16,0,0,0,10.000000000000002,20,10.0,3.2972836776003804,5,4.0,29.764166328958268,0,,34.99999999999999,9,35.0,5,11.212000000000002,9161,1261,0,0.0,12610.000000000002,False,-0.697522051201815,0,10.622000000000002,10490,1259,0,0.0,12590.000000000002,False,-0.6717255676595412,0,0.2,95324,0,595,0.6,17709.67896573017,False,0.2734242694397396,0,6.932000000000003,60073,1314,0,0.0,4332.6307523669,False,-0.23922117863117653,0,0.506,114974,0,395,0.3,13824.999999999996,False,0.08355113434321883,0,0.2,112218,0,10,0.0,349.99999999999994,False,-0.0008445345281274447,0.15,402240,0.0,0.0,15,0,0,4,1,1.0,5,9,15,119.0,65.0,9,7,15,515,1.2399707455188036,200.34348757006228
126,15,0,0,0,10.0,20,10.0,3.3092475180260887,7,3.4285714285714284,28.741531374574624,13,23.23076923076923,34.99999999999999,15,35.0,5,11.257000000000001,8951,1273,0,0.0,12730.0,False,-0.7004556922414973,2,10.642000000000001,10370,1267,0,0.0,12670.0,False,-0.6732901762140384,0,0.2,95490,0,597,0.7,17158.69423062105,False,0.2720858955544618,8,7.012000000000003,59937,1314,0,0.0,4348.35123868628,False,-0.24078748784570173,0,0.506,115197,3,390,1.0,13736.22459412372,False,0.08513896857497565,0,0.2,112218,0,10,0.0,349.99999999999994,False,-0.0008445345281274447,0.2833333333333333,402163,0.0,0.0,19,0,0,6,3,3.0,4,10,18,141.0,80.0,10,5,18,915,1.1028190869838,201.44630665704608
127,18,0,0,0,10.0,20,10.0,3.017434127381898,10,1.0,28.741531374574624,0,,34.99999999999999,7,35.0,10,11.352,8621,1283,0,0.0,12830.0,False,-0.7059318221822378,0,10.64,10270,1277,0,0.0,12770.0,False,-0.6742680565605993,0,0.2,95480,0,607,1.0,17446.1095443668,False,0.27372026368638797,0,7.004000000000002,59937,1314,0,0.0,3964.908443379814,False,-0.24313098372216224,0,0.506,115442,0,386,0.3,13509.999999999996,False,0.08631142877462485,0,0.2,112218,0,10,0.0,349.99999999999994,False,-0.0008445345281274447,0.21666666666666667,401968,0.0,0.0,15,0,0,6,2,2.0,6,12,17,171.0,88.0,12,6,17,445,1.0135381538420916,202.45984481088817
128,17,0,0,0,10.0,20,10.0,2.815088609550207,14,1.7857142857142858,26.966694494913096,10,13.7,34.99999999999999,11,35.0,6,11.402000000000003,8436,1289,0,0.0,12890.0,False,-0.7089632512565762,8,10.72,9955,1291,0,0.0,12910.0,False,-0.6790596702587471,0,0.2,95455,4,617,1.0,16649.71085779958,False,0.2685473099731058,10,7.104000000000001,59737,1314,0,0.0,3699.026432948972,False,-0.24720066964338727,0,0.506,115690,0,385,1.0,13474.999999999996,False,0.08836053623497618,0,0.2,112218,0,10,0.0,349.99999999999994,False,-0.0008445345281274447,0.3333333333333333,401491,0.0,0.0,17,0,0,5,6,6.0,5,10,15,129.0,50.0,10,7,15,585,1.1802571536973119,203.64010196458548
129,15,0,0,0,10.0,20,10.0,2.625760076541025,28,2.107142857142857,26.966694494913096,0,,35.0,12,35.0,11,11.506,8101,1298,0,0.0,12980.0,False,-0.7146349572666288,17,10.882000000000001,9409,1302,0,0.0,13020.0,False,-0.6886624552619741,0,0.2,95396,22,627,1.0,16965.884169994413,False,0.26975849022121023,0,7.094000000000001,59737,1314,0,0.0,3450.248740574907,False,-0.2487211298094676,0,0.506,116110,0,373,0.0,13055.0,False,0.09022740203399474,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.16666666666666666,400971,0.0,0.0,15,0,0,3,7,7.0,5,8,15,101.0,51.0,8,7,15,620,1.1464075231924653,204.78650948777795
130,15,0,0,0,10.0,20,10.0,2.5919706667728564,2,1.0,27.727147666734332,22,30.363636363636363,35.00000000000001,11,35.0,2,11.515000000000002,8009,1303,0,0.0,13030.0,False,-0.7159453169310204,0,10.865000000000002,9259,1317,0,0.0,13170.0,False,-0.6901292757818154,0,0.2,95964,14,622,1.0,17282.573438043575,False,0.27863692359151443,7,7.164000000000002,59618,1314,0,0.0,3405.8494561395332,False,-0.2504470758089504,0,0.506,115827,12,372,1.0,13352.725772000813,False,0.08903494493635242,0,0.2,112218,0,10,0.0,350.00000000000006,False,-0.0008445345281274447,0.3333333333333333,400895,0.0,0.0,20,0,0,3,2,2.0,5,8,15,124.0,66.0,8,7,15,1155,0.9331037979573011,205.71961328573525
131,15,0,0,0,10.0,20,10.0,2.548743693475146,5,1.8,27.727147666734332,0,,35.00000000000001,7,35.0,4,11.553,7833,1312,0,0.0,13120.0,False,-0.7185073634390096,1,10.875000000000002,9130,1328,0,0.0,13280.0,False,-0.6915765386947254,0,0.2,95955,9,632,1.0,17546.496018617378,False,0.28013993410718363,0,7.157000000000002,59618,1314,0,0.0,3349.049213226342,False,-0.250794223119262,0,0.506,116072,2,375,1.0,13180.454295333471,False,0.09044722234964385,0,0.2,112218,0,10,0.0,350.00000000000006,False,-0.0008445345281274447,0.3333333333333333,400826,0.0,0.0,15,0,0,4,3,3.0,4,8,15,110.0,60.0,8,7,15,445,1.1376109095290303,206.85722419526428
132,15,0,0,0,10.0,20,10.0,2.6516428768971276,10,3.5,27.551707500614555,10,26.0,35.00000000000001,9,35.0,0,11.549000000000003,7763,1319,0,0.0,13190.0,False,-0.7191918796816021,10,10.974000000000002,8795,1341,0,0.0,13410.0,False,-0.6968570925661536,0,0.2,96110,9,637,1.0,17574.302463783544,False,0.2822045132855613,5,7.207000000000002,59533,1314,0,0.0,3484.2587402428258,False,-0.2510068528282433,0,0.506,116127,2,376,1.0,13215.103415001231,False,0.09109017590765789,0,0.2,112218,0,10,0.0,350.00000000000006,False,-0.0008445345281274447,0.3333333333333333,400546,0.0,0.0,15,0,0,3,3,3.0,5,8,16,127.0,65.0,8,7,16,705,1.055026551708579,207.91225074697286
133,16,0,0,0,10.0,20,10.0,2.637265126911995,16,2.5625,27.25985777097042,11,24.90909090909091,35.00000000000001,5,35.0,2,11.569000000000003,7565,1335,0,0.0,13350.0,False,-0.7214996772994856,14,11.104,8421,1345,0,0.0,13450.0,False,-0.703780485419804,0,0.2,96259,15,642,1.0,17540.387665866692,False,0.28381852869983315,6,7.262000000000002,59431,1314,0,0.0,3465.366376762361,False,-0.25236910905291304,0,0.506,116028,3,381,1.0,13416.779573312913,False,0.09110651613200031,0,0.2,112218,0,10,0.0,350.00000000000006,False,-0.0008445345281274447,0.3333333333333333,399922,0.0,0.0,15,0,0,6,6,6.0,3,9,17,123.0,57.0,9,7,17,565,2.3133226642385125,210.22557341121137
134,17,0,0,0,10.0,20,10.0,2.5670571256627404,4,1.0,27.25985777097042,0,,35.0,11,35.0,2,11.587000000000002,7423,1345,0,0.0,13450.0,False,-0.7232989771371575,2,11.110000000000001,8279,1355,0,0.0,13550.0,False,-0.7055797852574759,0,0.2,96255,9,652,1.0,17796.53078080368,False,0.2853351105048507,0,7.256000000000002,59431,1314,0,0.0,3373.1130631208407,False,-0.2529329356856079,0,0.506,116413,0,373,0.3,13055.0,False,0.09292102268686438,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.21666666666666667,400019,0.0,0.0,17,0,0,6,2,2.0,3,9,14,115.0,64.0,9,8,14,585,1.3014243552461267,211.5269977664575
135,14,0,0,0,10.0,20,10.0,2.430721261572806,8,1.0,27.233778550548834,10,27.0,35.0,4,35.0,3,11.615000000000002,7280,1353,0,0.0,13530.0,False,-0.7253134106510727,5,11.158000000000001,8054,1367,0,0.0,13670.0,False,-0.7088067904011265,0,0.2,96447,7,657,1.0,17909.607556541596,False,0.2883731057116587,5,7.306000000000002,59346,1314,0,0.0,3193.9677377066673,False,-0.2550668149510655,0,0.506,116283,0,379,1.0,13265.0,False,0.09269877675840979,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.3333333333333333,399628,0.0,0.0,15,0,0,5,3,3.0,2,7,18,87.0,57.0,7,7,18,540,1.1265068529173732,212.65350461937487
136,18,0,0,0,10.0,20,10.0,2.4920940796235924,10,3.0,28.31388376586519,10,38.0,35.0,6,35.0,10,11.712000000000002,6970,1363,0,0.0,13630.0,False,-0.7303983884531888,0,11.153,7954,1377,0,0.0,13770.0,False,-0.7097846707476874,0,0.2,96797,7,657,1.0,18619.66629273079,False,0.2969909931104436,0,7.301000000000002,59346,1314,0,0.0,3274.6116206254005,False,-0.2545739419348161,0,0.506,116113,0,383,1.0,13405.0,False,0.09180979304459143,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.3333333333333333,399398,0.0,0.0,17,0,0,5,2,2.0,4,9,15,131.0,61.0,9,9,15,790,1.0835969913750887,213.73710161074996
137,15,0,0,0,10.0,20,10.0,2.304569931112658,12,1.0,27.141932718366782,8,14.0,35.0,8,35.0,5,11.752000000000002,6765,1373,0,0.0,13730.0,False,-0.7334298175275273,7,11.223,7697,1387,0,0.0,13870.0,False,-0.713833095382449,0,0.2,96785,9,667,1.0,18124.41025253066,False,0.29381744439879387,8,7.381000000000003,59210,1314,0,0.0,3028.2048894820327,False,-0.2577422999053781,0,0.506,116281,0,383,0.8,13405.0,False,0.09330328568380628,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.3,398956,0.0,0.0,12,0,0,5,4,4.0,4,9,17,141.0,63.0,9,6,17,480,0.9228772819042206,214.65997889265418
