index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
103,17,0,0,0,10.0,20,10.0,15.339313123558172,0,,23.963655176353196,19,14.157894736842104,36.00000000000001,20,36.0,0,0.263,47202,12,108,1.0,1776.6458173442827,False,0.22127950094400642,0,3.350000000000001,23464,1035,0,0.0,10350.0,False,-0.2726972598217233,3,2.021000000000001,69769,264,10,1.0,4289.21521638289,False,0.09302824933034594,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.334,94348,12,133,1.0,5075.563862116239,False,0.04146904083779212,0,2.7110000000000007,92893,3,55,1.0,2051.89096552906,False,0.00957717550376794,0.6666666666666666,394008,0.0,0.0,23,0,0,6,1,0.6,3,9,14,111.0,54.0,9,8,14,1124,1.1554376099957153,154.41881773492787
104,14,0,0,0,10.0,20,10.0,14.840211153872097,7,3.142857142857143,25.07459270199425,15,37.0,36.00000000000001,20,36.0,0,0.263,47112,11,118,1.0,1861.1449161569076,False,0.2200668526824911,7,3.420000000000001,23249,1046,0,0.0,10460.0,False,-0.2767605454961018,5,2.0680000000000005,70157,261,10,1.0,4124.0410381805605,False,0.09767027676333771,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94189,17,132,1.0,5178.268075933903,False,0.040311885002009676,0,2.7110000000000003,93217,0,49,0.3,1764.0000000000005,False,0.011512662854194436,0.5499999999999999,394256,0.0,0.0,24,0,0,5,3,2.3333333333333335,1,6,14,63.0,24.0,6,8,14,920,0.9952926450059749,155.41411037993385
105,14,0,0,0,10.0,20,10.0,14.840211153872097,0,,24.49414043099695,8,13.0,36.00000000000001,20,36.0,0,0.263,47022,10,128,1.0,1999.5470276956285,False,0.21953865235665024,0,3.4130000000000007,23139,1057,0,0.0,10570.0,False,-0.2781572999466694,0,2.0630000000000006,70261,251,12,1.0,4018.8226847938595,False,0.09845137541071124,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94477,7,134,1.0,4995.45898301698,False,0.04242517834962047,0,2.7110000000000007,93545,0,45,0.8,1620.0000000000002,False,0.014264522509352022,0.6333333333333333,394776,0.0,0.0,24,0,0,3,0,0.0,3,6,13,88.0,38.0,6,8,13,1024,1.150874991028104,156.56498537096195
106,13,0,0,0,10.0,20,10.0,14.840211153872097,0,,24.49414043099695,0,,36.00000000000001,20,36.0,0,0.263,46932,9,138,1.0,2137.9491392343493,False,0.2190104520308092,0,3.4130000000000007,23029,1068,0,0.0,10680.0,False,-0.27955405439723696,0,2.0630000000000006,70261,241,22,1.0,4115.361977565109,False,0.09918503471163423,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94837,0,131,0.7,4716.000000000001,False,0.0447929655587565,0,2.7110000000000007,93905,0,35,0.0,1260.0000000000002,False,0.0161994238293847,0.45,395296,0.0,0.0,22,0,0,8,0,0.0,1,9,12,144.0,27.0,9,4,12,920,1.1700431240024045,157.73502849496435
107,12,0,0,0,10.0,20,10.0,15.437031269414321,14,22.0,24.49414043099695,0,,36.00000000000001,20,36.0,0,0.263,47180,5,134,1.0,2118.5621901015193,False,0.22506237384896674,0,3.4130000000000007,22889,1082,0,0.0,10820.0,False,-0.28133174187977755,0,2.0630000000000006,69953,245,32,1.0,4565.88515479841,False,0.09792747826363309,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,95161,0,122,0.0,4392.000000000001,False,0.04653437674678591,0,2.7110000000000007,94301,0,24,0.0,864.0000000000002,False,0.018327815281420648,0.3333333333333333,395816,0.0,0.0,25,0,0,5,0,0.0,3,8,12,92.0,27.0,8,4,12,1228,1.099989743961487,158.83501823892584
108,12,0,0,0,10.0,20,10.0,15.437031269414321,0,,23.84260551487533,9,13.0,36.00000000000001,4,36.0,0,0.263,47080,5,144,1.0,2272.9325027956625,False,0.22448297867785338,0,3.4130000000000003,22789,1092,0,0.0,10920.0,False,-0.2826015186530208,0,2.0630000000000006,70070,235,33,1.0,4414.508330303252,False,0.09855538074189689,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,95161,0,122,0.0,4392.000000000001,False,0.04653437674678591,0,2.7110000000000007,94328,0,29,0.9,1044.0000000000002,False,0.019585501139441887,0.48333333333333334,395760,0.0,0.0,15,0,0,3,0,0.0,4,7,12,81.0,15.0,7,5,12,461,1.085356749012135,159.92037498793798
109,12,0,0,0,10.0,20,10.0,15.623384978684479,27,16.666666666666668,23.927092159484435,1,36.0,36.00000000000001,0,,0,0.263,47420,5,132,1.0,2112.286817186351,False,0.23107761913282313,5,3.463000000000001,22614,1102,0,0.0,11020.0,False,-0.285775960586129,0,2.0630000000000006,69656,252,42,1.0,4942.030885326835,False,0.09627187455600764,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,95161,0,122,0.0,4392.000000000001,False,0.04653437674678591,0,2.7110000000000007,94292,0,30,0.1,1080.0000000000002,False,0.01939201100743862,0.35000000000000003,395475,0.0,0.0,15,0,0,6,1,1.0,1,7,15,73.0,29.0,7,5,15,676,1.4199788239784539,161.34035381191643
110,15,0,0,0,10.0,20,10.0,16.168889025988346,15,22.0,23.39898451031868,6,12.0,36.00000000000001,15,36.0,0,0.263,47620,8,127,1.0,2133.44890630052,False,0.23642543751810088,0,3.458000000000001,22544,1109,0,0.0,11090.0,False,-0.28666480432739927,0,2.0630000000000006,69398,257,46,1.0,5231.757767153664,False,0.09455229102756882,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,95161,0,122,0.0,4392.000000000001,False,0.04653437674678591,0,2.7110000000000007,94760,0,21,0.6,756.0000000000001,False,0.022681343251494172,0.43333333333333335,395815,0.0,0.0,23,0,0,7,0,0.0,3,10,14,161.0,30.0,10,5,14,1142,1.1715214919531718,162.5118753038696
111,14,0,0,0,10.0,20,10.0,15.79390158105192,4,1.0,23.962146153866943,18,27.77777777777778,36.00000000000001,7,36.0,0,0.263,47510,9,137,1.0,2253.764516604113,False,0.2351596682911867,4,3.498000000000001,22390,1118,0,0.0,11180.0,False,-0.28943291769306956,0,2.0630000000000006,69894,251,38,1.0,4874.830850690976,False,0.09937858777294684,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.334,95125,0,123,0.1,4428.000000000001,False,0.046340886614782646,0,2.7110000000000007,94548,7,24,1.0,1031.735023077069,False,0.021884459641597596,0.5166666666666667,395799,0.0,0.0,20,0,0,7,1,1.0,1,8,14,79.0,33.0,8,6,14,952,1.1404894139850512,163.65236471785465
112,14,0,0,0,10.0,20,10.0,15.535184935102674,5,8.0,23.971269701456233,40,24.0,36.00000000000001,10,36.0,0,0.263,47480,6,142,1.0,2265.9962607845796,False,0.2345531180738068,0,3.4940000000000007,22260,1131,0,0.0,11310.0,False,-0.2910836274982858,2,2.0830000000000006,70756,246,10,1.0,4061.36819104982,False,0.10629830066306303,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94165,30,133,1.0,5507.138091043688,False,0.04182148434365828,0,2.7110000000000003,94908,0,21,0.7,756.0000000000001,False,0.024272262114632154,0.6166666666666667,395901,0.0,0.0,17,0,0,9,1,0.05,0,9,17,111.0,30.0,9,5,17,600,2.9529712549992837,166.60533597285394
113,17,0,0,0,10.0,20,10.0,16.029073776689913,36,17.88888888888889,23.971269701456233,0,,36.00000000000001,2,36.0,0,0.263,48050,3,120,1.0,1953.4888532027894,False,0.2450604268126417,4,3.5340000000000007,22066,1144,0,0.0,11440.0,False,-0.29435965157325344,0,2.081000000000001,70112,272,20,1.0,4839.333461288781,False,0.10242224447349088,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94165,20,143,1.0,5627.4253940291255,False,0.04246799562512966,0,2.7110000000000007,94980,0,19,0.0,684.0000000000001,False,0.024659242378638688,0.5,395705,0.0,0.0,14,0,0,7,1,1.0,4,11,20,130.0,33.0,11,6,20,912,1.1363019539858215,167.74163792683976
114,20,0,0,0,10.0,20,10.0,15.849682149457518,2,2.0,23.971269701456233,0,,36.0,5,36.0,0,0.263,47950,3,130,1.0,2090.4586794294773,False,0.24426008430593332,2,3.5500000000000007,21936,1154,0,0.0,11540.0,False,-0.29639129441044265,0,2.081000000000001,70108,264,30,1.0,4903.454178500472,False,0.10284873906418984,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94165,10,153,1.0,5747.712697014563,False,0.043114506906601034,0,2.7110000000000007,95160,0,14,0.0,504.0,False,0.02562669303865503,0.5,395651,0.0,0.0,13,0,0,6,1,1.0,5,11,22,136.0,42.0,11,9,22,380,1.3179724620422348,169.059610388882
115,22,0,0,0,10.0,20,10.0,15.849682149457518,0,,23.971269701456233,0,,36.0,0,,0,0.263,47820,6,140,1.0,2278.9555009240526,False,0.24335215355314088,0,3.5480000000000005,21866,1161,0,0.0,11610.0,False,-0.29728013815171295,0,2.081000000000001,70108,254,40,1.0,4984.670054020459,False,0.10346594663581572,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94165,0,163,1.0,5868.0,False,0.04376101818807241,0,2.7110000000000007,95160,0,14,0.0,504.0,False,0.02562669303865503,0.5,395451,0.0,0.0,9,0,0,9,0,0.0,2,11,13,116.0,44.0,11,11,13,200,1.4147015830385499,170.47431197192054
116,13,0,0,0,10.0,20,10.0,15.340316780549832,5,1.0,23.61590185727721,5,13.0,36.0,0,,0,0.263,47710,7,150,1.0,2371.0475170824748,False,0.24172800768319677,5,3.5980000000000003,21696,1170,0,0.0,11700.0,False,-0.30045458008482107,0,2.081000000000001,70168,249,45,1.0,4882.454461934382,False,0.1036011008916936,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94100,0,168,0.5,6048.0,False,0.04402975448252139,0,2.7110000000000007,95160,0,14,0.0,504.0,False,0.02562669303865503,0.4166666666666667,395166,0.0,0.0,11,0,0,6,1,1.0,1,7,13,81.0,18.0,7,6,13,265,1.04804465995403,171.52235663187457
117,13,0,0,0,10.0,20,10.0,15.340316780549832,0,,23.685972763445733,31,24.0,35.99999999999999,11,36.0,0,0.263,47580,10,160,1.0,2554.4506848879732,False,0.24075539889895076,0,3.5930000000000004,21626,1177,0,0.0,11770.0,False,-0.30134342382609136,0,2.081000000000001,70912,239,24,1.0,4234.799056874108,False,0.10998737750880885,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94100,0,168,0.0,6047.999999999999,False,0.04402975448252139,0,2.7110000000000007,94812,21,13,1.0,965.4054280323603,False,0.02436581151928646,0.5,395362,0.0,0.0,18,0,0,6,0,0.0,2,8,13,78.0,15.0,8,5,13,1340,0.9285882820258848,172.45094491390046
118,13,0,0,0,10.0,20,10.0,15.01971914782651,3,1.0,23.453612734970317,10,19.9,36.0,4,36.0,0,0.263,47520,6,170,1.0,2613.352255130507,False,0.23997958522907417,3,3.623000000000001,21438,1191,0,0.0,11910.0,False,-0.3043400970109455,0,2.081000000000001,71108,232,24,1.0,4047.4615479350377,False,0.11154272907402787,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94172,0,166,0.2,5976.0,False,0.04441673474652793,0,2.7110000000000007,94685,19,23,1.0,1273.618641964436,False,0.024657192683731895,0.5333333333333333,395255,0.0,0.0,18,0,0,4,1,1.0,3,7,11,83.0,18.0,7,6,11,543,0.9555861959815957,173.40653110988205
119,11,0,0,0,10.0,20,10.0,15.808158540613647,22,20.136363636363637,23.453612734970317,0,,36.00000000000001,10,36.0,0,0.263,47852,7,159,1.0,2583.49720795757,False,0.24803181054876663,1,3.630000000000001,21332,1200,0,0.0,12000.0,False,-0.30588922467430224,0,2.081000000000001,70665,244,34,1.0,4654.613516898721,False,0.10942359762359756,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.334,94496,0,157,0.0,5652.000000000001,False,0.04615814593455734,0,2.7110000000000007,94721,9,32,1.0,1363.082514614733,False,0.02552501674020048,0.5,395398,0.0,0.0,21,0,0,5,1,1.0,2,7,15,86.0,12.0,7,4,15,1002,0.8817998580052517,174.2883309678873
120,15,0,0,0,10.0,20,10.0,16.49378985808302,16,22.0,23.453612734970317,0,,36.00000000000001,5,36.0,0,0.263,48114,6,153,1.0,2583.549848286702,False,0.254686109255234,0,3.6290000000000004,21222,1211,0,0.0,12110.0,False,-0.3072859791248698,0,2.081000000000001,70313,250,44,1.0,5155.406424859449,False,0.10787930649810354,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94496,0,157,0.0,5652.000000000001,False,0.04615814593455734,0,2.7110000000000003,94901,0,36,0.9,1296.0000000000002,False,0.027099367932235455,0.48333333333333334,395378,0.0,0.0,14,0,0,7,0,0.0,2,9,14,129.0,33.0,9,6,14,732,1.0749024209799245,175.36323338886723
121,14,0,0,0,10.0,20,10.0,16.899147493035535,17,20.0,23.453612734970317,0,,36.00000000000001,0,,0,0.263,48294,12,146,1.0,2587.2755339831883,False,0.25930461353052786,0,3.6290000000000013,21182,1215,0,0.0,12150.0,False,-0.30779388983416717,0,2.081000000000001,69973,257,54,1.0,5609.57599339853,False,0.10616308720835442,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94496,0,157,0.0,5652.000000000001,False,0.04615814593455734,0,2.7110000000000007,94901,0,36,0.0,1296.0000000000002,False,0.027099367932235455,0.3333333333333333,395178,0.0,0.0,12,0,0,4,0,0.0,5,9,19,114.0,45.0,9,5,19,540,1.007941583986394,176.37117497285362
122,19,0,0,0,10.0,20,10.0,15.074393561332503,20,3.0,24.24383284446792,21,29.761904761904763,36.00000000000001,0,,0,0.263,48184,13,156,1.0,2481.6053955678703,False,0.25516932975554085,20,3.8290000000000006,20812,1224,0,0.0,12240.0,False,-0.3160474388602484,0,2.081000000000001,70538,267,43,1.0,5067.347893187899,False,0.11062991422482553,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93936,6,167,1.0,6157.462997066808,False,0.04285517799515639,0,2.7110000000000007,94836,0,41,0.5,1476.0000000000002,False,0.02736810422668444,0.5833333333333334,394638,0.0,0.0,14,0,0,8,1,1.0,5,13,23,202.0,63.0,13,6,23,825,1.314103568030987,177.6852785408846
123,23,0,0,0,10.000000000000002,20,10.0,15.378362935586045,22,17.272727272727273,24.321238248587733,1,36.0,36.00000000000001,0,,0,0.263,48464,13,144,1.0,2344.4842627243906,False,0.26053894738964867,0,3.8090000000000006,20712,1234,0,0.0,12340.000000000002,False,-0.31731721563349163,0,2.081000000000001,70194,279,52,1.0,5555.267647955069,False,0.10910938586137638,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93936,0,173,0.6,6228.000000000001,False,0.0432342950509524,0,2.7110000000000007,94800,0,42,0.1,1512.0000000000002,False,0.027174614094681172,0.45,394438,0.0,0.0,14,0,0,13,0,0.0,1,14,17,171.0,57.0,14,9,17,616,1.2937591189984232,178.97903765988303
124,17,0,0,0,10.000000000000002,20,10.0,14.236166014685665,32,9.125,24.252807077457295,37,24.0,36.00000000000001,0,,0,0.263,48654,10,138,1.0,2064.5909100266217,False,0.261810078345565,16,3.9690000000000007,20302,1247,0,0.0,12470.000000000002,False,-0.32607867536887014,0,2.081000000000001,70790,301,25,1.0,4891.406147356817,False,0.11312302332586152,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93936,0,173,0.0,6228.000000000001,False,0.0432342950509524,0,2.7110000000000007,93912,27,52,1.0,2526.825791091347,False,0.023083511368036172,0.5,393926,0.0,0.0,14,0,0,10,2,2.0,2,12,21,156.0,45.0,12,5,21,1348,1.243502389988862,180.2225400498719
125,21,0,0,0,10.000000000000002,20,10.0,13.53623414572418,10,2.5,23.90403653880119,5,13.0,36.00000000000001,0,,0,0.263,48544,11,148,1.0,2113.3626535671788,False,0.25963586171581354,10,4.053000000000001,20047,1256,0,0.0,12560.000000000002,False,-0.33141173781649186,0,2.081000000000001,70830,301,30,1.0,4791.5275740270135,False,0.11297195426585667,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93871,0,178,0.5,6408.000000000001,False,0.043503031345401386,0,2.7110000000000007,93912,17,62,1.0,2638.3686211596205,False,0.023683023504534155,0.5833333333333334,393536,0.0,0.0,14,0,0,10,2,2.0,2,12,19,151.0,43.0,12,9,19,265,1.4620511670364067,181.6845912169083
126,19,0,0,0,10.0,20,10.0,14.347579617827114,16,22.0,23.915141461816653,19,24.0,36.00000000000001,2,36.0,0,0.263,48816,9,142,1.0,2127.3563057314504,False,0.2667211355071672,0,4.043000000000001,19927,1268,0,0.0,12680.0,False,-0.3329354699443838,0,2.081000000000001,70934,307,21,1.0,4906.924913371074,False,0.11542964231279217,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93415,9,188,1.0,6983.236273156351,False,0.04169301862426561,0,2.7110000000000007,93984,7,70,1.0,2687.405990232717,False,0.024720546449631904,0.6666666666666666,393408,0.0,0.0,16,0,0,7,0,0.0,6,13,18,189.0,47.0,13,6,18,1080,1.2192507840227336,182.90384200093104
127,18,0,0,0,10.0,20,10.0,14.172204432725765,2,1.0,23.915141461816653,0,,36.00000000000001,0,,0,0.263,48726,8,152,1.0,2234.1750737743164,False,0.26579189722140223,2,4.063000000000001,19785,1279,0,0.0,12790.0,False,-0.3351448815298271,0,2.081000000000001,70932,299,31,1.0,4978.85851070132,False,0.11594590998055497,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.334,93415,0,197,0.9,7092.000000000002,False,0.04227759384271402,0,2.7110000000000007,93984,0,77,0.7,2772.0000000000005,False,0.025175216063980738,0.6,393174,0.0,0.0,10,0,0,6,1,1.0,4,10,22,133.0,69.0,10,8,22,200,1.0560408699675463,183.95988287089858
128,22,0,0,0,10.0,20,10.0,14.172204432725765,0,,23.638814278091363,6,16.833333333333332,36.00000000000001,0,,0,0.263,48646,6,162,1.0,2355.897118101574,False,0.26530585263099754,0,4.061,19665,1291,0,0.0,12910.0,False,-0.336668613657719,0,2.081000000000001,71033,289,35,1.0,4923.125580790944,False,0.11705748013307607,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93379,0,198,0.1,7128.000000000002,False,0.04208410371071075,0,2.7110000000000003,93919,0,82,0.5,2952.0000000000005,False,0.02544395235842972,0.43333333333333335,392974,0.0,0.0,14,0,0,10,0,0.0,5,15,20,239.0,51.0,15,7,20,301,1.342698606022168,185.30258147692075
129,20,0,0,0,10.0,20,10.0,14.719718337972129,25,17.72,22.88818520909329,10,12.5,36.00000000000001,0,,0,0.263,49019,3,147,1.0,2193.798595681903,False,0.2727200979719367,0,4.061000000000001,19535,1304,0,0.0,13040.0,False,-0.3383193234629352,0,2.081000000000001,70715,304,35,1.0,5275.880857061793,False,0.11490493560912102,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93319,0,203,0.5,7308.000000000002,False,0.042406587264049535,0,2.7110000000000007,93854,0,87,0.5,3132.0000000000005,False,0.025712688652878703,0.5,392774,0.0,0.0,19,0,0,8,0,0.0,3,11,23,153.0,53.0,11,9,23,768,1.3248518229811452,186.6274332999019
130,23,0,0,0,10.0,20,10.0,14.331123501089493,5,3.0,22.53134950206754,5,13.0,36.00000000000001,0,,0,0.263,48899,5,157,1.0,2299.9863896710503,False,0.2710209816602464,5,4.111000000000001,19385,1312,0,0.0,13120.0,False,-0.3411128323640704,0,2.081000000000001,70765,299,40,1.0,5186.25990690846,False,0.11498381216017257,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93254,0,208,0.5,7488.000000000002,False,0.04267532355849852,0,2.7110000000000007,93854,0,87,0.0,3132.0000000000005,False,0.025712688652878703,0.4166666666666667,392489,0.0,0.0,12,0,0,15,1,1.0,2,17,15,193.0,18.0,17,6,15,265,1.201167207036633,187.82860050693853
131,15,0,0,0,10.0,20,10.0,14.826666314265252,13,20.0,22.743959179333018,2,36.0,36.00000000000001,8,36.0,0,0.263,49049,6,154,1.0,2343.306612396849,False,0.27538038210626564,0,4.106000000000001,19295,1321,0,0.0,13210.0,False,-0.34225563145998933,0,2.081000000000001,70577,302,48,1.0,5569.363267516092,False,0.11503779480732051,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93506,0,201,0.1,7236.000000000002,False,0.04402975448252139,0,2.7110000000000007,93818,0,88,0.1,3168.0000000000005,False,0.025519198520875436,0.3666666666666667,392577,0.0,0.0,17,0,0,3,0,0.0,3,6,14,93.0,41.0,6,9,14,820,0.9721393649815582,188.8007398719201
132,14,0,0,0,10.0,20,10.0,15.23380169060814,15,18.866666666666667,26.16475813289232,36,37.0,36.00000000000001,0,,0,0.263,49259,3,150,1.0,2315.070253591221,False,0.280354905828164,1,4.1160000000000005,19151,1334,0,0.0,13340.0,False,-0.3442618787617137,0,2.081000000000001,71626,307,22,1.0,5252.40179794033,False,0.12857296215357517,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,92840,8,211,1.0,7805.31806506314,False,0.039930548141759226,0,2.7110000000000007,93152,8,98,1.0,3737.3180650631393,False,0.021419992180113114,0.6666666666666666,392360,0.0,0.0,13,0,0,4,1,1.0,1,5,16,60.0,38.0,5,9,16,1812,1.0792747180094011,189.8800145899295
133,16,0,0,0,10.0,20,10.0,15.5648788045653,10,20.0,26.16475813289232,0,,36.00000000000001,6,36.0,0,0.263,49319,7,150,1.0,2404.731820684795,False,0.283017139709536,0,4.115000000000001,19091,1340,0,0.0,13400.0,False,-0.3450237448256597,0,2.081000000000001,71426,307,32,1.0,5615.690053254101,False,0.12829396784805452,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93056,0,213,0.8,7668.000000000002,False,0.04151438276647891,0,2.7110000000000007,93152,0,106,0.8,3816.000000000001,False,0.021842886012813346,0.6,392376,0.0,0.0,15,0,0,7,0,0.0,1,8,16,96.0,39.0,8,8,16,616,1.2111257929936983,191.0911403829232
134,16,0,0,0,10.0,20,10.0,15.940831235260909,12,20.0,25.69467444376921,5,13.0,36.00000000000001,0,,0,0.263,49449,8,148,1.0,2439.2430228186145,False,0.2867567745488307,0,4.115000000000001,19001,1349,0,0.0,13490.0,False,-0.3461665439215786,0,2.081000000000001,71251,309,37,1.0,5876.419806115082,False,0.1276155503329769,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,92991,0,218,0.5,7848.000000000002,False,0.041783119060927895,0,2.7110000000000007,93152,0,106,0.0,3816.000000000001,False,0.021842886012813346,0.4166666666666667,392176,0.0,0.0,13,0,0,5,0,0.0,4,9,17,108.0,21.0,9,7,17,505,0.9351001039613038,192.0262404868845
135,17,0,0,0,10.0,20,10.0,15.940831235260909,0,,25.192591513281524,17,21.470588235294116,36.00000000000001,0,,0,0.263,49339,9,158,1.0,2608.6513351712238,False,0.28611437304989235,0,4.115000000000001,18911,1358,0,0.0,13580.0,False,-0.34730934301749755,0,2.081000000000001,71616,299,30,1.0,5522.086284741457,False,0.13047046254724262,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.334,92991,0,218,0.0,7848.000000000002,False,0.041783119060927895,0,2.7110000000000007,92787,7,116,1.0,4352.3481405929715,False,0.020802060350609376,0.5,391976,0.0,0.0,14,0,0,6,0,0.0,3,9,12,110.0,24.0,9,8,12,565,1.0725895229843445,193.09883000986883
136,12,0,0,0,10.0,20,10.0,16.57501318450182,16,21.625,25.35794252204605,2,36.0,36.00000000000001,17,36.0,0,0.263,49585,9,152,1.0,2609.4020040442765,False,0.2923712065932431,0,4.115000000000001,18811,1368,0,0.0,13680.0,False,-0.3485791197907408,0,2.081000000000001,71342,305,38,1.0,6018.980837110806,False,0.13008208196244897,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93315,0,209,0.1,7524.000000000002,False,0.043524530248957305,0,2.7110000000000003,93003,0,117,0.8,4212.000000000001,False,0.022369609149933353,0.4833333333333334,392388,0.0,0.0,27,0,0,5,0,0.0,2,7,16,51.0,15.0,7,5,16,1230,1.133711808011867,194.2325418178807
137,16,0,0,0,10.0,20,10.0,16.517751943676284,22,16.181818181818183,26.6374019142495,18,35.0,36.00000000000001,10,36.0,0,0.263,49830,10,141,1.0,2429.003024058356,False,0.2963024484351063,1,4.125000000000001,18705,1377,0,0.0,13770.0,False,-0.3501282474540976,0,2.081000000000001,71616,317,30,1.0,6035.249423572867,False,0.1343702933714292,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,92685,8,219,1.0,8097.099215313998,False,0.03983262681834499,0,2.7110000000000007,93363,0,107,0.0,3852.000000000001,False,0.024304510469966033,0.5,392531,0.0,0.0,18,0,0,11,1,1.0,1,12,15,141.0,12.0,12,4,15,1545,1.2482284359866753,195.48077025386738
138,15,0,0,0,10.0,20,10.0,16.733479536748998,20,18.2,27.011779871965217,25,28.84,36.00000000000001,0,,0,0.263,50102,8,135,1.0,2339.019737461115,False,0.3020674472085369,4,4.164000000000001,18529,1389,0,0.0,13890.0,False,-0.3530741295680219,0,2.081000000000001,71973,327,15,1.0,5877.024506596401,False,0.13859395761400461,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,92685,0,227,0.8,8172.000000000002,False,0.04023519800490175,0,2.7110000000000007,92642,15,117,1.0,4617.176698079479,False,0.020666770746869106,0.6333333333333333,392263,0.0,0.0,16,0,0,5,1,1.0,2,7,15,77.0,24.0,7,8,15,1273,0.7603897080407478,196.24115996190812
