index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
105,28,0,0,0,10.0,12,10.0,18.300194310928738,15,29.2,32.590295744596546,1,16.0,42.99999999999999,10,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,0,3.5750000000000015,53697,2,15,1.0,294.50291466393105,False,0.5590760787969644,0,0.506,59811,11,210,1.0,7045.264243785491,False,0.06697719131191664,0,0.2,60540,308,457,1.0,20530.225003046675,False,0.19284868933460259,0,0.659,54205,402,353,1.0,28280.29888932781,False,-0.0953174298485175,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,303799,0.0,0.125,16,0,0,9,4,8010.937037037038,5,14,31,225.0,102.0,14,14,31,1004,1.9470471534878016,200.77081339713186
106,31,0,0,0,10.0,10,10.0,18.9485763668328,13,30.923076923076923,32.64135371854178,9,33.666666666666664,42.99999999999999,12,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,0,3.5750000000000006,53999,2,12,1.0,247.3829164019936,False,0.567138390612723,0,0.506,59849,2,216,1.0,7088.42955593869,False,0.0679809760768447,0,0.2,60403,310,462,1.0,20954.364091684467,False,0.1941133806031576,0,0.659,54418,401,351,1.0,28182.182841135254,False,-0.09314733512604739,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,304215,0.0,0.125,14,0,0,11,5,11157.519444444444,5,16,22,231.0,135.0,16,15,22,1321,3.002588248811662,203.77340164594352
107,22,0,0,0,10.0,14,10.0,19.906695589721732,24,29.0,33.94140906228539,17,47.0,42.99999999999999,7,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,12,3.6950000000000016,54267,6,10,1.0,259.0669558972173,False,0.5750675665377752,0,0.506,59849,0,218,0.2,7399.227175578215,False,0.07059896876224109,0,0.2,60506,324,455,1.0,21893.11049440969,False,0.2037561111763342,0,0.659,53920,408,354,1.0,29070.094897412437,False,-0.09386271346323807,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.5333333333333333,304088,0.0,0.125,15,0,0,7,5,10299.633333333333,2,9,24,117.0,98.0,9,13,24,1588,1.6097170626744628,205.38311870861799
108,24,0,0,0,10.0,13,10.0,19.906695589721732,0,,32.51406506094538,14,15.285714285714286,42.99999999999999,12,43.0,0,8.705000000000002,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,0,3.6830000000000016,54137,9,20,1.0,488.13391179443465,False,0.57461972885966,0,0.506,60063,0,204,0.0,6632.869272432857,False,0.06774882300981214,0,0.2,60506,314,465,1.0,21369.742668512226,False,0.19934754092550472,0,0.6590000000000001,54222,412,352,1.0,28531.794805109494,False,-0.09342787966861581,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.5,304474,0.0,0.125,16,0,0,8,3,4578.392592592592,4,12,20,156.0,37.0,12,12,20,860,1.9986471217125654,207.38176583033055
109,20,0,0,0,10.0,6,10.0,20.575864954656478,18,29.0,31.417471627506767,11,15.0,42.99999999999999,12,43.0,0,8.705000000000004,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,0,3.6830000000000016,54599,5,12,1.0,296.9103794558777,False,0.5852286075320806,0,0.506,59706,8,203,1.0,6542.3536600211255,False,0.06097201438745513,0,0.2,60506,304,475,1.0,21178.361969281283,False,0.19773545241821894,0,0.6590000000000001,54573,413,350,1.0,28025.415782160293,False,-0.09213316534190891,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,304930,0.0,0.125,11,0,0,5,7,15734.912037037036,3,8,15,129.0,36.0,8,12,15,1263,1.2240798557177186,208.60584568604827
110,15,0,0,0,10.0,12,10.0,20.575864954656478,0,,29.560741122424687,26,18.26923076923077,43.0,10,43.0,0,8.705000000000002,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,0,3.683000000000001,54479,7,22,1.0,522.6690290024426,False,0.585022426294337,0,0.506,60021,0,190,0.8,5616.540813260691,False,0.05848024540298441,0,0.2,60666,294,480,1.0,20238.460035432854,False,0.19251373054544338,0,0.6590000000000001,54528,429,350,1.0,27731.55794152019,False,-0.0946737223577676,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6333333333333333,305240,0.0,0.125,15,0,0,4,5,13159.253703703704,1,5,16,60.0,30.0,5,10,16,1025,1.4817676031962037,210.08761328924447
111,16,0,0,0,10.0,11,10.0,20.618480933826543,1,30.0,29.560741122424687,0,,43.0,15,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,0,3.6830000000000016,54399,8,31,1.0,719.1729089486229,False,0.5855509165645792,0,0.506,60021,0,190,0.0,5616.540813260691,False,0.05848024540298441,0,0.2,60636,285,490,1.0,20361.03021612866,False,0.19304078823518864,0,0.6590000000000001,55173,419,345,1.0,27220.950530295944,False,-0.08951532489942579,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.5,305775,0.0,0.125,14,0,0,6,4,7724.975,0,6,18,63.0,75.0,6,10,18,785,1.505032447166741,211.5926457364112
112,18,0,0,0,10.0,8,10.0,22.839150244820765,62,29.967741935483872,31.48837820772448,36,40.361111111111114,43.0,10,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,31,3.9930000000000017,55193,6,10,1.0,288.39150244820763,False,0.6023047183004432,0,0.506,58623,41,193,1.0,7013.662154128476,False,0.04669684081445188,0,0.2,61629,286,471,1.0,21363.02310585697,False,0.2182100399765572,0,0.659,54150,445,345,1.0,28847.328302437396,False,-0.09229258794352195,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,305141,0.0,0.125,14,0,0,5,9,16594.73564814815,1,6,28,93.0,82.0,6,12,28,2893,1.4767373418435454,213.06938307825476
113,28,0,0,0,10.000000000000002,12,10.0,23.14260460062993,12,29.083333333333332,31.365089699149795,12,29.5,43.0,9,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,2,3.9820000000000015,55373,8,10,1.0,311.4260460062993,False,0.6078501570246452,0,0.506,58593,32,203,1.0,7107.676556147567,False,0.04698335991902997,0,0.2,61664,287,469,1.0,21352.154589282043,False,0.2187081319222519,0,0.659,54183,447,346,1.0,28898.195095519957,False,-0.09151910693140641,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,305359,0.0,0.125,13,0,0,9,6,8012.027946127947,4,13,23,204.0,105.0,13,15,23,861,1.701999556273222,214.77138263452798
114,23,0,0,0,10.0,8,10.0,24.238001619686784,36,31.0,31.365089699149795,0,,43.0,9,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,26,4.240000000000001,55641,6,10,1.0,302.3800161968678,False,0.6154792103340987,0,0.506,58035,40,213,1.0,7650.284170706378,False,0.042153409571636324,0,0.2,61106,295,479,1.0,22174.088443700355,False,0.21623107621298174,0,0.659,54570,437,347,1.0,28627.54419852846,False,-0.08818769889518667,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,304898,0.0,0.125,9,0,0,8,8,11445.925925925927,2,10,29,165.0,114.0,10,13,29,467,1.551398254930973,216.32278088945895
115,29,0,0,0,10.000000000000002,7,10.0,24.67354211459357,16,31.0,30.480738626519315,50,27.4,43.0,5,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,6,4.274000000000001,55923,3,10,1.0,276.73542114593573,False,0.6232733295857357,0,0.506,58317,30,207,1.0,7049.719159127306,False,0.04184540549822518,0,0.2,61698,301,455,1.0,21295.472251558953,False,0.2188034658475603,0,0.659,53415,477,352,1.0,29675.312324849714,False,-0.09654176048467349,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,304899,0.0,0.125,8,0,0,13,8,14877.400925925926,4,17,32,265.0,111.0,17,12,32,1655,1.93434726446867,218.25712815392762
116,32,0,0,0,10.0,9,10.0,24.352553112374455,5,10.0,28.8350382024003,24,15.0,43.0,2,43.0,0,8.705000000000002,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,0,4.268000000000001,55883,2,15,1.0,385.28829668561684,False,0.6236867080247511,0,0.506,58627,25,193,1.0,6173.976200872618,False,0.03969116379319237,0,0.2,61698,291,465,1.0,20494.885719817106,False,0.21205975369636024,0,0.6590000000000001,53141,491,360,1.0,29638.003757378545,False,-0.10041561593348058,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,304895,0.0,0.125,11,0,0,15,5,9441.747222222224,7,22,25,294.0,90.0,22,10,25,586,2.225737364962697,220.48286551889032
117,25,0,0,0,10.000000000000002,10,10.0,24.011978598189252,5,10.0,28.581802402272817,30,26.866666666666667,43.0,8,43.0,0,8.705000000000004,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,0,4.268000000000001,55833,2,20,1.0,500.239571963785,False,0.6239031673031589,0,0.506,59185,20,184,1.0,5739.291213981984,False,0.04543019655296659,0,0.2,61896,281,464,1.0,20009.322300745767,False,0.21130531942405198,0,0.6590000000000001,52679,511,362,1.0,30171.30102756141,False,-0.10300147573954001,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,305139,0.0,0.125,11,0,0,11,5,11157.519444444446,3,14,18,177.0,78.0,14,11,18,1300,1.8572561703622341,222.34012168925256
118,18,0,0,0,10.000000000000002,11,10.0,24.10294056273516,17,25.11764705882353,28.581802402272817,0,,42.99999999999999,10,43.0,0,8.705000000000002,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,0,4.268000000000001,56150,3,13,1.0,343.3382273155571,False,0.6308104329875428,0,0.506,59185,10,194,1.0,5785.899071668278,False,0.045822796183061044,0,0.2,61469,288,474,1.0,20489.421220745044,False,0.20815577698663237,0,0.6590000000000001,53109,501,362,1.0,29885.48300353868,False,-0.09920126145964919,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,305459,0.0,0.125,13,0,0,5,3,3434.5444444444443,4,9,13,117.0,42.0,9,9,13,967,1.5581397404894233,223.89826142974198
119,13,0,0,0,10.000000000000002,10,10.0,24.703591785349133,26,29.0,29.858693543767497,14,49.0,42.99999999999999,13,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,13,4.3980000000000015,56480,3,10,1.0,277.03591785349136,False,0.6394057782872001,0,0.506,58779,14,204,1.0,6437.023767923458,False,0.04446766878873493,0,0.2,61807,290,470,1.0,21197.627583321973,False,0.21981559000742923,0,0.6590000000000001,52982,505,359,1.0,30515.640239602584,False,-0.09671167077275702,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,305594,0.0,0.125,11,0,0,4,7,10872.628835978838,1,5,18,75.0,52.0,5,8,18,1345,1.4193881340324879,225.31764956377447
120,18,0,0,0,10.000000000000002,13,10.0,24.91757951326918,10,29.0,29.858693543767497,0,,42.99999999999999,9,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,0,4.385000000000001,56640,6,10,1.0,309.1757951326918,False,0.6445039349538552,0,0.506,58489,14,214,1.0,6738.606531552013,False,0.04212243110913449,0,0.2,61807,280,480,1.0,21309.095164723767,False,0.22075453321139318,0,0.659,53369,495,360,1.0,30260.05330416491,False,-0.09328056214647432,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,305851,0.0,0.125,12,0,0,5,3,4578.392592592592,4,9,22,147.0,72.0,9,9,22,807,1.389068590477109,226.70671815425158
121,22,0,0,0,10.000000000000002,11,10.0,25.287400402214473,18,29.0,30.2737754977746,5,47.0,42.99999999999999,8,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,8,4.465000000000001,56860,7,10,1.0,322.87400402214473,False,0.6510724172460931,0,0.506,57967,22,224,1.0,7337.648520350229,False,0.03837434314119599,0,0.2,62042,270,485,1.0,21510.379225018587,False,0.22640907059721166,0,0.659,53478,490,362,1.0,30400.149993909552,False,-0.09091050489827686,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,305893,0.0,0.125,10,0,0,10,4,4121.297777777778,1,11,20,158.0,53.0,11,11,20,689,1.3478315249085426,228.05454967916012
122,20,0,0,0,10.000000000000002,11,10.0,24.952939575757057,4,10.0,31.127882512785433,10,47.0,42.99999999999999,12,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,0,4.457000000000002,56790,8,16,1.0,479.2470332121129,False,0.6513094601750654,0,0.506,58162,16,229,1.0,7527.532128639977,False,0.04325897207318281,0,0.2,62277,260,490,1.0,21740.426720961696,False,0.23230589575930535,0,0.659,53524,490,360,1.0,30732.66243126486,False,-0.08810087608036925,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,306299,0.0,0.125,14,0,0,9,5,11443.481481481482,0,9,27,147.0,63.0,9,11,27,1136,1.3710766397416592,229.42562631890178
123,27,0,0,0,10.000000000000002,9,10.0,25.63405727484782,33,29.03030303030303,31.279199780864822,37,32.0,43.0,4,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,17,4.627000000000001,57234,7,10,1.0,326.34057274847817,False,0.6619518845950382,0,0.506,58852,23,202,1.0,6907.981673056193,False,0.0496645917404241,0,0.2,61813,266,500,1.0,22458.259125541932,False,0.23053555650074062,0,0.659,52512,517,366,1.0,31909.346286707114,False,-0.09370882451283244,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,305957,0.0,0.125,10,0,0,12,7,9156.847685185186,0,12,28,171.0,105.0,12,15,28,1476,1.5140751777216792,230.93970149662346
124,28,0,0,0,10.0,9,10.0,26.408763749892813,30,31.0,31.35028974276106,21,32.0,43.0,11,43.0,0,8.705000000000002,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,20,4.810000000000001,57519,6,10,1.0,324.08763749892813,False,0.670171525907733,0,0.506,59059,28,191,1.0,6727.350725864361,False,0.0516303676493848,0,0.2,61348,271,510,1.0,23145.422745029093,False,0.22849003289387354,0,0.6590000000000001,52313,528,365,1.0,32247.95298417784,False,-0.09410191814141167,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,305785,0.0,0.125,13,0,0,8,8,14591.397222222224,4,12,35,201.0,108.0,12,16,35,1235,1.7377295307815075,232.67743102740496
125,35,0,0,0,10.0,11,10.0,26.42786471394613,1,30.0,30.855586259456164,36,28.22222222222222,43.0,8,43.0,0,8.705000000000004,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,0,4.790000000000002,57439,7,19,1.0,572.1294295649764,False,0.6714461638517051,0,0.506,59359,19,179,1.0,6025.27937000763,False,0.05077057321681685,0,0.2,62034,261,506,1.0,22510.599337624757,False,0.2346996136799148,0,0.6590000000000001,51641,554,367,1.0,32874.99478773872,False,-0.09884709456663016,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,306019,0.0,0.125,14,0,0,13,6,16591.79814814815,4,17,27,264.0,144.0,17,18,27,1500,1.7954566590487957,234.47288768645376
126,27,0,0,0,10.0,10,10.0,26.822839977223623,16,31.0,30.855586259456164,0,,43.0,13,43.0,0,8.705000000000002,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,0,4.790000000000002,57835,7,13,1.0,418.6969197039071,False,0.6806911182491301,0,0.506,59359,9,189,1.0,6073.111362832227,False,0.05117348430567253,0,0.2,61538,267,516,1.0,23083.18078379809,False,0.2311666564220333,0,0.6590000000000001,52200,544,364,1.0,32437.438925144153,False,-0.09434358586064023,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,306478,0.0,0.125,13,0,0,9,4,7153.050925925927,3,12,34,156.0,91.0,12,15,34,1155,1.6636401256546378,236.1365278121084
127,34,0,0,0,10.000000000000002,9,10.0,26.362045377479145,5,11.0,32.517354189150716,32,43.15625,43.0,9,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,0,4.790000000000002,57800,6,18,1.0,534.5168167946247,False,0.6813544825225073,0,0.506,60391,4,173,1.0,5730.95045623299,False,0.06567733461566257,0,0.2,61832,257,520,1.0,23684.069840370514,False,0.2411812210685207,0,0.6590000000000001,51206,566,365,1.0,34099.822471059306,False,-0.096498673185481,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,306775,0.0,0.125,16,0,0,14,5,12587.329629629628,1,15,28,240.0,84.0,15,19,28,1913,1.8539239261299372,237.99045173823833
128,28,0,0,0,10.000000000000002,10,10.0,26.28044575465662,20,25.65,32.517354189150716,0,,43.0,9,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,2,4.810000000000001,58165,6,10,1.0,322.8044575465662,False,0.6888580677777763,0,0.506,59908,13,183,1.0,6292.321611425117,False,0.06226895794522315,0,0.2,61802,248,530,1.0,23751.74826740472,False,0.24124590002531027,0,0.659,51593,556,366,1.0,33817.6489291678,False,-0.09324352759134964,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,307014,0.0,0.125,13,0,0,11,7,13732.577777777778,2,13,25,168.0,75.0,13,15,25,950,1.4541300609707832,239.44458179920912
129,25,0,0,0,10.000000000000004,12,10.0,26.44322551279859,10,29.0,32.95982067255149,33,35.81818181818182,43.0,9,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.000000000004,True,-1.8488372841222043,0,4.808000000000002,58335,8,10,1.0,344.43225512798597,False,0.694093587200718,0,0.506,59834,13,181,1.0,6309.4894733982,False,0.06116689808785836,0,0.2,62768,238,519,1.0,23399.634601100286,False,0.25455401631709534,0,0.659,50798,579,367,1.0,34864.73616940731,False,-0.09683678706081514,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,307281,0.0,0.125,13,0,0,8,4,8010.937037037038,0,8,30,99.0,62.0,8,17,30,1979,2.667719383724034,242.11230118293315
130,30,0,0,0,10.000000000000002,15,10.0,26.44322551279859,0,,32.74660977257588,3,17.0,43.0,12,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,0,4.808000000000002,58185,13,20,1.0,658.8645102559718,False,0.6943025322888575,0,0.506,59885,3,188,1.0,6235.692313782661,False,0.06140446370988466,0,0.2,62768,228,529,1.0,23352.01198661072,False,0.2541528689191913,0,0.659,51263,572,365,1.0,34426.060789913405,False,-0.09358496287087731,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,307647,0.0,0.125,13,0,0,8,3,8009.937037037037,1,9,28,147.0,93.0,9,21,28,717,1.3162979101762176,243.42859909310937
131,28,0,0,0,10.000000000000002,9,10.0,27.29565648729796,40,30.5,32.75855608573728,10,33.0,43.0,10,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,20,5.008000000000002,58735,12,10,1.0,392.9565648729796,False,0.7063782222155573,0,0.506,59215,18,193,1.0,6813.723141318658,False,0.0549860435098778,0,0.2,62548,233,534,1.0,23852.956911324134,False,0.2546662363230242,0,0.659,51363,572,365,1.0,34432.894081041726,False,-0.0922160400216971,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,307407,0.0,0.125,12,0,0,8,9,18310.237037037037,1,9,28,147.0,67.0,9,19,28,1315,1.2696483032777905,244.69824739638716
132,28,0,0,0,10.000000000000002,8,10.0,27.29565648729796,0,,32.75855608573728,0,,43.00000000000001,7,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,0,4.988000000000001,58655,10,20,1.0,645.9131297459592,False,0.7077240145029238,0,0.506,59215,8,203,1.0,6868.352137303052,False,0.0554462089128934,0,0.2,62548,223,544,1.0,23907.585907308527,False,0.25512640172603973,0,0.6590000000000001,51664,562,368,1.0,34234.30852018436,False,-0.08954604796955257,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,307628,0.0,0.125,7,0,0,7,5,10013.671296296296,3,10,30,165.0,53.0,10,18,30,381,1.0842484273016453,245.7824958236888
133,30,0,0,0,10.000000000000002,9,10.0,27.13408370407447,20,25.75,32.75855608573728,0,,43.00000000000001,0,,0,8.705000000000004,-34315.444444444445,1000,0,0.0,10000.000000000002,True,-1.8488372841222043,0,4.988000000000001,59080,9,10,1.0,361.3408370407447,False,0.7159100769782364,0,0.506,59165,3,213,1.0,7058.974697374264,False,0.05620956482171113,0,0.2,62083,228,554,1.0,24334.811156027434,False,0.250891296506178,0,0.6590000000000001,51664,552,378,1.0,34336.72295932698,False,-0.08886821963223078,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6666666666666666,307538,0.0,0.125,7,0,0,8,4,6581.126851851852,1,9,24,117.0,62.0,9,21,24,605,1.0300889015197754,246.81258472520858
134,24,0,0,0,10.0,12,10.0,26.650599165376477,5,10.0,32.75855608573728,0,,43.00000000000001,13,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,0,4.988000000000001,59010,11,15,1.0,509.75898748064714,False,0.7160319519846051,0,0.506,59115,0,221,0.8,7239.640894947939,False,0.05688905366545316,0,0.2,62083,218,564,1.0,24285.656250407897,False,0.2504772419084866,0,0.6590000000000001,52223,542,375,1.0,33880.13739846961,False,-0.08449065868166672,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.6333333333333333,307977,0.0,0.125,14,0,0,5,4,9154.785185185186,0,5,16,75.0,57.0,5,19,16,729,0.586497682146728,247.3990824073553
135,16,0,0,0,10.0,7,10.0,26.650599165376477,0,,31.974145281560865,10,17.0,43.00000000000001,11,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,0,4.988000000000002,58940,8,25,1.0,746.2649791344119,False,0.7174291316182305,0,0.506,59251,0,213,0.0,6810.492944972464,False,0.05556532350291838,0,0.2,62117,208,572,1.0,23832.53572745112,False,0.24723319289271134,0,0.6590000000000001,52526,542,374,1.0,33411.986742605994,False,-0.08357830498897374,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.5,308380,0.0,0.125,14,0,0,4,5,8011.937037037038,0,4,12,42.0,36.0,4,12,12,713,0.4507615175098181,247.84984392486513
136,12,0,0,0,10.0,10,10.0,26.650599165376477,0,,31.169289475518333,9,15.0,43.00000000000001,7,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,0,4.988000000000001,58840,8,35,1.0,1012.7709707881767,False,0.7183919818564422,0,0.506,59251,0,213,0.0,6639.058658285405,False,0.05412125289165236,0,0.2,62252,198,573,1.0,23136.821504216547,False,0.24364720428768283,0,0.659,52692,541,377,1.0,33073.58560625542,False,-0.0836206708081472,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.5,308581,0.0,0.125,11,0,0,2,4,8010.937037037038,0,2,8,36.0,30.0,2,10,8,536,0.3606097996234894,248.21045372448862
137,8,0,0,0,10.0,0,,26.650599165376477,0,,31.169289475518333,0,,43.0,12,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,0,4.988000000000001,58840,0,43,0.8,1145.9757641111885,False,0.7203204737681144,0,0.506,59251,0,213,0.0,6639.058658285405,False,0.05412125289165236,0,0.2,62252,188,583,1.0,23182.008407317968,False,0.24402783455741411,0,0.659,53208,531,375,1.0,32675.892711500233,False,-0.07942251931604433,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.4666666666666666,309097,0.0,0.125,6,0,0,1,0,0.0,0,1,4,18.0,21.0,1,7,4,516,0.3032460855320096,248.51369981002063
138,4,0,0,0,10.0,0,,26.650599165376477,0,,31.169289475518333,0,,43.00000000000001,10,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,0,4.988000000000001,58840,0,43,0.0,1145.9757641111885,False,0.7203204737681144,0,0.506,59251,0,213,0.0,6639.058658285405,False,0.05412125289165236,0,0.2,62252,178,593,1.0,23227.19531041938,False,0.24440846482714518,0,0.659,53638,521,375,1.0,32364.19981674505,False,-0.07579355745674778,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.3333333333333333,309527,0.0,0.125,4,0,0,0,0,0.0,0,0,3,0.0,12.0,0,4,3,430,0.1591078471392393,248.67280765715986
139,3,0,0,0,10.0,0,,26.650599165376477,0,,31.169289475518333,0,,43.00000000000001,12,43.0,0,8.705,-34315.444444444445,1000,0,0.0,10000.0,True,-1.8488372841222043,0,4.988000000000002,58840,0,43,0.0,1145.9757641111885,False,0.7203204737681144,0,0.506,59251,0,213,0.0,6639.058658285405,False,0.05412125289165236,0,0.2,62252,168,603,1.0,23272.382213520803,False,0.2447890950968767,0,0.659,54154,511,373,1.0,31966.506921989872,False,-0.0715954059646449,0,0.2,75546,0,0,0.0,0.0,False,0.0,0.3333333333333333,310043,0.0,0.125,5,0,0,0,0,0.0,0,0,0,0.0,9.0,0,3,0,516,0.14224544074386358,248.81505309790373
