index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
134,4,0,0,0,10.0,20,10.0,26.188309769084942,2,32.0,7.119280325747329,12,4.75,24.999999999999996,0,,0,6.725000000000001,83751,9,30,1.0,875.6492930725483,False,0.32293322616261155,0,0.2,50018,1362,0,0.0,13620.0,False,-0.107011533989126,5,5.146000000000002,44863,1323,0,0.0,34647.133824499375,False,-0.25927809381030453,7,6.831,46537,701,0,0.0,18358.005148128545,False,-0.33635082814321804,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.659,119141,7,349,1.0,8774.834962280229,False,0.17919010167473406,0.3333333333333333,449291,0.0,0.0,7,0,0,0,3,3.0,4,4,4,69.0,0.0,4,0,4,264,0.7380910280044191,129.38687602209393
135,4,0,0,0,10.0,20,10.0,26.268833289524782,4,29.0,7.251364448850989,14,8.071428571428571,24.999999999999996,0,,0,6.725000000000001,83757,10,36,1.0,1045.6779984228922,False,0.3243634149283673,0,0.2,49928,1371,0,0.0,13710.0,False,-0.10771865866306295,10,5.241000000000001,44703,1323,0,0.0,34753.666442041285,False,-0.26054942919907753,4,6.8640000000000025,46333,705,0,0.0,18519.52746911497,False,-0.3378187610529875,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.659,119028,11,359,1.0,9054.765008937358,False,0.17944750713048943,0.3333333333333333,448730,0.0,0.0,6,0,0,0,3,3.0,4,4,2,59.0,0.0,4,0,2,316,0.6920711509883404,130.07894717308227
136,2,0,0,0,10.0,20,10.0,26.13549246832563,13,24.846153846153847,7.394778016316063,5,10.0,24.999999999999996,0,,0,6.725000000000001,83960,12,33,1.0,982.4712514547458,False,0.32705672123145574,0,0.2,49848,1379,0,0.0,13790.0,False,-0.10834721392878469,5,5.2810000000000015,44310,1336,0,0.0,34917.01793768304,False,-0.2642577010167292,0,6.860000000000001,46333,705,0,0.0,18425.52219016957,False,-0.33837862287580356,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.659,118978,6,369,1.0,9269.368668097895,False,0.1799945047495532,0.3333333333333333,448410,0.0,0.0,7,0,0,0,1,1.0,2,2,4,33.0,0.0,2,0,4,523,0.5826964510488324,130.6616436241311
137,4,0,0,0,10.0,20,10.0,25.714346183527386,26,23.692307692307693,7.394778016316063,0,,24.999999999999996,0,,0,6.725000000000001,84496,10,17,1.0,537.1438851199655,False,0.3319804510286304,0,0.2,49728,1391,0,0.0,13910.0,False,-0.1092900468273673,0,5.276000000000002,43758,1360,0,0.0,34971.51080959725,False,-0.2705081901422372,0,6.860000000000001,46269,707,0,0.0,18180.042751753863,False,-0.34060293284564247,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,118978,0,375,0.6,9374.999999999998,False,0.18049867789264679,0.26666666666666666,448210,0.0,0.0,8,0,0,0,0,0.0,4,4,4,65.0,0.0,4,0,4,816,0.7588582899770699,131.42050191410817
138,4,0,0,0,10.0,20,10.0,25.884093460678013,9,28.444444444444443,7.440212132822369,7,8.0,24.999999999999996,0,,0,6.725000000000001,84652,10,18,1.0,565.9136822922042,False,0.3346578591587748,0,0.2,49628,1401,0,0.0,14010.0,False,-0.11007574090951946,5,5.326000000000001,43592,1364,0,0.0,35305.90348036481,False,-0.270493940250823,2,6.880000000000002,46067,712,0,0.0,18429.474544002744,False,-0.3415234858136435,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,118922,0,382,0.7,9549.999999999998,False,0.18079937378886374,0.2833333333333333,447842,0.0,0.0,9,0,0,0,2,2.0,4,4,4,68.0,0.0,4,0,4,456,0.7444537879782729,132.16495570208644
139,4,0,0,0,10.0,20,10.0,25.884093460678013,0,,7.456294368090011,8,7.625,24.999999999999996,0,,0,6.725000000000001,84532,12,28,1.0,844.7546168989844,False,0.3349630300834327,0,0.2,49548,1409,0,0.0,14090.0,False,-0.1107042961752412,5,5.371000000000001,43527,1364,0,0.0,35305.90348036481,False,-0.2712681737596493,3,6.908000000000001,45999,712,0,0.0,18429.474544002744,False,-0.34233345317672326,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.6590000000000001,118861,0,390,0.8,9749.999999999998,False,0.18117166394608475,0.3,447448,0.0,0.0,5,0,0,0,3,3.0,4,4,4,62.0,0.0,4,0,4,200,0.7330271180253476,132.8979828201118
140,4,0,0,0,10.0,20,10.0,26.47786964750932,16,31.3125,7.327500856153809,2,2.0,24.999999999999996,0,,0,6.725000000000001,84943,11,22,1.0,692.513132245205,False,0.34022528310321815,0,0.2,49438,1420,0,0.0,14200.0,False,-0.1115685596656086,0,5.366000000000001,43527,1364,0,0.0,36115.81419920271,False,-0.26644463516209643,2,6.925000000000002,45454,728,0,0.0,19275.889103386784,False,-0.34378416094893166,0,0.2,104981,0,1,0.0,24.999999999999996,False,0.0022576056969939957,0,0.659,118857,0,392,0.2,9799.999999999998,False,0.18137212787689605,0.19999999999999998,447200,0.0,0.0,7,0,0,0,1,1.0,4,4,2,62.0,0.0,4,0,2,701,0.7009963039890863,133.59897912410088
141,2,0,0,0,10.0,20,10.0,26.237769018433884,32,25.25,7.531530570836217,14,8.642857142857142,24.999999999999993,1,25.0,10,6.825000000000001,85441,13,10,1.0,392.37769018433886,False,0.3456926497547404,0,0.2,49358,1428,0,0.0,14280.0,False,-0.11219711493133033,10,5.466000000000001,42992,1379,0,0.0,36181.88347642033,False,-0.2724236875168525,4,6.963000000000001,44941,745,0,0.0,19547.137918733242,False,-0.34827918908727856,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,118736,4,402,1.0,10080.126122283342,False,0.18155410198021776,0.3333333333333333,446474,0.0,0.0,8,0,0,0,4,3.6666666666666665,2,2,2,30.0,0.0,2,0,2,658,0.5587294530123472,134.15770857711323
142,2,0,0,0,10.0,20,10.0,26.237769018433884,0,,7.732646120852009,5,11.0,24.999999999999993,0,,0,6.815000000000001,85361,11,20,1.0,634.7553803686777,False,0.3463398863915324,0,0.2,49238,1440,0,0.0,14400.0,False,-0.11313994782991295,5,5.506,42927,1379,0,0.0,36181.88347642033,False,-0.27319792102567875,0,6.9590000000000005,44941,745,0,0.0,19547.137918733242,False,-0.34827918908727856,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,118681,0,411,0.9,10274.999999999996,False,0.18195920081712916,0.31666666666666665,446154,0.0,0.0,5,0,0,0,1,1.0,2,2,4,31.0,0.0,2,0,4,200,0.5719139039865695,134.7296224810998
143,4,0,0,0,10.0,20,10.0,26.29519381910159,12,27.0,7.6469974206585185,1,1.0,24.999999999999993,0,,0,6.815000000000001,85575,12,18,1.0,593.3134887438287,False,0.3493770505731153,0,0.2,49148,1449,0,0.0,14490.0,False,-0.1138470725038499,0,5.501000000000001,42927,1379,0,0.0,36261.0722765411,False,-0.2727263008520077,1,6.969000000000002,44594,757,0,0.0,19905.461721059906,False,-0.3502783564746176,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,118680,0,412,0.1,10299.999999999996,False,0.18206897868400201,0.18333333333333335,445930,0.0,0.0,6,0,0,1,1,1.0,3,4,4,60.0,0.0,4,0,4,524,0.7202850040048361,135.44990748510463
144,4,0,0,0,10.0,20,10.0,26.29519381910159,0,,7.914689819315665,11,9.636363636363637,24.999999999999993,0,,0,6.815000000000001,85495,10,28,1.0,836.2654269348445,False,0.35002879904251266,0,0.2,49028,1461,0,0.0,14610.0,False,-0.11478990540243252,10,5.601000000000002,42767,1379,0,0.0,36261.0722765411,False,-0.27463210641219543,1,6.978000000000001,44571,757,0,0.0,19905.461721059906,False,-0.3505523160238946,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,118574,1,422,1.0,10557.914689819312,False,0.18228812723645818,0.3333333333333333,445441,0.0,0.0,5,0,0,0,3,3.0,3,3,4,43.0,13.0,3,1,4,200,0.6962908289860934,136.14619831409073
145,4,0,0,0,10.0,20,10.0,26.248146486633235,3,24.0,7.81499275631754,9,7.0,24.999999999999993,0,,0,6.815000000000001,85507,6,35,1.0,978.6851270321632,False,0.3513363487777127,0,0.2,48888,1475,0,0.0,14750.0,False,-0.11588987711744556,5,5.641000000000002,42630,1382,0,0.0,36274.93844452713,False,-0.27618137048546154,4,7.017000000000002,44483,757,0,0.0,19869.84689038136,False,-0.35181261827678634,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,118511,0,432,1.0,10799.999999999996,False,0.18284219670284563,0.3333333333333333,445025,0.0,0.0,7,0,0,0,2,2.0,3,3,6,48.0,17.0,3,1,6,272,0.6564773989957757,136.8026757130865
146,6,0,0,0,10.0,20,10.0,25.587469809397625,46,23.695652173913043,7.534093506772499,11,5.636363636363637,24.999999999999993,0,,11,6.925000000000002,86278,7,10,1.0,325.87469809397624,False,0.3583226586166597,0,0.2,48798,1484,0,0.0,14840.0,False,-0.1165970017913825,5,5.686000000000002,41470,1428,0,0.0,36538.90688781981,False,-0.28842635915013093,6,7.073000000000001,44346,757,0,0.0,19369.714645714,False,-0.35642307307743526,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,118449,1,442,1.0,11057.534093506769,False,0.18347954835240976,0.3333333333333333,444347,0.0,0.0,7,0,0,1,4,3.6875,5,6,6,103.0,0.0,6,0,6,890,0.9388035020092502,137.74147921509575
147,6,0,0,0,10.0,20,10.0,26.05124853019912,16,30.6875,7.456760640724919,13,7.0,24.999999999999993,0,,6,6.974000000000002,86575,5,10,1.0,310.5124853019912,False,0.36286898146784935,0,0.2,48678,1496,0,0.0,14960.0,False,-0.11753983468996511,5,5.731000000000002,41400,1428,0,0.0,37201.182901124346,False,-0.28531586999354197,8,7.147000000000002,43689,773,0,0.0,20137.61511384392,False,-0.35967544659072875,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,118358,4,452,1.0,11329.827042562896,False,0.18391051214984624,0.3333333333333333,443706,0.0,0.0,6,0,0,2,4,3.857142857142857,4,6,4,103.0,0.0,6,0,4,488,0.8792953810188919,138.62077459611464
148,4,0,0,0,10.0,20,10.0,26.05124853019912,0,,7.1566194395125295,8,4.125,24.999999999999993,0,,0,6.968000000000001,86445,8,20,1.0,601.0249706039824,False,0.36310871625918467,0,0.2,48608,1503,0,0.0,15030.0,False,-0.11808982054747164,0,5.726000000000002,41400,1428,0,0.0,37201.182901124346,False,-0.28531586999354197,8,7.219000000000001,43511,773,0,0.0,20137.61511384392,False,-0.3617956552764376,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,118325,2,462,1.0,11564.313238879022,False,0.18471468846415526,0.3333333333333333,443295,0.0,0.0,5,0,0,0,3,3.0,4,4,2,62.0,0.0,4,0,2,200,0.7516307579935528,139.3724053541082
149,2,0,0,0,10.0,20,10.0,26.22640213262804,10,29.0,7.382901275242136,5,11.0,24.999999999999993,0,,0,6.968000000000001,86655,6,20,1.0,584.5280426525608,False,0.3662790160175725,0,0.2,48488,1515,0,0.0,15150.0,False,-0.11903265344605425,0,5.726000000000002,41400,1428,0,0.0,37451.30224539284,False,-0.2838262486278626,5,7.261000000000001,43156,783,0,0.0,20535.272869847755,False,-0.3636558539804669,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,118270,0,469,0.7,11724.999999999996,False,0.18495661387783155,0.2833333333333333,442975,0.0,0.0,6,0,0,0,1,1.0,2,2,2,28.0,0.0,2,0,2,490,0.5923697650432587,139.96477511915145
150,2,0,0,0,10.0,20,10.0,25.95016987082936,23,24.130434782608695,7.3166211027252865,16,7.0,24.999999999999993,0,,3,6.998000000000002,87043,7,10,1.0,329.5016987082936,False,0.3703722752027743,0,0.2,48398,1524,0,0.0,15240.0,False,-0.1197397781199912,8,5.806,40741,1451,0,0.0,37653.6964825734,False,-0.29047039758335874,8,7.336,42988,783,0,0.0,20318.983008859388,False,-0.3669450948801761,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,118158,6,479,1.0,12018.899726616348,False,0.1852902418292636,0.3333333333333333,442334,0.0,0.0,6,0,0,1,3,2.230769230769231,1,2,4,33.0,0.0,2,0,4,430,0.667843910981901,140.63261903013336
151,4,0,0,0,10.0,20,10.0,25.95016987082936,0,,7.676213091492214,9,11.0,24.999999999999993,0,,0,6.995000000000002,86963,5,20,1.0,569.0033974165872,False,0.3709969153447357,0,0.2,48278,1536,0,0.0,15360.0,False,-0.1206826110185738,9,5.888000000000002,40624,1451,0,0.0,37653.6964825734,False,-0.291864017899246,0,7.328000000000001,42988,783,0,0.0,20318.983008859388,False,-0.3669450948801761,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,118059,5,489,1.0,12263.381065457457,False,0.18551209496958412,0.3333333333333333,441918,0.0,0.0,5,0,0,0,1,1.0,4,4,4,68.0,0.0,4,0,4,200,0.7336044739931822,141.36622350412654
152,4,0,0,0,10.0,20,10.0,26.308599035194685,12,31.0,7.3773934662130705,18,6.0,24.999999999999993,8,25.0,0,6.995000000000002,87235,5,18,1.0,523.5547826335044,False,0.3749140040748727,0,0.2,48178,1546,0,0.0,15460.0,False,-0.12146830510072598,9,5.969000000000001,40507,1451,0,0.0,38173.77720006749,False,-0.2901602234553,9,7.418000000000001,42409,795,0,0.0,20915.336232979775,False,-0.3702900622187163,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,118151,13,491,1.0,12370.906115060767,False,0.18690352966895177,0.3333333333333333,441486,0.0,0.0,9,0,0,2,2,2.0,2,4,2,56.0,0.0,4,0,2,772,0.7277021150221117,142.09392561914865
153,2,0,0,0,10.0,20,10.0,26.661752764344516,14,30.5,7.380596339772622,15,7.4,24.999999999999993,9,25.0,0,6.995000000000002,87602,1,14,1.0,383.2645387008232,False,0.3795787464934537,0,0.2,48038,1560,0,0.0,15600.0,False,-0.12256827681573902,9,6.050000000000002,40390,1451,0,0.0,38686.20326106389,False,-0.2885020174079621,6,7.469000000000002,41850,809,0,0.0,21569.357986354713,False,-0.373053350725667,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,118265,18,492,1.0,12432.850734115904,False,0.1882874210511751,0.3333333333333333,441151,0.0,0.0,10,0,0,1,2,2.0,1,2,4,32.0,0.0,2,0,4,852,0.5797525990055874,142.67367821815424
154,4,0,0,0,10.000000000000002,20,10.0,26.253389849072764,20,23.2,7.380596339772622,0,,24.999999999999993,11,25.0,6,7.0550000000000015,87872,0,9,0.9,236.28050864165488,False,0.3826666497111918,0,0.2,47918,1572,0,0.0,15720.000000000004,False,-0.12351110971432164,0,6.041000000000003,39926,1471,0,0.0,38618.73646798603,False,-0.294430661624306,0,7.463000000000001,41850,809,0,0.0,21238.992387899867,False,-0.37502089008326067,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,118540,8,491,1.0,12334.044770718177,False,0.19044094795917302,0.31666666666666665,441112,0.0,0.0,9,0,0,0,1,0.375,3,3,6,48.0,17.0,3,1,6,571,0.7014075429760851,143.37508576113032
155,6,0,0,0,10.000000000000002,20,10.0,25.99797339597096,13,23.0,7.358597664092097,17,7.235294117647059,24.999999999999996,14,25.0,4,7.089000000000002,87995,0,10,1.0,259.9797339597096,False,0.3847856605641261,0,0.2,47818,1582,0,0.0,15820.000000000004,False,-0.1242968037964738,9,6.131000000000001,39510,1484,0,0.0,38580.9925196209,False,-0.29961054553909944,8,7.543000000000001,41682,809,0,0.0,21032.360477340506,False,-0.37825261168413354,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,118767,15,487,1.0,12285.37896496138,False,0.19237558809894037,0.3333333333333333,440778,0.0,0.0,10,0,0,1,3,2.3076923076923075,5,6,2,95.0,0.0,6,0,2,550,0.767705213977024,144.14279097510735
156,2,0,0,0,10.000000000000002,20,10.0,25.99797339597096,0,,6.709099125661131,15,2.3333333333333335,25.0,10,25.0,0,7.085000000000002,87915,0,18,0.8,467.9635211274773,False,0.38516266634029567,0,0.2,47698,1594,0,0.0,15940.000000000004,False,-0.12523963669505642,0,6.122000000000002,39510,1484,0,0.0,38580.9925196209,False,-0.29961054553909944,15,7.685000000000001,41307,809,0,0.0,21032.360477340506,False,-0.3827193434658235,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,118982,20,487,1.0,12309.181982513222,False,0.19454156754447544,0.3,440418,0.0,0.0,7,0,0,1,2,2.0,1,2,4,34.0,0.0,2,0,4,450,0.5756921099964529,144.7184830851038
157,4,0,0,0,10.000000000000002,20,10.0,25.99797339597096,0,,7.014361574021707,8,11.0,24.999999999999996,11,25.0,0,7.085000000000002,87805,1,28,1.0,737.9432550871868,False,0.38555535415229253,0,0.2,47608,1603,0,0.0,16030.000000000004,False,-0.12594676136899338,8,6.202000000000002,39406,1484,0,0.0,38580.9925196209,False,-0.30084931915322144,0,7.670000000000002,41307,809,0,0.0,21032.360477340506,False,-0.3827193434658235,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,119169,18,486,1.0,12276.258508332388,False,0.19616950899859864,0.3333333333333333,440301,0.0,0.0,8,0,0,0,1,1.0,4,4,4,66.0,0.0,4,0,4,475,0.7284380620112643,145.44692114711506
158,4,0,0,0,10.000000000000002,20,10.0,25.93505695686021,25,25.56,7.046929309423141,15,7.266666666666667,25.0,10,25.0,0,7.085000000000002,88334,2,13,1.0,357.1557404391827,False,0.39087617257329893,0,0.2,47518,1612,0,0.0,16120.000000000004,False,-0.12665388604293032,8,6.274000000000003,38831,1503,0,0.0,38980.390606160894,False,-0.3053196357162203,7,7.740000000000002,40992,815,0,0.0,21137.07141984107,False,-0.3858477772360991,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,119310,23,486,1.0,12312.079374116733,False,0.19768645233309817,0.3333333333333333,439991,0.0,0.0,11,0,0,0,2,2.0,3,3,6,48.0,12.0,3,1,6,1089,0.7063695910037495,146.1532907381188
159,6,0,0,0,10.000000000000002,20,10.0,25.85247440689924,14,24.928571428571427,7.177811904878567,13,8.23076923076923,24.999999999999996,8,25.0,1,7.0950000000000015,88544,4,10,1.0,298.5247440689924,False,0.39371542744955057,0,0.2,47438,1620,0,0.0,16200.000000000004,False,-0.12728244130865207,9,6.356000000000002,38365,1517,0,0.0,39218.203675266144,False,-0.3094539648184354,4,7.7730000000000015,40904,815,0,0.0,21069.766641622882,False,-0.3872968134834381,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,119403,26,488,1.0,12386.623109526841,False,0.19893001474615943,0.3333333333333333,439660,0.0,0.0,8,0,0,1,3,3.0,4,5,6,71.0,11.0,5,1,6,725,0.7339205350144766,146.8872112731333
160,6,0,0,0,10.000000000000002,20,10.0,25.85247440689924,0,,6.632490913632463,28,4.571428571428571,24.999999999999993,10,25.0,0,7.094000000000002,88424,6,20,1.0,577.0494881379848,False,0.3940181140838648,0,0.2,47358,1628,0,0.0,16280.000000000004,False,-0.1279109965743738,9,6.437000000000002,38248,1517,0,0.0,39218.203675266144,False,-0.31084758513432265,19,7.959000000000001,40387,815,0,0.0,21069.766641622882,False,-0.39345494769979467,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,119525,44,488,1.0,12491.829600199824,False,0.2005967601219958,0.3333333333333333,438948,0.0,0.0,8,0,0,0,3,3.0,4,4,8,67.0,34.0,4,2,8,450,0.7771362519706599,147.66434752510395
161,8,0,0,0,10.000000000000002,20,10.0,26.15112356425809,34,27.5,6.904515793572449,8,11.0,24.999999999999993,8,25.0,14,7.234000000000001,88963,9,10,1.0,351.5112356425809,False,0.4007158555866194,0,0.2,47288,1635,0,0.0,16350.000000000004,False,-0.1284609824318803,8,6.508000000000002,37719,1534,0,0.0,40115.82354757191,False,-0.31180275181902045,0,7.940000000000001,39877,832,0,0.0,21757.73480546273,False,-0.39543241057327383,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,119637,42,490,1.0,12539.98966333004,False,0.2018957666949705,0.3333333333333333,438490,0.0,0.0,8,0,0,0,2,1.8235294117647058,7,7,6,103.0,12.0,7,1,6,825,0.7439341269782744,148.40828165208222
162,6,0,0,0,10.000000000000002,20,10.0,26.15112356425809,0,,6.349232005459945,12,1.0,24.999999999999996,11,25.0,0,7.2200000000000015,88883,7,20,1.0,593.0224712851618,False,0.40135628454135236,0,0.2,47168,1647,0,0.0,16470.000000000004,False,-0.12940381533046294,0,6.500000000000002,37719,1534,0,0.0,40115.82354757191,False,-0.31180275181902045,12,8.06,39601,832,0,0.0,21757.73480546273,False,-0.39871992516459764,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,119900,44,489,1.0,12504.366208240235,False,0.20423630978474108,0.3333333333333333,438277,0.0,0.0,8,0,0,1,1,1.0,5,6,4,99.0,0.0,6,0,4,475,0.6309962300001644,149.0392778820824
163,4,0,0,0,10.000000000000002,20,10.0,26.21833026107479,3,30.0,6.104015724791476,40,5.4,24.999999999999993,7,25.0,0,7.2200000000000015,88873,7,27,1.0,777.8949170490193,False,0.40265167759081844,0,0.2,47068,1657,0,0.0,16570.000000000004,False,-0.13018950941261512,0,6.500000000000002,37719,1534,0,0.0,40218.91862048873,False,-0.3111887544340429,40,8.448,38176,835,0,0.0,21892.305767997448,False,-0.4148920494080244,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,119859,74,492,1.0,12751.697163634566,False,0.20502542628957757,0.3333333333333333,436701,0.0,0.0,9,0,0,0,4,4.0,4,4,4,59.0,0.0,4,0,4,465,0.7375230629695579,149.77680094505195
164,4,0,0,0,10.000000000000002,20,10.0,25.8785295025437,12,21.5,6.539892578939355,19,9.736842105263158,24.999999999999996,10,25.0,0,7.2200000000000015,89021,8,25,1.0,726.9632375635924,False,0.4045771648823312,0,0.2,46978,1666,0,0.0,16660.000000000004,False,-0.13089663408655206,15,6.650000000000001,37420,1536,0,0.0,39749.42131590712,False,-0.3175463866170336,4,8.448,37887,845,0,0.0,21867.357429649426,False,-0.4184829940821794,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,119924,83,492,1.0,12842.811084051964,False,0.20608079213824357,0.3333333333333333,436236,0.0,0.0,10,0,0,1,4,4.0,3,4,4,64.0,0.0,4,0,4,708,0.7116274550207891,150.48842840007273
165,4,0,0,0,10.000000000000002,20,10.0,25.8785295025437,0,,6.38633124318469,23,5.434782608695652,24.999999999999996,13,25.0,0,7.2200000000000015,88881,12,35,1.0,1025.7485325890295,False,0.40472475983366096,0,0.2,46918,1672,0,0.0,16720.000000000004,False,-0.13136805053584336,8,6.715000000000002,37316,1536,0,0.0,39749.42131590712,False,-0.3187851602311556,15,8.594,37508,845,0,0.0,21867.357429649426,False,-0.4229973710028741,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,120124,96,489,1.0,12838.087799345729,False,0.20796742842648092,0.3333333333333333,435753,0.0,0.0,9,0,0,1,3,3.0,3,4,2,59.0,0.0,4,0,2,525,0.6890859919949435,151.17751439206768
166,2,0,0,0,10.000000000000002,20,10.0,25.570049988520598,18,23.0,6.62147007066822,8,11.0,24.999999999999996,8,25.0,0,7.2200000000000015,89165,15,27,1.0,840.3913496900561,False,0.40773116180340413,0,0.2,46848,1679,0,0.0,16790.000000000004,False,-0.1319180363933499,8,6.787000000000002,36798,1554,0,0.0,39735.85768216101,False,-0.3250359858841687,0,8.578999999999999,37508,845,0,0.0,21606.692240299904,False,-0.42454979965040435,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,120236,94,491,1.0,12897.418186642812,False,0.20931975040638245,0.3333333333333333,435561,0.0,0.0,8,0,0,0,1,1.0,2,2,4,28.0,0.0,2,0,4,814,0.5554402910056524,151.73295468307333
167,4,0,0,0,10.0,20,10.0,26.016588987704175,30,28.266666666666666,6.531605388313637,22,5.954545454545454,24.999999999999993,7,25.0,3,7.250000000000002,89856,15,10,1.0,410.16588987704176,False,0.41520919804108425,0,0.2,46748,1689,0,0.0,16890.0,False,-0.13270373047550205,10,6.879000000000001,36268,1570,0,0.0,40846.044710695554,False,-0.32473708989032357,12,8.699000000000002,36766,859,0,0.0,22348.249940437887,False,-0.42897152047289056,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,120280,106,494,1.0,13042.350171161243,False,0.21043152329276915,0.3333333333333333,434924,0.0,0.0,9,0,0,2,4,3.1875,2,4,2,66.0,0.0,4,0,2,823,0.6812373400316574,152.414192023105
168,2,0,0,0,10.0,20,10.0,25.82122272802954,12,23.166666666666668,6.253892207020176,15,3.533333333333333,24.99999999999999,8,25.0,2,7.267000000000002,89986,16,10,1.0,418.2122272802954,False,0.41731522225148737,0,0.2,46658,1698,0,0.0,16980.0,False,-0.133410855149439,0,6.8690000000000015,35990,1582,0,0.0,40849.17435574273,False,-0.32802978800448623,15,8.837000000000002,36403,859,0,0.0,22180.430323377375,False,-0.4342947904603868,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,120427,111,496,1.0,13094.182034979234,False,0.21208216174088235,0.3333333333333333,434470,0.0,0.0,8,0,0,0,3,3.0,2,2,4,32.0,0.0,2,0,4,630,0.5379809289588593,152.95217295206385
