index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
101,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.567151350683314,15,17.333333333333332,44.00000000000001,9,44.0,0,3.377000000000001,24721,1012,0,0.0,10120.0,False,-0.3183410011673419,0,3.2960000000000003,24508,1028,0,0.0,10280.0,False,-0.3213852457140241,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,15,14.264000000000008,10478,683,0,0.0,2393.376666308402,False,-0.8249409456717018,0,1.0190000000000001,111348,0,73,1.0,3212.0000000000005,False,0.1490742624618515,0,0.3620000000000001,113731,0,193,0.6,8492.000000000002,False,0.20017293997965413,0.26666666666666666,352114,0.0,0.0,19,0,0,0,3,3.0,22,22,2,36.0,0.0,2,0,2,596,0.7026853263378143,107.13460612948984
102,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.473844293130895,15,16.666666666666668,44.00000000000001,0,,0,3.377000000000001,24621,1022,0,0.0,10220.0,False,-0.31948545400444045,0,3.2960000000000003,24408,1038,0,0.0,10380.0,False,-0.32252969855112273,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,15,14.399000000000008,10013,683,0,0.0,2393.376666308402,False,-0.8319135052758404,0,1.0190000000000001,111178,0,83,1.0,3652.0000000000005,False,0.1495829094608342,0,0.36200000000000004,113651,0,198,0.5,8712.000000000002,False,0.20047812817904376,0.25,351199,0.0,0.0,12,0,0,2,3,3.0,19,21,2,36.0,0.0,2,0,2,200,0.7021352853626013,107.83674141485244
103,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.473844293130895,0,,44.00000000000001,0,,0,3.3770000000000007,24511,1033,0,0.0,10330.0,False,-0.32074435212524893,0,3.296000000000001,24318,1047,0,0.0,10470.0,False,-0.32355970610451146,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,0,14.384000000000002,10013,683,0,0.0,2393.376666308402,False,-0.8319135052758404,0,1.0190000000000001,111178,0,83,0.0,3652.0000000000005,False,0.1495829094608342,0,0.3620000000000001,113651,0,198,0.0,8712.000000000002,False,0.20047812817904376,0.0,350999,0.0,0.0,11,0,0,7,0,0.0,16,23,2,36.0,0.0,2,0,2,200,0.6947987219318748,108.53154013678432
104,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.41937260698756,5,16.0,44.00000000000001,0,,0,3.377000000000001,24381,1046,0,0.0,10460.0,False,-0.32223214081347706,0,3.296000000000001,24248,1054,0,0.0,10540.0,False,-0.3243608230904804,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,5,14.434000000000003,9898,683,0,0.0,2393.376666308402,False,-0.833637901737079,0,1.0190000000000001,111178,0,83,0.0,3652.0000000000005,False,0.1495829094608342,0,0.36200000000000004,113571,0,203,0.5,8932.000000000002,False,0.20078331637843336,0.08333333333333333,350604,0.0,0.0,12,0,0,12,1,1.0,16,28,2,36.0,0.0,2,0,2,200,0.7115060389041901,109.2430461756885
105,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.33681300189496,15,16.666666666666668,44.00000000000001,0,,0,3.3770000000000007,24251,1059,0,0.0,10590.0,False,-0.32371992950170525,0,3.296000000000001,24178,1061,0,0.0,10610.0,False,-0.32516194007644944,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,15,14.579000000000002,9433,683,0,0.0,2393.376666308402,False,-0.8406104613412175,0,1.0190000000000001,111008,0,93,1.0,4092.0000000000005,False,0.1500915564598169,0,0.3620000000000001,113491,0,208,0.5,9152.000000000002,False,0.20108850457782299,0.25,349689,0.0,0.0,10,0,0,12,3,3.0,13,25,2,36.0,0.0,2,0,2,200,0.7335219252854586,109.97656810097396
106,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.264013811992267,15,16.666666666666668,44.00000000000001,0,,0,3.3770000000000007,24131,1071,0,0.0,10710.0,False,-0.32509327290622353,0,3.296000000000001,24098,1069,0,0.0,10690.0,False,-0.3260775023461283,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,15,14.714000000000002,8968,683,0,0.0,2393.376666308402,False,-0.8475830209453561,0,1.0190000000000001,110838,0,103,1.0,4532.000000000001,False,0.1506002034587996,0,0.36200000000000004,113411,0,213,0.5,9372.000000000002,False,0.2013936927772126,0.25,348774,0.0,0.0,12,0,0,12,3,3.0,12,24,2,36.0,0.0,2,0,2,200,0.8338991925120354,110.810467293486
107,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.244351350930994,10,17.0,44.00000000000001,0,,0,3.3770000000000007,24031,1081,0,0.0,10810.0,False,-0.3262377257433221,0,3.2960000000000003,23998,1079,0,0.0,10790.0,False,-0.3272219551832269,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,14.799000000000005,8703,683,0,0.0,2393.376666308402,False,-0.8515566301821231,0,1.0190000000000001,110748,0,108,0.5,4752.000000000001,False,0.15080366225839267,0,0.3620000000000001,113331,0,218,0.5,9592.000000000002,False,0.20169888097660224,0.16666666666666666,348139,0.0,0.0,10,0,0,12,2,2.0,15,27,2,36.0,0.0,2,0,2,200,0.7853369014337659,111.59580419491976
108,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.25417668598052,15,17.333333333333332,44.00000000000001,0,,0,3.377000000000001,23911,1093,0,0.0,10930.0,False,-0.32761106914784044,0,3.2960000000000003,23918,1087,0,0.0,10870.0,False,-0.32813751745290576,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,15,14.939000000000005,8248,683,0,0.0,2393.376666308402,False,-0.8583792422678932,0,1.0190000000000001,110658,0,113,0.5,4972.000000000001,False,0.15100712105798575,0,0.36200000000000004,113161,0,228,1.0,10032.000000000002,False,0.20220752797558494,0.25,347224,0.0,0.0,12,0,0,11,3,3.0,13,24,2,36.0,0.0,2,0,2,200,0.7805079510435462,112.37631214596331
109,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.204900976707165,5,16.0,44.00000000000001,0,,0,3.377000000000001,23811,1103,0,0.0,11030.0,False,-0.328755521984939,0,3.2960000000000003,23818,1097,0,0.0,10970.0,False,-0.32928197029000433,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,5,14.974000000000007,8133,683,0,0.0,2393.376666308402,False,-0.8601036387291318,0,1.0190000000000001,110658,0,113,0.0,4972.000000000001,False,0.15100712105798575,0,0.3620000000000001,113081,0,233,0.5,10252.000000000002,False,0.20251271617497457,0.08333333333333333,346829,0.0,0.0,12,0,0,9,1,1.0,11,20,2,36.0,0.0,2,0,2,200,0.7776653347536922,113.153977480717
110,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.268746385608374,10,18.0,44.00000000000001,0,,0,3.377000000000001,23671,1117,0,0.0,11170.0,False,-0.330357755956877,0,3.2960000000000003,23758,1103,0,0.0,11030.0,False,-0.3299686419922635,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,15.069000000000006,7878,683,0,0.0,2393.376666308402,False,-0.8639273004475303,0,1.0190000000000001,110568,0,118,0.5,5192.000000000001,False,0.15121057985757885,0,0.36200000000000004,112991,0,238,0.5,10472.000000000002,False,0.20271617497456765,0.16666666666666666,346194,0.0,0.0,11,0,0,12,2,2.0,13,25,2,36.0,0.0,2,0,2,200,0.7813143897801638,113.93529187049717
111,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.16482023315122,10,16.0,44.00000000000001,0,,0,3.3770000000000007,23571,1127,0,0.0,11270.0,False,-0.33150220879397563,0,3.296000000000001,23658,1113,0,0.0,11130.0,False,-0.3311130948293621,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,15.159000000000002,7603,683,0,0.0,2393.376666308402,False,-0.868050857202666,0,1.0190000000000001,110488,0,123,0.5,5412.000000000001,False,0.15151576805696845,0,0.3620000000000001,112911,0,243,0.5,10692.000000000002,False,0.20302136317395728,0.16666666666666666,345559,0.0,0.0,12,0,0,13,2,2.0,14,27,2,36.0,0.0,2,0,2,200,0.809481312520802,114.74477318301797
112,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.23449206340006,10,18.0,44.00000000000001,0,,0,3.377000000000001,23501,1134,0,0.0,11340.0,False,-0.3323033257799446,0,3.296000000000001,23528,1126,0,0.0,11260.0,False,-0.33260088351759026,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,15.249000000000002,7348,683,0,0.0,2393.376666308402,False,-0.8718745189210646,0,1.0190000000000001,110398,0,128,0.5,5632.000000000001,False,0.15171922685656156,0,0.36200000000000004,112821,0,248,0.5,10912.000000000002,False,0.20322482197355035,0.16666666666666666,344924,0.0,0.0,12,0,0,11,2,2.0,14,25,2,36.0,0.0,2,0,2,200,0.8103155754506588,115.55508875846863
113,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.12977295858425,10,16.0,44.00000000000001,0,,0,3.3770000000000007,23381,1146,0,0.0,11460.0,False,-0.3336766691844629,0,3.296000000000001,23448,1134,0,0.0,11340.0,False,-0.33351644578726913,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,15.339000000000004,7073,683,0,0.0,2393.376666308402,False,-0.8759980756762002,0,1.0190000000000001,110318,0,133,0.5,5852.000000000001,False,0.15202441505595116,0,0.3620000000000001,112741,0,253,0.5,11132.000000000002,False,0.20353001017293998,0.16666666666666666,344289,0.0,0.0,15,0,0,12,2,2.0,15,27,2,36.0,0.0,2,0,2,200,0.7854122268036008,116.34050098527223
114,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.16893799555768,5,18.0,44.00000000000001,0,,0,3.3770000000000007,23261,1158,0,0.0,11580.0,False,-0.3350500125889812,0,3.296000000000001,23368,1142,0,0.0,11420.0,False,-0.33443200805694795,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,5,15.379000000000003,6968,683,0,0.0,2393.376666308402,False,-0.8775725246190702,0,1.0190000000000001,110318,0,133,0.0,5852.000000000001,False,0.15202441505595116,0,0.36200000000000004,112651,0,258,0.5,11352.000000000002,False,0.20373346897253305,0.08333333333333333,343894,0.0,0.0,10,0,0,11,1,1.0,12,23,2,36.0,0.0,2,0,2,200,0.7904678946360946,117.13096887990832
115,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.183280491854234,14,17.285714285714285,44.00000000000001,0,,0,3.3770000000000007,23181,1166,0,0.0,11660.0,False,-0.3359655748586601,0,3.2960000000000003,23248,1154,0,0.0,11540.0,False,-0.3358053514614663,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,14,15.514000000000003,6589,683,0,0.0,2393.376666308402,False,-0.8832555355652391,0,1.0190000000000001,110156,0,142,0.9,6248.000000000001,False,0.15239064089521873,0,0.3620000000000001,112571,0,263,0.5,11572.000000000002,False,0.20403865717192268,0.2333333333333333,343073,0.0,0.0,12,0,0,10,2,2.0,13,23,2,36.0,0.0,2,0,2,200,0.7814421402290463,117.91241102013737
116,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.128289678074562,5,16.0,44.00000000000001,0,,0,3.377000000000001,23111,1173,0,0.0,11730.0,False,-0.3367666918446291,0,3.2960000000000003,23118,1167,0,0.0,11670.0,False,-0.3372931401496944,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,5,15.550000000000006,6474,683,0,0.0,2393.376666308402,False,-0.8849799320264776,0,1.0190000000000001,110076,0,147,0.5,6468.000000000001,False,0.15269582909460835,0,0.36200000000000004,112571,0,263,0.0,11572.000000000002,False,0.20403865717192268,0.08333333333333333,342678,0.0,0.0,13,0,0,10,1,1.0,15,25,2,36.0,0.0,2,0,2,200,0.7434903206303716,118.65590134076774
117,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.148175484144723,14,17.285714285714285,44.00000000000001,0,,0,3.377000000000001,22981,1186,0,0.0,11860.0,False,-0.3382544805328572,0,3.2960000000000003,23048,1174,0,0.0,11740.0,False,-0.33809425713566343,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,14,15.685000000000008,6089,683,0,0.0,2393.376666308402,False,-0.8907529114836676,0,1.0190000000000001,109996,0,152,0.5,6688.000000000001,False,0.15300101729399795,0,0.3620000000000001,112409,0,272,0.9,11968.000000000002,False,0.20440488301119022,0.2333333333333333,341851,0.0,0.0,9,0,0,11,2,2.0,13,24,2,36.0,0.0,2,0,2,200,0.8013362446799874,119.45723758544773
118,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,16.998236945382658,25,16.4,44.000000000000014,5,44.0,0,3.377000000000001,22891,1195,0,0.0,11950.0,False,-0.33928448808624595,0,3.2960000000000003,22938,1185,0,0.0,11850.0,False,-0.33935315525647186,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,25,15.921000000000006,5144,683,0,0.0,2393.376666308402,False,-0.9049229519694976,0,1.0190000000000001,109976,5,157,1.0,6992.991184726915,False,0.15434888700268012,0,0.36200000000000004,112239,0,282,1.0,12408.000000000004,False,0.20491353001017293,0.3333333333333333,340516,0.0,0.0,16,0,0,12,4,4.0,2,14,2,36.0,0.0,2,0,2,420,0.7794055752456188,120.23664316069335
119,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,16.916596480687083,10,16.0,44.000000000000014,0,,0,3.3770000000000007,22761,1208,0,0.0,12080.0,False,-0.34077227677447414,0,3.296000000000001,22868,1192,0,0.0,11920.0,False,-0.3401542722424409,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,15.996000000000002,4869,683,0,0.0,2393.376666308402,False,-0.9090465087246333,0,1.0190000000000001,109896,0,167,1.0,7348.000000000003,False,0.15534079348931842,0,0.3620000000000001,112159,0,287,0.5,12628.000000000004,False,0.20521871820956256,0.25,339881,0.0,0.0,11,0,0,10,2,2.0,4,14,2,36.0,0.0,2,0,2,200,0.7506758002564311,120.98731896094978
120,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,16.916596480687083,0,,44.000000000000014,5,44.0,0,3.377000000000001,22661,1218,0,0.0,12180.0,False,-0.3419167296115727,0,3.296000000000001,22768,1202,0,0.0,12020.0,False,-0.34129872507953946,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,0,15.986,4869,683,0,0.0,2393.376666308402,False,-0.9090465087246333,0,1.0190000000000001,109896,0,167,0.0,7348.000000000003,False,0.15534079348931842,0,0.36200000000000004,112379,0,282,0.0,12408.000000000004,False,0.20633774160732452,0.0,339901,0.0,0.0,17,0,0,9,0,0.0,5,14,2,36.0,0.0,2,0,2,420,0.7370887501165271,121.7244077110663
121,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,16.840242132517105,10,16.0,44.000000000000014,0,,0,3.3770000000000007,22571,1227,0,0.0,12270.0,False,-0.34294673716496143,0,3.296000000000001,22658,1213,0,0.0,12130.0,False,-0.34255762320034794,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,16.086000000000002,4594,683,0,0.0,2393.376666308402,False,-0.913170065479769,0,1.0190000000000001,109816,0,172,0.5,7568.000000000003,False,0.15564598168870802,0,0.3620000000000001,112299,0,287,0.5,12628.000000000004,False,0.20664292980671414,0.16666666666666666,339266,0.0,0.0,12,0,0,1,2,2.0,1,2,2,36.0,0.0,2,0,2,200,0.725472460500896,122.4498801715672
122,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,16.762599170857737,11,16.0,44.000000000000014,0,,0,3.3770000000000007,22511,1233,0,0.0,12330.0,False,-0.3436334088672206,0,3.296000000000001,22518,1227,0,0.0,12270.0,False,-0.3441598571722859,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,11,16.186000000000003,4291,683,0,0.0,2393.376666308402,False,-0.9177134752863367,0,1.0190000000000001,109720,0,178,0.6,7832.000000000003,False,0.1560122075279756,0,0.36200000000000004,112219,0,292,0.5,12848.000000000004,False,0.20694811800610377,0.18333333333333335,338587,0.0,0.0,12,0,0,0,2,2.0,2,2,2,36.0,0.0,2,0,2,200,0.7105373898521066,123.16041756141931
123,2,0,0,0,10.000000000000002,20,10.0,3.504211810114791,0,,16.668941785796406,15,16.0,44.00000000000001,8,44.0,0,3.3770000000000007,22391,1245,0,0.0,12450.000000000002,False,-0.3450067522717389,0,3.2960000000000003,22438,1235,0,0.0,12350.000000000002,False,-0.3450754194419648,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,15,16.325000000000003,3856,683,0,0.0,2393.376666308402,False,-0.9242361923353696,0,1.0190000000000001,110072,0,170,0.0,7480.000000000001,False,0.15780264496439472,0,0.3620000000000001,111979,5,302,1.0,13371.344708928984,False,0.20716858956728884,0.16666666666666666,338064,0.0,0.0,16,0,0,1,2,2.0,1,2,2,36.0,0.0,2,0,2,552,0.7343397326767445,123.89475729409605
124,2,0,0,0,10.000000000000002,20,10.0,3.504211810114791,0,,16.769675342474436,9,18.0,44.00000000000001,0,,0,3.377000000000001,22301,1254,0,0.0,12540.000000000002,False,-0.3460367598251276,0,3.2960000000000003,22328,1246,0,0.0,12460.000000000002,False,-0.3463343175627732,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,9,16.400000000000006,3667,683,0,0.0,2393.376666308402,False,-0.9270702004325355,0,1.0190000000000001,110072,0,170,0.0,7480.000000000001,False,0.15780264496439472,0,0.36200000000000004,111817,4,312,1.0,13795.0787013699,False,0.2076758835268052,0.16666666666666666,337513,0.0,0.0,12,0,0,0,1,1.0,2,2,2,36.0,0.0,2,0,2,200,0.7223614798858762,124.61711877398193
125,2,0,0,0,10.000000000000002,20,10.0,3.504211810114791,0,,16.735324216837185,5,16.0,44.00000000000001,1,44.0,0,3.377000000000001,22201,1264,0,0.0,12640.000000000002,False,-0.3471812126622262,0,3.2960000000000003,22228,1256,0,0.0,12560.000000000002,False,-0.3474787703998718,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,5,16.441000000000006,3552,683,0,0.0,2393.376666308402,False,-0.9287945968937741,0,1.0190000000000001,110036,0,174,0.5,7656.000000000001,False,0.15833163784333673,0,0.3620000000000001,111817,0,316,0.4,13904.000000000002,False,0.2082299084435402,0.15,337162,0.0,0.0,12,0,0,0,1,1.0,2,2,2,36.0,0.0,2,0,2,244,0.7158056376501918,125.33292441163212
126,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,16.785636862358658,19,17.05263157894737,44.0,13,44.0,0,3.377000000000001,22081,1276,0,0.0,12760.0,False,-0.3485545560667445,0,3.2960000000000003,22148,1264,0,0.0,12640.0,False,-0.34839433266955067,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,19,16.62600000000001,2982,683,0,0.0,2393.376666308402,False,-0.9373416054407826,0,1.0190000000000001,110464,0,170,0.9,7480.0,False,0.16179043743641913,0,0.36200000000000004,111637,0,326,1.0,14344.0,False,0.20863682604272635,0.31666666666666665,336640,0.0,0.0,16,0,0,1,2,2.0,1,2,2,36.0,0.0,2,0,2,772,0.7316222069784999,126.06454661861062
127,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,16.879173508051746,9,18.0,44.0,17,44.0,0,3.3770000000000007,21971,1287,0,0.0,12870.0,False,-0.34981345418755294,0,3.296000000000001,22058,1273,0,0.0,12730.0,False,-0.3494243402229394,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,9,16.697000000000003,2793,683,0,0.0,2393.376666308402,False,-0.9401756135379487,0,1.0190000000000001,110742,0,169,0.9,7436.0,False,0.1643947100712106,0,0.3620000000000001,111945,0,319,0.0,14036.0,False,0.2102034587995931,0.15,336837,0.0,0.0,21,0,0,1,1,1.0,1,2,2,36.0,0.0,2,0,2,948,0.7289908500388265,126.79353746864945
128,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,16.979978219860616,30,17.333333333333332,44.0,6,44.0,0,3.377000000000001,21881,1296,0,0.0,12960.0,False,-0.35084346174094166,0,3.296000000000001,21948,1284,0,0.0,12840.0,False,-0.35068323834374787,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,30,16.988000000000003,1642,683,0,0.0,2393.376666308402,False,-0.9574345729021712,0,1.0190000000000001,110582,0,179,1.0,7876.0,False,0.16500508646998982,0,0.36200000000000004,111849,10,323,1.0,14381.799782198606,False,0.2109857567761883,0.3333333333333333,335230,0.0,0.0,17,0,0,1,3,3.0,1,2,2,36.0,0.0,2,0,2,464,0.7243594201281667,127.51789688877761
129,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.050246867914964,9,18.0,44.0,20,44.0,0,3.3770000000000007,21771,1307,0,0.0,13070.0,False,-0.3521023598617501,0,3.296000000000001,21858,1293,0,0.0,12930.0,False,-0.3517132458971366,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,9,17.048000000000005,1453,683,0,0.0,2393.376666308402,False,-0.9602685809993372,0,1.0190000000000001,110992,0,175,0.9,7700.0,False,0.16828077314343845,0,0.3620000000000001,112157,0,326,1.0,14344.0,False,0.2139267548321465,0.31666666666666665,335559,0.0,0.0,24,0,0,2,1,1.0,0,2,2,36.0,0.0,2,0,2,1080,0.7141925981268287,128.23208948690444
130,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.050246867914964,0,,43.99999999999999,16,44.0,0,3.3770000000000007,21641,1320,0,0.0,13200.0,False,-0.3535901485499783,0,3.296000000000001,21788,1300,0,0.0,13000.0,False,-0.3525143628831056,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,0,17.039000000000005,1453,683,0,0.0,2393.376666308402,False,-0.9602685809993372,0,1.0190000000000001,111300,0,168,0.0,7391.999999999999,False,0.1698474059003052,0,0.36200000000000004,112553,0,317,0.0,13947.999999999998,False,0.215940996948118,0.0,336063,0.0,0.0,23,0,0,0,0,0.0,2,2,2,36.0,0.0,2,0,2,904,0.7175601935014129,128.94964968040586
131,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.124690693017335,10,18.0,44.0,12,44.0,0,3.3770000000000007,21521,1332,0,0.0,13320.0,False,-0.35496349195449656,0,3.2960000000000003,21708,1308,0,0.0,13080.0,False,-0.35342992515278443,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,17.139000000000003,1243,683,0,0.0,2393.376666308402,False,-0.9634174788850771,0,1.0190000000000001,111384,0,172,1.0,7568.0,False,0.1715971515768057,0,0.3620000000000001,112817,0,311,0.0,13684.0,False,0.21728382502543234,0.16666666666666666,336001,0.0,0.0,21,0,0,0,1,1.0,2,2,2,36.0,0.0,2,0,2,728,0.6999611696228385,129.6496108500287
132,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.034587026375718,10,16.0,44.0,20,44.0,0,3.377000000000001,21431,1341,0,0.0,13410.0,False,-0.3559934995078853,0,3.2960000000000003,21598,1319,0,0.0,13190.0,False,-0.3546888232735929,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,17.229000000000003,1013,683,0,0.0,2393.376666308402,False,-0.9668662718075542,0,1.0190000000000001,111692,0,165,0.0,7260.0,False,0.17316378433367244,0,0.36200000000000004,113229,0,308,1.0,13552.0,False,0.22080366225839268,0.16666666666666666,336291,0.0,0.0,21,0,0,0,1,1.0,2,2,2,36.0,0.0,2,0,2,1080,0.6967376163229346,130.34634846635163
133,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,16.950020260692526,10,16.0,44.0,20,44.0,0,3.377000000000001,21331,1351,0,0.0,13510.0,False,-0.35713795234498386,0,3.2960000000000003,21498,1329,0,0.0,13290.0,False,-0.3558332761106915,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,17.319000000000003,783,683,0,0.0,2393.376666308402,False,-0.9703150647300315,0,1.0190000000000001,111884,0,167,1.0,7348.0,False,0.1755645981688708,0,0.3620000000000001,113757,0,296,0.0,13024.0,False,0.22348931841302136,0.16666666666666666,336581,0.0,0.0,23,0,0,1,1,1.0,1,2,2,36.0,0.0,2,0,2,1080,0.7029491672292352,131.04929763358086
134,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.114280168701235,43,17.53488372093023,44.0,20,44.0,0,3.377000000000001,21201,1364,0,0.0,13640.0,False,-0.35862574103321204,0,3.2960000000000003,21428,1336,0,0.0,13360.0,False,-0.3566343930966605,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,43,17.739000000000004,-1290,683,0,0.0,2393.376666308402,False,-1.0013991852878361,0,1.0190000000000001,111946,11,167,1.0,7536.257081855713,False,0.17715288444484079,0,0.36200000000000004,113821,12,296,1.0,13229.371362024414,False,0.22518500184142637,0.3333333333333333,334434,0.0,0.0,24,0,0,2,4,4.0,0,2,2,36.0,0.0,2,0,2,1080,0.6938340179622173,131.74313165154308
135,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.114280168701235,0,,44.0,20,44.0,0,3.3770000000000007,21091,1375,0,0.0,13750.0,False,-0.35988463915402047,0,3.296000000000001,21338,1345,0,0.0,13450.0,False,-0.35766440065004923,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,0,17.696,-1393,683,0,0.0,2393.376666308402,False,-1.0029436447270326,0,1.0190000000000001,112430,1,166,1.0,7321.114280168701,False,0.18098226999068512,0,0.3620000000000001,114217,2,297,1.0,13102.228560337402,False,0.22856677802816577,0.3333333333333333,335011,0.0,0.0,24,0,0,0,0,0.0,2,2,2,36.0,0.0,2,0,2,1080,0.6885472405701876,132.43167889211327
