index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,18.0,0,,27.0,0,,37.0,0,,0,0.2,44977,8,0,0.0,80.0,False,-0.0008877643873316022,0,0.2,44937,12,0,0.0,120.0,False,-0.0013316465809974033,0,0.2,68336,0,0,0.0,0.0,False,0.0,0,0.2,68336,0,0,0.0,0.0,False,0.0,0,0.2,99876,0,0,0.0,0.0,False,0.0,0,0.2,99876,0,0,0.0,0.0,False,0.0,0.0,426338,0.0,0.0,9,0,0,0,0,0.0,499,499,90,0.0,0.0,0,0,90,200,2.219150285993237,2.219150285993237
1,90,0,0,0,10.0,20,10.0,18.0,0,,27.0,0,,37.0,0,,0,0.2,44917,14,0,0.0,140.0,False,-0.0015535876778303038,0,0.2,44797,26,0,0.0,260.0,False,-0.002885234258827707,0,0.2,68336,0,0,0.0,0.0,False,0.0,0,0.2,68336,0,0,0.0,0.0,False,0.0,0,0.2,99876,0,0,0.0,0.0,False,0.0,0,0.2,99876,0,0,0.0,0.0,False,0.0,0.0,426138,0.0,0.0,9,0,0,6,0,0.0,24,30,27,270.0,705.0,15,75,27,200,3.622248856991064,5.841399142984301
2,27,0,0,0,10.0,20,10.0,15.0,26,9.807692307692308,27.0,0,,37.0,0,,13,0.33000000000000007,44641,22,0,0.0,220.0,False,-0.006791397563086757,13,0.33000000000000007,44486,38,0,0.0,380.0,False,-0.008455955789333511,0,0.2,68241,0,10,1.0,270.0,False,0.0005853430110044487,0,0.2,68176,6,10,1.0,360.0,False,0.0002926715055022243,0,0.2,99876,0,0,0.0,0.0,False,0.0,0,0.2,99876,0,0,0.0,0.0,False,0.0,0.3333333333333333,425296,0.0,0.0,7,0,0,11,4,4.0,19,30,22,252.0,204.0,14,13,22,200,1.5314371570129879,7.372836299997289
3,22,0,0,0,10.0,20,10.0,13.922686945500633,15,9.333333333333334,27.0,0,,37.0,20,37.0,10,0.4170000000000001,44391,32,0,0.0,320.0,False,-0.011230219499744768,5,0.3670000000000001,44326,48,0,0.0,480.0,False,-0.010897307854495417,0,0.2,68101,5,20,1.0,609.6134347275032,False,0.001021521853250903,0,0.2,68176,0,16,0.6,432.0,False,0.000819480215406228,9,0.29000000000000004,99765,0,0,0.0,0.0,False,-0.0011113781088549803,11,0.31000000000000005,99707,0,0,0.0,0.0,False,-0.0016920982017701951,0.26666666666666666,424466,0.0,0.0,8,0,0,11,11,11.0,15,26,23,183.0,153.0,11,11,23,200,1.4466634989948943,8.819499798992183
4,23,0,0,0,10.0,20,10.0,12.849182376835747,25,9.8,28.3,5,40.0,37.0,20,37.0,5,0.4570000000000001,44191,46,0,0.0,460.0,False,-0.014115453758572476,20,0.562,43891,54,0,0.0,540.0,False,-0.019885922276227888,0,0.2,68056,20,25,1.0,964.4836475367149,False,0.002959520951890067,0,0.2,68176,0,16,0.0,452.8,False,0.0009716693982672995,11,0.39100000000000007,99397,0,5,0.5,185.0,False,-0.0038697985502022508,9,0.389,99587,0,0,0.0,0.0,False,-0.0028935880491809843,0.25,423298,0.0,0.0,8,0,0,9,14,14.0,19,28,23,201.0,153.0,12,11,23,400,1.464834097016137,10.28433389600832
5,23,0,0,0,10.0,20,10.0,12.378437811239634,15,9.666666666666666,28.3,0,,37.0,20,37.0,15,0.6020000000000001,43821,58,0,0.0,580.0,False,-0.02099562776039239,0,0.542,43811,62,0,0.0,620.0,False,-0.02077368666355949,0,0.2,67911,25,35,1.0,1299.960945280991,False,0.0032922686818148295,0,0.2,68176,0,16,0.0,452.8,False,0.0009716693982672995,7,0.45000000000000007,99501,0,0,0.0,0.0,False,-0.0037546557731587167,8,0.4600000000000001,99518,0,0,0.0,0.0,False,-0.003584444711442188,0.16666666666666666,422738,0.0,0.0,10,0,0,12,8,7.666666666666666,18,30,15,237.0,147.0,14,9,15,348,1.5056882180506364,11.790022114058957
6,15,0,0,0,10.0,20,10.0,11.995664738524544,15,9.666666666666666,31.823076923076922,20,39.75,37.0,20,37.0,10,0.687,43596,66,0,0.0,660.0,False,-0.025101538051801053,5,0.5920000000000001,43631,74,0,0.0,740.0,False,-0.0234369798255543,0,0.2,68171,30,35,1.0,1473.6776344634286,False,0.008368046377190953,0,0.2,68566,0,6,0.0,190.93846153846152,False,0.004762778488194088,12,0.5630000000000002,99120,0,5,0.5,185.0,False,-0.006643237614642156,8,0.532,98835,15,0,0.0,477.3461538461538,False,-0.008033230436510493,0.25,421919,0.0,0.0,12,0,0,9,11,11.0,17,26,18,132.0,108.0,9,6,18,995,1.4629822470014915,13.253004361060448
7,18,0,0,0,10.0,20,10.0,11.607280150541385,20,9.75,31.823076923076922,0,,37.00000000000001,20,37.0,15,0.8270000000000002,43246,76,0,0.0,760.0,False,-0.031759770956788065,5,0.6370000000000001,43471,84,0,0.0,840.0,False,-0.025878331890716203,0,0.2,67976,40,45,1.0,1896.3296675601168,False,0.008606954369293754,0,0.2,68566,0,6,0.0,190.93846153846152,False,0.004762778488194088,3,0.5810000000000001,99284,0,0,0.0,0.0,False,-0.005927349913893228,12,0.6440000000000001,98647,15,0,0.0,477.3461538461538,False,-0.009915564530787397,0.16666666666666666,421190,0.0,0.0,11,0,0,10,10,10.0,16,26,18,165.0,129.0,10,8,18,385,1.273223819967825,14.526228181028273
8,18,0,0,0,10.0,20,10.0,11.227310117129452,20,9.25,32.545669291338584,5,41.0,37.00000000000001,20,37.0,10,0.9120000000000001,42991,87,0,0.0,870.0,False,-0.03619859289344608,10,0.7320000000000002,43231,93,0,0.0,930.0,False,-0.030206183278957764,0,0.2,67996,50,50,1.0,2188.648970423402,False,0.011038464136205016,0,0.2,68566,0,6,0.0,195.2740157480315,False,0.004794500817636599,9,0.6680000000000001,99166,0,0,0.0,0.0,False,-0.007108814930513837,11,0.7420000000000002,98282,20,0,0.0,650.9133858267717,False,-0.012701182537212273,0.16666666666666666,420232,0.0,0.0,10,0,0,11,12,12.0,16,27,20,165.0,129.0,10,8,20,405,1.2527130060479976,15.77894118707627
9,20,0,0,0,10.000000000000002,20,10.0,11.08197394887297,15,10.0,33.22582461786002,5,41.0,37.00000000000001,20,37.0,5,0.9520000000000002,42831,97,0,0.0,970.0000000000002,False,-0.03863994495860799,10,0.8220000000000001,42991,103,0,0.0,1030.0000000000002,False,-0.034423064118782876,0,0.2,68051,55,55,1.0,2436.9289211703144,False,0.013659922450613877,0,0.2,68566,0,6,0.0,199.35494770716014,False,0.0048243601301448,11,0.7690000000000001,98793,0,5,0.5,185.00000000000003,False,-0.009917297448836557,9,0.8210000000000002,98164,20,0,0.0,664.5164923572004,False,-0.013814547577209808,0.25,419396,0.0,0.0,8,0,0,7,12,12.0,19,26,22,165.0,150.0,10,10,22,405,1.2925004709977657,17.071441658074036
10,22,0,0,0,10.000000000000002,20,10.0,10.77946609039707,25,9.4,34.32414282512885,11,39.90909090909091,37.00000000000001,20,37.0,5,0.9970000000000001,42686,105,0,0.0,1050.0000000000002,False,-0.04097032647535344,20,1.0120000000000002,42491,115,0,0.0,1150.0000000000002,False,-0.0441884723794305,0,0.2,68021,70,60,1.0,2814.011195835526,False,0.01597994611797231,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,4,0.7980000000000003,98505,1,10,1.0,404.3241428251289,False,-0.011702890870553885,11,0.9220000000000002,98001,20,0,0.0,686.4828565025771,False,-0.01533660310533771,0.3333333333333333,418504,0.0,0.0,12,0,0,11,12,11.333333333333334,18,29,24,219.0,162.0,13,9,24,750,2.051338189980015,19.12277984805405
11,24,0,0,0,10.000000000000002,20,10.0,10.660324596866504,15,9.666666666666666,34.83576941057456,5,41.0,37.00000000000001,20,37.0,10,1.0920000000000003,42461,113,0,0.0,1130.0000000000002,False,-0.045076236766762104,5,1.0420000000000003,42311,127,0,0.0,1270.0000000000002,False,-0.046851765541425304,0,0.2,68081,75,65,1.0,3063.8493564523337,False,0.018685973399469702,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,0.794,98670,0,6,0.6,222.00000000000006,False,-0.010963594857623453,10,1.0110000000000001,97862,20,0,0.0,696.7153882114911,False,-0.01667710266624875,0.26666666666666666,418185,0.0,0.0,13,0,0,14,7,7.0,16,30,23,234.0,183.0,13,11,23,775,1.2972842669696547,20.420064115023706
12,23,0,0,0,10.000000000000002,20,10.0,10.51797350405146,25,9.8,34.83576941057456,0,,37.00000000000001,20,37.0,10,1.1820000000000002,42186,126,0,0.0,1260.0000000000002,False,-0.049736999800253014,15,1.1870000000000003,41996,134,0,0.0,1340.0000000000002,False,-0.05306611625274652,0,0.2,67836,90,75,1.0,3559.3003211577234,False,0.01872585695063898,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,2,0.8140000000000003,98878,0,0,0.0,0.0,False,-0.009992390564299732,12,1.1210000000000002,97671,20,0,0.0,696.7153882114911,False,-0.01858947400671092,0.16666666666666666,417367,0.0,0.0,12,0,0,13,11,11.0,15,28,25,198.0,186.0,11,12,25,422,1.2884021159843542,21.70846623100806
13,25,0,0,0,10.000000000000002,20,10.0,10.358168760215628,16,9.0,34.83576941057456,0,,37.00000000000001,20,37.0,6,1.2320000000000002,42038,133,0,0.0,1330.0000000000002,False,-0.05224493419446479,10,1.2720000000000002,41716,147,0,0.0,1470.0000000000002,False,-0.057837849834653884,0,0.2,67692,96,85,1.0,3955.4246008795376,False,0.019516979343827158,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,9,0.9020000000000001,98760,0,0,0.0,0.0,False,-0.011173855580920341,11,1.2190000000000003,97506,20,0,0.0,696.7153882114911,False,-0.02024152254690076,0.16666666666666666,416512,0.0,0.0,9,0,0,11,12,12.0,17,28,23,216.0,204.0,12,13,23,200,1.2554946430027485,22.96396087401081
14,23,0,0,0,10.000000000000002,20,10.0,10.322772985488742,15,10.0,34.83576941057456,0,,37.00000000000001,20,37.0,5,1.2760000000000002,41908,140,0,0.0,1400.0000000000002,False,-0.054353374614377344,10,1.362,41446,160,0,0.0,1600.0000000000002,False,-0.06238764231972834,0,0.2,67542,101,95,1.0,4351.998165538946,False,0.02022358760784171,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,9,0.9830000000000001,98639,0,0,0.0,0.0,False,-0.01238535784372622,11,1.3180000000000003,97361,20,0,0.0,696.7153882114911,False,-0.021693322779188794,0.16666666666666666,415696,0.0,0.0,8,0,0,12,11,11.0,15,27,19,180.0,174.0,10,13,19,200,1.2071877020061947,24.171148576017004
15,19,0,0,0,10.000000000000002,20,10.0,10.264845138168694,11,9.545454545454545,34.83576941057456,0,,37.0,20,37.0,6,1.3310000000000002,41736,150,0,0.0,1500.0000000000002,False,-0.057061055995738734,5,1.4020000000000001,41281,170,0,0.0,1700.0000000000002,False,-0.0649399649333067,0,0.2,67437,102,105,1.0,4704.769992203535,False,0.021268218744172465,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,11,1.084,98478,0,0,0.0,0.0,False,-0.013997356722335695,9,1.3970000000000002,97250,20,0,0.0,696.7153882114911,False,-0.022804700888043775,0.16666666666666666,414982,0.0,0.0,8,0,0,9,10,10.0,17,26,15,162.0,165.0,9,10,15,200,1.0480339690111578,25.21918254502816
16,15,0,0,0,10.000000000000002,20,10.0,10.164764305019354,20,9.5,34.83576941057456,0,,37.0,20,37.0,5,1.3750000000000002,41586,159,0,0.0,1590.0000000000002,False,-0.059391437512484185,15,1.5470000000000002,40916,181,0,0.0,1810.0000000000002,False,-0.07182013893512662,0,0.2,67247,112,115,1.0,5144.567084378241,False,0.021705741368958108,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,9,1.1630000000000003,98365,0,0,0.0,0.0,False,-0.015128759661980856,11,1.4980000000000002,97090,20,0,0.0,696.7153882114911,False,-0.02440668735125816,0.16666666666666666,414004,0.0,0.0,9,0,0,8,12,12.0,17,25,12,144.0,111.0,8,7,12,200,0.9158928729593754,26.135075417987537
17,12,0,0,0,10.000000000000002,20,10.0,10.158985572200514,5,10.0,35.73281078213871,10,41.0,37.0,20,37.0,0,1.37,41516,166,0,0.0,1660.0000000000002,False,-0.060168231351399336,5,1.582,40726,194,0,0.0,1940.0000000000005,False,-0.07459440264553788,0,0.2,67607,107,115,1.0,5196.284696171407,False,0.02735223525061029,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,13,1.284,97742,0,10,1.0,370.0,False,-0.019514197605030238,7,1.5570000000000002,97021,20,0,0.0,714.6562156427742,False,-0.02500772850513245,0.3333333333333333,413412,0.0,0.0,10,0,0,4,9,9.0,19,23,16,108.0,108.0,6,6,16,610,0.8721061020041816,27.00718151999172
18,16,0,0,0,10.000000000000002,20,10.0,10.10975115510977,12,9.583333333333334,34.412582500748144,4,14.0,37.0,20,37.0,0,1.37,41426,175,0,0.0,1750.0000000000002,False,-0.06116696628714739,12,1.697,40437,205,0,0.0,2050.0000000000005,False,-0.07978782431142775,0,0.2,67548,109,121,1.0,5265.88535849749,False,0.02699810757505195,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,1.2710000000000001,98056,0,4,0.4,148.0,False,-0.017481677279826986,10,1.6500000000000001,96900,20,0,0.0,688.2516500149629,False,-0.026351417507634714,0.2333333333333333,413167,0.0,0.0,13,0,0,7,5,5.0,19,26,10,180.0,108.0,10,6,10,626,1.0366458360222168,28.043827356013935
19,10,0,0,0,10.000000000000002,20,10.0,10.059745707465968,22,9.772727272727273,35.36368231317764,10,41.0,37.00000000000001,20,37.0,15,1.5200000000000002,41106,182,0,0.0,1820.0000000000002,False,-0.06749228754688506,7,1.7550000000000003,40223,218,0,0.0,2180.0000000000005,False,-0.08309474665423797,0,0.2,67743,121,121,1.0,5496.234790497877,False,0.03153707263007688,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,5,1.3210000000000002,97952,0,5,0.5,185.00000000000003,False,-0.018337738796107173,11,1.7500000000000002,96538,25,0,0.0,884.092057829441,False,-0.028995494123566064,0.25,412362,0.0,0.0,13,0,0,4,10,10.0,18,22,8,108.0,72.0,6,4,8,758,0.848712490987964,28.8925398470019
20,8,0,0,0,10.000000000000002,20,10.0,10.05370862953888,15,10.0,35.78221071794202,5,41.0,37.000000000000014,20,37.0,10,1.6050000000000002,40866,192,0,0.0,1920.0000000000005,False,-0.07170916838671017,5,1.798,40063,228,0,0.0,2280.0000000000005,False,-0.08553609871939988,0,0.2,67798,126,126,1.0,5775.325837782593,False,0.03438396919473326,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,4,1.356,98103,0,0,0.0,0.0,False,-0.017752012495494414,11,1.8490000000000004,96168,30,0,0.0,1073.4663215382607,False,-0.03175204092305328,0.16666666666666666,411798,0.0,0.0,10,0,0,3,10,9.5,19,22,12,72.0,72.0,4,4,12,553,0.8110469909734093,29.70358683797531
21,12,0,0,0,10.000000000000002,20,10.0,10.05370862953888,0,,33.5267048448656,7,14.0,37.000000000000014,20,37.0,0,1.5950000000000002,40736,205,0,0.0,2050.0000000000005,False,-0.07315178551612402,0,1.7930000000000001,39993,235,0,0.0,2350.0000000000005,False,-0.08631289255831502,0,0.2,67896,116,129,1.0,5491.175126014173,False,0.033738989156624336,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,11,1.4620000000000002,97843,0,7,0.7,259.0000000000001,False,-0.019058632704553647,9,1.9280000000000004,96050,30,0,0.0,1005.8011453459679,False,-0.03327225186558351,0.2833333333333333,411318,0.0,0.0,10,0,0,7,8,8.0,15,22,16,108.0,93.0,6,6,16,298,0.9561144229955971,30.659701260970905
22,16,0,0,0,10.000000000000002,20,10.0,10.014072193693112,21,9.761904761904763,33.5267048448656,0,,37.00000000000001,20,37.0,16,1.7550000000000003,40364,218,0,0.0,2180.0000000000005,False,-0.07996537718889407,5,1.8430000000000002,39858,242,0,0.0,2420.0000000000005,False,-0.08853230352664403,0,0.2,67691,127,139,1.0,5931.999142035343,False,0.033964521935987965,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,4,1.491,98068,0,0,0.0,0.0,False,-0.01810244703432256,9,2.0090000000000003,95946,30,0,0.0,1005.8011453459679,False,-0.034313543066672864,0.16666666666666666,410727,0.0,0.0,11,0,0,7,9,8.75,16,23,14,144.0,129.0,8,8,14,422,1.123401010001544,31.78310227097245
23,14,0,0,0,10.000000000000002,20,10.0,9.949147180427534,19,9.473684210526315,33.5267048448656,0,,37.00000000000001,20,37.0,19,1.929,39956,225,0,0.0,2250.0000000000005,False,-0.08824378010076125,0,1.8380000000000003,39728,255,0,0.0,2550.0000000000005,False,-0.08997492065605789,0,0.2,67511,136,149,1.0,6348.563038423119,False,0.0343783879538101,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,10,1.5870000000000002,97953,0,0,0.0,0.0,False,-0.0192538748047579,10,2.1000000000000005,95817,30,0,0.0,1005.8011453459679,False,-0.03560514465263946,0.16666666666666666,409765,0.0,0.0,7,0,0,3,10,10.0,21,24,16,126.0,126.0,7,7,16,200,1.0783519669785164,32.861454237950966
24,16,0,0,0,10.000000000000002,20,10.0,9.92221482886807,15,9.666666666666666,30.346822163367307,10,11.0,37.0,20,37.0,15,2.0600000000000005,39606,235,0,0.0,2350.0000000000005,False,-0.09490201300574827,0,1.8380000000000003,39628,265,0,0.0,2650.0000000000005,False,-0.09108462614022239,0,0.2,67476,141,149,1.0,5920.708793212127,False,0.03073569416714569,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,9,1.667,97835,0,0,0.0,0.0,False,-0.02043533982137851,11,2.2000000000000006,95545,40,0,0.0,1213.8728865346923,False,-0.03728687128772331,0.16666666666666666,408890,0.0,0.0,8,0,0,5,12,12.0,20,25,16,162.0,126.0,9,7,16,310,0.9436000980203971,33.80505433597136
25,16,0,0,0,10.000000000000002,20,10.0,9.884914754224862,41,9.75609756097561,27.859359538098687,10,12.0,36.99999999999999,20,37.0,31,2.3550000000000004,39004,246,0,0.0,2460.0000000000005,False,-0.10704219100250793,10,1.9380000000000004,39393,274,0,0.0,2740.0000000000005,False,-0.0953015069800475,0,0.2,67196,172,149,1.0,5851.249908903381,False,0.026130077184085845,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,11,1.7680000000000005,97678,0,0,0.0,0.0,False,-0.022007289038407627,9,2.2790000000000004,95318,50,0,0.0,1392.9679769049344,False,-0.03866310236240468,0.16666666666666666,407389,0.0,0.0,8,0,0,5,12,12.0,20,25,20,144.0,144.0,8,8,20,320,0.9181537459953688,34.72320808196673
26,20,0,0,0,10.000000000000002,20,10.0,9.883543803293504,41,9.878048780487806,27.859359538098687,0,,36.99999999999999,20,37.0,31,2.6340000000000003,38412,256,0,0.0,2560.0000000000005,False,-0.11907139845085114,10,2.0280000000000005,39153,284,0,0.0,2840.0000000000005,False,-0.0995183878198726,0,0.2,66791,203,159,1.0,6435.997558626273,False,0.024481953572247857,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,15,1.9070000000000003,97395,0,0,0.0,0.0,False,-0.02484080259521807,5,2.3200000000000007,95275,50,0,0.0,1392.9679769049344,False,-0.039093636224393546,0.16666666666666666,405826,0.0,0.0,8,0,0,5,13,13.0,23,28,23,198.0,162.0,11,9,23,200,1.0392190130078234,35.762427094974555
27,23,0,0,0,10.000000000000002,20,10.0,9.842237117932042,15,9.333333333333334,27.859359538098687,0,,36.99999999999999,20,37.0,10,2.7030000000000007,38147,268,0,0.0,2680.0000000000005,False,-0.1236211909359256,5,2.068,39008,292,0,0.0,2920.0000000000005,False,-0.10184876933661806,0,0.2,66651,208,169,1.0,6755.4170824685425,False,0.024770377856975404,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,15,2.0420000000000003,97120,0,0,0.0,0.0,False,-0.027594216828867795,5,2.3650000000000007,95228,50,0,0.0,1392.9679769049344,False,-0.03956421974796277,0.16666666666666666,404954,0.0,0.0,8,0,0,8,11,11.0,21,29,22,205.0,183.0,12,11,22,200,1.0648738060262986,36.827300901000854
28,22,0,0,0,10.000000000000002,20,10.0,9.803054860719996,15,9.333333333333334,24.29301287933481,23,14.0,36.99999999999999,20,37.0,5,2.7430000000000008,38022,274,0,0.0,2740.0000000000005,False,-0.12572963135583817,10,2.1630000000000003,38723,306,0,0.0,3060.0000000000005,False,-0.10662050291852543,0,0.2,66833,213,156,1.0,5877.7606945095895,False,0.02101206314760577,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,11,2.1370000000000005,96956,0,0,0.0,0.0,False,-0.029236252953662542,9,2.4500000000000006,94795,73,0,0.0,1773.3899401914412,False,-0.04199512425311667,0.16666666666666666,404129,0.0,0.0,10,0,0,7,11,11.0,20,27,24,198.0,198.0,11,11,24,522,1.0601897669839673,37.88749066798482
29,24,0,0,0,10.000000000000002,20,10.0,9.777716027774522,25,9.6,24.29301287933481,0,,36.99999999999999,20,37.0,10,2.838000000000001,37772,285,0,0.0,2850.0000000000005,False,-0.13005748274407972,15,2.3030000000000004,38378,315,0,0.0,3150.0000000000005,False,-0.11327873582351244,0,0.2,66593,228,166,1.0,6261.959392302169,False,0.02031110536395293,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,11,2.2360000000000007,96793,0,0,0.0,0.0,False,-0.030868276663062195,9,2.5310000000000006,94683,73,0,0.0,1773.3899401914412,False,-0.04311651477736674,0.16666666666666666,403019,0.0,0.0,8,0,0,7,13,13.0,22,29,22,234.0,198.0,13,11,22,200,1.108653092989698,38.99614376097452
30,22,0,0,0,10.000000000000002,20,10.0,9.74998680011943,20,9.5,24.29301287933481,0,,36.99999999999999,20,37.0,5,2.878000000000001,37607,295,0,0.0,2950.0000000000005,False,-0.13260980535765807,15,2.4380000000000006,38028,325,0,0.0,3250.0000000000005,False,-0.11993696872849946,0,0.2,66403,238,176,1.0,6596.067125191351,False,0.019975321391297114,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,13,2.355000000000001,96581,0,0,0.0,0.0,False,-0.032990908726821255,7,2.5920000000000005,94602,73,0,0.0,1773.3899401914412,False,-0.043927520424369024,0.16666666666666666,402021,0.0,0.0,7,0,0,8,13,13.0,22,30,17,201.0,180.0,12,10,17,200,1.035503689025063,40.03164744999958
31,17,0,0,0,10.000000000000002,20,10.0,9.717981680614265,15,9.333333333333334,24.29301287933481,0,,36.99999999999999,20,37.0,0,2.8730000000000007,37517,304,0,0.0,3040.0000000000005,False,-0.13360854029340613,15,2.573000000000001,37663,336,0,0.0,3360.0000000000005,False,-0.12681714273031938,0,0.2,66263,243,186,1.0,6879.969943945542,False,0.020003877487309245,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,5,2.3920000000000003,96538,0,0,0.0,0.0,False,-0.03342144258881012,15,2.7350000000000008,94322,73,0,0.0,1773.3899401914412,False,-0.0467309967349942,0.16666666666666666,401103,0.0,0.0,9,0,0,5,12,12.0,21,26,15,162.0,129.0,9,8,15,200,0.8437061349977739,40.875353584997356
32,15,0,0,0,10.000000000000002,20,10.0,9.728195792006813,25,9.8,24.29301287933481,0,,36.99999999999999,11,37.0,10,2.9730000000000008,37222,319,0,0.0,3190.0000000000005,False,-0.13849124442372995,15,2.7080000000000006,37368,341,0,0.0,3410.0000000000005,False,-0.13280955234480768,0,0.2,66018,258,196,1.0,7271.30503868738,False,0.01928196732825572,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,2.3870000000000005,96538,0,0,0.0,0.0,False,-0.03342144258881012,11,2.8300000000000005,94157,73,0,0.0,1773.3899401914412,False,-0.048383045275184035,0.16666666666666666,400103,0.0,0.0,7,0,0,4,10,10.0,22,26,15,129.0,111.0,8,7,15,200,0.7919372150208801,41.667290800018236
33,15,0,0,0,10.000000000000002,20,10.0,9.723479056504875,15,9.666666666666666,25.212159531728016,5,40.0,37.0,11,37.0,10,3.063000000000001,36982,329,0,0.0,3290.0000000000005,False,-0.14270812526355506,5,2.7430000000000008,37203,351,0,0.0,3510.0000000000005,False,-0.13536187495838606,0,0.2,66073,263,201,1.0,7624.919057738112,False,0.022674132651443774,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,2.3870000000000005,96338,0,5,0.5,185.0,False,-0.03449777724378229,11,2.9290000000000003,93992,73,0,0.0,1840.4876458161452,False,-0.049699188764987856,0.25,399388,0.0,0.0,8,0,0,3,8,8.0,19,22,17,126.0,114.0,7,8,17,400,0.7960120689822361,42.46330286900047
34,17,0,0,0,10.000000000000002,20,10.0,9.700687342295737,20,9.5,26.114969314870972,5,40.0,37.0,10,37.0,10,3.153000000000001,36712,341,0,0.0,3410.0000000000005,False,-0.14736888829704597,10,2.838000000000001,36983,359,0,0.0,3590.0000000000005,False,-0.13935681470137826,0,0.2,66083,273,206,1.0,8027.971323310156,False,0.025769516238221178,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,2.387000000000001,96338,0,5,0.0,185.0,False,-0.03449777724378229,10,3.0180000000000007,93659,78,0,0.0,2036.9676065599358,False,-0.05204970359966384,0.16666666666666666,398575,0.0,0.0,9,0,0,3,7,7.0,22,25,19,162.0,129.0,9,8,19,400,1.2824584390036762,43.74576130800415
35,19,0,0,0,10.0,20,10.0,9.731152514093345,20,10.0,27.060541918177606,5,41.0,36.99999999999999,13,37.0,10,3.2430000000000008,36512,347,0,0.0,3470.0,False,-0.15114188694320527,10,2.928000000000001,36703,373,0,0.0,3730.0,False,-0.14401757773486917,0,0.2,66088,283,211,1.0,8463.690506223891,False,0.02903074884558564,0,0.2,68800,0,0,0.0,0.0,False,0.0067899789276516034,0,2.3870000000000005,96133,0,10,0.5,369.99999999999994,False,-0.0356241739757299,13,3.138000000000001,93446,78,0,0.0,2110.7222696178533,False,-0.053813116916887616,0.25,397682,0.0,0.0,10,0,0,6,9,9.0,20,26,21,165.0,147.0,10,9,21,405,0.9491915079997852,44.69495281600393
