index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
133,22,0,0,0,10.0,20,10.0,19.972224579774505,17,20.11764705882353,26.175157693884465,0,,33.000000000000014,0,,0,3.3590000000000004,48200,12,13,1.0,379.63891953706855,False,0.3089650362413043,0,3.7820000000000014,48320,25,20,1.0,649.44449159549,False,0.31586026416895013,0,8.417000000000002,4777,1982,0,0.0,39584.949117113065,False,-0.6237964972889413,0,0.40700000000000003,76289,132,207,1.0,8054.591287164319,False,0.22978908946059737,0,0.20900000000000002,70086,653,353,1.0,28741.37797410656,False,-0.013828785429253794,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,333333,0.0,0.0,12,0,0,4,0,0.0,5,9,16,117.0,70.0,9,13,16,542,1.3539605950936675,251.54455403331667
134,16,0,0,0,10.0,20,10.0,20.07420491619027,14,21.785714285714285,27.565105525624926,35,33.142857142857146,33.000000000000014,8,33.0,0,3.3590000000000004,48203,8,20,1.0,481.48409832380537,False,0.31042366503900415,0,3.782000000000001,48422,29,19,1.0,671.4098934076151,False,0.318916493905643,8,8.497000000000002,4344,1996,0,0.0,40068.113012715774,False,-0.6267274570678179,0,0.40700000000000003,77337,122,190,1.0,7686.423049643949,False,0.24301721852764516,0,0.20900000000000002,69190,678,355,1.0,30404.141546373707,False,-0.014583309709288068,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,333157,0.0,0.0,17,0,0,7,1,1.0,0,7,16,96.0,57.0,7,9,16,1817,1.9913376104086637,253.53589164372534
135,16,0,0,0,10.0,20,10.0,20.15263635717107,29,20.75862068965517,28.99679435647233,23,38.82608695652174,33.000000000000014,0,,0,3.3590000000000013,48365,6,19,1.0,442.9000907862503,False,0.31428397655791834,0,3.7820000000000014,48662,31,11,1.0,531.6789999288817,False,0.32351870536584193,0,8.489,3742,2025,0,0.0,40809.08862327141,False,-0.630272331353478,0,0.40700000000000003,78230,112,177,1.0,7389.527873098761,False,0.2544176749996077,0,0.20900000000000002,68297,691,365,1.0,32081.784900322382,False,-0.015215931035821733,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,332957,0.0,0.0,16,0,0,5,0,0.0,4,9,13,132.0,52.0,9,7,13,1695,1.132566137239337,254.66845778096467
136,13,0,0,0,10.0,20,10.0,20.15263635717107,0,,29.168692623210237,6,33.833333333333336,33.000000000000014,5,33.0,0,3.3590000000000004,48255,7,29,1.0,654.426454357961,False,0.3141693688373453,0,3.7820000000000014,48572,30,21,1.0,723.2053635005925,False,0.3236746018651345,1,8.499000000000002,3725,2025,0,0.0,40809.08862327141,False,-0.6305326323839638,0,0.40700000000000003,78420,102,182,1.0,7364.270965855712,False,0.25713355713497155,0,0.20900000000000002,68259,687,370,1.0,32248.89183214544,False,-0.014684019148857119,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,332892,0.0,0.0,15,0,0,5,1,1.0,2,7,18,114.0,78.0,7,6,18,555,0.9771399069577456,255.64559768792242
137,18,0,0,0,10.0,20,10.0,20.00290720340465,35,19.02857142857143,29.168692623210237,0,,33.000000000000014,0,,1,3.3690000000000007,48754,8,10,1.0,280.0290720340465,False,0.32260372581738317,0,3.7820000000000014,48522,29,26,1.0,810.0755872885209,False,0.3234970188715716,0,8.498000000000001,3099,2055,0,0.0,41105.974302996554,False,-0.6378449042015912,0,0.40700000000000003,78380,97,192,1.0,7540.670982386617,False,0.25787158724208475,0,0.20900000000000002,68259,677,380,1.0,32287.204905913335,False,-0.014460334968570382,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,332675,0.0,0.0,12,0,0,7,1,0.07692307692307693,2,9,20,132.0,72.0,9,9,20,580,1.3919348092749715,257.0375324971974
138,20,0,0,0,10.0,20,10.0,20.009513916987803,46,20.043478260869566,29.168692623210237,0,,33.000000000000014,0,,0,3.3680000000000008,48656,12,18,1.0,480.17125050578045,False,0.3226597496551853,18,3.9620000000000015,48981,25,10,1.0,450.09513916987805,False,0.3310443510491489,0,8.498000000000001,2659,2077,0,0.0,41559.760405583664,False,-0.6411079605752373,0,0.40700000000000003,77898,111,202,1.0,8113.131954674114,False,0.2548739986424085,0,0.20900000000000002,68259,667,390,1.0,32325.517979681237,False,-0.014236650788283475,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,332114,0.0,0.0,15,0,0,3,2,1.6363636363636362,3,6,20,108.0,71.0,6,14,20,682,1.3011508285999298,258.3386833257973
139,20,0,0,0,10.0,20,10.0,20.103033169707608,41,20.682926829268293,29.062969766936895,1,13.0,33.00000000000001,4,33.0,12,3.4880000000000013,49030,7,10,1.0,271.03033169707606,False,0.3299479324239489,1,3.9540000000000006,49034,30,10,1.0,501.03033169707606,False,0.33316693264035224,0,8.498000000000001,2031,2107,0,0.0,42357.090888573926,False,-0.6446194943378866,0,0.40700000000000003,77691,112,211,1.0,8383.826335830938,False,0.2537768633406646,0,0.20900000000000002,68378,658,396,1.0,32191.43410664448,False,-0.013629954655804605,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,331825,0.0,0.0,14,0,0,6,2,0.948051948051948,5,11,13,153.0,56.0,11,9,13,665,1.5264429654926062,259.8651262912899
140,13,0,0,0,10.0,20,10.0,20.101401202592527,24,20.083333333333332,29.062969766936895,0,,33.00000000000001,0,,12,3.596000000000001,49135,9,10,1.0,291.01401202592524,False,0.3330585102254102,0,3.953000000000001,48996,28,18,1.0,641.8252216466655,False,0.3340432971982074,0,8.498000000000001,1549,2131,0,0.0,42836.085962724675,False,-0.6483326496905123,0,0.40700000000000003,77691,102,221,1.0,8473.259241157491,False,0.2544615538528955,0,0.20900000000000002,68378,648,406,1.0,32230.804408975113,False,-0.013400098031462032,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,331410,0.0,0.0,13,0,0,5,2,1.0909090909090908,3,8,11,84.0,30.0,8,5,11,242,1.2489289147779346,261.11405520606786
141,11,0,0,0,10.0,20,10.0,19.45671164501376,44,15.636363636363637,29.34118633016714,5,37.0,33.00000000000001,0,,12,3.7040000000000006,49169,6,10,1.0,254.56711645013758,False,0.333485272620241,4,3.9930000000000017,49178,31,10,1.0,504.5671164501376,False,0.3371100291664431,0,8.498000000000001,1209,2148,0,0.0,41793.016613489555,False,-0.6615243181377026,0,0.40700000000000003,77528,119,226,1.0,8946.45679637441,False,0.2555884854796001,0,0.20900000000000002,68193,643,416,1.0,32594.382810297473,False,-0.01343758941221214,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,330938,0.0,0.0,11,0,0,4,2,1.3454545454545455,2,6,15,93.0,30.0,6,5,15,725,1.1933257896453142,262.3073809957132
142,15,0,0,0,10.0,20,10.0,19.45671164501376,0,,29.665785288895965,5,38.0,33.00000000000001,0,,0,3.6920000000000015,49079,5,20,1.0,439.13423290027515,False,0.3335470438338601,0,3.9890000000000008,49068,32,20,1.0,709.1342329002752,False,0.3369012961601964,0,8.498000000000001,1209,2148,0,0.0,41793.016613489555,False,-0.6615243181377026,0,0.40700000000000003,77718,109,231,1.0,8973.577971041468,False,0.25870536963543667,0,0.20900000000000002,68003,638,426,1.0,32984.77101431563,False,-0.013376939699935609,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,330738,0.0,0.0,12,0,0,4,0,0.0,5,9,17,117.0,63.0,9,6,17,390,1.140225963667035,263.4476069593802
143,17,0,0,0,10.0,20,10.0,19.233684556428805,5,7.0,29.86417793386664,6,33.833333333333336,33.00000000000001,0,,0,3.6920000000000015,49024,4,25,1.0,520.8421139107202,False,0.33316438695507905,0,3.989000000000001,48958,33,30,1.0,907.0105366928642,False,0.3366020685010396,1,8.508000000000001,1192,2148,0,0.0,41313.95442720907,False,-0.6654522774257065,0,0.40700000000000003,77873,104,236,1.0,9048.249186261122,False,0.2616503788624931,0,0.20900000000000002,67800,634,436,1.0,33321.888810071454,False,-0.013779096402006901,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,330508,0.0,0.0,12,0,0,8,1,1.0,4,12,18,156.0,46.0,12,5,18,425,1.3728362461552024,264.8204432055354
144,18,0,0,0,10.0,20,10.0,19.150677361272855,19,18.05263157894737,30.165431566965907,5,37.0,33.00000000000001,0,,0,3.6920000000000015,49212,6,21,1.0,462.16422458673,False,0.3374562354548086,0,3.989000000000001,48913,31,35,1.0,980.27370764455,False,0.3363756993568025,0,8.507000000000001,884,2162,0,0.0,41403.76445507191,False,-0.6694807418956659,0,0.40700000000000003,78023,99,241,1.0,9165.786066404797,False,0.264847004749765,0,0.20900000000000002,67615,629,446,1.0,33692.056455621554,False,-0.013778117632783632,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,330308,0.0,0.0,15,0,0,9,0,0.0,2,11,21,153.0,67.0,11,7,21,728,1.4833561601117253,266.30379936564714
145,21,0,0,0,10.0,20,10.0,19.03776225773862,39,18.333333333333332,31.512596734494164,32,36.0,33.00000000000001,0,,0,3.6920000000000015,49072,10,31,1.0,690.1706299898972,False,0.33675301111758676,4,4.029000000000001,49500,27,10,1.0,460.3776225773862,False,0.34522259281780715,0,8.507000000000001,544,2179,0,0.0,41483.283959612454,False,-0.6740779681237467,0,0.40700000000000003,78800,111,219,1.0,9014.450295463208,False,0.2755856795806336,0,0.20900000000000002,66463,651,456,1.0,35562.7004741557,False,-0.01630819073717193,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,330040,0.0,0.0,15,0,0,9,1,0.8,3,12,22,171.0,72.0,12,9,22,2032,1.5905039105564356,267.8943032762036
146,22,0,0,0,10.0,20,10.0,19.33189963544016,46,20.956521739130434,31.36535902854827,1,13.0,33.00000000000001,0,,0,3.6920000000000015,49442,11,17,1.0,438.6422938024827,False,0.3433596934348961,12,4.145000000000001,49679,26,10,1.0,453.3189963544016,False,0.3499691489444168,1,8.517000000000001,-409,2214,0,0.0,42800.82579286451,False,-0.6785831524532261,0,0.40700000000000003,78558,112,229,1.0,9347.839976706851,False,0.2744326201343372,0,0.20900000000000002,66450,642,466,1.0,35514.56049632799,False,-0.016741044030732996,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,329381,0.0,0.0,13,0,0,10,3,2.8264462809917354,2,12,22,171.0,76.0,12,10,22,680,1.6255315439775586,269.51983482018113
147,22,0,0,0,10.0,20,10.0,19.447368307367842,51,20.058823529411764,31.36535902854827,0,,33.00000000000001,0,,0,3.6920000000000015,49685,11,10,1.0,304.47368307367844,False,0.34811828720885196,24,4.373000000000001,49766,26,10,1.0,454.47368307367844,False,0.35233815303875893,0,8.516,-9722,2246,0,0.0,43678.789218348174,False,-0.8144605703781395,0,0.40700000000000003,78176,121,239,1.0,9849.452373014545,False,0.27242380355704826,0,0.20900000000000002,66450,632,476,1.0,35530.90690604251,False,-0.01664560837658067,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,320016,0.0,0.0,12,0,0,10,4,221.2766806722689,2,12,25,171.0,75.0,12,10,25,242,1.5060200775042176,271.02585489768535
148,25,0,0,0,10.0,20,10.0,19.416271358076116,36,19.166666666666668,31.36535902854827,0,,33.00000000000001,0,,10,3.792000000000001,49775,10,10,1.0,294.1627135807612,False,0.3504133671497074,6,4.409000000000001,49874,27,10,1.0,464.1627135807612,False,0.35539064479523863,0,8.516,-10499,2246,0,0.0,43608.945470238956,False,-0.8268925762893403,0,0.40700000000000003,77486,147,249,1.0,10664.16628774571,False,0.26809602265955457,0,0.20900000000000002,66450,622,486,1.0,35547.25331575703,False,-0.01655017272242834,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,318747,0.0,0.0,10,0,0,3,3,1.7083333333333333,7,10,30,150.0,88.0,10,15,30,200,1.4259250899776816,272.45177998766303
149,30,0,0,0,10.0,20,10.0,19.023649387720724,35,15.742857142857142,31.646108526893368,5,38.0,33.00000000000001,0,,9,3.872000000000001,49783,7,10,1.0,260.23649387720724,False,0.35017091124590466,6,4.463000000000001,49962,30,10,1.0,490.23649387720724,False,0.35812373530996006,0,8.516,-25648,2262,0,0.0,43031.494915024276,False,-1.0632723291198436,0,0.40700000000000003,77445,156,254,1.0,11005.800870315348,False,0.2700837623475734,0,0.20900000000000002,66260,617,496,1.0,35893.64896109321,False,-0.016746365869774883,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,303463,0.0,0.0,12,0,0,9,2,37.449107142857144,3,12,31,171.0,100.0,12,18,31,425,1.73800356592983,274.18978355359286
150,31,0,0,0,10.0,20,10.0,19.076896198754845,17,20.0,31.472403472851283,1,13.0,33.00000000000001,0,,7,3.933000000000001,49864,11,10,1.0,300.76896198754844,False,0.35291020561008907,0,4.457000000000001,49902,26,20,1.0,641.5379239750969,False,0.3585470937564257,0,8.516,-61686,2279,0,0.0,43476.24643696229,False,-1.6116749112912288,0,0.40700000000000003,77458,146,263,1.0,11062.468958378095,False,0.27071666200966255,0,0.20900000000000002,66247,608,506,1.0,35833.22131149359,False,-0.017250958585878245,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,267446,0.0,0.0,14,0,0,9,1,82.87941176470588,6,15,27,201.0,99.0,15,16,27,213,1.5468317354097962,275.73661528900266
151,27,0,16,1,10.0,20,10.0,19.076896198754845,0,,31.990895226277676,10,37.0,33.00000000000001,0,,0,3.926000000000001,49774,10,20,1.0,481.5379239750969,False,0.35292060598321645,0,4.457000000000001,49792,27,30,1.0,842.3068859626453,False,0.35828698990968744,0,8.516,-66620,2279,0,0.0,43476.24643696229,True,-1.6872234574334144,0,0.40700000000000003,77828,136,263,1.0,11008.063327541688,False,0.2759655126210912,0,0.20900000000000002,65877,608,516,1.0,36478.46429757683,False,-0.017804180838752254,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,328932,0.0,0.125,13,0,0,5,0,0.0,2,7,24,202.0,96.0,12,15,24,570,1.2465173695236444,276.9831326585263
152,24,3,0,0,10.0,20,10.0,19.076896198754845,0,,32.56388930897771,16,36.0,33.00000000000001,0,,0,3.926000000000001,49694,8,30,1.0,652.3068859626453,False,0.3530662584662769,0,4.457000000000002,49672,29,40,1.0,1053.0758479501937,False,0.3578916339530161,0,8.516,-66620,2279,0,0.0,43476.24643696229,True,-1.6872234574334144,0,0.40700000000000003,78404,126,257,1.0,10772.608473450382,False,0.2829825022083509,0,0.20900000000000002,65301,614,526,1.0,37352.228035712316,False,-0.019428614590486313,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,328732,0.0,0.125,13,0,0,5,0,0.0,2,7,18,111.0,86.0,7,17,18,776,0.9178011501207948,277.9009338086471
153,18,3,0,0,10.0,20,10.0,18.927142236064945,41,17.902439024390244,32.56388930897771,0,,33.00000000000001,0,,0,3.926000000000001,49934,6,21,1.0,457.46998695736386,False,0.35692314957473176,0,4.457000000000002,49966,31,28,1.0,839.9599826098184,False,0.3629620209723249,0,8.516,-66620,2279,0,0.0,43134.95715599201,True,-1.689836338360777,0,0.40700000000000003,77670,157,267,1.0,11666.119776559244,False,0.2785842669200205,0,0.20900000000000002,65301,604,536,1.0,37356.58914262254,False,-0.01940315303054295,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,328532,0.0,0.125,13,0,0,3,0,0.0,3,6,14,93.0,72.0,6,12,14,934,0.7956362655386329,278.69657007418573
154,14,0,0,0,10.000000000000002,20,10.0,18.927142236064945,0,,32.77146672723942,4,38.0,33.00000000000001,0,,0,3.926000000000001,49834,6,31,1.0,646.7414093180133,False,0.35677804329850155,0,4.457000000000002,49866,31,38,1.0,1029.231404970468,False,0.3628169146960949,0,8.516000000000002,-66620,2279,0,0.0,43134.95715599201,True,-1.689836338360777,0,0.40700000000000003,77822,147,273,1.0,11728.900325237908,False,0.2813923067665859,0,0.20900000000000002,65149,598,546,1.0,37615.33710288918,False,-0.01966734915000309,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,328332,0.0,0.125,13,0,0,5,0,0.0,1,6,13,78.0,30.0,6,8,13,352,0.7697673309594393,279.46633740514517
155,13,3,0,0,10.000000000000002,20,10.0,18.927142236064945,0,,32.98443084149293,5,37.0,33.00000000000001,0,,0,3.926000000000001,49744,5,41,1.0,826.0128316786628,False,0.3567681891322043,0,4.457000000000002,49756,32,48,1.0,1228.5028273311175,False,0.3625365563099318,0,8.516000000000002,-66620,2279,0,0.0,43134.95715599201,True,-1.689836338360777,0,0.40700000000000003,78007,137,278,1.0,11762.690260275933,False,0.2844836872427685,0,0.20900000000000002,64964,593,556,1.0,37907.76748900531,False,-0.02012022577383895,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,328132,0.0,0.125,10,0,0,4,0,0.0,0,4,6,42.0,27.0,4,9,6,385,0.5866652419790626,280.05300264712423
156,6,5,0,0,10.000000000000002,20,10.0,18.927142236064945,0,,33.19723200436101,5,37.0,33.00000000000001,10,33.0,0,3.926000000000001,49644,5,51,1.0,1015.2842540393123,False,0.3566230828559743,0,4.457000000000002,49656,32,58,1.0,1417.7742496917667,False,0.3623914500337016,0,8.516000000000002,-66620,2279,0,0.0,43134.95715599201,True,-1.689836338360777,0,0.40700000000000003,78192,127,283,1.0,11798.563721214416,False,0.2875910190112727,0,0.20900000000000002,65109,588,556,1.0,37867.972418564284,False,-0.0186594480531271,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,328262,0.0,0.125,21,0,0,1,0,0.0,0,1,5,18.0,15.0,1,5,5,715,0.33524866588413715,280.38825131300837
157,5,0,0,0,10.000000000000002,20,10.0,18.927142236064945,0,,33.18421557209831,6,33.0,33.00000000000001,0,,0,3.926000000000001,49534,6,61,1.0,1214.5556763999616,False,0.35634272446981125,0,4.457000000000002,49566,31,68,1.0,1597.0456720524162,False,0.36238159586740454,0,8.516000000000002,-66620,2279,0,0.0,43134.95715599201,True,-1.689836338360777,0,0.40700000000000003,78390,117,287,1.0,11738.345510811814,False,0.2901617350657016,0,0.20900000000000002,64911,584,566,1.0,38057.58189410542,False,-0.019864423032744733,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,328062,0.0,0.125,12,0,0,0,0,0.0,0,0,5,0.0,15.0,0,5,5,398,0.19446102622896433,280.58271233923733
158,5,1,0,0,10.000000000000002,17,10.0,18.927142236064945,0,,33.461546743317484,5,38.0,33.00000000000001,0,,0,3.926000000000001,49454,4,71,1.0,1383.827098760611,False,0.3564681224134469,0,4.457000000000002,49476,30,78,1.0,1776.3170944130657,False,0.3623717417011073,0,8.516000000000002,-66620,2279,0,0.0,43134.95715599201,True,-1.689836338360777,0,0.40700000000000003,78580,107,292,1.0,11795.975868307654,False,0.2935121948606445,0,0.20900000000000002,64721,579,576,1.0,38382.235564380826,False,-0.020187552898840357,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.6666666666666666,327892,0.0,0.125,10,0,0,0,0,0.0,0,0,5,0.0,15.0,0,5,5,360,0.18305059056729078,280.7657629298046
159,5,1,0,0,10.000000000000002,0,,18.927142236064945,0,,33.63385721043033,4,37.0,33.0,9,33.0,0,3.926000000000001,49454,0,75,0.4,1419.535667704871,False,0.3569510883426865,0,4.457000000000001,49476,20,88,1.0,1865.5885167737151,False,0.36357915652420625,0,8.516,-66620,2279,0,0.0,43134.95715599201,True,-1.689836338360777,0,0.40700000000000003,78728,97,298,1.0,11858.822245606538,False,0.29625949138408597,0,0.20900000000000002,64870,573,577,1.0,38313.20018157658,False,-0.018850783026957894,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.5666666666666667,328189,0.0,0.125,6,0,0,1,0,0.0,0,1,3,3.0,12.0,1,4,3,445,0.30000833235681057,281.06577126216143
160,3,0,0,0,10.000000000000002,0,,18.927142236064945,0,,33.63385721043033,0,,33.0,0,,0,3.926000000000001,49454,0,75,0.0,1419.535667704871,False,0.3569510883426865,0,4.457000000000002,49476,10,98,1.0,1954.8599391343646,False,0.36478657134730524,0,8.516,-66620,2279,0,0.0,43134.95715599201,True,-1.689836338360777,0,0.40700000000000003,78728,87,308,1.0,12005.889395350192,False,0.2973854246378767,0,0.20900000000000002,64870,563,587,1.0,38306.861609472275,False,-0.01888778967158089,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.5,328189,0.0,0.125,0,0,0,0,0,0.0,0,0,2,0.0,9.0,0,3,2,0,0.16813676338642836,281.23390802554786
161,2,0,0,0,10.000000000000002,0,,18.927142236064945,0,,33.63385721043033,0,,33.0,0,,0,3.926000000000001,49454,0,75,0.0,1419.535667704871,False,0.3569510883426865,0,4.457000000000002,49476,0,108,1.0,2044.131361495014,False,0.3659939861704044,0,8.516,-66620,2279,0,0.0,43134.95715599201,True,-1.689836338360777,0,0.40700000000000003,78728,77,318,1.0,12152.956545093846,False,0.2985113578916677,0,0.20900000000000002,64870,553,597,1.0,38300.523037367966,False,-0.018924796316203887,0,0.2,85661,0,0,0.0,0.0,False,0.00023353300405179762,0.5,328189,0.0,0.125,0,0,0,0,0,0.0,0,0,0,0.0,6.0,0,2,0,0,0.15908123273402452,281.3929892582819
