index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
136,6,0,0,0,10.0,20,10.0,37.47588033018859,29,39.172413793103445,10.703061280345517,17,8.647058823529411,40.99999999999999,12,41.0,6,5.453000000000001,95502,16,10,1.0,534.7588033018859,False,0.6302835932461349,0,4.196000000000001,99069,12,14,1.0,644.6623246226402,False,0.6919401328188637,17,7.147000000000002,-11588.0,1635,0,0.0,61273.06433985834,False,-0.79807780518647,0,8.66,1324.0,2080,0,0.0,77949.83108679226,False,-0.5728150913395085,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,139075,354,435,1.0,21623.88369324231,False,0.25002661935184073,0.5,443649,0.0,0.0,13,0,0,1,5,26.391894345964115,4,5,4,76.0,14.0,5,1,4,692,0.7453323723748326,159.07513508293778
137,4,0,0,0,10.0,20,10.0,37.47588033018859,0,,11.221869874880165,27,14.0,41.0,10,41.0,0,5.447000000000002,95382,18,20,1.0,929.5176066037718,False,0.6316008239701396,0,4.196000000000001,98989,10,24,1.0,999.4211279245261,False,0.6935978238451971,9,7.2200000000000015,-12776.0,1635,0,0.0,61273.06433985834,False,-0.8106710887685595,18,8.840000000000002,836.0,2080,0,0.0,77949.83108679226,False,-0.5779880899826564,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,139107,371,435,1.0,21998.31372358054,False,0.2518548280066241,0.5,441805,0.0,0.0,13,0,0,0,3,3.0,3,3,8,45.0,13.0,3,1,8,610,0.7165658781304955,159.79170096106827
138,8,0,0,0,10.0,20,10.0,37.16790688752867,15,32.06666666666667,11.19470601123283,1,7.0,41.00000000000001,8,41.0,0,5.447000000000002,95783,16,15,1.0,717.51860331293,False,0.6366226219129862,0,4.196000000000001,98869,12,34,1.0,1383.708834175975,False,0.6948259297475144,1,7.221000000000001,-13828.0,1635,0,0.0,60769.52776110938,False,-0.8244915633421527,0,8.822000000000001,355.0,2095,0,0.0,77866.76492937257,False,-0.5835271533170128,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,139428,362,437,1.0,21969.48357606629,False,0.2544116839553415,0.5,440874,0.0,0.0,14,0,0,1,1,1.0,5,6,6,86.0,24.0,6,2,6,1009,0.890963570214808,160.68266453128308
139,6,0,0,0,10.0,20,10.0,37.24077386395107,3,43.0,11.088127506290116,33,10.636363636363637,41.00000000000001,10,41.0,0,5.447000000000002,95673,17,25,1.0,1101.0193465987768,False,0.6380142597252381,0,4.196000000000001,98908,11,41,1.0,1636.8717284219938,False,0.6976446252248911,13,7.350000000000001,-33641.0,1638,0,0.0,61000.387589151855,False,-1.0332938242603467,20,9.022000000000002,-216.0,2095,0,0.0,78019.4212449775,False,-0.5887708762032655,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,139487,385,437,1.0,22185.929089921698,False,0.2558062877476782,0.5,420478,0.0,0.0,13,0,0,2,5,120.76744186046511,2,4,6,63.0,29.0,4,2,6,610,0.6805535396561027,161.36321807093918
140,6,0,0,0,10.0,20,10.0,36.688783174342554,28,32.42857142857143,11.088127506290116,0,,41.00000000000001,7,41.0,0,5.447000000000002,95613,13,35,1.0,1414.1074111019893,False,0.639657730245659,0,4.196000000000001,99676,15,23,1.0,993.8420130098788,False,0.7052451485514255,0,7.337000000000002,-80028.0,1639,0,0.0,60132.915622747445,False,-1.5296126843265168,0,9.002,-4128.0,2122,0,0.0,77853.5978959549,False,-0.6311185661043774,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,139774,375,440,1.0,22198.047814858797,False,0.25825034324459284,0.5,371174,0.0,0.0,12,0,0,0,3,832.4748688811189,6,6,6,91.0,0.0,6,0,6,487,0.6941736061125994,162.05739167705178
141,6,0,0,1,10.0,20,10.0,36.688783174342554,0,,11.62839022174715,19,16.05263157894737,41.00000000000001,5,41.0,0,5.447000000000002,95493,15,45,1.0,1800.9952428454149,False,0.6409079671357536,0,4.196000000000001,99596,13,33,1.0,1340.7298447533042,False,0.7068358457438488,0,7.337000000000001,-111470.27777777778,1639,0,0.0,60132.915622747445,True,-1.86291362752718,19,9.192,-5000.0,2122,0,0.0,77853.5978959549,False,-0.6403621210568876,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,139674,384,445,1.0,22710.30184515091,False,0.2595524108065037,0.5,450030,0.0,0.125,12,0,0,2,4,298.7352317884754,4,6,2,102.0,0.0,6,0,2,405,0.8010970735922456,162.85848875064403
142,2,0,0,0,10.0,20,10.0,36.37524288997979,29,34.0,11.919389192269502,9,17.0,41.00000000000001,12,41.0,0,5.447000000000001,95825,16,42,1.0,1687.760201379151,False,0.6455958072431156,0,4.196000000000001,100050,12,27,1.0,1102.1315580294543,False,0.7125334634858832,0,7.337000000000001,-111470.27777777778,1639,0,0.0,59619.02309667687,True,-1.8656373625067775,9,9.263000000000002,-29922.0,2151,0,0.0,78243.14745634652,False,-0.9024807737430752,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,140013,383,443,1.0,22728.126060639224,False,0.26245392704612414,0.5,426233,0.0,0.125,14,0,0,0,5,407.0089240994572,2,2,3,36.0,0.0,2,0,3,692,0.5989615311846137,163.45745028182864
143,3,0,0,0,10.0,20,10.0,36.37524288997979,0,,12.207842529566959,9,17.0,41.00000000000001,11,41.0,0,5.447000000000002,95755,13,52,1.0,2021.512630278949,False,0.6472449325061193,0,4.196000000000001,99920,15,37,1.0,1495.8839869292522,False,0.713671898295394,0,7.337000000000002,-111470.27777777778,1639,0,0.0,59619.02309667687,True,-1.8656373625067775,9,9.344000000000001,-32495.0,2151,0,0.0,78243.14745634652,False,-0.9297556210972135,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,140311,382,442,1.0,22785.39584629458,False,0.2651779956395147,0.5,423758,0.0,0.125,12,0,0,0,3,2595.3320413436695,3,3,3,54.0,0.0,3,0,3,651,0.6881841160356998,164.14563439786434
144,3,0,0,0,10.0,20,10.0,36.10044149227804,15,32.0,12.492210549280031,9,17.0,41.00000000000001,11,41.0,0,5.447000000000001,96135,13,47,1.0,1826.7207501370676,False,0.6520557056902582,0,4.196000000000001,99820,15,47,1.0,1846.7207501370676,False,0.7149557465454945,0,7.337000000000002,-111470.27777777778,1639,0,0.0,59168.623605843706,True,-1.8680245714770176,9,9.425,-78443.0,2166,0,0.0,78193.55627227423,False,-1.4170859678581122,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,140609,381,441,1.0,22840.532219275694,False,0.267893168118941,0.5,378388,0.0,0.125,14,0,0,0,7,1066.9495941625337,3,3,3,54.0,0.0,3,0,3,651,0.7156603327021003,164.86129473056644
145,3,0,0,1,10.0,20,10.0,36.10044149227804,0,,12.492210549280031,0,,41.00000000000001,9,41.0,0,5.447000000000002,96035,13,57,1.0,2187.725165059848,False,0.6534260959847802,0,4.196000000000001,99720,15,57,1.0,2207.725165059848,False,0.7163261368400164,0,7.337000000000001,-111470.27777777778,1639,0,0.0,59168.623605843706,True,-1.8680245714770176,0,9.416000000000002,-117809.66666666667,2166,0,0.0,78193.55627227423,True,-1.834388658948117,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,140978,371,442,1.0,22756.610113782895,False,0.2706206064440897,0.5,457000,0.0,0.25,11,0,0,0,4,302.8256841140393,3,3,0,54.0,0.0,3,0,0,569,0.6461137561127543,165.5074084866792
146,0,0,0,0,10.0,20,10.0,36.10044149227804,0,,12.492210549280031,0,,41.00000000000001,8,41.0,0,5.447000000000002,95925,14,67,1.0,2558.7295799826284,False,0.6547113712037198,0,4.196000000000001,99630,14,67,1.0,2558.7295799826284,False,0.7177816422101205,0,7.337000000000002,-111470.27777777778,1639,0,0.0,59168.623605843706,True,-1.8680245714770176,0,9.416000000000002,-117809.66666666667,2166,0,0.0,78193.55627227423,True,-1.834388658948117,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,141306,361,444,1.0,22713.688008290097,False,0.27317707893738513,0.5,457128,0.0,0.25,11,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,528,0.32849570363759995,165.8359041903168
147,0,0,0,0,10.0,20,10.0,36.10044149227804,0,,12.492210549280031,0,,41.00000000000001,10,41.0,0,5.447000000000002,95805,16,77,1.0,2939.733994905409,False,0.6559115313470771,0,4.196000000000001,99550,12,77,1.0,2899.733994905409,False,0.7193222626558066,0,7.337000000000001,-111470.27777777778,1639,0,0.0,59168.623605843706,True,-1.8680245714770176,0,9.416000000000002,-117809.66666666667,2166,0,0.0,78193.55627227423,True,-1.834388658948117,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,141716,351,444,1.0,22588.765902797295,False,0.27607548309438684,0.5,457338,0.0,0.25,12,0,0,0,1,248.49929971988797,0,0,0,0.0,0.0,0,0,0,610,0.3260455196723342,166.16194970998913
148,0,0,0,0,10.0,20,10.0,36.10044149227804,0,,12.492210549280031,0,,41.00000000000001,6,41.0,0,5.447000000000002,95685,18,87,1.0,3320.738409828189,False,0.6571116914904347,0,4.196000000000001,99470,10,87,1.0,3240.738409828189,False,0.7208628831014928,0,7.337000000000002,-111470.27777777778,1639,0,0.0,59168.623605843706,True,-1.8680245714770176,0,9.416000000000002,-117809.66666666667,2166,0,0.0,78193.55627227423,True,-1.834388658948117,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,141962,341,448,1.0,22627.843797304493,False,0.27829002392397645,0.5,457384,0.0,0.25,12,0,0,0,5,3577.087788003459,0,0,0,0.0,0.0,0,0,0,446,0.3281258074566722,166.4900755174458
149,0,0,0,0,10.0,20,10.0,36.10044149227804,0,,12.492210549280031,0,,41.00000000000001,8,41.0,0,5.447000000000002,95635,13,97,1.0,3631.7428247509697,False,0.6589076571628676,0,4.196000000000001,99320,15,97,1.0,3651.7428247509697,False,0.7218076980181038,0,7.337000000000001,-111470.27777777778,1639,0,0.0,59168.623605843706,True,-1.8680245714770176,0,9.416,-117809.66666666667,2166,0,0.0,78193.55627227423,True,-1.834388658948117,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,142290,331,450,1.0,22584.921691811694,False,0.28084649641727216,0.5,457512,0.0,0.25,12,0,0,0,1,340.8484078590786,0,0,0,0.0,0.0,0,0,0,528,0.3196500204503536,166.80972553789616
150,0,0,0,0,10.0,20,10.0,36.10044149227804,0,,12.492210549280031,0,,41.00000000000001,11,41.0,0,5.447000000000001,95545,12,107,1.0,3982.74723967375,False,0.6603631625329714,0,4.196000000000001,99210,16,107,1.0,4022.74723967375,False,0.7230929732370432,0,7.337000000000001,-111470.27777777778,1639,0,0.0,59168.623605843706,True,-1.8680245714770176,0,9.416000000000002,-117809.66666666667,2166,0,0.0,78193.55627227423,True,-1.834388658948117,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,142741,321,449,1.0,22418.999586318892,False,0.28391586640612687,0.5,457763,0.0,0.25,11,0,0,0,2,3802.989245395128,0,0,0,0.0,0.0,0,0,0,651,0.3198346281424165,167.12956016603857
151,0,0,0,0,10.0,20,10.0,36.10044149227804,0,,12.492210549280031,0,,41.00000000000001,10,41.0,0,5.447000000000002,95425,14,117,1.0,4363.75165459653,False,0.6615633226763289,0,4.196000000000001,99130,14,117,1.0,4363.75165459653,False,0.7246335936827296,0,7.337000000000001,-111470.27777777778,1639,0,0.0,59168.623605843706,True,-1.8680245714770176,0,9.416000000000002,-117809.66666666667,2166,0,0.0,78193.55627227423,True,-1.834388658948117,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,143151,311,449,1.0,22294.077480826094,False,0.2868142705631286,0.5,457973,0.0,0.25,13,0,0,0,2,566.6869145514979,0,0,0,0.0,0.0,0,0,0,610,0.31588701251894236,167.44544717855752
152,0,0,0,0,10.0,20,10.0,36.10044149227804,0,,12.492210549280031,0,,41.00000000000001,7,41.0,0,5.447000000000002,95305,16,127,1.0,4744.756069519311,False,0.6627634828196864,0,4.196000000000001,99050,12,127,1.0,4704.756069519311,False,0.7261742141284159,0,7.337000000000001,-111470.27777777778,1639,0,0.0,59168.623605843706,True,-1.8680245714770176,0,9.416000000000002,-117809.66666666667,2166,0,0.0,78193.55627227423,True,-1.834388658948117,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,143438,301,452,1.0,22292.155375333292,False,0.289199777224571,0.5,458060,0.0,0.25,12,0,0,0,2,565.0609068627451,0,0,0,0.0,0.0,0,0,0,487,0.31256025563925505,167.75800743419677
153,0,0,0,0,10.0,20,10.0,36.10044149227804,0,,12.492210549280031,0,,41.00000000000001,13,41.0,0,5.447000000000002,95195,17,137,1.0,5115.760484442091,False,0.664048758038626,0,4.196000000000001,98960,11,137,1.0,5055.760484442091,False,0.7276297194985197,0,7.337000000000001,-111470.27777777778,1639,0,0.0,59168.623605843706,True,-1.8680245714770176,0,9.416000000000002,-117809.66666666667,2166,0,0.0,78193.55627227423,True,-1.834388658948117,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,143971,291,449,1.0,22044.233269840493,False,0.2926110788771318,0.5,458393,0.0,0.25,14,0,0,0,1,3570.9898989898993,0,0,0,0.0,0.0,0,0,0,733,0.31282673217356205,168.07083416637033
154,0,0,0,0,10.000000000000002,20,10.0,36.10044149227804,0,,12.492210549280031,0,,41.00000000000001,9,41.0,0,5.447000000000001,95085,18,147,1.0,5486.764899364872,False,0.6653340332575657,0,4.196000000000001,98870,10,147,1.0,5406.764899364872,False,0.7290852248686238,0,7.337000000000001,-111470.27777777778,1639,0,0.0,59168.623605843706,True,-1.8680245714770176,0,9.416000000000002,-117809.66666666667,2166,0,0.0,78193.55627227423,True,-1.834388658948117,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,144340,281,450,1.0,21960.31116434769,False,0.2953385172022805,0.5,458562,0.0,0.25,10,0,0,0,1,204.82295271049597,0,0,0,0.0,0.0,0,0,0,569,0.3005507327616215,168.37138489913195
155,0,0,0,0,10.000000000000002,20,10.0,36.10044149227804,0,,12.492210549280031,0,,41.00000000000001,8,41.0,0,5.447000000000002,94955,21,157,1.0,5877.7693142876515,False,0.6664490783253407,0,4.196000000000001,98800,7,157,1.0,5737.7693142876515,False,0.730710960389892,0,7.337000000000001,-111470.27777777778,1639,0,0.0,59168.623605843706,True,-1.8680245714770176,0,9.416000000000002,-117809.66666666667,2166,0,0.0,78193.55627227423,True,-1.834388658948117,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,144668,271,452,1.0,21917.389058854893,False,0.29789498969557615,0.5,458690,0.0,0.25,12,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,528,0.15716068167239428,168.52854558080435
156,0,0,0,0,10.000000000000002,20,10.0,36.10044149227804,0,,12.492210549280031,0,,41.00000000000001,0,,0,5.447000000000002,94875,19,167,1.0,6218.773729210432,False,0.6679896987710271,0,4.196000000000001,98680,9,167,1.0,6118.773729210432,False,0.7319111205332496,0,7.337000000000001,-111470.27777777778,1639,0,0.0,59168.623605843706,True,-1.8680245714770176,0,9.416000000000002,-117809.66666666667,2166,0,0.0,78193.55627227423,True,-1.834388658948117,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,144668,261,462,1.0,22202.46695336209,False,0.29908373553404766,0.5,458490,0.0,0.25,8,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,200,0.15125152841210365,168.67979710921645
157,0,0,0,0,10.000000000000002,18,10.0,36.10044149227804,0,,12.492210549280031,0,,41.00000000000001,7,41.0,0,5.447000000000002,94795,17,177,1.0,6559.778144133213,False,0.6695303192167134,0,4.196000000000001,98580,9,177,1.0,6479.778144133213,False,0.7332815108277715,0,7.337000000000001,-111470.27777777778,1639,0,0.0,59168.623605843706,True,-1.8680245714770176,0,9.416,-117809.66666666667,2166,0,0.0,78193.55627227423,True,-1.834388658948117,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,144955,251,465,1.0,22200.544847869292,False,0.3014692421954903,0.5,458597,0.0,0.25,10,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,467,0.15402866806834936,168.8338257772848
158,0,0,0,0,10.000000000000002,0,,36.10044149227804,0,,12.492210549280031,0,,41.00000000000001,0,,0,5.447000000000001,94795,7,187,1.0,6820.782559055993,False,0.6717518602670569,0,4.196000000000001,98580,0,186,0.9,6714.682117563715,False,0.7352808977730807,0,7.337000000000002,-111470.27777777778,1639,0,0.0,59168.623605843706,True,-1.8680245714770176,0,9.416000000000002,-117809.66666666667,2166,0,0.0,78193.55627227423,True,-1.834388658948117,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.3530000000000001,144955,241,475,1.0,22485.62274237649,False,0.3026579880339616,0.48333333333333334,458597,0.0,0.25,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.14729310385882854,168.98111888114363
159,0,0,0,0,10.000000000000002,0,,36.10044149227804,0,,12.492210549280031,0,,41.00000000000001,0,,0,5.447000000000002,94795,0,194,0.7,7003.485649501939,False,0.6733069390022975,0,4.196000000000001,98580,0,186,0.0,6714.682117563715,False,0.7352808977730807,0,7.337000000000001,-111470.27777777778,1639,0,0.0,59168.623605843706,True,-1.8680245714770176,0,9.416000000000002,-117809.66666666667,2166,0,0.0,78193.55627227423,True,-1.834388658948117,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,144955,231,485,1.0,22770.700636883692,False,0.3038467338724331,0.2833333333333333,458597,0.0,0.25,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.1468132259324193,169.12793210707605
160,0,0,0,0,10.000000000000002,0,,36.10044149227804,0,,12.492210549280031,0,,41.0,2,41.0,0,5.447000000000002,94795,0,194,0.0,7003.485649501939,False,0.6733069390022975,0,4.196000000000001,98580,0,186,0.0,6714.682117563715,False,0.7352808977730807,0,7.337000000000001,-111470.27777777778,1639,0,0.0,59168.623605843706,True,-1.8680245714770176,0,9.416000000000002,-117809.66666666667,2166,0,0.0,78193.55627227423,True,-1.834388658948117,0,0.2,120267,0,0,0.0,0.0,False,0.003002326803272536,0,0.35300000000000004,145037,221,493,1.0,22973.778531390886,False,0.30537741137461066,0.16666666666666666,458679,0.0,0.25,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,82,0.14619769621640444,169.27412980329245
