index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
135,15,0,0,0,10.0,20,10.0,25.473084555268663,9,26.0,12.994249028248626,5,13.0,34.0,8,34.0,0,0.41600000000000004,59079,16,108,1.0,2911.0931319690158,False,0.4477792635124966,0,4.691000000000002,16029,1381,0,0.0,13810.0,False,-0.45149717784368126,0,0.2,56892,0,30,0.0,389.8274708474588,False,0.0014369570287471598,5,11.383000000000003,-21814.0,1689,0,0.0,43024.03981384877,False,-1.0052974316827579,0,1.7120000000000004,96581,0,0,0.0,0.0,False,0.18860145712316628,3,4.937000000000001,83279,0,5,0.5,170.0,False,0.025942699616028356,0.25,290046,0.0,0.0,10,0,0,6,4,45.217948717948715,4,10,12,120.0,44.0,10,5,12,370,4.453213635017164,371.5855972371064
136,12,0,0,0,10.0,20,10.0,25.53029325541619,12,26.0,12.994553957869096,5,13.0,34.0,0,,0,0.41600000000000004,59281,17,106,1.0,2876.211085074116,False,0.4521932828503075,0,4.691000000000002,15939,1390,0,0.0,13900.0,False,-0.4525734238974457,0,0.2,56892,0,30,0.0,389.83661873607286,False,0.0014370372663456378,5,11.428000000000003,-52597.0,1701,0,0.0,43427.02882746294,False,-1.541768013091282,0,1.7120000000000004,96581,0,0,0.0,0.0,False,0.18860145712316628,0,4.934000000000001,83214,0,10,0.5,340.0,False,0.026188835286009647,0.25,259310,0.0,0.0,11,0,0,1,2,77.50961538461539,4,5,11,90.0,32.0,5,7,11,200,12.495612299011555,384.08120953611797
137,11,0,0,1,10.0,20,10.0,25.53029325541619,0,,12.994553957869096,0,,34.0,0,,0,0.41600000000000004,59211,14,116,1.0,3101.514017628278,False,0.45321336001181806,0,4.691000000000002,15809,1403,0,0.0,14030.0,False,-0.4541280015306611,0,0.2,56892,0,30,0.0,389.83661873607286,False,0.0014370372663456378,0,11.423000000000004,-76885.25,1701,0,0.0,43427.02882746294,True,-1.9678402874531802,0,1.7120000000000002,96581,0,0,0.0,0.0,False,0.18860145712316628,0,4.934000000000001,83214,0,10,0.0,340.0,False,0.026188835286009647,0.16666666666666666,311707,0.0,0.125,9,0,0,5,4,1073.5140000000001,2,7,9,81.0,11.0,7,4,9,200,4.315090399992187,388.39629993611015
138,9,0,0,0,10.0,20,10.0,25.53029325541619,0,,12.994553957869096,0,,34.0,0,,0,0.41600000000000004,59121,13,126,1.0,3346.81695018244,False,0.4539942713836033,0,4.691000000000001,15699,1414,0,0.0,14140.0,False,-0.45544341337415095,0,0.2,56892,0,30,0.0,389.83661873607286,False,0.0014370372663456378,0,11.423000000000004,-76885.25,1701,0,0.0,43427.02882746294,True,-1.9678402874531802,0,1.7120000000000002,96581,0,0,0.0,0.0,False,0.18860145712316628,0,4.934000000000001,83214,0,10,0.0,340.0,False,0.026188835286009647,0.16666666666666666,311507,0.0,0.125,11,0,0,5,2,309.541,0,5,8,30.0,12.0,5,4,8,200,0.6073000730248168,389.00360000913497
139,8,0,0,0,10.0,20,10.0,25.53029325541619,0,,12.994553957869096,0,,34.0,0,,0,0.41600000000000004,59011,14,136,1.0,3612.119882736602,False,0.454536016965663,0,4.691000000000001,15609,1423,0,0.0,14230.0,False,-0.45651965942791545,0,0.2,56892,0,30,0.0,389.83661873607286,False,0.0014370372663456378,0,11.423000000000004,-76885.25,1701,0,0.0,43427.02882746294,True,-1.9678402874531802,0,1.7120000000000004,96581,0,0,0.0,0.0,False,0.18860145712316628,0,4.934000000000001,83214,0,10,0.0,340.0,False,0.026188835286009647,0.16666666666666666,311307,0.0,0.125,10,0,0,4,3,1028.1366666666668,0,4,6,36.0,12.0,4,4,6,200,0.5146570059587248,389.5182570150937
140,6,0,0,0,10.0,20,10.0,25.53029325541619,0,,12.994553957869096,0,,34.0,0,,0,0.41600000000000004,58891,16,146,1.0,3887.4228152907635,False,0.45495817965285995,0,4.691000000000002,15529,1431,0,0.0,14310.0,False,-0.4574763225868172,0,0.2,56892,0,30,0.0,389.83661873607286,False,0.0014370372663456378,0,11.423000000000004,-76885.25,1701,0,0.0,43427.02882746294,True,-1.9678402874531802,0,1.7120000000000004,96581,0,0,0.0,0.0,False,0.18860145712316628,0,4.934000000000001,83214,0,10,0.0,340.0,False,0.026188835286009647,0.16666666666666666,311107,0.0,0.125,9,0,0,2,3,259.2841666666667,0,2,5,11.0,12.0,2,4,5,200,0.4638482569716871,389.9821052720654
141,5,0,0,0,10.0,20,10.0,25.53029325541619,0,,12.994553957869096,0,,34.0,0,,0,0.41600000000000004,58821,13,156,1.0,4112.7257478449255,False,0.45597825681437065,0,4.691000000000002,15399,1444,0,0.0,14440.0,False,-0.4590309002200325,0,0.2,56892,0,30,0.0,389.83661873607286,False,0.0014370372663456378,0,11.423000000000004,-76885.25,1701,0,0.0,43427.02882746294,True,-1.9678402874531802,0,1.7120000000000002,96581,0,0,0.0,0.0,False,0.18860145712316628,0,4.934000000000001,83214,0,10,0.0,340.0,False,0.026188835286009647,0.16666666666666666,310907,0.0,0.125,11,0,0,3,1,1.0,0,3,4,9.0,6.0,3,2,4,200,0.4774527960107662,390.45955806807615
142,4,0,0,0,10.0,20,10.0,25.53029325541619,0,,12.994553957869096,0,,34.0,0,,0,0.41600000000000004,58741,11,166,1.0,4348.0286803990875,False,0.4568787510810185,0,4.691000000000001,15279,1456,0,0.0,14560.0,False,-0.46046589495838514,0,0.2,56892,0,30,0.0,389.83661873607286,False,0.0014370372663456378,0,11.423000000000004,-76885.25,1701,0,0.0,43427.02882746294,True,-1.9678402874531802,0,1.7120000000000004,96581,0,0,0.0,0.0,False,0.18860145712316628,0,4.934000000000001,83214,0,10,0.0,340.0,False,0.026188835286009647,0.16666666666666666,310707,0.0,0.125,10,0,0,1,0,0.0,0,1,2,3.0,9.0,1,3,2,200,0.34277187200495973,390.8023299400811
143,2,0,0,0,10.0,20,10.0,25.53029325541619,0,,12.994553957869096,0,,34.0,0,,0,0.41600000000000004,58641,11,176,1.0,4603.3316129532495,False,0.45754007955794085,0,4.691000000000002,15179,1466,0,0.0,14660.0,False,-0.4616617239070123,0,0.2,56892,0,30,0.0,389.83661873607286,False,0.0014370372663456378,0,11.423000000000004,-76885.25,1701,0,0.0,43427.02882746294,True,-1.9678402874531802,0,1.7120000000000004,96581,0,0,0.0,0.0,False,0.18860145712316628,0,4.934000000000001,83214,0,10,0.0,340.0,False,0.026188835286009647,0.16666666666666666,310507,0.0,0.125,9,0,0,0,0,0.0,0,0,3,0.0,6.0,0,2,3,200,0.3593775959452614,391.16170753602637
144,3,0,0,0,10.0,20,10.0,25.53029325541619,0,,12.994553957869096,0,,34.0,0,,0,0.41600000000000004,58541,11,186,1.0,4858.6345455074115,False,0.45820140803486326,0,4.691000000000002,15079,1476,0,0.0,14760.0,False,-0.4628575528556395,0,0.2,56892,0,30,0.0,389.83661873607286,False,0.0014370372663456378,0,11.423000000000004,-76885.25,1701,0,0.0,43427.02882746294,True,-1.9678402874531802,0,1.7120000000000004,96581,0,0,0.0,0.0,False,0.18860145712316628,0,4.934000000000001,83214,0,10,0.0,340.0,False,0.026188835286009647,0.16666666666666666,310307,0.0,0.125,9,0,0,2,1,269.82954545454544,0,2,2,6.0,3.0,2,1,2,200,0.48519633000250906,391.6469038660289
145,2,0,0,0,10.0,20,10.0,25.53029325541619,0,,12.994553957869096,0,,34.0,0,,0,0.41600000000000004,58461,9,196,1.0,5093.9374780615735,False,0.45910190230151127,0,4.691000000000002,14959,1488,0,0.0,14880.0,False,-0.46429254759399213,0,0.2,56892,0,30,0.0,389.83661873607286,False,0.0014370372663456378,0,11.423000000000004,-76885.25,1701,0,0.0,43427.02882746294,True,-1.9678402874531802,0,1.7120000000000002,96581,0,0,0.0,0.0,False,0.18860145712316628,0,4.934000000000001,83214,0,10,0.0,340.0,False,0.026188835286009647,0.16666666666666666,310107,0.0,0.125,10,0,0,1,0,0.0,0,1,1,3.0,3.0,1,1,1,200,0.3029548909980804,391.94985875702696
146,1,0,0,0,10.0,20,10.0,25.53029325541619,0,,12.994553957869096,0,,34.0,0,,0,0.41600000000000004,58351,10,206,1.0,5359.2404106157355,False,0.4596436478835709,0,4.691000000000001,14869,1497,0,0.0,14970.0,False,-0.46536879364775663,0,0.2,56892,0,30,0.0,389.83661873607286,False,0.0014370372663456378,0,11.423000000000004,-76885.25,1701,0,0.0,43427.02882746294,True,-1.9678402874531802,0,1.7120000000000002,96581,0,0,0.0,0.0,False,0.18860145712316628,0,4.934000000000001,83214,0,10,0.0,340.0,False,0.026188835286009647,0.16666666666666666,309907,0.0,0.125,9,0,0,1,1,228.47115384615384,0,1,1,18.0,0.0,1,0,1,200,0.22195528802694753,392.1718140450539
147,1,0,0,0,10.0,20,10.0,25.53029325541619,0,,12.994553957869096,0,,34.0,0,,0,0.41600000000000004,58251,10,216,1.0,5614.543343169897,False,0.4603049763604933,0,4.691000000000001,14769,1507,0,0.0,15070.0,False,-0.4665646225963838,0,0.2,56892,0,30,0.0,389.83661873607286,False,0.0014370372663456378,0,11.423000000000004,-76885.25,1701,0,0.0,43427.02882746294,True,-1.9678402874531802,0,1.7120000000000004,96581,0,0,0.0,0.0,False,0.18860145712316628,0,4.934000000000001,83214,0,10,0.0,340.0,False,0.026188835286009647,0.16666666666666666,309707,0.0,0.125,10,0,0,0,1,296.7125,0,0,1,0.0,3.0,0,1,1,200,0.15864824102027342,392.3304622860742
148,1,0,0,0,10.0,16,10.0,25.53029325541619,0,,12.994553957869096,0,,34.0,0,,0,0.41600000000000004,58151,10,226,1.0,5869.846275724059,False,0.46096630483741585,0,4.691000000000002,14709,1513,0,0.0,15130.0,False,-0.4672821199655601,0,0.2,56892,0,30,0.0,389.83661873607286,False,0.0014370372663456378,0,11.423000000000004,-76885.25,1701,0,0.0,43427.02882746294,True,-1.9678402874531802,0,1.7120000000000004,96581,0,0,0.0,0.0,False,0.18860145712316628,0,4.934000000000001,83214,0,10,0.0,340.0,False,0.026188835286009647,0.16666666666666666,309547,0.0,0.125,8,0,0,1,0,0.0,0,1,0,3.0,0.0,1,0,0,160,0.14877925300970674,392.4792415390839
149,0,0,0,0,10.0,0,,25.53029325541619,0,,12.994553957869096,0,,34.0,0,,0,0.41600000000000004,58151,0,236,1.0,6025.149208278221,False,0.46282346226296545,0,4.691000000000002,14709,1513,0,0.0,15130.0,False,-0.4672821199655601,0,0.2,56892,0,30,0.0,389.83661873607286,False,0.0014370372663456378,0,11.423000000000004,-76885.25,1701,0,0.0,43427.02882746294,True,-1.9678402874531802,0,1.7120000000000002,96581,0,0,0.0,0.0,False,0.18860145712316628,0,4.934000000000001,83214,0,10,0.0,340.0,False,0.026188835286009647,0.16666666666666666,309547,0.0,0.125,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.14159298600861803,392.6208345250925
150,0,0,0,0,10.0,0,,25.53029325541619,0,,12.994553957869096,0,,34.0,0,,0,0.41600000000000004,58151,0,236,0.0,6025.149208278221,False,0.46282346226296545,0,4.691000000000001,14709,1513,0,0.0,15130.0,False,-0.4672821199655601,0,0.2,56892,0,30,0.0,389.83661873607286,False,0.0014370372663456378,0,11.423000000000004,-76885.25,1701,0,0.0,43427.02882746294,True,-1.9678402874531802,0,1.7120000000000004,96581,0,0,0.0,0.0,False,0.18860145712316628,0,4.934000000000001,83214,0,10,0.0,340.0,False,0.026188835286009647,0.0,309547,0.0,0.125,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.13874755095457658,392.7595820760471
151,0,0,0,0,10.0,0,,25.53029325541619,0,,12.994553957869096,0,,34.0,0,,0,0.41600000000000004,58151,0,236,0.0,6025.149208278221,False,0.46282346226296545,0,4.691000000000002,14709,1513,0,0.0,15130.0,False,-0.4672821199655601,0,0.2,56892,0,30,0.0,389.83661873607286,False,0.0014370372663456378,0,11.423000000000004,-76885.25,1701,0,0.0,43427.02882746294,True,-1.9678402874531802,0,1.7120000000000004,96581,0,0,0.0,0.0,False,0.18860145712316628,0,4.934000000000001,83214,0,10,0.0,340.0,False,0.026188835286009647,0.0,309547,0.0,0.125,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.18261573498602957,392.9421978110331
