index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
101,5,0,0,0,10.000000000000002,9,10.0,26.80051715301029,0,,31.28182095280509,0,,34.00000000000001,0,,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,55555,49,47,1.0,1749.6243061914838,False,0.4741330238530758,0,2.342000000000001,47729,27,35,1.0,1818.477696479456,False,0.053962010233157,0,13.799000000000003,-45497.833333333336,574,0,0.0,15383.496845827907,True,-1.8192356095696323,0,0.29900000000000004,66924,0,184,0.0,6256.000000000001,False,0.07823731318013206,0,0.7400000000000002,50427,440,346,1.0,25528.00121923424,False,-0.027366888675874338,0.5,259125,0.0,0.125,4,0,0,1,0,0.0,1,2,6,36.0,24.0,2,3,6,90,0.6320659110206179,133.20053280121647
102,6,0,0,0,10.000000000000002,7,10.0,26.80051715301029,0,,30.968322849111008,10,27.0,34.00000000000001,0,,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,55485,46,57,1.0,1987.6294777215865,False,0.4754131331990802,0,2.3420000000000005,47999,17,35,1.0,1539.5000913200602,False,0.05679011107003623,0,13.799000000000003,-45497.833333333336,574,0,0.0,15383.496845827907,True,-1.8192356095696323,0,0.29900000000000004,66924,0,184,0.0,6256.000000000001,False,0.07823731318013206,0,0.74,50157,440,356,1.0,25730.062053608846,False,-0.029967661087527485,0.5,259055,0.0,0.125,5,0,0,2,0,0.0,1,3,11,54.0,24.0,3,3,11,340,0.6842441849876195,133.8847769862041
103,11,0,0,0,10.0,12,10.0,26.80051715301029,0,,31.243161281503216,5,38.0,34.00000000000001,0,,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.973,55365,48,67,1.0,2275.6346492516896,False,0.4760401599954505,0,2.3420000000000005,48189,7,40,1.0,1437.3300713312008,False,0.05980031714625992,0,13.799000000000003,-45497.833333333336,574,0,0.0,15383.496845827907,True,-1.8192356095696323,0,0.29900000000000004,66734,0,189,0.5,6426.000000000001,False,0.07662115778294264,0,0.7400000000000002,50157,430,366,1.0,25878.559351046384,False,-0.028824829141233663,0.5833333333333334,258935,0.0,0.125,5,0,0,3,0,0.0,2,5,15,63.0,48.0,5,6,15,310,0.9536358070326969,134.83841279323678
104,15,0,0,0,10.000000000000002,13,10.0,26.80051715301029,0,,31.700025493931598,22,34.09090909090909,34.00000000000001,0,,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,55235,51,77,1.0,2573.6398207817924,False,0.47653657028189395,0,2.342000000000001,48939,0,25,0.7,792.50063734829,False,0.06906583857749296,0,13.799000000000003,-45497.833333333336,574,0,0.0,15383.496845827907,True,-1.8192356095696323,0,0.29900000000000004,65984,12,199,1.0,7146.400305927181,False,0.07062137562473779,0,0.7400000000000002,50157,420,376,1.0,26098.01070745127,False,-0.02713593631230846,0.6166666666666667,258805,0.0,0.125,9,0,0,2,0,0.0,3,5,15,90.0,75.0,5,10,15,880,1.1077960269758478,135.94620882021263
105,15,0,0,0,10.000000000000002,7,10.0,26.80051715301029,0,,31.945316635073535,5,38.0,34.00000000000001,0,,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,55165,48,87,1.0,2811.6449923118953,False,0.4778166796278983,0,2.342000000000001,49129,0,20,0.0,638.9063327014707,False,0.07151887766210316,0,13.799000000000003,-45497.833333333336,574,0,0.0,15383.496845827907,True,-1.8192356095696323,0,0.29900000000000004,65984,2,209,1.0,7169.890633270149,False,0.07080215666910483,0,0.7400000000000002,49967,415,386,1.0,26381.30640355552,False,-0.027880170515511022,0.5,258735,0.0,0.125,5,0,0,3,0,0.0,3,6,15,108.0,72.0,6,9,15,260,1.0914545520208776,137.0376633722335
106,15,0,0,0,10.000000000000002,10,10.0,27.075368126636246,9,32.0,31.945316635073535,0,,34.00000000000001,2,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,55353,48,88,1.0,2862.6323951439895,False,0.4833938400619643,0,2.3420000000000005,48841,0,29,0.9,926.4141824171326,False,0.06839315010853275,0,13.799000000000003,-45497.833333333336,574,0,0.0,15541.261304689206,True,-1.817526278083313,0,0.29900000000000004,65984,0,211,0.2,7174.000000000002,False,0.07083378226538811,0,0.7400000000000002,50035,405,394,1.0,26333.853237204785,False,-0.027198716024528793,0.5166666666666667,258703,0.0,0.125,7,0,0,5,0,0.0,2,7,10,96.0,69.0,7,8,10,456,1.1734150270349346,138.21107839926844
107,10,0,0,0,10.000000000000004,7,10.0,26.500869241393012,36,24.055555555555557,32.42746772247121,10,38.0,34.00000000000001,0,,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.973,56149,45,62,1.0,2093.0538929663667,False,0.4941360226354018,0,2.342000000000001,48355,26,29,1.0,1629.4191642278834,False,0.06547866824377968,0,13.799000000000003,-45497.833333333336,574,0,0.0,15211.49894455959,True,-1.8210991562159475,0,0.29900000000000004,65984,0,211,0.0,7174.000000000002,False,0.07083378226538811,0,0.7400000000000002,49655,405,404,1.0,26869.124427600844,False,-0.02892822401760185,0.5,258633,0.0,0.125,9,0,0,4,0,0.0,2,6,7,93.0,27.0,6,4,7,1316,1.0278596880380064,139.23893808730645
108,7,0,0,0,10.000000000000004,12,10.0,26.805854137930098,10,32.0,32.42746772247121,0,,34.00000000000001,0,,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,56349,47,62,1.0,2131.962956551666,False,0.49986889964147946,0,2.342000000000001,48035,26,39,1.0,1961.6234487625595,False,0.06214379224194507,0,13.799000000000003,-45497.833333333336,574,0,0.0,15386.560275171876,True,-1.8192024182141675,0,0.29900000000000004,65984,0,211,0.0,7174.000000000002,False,0.07083378226538811,0,0.7400000000000002,49655,395,414,1.0,26884.849750376132,False,-0.0288072022781932,0.5,258513,0.0,0.125,5,0,0,1,0,0.0,2,3,3,39.0,27.0,3,4,3,440,0.7883177350158803,140.02725582232233
109,3,0,0,0,10.000000000000004,8,10.0,26.805854137930098,0,,32.42746772247121,0,,34.00000000000001,0,,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,56269,45,72,1.0,2380.021497930967,False,0.5010190895759008,0,2.342000000000001,48035,16,49,1.0,2017.8395846079707,False,0.06275287753107356,0,13.799000000000003,-45497.833333333336,574,0,0.0,15386.560275171876,True,-1.8192024182141675,0,0.29900000000000004,65984,0,211,0.0,7174.000000000002,False,0.07083378226538811,0,0.7400000000000002,49655,385,424,1.0,26900.57507315142,False,-0.028686180538784554,0.5,258433,0.0,0.125,4,0,0,1,0,0.0,1,2,3,21.0,18.0,2,1,3,80,0.6729800580069423,140.70023588032927
110,3,0,0,0,10.000000000000002,10,10.0,27.049307092494203,10,31.0,33.04302653315047,10,40.0,34.00000000000001,0,,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,56479,45,72,1.0,2397.5501106595825,False,0.5067339356146757,0,2.3420000000000005,48125,16,49,1.0,2051.8972136042803,False,0.06507212895038016,0,13.799000000000003,-45497.833333333336,574,0,0.0,15526.302271091672,True,-1.8176883548103386,0,0.29900000000000004,65784,0,216,0.5,7344.000000000002,False,0.0690637073065616,0,0.74,49455,380,434,1.0,27312.35008259718,False,-0.028595560324176365,0.5833333333333334,258333,0.0,0.125,9,0,0,1,0,0.0,1,2,4,36.0,3.0,2,1,4,810,0.6812159740366042,141.38145185436588
111,4,0,0,0,10.0,11,10.0,27.099618457257037,2,31.0,32.67994581809346,15,30.0,34.00000000000001,0,,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.973,56431,46,80,1.0,2627.969476580563,False,0.5084896744589937,0,2.3420000000000005,48513,8,44,1.0,1654.7145636541684,False,0.06917650346335885,0,13.799000000000003,-45497.833333333336,574,0,0.0,15555.18099446554,True,-1.8173754623407423,0,0.29900000000000004,65784,0,216,0.0,7344.000000000002,False,0.0690637073065616,0,0.7400000000000002,49005,385,444,1.0,27677.779139965984,False,-0.032709606581862304,0.5,258223,0.0,0.125,11,0,0,1,0,0.0,1,2,2,36.0,21.0,2,2,2,622,0.6180396910058334,141.9994915453717
112,2,0,0,0,10.0,12,10.0,26.986515455217674,1,11.0,33.09810949383526,7,39.857142857142854,34.00000000000001,0,,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,56322,48,89,1.0,2881.799875514373,False,0.5089576786247959,0,2.342000000000001,48781,0,46,0.9,1522.513036716422,False,0.07355154109296637,0,13.799000000000003,-45497.833333333336,574,0,0.0,15490.259871294946,True,-1.818078863605917,0,0.29900000000000004,65784,0,216,0.0,7344.000000000002,False,0.0690637073065616,0,0.7400000000000002,48726,382,454,1.0,28079.477826645074,False,-0.03391249806334503,0.48333333333333334,258103,0.0,0.125,10,0,0,1,0,0.0,0,1,8,18.0,18.0,1,1,8,410,0.5535974039812572,142.55308894935297
113,8,0,0,0,10.0,8,10.0,26.986515455217674,0,,32.03727954429018,19,26.0,34.00000000000001,0,,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,56242,46,99,1.0,3131.6650300665497,False,0.5101314659099602,0,2.342000000000001,49275,0,27,0.0,865.0065476958348,False,0.07713234102990206,0,13.799000000000003,-45497.833333333336,574,0,0.0,15490.259871294946,True,-1.818078863605917,0,0.29900000000000004,65784,0,216,0.0,7344.000000000002,False,0.0690637073065616,0,0.7400000000000002,48232,391,464,1.0,28302.576301817462,False,-0.03979916343319535,0.3333333333333333,258023,0.0,0.125,5,0,0,5,0,0.0,1,6,9,108.0,21.0,6,2,9,574,0.9109174440382048,143.46400639339117
114,9,0,0,0,9.999999999999998,12,10.0,27.339552051148253,17,30.0,32.960189245466964,15,40.0,34.00000000000001,0,,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,56632,48,92,1.0,2995.2387887056393,False,0.5185376017333547,0,2.3420000000000005,49365,7,22,1.0,916.501027758311,False,0.07964051559935757,0,13.799000000000003,-45497.833333333336,574,0,0.0,15692.902877359098,True,-1.8158832862670924,0,0.29900000000000004,65784,0,216,0.0,7344.000000000002,False,0.0690637073065616,0,0.7400000000000002,47632,396,474,1.0,29168.234941204923,False,-0.04237224721632685,0.5,257903,0.0,0.125,10,0,0,2,0,0.0,3,5,11,90.0,42.0,5,4,11,1230,0.8824396340060048,144.34644602739718
115,11,0,0,0,9.999999999999998,10,10.0,27.339552051148253,0,,32.960189245466964,0,,34.00000000000001,2,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.973,56532,48,102,1.0,3268.634309217122,False,0.5194962684067022,0,2.342000000000001,49365,0,29,0.7,955.845488118542,False,0.08006680124944252,0,13.799000000000003,-45497.833333333336,574,0,0.0,15692.902877359098,True,-1.8158832862670924,0,0.29900000000000004,65852,0,214,0.0,7276.000000000002,False,0.06958703381612769,0,0.7400000000000002,47632,386,484,1.0,29178.63304875025,False,-0.04229222360856519,0.45,257871,0.0,0.125,6,0,0,5,0,0.0,2,7,11,81.0,27.0,7,4,11,168,0.9917028379859403,145.33814886538312
116,11,0,0,0,9.999999999999998,10,10.0,26.320981559977405,25,21.0,32.960189245466964,0,,34.00000000000001,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,56957,48,87,1.0,2769.925395718034,False,0.5240847099754185,0,2.342000000000001,48840,15,39,1.0,1680.2621039728726,False,0.07653920109184438,0,13.799000000000003,-45497.833333333336,574,0,0.0,15108.24341542703,True,-1.8222178994890315,0,0.29900000000000004,66226,0,203,0.0,6902.000000000002,False,0.07246532961874125,0,0.7400000000000002,47938,376,485,1.0,28883.031156295583,False,-0.03985723070775608,0.5,258451,0.0,0.125,20,0,0,3,0,0.0,2,5,9,78.0,33.0,5,6,9,1305,0.9840297829941846,146.3221786483773
117,9,0,0,0,9.999999999999998,8,10.0,26.698221695523625,16,30.0,33.43092138378814,12,38.0,34.00000000000001,16,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,57357,46,81,1.0,2622.5559573374135,False,0.5326091425984512,0,2.342000000000001,48816,21,37,1.0,1797.6067468061574,False,0.07729052989085282,0,13.799000000000003,-45497.833333333336,574,0,0.0,15324.779253230561,True,-1.8198717974065628,0,0.29900000000000004,66600,0,192,0.0,6528.000000000002,False,0.0753436254213548,0,0.7400000000000002,47652,378,490,1.0,29296.88828307192,False,-0.041074294793886905,0.5,258915,0.0,0.125,15,0,0,3,0,0.0,3,6,9,108.0,9.0,6,3,9,1560,1.0419143819599412,147.36409303033724
118,9,0,0,0,9.999999999999998,8,10.0,26.698221695523625,0,,33.43092138378814,0,,34.00000000000001,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,57277,44,91,1.0,2869.5381742926497,False,0.5337452739588905,0,2.3420000000000005,48816,11,47,1.0,1864.9337436888025,False,0.07801999808972004,0,13.799000000000003,-45497.833333333336,574,0,0.0,15324.779253230561,True,-1.8198717974065628,0,0.29900000000000004,66872,0,184,0.0,6256.000000000001,False,0.0774369314596192,0,0.74,48060,368,488,1.0,28894.579069234038,False,-0.03789053957091815,0.5,259515,0.0,0.125,13,0,0,2,0,0.0,4,6,10,93.0,9.0,6,3,10,760,0.9644264340167865,148.32851946435403
119,10,0,0,0,9.999999999999998,13,10.0,26.508182689843707,23,25.347826086956523,33.43092138378814,0,,34.00000000000001,6,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.973,57730,47,78,1.0,2537.638249807809,False,0.5412439687801439,0,2.3420000000000005,48233,24,57,1.0,2541.7589034321727,False,0.07271993264531694,0,13.799000000000003,-45497.833333333336,574,0,0.0,15215.696863970288,True,-1.8210536729944566,0,0.29900000000000004,66872,0,184,0.0,6256.000000000001,False,0.0774369314596192,0,0.7400000000000002,48264,358,492,1.0,28696.26985539616,False,-0.03627676387664769,0.5,259589,0.0,0.125,14,0,0,3,0,0.0,1,4,7,46.0,33.0,4,6,7,917,0.9204302449943498,149.24894970934838
120,7,0,0,0,9.999999999999996,13,10.0,26.508182689843707,0,,34.315789458300436,18,40.0,34.00000000000001,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,57600,50,88,1.0,2832.7200767062463,False,0.541702195359277,0,2.342000000000001,48953,14,49,1.0,2052.588241114533,False,0.08302188871797833,0,13.799000000000003,-45497.833333333336,574,0,0.0,15215.696863970288,True,-1.8210536729944566,0,0.29900000000000004,66560,8,182,1.0,6462.526315666404,False,0.07422406313523693,0,0.7400000000000002,48536,348,494,1.0,28737.894731488555,False,-0.031769807666051815,0.6666666666666666,260139,0.0,0.125,20,0,0,2,0,0.0,1,3,6,39.0,27.0,3,4,6,1530,0.7896972820162773,150.03864699136466
121,6,0,0,0,9.999999999999998,10,10.0,27.11835428053845,19,31.842105263157894,33.98558852113382,20,32.0,34.00000000000001,0,,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,58105,50,79,1.0,2642.3499881625376,False,0.5524079152058847,0,2.342000000000001,48988,23,39,1.0,1949.1601007766035,False,0.08265970465433606,0,13.799000000000003,-45497.833333333336,574,0,0.0,15565.935357029071,True,-1.817258941987059,0,0.29900000000000004,66370,3,192,1.0,6629.956765563404,False,0.07258813253677447,0,0.7400000000000002,48086,353,504,1.0,29132.912747960243,False,-0.03565613794301708,0.6666666666666666,260039,0.0,0.125,11,0,0,3,0,0.0,1,4,9,72.0,21.0,4,2,9,1345,0.8764908890007064,150.91513788036536
122,9,0,0,0,9.999999999999996,12,10.0,27.384414809179503,11,31.0,33.56765793648053,26,31.53846153846154,34.000000000000014,8,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,58326,52,78,1.0,2655.984355116001,False,0.5583592522873041,0,2.3420000000000005,49467,24,23,1.0,1429.2820879593603,False,0.08740662745903792,0,13.799000000000003,-45497.833333333336,574,0,0.0,15718.654100469035,True,-1.8156042793425244,0,0.29900000000000004,66544,0,194,1.0,6596.000000000003,False,0.07500500238575321,0,0.7400000000000002,47364,362,514,1.0,29627.492173005958,False,-0.04296285787832691,0.6666666666666666,260191,0.0,0.125,14,0,0,5,0,0.0,1,6,9,108.0,24.0,6,3,9,1553,0.9699260049965233,151.8850638853619
123,9,0,0,0,9.999999999999996,13,10.0,27.683285087612102,10,32.0,34.00501686843437,15,38.0,34.00000000000001,9,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.973,58516,55,78,1.0,2709.296236833744,False,0.5640190208572851,0,2.342000000000001,49717,24,18,1.0,1276.489145734509,False,0.09116851375719974,0,13.799000000000003,-45497.833333333336,574,0,0.0,15890.205640289347,True,-1.8137455688911472,0,0.29900000000000004,66850,0,185,0.0,6290.000000000001,False,0.07735997167880065,0,0.7400000000000002,46794,367,524,1.0,30295.841190715415,False,-0.04659267350032009,0.5,260367,0.0,0.125,13,0,0,2,0,0.0,3,5,11,75.0,42.0,5,4,11,1326,0.8542045039939694,152.73926838935586
124,11,0,0,0,9.999999999999996,13,10.0,28.292879861895113,18,33.0,34.277129610693144,10,38.0,34.00000000000001,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,58980,58,70,1.0,2560.5015903326575,False,0.5741967292363199,0,2.342000000000001,49503,32,18,1.0,1522.3604885731202,False,0.08919520335196669,0,13.799000000000003,-45497.833333333336,574,0,0.0,16240.113040727794,True,-1.80995442517486,0,0.29900000000000004,66898,0,183,0.5,6222.000000000001,False,0.07757545906509258,0,0.7400000000000002,47046,362,521,1.0,30122.320919070924,False,-0.04404930875439889,0.5833333333333334,260917,0.0,0.125,19,0,0,4,0,0.0,2,6,14,93.0,60.0,6,5,14,1784,1.5644946349784732,154.30376302433433
125,14,0,0,0,9.999999999999996,11,10.0,28.824785011816143,18,33.0,32.10540867857612,47,26.0,34.00000000000001,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,59464,59,62,1.0,2377.1366707326006,False,0.5844453588131217,29,2.632000000000001,49232,40,10,1.0,1474.0454872584069,False,0.08279931402507594,0,13.799000000000003,-45497.833333333336,574,0,0.0,16545.426596782465,True,-1.8066464426398134,0,0.29900000000000004,67374,0,169,0.0,5746.000000000001,False,0.08123874463205528,0,0.7400000000000002,46028,399,525,1.0,30660.058062751876,False,-0.05557990685748681,0.5,260588,0.0,0.125,17,0,0,2,1,0.6170212765957447,3,5,14,75.0,70.0,5,9,14,1384,1.0351268759695813,155.3388899003039
126,14,0,0,0,9.999999999999996,11,10.0,29.243976261871047,16,33.0,32.10540867857612,0,,34.00000000000001,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,59882,60,56,1.0,2237.6626706647785,False,0.5935431383315671,0,2.6030000000000006,48704,46,20,1.0,1987.3310816175904,False,0.07691916314485563,0,13.799000000000003,-45497.833333333336,574,0,0.0,16786.04237431398,True,-1.8040394414964105,0,0.29900000000000004,67680,0,160,0.0,5440.000000000001,False,0.08359371392510274,0,0.74,46402,389,524,1.0,30305.003975966116,False,-0.05255580372203577,0.5,261158,0.0,0.125,16,0,0,4,0,0.0,3,7,10,111.0,81.0,7,7,10,1318,1.0189322690130211,156.35782216931693
127,10,0,0,0,9.999999999999995,8,10.0,29.243976261871047,0,,31.24945688448735,8,14.0,34.0,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.973,59802,58,66,1.0,2510.1024332834886,False,0.5950117872685932,0,2.6030000000000006,48816,36,22,1.0,1740.2711968860795,False,0.07666931607963598,0,13.799000000000003,-45497.833333333336,574,0,0.0,16786.04237431398,True,-1.8040394414964105,0,0.29900000000000004,68020,0,150,0.0,5100.0,False,0.08621034647293324,0,0.7400000000000002,46630,387,524,1.0,29909.539814296604,False,-0.05208992123707768,0.5,261758,0.0,0.125,17,0,0,2,0,0.0,1,3,9,39.0,51.0,3,7,9,872,0.8630042700096965,157.22082643932663
128,9,0,0,0,9.999999999999995,12,10.0,29.372226123375977,7,32.0,31.527610305382133,5,40.0,34.00000000000001,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,59906,60,69,1.0,2626.683602512942,False,0.599251353219866,0,2.6030000000000006,48792,33,27,1.0,1820.5289403167249,False,0.07701881923720125,0,13.799000000000001,-45497.833333333336,574,0,0.0,16859.657794817813,True,-1.803241840078106,0,0.29900000000000004,68360,0,140,0.0,4760.000000000001,False,0.08882697902076375,0,0.7400000000000002,46770,382,524,1.0,29859.54713665598,False,-0.050319789925533875,0.5,262318,0.0,0.125,21,0,0,4,0,0.0,1,5,13,64.0,47.0,5,4,13,1224,0.9820471960119903,158.20287363533862
129,13,0,0,0,9.999999999999995,18,10.0,29.441305080378676,6,31.0,31.527610305382133,0,,34.0,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.973,59912,68,73,1.0,2829.215270867643,False,0.6020534909987937,0,2.6030000000000006,48606,29,37,1.0,2020.3194286301205,False,0.07515297985427445,0,13.799000000000001,-45497.833333333336,574,0,0.0,16899.30911613736,True,-1.8028122296798268,0,0.29900000000000004,68700,0,130,0.0,4420.0,False,0.09144361156859425,0,0.7400000000000002,47110,372,524,1.0,29544.271033602156,False,-0.04751288280870757,0.5,262818,0.0,0.125,21,0,0,4,0,0.0,1,5,12,60.0,54.0,5,8,12,1046,0.9325186259811744,159.1353922613198
130,12,0,0,0,9.999999999999995,9,10.0,29.441305080378676,0,,31.630090915819665,23,32.26086956521739,34.0,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.973,59822,67,83,1.0,3113.6283216714296,False,0.6034172978274743,0,2.6030000000000006,49348,19,24,1.0,1318.5069785068667,False,0.08362775178238345,0,13.799000000000001,-45497.833333333336,574,0,0.0,16899.30911613736,True,-1.8028122296798268,0,0.29900000000000004,68550,2,131,1.0,4517.26018183164,False,0.08988333037165135,0,0.7400000000000002,47198,373,523,1.0,29580.023911600736,False,-0.04588323730086096,0.6666666666666666,263408,0.0,0.125,17,0,0,3,0,0.0,0,3,9,54.0,55.0,3,9,9,1512,0.7547321349848062,159.8901243963046
131,9,0,0,0,9.999999999999995,9,10.0,29.441305080378676,0,,31.630090915819665,0,,34.0,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.973,59732,66,93,1.0,3398.0413724752166,False,0.6047811046561549,0,2.6030000000000006,49348,9,34,1.0,1340.3948368612766,False,0.08386490028670014,0,13.799000000000003,-45497.833333333336,574,0,0.0,16899.30911613736,True,-1.8028122296798268,0,0.29900000000000004,68958,0,121,0.2,4114.0,False,0.09305976696578368,0,0.7400000000000002,47470,363,525,1.0,29331.723002442537,False,-0.04360754357891812,0.5333333333333333,263998,0.0,0.125,14,0,0,2,0,0.0,1,3,11,54.0,48.0,3,6,11,770,0.7308706140029244,160.62099501030752
132,11,0,0,0,9.999999999999995,8,10.0,29.503709312831262,16,30.0,32.07047006984681,11,38.0,34.0,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,60132,64,87,1.0,3206.822710216319,False,0.6127327940205893,0,2.6030000000000006,49286,15,33,1.0,1500.8811519974138,False,0.08426021877435004,0,13.799000000000001,-45497.833333333336,574,0,0.0,16935.129145565144,True,-1.802424130201759,0,0.29900000000000004,68846,1,122,1.0,4180.070470069847,False,0.09184434476496371,0,0.7400000000000002,47844,353,524,1.0,29136.875934655924,False,-0.03935049073669039,0.6666666666666666,264598,0.0,0.125,19,0,0,5,0,0.0,0,5,11,78.0,33.0,5,6,11,1658,0.690754510986153,161.31174952129368
133,11,0,0,0,9.999999999999995,9,10.0,29.61141745463133,10,31.0,33.4420653865263,33,39.39393939393939,34.0,20,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,60352,63,87,1.0,3206.193318552925,False,0.6184716995631259,0,2.6030000000000006,50276,15,10,1.0,778.591915684733,False,0.0978871447915916,0,13.799000000000001,-45497.833333333336,574,0,0.0,16996.95361895838,True,-1.8017542802256685,0,0.29900000000000004,67852,24,123,1.0,4984.609569276631,False,0.08273645561172732,0,0.7400000000000002,48218,343,523,1.0,29252.628427578522,False,-0.032703070483011014,0.6666666666666666,265188,0.0,0.125,19,0,0,3,0,0.0,1,4,8,72.0,36.0,4,7,8,2380,0.7040181650081649,162.01576768630184
134,8,0,0,0,9.999999999999996,9,10.0,29.77181020732625,9,32.0,33.4420653865263,0,,34.0,6,34.0,0,0.2,38490,0,0,0.0,0.0,False,0.0054858934169279,0,1.9730000000000003,60550,62,88,1.0,3239.9192982447103,False,0.62408463033235,0,2.6030000000000006,49988,14,20,1.0,1085.6466506330935,False,0.09497320198744356,0,13.799000000000003,-45497.833333333336,574,0,0.0,17089.019059005266,True,-1.8007567782749134,0,0.29900000000000004,67886,14,132,1.0,4956.188915411368,False,0.08304105739207437,0,0.74,48388,333,528,1.0,29088.207773713257,False,-0.031351815683531764,0.6666666666666666,265302,0.0,0.125,9,0,0,2,0,0.0,1,3,5,54.0,15.0,3,5,5,582,0.4063889859826304,162.42215667228447
