index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
35,32,0,0,0,10.0,20,10.0,13.448542659746394,7,5.0,22.691275761231726,0,,29.000000000000004,9,29.0,0,1.217,45604,7,29,1.0,460.00773713264545,False,0.10903029105125639,7,5.697000000000002,23354,367,0,0.0,3670.0,False,-0.39051006581494385,0,0.2,53285,241,94,1.0,5374.078702554663,False,0.04466375541307844,0,2.666000000000001,42708,459,0,0.0,6172.881080823595,False,-0.14529124208343194,0,0.31700000000000006,77094,178,19,1.0,4590.047085499247,False,0.00913974250349082,0,0.2,78604,0,6,0.0,174.00000000000003,False,0.00026693784161688065,0.5,320649,0.0,0.0,16,0,0,13,2,2.0,28,41,25,255.0,99.0,19,13,25,461,1.644392049871385,60.25694966968149
36,25,0,0,0,10.0,20,10.0,14.504841511340064,32,21.65625,22.691275761231726,0,,29.0,11,29.0,0,1.217,46160,9,13,1.0,278.5629396474209,False,0.12028845987765467,6,5.750000000000003,23165,375,0,0.0,3750.0,False,-0.39411536972512584,0,0.2,52932,249,104,1.0,5971.598215491776,False,0.04365141394475235,0,2.666000000000001,42368,473,0,0.0,6860.79003486385,False,-0.14521743561037112,0,0.31700000000000006,77413,168,18,1.0,4334.13432788693,False,0.011568160212831557,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.5,320642,0.0,0.0,17,0,0,12,2,2.0,17,29,26,143.0,121.0,10,15,26,1195,1.5119070131331682,61.76885668281466
37,26,0,0,0,10.0,20,10.0,13.968748213569425,33,10.333333333333334,22.691275761231726,0,,29.0,9,29.0,0,1.2170000000000003,46330,8,13,1.0,261.5937267764025,False,0.12419659464257174,23,5.974000000000004,22534,386,0,0.0,3860.0,False,-0.408052651955091,0,0.2,52906,241,114,1.0,5953.273756250648,False,0.042995145077835084,0,2.666000000000001,42053,504,0,0.0,7040.249099638991,False,-0.14942189010956722,0,0.31700000000000006,77674,158,19,1.0,4136.2215702746125,False,0.013627949474225359,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.5,320101,0.0,0.0,14,0,0,11,4,4.0,22,33,26,202.0,114.0,13,13,26,721,1.5417635049670935,63.31062018778175
38,26,0,0,0,10.0,20,10.0,13.913414866571133,14,13.0,22.50590449218154,3,11.0,29.0,12,29.0,0,1.2170000000000003,46375,11,16,1.0,332.6146378651381,False,0.12614467961025372,7,6.0210000000000035,22324,393,0,0.0,3930.0,False,-0.4122870692992644,0,0.2,52731,238,124,1.0,6102.124895274441,False,0.04111802100892547,3,2.6960000000000006,42001,511,0,0.0,7109.754996817849,False,-0.14974378957410692,0,0.31700000000000006,77989,151,17,1.0,3891.3915783194125,False,0.0160759602028691,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.5,320024,0.0,0.0,17,0,0,8,2,2.0,21,29,24,177.0,119.0,11,15,24,723,1.5678234547376633,64.87844364251941
39,24,0,0,0,10.0,20,10.0,14.160501603948976,28,16.107142857142858,20.81056308360886,28,10.5,29.000000000000004,9,29.0,1,1.227,46649,14,10,1.0,281.6050160394898,False,0.13215743583090755,11,6.124000000000002,22049,400,0,0.0,4000.0,False,-0.41809427022841655,0,0.2,52372,246,128,1.0,6147.2354692733825,False,0.03483860719006867,22,2.9130000000000007,41417,521,0,0.0,7377.621335657416,False,-0.1581438498697492,0,0.31700000000000006,77956,169,18,1.0,4038.9851611298973,False,0.01659454150966003,0,0.2,78604,0,6,0.0,174.00000000000003,False,0.00026693784161688065,0.5,319047,0.0,0.0,16,0,0,12,8,7.1,18,30,23,143.0,101.0,10,14,23,708,1.3763808840885758,66.25482452660799
40,23,0,0,0,9.999999999999998,20,10.0,14.183047077735159,38,14.31578947368421,20.847600175269047,4,22.5,29.000000000000004,9,29.0,8,1.306,46829,16,10,1.0,301.8304707773516,False,0.13675753086015957,20,6.313000000000002,21545,408,0,0.0,4079.999999999999,False,-0.42932152535811074,0,0.2,52128,265,136,1.0,6593.781099436408,False,0.03445175441344941,2,2.911000000000001,41155,530,0,0.0,7517.014951199634,False,-0.16173300219116046,0,0.31700000000000006,78127,163,19,1.0,3949.158828568855,False,0.018197272331059163,0,0.2,78604,0,6,0.0,174.00000000000003,False,0.00026693784161688065,0.5,318388,0.0,0.0,19,0,0,10,4,3.888888888888889,20,30,23,144.0,79.0,11,12,23,761,1.315217931754887,67.57004245836288
41,23,0,0,0,9.999999999999998,20,10.0,13.86589564445196,32,11.53125,21.214967320375333,45,22.555555555555557,29.000000000000004,7,29.0,0,1.2980000000000003,46928,17,10,1.0,308.6589564445196,False,0.13923561455241623,22,6.513000000000001,21069,417,0,0.0,4169.999999999999,False,-0.4397502903600465,0,0.2,52886,266,115,1.0,6128.049483267385,False,0.04425287410428887,14,3.0490000000000004,40605,551,0,0.0,7640.10850009303,False,-0.17084950726877104,0,0.31700000000000006,77315,198,22,1.0,4838.563529434316,False,0.01352843224503828,0,0.2,78604,0,6,0.0,174.00000000000003,False,0.00026693784161688065,0.5,317407,0.0,0.0,20,0,0,12,5,5.0,19,31,19,169.0,78.0,12,11,19,1501,1.4740983359515667,69.04414079431444
42,19,0,0,0,9.999999999999998,20,10.0,14.812462280852426,21,25.666666666666668,22.00563428625042,22,28.772727272727273,29.0,6,29.0,11,1.4080000000000001,47155,13,10,1.0,278.12462280852424,False,0.14435884415902683,0,6.491000000000002,20929,431,0,0.0,4309.999999999999,False,-0.44144405729771585,0,0.2,53282,263,108,1.0,6272.286082779234,False,0.052989847540820395,5,3.085,40173,565,0,0.0,8369.04118868162,False,-0.17210995736499735,0,0.31700000000000006,76856,210,26,1.0,5375.183200112588,False,0.01110450743684125,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.5,316999,0.0,0.0,14,0,0,12,3,2.571428571428571,19,31,17,156.0,38.0,11,8,17,1134,1.2406063936650753,70.28474718797952
43,17,0,0,0,9.999999999999998,20,10.0,14.54203635427365,29,12.344827586206897,21.334515113721316,15,12.866666666666667,29.000000000000004,6,29.0,3,1.4270000000000003,47291,16,10,1.0,305.4203635427365,False,0.14797982437503315,16,6.6510000000000025,20499,438,0,0.0,4379.999999999999,False,-0.4510017421602787,0,0.2,53081,268,117,1.0,6393.404011250732,False,0.05036865200219055,14,3.22,39771,579,0,0.0,8419.839049124443,False,-0.17913885058395593,0,0.31700000000000006,76837,215,30,1.0,5456.920749450083,False,0.011382488556311639,0,0.2,78604,0,6,0.0,174.00000000000003,False,0.00026693784161688065,0.5,316083,0.0,0.0,15,0,0,15,7,6.333333333333333,13,28,18,150.0,21.0,10,7,18,511,1.1425885623320937,71.42733575031161
44,18,0,0,0,9.999999999999998,20,10.0,14.959789478172462,62,16.56451612903226,19.791872838638504,50,14.12,29.0,14,29.0,18,1.6040000000000003,47475,13,10,1.0,279.59789478172456,False,0.15211960286950396,34,6.975000000000002,19762,451,0,0.0,4509.999999999999,False,-0.46726190476190477,0,0.2,52697,291,113,1.0,6589.780368914337,False,0.045034251935593544,36,3.566,38277,608,0,0.0,9095.552002728857,False,-0.20071714661780868,0,0.31700000000000006,76537,255,26,1.0,5800.927573852819,False,0.009755482228631138,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.5,313352,0.0,0.0,18,0,0,17,11,10.444444444444445,15,32,20,126.0,18.0,12,6,20,894,1.4242394613102078,72.85157521162182
45,20,0,0,0,10.0,20,10.0,15.163522682591662,12,19.75,18.981213222930947,21,10.857142857142858,28.999999999999996,8,29.0,0,1.586,47567,12,13,1.0,317.1257948736916,False,0.154799721676269,5,6.991000000000004,19602,462,0,0.0,4620.0,False,-0.46980255516840885,0,0.2,52745,286,114,1.0,6500.6257946353435,False,0.04509813354705522,12,3.6500000000000004,37866,615,0,0.0,9325.566449793872,False,-0.20624156432749893,0,0.31700000000000006,76541,266,28,1.0,5861.0027172996315,False,0.010188144891951313,0,0.2,78604,0,6,0.0,173.99999999999997,False,0.00026693784161688065,0.5,312925,0.0,0.0,16,0,0,9,3,3.0,15,24,26,90.0,69.0,7,13,26,717,2.1038454612717032,74.95542067289352
46,26,0,0,0,10.0,20,10.0,14.82188257233838,7,2.4285714285714284,18.278890943084207,19,10.578947368421053,29.0,11,29.0,0,1.5860000000000005,47486,11,22,1.0,436.08141659144434,False,0.1542789563563619,6,7.046000000000003,19370,473,0,0.0,4730.0,False,-0.4740853658536585,0,0.2,52728,283,124,1.0,6461.175244914203,False,0.04441269195873577,19,3.8280000000000003,37437,615,0,0.0,9115.457781988103,False,-0.21620916980544516,0,0.31700000000000006,76659,275,27,1.0,5809.695009348157,False,0.011361986839634913,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.5,312284,0.0,0.0,18,0,0,15,5,5.0,15,30,25,138.0,90.0,11,15,25,528,1.419316248036921,76.37473692093045
47,25,0,0,0,10.0,20,10.0,15.034069620050719,5,25.0,17.14276409531683,38,11.026315789473685,29.0,9,29.0,0,1.5860000000000005,47501,12,27,1.0,525.9198797413694,False,0.15572880226167937,0,7.040000000000002,19280,482,0,0.0,4820.0,False,-0.4751742160278746,0,0.2,52856,273,123,1.0,6212.860989997816,False,0.04448441544259708,27,4.079000000000001,36571,620,0,0.0,9321.123164431445,False,-0.23045294644887512,0,0.31700000000000006,76501,303,28,1.0,6006.257520881,False,0.010602882425835685,0,0.2,78604,0,6,0.0,174.0,False,0.00026693784161688065,0.5,311313,0.0,0.0,16,0,0,10,6,6.0,20,30,25,156.0,84.0,12,13,25,714,1.4236075254157186,77.79834444634616
48,25,0,0,0,10.0,20,10.0,15.424962298931717,25,18.8,16.655325261472562,22,11.818181818181818,29.000000000000004,9,29.0,0,1.5860000000000005,47861,13,12,1.0,315.0995475871806,False,0.16188902859547008,0,7.040000000000003,19190,491,0,0.0,4910.0,False,-0.4762630662020906,0,0.2,52624,283,124,1.0,6430.524663020275,False,0.042185601289873594,13,4.182,36215,625,0,0.0,9640.601436832323,False,-0.23411596486653052,0,0.31700000000000006,76502,315,29,1.0,6087.427457363857,False,0.011131482505172674,0,0.2,78604,0,6,0.0,174.00000000000003,False,0.00026693784161688065,0.5,310996,0.0,0.0,18,0,0,10,2,2.0,18,28,20,120.0,91.0,10,15,20,1039,1.7858588797971606,79.58420332614332
49,20,0,0,0,10.0,20,10.0,14.992497768778438,34,12.235294117647058,16.655325261472562,0,,29.000000000000004,10,29.0,0,1.586,48031,16,10,1.0,309.92497768778435,False,0.1659398589054368,22,7.2600000000000025,18714,498,0,0.0,4980.0,False,-0.48693379790940766,0,0.2,52208,307,134,1.0,6834.510400052304,False,0.038191366020757185,0,4.1690000000000005,36215,625,0,0.0,9370.311105486524,False,-0.2366383181331629,0,0.31700000000000006,76792,305,29,1.0,5920.874204749131,False,0.0137592106568522,0,0.2,78604,0,6,0.0,174.00000000000003,False,0.00026693784161688065,0.5,310564,0.0,0.0,14,0,0,11,2,2.0,20,31,17,120.0,74.0,10,10,17,790,1.3392473068088293,80.92345063295215
50,17,0,0,0,10.0,20,10.0,14.992497768778438,0,,16.655325261472562,0,,29.000000000000007,11,29.0,0,1.586,47921,17,20,1.0,469.84995537556875,False,0.16521305114420692,0,7.238000000000002,18624,507,0,0.0,5070.0,False,-0.48802264808362367,0,0.2,52208,297,144,1.0,6851.1386749792455,False,0.038346541321966104,0,4.1690000000000005,36215,625,0,0.0,9370.311105486524,False,-0.2366383181331629,0,0.31700000000000006,77111,295,28,1.0,5725.320952134406,False,0.016571253032505468,0,0.2,78604,0,6,0.0,174.00000000000006,False,0.00026693784161688065,0.5,310683,0.0,0.0,17,0,0,7,0,0.0,20,27,16,107.0,60.0,7,10,16,519,1.2194866454228759,82.14293727837503
51,16,0,0,0,10.000000000000002,20,10.0,15.454513295095909,17,21.58823529411765,16.645037149944102,5,16.2,29.000000000000007,0,,0,1.5860000000000005,48107,17,19,1.0,463.6357526068223,False,0.16963845035577352,6,7.298000000000002,18475,517,0,0.0,5170.000000000001,False,-0.490418118466899,0,0.2,52160,293,153,1.0,7074.863079404549,False,0.03953846730439674,4,4.2090000000000005,35873,636,0,0.0,9829.070455680998,False,-0.2387402671225574,0,0.31700000000000006,77030,290,38,1.0,5929.0607734837895,False,0.01683653726632641,0,0.2,78604,0,6,0.0,174.00000000000006,False,0.00026693784161688065,0.5,310249,0.0,0.0,10,0,0,9,3,3.0,18,27,15,144.0,54.0,8,8,15,519,1.3825764125213027,83.52551369089633
52,15,0,0,0,10.000000000000002,20,10.0,15.610952868710235,21,17.238095238095237,16.504232986149486,10,13.7,29.000000000000004,2,29.0,0,1.5860000000000005,48307,17,17,1.0,435.386198768074,False,0.17413601188985764,9,7.382000000000003,18231,527,0,0.0,5270.000000000001,False,-0.4951122725512969,0,0.2,51831,304,162,1.0,7419.415415844128,False,0.03661336919169939,9,4.295000000000001,35719,636,0,0.0,9928.566024499709,False,-0.24068603347860437,0,0.31700000000000006,76893,290,48,1.0,6178.227565983351,False,0.016678705770836022,0,0.2,78662,0,4,0.0,116.00000000000001,False,0.0006355662895640015,0.5,309643,0.0,0.0,12,0,0,11,5,5.0,13,24,18,58.0,60.0,5,10,18,591,1.1876700473949313,84.71318373829126
53,18,0,0,0,10.000000000000002,20,10.0,16.22809386905821,22,22.272727272727273,17.79260152256622,17,32.05882352941177,29.000000000000007,3,29.0,2,1.606,48630,18,10,1.0,342.28093869058216,False,0.1808251178219438,3,7.403000000000003,18093,536,0,0.0,5360.000000000001,False,-0.4973625629113434,0,0.2,52236,302,155,1.0,7658.7375844533435,False,0.04640565878845572,0,4.2860000000000005,35369,650,0,0.0,10548.261014887836,False,-0.24143544098538766,0,0.31700000000000006,76348,297,58,1.0,6966.402652202167,False,0.01476040836533732,0,0.2,78749,0,1,0.0,29.000000000000007,False,0.001188508961484683,0.5,309425,0.0,0.0,17,0,0,13,2,1.4,21,34,21,147.0,36.0,11,7,21,1182,1.3072400158271194,86.02042375411838
54,21,0,0,0,10.000000000000002,20,10.0,16.804839526978267,27,21.37037037037037,17.497671120489223,9,11.444444444444445,29.000000000000007,0,,12,1.7240000000000002,48815,18,10,1.0,348.0483952697827,False,0.1853712784948435,5,7.450000000000004,17893,546,0,0.0,5460.000000000001,False,-0.5009920634920635,0,0.2,52149,302,161,1.0,7892.186587546202,False,0.04696043774189697,5,4.336,34852,667,0,0.0,11208.827964494503,False,-0.24492032359231697,0,0.31700000000000006,76245,296,68,1.0,7151.3106516648095,False,0.014626354720127093,0,0.2,78749,0,1,0.0,29.000000000000007,False,0.001188508961484683,0.5,308703,0.0,0.0,12,0,0,11,5,4.166666666666667,18,29,21,165.0,57.0,12,9,21,248,1.3614809084683657,87.38190466258675
55,21,0,0,0,10.000000000000002,20,10.0,18.240366200138613,54,24.0,20.19068147805447,34,34.0,29.000000000000007,0,,44,2.152,48563,20,10,1.0,382.4036620013861,False,0.1796893590544108,0,7.445000000000001,17813,554,0,0.0,5540.000000000001,False,-0.5019599303135889,0,0.2,52441,328,137,1.0,8748.963476138928,False,0.06040578842586584,0,4.331000000000001,34420,685,0,0.0,12494.65084709495,False,-0.24098386637399963,0,0.31700000000000006,75089,320,78,1.0,8723.018072977431,False,0.009921304645846125,0,0.2,78749,0,1,0.0,29.000000000000007,False,0.001188508961484683,0.5,307075,0.0,0.0,9,0,0,12,3,2.4444444444444446,16,28,24,122.0,56.0,11,10,24,1356,1.1599717987701297,88.54187646135688
56,24,0,0,0,10.000000000000002,20,10.0,18.240366200138613,0,,20.258631162944358,1,33.0,29.000000000000007,0,,0,2.1080000000000005,48463,20,20,1.0,564.8073240027722,False,0.17947647265779584,0,7.445000000000001,17713,564,0,0.0,5640.000000000001,False,-0.5031697638404955,0,0.2,52474,318,146,1.0,8758.196601433956,False,0.06110786503512529,0,4.331000000000001,34420,685,0,0.0,12494.65084709495,False,-0.24098386637399963,0,0.31700000000000006,75056,311,88,1.0,8852.434291675696,False,0.010324356754008434,0,0.2,78749,0,1,0.0,29.000000000000007,False,0.001188508961484683,0.5,306875,0.0,0.0,12,0,0,10,0,0.0,20,30,27,146.0,66.0,12,12,27,233,1.4065412487834692,89.94841771014035
57,27,0,0,0,10.000000000000002,20,10.0,17.167376857803077,56,12.5,20.415898256243953,20,21.75,29.000000000000007,1,29.0,0,2.1080000000000005,48715,16,18,1.0,469.01278344045545,False,0.18441507916473646,44,7.885000000000002,16667,578,0,0.0,5780.000000000001,False,-0.5267857142857143,0,0.2,52406,352,146,1.0,9023.637799358301,False,0.06231581215922564,10,4.431000000000001,33933,697,0,0.0,11965.661669888745,False,-0.2550097830317033,0,0.31700000000000006,74621,321,98,1.0,9395.503340254309,False,0.008246493836623268,0,0.2,78778,0,0,0.0,0.0,False,0.0013728231854582434,0.5,305120,0.0,0.0,13,0,0,14,5,5.0,16,30,25,168.0,80.0,13,14,25,861,1.2759259529411793,91.22434366308153
58,25,0,0,0,10.000000000000002,20,10.0,16.016226129605013,24,3.0833333333333335,19.922474563813346,10,11.5,29.000000000000007,0,,0,2.1080000000000005,48645,13,28,1.0,578.4543316289404,False,0.18404537276941704,24,8.081000000000003,15946,591,0,0.0,5910.000000000001,False,-0.5426587301587301,0,0.2,52332,366,156,1.0,8969.844795390316,False,0.06043267693863569,10,4.521000000000001,33758,697,0,0.0,11163.309612334693,False,-0.26576354903661237,0,0.31700000000000006,74506,321,108,1.0,9527.114334984086,False,0.007621166486488499,0,0.2,78778,0,0,0.0,0.0,False,0.0013728231854582434,0.5,303965,0.0,0.0,10,0,0,15,6,6.0,17,32,25,135.0,57.0,11,14,25,200,1.2014450263231993,92.42578868940473
59,25,0,0,0,10.000000000000002,20,10.0,15.706153565962646,7,4.0,19.434569046400632,10,11.5,29.000000000000007,0,,0,2.1080000000000005,48505,17,38,1.0,766.8338355065805,False,0.1829369172898105,7,8.127000000000002,15759,597,0,0.0,5970.000000000001,False,-0.5464576074332171,0,0.2,52364,363,161,1.0,8830.299360914942,False,0.05972768585560519,5,4.561,33683,697,0,0.0,10947.189035475963,False,-0.269180191535154,0,0.31700000000000006,74391,321,118,1.0,9660.496663894604,False,0.007007097139281757,0,0.2,78778,0,0,0.0,0.0,False,0.0013728231854582434,0.5,303480,0.0,0.0,10,0,0,12,3,3.0,15,27,27,87.0,92.0,9,16,27,260,1.148126128129661,93.57391481753439
60,27,0,0,0,10.000000000000002,20,10.0,14.906525770864096,19,4.631578947368421,19.434569046400632,0,,29.000000000000007,0,,0,2.108000000000001,48415,16,48,1.0,875.5132370014767,False,0.18207405677750527,19,8.310000000000002,15260,608,0,0.0,6080.000000000001,False,-0.5572009291521487,0,0.2,52276,372,171,1.0,8868.538893695952,False,0.05844210319057793,0,4.556,33683,697,0,0.0,10389.848462292275,False,-0.2743813017946185,0,0.31700000000000006,74391,311,128,1.0,9756.150973430598,False,0.007615043685207842,0,0.2,78778,0,0,0.0,0.0,False,0.0013728231854582434,0.5,302803,0.0,0.0,9,0,0,18,3,3.0,8,26,29,103.0,102.0,8,19,29,200,1.2916347663849592,94.86554958391935
61,29,0,0,0,10.000000000000002,20,10.0,15.462515923161078,18,22.77777777777778,19.434569046400632,0,,29.000000000000007,0,,0,2.108,48711,17,41,1.0,803.9631528496042,False,0.1883706343501937,1,8.301000000000004,15153,617,0,0.0,6170.000000000001,False,-0.558701122725513,0,0.2,52204,367,181,1.0,9192.40034119863,False,0.060120572810230075,0,4.556000000000001,33345,710,0,0.0,10978.386305444365,False,-0.27519749990253306,0,0.31700000000000006,74391,301,138,1.0,9851.80528296659,False,0.008222990231133742,0,0.2,78778,0,0,0.0,0.0,False,0.0013728231854582434,0.5,302582,0.0,0.0,13,0,0,19,1,1.0,16,35,28,183.0,94.0,13,16,28,606,1.528808088041842,96.39435767196119
62,28,0,0,0,10.000000000000002,20,10.0,15.50826219397652,1,26.0,19.046006723639874,8,11.5,29.000000000000007,0,,0,2.1080000000000005,48657,15,50,1.0,925.413109698826,False,0.18853335643751,0,8.300000000000002,15033,629,0,0.0,6290.000000000001,False,-0.5601529229578011,0,0.2,52178,358,191,1.0,9189.745149658811,False,0.05961052977527406,8,4.636,33209,710,0,0.0,11010.866157723329,False,-0.277432705372223,0,0.31700000000000006,74299,299,148,1.0,9986.756010368323,False,0.007911249589222836,0,0.2,78778,0,0,0.0,0.0,False,0.0013728231854582434,0.5,302154,0.0,0.0,11,0,0,16,2,2.0,11,27,23,150.0,141.0,11,17,23,226,1.4494780488312244,97.84383572079241
63,23,0,0,0,10.0,20,10.0,15.991707692594082,27,19.703703703703702,19.046006723639874,0,,29.000000000000007,0,,0,2.1080000000000005,48807,16,50,1.0,959.5853846297041,False,0.19257628465725066,17,8.47,14858,638,0,0.0,6380.0,False,-0.5632984901277585,0,0.2,51646,375,201,1.0,9825.137736174394,False,0.05561075921699168,0,4.628000000000001,33209,710,0,0.0,11354.112461741797,False,-0.27422952591741356,0,0.31700000000000006,74299,289,158,1.0,10086.295943131925,False,0.008543891846523021,0,0.2,78778,0,0,0.0,0.0,False,0.0013728231854582434,0.5,301597,0.0,0.0,11,0,0,16,1,1.0,18,34,22,166.0,91.0,13,10,22,460,1.6436194004490972,99.48745512124151
64,22,0,0,0,10.0,20,10.0,16.346427929414993,15,21.333333333333332,19.140273683454375,1,33.0,29.000000000000007,0,,0,2.1080000000000005,48967,16,50,1.0,977.3213964707496,False,0.19666232816094117,5,8.503000000000002,14713,648,0,0.0,6480.0,False,-0.5655971738288812,0,0.2,51359,380,210,1.0,10231.100086703116,False,0.0540426294509333,0,4.628000000000002,33209,710,0,0.0,11605.963829884646,False,-0.27187924532107133,0,0.31700000000000006,74266,280,168,1.0,10231.276631367225,False,0.00904586647621214,0,0.2,78778,0,0,0.0,0.0,False,0.0013728231854582434,0.5,301292,0.0,0.0,14,0,0,16,1,1.0,17,33,20,171.0,74.0,12,10,20,493,1.3007004400715232,100.78815556131303
65,20,0,0,0,10.0,20,10.0,18.066499380919065,65,23.446153846153845,20.448403786810015,15,32.06666666666667,29.000000000000007,0,,12,2.2280000000000006,50074,17,10,1.0,350.66499380919066,False,0.2158665431887484,3,8.528000000000002,14588,657,0,0.0,6570.0,False,-0.5675329074719319,0,0.2,51812,373,205,1.0,10930.727045378864,False,0.06902636336418061,0,4.628000000000001,31713,772,0,0.0,13947.337522069518,False,-0.27795089940023593,0,0.31700000000000006,73785,285,178,1.0,10989.795079240856,False,0.007752606325415448,0,0.2,78778,0,0,0.0,0.0,False,0.0013728231854582434,0.5,300750,0.0,0.0,15,0,0,19,5,4.421052631578947,14,33,19,169.0,51.0,13,7,19,1618,1.398046418093145,102.18620197940618
66,19,0,0,0,10.0,20,10.0,17.944990649396367,12,15.5,20.152144082123375,10,16.2,29.000000000000007,0,,0,2.2160000000000006,50104,19,14,1.0,441.2298690915491,False,0.21768812752965966,6,8.585000000000003,14412,665,0,0.0,6650.0,False,-0.5708236546651181,0,0.2,51692,375,213,1.0,11021.778183015917,False,0.06763637043446054,8,4.708,31601,772,0,0.0,13853.532781333995,False,-0.2809166578199108,0,0.31700000000000006,73623,285,188,1.0,11195.361063405162,False,0.006999879645386888,0,0.2,78778,0,0,0.0,0.0,False,0.0013728231854582434,0.5,300210,0.0,0.0,13,0,0,10,3,3.0,19,29,18,147.0,75.0,9,10,18,416,1.8521122867241502,104.03831426613033
67,18,0,0,0,10.000000000000002,20,10.0,18.12064482276704,16,20.625,20.25092723618345,1,33.0,29.000000000000007,0,,0,2.2160000000000006,50306,20,12,1.0,417.4477378732045,False,0.22228813078147033,4,8.619000000000003,14254,674,0,0.0,6740.000000000001,False,-0.5735578784359272,0,0.2,51707,369,222,1.0,11182.223786033763,False,0.0694136115458833,0,4.7,31289,784,0,0.0,14206.58554104936,False,-0.2834451413702256,0,0.31700000000000006,73590,276,198,1.0,11331.255917186634,False,0.007444107774161974,0,0.2,78778,0,0,0.0,0.0,False,0.0013728231854582434,0.5,299924,0.0,0.0,13,0,0,15,3,3.0,13,28,15,117.0,57.0,9,9,15,545,1.0554818911477923,105.09379615727812
68,15,0,0,0,10.0,20,10.0,18.092493522082563,2,15.0,22.16972841425494,20,33.4,29.000000000000004,10,29.0,0,2.2160000000000006,50196,21,22,1.0,608.0348574858164,False,0.22193228389331474,2,8.635000000000003,14152,683,0,0.0,6830.0,False,-0.5749370886566009,0,0.2,52345,361,212,1.0,11231.372585293851,False,0.08177991923415752,0,4.7,31289,784,0,0.0,14184.51492131273,False,-0.28365110471161525,0,0.31700000000000006,73212,286,198,1.0,12082.542326476914,False,0.0074141497805829395,0,0.2,78778,0,0,0.0,0.0,False,0.0013728231854582434,0.5,299972,0.0,0.0,15,0,0,12,1,1.0,14,26,20,49.0,57.0,5,10,20,1158,1.0896911062300205,106.18348726350814
69,20,0,0,0,10.0,20,10.0,18.340806714484724,16,21.4375,22.16972841425494,0,,29.0,11,29.0,0,2.2160000000000006,50411,23,17,1.0,541.7937141462403,False,0.226333160498285,1,8.643000000000002,14059,691,0,0.0,6910.0,False,-0.5762195121951219,0,0.2,52212,357,222,1.0,11469.347705035643,False,0.0815183906477878,0,4.7,31079,794,0,0.0,14562.600531300872,False,-0.2840422504031348,0,0.31700000000000006,73531,276,197,1.0,11831.845042334364,False,0.009875715281138774,0,0.2,78778,0,0,0.0,0.0,False,0.0013728231854582434,0.5,300070,0.0,0.0,18,0,0,14,1,1.0,14,28,20,99.0,81.0,8,12,20,854,1.3758205845952034,107.55930784810334
