index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
66,13,0,0,0,10.0,20,10.0,21.042834384667,0,,12.743220077774605,8,8.0,29.999999999999993,14,30.0,0,1.6400000000000003,53095,25,20,1.0,670.8566876933401,False,0.3016889990461341,0,2.6750000000000007,29211,650,0,0.0,6500.0,False,-0.2091748483445806,0,0.5510000000000002,54192,16,122,1.0,1891.358199643174,False,0.012332080560745922,8,8.326,14993.0,485,0,0.0,10205.774676563495,False,-0.63103794407003,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,81650,757,24,1.0,10366.617598875377,False,0.09132314652352966,0.5,312627,0.0,0.0,14,0,0,6,1,1.0,17,23,13,77.0,45.0,8,5,13,620,1.3808201619540341,111.5019938807236
67,13,0,0,0,10.000000000000002,20,10.0,20.84099718942505,58,20.25862068965517,11.577062783332265,32,5.71875,29.999999999999993,10,30.0,8,1.7200000000000002,53630,27,10,1.0,478.4099718942506,False,0.31237861441633064,30,2.9750000000000005,28677,658,0,0.0,6580.000000000001,False,-0.22120983263088653,0,0.5510000000000002,53846,29,132,1.0,2132.5612058931856,False,0.008193746611585093,32,8.638,13196.0,520,0,0.0,10837.318538501026,False,-0.6582334067262051,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,81767,779,24,1.0,9738.531908215835,False,0.08884670722922718,0.5,310602,0.0,0.0,13,0,0,8,8,7.421052631578947,15,23,8,107.0,35.0,9,4,8,734,1.2371976249851286,112.73919150570873
68,8,0,0,0,10.0,20,10.0,20.84099718942505,0,,11.110804276023128,8,1.0,29.999999999999993,8,30.0,0,1.7120000000000002,53530,27,20,1.0,686.819943788501,False,0.31248105761430195,0,2.9450000000000007,28577,668,0,0.0,6680.0,False,-0.22242794844933855,0,0.5510000000000002,53846,19,142,1.0,1973.71315379436,False,0.006735515310417179,8,8.686000000000002,12996.0,520,0,0.0,10837.318538501026,False,-0.661905422295551,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,81999,777,26,1.0,9413.09492246997,False,0.08971743890350245,0.5,310434,0.0,0.0,12,0,0,9,1,1.0,13,22,9,55.0,8.0,6,2,9,440,1.166803002008237,113.90599450771697
69,9,0,0,0,10.0,20,10.0,19.731012605072106,33,12.909090909090908,10.473441509483377,15,3.533333333333333,29.999999999999996,9,30.0,0,1.7120000000000002,53774,27,16,1.0,585.6962016811538,False,0.31719365850952763,19,3.1350000000000007,28088,678,0,0.0,6780.0,False,-0.23312300533534727,0,0.5510000000000002,53567,33,151,1.0,2232.6130838993695,False,0.003989765026799934,14,8.818000000000001,12484.0,529,0,0.0,10437.705668083145,False,-0.6749742438577907,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,82216,782,27,1.0,9000.231260416002,False,0.08985025990935948,0.5,309615,0.0,0.0,15,0,0,6,4,4.0,17,23,9,64.0,22.0,6,3,9,847,1.1646217039669864,115.07061621168396
70,9,0,0,0,10.0,20,10.0,20.40887819600254,15,30.0,10.404617411884958,10,9.3,29.999999999999996,11,30.0,0,1.7120000000000004,54104,29,11,1.0,514.4976601560279,False,0.3243659422144862,0,3.116000000000001,28008,686,0,0.0,6860.0,False,-0.2340974979901089,0,0.5510000000000002,53600,23,160,1.0,2134.1429844096515,False,0.003691688249638825,9,8.894,11839.0,544,0,0.0,11102.429738625382,False,-0.6807143012280561,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,82453,782,26,1.0,8916.410816094036,False,0.09230215300372029,0.5,309490,0.0,0.0,14,0,0,8,2,2.0,16,24,13,83.0,14.0,7,2,13,1013,1.1546797559713013,116.22529596765526
71,13,0,0,0,10.0,20,10.0,18.40936141099435,56,11.107142857142858,9.655366003287396,32,6.0625,29.999999999999993,11,30.0,20,1.9120000000000001,54074,28,10,1.0,464.0936141099435,False,0.3230210930653877,25,3.366000000000001,27363,697,0,0.0,6970.0,False,-0.24847126464784272,0,0.5510000000000002,53131,69,157,1.0,2786.1383998747315,False,0.0010661550313473846,19,9.075000000000001,11278.0,544,0,0.0,10014.692607580926,False,-0.7009997741014494,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,82589,804,25,1.0,8512.914266643065,False,0.0914758270805928,0.5,307921,0.0,0.0,16,0,0,9,7,6.421052631578947,18,27,17,130.0,32.0,9,4,17,683,1.4269000960048288,117.65219606366009
72,17,0,0,0,10.0,20,10.0,19.28669343725187,15,33.0,11.093038540996035,22,22.0,29.999999999999993,11,30.0,5,1.9420000000000002,54354,29,10,1.0,482.8669343725187,False,0.33007122243248616,0,3.341000000000001,27273,706,0,0.0,7060.0,False,-0.24956756888444953,0,0.5510000000000002,53607,59,153,1.0,2835.1498095702536,False,0.010255478735084781,8,9.136000000000001,10583.0,559,0,0.0,10781.261631423795,False,-0.7067228947286032,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,82435,816,24,1.0,9771.919449452766,False,0.09745195526696229,0.5,307738,0.0,0.0,12,0,0,14,2,1.3333333333333333,18,32,17,175.0,16.0,14,3,17,1006,1.6085198320215568,119.26071589568164
73,17,0,0,0,10.0,20,10.0,20.117999000539143,20,29.45,10.444095157354612,12,1.25,29.999999999999993,11,30.0,7,2.007,54705,27,10,1.0,471.17999000539146,False,0.33848003495998963,3,3.371000000000001,27101,718,0,0.0,7180.0,False,-0.2522961483177821,0,0.5510000000000002,53596,52,163,1.0,2748.5234586768374,False,0.00925828460578007,12,9.248000000000001,9695.0,576,0,0.0,11587.967424310547,False,-0.7156210532780951,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,82750,818,23,1.0,9233.269838716073,False,0.09802600222904016,0.5,307333,0.0,0.0,14,0,0,11,5,4.411764705882353,16,27,19,144.0,38.0,13,4,19,530,1.8123488440178335,121.07306473969948
74,19,0,0,0,10.0,20,10.0,20.46697741153423,9,29.0,10.048116618110342,18,6.444444444444445,29.999999999999996,14,30.0,0,2.0000000000000004,54886,25,11,1.0,475.13675152687654,False,0.3429378121607776,0,3.3680000000000008,26981,730,0,0.0,7300.0,False,-0.2537578872999245,0,0.5510000000000002,53692,42,165,1.0,2517.5522932726444,False,0.008900527790480716,10,9.336000000000002,9194.0,585,0,0.0,11973.181785747525,False,-0.7212831694474762,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,83054,826,19,1.0,8869.744326559143,False,0.09956228289717552,0.5,307293,0.0,0.0,15,0,0,14,1,1.0,19,33,19,204.0,30.0,17,2,19,977,1.6988742019748315,122.7719389416743
75,19,0,0,0,10.0,20,10.0,20.373005141501128,1,1.0,13.45019617085701,74,20.972972972972972,29.999999999999996,12,30.0,0,2.0000000000000004,54756,28,21,1.0,707.8331079715238,False,0.34260522215961614,1,3.3780000000000006,26891,737,0,0.0,7370.0,False,-0.2550978147002217,0,0.5510000000000002,55235,33,109,1.0,2138.3805522929515,False,0.0337493165671515,8,9.406,8994.0,585,0,0.0,11918.20800777816,False,-0.7254598464383454,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,81862,890,17,1.0,12480.67459206274,False,0.10727232767392728,0.5,307224,0.0,0.0,16,0,0,14,2,2.0,21,35,17,201.0,26.0,17,2,17,2104,2.410797131014988,125.1827360726893
76,17,0,0,0,10.0,20,10.0,20.30165997994886,1,7.0,13.072732580613843,10,5.0,30.0,13,30.0,0,2.0000000000000004,54666,27,31,1.0,899.3514593784146,False,0.3427455290201284,1,3.3870000000000013,26767,748,0,0.0,7480.0,False,-0.2567788145296855,0,0.5510000000000002,55228,24,119,1.0,2042.89501661182,False,0.03274423508805324,10,9.498000000000001,8754.0,585,0,0.0,11876.471088270082,False,-0.7302494116671862,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,82202,890,14,1.0,12054.73199674632,False,0.10886882750855459,0.5,307103,0.0,0.0,14,0,0,12,3,3.0,19,31,15,163.0,42.0,14,3,15,590,1.8168588069966063,126.9995948796859
77,15,0,0,0,10.0,20,10.0,20.78463354889364,44,22.636363636363637,12.142518846389448,24,4.333333333333333,30.0,12,30.0,0,2.0000000000000004,55428,29,11,1.0,518.63096903783,False,0.35667199757641027,14,3.5260000000000007,26477,756,0,0.0,7560.0,False,-0.26286939362194556,0,0.5510000000000002,54899,31,129,1.0,2210.7085711999416,False,0.028244304439466263,24,9.728000000000002,7353.0,612,0,0.0,12720.195731922908,False,-0.7482264556611197,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,82458,904,12,1.0,11336.837037136062,False,0.10757498106712614,0.5,306101,0.0,0.0,18,0,0,8,5,5.0,19,27,19,128.0,40.0,11,4,19,1442,1.7083609079709277,128.70795578765683
78,19,0,0,0,10.0,20,10.0,21.41288771800117,26,26.03846153846154,11.946464646174263,4,2.0,30.000000000000004,7,30.0,13,2.130000000000001,55694,30,10,1.0,514.1288771800117,False,0.3630975330374938,2,3.532000000000001,26355,765,0,0.0,7650.0,False,-0.2647452919823617,0,0.5510000000000002,54596,36,139,1.0,2431.4225436662646,False,0.024707363710078464,4,9.744000000000002,6875.0,623,0,0.0,13340.229048314728,False,-0.7513106428935966,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,82660,898,15,1.0,11177.92525226449,False,0.10911511840502018,0.5,305666,0.0,0.0,13,0,0,11,6,6.0,21,32,15,220.0,6.0,17,2,15,784,1.6252587499911897,130.33321453764802
79,15,0,0,0,10.0,20,10.0,22.585826974140918,23,32.56521739130435,11.946464646174263,0,,30.000000000000004,9,30.0,13,2.2470000000000008,56080,27,10,1.0,495.8582697414092,False,0.37227882999660644,0,3.5300000000000007,26225,778,0,0.0,7780.0,False,-0.2663288425463493,0,0.5510000000000002,54596,26,149,1.0,2367.254733607629,False,0.024118300716113025,0,9.740000000000002,6126.0,646,0,0.0,14590.444225295034,False,-0.7535853172135365,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,82930,888,16,1.0,11088.460605802746,False,0.11194628807044844,0.5,305443,0.0,0.0,12,0,0,8,2,1.2307692307692308,19,27,12,136.0,16.0,12,3,12,470,1.441201931971591,131.7744164696196
80,12,0,0,0,10.0,20,10.0,22.585826974140918,0,,11.331204813248224,38,8.31578947368421,30.000000000000004,9,30.0,0,2.234000000000001,55960,29,20,1.0,741.7165394828183,False,0.3723501905070141,0,3.5300000000000007,26145,786,0,0.0,7860.0,False,-0.26730333520111094,0,0.5510000000000002,54780,16,143,1.0,1981.7355198807506,False,0.023957473652193563,22,9.96,5546.0,646,0,0.0,14590.444225295034,False,-0.7642341623646399,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,82884,916,17,1.0,10889.383608935374,False,0.11011715666630244,0.5,304801,0.0,0.0,12,0,0,9,2,2.0,14,23,13,78.0,36.0,7,5,13,654,1.2771493580075912,133.0515658276272
81,13,0,0,0,10.0,20,10.0,22.718044719052937,32,23.53125,10.449094350941122,29,4.310344827586206,30.0,7,30.0,7,2.3040000000000003,56461,28,10,1.0,507.1804471905294,False,0.3816987897677118,5,3.580000000000001,25945,797,0,0.0,7970.0,False,-0.27083587107462176,0,0.5510000000000002,54366,29,152,1.0,2247.0856381955855,False,0.018792325838096993,28,10.218000000000002,4326.0,655,0,0.0,14880.319290979674,False,-0.7839723929517527,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,82969,935,20,1.0,10369.90321812995,False,0.1079210176211868,0.5,303553,0.0,0.0,12,0,0,9,6,5.777777777777778,15,24,6,130.0,21.0,11,2,6,875,1.268344284966588,134.3199101125938
82,6,0,0,0,10.0,20,10.0,21.883081143938497,9,2.7777777777777777,9.50283278252733,25,1.64,29.999999999999996,14,30.0,0,2.2970000000000006,56359,30,18,1.0,693.895460590893,False,0.3814882386117243,7,3.645000000000001,25725,805,0,0.0,8050.0,False,-0.27522108802104905,0,0.5510000000000002,54348,21,162,1.0,1999.0036147921357,False,0.016184441805825053,25,10.440000000000001,3478.0,662,0,0.0,14486.599717287285,False,-0.8031560999771666,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,83348,950,16,1.0,9507.691143400963,False,0.10726614767052275,0.5,302744,0.0,0.0,16,0,0,7,4,4.0,12,19,12,33.0,9.0,3,3,12,638,0.9845248120254837,135.30443492461927
83,12,0,0,0,10.0,20,10.0,21.7859664189036,1,3.0,9.850845198466482,6,22.0,29.999999999999996,14,30.0,0,2.2970000000000006,56279,28,28,1.0,890.0070597293009,False,0.3819281197131251,1,3.6480000000000006,25587,817,0,0.0,8170.0,False,-0.27712134869783417,0,0.5510000000000002,54477,12,166,1.0,1896.6718999722793,False,0.017613482722912275,0,10.415000000000001,3478.0,662,0,0.0,14422.309769314184,False,-0.8037462842019407,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,83636,946,12,1.0,9678.899557749291,False,0.11196161447427516,0.5,302943,0.0,0.0,15,0,0,8,1,1.0,13,21,16,91.0,34.0,7,5,16,752,1.276024653983768,136.58045957860304
84,16,0,0,0,10.0,20,10.0,22.02887960068968,17,24.529411764705884,9.719695809162996,27,8.777777777777779,29.999999999999996,10,30.0,0,2.2970000000000006,56605,27,22,1.0,754.6353512151729,False,0.38822125065431295,1,3.6570000000000014,25457,828,0,0.0,8280.0,False,-0.2789485224255122,0,0.5510000000000002,54408,15,158,1.0,1866.1451318580987,False,0.016066400431995143,9,10.505,3112.0,666,0,0.0,14671.233814059327,False,-0.8081809402741222,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,83699,963,12,1.0,9720.067064223966,False,0.11301209712710016,0.5,302767,0.0,0.0,18,0,0,15,3,3.0,16,31,11,168.0,9.0,13,3,11,1132,1.4842007590341382,138.06466033763718
85,11,0,0,0,10.0,20,10.0,22.893732534974067,23,29.391304347826086,9.801878778409515,32,10.3125,30.0,7,30.0,1,2.3070000000000004,57170,26,10,1.0,488.93732534974066,False,0.39874944972043935,0,3.6560000000000006,25347,839,0,0.0,8390.0,False,-0.2802884498258094,0,0.5510000000000002,54181,15,167,1.0,1980.3197440190002,False,0.012946790144484613,31,10.806000000000003,2094.0,679,0,0.0,15544.844391247392,False,-0.8188517204196436,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,83579,985,15,1.0,10104.850596733373,False,0.11392191861408224,0.5,301857,0.0,0.0,14,0,0,12,3,2.0769230769230766,15,27,17,112.0,0.0,11,0,17,703,1.4160805759602226,139.4807409135974
86,17,0,0,0,10.0,20,10.0,22.64058626586937,15,19.666666666666668,11.401547038877418,54,17.555555555555557,30.000000000000004,11,30.0,0,2.306000000000001,57380,24,10,1.0,466.4058626586937,False,0.4035910768467695,5,3.7060000000000013,25127,851,0,0.0,8510.0,False,-0.28418642044485587,0,0.5510000000000002,55048,12,145,1.0,1924.9113558276579,False,0.02835632647732217,22,10.995000000000005,1180.0,687,0,0.0,15554.082764652258,False,-0.8355480229441095,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,82961,1029,14,1.0,12152.191903004863,False,0.11902039729413487,0.5,301182,0.0,0.0,18,0,0,11,3,3.0,19,30,19,166.0,18.0,14,3,19,1710,1.6763770430115983,141.157117956609
87,19,0,0,0,10.0,20,10.0,24.220733271867303,32,32.71875,12.676133161419083,44,19.5,30.0,10,30.0,21,2.516000000000001,57770,26,10,1.0,502.207332718673,False,0.41352848360073413,1,3.711000000000001,25027,859,0,0.0,8590.0,False,-0.28564815942699834,0,0.5510000000000002,55795,3,121,1.0,1606.474312347311,False,0.03914804017503871,10,11.073,-26.0,718,0,0.0,17390.486489200724,False,-0.8408320191568985,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,82403,1063,14,1.0,13894.729550588485,False,0.12295756752540939,0.5,300455,0.0,0.0,12,0,0,10,6,5.285714285714286,20,30,21,145.0,66.0,13,6,21,1248,1.6677740670274943,142.8248920236365
88,21,0,0,0,10.0,20,10.0,24.237341140689892,4,25.0,10.971935878482839,43,1.0,30.0,9,30.0,0,2.4950000000000006,57780,25,16,1.0,637.7974582510383,False,0.4154237515317933,0,3.710000000000001,24917,870,0,0.0,8700.0,False,-0.28698808682729554,0,0.5510000000000002,55695,0,128,0.7,1404.4077924458034,False,0.035457053872560824,43,11.493000000000004,-1415.0,718,0,0.0,17402.410939015343,False,-0.8662247003725687,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,82630,1096,15,1.0,12475.24172281719,False,0.11689043022117954,0.45,299093,0.0,0.0,13,0,0,9,2,2.0,23,32,24,202.0,53.0,16,5,24,570,1.6968580679968,144.5217500916333
89,24,0,0,0,10.0,20,10.0,24.05904063611887,2,9.0,10.805880609079619,5,2.0,30.000000000000004,9,30.0,0,2.4950000000000006,57728,22,24,1.0,797.4169752668529,False,0.4161012616667095,0,3.710000000000001,24787,883,0,0.0,8830.0,False,-0.28857163739128316,0,0.5510000000000002,55677,0,130,0.2,1404.7644791803505,False,0.03512984686942631,5,11.500000000000002,-1648.0,718,0,0.0,17274.39117673335,False,-0.8716778249115655,0,0.2,79486,0,9,0.0,270.00000000000006,False,0.0006786733193409328,0,0.3350000000000001,82890,1091,16,1.0,12269.215744505864,False,0.11886344680901548,0.3666666666666667,298920,0.0,0.0,11,0,0,12,1,1.0,22,34,17,241.0,52.0,19,5,17,488,1.6818389320396818,146.20358902367298
90,17,0,0,0,10.0,20,10.0,23.954184912819354,19,23.105263157894736,10.40339612549296,17,4.647058823529412,30.0,7,30.0,0,2.4950000000000006,58059,21,19,1.0,665.1295133435677,False,0.4225537738853456,4,3.750000000000001,24609,894,0,0.0,8940.0,False,-0.2915682023046751,0,0.5510000000000002,55645,0,134,0.4,1394.0550808160567,False,0.034444011684500994,17,11.665000000000004,-11017.0,733,0,0.0,17558.417541096587,False,-1.041086021177463,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,83021,1098,19,1.0,11992.928945791271,False,0.11877366839136368,0.39999999999999997,289803,0.0,0.0,11,0,0,10,6,1211.6643920595534,18,28,13,151.0,48.0,13,4,13,428,1.4127136209863238,147.6163026446593
91,13,0,0,0,10.0,20,10.0,23.845881359736293,1,7.0,10.028513393001292,62,8.612903225806452,29.999999999999996,11,30.0,0,2.4950000000000006,57939,23,29,1.0,921.5305594323524,False,0.42275355762214484,1,3.756000000000001,24515,902,0,0.0,9020.0,False,-0.29288376738860333,0,0.5510000000000002,55734,0,127,0.1,1273.6212009111641,False,0.03497247090764112,54,12.188000000000006,-13645.0,733,0,0.0,17479.0310366867,False,-1.0900650769591425,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,82817,1150,18,1.0,12072.790401951486,False,0.11671164177329482,0.35000000000000003,286846,0.0,0.0,14,0,0,10,5,5.0,16,26,14,117.0,43.0,10,3,14,626,1.2661556460079737,148.88245829066727
92,14,0,0,1,10.0,20,10.0,24.187465086781344,10,29.0,10.078397045482125,9,11.555555555555555,30.0,8,30.0,0,2.4950000000000006,58129,23,29,1.0,931.436487516659,False,0.42750306340922195,0,3.755000000000001,24415,912,0,0.0,9120.0,False,-0.2941018832070553,0,0.5510000000000002,55820,0,120,0.2,1209.407645457855,False,0.035961954663990936,0,12.134000000000006,-41765.916666666664,741,0,0.0,17922.911629304977,True,-1.6022924549629893,0,0.2,79486,0,9,0.0,270.0,False,0.0006786733193409328,0,0.3350000000000001,82953,1149,20,1.0,12180.078205258962,False,0.11909509096270417,0.3666666666666667,300803,0.0,0.125,15,0,0,8,3,542.7352941176471,18,26,12,127.0,38.0,11,3,12,562,1.4882187040057033,150.37067699467298
93,12,0,0,0,10.0,20,10.0,23.14886380656696,7,3.0,10.11637972152478,5,12.0,29.999999999999996,12,30.0,0,2.4950000000000006,58009,25,39,1.0,1152.8056884561115,False,0.42727611869876125,7,3.825000000000001,24209,920,0,0.0,9200.0,False,-0.29814602772431603,0,0.5510000000000002,55859,0,122,0.7,1234.198326026023,False,0.03690557711256579,0,12.134000000000006,-41765.916666666664,741,0,0.0,17153.308080666116,True,-1.6093574454950537,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,83253,1144,18,1.0,12113.138401424349,False,0.12244484774733456,0.45,300816,0.0,0.125,14,0,0,7,10,2559.6317755991286,15,22,9,123.0,11.0,10,2,9,620,1.170149912009947,151.54082690668292
94,9,0,0,0,10.0,20,10.0,21.91132054671202,22,14.681818181818182,10.11637972152478,0,,29.999999999999996,0,,0,2.4950000000000006,58225,22,38,1.0,1052.6301807750567,False,0.4313181253291965,11,3.928000000000001,23861,933,0,0.0,9330.0,False,-0.30504056325675444,0,0.5510000000000002,55536,12,132,1.0,1598.297969801815,False,0.03431772086991717,0,12.134000000000006,-41765.916666666664,741,0,0.0,16236.288525113607,True,-1.6177757207085128,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,83253,1134,28,1.0,12311.974604209101,False,0.12369433687464086,0.5,300361,0.0,0.125,9,0,0,8,4,1450.8386724386726,18,26,7,119.0,3.0,8,1,7,493,1.1323385179857723,152.6731654246687
95,7,0,0,0,10.0,20,10.0,22.123647627075613,10,25.0,10.896714355995744,16,22.0,29.999999999999996,0,,0,2.4950000000000006,58385,21,38,1.0,1050.6986098288733,False,0.4351925671770029,0,3.9170000000000007,23751,944,0,0.0,9440.0,False,-0.3063804906570517,0,0.5510000000000002,55638,12,126,1.0,1638.469780380371,False,0.03655922759501682,0,12.134000000000002,-41765.916666666664,741,0,0.0,16393.622891663028,True,-1.6163313850996062,0,0.2,79486,0,9,0.0,269.99999999999994,False,0.0006786733193409328,0,0.3350000000000001,82901,1140,38,1.0,13562.254365835148,False,0.12712716557011786,0.5,300161,0.0,0.125,11,0,0,4,3,3.0,21,25,8,102.0,0.0,7,0,8,802,1.194194869021885,153.86736029369058
96,8,0,0,0,10.0,20,10.0,22.528579390664312,17,25.647058823529413,10.997114411240165,6,14.666666666666666,30.000000000000004,2,30.0,0,2.4950000000000006,58721,21,31,1.0,908.3859611105937,False,0.4416447725913049,0,3.9170000000000007,23651,954,0,0.0,9540.0,False,-0.3075986064755037,0,0.5510000000000002,55290,19,130,1.0,1857.6678818838436,False,0.03218216760808432,0,12.134000000000002,-41765.916666666664,741,0,0.0,16693.677328482256,True,-1.6135768736904772,0,0.2,79546,0,7,0.0,210.00000000000003,False,0.0010557140523081176,0,0.3350000000000001,82813,1136,48,1.0,13932.721971168829,False,0.1283492023776743,0.5,300021,0.0,0.125,13,0,0,8,4,224.9836860670194,15,23,3,107.0,3.0,7,1,3,784,1.1938017930369824,155.06116208672756
97,3,0,0,0,10.0,20,10.0,21.43872905050208,23,15.130434782608695,11.122324488542198,5,16.2,30.000000000000004,3,30.0,0,2.4950000000000006,58939,23,28,1.0,830.2844134140582,False,0.4460043902528085,10,4.017,23351,962,0,0.0,9620.0,False,-0.3139328087314542,0,0.5510000000000002,55023,32,135,1.0,2187.5531355692633,False,0.030308386292083735,0,12.134000000000002,-41765.916666666664,741,0,0.0,15886.09822642204,True,-1.6209904812810862,0,0.2,79636,0,4,0.0,120.00000000000001,False,0.001621275151758895,0,0.3350000000000001,82732,1131,58,1.0,14319.348996541226,False,0.12976076134918516,0.5,299681,0.0,0.125,13,0,0,5,4,91.74352240896359,14,19,4,48.0,0.0,3,0,4,709,1.6377591799828224,156.69892126671039
98,4,0,0,0,10.0,20,10.0,21.43872905050208,0,,12.12267800964255,24,19.916666666666668,30.000000000000004,0,,0,2.4950000000000006,58849,22,38,1.0,1034.671703919079,False,0.44630145569614205,0,4.007000000000001,23241,973,0,0.0,9730.0,False,-0.3152727361317514,0,0.5510000000000002,55501,22,121,1.0,1938.4960782777944,False,0.03679815002274623,0,12.134000000000002,-41765.916666666664,741,0,0.0,15886.09822642204,True,-1.6209904812810862,0,0.2,79636,0,4,0.0,120.00000000000001,False,0.001621275151758895,0,0.3350000000000001,82254,1145,68,1.0,15920.46632104072,False,0.13381468649717052,0.5,299481,0.0,0.125,10,0,0,5,0,0.0,15,20,8,54.0,3.0,3,1,8,678,1.0711127109825611,157.77003397769295
99,8,0,0,0,10.0,20,10.0,20.53347410321486,21,14.476190476190476,12.306238031257829,7,17.285714285714285,30.000000000000007,2,30.0,0,2.4950000000000006,59042,22,35,1.0,938.6715936125202,False,0.44983399022599124,8,4.087000000000001,22974,983,0,0.0,9830.0,False,-0.3205593587838332,0,0.5510000000000002,55318,33,124,1.0,2203.578161282061,False,0.03587171961666046,0,12.134000000000006,-41765.916666666664,741,0,0.0,15215.304310482212,True,-1.6271483955389703,0,0.2,79696,0,2,0.0,60.000000000000014,False,0.00199831588472608,0,0.3350000000000001,82133,1142,78,1.0,16393.723831696443,False,0.1352679115192004,0.5,299163,0.0,0.125,14,0,0,7,2,2.0,14,21,3,88.0,6.0,6,2,3,674,1.2412827069638297,159.01131668465678
