index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
125,6,0,0,0,9.999999999999995,13,10.0,24.29230031018286,0,,4.718671698280082,32,6.625,46.99999999999998,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,61746,1243,0,0.0,12429.999999999993,False,-0.10521118601221824,10,14.574,34563,105,0,0.0,2550.6915325692003,False,-0.6843771289121376,22,15.099,30077,79,0,0.0,1919.091724504446,False,-0.7266658517785234,0,0.41600000000000004,173358,511,583,1.0,29812.241237821112,False,0.2503013157490324,0,0.2,174066,264,586,1.0,28787.72932834593,False,0.251601292805399,0.3333333333333333,550629,0.0,0.0,15,0,0,7,4,4.0,4,11,8,43.0,17.0,3,3,8,1070,0.7008368950337172,93.81754606380127
126,8,0,0,0,9.999999999999996,11,10.0,24.29230031018286,0,,4.924629280122461,22,6.863636363636363,46.999999999999986,2,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,61636,1254,0,0.0,12539.999999999996,False,-0.10593532757531073,9,14.654,34185,105,0,0.0,2550.6915325692003,False,-0.6877061175336898,13,15.207000000000003,29580,79,0,0.0,1919.091724504446,False,-0.73104285533649,0,0.41600000000000004,173352,507,593,1.0,30367.78704502208,False,0.2521062163208436,0,0.2,174015,270,594,1.0,29247.649905633058,False,0.25278980543129026,0.3333333333333333,549587,0.0,0.0,5,0,0,6,5,5.0,7,13,9,59.0,14.0,5,3,9,204,0.7331341030076146,94.55068016680889
127,9,0,0,0,9.999999999999996,9,10.0,24.29230031018286,0,,4.8620873876190664,8,3.25,46.999999999999986,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,61546,1263,0,0.0,12629.999999999996,False,-0.10652780703602276,5,14.695000000000002,33980,105,0,0.0,2550.6915325692003,False,-0.6895115214157485,3,15.224000000000004,29475,79,0,0.0,1919.091724504446,False,-0.7319675743980323,0,0.41600000000000004,173890,505,591,1.0,30232.354130747623,False,0.2552294674771629,0,0.2,174391,260,596,1.0,29276.14272078095,False,0.2553815132684077,0.3333333333333333,550101,0.0,0.0,13,0,0,0,2,2.0,6,6,8,67.0,9.0,6,3,8,1030,0.7122516189701855,95.26293178577907
128,8,0,0,0,9.999999999999996,13,10.0,24.29230031018286,0,,4.6172730674717375,23,2.5652173913043477,46.999999999999986,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,61416,1276,0,0.0,12759.999999999996,False,-0.10738361070149569,11,14.800000000000002,33475,105,0,0.0,2550.6915325692003,False,-0.6939589797593565,12,15.341000000000006,29019,79,0,0.0,1919.091724504446,False,-0.7359834971795872,0,0.41600000000000004,174355,500,591,1.0,30085.636533735862,False,0.2578304384317976,0,0.2,174807,268,596,1.0,29249.42918208242,False,0.25805555099479466,0.3333333333333333,549891,0.0,0.0,14,0,0,1,3,3.0,5,6,6,79.0,6.0,6,2,6,1070,0.7019501780159771,95.96488196379505
129,6,0,0,0,9.999999999999996,10,10.0,24.29230031018286,0,,4.470141175522179,31,3.5483870967741935,46.99999999999998,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,61316,1286,0,0.0,12859.999999999995,False,-0.10804192121339794,18,14.969000000000001,32629,105,0,0.0,2550.6915325692003,False,-0.7014095733409255,13,15.459000000000003,28470,79,0,0.0,1919.091724504446,False,-0.7408184568442224,0,0.41600000000000004,174762,521,590,1.0,30058.943552447043,False,0.2604447735429089,0,0.2,175230,258,597,1.0,29212.29642328471,False,0.26074147907449674,0.3333333333333333,549226,0.0,0.0,13,0,0,0,4,4.0,4,4,5,41.0,6.0,4,2,5,1040,0.6494804130052216,96.61436237680027
130,5,0,0,0,9.999999999999996,6,10.0,24.29230031018286,0,,4.3185131306141935,18,2.611111111111111,46.99999999999998,15,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,61256,1292,0,0.0,12919.999999999995,False,-0.10843690752053929,14,15.091000000000001,32006,105,0,0.0,2550.6915325692003,False,-0.7068962397727429,4,15.486000000000004,28310,79,0,0.0,1919.091724504446,False,-0.7422275525570488,0,0.41600000000000004,175074,519,593,1.0,30112.308314788756,False,0.26269403391927193,0,0.2,175576,258,599,1.0,29267.176387698448,False,0.2632215719332507,0.3333333333333333,549041,0.0,0.0,9,0,0,0,4,4.0,4,4,5,50.0,3.0,4,1,5,765,0.6572838519932702,97.27164622879354
131,5,0,0,0,9.999999999999996,8,10.0,24.29230031018286,0,,4.35337872550087,37,4.54054054054054,46.999999999999986,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,61176,1300,0,0.0,12999.999999999995,False,-0.10896355593006109,21,15.287,30992,105,0,0.0,2550.6915325692003,False,-0.7158263838527794,16,15.642000000000003,27607,79,0,0.0,1919.091724504446,False,-0.7484187668452793,0,0.41600000000000004,175626,511,591,1.0,30001.576528730937,False,0.2659922846711968,0,0.2,175796,283,601,1.0,29479.00617931674,False,0.26538604077475253,0.3333333333333333,548016,0.0,0.0,12,0,0,0,5,5.0,4,4,5,52.0,3.0,4,1,5,1020,0.6551716559915803,97.92681788478512
132,5,0,0,0,9.999999999999998,11,10.0,24.29230031018286,0,,4.292033137521962,24,3.75,46.99999999999998,11,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,61066,1311,0,0.0,13109.999999999998,False,-0.10968769749315357,10,15.366000000000001,30602,105,0,0.0,2550.6915325692003,False,-0.7192610546527934,14,15.766000000000002,26999,79,0,0.0,1919.091724504446,False,-0.7537733305540192,0,0.41600000000000004,175611,506,601,1.0,30418.768767586098,False,0.2672779969038223,0,0.2,176238,292,600,1.0,29453.273676156397,False,0.2682360075582149,0.3333333333333333,547335,0.0,0.0,9,0,0,0,3,3.0,4,4,4,52.0,3.0,4,1,4,627,0.6417420320212841,98.56855991680641
133,4,0,0,0,9.999999999999998,10,10.0,24.29230031018286,0,,3.9756310451421837,32,1.875,46.99999999999998,15,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,60966,1321,0,0.0,13209.999999999998,False,-0.11034600800505583,20,15.556000000000001,29631,105,0,0.0,2550.6915325692003,False,-0.7278125042600081,12,15.872000000000003,26481,79,0,0.0,1919.091724504446,False,-0.7583352779242943,0,0.41600000000000004,175786,528,606,1.0,30581.13319183506,False,0.2689793564397645,0,0.2,176708,282,600,1.0,29321.12795473008,False,0.27091857198980596,0.3333333333333333,546391,0.0,0.0,12,0,0,1,4,4.0,2,3,6,38.0,12.0,3,1,6,805,0.6316259110462852,99.20018582785269
134,6,0,0,0,9.999999999999998,12,10.0,24.29230031018286,0,,3.8782810052400456,13,2.230769230769231,46.99999999999998,15,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,60846,1333,0,0.0,13329.999999999998,False,-0.11113598061933853,0,15.536000000000001,29631,105,0,0.0,2550.6915325692003,False,-0.7278125042600081,13,15.990000000000002,25892,79,0,0.0,1919.091724504446,False,-0.7635225115171361,0,0.41600000000000004,176044,526,610,1.0,30709.97580875625,False,0.271120623638573,0,0.2,177126,277,601,1.0,29321.283838451476,False,0.2736951148545625,0.3333333333333333,546358,0.0,0.0,12,0,0,1,2,2.0,5,6,4,82.0,0.0,6,0,4,825,0.6682034090044908,99.86838923685718
135,4,0,0,0,9.999999999999998,10,10.0,24.29230031018286,0,,4.228460298349993,55,5.5636363636363635,46.99999999999998,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,60746,1343,0,0.0,13429.999999999998,False,-0.11179429113124079,27,15.806000000000004,28174,105,0,0.0,2550.6915325692003,False,-0.7406440820949325,28,16.257,24479,79,0,0.0,1919.091724504446,False,-0.7759665880310334,0,0.41600000000000004,176442,540,609,1.0,30906.368561108982,False,0.27441596732893575,0,0.2,177362,298,602,1.0,29554.081168908284,False,0.2760354679359398,0.3333333333333333,544022,0.0,0.0,11,0,0,1,6,6.0,3,4,4,42.0,0.0,4,0,4,1040,0.5883617959916592,100.45675103284884
136,4,0,0,0,9.999999999999998,8,10.0,24.29230031018286,0,,4.572919448028811,54,6.092592592592593,46.99999999999998,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,60666,1351,0,0.0,13509.999999999998,False,-0.11232093954076258,18,15.959000000000003,27364,105,0,0.0,2550.6915325692003,False,-0.7477776291411156,36,16.589000000000002,22323,79,0,0.0,1919.091724504446,False,-0.7949541527613676,0,0.41600000000000004,176805,560,607,1.0,31089.83489089612,False,0.2774359451797978,0,0.2,177610,312,604,1.0,29814.750867784976,False,0.2785480686295366,0.3333333333333333,541587,0.0,0.0,13,0,0,1,7,7.0,2,3,6,43.0,12.0,3,1,6,1020,0.6205617439700291,101.07731277681887
137,6,0,0,0,9.999999999999998,9,10.0,24.29230031018286,0,,4.5247347577862245,7,2.7142857142857144,46.999999999999986,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,60576,1360,0,0.0,13599.999999999998,False,-0.11291341900147461,7,16.011000000000006,27079,105,0,0.0,2550.6915325692003,False,-0.7502875808795875,0,16.553,22323,79,0,0.0,1919.091724504446,False,-0.7949541527613676,0,0.41600000000000004,177133,551,610,1.0,31163.1288515402,False,0.27985764187793527,0,0.2,178203,308,601,1.0,29640.61830539815,False,0.28190808004449,0.3333333333333333,542133,0.0,0.0,12,0,0,0,2,2.0,5,5,7,64.0,7.0,5,1,7,1030,0.6516788839944638,101.72899166081334
138,7,0,0,0,9.999999999999998,13,10.0,24.29230031018286,0,,4.4473100395134475,13,3.0,46.999999999999986,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,60446,1373,0,0.0,13729.999999999998,False,-0.11376922266694754,13,16.134000000000004,26521,105,0,0.0,2550.6915325692003,False,-0.7552018021780691,0,16.553000000000004,22323,79,0,0.0,1919.091724504446,False,-0.7949541527613676,0,0.41600000000000004,177564,554,610,1.0,31133.809761890443,False,0.2826226457309993,0,0.2,178673,298,601,1.0,29572.298391775,False,0.28480258473111403,0.3333333333333333,542346,0.0,0.0,16,0,0,0,2,2.0,5,5,8,64.0,17.0,5,2,8,1070,0.6474200049997307,102.37641166581307
139,8,0,0,0,9.999999999999998,12,10.0,24.29230031018286,0,,4.294851445811958,14,1.7857142857142858,46.99999999999999,12,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,60326,1385,0,0.0,13849.999999999998,False,-0.11455919528123025,10,16.221,26066,105,0,0.0,2550.6915325692003,False,-0.7592089181114189,4,16.593000000000004,22162,79,0,0.0,1919.091724504446,False,-0.7963720553223991,0,0.41600000000000004,177934,550,612,1.0,31126.168295196574,False,0.28505451866244913,0,0.2,178842,296,607,1.0,29800.276027960335,False,0.28668197253182914,0.3333333333333333,542149,0.0,0.0,12,0,0,0,5,5.0,6,6,6,85.0,6.0,6,2,6,684,0.6324427970102988,103.00885446282336
140,6,0,0,0,10.0,11,10.0,24.29230031018286,0,,4.328497324268147,14,4.857142857142857,46.99999999999999,14,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,60216,1396,0,0.0,13960.0,False,-0.11528333684432274,8,16.291,25786,105,0,0.0,2550.6915325692003,False,-0.761674835608865,6,16.649000000000004,21922,79,0,0.0,1919.091724504446,False,-0.7984856988916386,0,0.41600000000000004,178289,554,613,1.0,31208.98751764455,False,0.28768715762126695,0,0.2,179077,286,612,1.0,30001.950234740685,False,0.2889123368246411,0.3333333333333333,542109,0.0,0.0,12,0,0,0,2,2.0,3,3,7,41.0,18.0,3,3,7,768,0.5935325369937345,103.6023869998171
141,7,0,0,0,10.0,12,10.0,24.29230031018286,0,,4.672676243703227,32,6.937499999999999,46.99999999999999,8,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,60096,1408,0,0.0,14080.0,False,-0.11607330945860543,22,16.503000000000004,24758,105,0,0.0,2550.6915325692003,False,-0.7707282755637739,10,16.743000000000002,21497,79,0,0.0,1919.091724504446,False,-0.8022286093788333,0,0.41600000000000004,178518,563,615,1.0,31535.716725204915,False,0.2902929328414574,0,0.2,179002,289,622,1.0,30584.403434430227,False,0.29034834280069816,0.3333333333333333,540690,0.0,0.0,10,0,0,0,6,6.0,5,5,6,56.0,14.0,5,2,6,496,0.6151909809559584,104.21757798077306
142,6,0,0,0,10.000000000000002,13,10.0,24.29230031018286,0,,4.382590518309041,27,2.037037037037037,46.99999999999999,11,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,59966,1421,0,0.0,14210.000000000002,False,-0.11692911312407836,5,16.531000000000002,24563,105,0,0.0,2550.6915325692003,False,-0.772445610963781,22,16.953000000000003,20307,79,0,0.0,1919.091724504446,False,-0.812708758742979,0,0.41600000000000004,178964,567,615,1.0,31389.928823881222,False,0.29277080798233834,0,0.2,179018,292,631,1.0,30936.716431346234,False,0.2916244942100158,0.3333333333333333,539637,0.0,0.0,12,0,0,0,5,5.0,4,4,6,46.0,24.0,4,2,6,647,0.5854560160078108,104.80303399678087
143,6,0,0,0,10.000000000000002,9,10.0,24.29230031018286,0,,4.267749370431539,20,3.0,46.99999999999999,6,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,59876,1430,0,0.0,14300.000000000002,False,-0.11752159258479039,15,16.676000000000005,23848,105,0,0.0,2550.6915325692003,False,-0.7787425074304735,5,16.981,20112,79,0,0.0,1919.091724504446,False,-0.814426094142986,0,0.41600000000000004,178934,567,625,1.0,31794.81389303468,False,0.2939160348432167,0,0.2,179270,292,635,1.0,31091.182816166005,False,0.2938110005517716,0.3333333333333333,538859,0.0,0.0,7,0,0,0,4,4.0,4,4,8,50.0,22.0,4,2,8,372,0.598727278993465,105.40176127577433
144,8,0,0,0,10.000000000000002,7,10.0,24.29230031018286,0,,4.238693772391073,18,3.888888888888889,46.99999999999999,8,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,59806,1437,0,0.0,14370.000000000002,False,-0.11798240994312197,6,16.721,23613,105,0,0.0,2550.6915325692003,False,-0.780812116758687,12,17.096,19568,79,0,0.0,1919.091724504446,False,-0.8192170195665954,0,0.41600000000000004,179097,567,631,1.0,32060.339368945733,False,0.2958802569116578,0,0.2,179413,290,641,1.0,31356.221193993406,False,0.2956407809861976,0.3333333333333333,538316,0.0,0.0,7,0,0,2,5,5.0,5,7,8,72.0,8.0,7,1,8,446,0.6225887799519114,106.02435005572625
145,8,0,0,0,10.000000000000002,9,10.0,24.29230031018286,0,,4.11461699144611,28,3.1785714285714284,46.99999999999999,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,59716,1446,0,0.0,14460.000000000002,False,-0.118574889403834,13,16.845000000000002,23060,105,0,0.0,2550.6915325692003,False,-0.7856823038161429,15,17.234,18859,79,0,0.0,1919.091724504446,False,-0.8254610749440568,0,0.41600000000000004,179051,573,641,1.0,32484.675536098617,False,0.2969838138339651,0,0.2,179370,292,651,1.0,31798.46816150226,False,0.29682373621617886,0.3333333333333333,536875,0.0,0.0,4,0,0,1,5,5.0,6,7,6,86.0,13.0,7,1,6,90,0.6073260260163806,106.63167608174263
146,6,0,0,0,10.000000000000002,5,10.0,24.29230031018286,0,,4.159954951584335,39,4.410256410256411,46.99999999999999,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,59666,1451,0,0.0,14510.000000000002,False,-0.11890404465978513,18,17.012,22210,105,0,0.0,2550.6915325692003,False,-0.7931681247905326,21,17.429000000000002,17769,79,0,0.0,1919.091724504446,False,-0.835060539487686,0,0.41600000000000004,178974,589,651,1.0,33047.21346648317,False,0.29834040666273676,0,0.2,179275,295,661,1.0,32294.186710717375,False,0.29783890656057577,0.3333333333333333,534713,0.0,0.0,2,0,0,3,8,8.0,3,6,4,75.0,0.0,6,0,4,50,0.5623719989671372,107.19404808070976
147,4,0,0,0,10.0,9,10.0,24.29230031018286,0,,4.182562347893841,10,4.7,46.99999999999999,10,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,59576,1460,0,0.0,14600.0,False,-0.11949652412049716,5,17.044000000000004,22035,105,0,0.0,2550.6915325692003,False,-0.7947093232264364,5,17.458000000000002,17564,79,0,0.0,1919.091724504446,False,-0.8368659433697447,0,0.41600000000000004,179397,589,651,1.0,33060.52922290947,False,0.30119385430154233,0,0.2,179275,285,671,1.0,32729.03026914974,False,0.2992828499722721,0.3333333333333333,534666,0.0,0.0,8,0,0,0,3,3.0,4,4,6,49.0,0.0,4,0,6,560,0.5377495990251191,107.73179767973488
148,6,0,0,0,10.0,11,10.0,24.29230031018286,0,,4.272229500662257,10,6.2,46.99999999999999,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,59466,1471,0,0.0,14710.0,False,-0.12022066568358963,10,17.139000000000003,21635,105,0,0.0,2550.6915325692003,False,-0.7982320625085021,0,17.453000000000003,17564,79,0,0.0,1919.091724504446,False,-0.8368659433697447,0,0.41600000000000004,179343,585,661,1.0,33566.25425788742,False,0.30251454178279075,0,0.2,179267,279,681,1.0,33198.95203068476,False,0.3007901445481811,0.3333333333333333,534094,0.0,0.0,5,0,0,3,2,2.0,3,6,4,75.0,0.0,6,0,4,110,0.5507904560072348,108.28258813574212
149,4,0,0,0,10.0,14,10.0,24.29230031018286,0,,4.240226105017239,2,1.0,46.99999999999999,1,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,59326,1485,0,0.0,14850.0,False,-0.1211423004002528,0,17.129,21635,105,0,0.0,2550.6915325692003,False,-0.7982320625085021,2,17.473000000000006,17482,79,0,0.0,1919.091724504446,False,-0.8375881049225682,0,0.41600000000000004,179343,575,671,1.0,33975.130010384906,False,0.3038722563851399,0,0.2,179312,271,690,1.0,33579.10127445967,False,0.3023513241722055,0.3333333333333333,533917,0.0,0.0,6,0,0,0,1,1.0,3,3,6,42.0,15.0,3,1,6,187,0.5335655550006777,108.8161536907428
150,6,0,0,0,10.0,7,10.0,24.29230031018286,0,,4.243441736512926,14,4.285714285714286,47.0,2,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,59256,1492,0,0.0,14920.0,False,-0.12160311775858437,2,17.149,21561,105,0,0.0,2550.6915325692003,False,-0.7988837692756843,12,17.591000000000005,16941,79,0,0.0,1919.091724504446,False,-0.8423526098015621,0,0.41600000000000004,179389,575,679,1.0,34352.97899849493,False,0.30543243897889727,0,0.2,179300,265,700,1.0,34024.512060175926,False,0.3037506626603883,0.3333333333333333,533266,0.0,0.0,3,0,0,0,5,5.0,5,5,6,60.0,13.0,5,1,6,164,0.575352396001108,109.3915060867439
151,6,0,0,0,10.0,5,10.0,24.29230031018286,0,,4.149532400798361,25,3.48,47.0,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,59206,1497,0,0.0,14970.0,False,-0.12193227301453549,12,17.267,21014,105,0,0.0,2550.6915325692003,False,-0.8037011152439092,13,17.709,16340,79,0,0.0,1919.091724504446,False,-0.8476455255728659,0,0.41600000000000004,179364,575,689,1.0,34768.981130459055,False,0.30664778725040365,0,0.2,179238,270,710,1.0,34490.373748215556,False,0.30488585006878816,0.3333333333333333,531981,0.0,0.0,2,0,0,3,7,7.0,2,5,8,59.0,11.0,5,1,8,50,0.5995977440034039,109.9911038307473
152,8,0,0,0,9.999999999999998,6,10.0,24.29230031018286,0,,4.264516096613351,15,5.666666666666667,47.0,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,59146,1503,0,0.0,15029.999999999998,False,-0.12232725932167685,10,17.355000000000004,20619,105,0,0.0,2550.6915325692003,False,-0.8071798202849491,5,17.746000000000002,16145,79,0,0.0,1919.091724504446,False,-0.849362860972873,0,0.41600000000000004,179279,580,699,1.0,35326.419336035746,False,0.30793431624119455,0,0.2,179238,260,720,1.0,34948.77418511947,False,0.30640801655360944,0.3333333333333333,531246,0.0,0.0,3,0,0,1,3,3.0,5,6,8,78.0,27.0,6,2,8,60,0.5945151530322619,110.58561898377957
153,8,0,0,0,9.999999999999998,9,10.0,24.29230031018286,0,,4.195572625652098,27,3.740740740740741,47.0,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,59056,1512,0,0.0,15119.999999999998,False,-0.12291973878238888,18,17.525000000000002,19809,105,0,0.0,2550.6915325692003,False,-0.8143133673311321,9,17.831000000000003,15764,79,0,0.0,1919.091724504446,False,-0.8527182701390406,0,0.41600000000000004,179276,571,709,1.0,35718.67196924735,False,0.30921690841523275,0,0.2,179140,276,730,1.0,35467.97804467998,False,0.3074812486956001,0.3333333333333333,529864,0.0,0.0,3,0,0,2,5,5.0,4,6,2,72.0,26.0,6,2,2,90,0.5607286019949242,111.14634758577449
154,2,0,0,0,9.999999999999998,4,10.0,24.29230031018286,0,,4.131825995035578,21,3.5714285714285716,47.0,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,59016,1516,0,0.0,15159.999999999998,False,-0.12318306298714977,11,17.617000000000004,19328,105,0,0.0,2550.6915325692003,False,-0.8185494613178163,10,17.922000000000004,15348,79,0,0.0,1919.091724504446,False,-0.8563819189923889,0,0.41600000000000004,179209,578,719,1.0,36181.195425130565,False,0.31030780483191284,0,0.2,179132,270,740,1.0,35895.59301865961,False,0.30884805916871866,0.3333333333333333,528852,0.0,0.0,2,0,0,0,4,4.0,1,1,2,13.0,14.0,1,1,2,40,0.2602858350146562,111.40663342078915
155,2,0,0,0,9.999999999999998,9,10.0,24.29230031018286,0,,4.154614121135467,18,4.388888888888889,47.0,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,58926,1525,0,0.0,15249.999999999998,False,-0.1237755424478618,12,17.726000000000003,18834,105,0,0.0,2550.6915325692003,False,-0.8229000443311674,6,17.972,15102,79,0,0.0,1919.091724504446,False,-0.8585484036508593,0,0.41600000000000004,179136,580,729,1.0,36672.67619025857,False,0.31145500976343543,0,0.2,179126,266,750,1.0,36355.12735622203,False,0.310334143636799,0.3333333333333333,527943,0.0,0.0,4,0,0,0,3,3.0,2,2,2,27.0,0.0,2,0,2,90,0.25595058902399614,111.66258400981314
156,2,0,0,0,9.999999999999998,11,10.0,24.29230031018286,0,,4.1204631341987525,2,1.0,47.0,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,58816,1536,0,0.0,15359.999999999996,False,-0.12449968401095429,0,17.714000000000002,18834,105,0,0.0,2550.6915325692003,False,-0.8229000443311674,2,17.986,15020,79,0,0.0,1919.091724504446,False,-0.8592705652036828,0,0.41600000000000004,179134,572,739,1.0,37089.90491276169,False,0.3128271788569208,0,0.2,179126,256,760,1.0,36774.83856235488,False,0.3117278384936241,0.3333333333333333,527749,0.0,0.0,4,0,0,1,1,1.0,1,2,0,32.0,0.0,2,0,0,110,0.2371496669948101,111.89973367680795
157,0,0,0,0,9.999999999999998,0,,24.29230031018286,0,,4.409655180444895,12,8.416666666666666,47.0,11,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,58816,1536,0,0.0,15359.999999999996,False,-0.12449968401095429,6,17.774000000000004,18619,105,0,0.0,2550.6915325692003,False,-0.8247935166952777,6,18.044000000000004,14822,79,0,0.0,1919.091724504446,False,-0.8610143211483053,0,0.41600000000000004,179127,574,747,1.0,37640.14207357537,False,0.3146078103057458,0,0.2,179549,246,761,1.0,36851.77517438945,False,0.3147925458223127,0.3333333333333333,527752,0.0,0.0,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,517,0.15240392897976562,112.05213760578772
158,0,0,0,0,9.999999999999998,0,,24.29230031018286,0,,4.409655180444895,0,,47.00000000000001,1,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,58816,1536,0,0.0,15359.999999999996,False,-0.12449968401095429,0,17.768000000000004,18619,105,0,0.0,2550.6915325692003,False,-0.8247935166952777,0,18.038000000000004,14822,79,0,0.0,1919.091724504446,False,-0.8610143211483053,0,0.41600000000000004,179127,564,757,1.0,38066.04552177093,False,0.3160220671485006,0,0.2,179596,236,770,1.0,37230.678622585,False,0.31636287106951694,0.3333333333333333,527799,0.0,0.0,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,47,0.14658836397575215,112.19872596976347
159,0,0,0,0,9.999999999999998,0,,24.29230031018286,0,,4.409655180444895,0,,47.00000000000001,6,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,58816,1536,0,0.0,15359.999999999996,False,-0.12449968401095429,0,17.768000000000004,18619,105,0,0.0,2550.6915325692003,False,-0.8247935166952777,0,18.038000000000004,14822,79,0,0.0,1919.091724504446,False,-0.8610143211483053,0,0.41600000000000004,179315,554,763,1.0,38303.94896996648,False,0.31806059760905364,0,0.2,179690,226,778,1.0,37562.582070780554,False,0.3180892647211707,0.3333333333333333,528081,0.0,0.0,3,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,282,0.14670191297773272,112.3454278827412
