index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
36,17,0,0,0,10.0,20,10.0,4.484131024680328,10,6.0,31.41152519155808,4,36.0,31.0,20,31.0,5,1.4200000000000004,25924,359,0,0.0,3590.0,False,-0.13239851012551254,5,0.7900000000000003,27462,381,0,0.0,3810.0,False,-0.08081630097968638,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49185,4,104,1.0,3284.7351440207617,False,0.06822823337068112,4,2.6070000000000007,57966,0,2,0.2,62.0,False,-0.049930379228438036,13,3.138000000000001,56825,0,2,0.2,62.0,False,-0.06862150872307314,0.2333333333333333,265520,0.0,0.0,17,0,0,0,15,14.25,24,24,18,68.0,39.0,4,13,18,375,0.8137946640490554,37.15692577185109
37,18,0,0,0,10.0,20,10.0,4.3858165478418725,9,3.6666666666666665,31.86869605319146,3,36.0,31.0,20,31.0,7,1.4850000000000005,25673,372,0,0.0,3720.0,False,-0.13822028858493224,2,0.8050000000000002,27372,388,0,0.0,3880.0,False,-0.08253779461015995,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49260,3,111,1.0,3550.5827115477778,False,0.07259812437262535,6,2.6630000000000007,57899,0,2,0.2,62.0,False,-0.05102793021541486,10,3.225000000000001,56737,0,1,0.1,31.0,False,-0.07031697927758211,0.21666666666666667,265099,0.0,0.0,18,0,0,3,12,12.0,21,24,18,67.0,42.0,4,14,18,432,0.8593581260065548,38.01628389785765
38,18,0,0,0,10.0,20,10.0,4.3858165478418725,0,,32.01572267747094,1,36.0,30.999999999999996,16,31.0,0,1.4780000000000002,25603,379,0,0.0,3790.0,False,-0.13931578453159724,0,0.8030000000000002,27242,401,0,0.0,4010.0,False,-0.08457228708253779,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49296,0,113,0.3,3617.7766625542163,False,0.07406082955963739,5,2.707000000000001,57881,0,1,0.1,30.999999999999996,False,-0.05157670570890327,8,3.2950000000000013,56686,0,0,0.0,0.0,False,-0.07140633958555165,0.06666666666666667,264866,0.0,0.0,14,0,0,2,8,7.333333333333333,25,27,17,71.0,42.0,4,14,17,267,0.778639675991144,38.79492357384879
39,17,0,0,0,10.0,20,10.0,4.440437169790196,3,5.666666666666667,32.30772752865457,2,36.0,30.999999999999996,20,31.0,1,1.4880000000000002,25536,384,0,0.0,3840.0,False,-0.14063037966759523,2,0.8230000000000002,27072,416,0,0.0,4160.0,False,-0.0875457760806285,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49351,0,114,0.3,3683.0809382666207,False,0.07590299634587987,5,2.7520000000000007,57872,0,0,0.0,0.0,False,-0.05197804898026046,14,3.4270000000000014,56401,0,2,0.2,61.99999999999999,False,-0.07556720452125482,0.08333333333333333,264390,0.0,0.0,14,0,0,1,12,11.75,24,25,20,48.0,52.0,3,14,20,272,0.778134002990555,39.573057576839346
40,20,0,0,0,9.999999999999998,20,10.0,4.393563220004787,5,3.8,32.709640982269015,3,36.0,30.999999999999996,20,31.0,3,1.5170000000000003,25363,396,0,0.0,3959.999999999999,False,-0.14416726658111365,2,0.841,26972,424,0,0.0,4239.999999999999,False,-0.08942376913205421,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49440,0,116,0.5,3794.3183539432057,False,0.07894241770815248,14,2.8870000000000013,57584,0,2,0.2,61.99999999999999,False,-0.056188057990007374,4,3.4530000000000007,56393,0,1,0.1,30.999999999999996,False,-0.07595216643459743,0.13333333333333333,263910,0.0,0.0,16,0,0,2,15,14.333333333333332,23,25,17,97.0,42.0,6,14,17,308,0.8079446079791524,40.3810021848185
41,17,0,0,0,9.999999999999998,20,10.0,4.393563220004787,0,,32.709640982269015,0,,30.999999999999996,20,31.0,0,1.5140000000000002,25283,404,0,0.0,4039.999999999999,False,-0.14541926194873078,0,0.8390000000000002,26852,436,0,0.0,4359.999999999999,False,-0.09130176218347992,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49440,0,116,0.0,3794.3183539432057,False,0.07894241770815248,9,2.963000000000001,57546,0,0,0.0,0.0,False,-0.05731837169301335,8,3.5290000000000012,56335,0,0,0.0,0.0,False,-0.07715619624866901,0.0,263614,0.0,0.0,11,0,0,1,9,8.5,26,27,17,71.0,39.0,4,13,17,262,0.7564610809786245,41.13746326579712
42,17,0,0,0,9.999999999999998,20,10.0,4.213550978524984,5,2.0,32.709640982269015,0,,30.999999999999996,20,31.0,5,1.5640000000000003,25063,418,0,0.0,4179.999999999999,False,-0.15011424457729505,0,0.8390000000000002,26792,442,0,0.0,4419.999999999999,False,-0.09224075870919278,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49430,0,121,0.5,3957.866558854551,False,0.08045087912039002,11,3.064000000000001,57404,0,0,0.0,0.0,False,-0.059644524531083626,9,3.611000000000001,56231,0,0,0.0,0.0,False,-0.07885985748218527,0.08333333333333333,263078,0.0,0.0,12,0,0,0,13,13.0,28,28,17,79.0,46.0,5,12,17,200,0.773389941023197,41.91085320682032
43,17,0,0,0,9.999999999999998,20,10.0,4.101411297360433,7,3.142857142857143,32.837153593611376,1,36.0,30.999999999999996,20,31.0,5,1.6090000000000002,24916,424,0,0.0,4239.999999999999,False,-0.1537763310275752,2,0.8590000000000002,26632,456,0,0.0,4559.999999999999,False,-0.09505774828633134,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49444,0,127,0.7,4170.318506388645,False,0.08297764345420072,9,3.1430000000000007,57302,0,0,0.0,0.0,False,-0.061315423048570725,11,3.7120000000000015,56053,0,1,0.1,30.999999999999996,False,-0.08152182815955443,0.13333333333333333,262505,0.0,0.0,13,0,0,3,15,15.0,24,27,15,77.0,45.0,5,12,15,236,1.7184070000075735,43.629260206827894
44,15,0,0,0,9.999999999999998,20,10.0,4.126264255739061,4,4.5,32.96772149691193,1,36.0,31.0,20,31.0,2,1.6240000000000003,24772,435,0,0.0,4349.999999999999,False,-0.15656202072052333,2,0.8770000000000002,26522,465,0,0.0,4649.999999999999,False,-0.09709224075870919,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49462,0,130,0.4,4285.803794598551,False,0.08456951088247994,8,3.2140000000000013,57177,0,1,0.1,31.0,False,-0.06310918175116717,11,3.8110000000000013,55939,0,0,0.0,0.0,False,-0.08364321402244246,0.08333333333333333,262030,0.0,0.0,14,0,0,2,14,14.0,26,28,14,92.0,27.0,6,9,14,267,0.7221958280424587,44.35145603487035
45,14,0,0,0,10.0,20,10.0,3.8115115774200015,15,2.6,33.222519936691924,2,36.0,31.0,0,,14,1.7620000000000005,24371,448,0,0.0,4480.0,False,-0.1670787818085073,1,0.8850000000000002,26442,472,0,0.0,4720.0,False,-0.09850073554727848,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49495,5,138,1.0,4603.765309150586,False,0.0886043306062356,0,3.206000000000001,57141,0,2,0.1,62.0,False,-0.06344499959046605,0,3.8000000000000007,55903,0,1,0.1,31.0,False,-0.08397903186174134,0.20000000000000004,261510,0.0,0.0,12,0,0,1,5,5.0,26,27,14,68.0,30.0,4,10,14,272,0.8112800569506362,45.16273609182099
46,14,0,0,0,10.0,20,10.0,3.93568351192985,2,8.0,33.5637162262098,3,36.0,31.0,0,,0,1.7480000000000007,24261,459,0,0.0,4590.0,False,-0.16880027543898088,2,0.9040000000000001,26332,481,0,0.0,4810.0,False,-0.10053522801965632,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49587,0,142,0.7,4766.047704121792,False,0.09224320321264577,0,3.206000000000001,57069,0,4,0.2,124.0,False,-0.0641166352690638,0,3.8000000000000007,55867,0,2,0.1,62.0,False,-0.08431484970104022,0.16666666666666666,261274,0.0,0.0,15,0,0,5,1,1.0,24,29,15,64.0,30.0,4,10,15,308,0.7422151989885606,45.90495129080955
47,15,0,0,0,10.0,20,10.0,3.93568351192985,0,,33.938830276195404,4,36.0,31.0,0,,0,1.7480000000000004,24141,471,0,0.0,4710.0,False,-0.1706782684904066,0,0.9020000000000001,26252,489,0,0.0,4890.0,False,-0.10178722338727347,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49731,0,138,0.0,4683.558578114966,False,0.09440279290173569,0,3.206000000000001,56997,0,6,0.2,186.0,False,-0.06478827094766156,0,3.8000000000000007,55795,0,4,0.2,124.0,False,-0.08498648537963797,0.06666666666666667,261074,0.0,0.0,17,0,0,4,0,0.0,22,26,15,65.0,33.0,4,11,15,344,0.7472642650245689,46.65221555583412
48,15,0,0,0,10.0,20,10.0,3.93568351192985,0,,34.1732209055858,3,36.0,31.0,0,,0,1.7480000000000004,24061,479,0,0.0,4790.0,False,-0.17193026385802374,0,0.9020000000000001,26132,501,0,0.0,5010.0,False,-0.10366521643869918,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49839,0,135,0.0,4613.384822254083,False,0.09593519285275723,0,3.206000000000001,56925,0,8,0.2,248.0,False,-0.06545990662625932,0,3.8000000000000007,55759,0,5,0.1,155.0,False,-0.08532230321893684,0.05000000000000001,260874,0.0,0.0,14,0,0,6,0,0.0,22,28,18,51.0,48.0,3,12,18,308,0.745339315966703,47.39755487180082
49,18,0,0,0,10.0,20,10.0,3.904319370201701,1,2.0,34.31514473520679,2,36.0,31.0,0,,1,1.7580000000000005,23955,488,0,0.0,4880.0,False,-0.17383955679363985,0,0.9020000000000001,26022,512,0,0.0,5120.0,False,-0.10538671006917275,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49909,0,134,0.1,4598.229394517711,False,0.09724710908259293,0,3.206000000000001,56889,0,9,0.1,279.0,False,-0.06579572446555819,0,3.8000000000000007,55723,0,6,0.1,186.0,False,-0.08565812105823573,0.05000000000000001,260656,0.0,0.0,12,0,0,11,1,1.0,16,27,17,85.0,51.0,5,13,17,272,0.7845966459717602,48.18215151777258
50,17,0,0,0,10.0,20,10.0,3.890080646966778,11,3.8181818181818183,34.31514473520679,0,,31.0,0,,9,1.8470000000000004,23729,495,0,0.0,4950.0,False,-0.17981783467401172,2,0.9220000000000002,25872,525,0,0.0,5250.0,False,-0.10804720022535917,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49867,1,144,1.0,4945.270922516745,False,0.10001125367811468,0,3.206000000000001,56889,0,9,0.0,279.0,False,-0.06579572446555819,0,3.8000000000000007,55723,0,6,0.0,186.0,False,-0.08565812105823573,0.16666666666666666,260238,0.0,0.0,12,0,0,12,4,4.0,17,29,18,77.0,43.0,5,12,18,200,0.7524200029438362,48.93457152071642
51,18,0,0,0,10.000000000000002,20,10.0,4.022893629921299,2,8.0,34.38485678007755,1,36.0,31.0,0,,0,1.8380000000000003,23629,505,0,0.0,5050.000000000001,False,-0.18138282888353313,2,0.9400000000000002,25752,535,0,0.0,5350.000000000001,False,-0.11023819211868915,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49887,0,146,0.3,5020.1890898913225,False,0.10121885931244957,0,3.206000000000001,56889,0,9,0.0,279.0,False,-0.06579572446555819,0,3.8000000000000007,55687,0,7,0.1,217.0,False,-0.08599393889753461,0.06666666666666667,260002,0.0,0.0,10,0,0,9,1,1.0,19,28,16,128.0,30.0,8,10,16,236,0.8050686920178123,49.73964021273423
52,16,0,0,0,10.000000000000002,20,10.0,3.908697333430019,7,3.0,34.52085793518774,2,36.0,31.0,0,,5,1.8880000000000008,23424,517,0,0.0,5170.000000000001,False,-0.18592131209114526,2,0.9580000000000002,25652,543,0,0.0,5430.000000000001,False,-0.11211618517011487,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49938,0,151,0.7,5212.649548213349,False,0.10431316647625467,0,3.206000000000001,56853,0,10,0.1,310.0,False,-0.06613154230485707,0,3.8000000000000016,55651,0,8,0.1,248.0,False,-0.08632975673683348,0.15,259676,0.0,0.0,15,0,0,12,2,2.0,17,29,16,97.0,30.0,6,10,16,272,0.7921892990125343,50.531829511746764
53,16,0,0,0,10.000000000000002,20,10.0,3.726749995565654,10,2.7,34.58695977950249,1,36.0,31.0,0,,9,1.9730000000000003,23165,527,0,0.0,5270.000000000001,False,-0.19246298788694483,1,0.9660000000000002,25542,553,0,0.0,5530.000000000001,False,-0.11399417822154058,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,49947,0,160,1.0,5533.913564720398,False,0.10787828718102178,0,3.206000000000001,56853,0,10,0.0,310.0,False,-0.06613154230485707,0,3.8000000000000007,55615,0,9,0.1,279.0,False,-0.08666557457613236,0.18333333333333335,259280,0.0,0.0,11,0,0,13,3,3.0,15,28,16,96.0,30.0,6,10,16,236,0.7704367959522642,51.30226630769903
54,16,0,0,0,10.000000000000002,20,10.0,3.687957032691659,15,3.5333333333333328,34.77016185642074,3,36.0,31.0,0,,11,2.0740000000000003,22857,537,0,0.0,5370.000000000001,False,-0.20053835800807537,4,1.0050000000000001,25398,563,0,0.0,5630.000000000001,False,-0.11693636733544086,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,50002,5,167,1.0,5825.056815185722,False,0.11209365939330541,0,3.206000000000001,56817,0,11,0.1,341.0,False,-0.06646736014415595,0,3.8000000000000007,55543,0,11,0.2,341.0,False,-0.08733721025473011,0.21666666666666667,258775,0.0,0.0,13,0,0,10,6,6.0,18,28,18,68.0,36.0,4,12,18,308,0.7696636790060438,52.07192998670507
55,18,0,0,0,10.000000000000002,20,10.0,3.89229636233527,7,5.857142857142857,34.96832198377434,4,36.0,31.0,0,,3,2.0930000000000004,22712,547,0,0.0,5470.000000000001,False,-0.20351184700616606,4,1.0410000000000001,25254,573,0,0.0,5730.000000000001,False,-0.11987855644934113,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,50105,2,173,1.0,6057.304295917631,False,0.11669893755824409,0,3.206000000000001,56745,0,13,0.2,403.0,False,-0.0671389958227537,0,3.8000000000000007,55471,0,13,0.2,403.0,False,-0.08800884593332788,0.2333333333333333,258445,0.0,0.0,13,0,0,12,3,3.0,17,29,19,101.0,36.0,6,12,19,344,0.8100445279851556,52.88197451469023
56,19,0,0,0,10.000000000000002,20,10.0,3.743179033814587,4,1.25,35.05308507216751,2,36.0,31.0,0,,4,2.1300000000000003,22512,560,0,0.0,5600.000000000001,False,-0.20773733137187392,0,1.0370000000000001,25184,580,0,0.0,5800.000000000001,False,-0.12097405239600613,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,50172,0,177,0.6,6204.39605777365,False,0.11965276116279233,0,3.206000000000001,56709,0,14,0.1,434.0,False,-0.06747481366205259,0,3.8000000000000007,55435,0,14,0.1,434.0,False,-0.08834466377262674,0.13333333333333333,258170,0.0,0.0,13,0,0,12,2,2.0,18,30,16,135.0,33.0,8,11,16,272,0.8318432049709372,53.713817719661165
57,16,0,0,0,10.000000000000002,20,10.0,3.849067292803136,5,5.2,35.09441997536409,1,36.0,31.0,0,,5,2.1760000000000006,22334,571,0,0.0,5710.000000000001,False,-0.21158721712729664,0,1.0370000000000001,25094,589,0,0.0,5890.000000000001,False,-0.12238254718457542,0,0.2,48158,0,0,0.0,0.0,False,0.012126689224690528,0,0.2,50182,0,181,0.5,6352.0900155409,False,0.12141495571279401,0,3.206000000000001,56673,0,15,0.1,465.0,False,-0.06781063150135146,0,3.8000000000000007,55435,0,14,0.0,434.0,False,-0.08834466377262674,0.09999999999999999,257876,0.0,0.0,13,0,0,11,2,2.0,12,23,15,68.0,36.0,4,12,15,236,0.7472167910309508,54.461034510692116
