index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
1447,105e809b-e877-4c5e-b744-d872a461bd30,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,63,1,10,18,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,63,,-1,-1
1448,7882b942-1d3e-4e65-a4ec-b36d51c1bfa4,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,63,1,10,18,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,63,,-1,-1
1449,76291209-8c10-42a3-b042-0af3c7c8affc,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,63,2,34,18,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,63,,-1,-1
1450,4c93fc00-8e7b-4f27-9a5a-4fc0fc24424d,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,25,15,28,18,-1,18,00Dec@0|02Ind@1,"[quantity: (1, 15), time: (22, 27), unit_price: (18, 36)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,-1,00Dec@0:product(0.06666666666666667),-1,-1
1451,274d12d8-5e3e-401e-88a1-6664b34ccc6b,05Ran@2,BUYER,RandomAgent,_SystemAgent,63,2,34,18,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1452,6bc8ce81-7c8b-48bb-9d0e-e209ddcc8c84,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,26,1,27,18,-1,18,00Dec@0|02Ind@1,"[quantity: (1, 1), time: (21, 26), unit_price: (18, 36)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,26,,-1,-1
1453,db434c8a-e4b2-4978-8688-fa113b33012b,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,63,1,34,18,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,63,,-1,-1
1454,3e5ee0da-c153-47be-95c1-bb8a5f5991ab,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,36,8,26,18,-1,18,05Ran@2|02Ind@1,"[quantity: (1, 8), time: (18, 42), unit_price: (1, 26)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,8,-1,02Ind@1:product(0.25),-1,-1
1455,d61d5717-8b9f-4b6e-811a-f46b5fbb739a,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,28,16,40,18,-1,18,02Ind@1|04Dec@2,"[quantity: (1, 18), time: (23, 28), unit_price: (26, 52)]",02Ind@1,04Dec@2,p2,02Ind@1,False,2,17,28,,-1,-1
1456,7c4c80b1-868a-40c5-babf-23fca1acf39e,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,63,2,10,18,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,63,,-1,-1
1457,93724678-72d8-4fc3-b585-bbce1b54a7f8,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,63,3,10,18,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,63,,-1,-1
1458,3ce88160-3ada-4dc7-af7d-26f7c0053f95,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,63,1,10,18,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,63,,-1,-1
1459,c5f666c9-1486-4c74-a422-bbd936c78973,05Ran@2,BUYER,RandomAgent,_SystemAgent,63,3,34,18,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1460,debf4d96-ddd0-452f-84d8-4d5f2a2b628b,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,27,16,28,18,-1,18,00Dec@0|02Ind@1,"[quantity: (1, 16), time: (23, 28), unit_price: (18, 36)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,27,,-1,-1
1461,fcdf268b-78ed-4444-a0db-aeb37713b88b,05Ran@2,BUYER,RandomAgent,_SystemAgent,63,1,34,18,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1462,13e44c06-9477-4770-8aae-f8476cbbe7c1,05Ran@2,BUYER,RandomAgent,_SystemAgent,64,4,34,19,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1463,d14fc882-f051-4128-a940-39a2e2154f50,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,64,1,34,19,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,64,,-1,-1
1464,c24bac5d-7d86-450c-a676-48f556c9a1e3,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,64,1,10,19,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,64,,-1,-1
1465,bf4ad7e7-79d5-4e8f-b851-9d46b3c6711c,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,25,15,28,19,-1,19,00Dec@0|02Ind@1,"[quantity: (1, 15), time: (22, 27), unit_price: (18, 36)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,-1,00Dec@0:product(1.0),-1,-1
1466,25208e2f-a36a-4c8f-a3eb-28cd1aa9b7ef,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,27,17,28,19,-1,19,01Dec@0|02Ind@1,"[quantity: (1, 17), time: (24, 29), unit_price: (18, 36)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,-1,01Dec@0:product(0.4117647058823529),-1,-1
1467,6783edbf-ecdb-414e-9a33-23d6bb12437c,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,64,2,10,19,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,64,,-1,-1
1468,65dbc2b4-7499-49e4-992b-d6c9e971a6d3,05Ran@2,BUYER,RandomAgent,_SystemAgent,64,2,34,19,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1469,06a33b9f-cfee-4796-9a56-e59ef7b639c9,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,64,1,10,19,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,64,,-1,-1
1470,7f5f150e-f12f-4be9-8e22-9ace84b66281,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,64,1,34,19,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,64,,-1,-1
1471,89336193-8d10-4bdf-afc3-c758a7eac783,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,64,2,10,19,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,64,,-1,-1
1472,55da00b8-0bb4-499f-acae-dbf822d5bef5,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,23,10,26,19,-1,19,00Dec@0|02Ind@1,"[quantity: (1, 10), time: (19, 24), unit_price: (18, 36)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,23,,-1,-1
1473,db1bb4d1-f7ef-4082-8355-9c0e3a0ab156,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,64,1,10,19,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,64,,-1,-1
1474,2098c76f-9dde-4131-b5f9-42297dea58a6,05Ran@2,BUYER,RandomAgent,_SystemAgent,64,1,34,19,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1475,0b285bba-bd77-4283-bd1f-b1a7af9b8dc2,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,64,2,10,19,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,64,,-1,-1
1476,d265afec-0736-4254-aa03-09d46546f277,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,64,2,10,19,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,64,,-1,-1
1477,ecc817c2-6e60-4910-929d-26e49c44bef4,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,64,2,10,19,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,64,,-1,-1
1478,0e6c42f5-48d5-49b0-97a2-d7267783ba16,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,64,1,34,19,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,64,,-1,-1
1479,86b3fc5f-6a21-42ce-8d9e-fccea27077ef,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,64,1,10,19,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,64,,-1,-1
1480,5fbb2213-edac-46e6-b188-78a071d6f758,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,35,8,20,19,-1,19,05Ran@2|02Ind@1,"[quantity: (1, 8), time: (19, 42), unit_price: (1, 26)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,15,-1,02Ind@1:product(1.0),-1,-1
1481,f3fecf9e-576b-4aa9-acaf-3eb8b7351051,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,64,3,34,19,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,64,,-1,-1
1482,7179742b-6b57-4915-8999-780947d0e4fb,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,26,13,26,19,-1,19,01Dec@0|02Ind@1,"[quantity: (1, 13), time: (23, 28), unit_price: (18, 36)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,26,,-1,-1
1483,03625852-1867-4dd7-9bbd-4b984a7a2c02,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,64,1,10,19,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,64,,-1,-1
1484,61fe811e-7e9e-4ab7-abc7-ac07d48d7a2c,05Ran@2,BUYER,RandomAgent,_SystemAgent,64,1,34,19,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1485,2dd41e76-56db-47a4-bc86-fd550e157029,05Ran@2,BUYER,RandomAgent,_SystemAgent,64,1,34,19,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1486,5ae658cf-2bbc-40be-83f5-45ace12f8104,05Ran@2,BUYER,RandomAgent,_SystemAgent,64,2,34,19,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1487,29fefab4-b4f9-44a3-8042-1f34ff7e4fe1,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,64,1,10,19,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,64,,-1,-1
1488,0879623d-1423-4106-9b78-5eb357614a41,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,64,1,10,19,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,64,,-1,-1
1489,091789b6-6f5e-4348-8139-a1d64a085ad0,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,64,1,34,19,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,64,,-1,-1
1490,db9eb542-7c62-4f43-a94d-49d010dcb107,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,64,2,10,19,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,64,,-1,-1
1491,6c56340a-90f2-43c4-9614-c81663a10c7e,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,64,1,10,19,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,64,,-1,-1
1492,578993f6-8258-4baf-a486-58ccea58e924,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,64,2,34,19,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,64,,-1,-1
1493,d7a57692-8167-462a-88cf-c312885028cb,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,65,1,34,20,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,65,,-1,-1
1494,76318471-14f4-4ec9-8435-3ed1e1de7fce,05Ran@2,BUYER,RandomAgent,_SystemAgent,65,2,34,20,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1495,d1c5ef40-955f-45c7-8099-0af180dbb80b,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,65,1,10,20,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,65,,-1,-1
1496,3800eaeb-3001-4745-8831-cde4b4f4825a,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,65,2,10,20,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,65,,-1,-1
1497,5e804681-aec0-4d55-aed5-92382016318e,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,65,1,10,20,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,65,,-1,-1
1498,2e3e8396-d558-4c1e-a305-b44a66d1dbe6,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,65,4,10,20,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,65,,-1,-1
1499,a34700e6-c579-4596-bc5a-045c4a77ba0e,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,65,1,10,20,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,65,,-1,-1
1500,cc329cb0-7055-49a5-9e6a-1e4535a1131c,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,26,1,27,20,-1,20,00Dec@0|02Ind@1,"[quantity: (1, 1), time: (21, 26), unit_price: (18, 36)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,26,,-1,-1
1501,0b7b284a-2d48-4c13-8896-10a2f6efe01a,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,65,1,10,20,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,65,,-1,-1
1502,15891da8-db49-4928-a36a-131697952b28,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,26,13,26,20,-1,20,01Dec@0|02Ind@1,"[quantity: (1, 13), time: (23, 28), unit_price: (18, 36)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,26,,-1,-1
1503,d8ce179f-d8cd-4323-ac75-c1e9973bccae,05Ran@2,BUYER,RandomAgent,_SystemAgent,65,1,34,20,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1504,bdef3187-57d6-4f87-ba8e-bf0c3fb0b6a1,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,35,1,26,20,-1,20,05Ran@2|02Ind@1,"[quantity: (1, 8), time: (20, 42), unit_price: (1, 26)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,12,-1,02Ind@1:product(1.0),-1,-1
1505,1f4de699-6559-4ba6-ae91-88b8a0e33b74,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,65,3,34,20,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,65,,-1,-1
1506,73328968-75c6-44c2-bb55-af4bf46cd75c,05Ran@2,BUYER,RandomAgent,_SystemAgent,65,3,34,20,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1507,f28c3d74-e516-4e84-86f5-abdbedcc365d,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,65,3,10,20,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,65,,-1,-1
1508,cee24e93-90d2-4460-b387-d46c45224da7,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,65,1,10,20,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,65,,-1,-1
1509,396fc511-7754-471b-b506-6f575b3432b9,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,65,1,34,20,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,65,,-1,-1
1510,b782b4e7-cfd2-45ba-9317-36d07e7802e2,05Ran@2,BUYER,RandomAgent,_SystemAgent,65,1,34,20,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1511,1c146418-05c9-4997-8755-e5a14b6febff,05Ran@2,BUYER,RandomAgent,_SystemAgent,65,2,34,20,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1512,9e90fc2e-d745-4f5f-a7fb-30d5fd0d59cc,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,65,4,10,20,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,65,,-1,-1
1513,850b98d6-47cc-464e-816c-b1e529eb0b4e,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,65,2,10,20,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,65,,-1,-1
1514,952985ab-da86-4090-82a6-77141cb35aab,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,65,1,34,20,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,65,,-1,-1
1515,a70ce006-c1de-4f1f-819a-f174335b883d,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,65,2,34,20,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,65,,-1,-1
1516,e95a8727-06e4-4e66-bdd4-73b48e4a6096,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,65,1,34,20,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,65,,-1,-1
1517,f15f2259-0685-4b2f-a242-81de239449c3,05Ran@2,BUYER,RandomAgent,_SystemAgent,65,2,34,20,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1518,f2045679-b2b9-45fe-85ea-7d39c6e6afe2,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,66,2,10,21,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,66,,-1,-1
1519,1cee71ea-7331-4a67-9df0-73e5547f7566,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,66,1,10,21,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,66,,-1,-1
1520,9db8c40b-0791-45e0-867f-a0e5696a9819,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,66,2,34,21,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,66,,-1,-1
1521,38a7665b-a435-47d9-a669-1fe89afa1231,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,66,2,10,21,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,66,,-1,-1
1522,728f3baa-a82f-444a-8c83-d1b76c913ed1,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,66,1,34,21,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,66,,-1,-1
1523,19ea8882-367f-43a2-9d11-fa4aeb2f09b6,05Ran@2,BUYER,RandomAgent,_SystemAgent,66,2,34,21,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1524,9869c1d4-9f41-4acd-af69-ef61920a070d,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,24,4,23,21,-1,21,05Ran@2|02Ind@1,"[quantity: (1, 7), time: (21, 25), unit_price: (1, 26)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,13,-1,02Ind@1:product(1.0),-1,-1
1525,01798ce5-ace5-4802-a0f8-71706a4fe878,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,66,2,10,21,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,66,,-1,-1
1526,2af3c77c-4361-4bf3-a9d8-6c36a85b38fe,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,66,2,10,21,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,66,,-1,-1
1527,9594a2b5-4703-41db-a5de-6127fc207255,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,66,1,10,21,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,66,,-1,-1
1528,988c45e7-412a-40c8-bac9-87bb04bc2662,05Ran@2,BUYER,RandomAgent,_SystemAgent,66,4,34,21,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1529,3cd77fc8-7bd5-4ac8-ae25-88ef7f509253,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,66,1,10,21,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,66,,-1,-1
1530,8cbbbb03-3801-4e35-8b6a-961839ffe8a5,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,36,9,20,21,-1,21,05Ran@2|02Ind@1,"[quantity: (1, 9), time: (21, 42), unit_price: (1, 26)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,15,-1,02Ind@1:product(1.0),-1,-1
1531,25636414-bb94-4c80-b57a-2fd61d1ffcc7,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,66,1,10,21,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,66,,-1,-1
1532,6c3b46a0-dd45-4c04-9e35-95015e976a59,05Ran@2,BUYER,RandomAgent,_SystemAgent,66,2,34,21,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1533,b4bf72a3-b9be-49ee-8310-c6564fb665dc,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,66,1,10,21,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,66,,-1,-1
1534,344f27d6-95a6-4654-ab89-bd0d97b2b7be,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,66,1,34,21,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,66,,-1,-1
1535,3b63d7a7-adb9-4358-a11f-e8187c589d77,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,29,9,50,21,-1,21,02Ind@1|05Ran@2,"[quantity: (1, 36), time: (26, 31), unit_price: (26, 52)]",02Ind@1,05Ran@2,p2,02Ind@1,False,2,13,29,,-1,-1
1536,31000258-d1e5-4d38-9885-fcf7765a9e73,05Ran@2,BUYER,RandomAgent,_SystemAgent,66,1,34,21,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1537,d76c922f-c9d1-40b8-b33f-d2e0ad16f70c,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,66,1,34,21,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,66,,-1,-1
1538,07cd5193-a488-4dd9-9c94-4a24a44ad98f,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,26,11,28,21,-1,21,01Dec@0|02Ind@1,"[quantity: (1, 11), time: (25, 30), unit_price: (18, 36)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,26,,-1,-1
1539,30a61b29-a136-4c99-9e0b-d5caec4fc94f,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,66,1,10,21,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,66,,-1,-1
1540,a40ee27e-7a7d-4f01-a1db-68fb2b5741bd,05Ran@2,BUYER,RandomAgent,_SystemAgent,66,1,34,21,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1541,c5741fc3-e186-4e2b-866c-e636c8d672aa,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,66,2,10,21,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,66,,-1,-1
1542,30606b33-77aa-4675-8da4-12108f0cd002,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,66,1,10,21,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,66,,-1,-1
1543,6103ecee-f7f2-40a3-851c-b7b6d71c2ffa,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,66,2,10,21,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,66,,-1,-1
1544,c0d4aa62-8a0a-455b-8f84-09e140cc494b,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,66,3,34,21,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,66,,-1,-1
1545,b1f80f1c-1d78-4112-8cc3-6ecbe3386e8b,05Ran@2,BUYER,RandomAgent,_SystemAgent,66,2,34,21,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1546,5548e4c4-2d9f-4925-ab2c-86a4e93f0d07,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,26,1,27,21,-1,21,00Dec@0|02Ind@1,"[quantity: (1, 1), time: (21, 26), unit_price: (18, 36)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,26,,-1,-1
1547,5a563e68-1cea-4e8b-aa3f-2e36248c46bf,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,66,1,10,21,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,66,,-1,-1
1548,1f84d707-7ce4-4206-8e48-2d982216beed,05Ran@2,BUYER,RandomAgent,_SystemAgent,67,1,34,22,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1549,71b3853f-de7d-4f18-a162-a58114b6101d,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,67,1,10,22,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,67,,-1,-1
1550,ff3a7e37-0474-4437-8dac-494e06e9a0b7,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,67,1,10,22,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,67,,-1,-1
