index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,5ff178ef-7660-4bcd-9f72-0e067efb3ea2,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,60,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,60,,-1,-1
2271,e4135521-4722-4a9b-ab23-20cdf015dacd,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,101,1,10,35,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,101,,-1,-1
2272,399151d8-ab3b-48fb-bd57-b580b8d88328,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,102,1,10,36,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,102,,-1,-1
2273,fc571d5f-e178-44c8-aa8b-a66ec12f5c62,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,102,2,57,36,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
2274,26181710-cc9d-4d0a-89da-693c4b8386fb,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,102,2,10,36,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,102,,-1,-1
2275,5730e3ab-7fb5-42e4-8415-e9af95c007b4,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,102,1,57,36,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2276,4a5315b1-f8d2-4500-8fd7-76512b1a6823,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,102,3,10,36,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,102,,-1,-1
2277,43396bb4-15ff-440c-a4f1-36792f79d6ce,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,102,1,57,36,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
2278,24683eb2-8112-4ea2-b4a9-a35aaff8bb98,SELLER,01Ran@0,_SystemAgent,RandomAgent,102,1,10,36,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,102,,-1,-1
2279,d27c2a91-6fae-41b7-939e-44b1da2128ec,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,102,1,57,36,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
2280,c2dbd0b6-4fd4-4776-ac3f-dc9009128719,05Ran@2,06Dec@3,RandomAgent,DecentralizingAgent,39,9,1,36,-1,36,06Dec@3|05Ran@2,"[quantity: (1, 10), time: (36, 40), unit_price: (1, 42)]",05Ran@2,06Dec@3,p3,06Dec@3,True,3,8,-1,05Ran@2:product(1.0),-1,-1
2281,f5abaae0-45de-4e10-a40f-20a34770987f,SELLER,01Ran@0,_SystemAgent,RandomAgent,102,2,10,36,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,102,,-1,-1
2282,06174963-4f52-4534-aefb-b87be04f6058,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,102,1,57,36,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2283,7fe7ac65-9b21-433f-8b77-2fe3217dc116,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,102,3,10,36,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,102,,-1,-1
2284,63c74a1a-c434-4620-9588-21da2a2084be,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,102,2,10,36,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,102,,-1,-1
2285,6cf54ac7-fa1b-40f7-8f85-0504af40c1e6,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,102,2,57,36,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
2286,63eb0010-2d90-4cc6-b558-9b9810fc1622,05Ran@2,07Buy@3,RandomAgent,BuyCheapSellExpensiveAgent,36,6,1,36,-1,36,07Buy@3|05Ran@2,"[quantity: (1, 6), time: (36, 63), unit_price: (1, 42)]",05Ran@2,07Buy@3,p3,07Buy@3,True,3,10,-1,05Ran@2:product(1.0),-1,-1
2287,1bf207e9-a474-499a-9a40-a2489400d350,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,102,1,57,36,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,-1,06Dec@3:product(1.0),-1,-1
2288,fcd78227-5e57-4688-8d1a-731b1375630b,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,38,2,1,36,-1,36,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (36, 40), unit_price: (1, 17)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,11,-1,01Ran@0:product(1.0),-1,-1
2289,35d04980-5f32-4c92-953f-bac9ee5f2fe0,SELLER,01Ran@0,_SystemAgent,RandomAgent,102,2,10,36,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,102,,-1,-1
2290,4263c642-7c47-4aa5-87d9-e9850418fe0b,SELLER,01Ran@0,_SystemAgent,RandomAgent,102,2,10,36,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,102,,-1,-1
2291,7f43684d-ea66-478b-bd88-f304cc209e18,01Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,40,12,6,36,-1,36,02Ind@1|01Ran@0,"[quantity: (1, 13), time: (36, 40), unit_price: (1, 17)]",01Ran@0,02Ind@1,p1,02Ind@1,True,1,15,-1,01Ran@0:product(1.0),-1,-1
2292,424ae7f6-0dd4-4507-9bd8-eb6fdd21ba5a,SELLER,01Ran@0,_SystemAgent,RandomAgent,102,1,10,36,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,102,,-1,-1
2293,d646d9f7-cdb8-4856-9868-8dc39286d37c,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,102,3,57,36,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,-1,06Dec@3:product(1.0),-1,-1
2294,3aeb7024-9cca-4dc6-ae55-73efa272be62,SELLER,01Ran@0,_SystemAgent,RandomAgent,102,1,10,36,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,102,,-1,-1
2295,590870ea-dc8a-4e6a-bf3a-a7410bc4584c,00Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,39,13,8,36,-1,36,02Ind@1|00Buy@0,"[quantity: (1, 13), time: (36, 40), unit_price: (1, 17)]",00Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
2296,192cc871-2684-42d7-b054-20757807610e,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,102,5,57,36,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
2297,541b7c3b-2a48-48c6-a234-dca7600042a0,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,102,3,57,36,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2298,1e25d4a2-74b0-4ce2-94bc-a2f6a67f7e28,05Ran@2,07Buy@3,RandomAgent,BuyCheapSellExpensiveAgent,40,7,3,36,-1,36,07Buy@3|05Ran@2,"[quantity: (1, 7), time: (36, 40), unit_price: (1, 42)]",05Ran@2,07Buy@3,p3,07Buy@3,True,3,12,-1,05Ran@2:product(1.0),-1,-1
2299,85fe8fc7-cc95-4647-b798-765cf5dffb78,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,103,3,57,37,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
2300,debaa4a2-5c7a-4c87-bc19-585f8abe16ee,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,103,3,57,37,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2301,45dc0409-aa0f-42cb-b66d-f154f115febc,05Ran@2,07Buy@3,RandomAgent,BuyCheapSellExpensiveAgent,55,8,1,37,-1,37,07Buy@3|05Ran@2,"[quantity: (1, 8), time: (37, 63), unit_price: (1, 42)]",05Ran@2,07Buy@3,p3,07Buy@3,True,3,9,-1,05Ran@2:product(1.0),-1,-1
2302,ee3aeaa6-b973-4e47-b27a-42642707f033,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,103,2,10,37,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,103,,-1,-1
2303,7b99ae2f-a876-4f2a-8d0d-c1203a8b1fd6,SELLER,01Ran@0,_SystemAgent,RandomAgent,103,1,10,37,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,103,,-1,-1
2304,c184bd9e-4df5-4f24-9ec0-db94c2dc5621,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,103,1,57,37,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2305,d4ab42cf-42c2-4239-bccb-cfd370f3c389,SELLER,01Ran@0,_SystemAgent,RandomAgent,103,4,10,37,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,103,,-1,-1
2306,5f050155-083f-442c-a175-61c24bb58af3,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,103,5,10,37,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,103,,-1,-1
2307,a97a90bf-1d5c-437d-858a-db14a4ea2a41,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,103,1,57,37,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
2308,457c8bae-0c74-4c7b-85da-e22bd1e667ba,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,103,1,10,37,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,103,,-1,-1
2309,7058d73a-a697-41c6-a5c9-4beda83bdf28,05Ran@2,07Buy@3,RandomAgent,BuyCheapSellExpensiveAgent,41,4,2,37,-1,37,07Buy@3|05Ran@2,"[quantity: (1, 7), time: (37, 41), unit_price: (1, 42)]",05Ran@2,07Buy@3,p3,07Buy@3,True,3,9,-1,05Ran@2:product(1.0),-1,-1
2310,6ff20810-64d1-4445-ac75-fdd2f04c8ec0,01Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,40,2,1,37,-1,37,02Ind@1|01Ran@0,"[quantity: (1, 5), time: (37, 41), unit_price: (1, 17)]",01Ran@0,02Ind@1,p1,02Ind@1,True,1,10,-1,01Ran@0:product(1.0),-1,-1
2311,6e64a412-2082-4e11-a946-a2d1e827a002,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,103,3,57,37,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,-1,06Dec@3:product(1.0),-1,-1
2312,5f889922-9bff-41b2-9055-61e6b73a0a33,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,103,4,57,37,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
2313,722eed2b-e5e9-46f1-9c6c-7f3a6dc63f78,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,39,5,1,37,-1,37,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (37, 41), unit_price: (1, 17)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,9,-1,01Ran@0:product(1.0),-1,-1
2314,243c5bdd-cac1-44d2-a7ed-7aaac891ae45,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,103,2,57,37,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2315,51fc24b0-d12a-4585-a671-4546bf41370b,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,103,4,10,37,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,103,,-1,-1
2316,570b83a4-ae06-4177-afcc-7a94f68e80f2,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,103,2,57,37,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
2317,e9b8d31f-ca55-4864-8127-2bfe4f51128a,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,103,1,10,37,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,103,,-1,-1
2318,f4e5e3a0-de88-4c87-b5c2-818b3e2a6808,03Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,44,2,62,37,-1,37,03Dec@1|05Ran@2,"[quantity: (1, 5), time: (42, 47), unit_price: (32, 64)]",03Dec@1,05Ran@2,p2,03Dec@1,False,2,13,44,,-1,-1
2319,4fb058eb-422c-4174-910f-71636f667261,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,103,2,10,37,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,103,,-1,-1
2320,3ed19bf8-86c6-4efa-8b8a-7706c3e2db80,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,103,1,57,37,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
2321,a36de01c-4825-47f2-9e38-a1b35f58c196,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,104,2,10,38,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,104,,-1,-1
2322,42d61381-985d-4b73-b750-31608c9e1abb,SELLER,01Ran@0,_SystemAgent,RandomAgent,104,3,10,38,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,104,,-1,-1
2323,e12c6418-5eba-423e-80fa-6dfb0fee099d,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,41,3,2,38,-1,38,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (38, 41), unit_price: (1, 17)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,11,-1,01Ran@0:product(1.0),-1,-1
2324,fc545325-b1c2-46de-b00e-246104e4e3c2,05Ran@2,07Buy@3,RandomAgent,BuyCheapSellExpensiveAgent,58,7,5,38,-1,38,07Buy@3|05Ran@2,"[quantity: (1, 9), time: (38, 63), unit_price: (1, 42)]",05Ran@2,07Buy@3,p3,07Buy@3,True,3,14,-1,05Ran@2:product(1.0),-1,-1
2325,c1109d7b-7df4-4ea6-a7d3-eb1959845565,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,104,5,57,38,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
2326,0c19511b-c8c6-4c17-99fa-e2843ca3c455,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,104,2,57,38,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2327,d3527f5c-6053-4d7a-8fd1-ed2429703039,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,104,3,57,38,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,-1,06Dec@3:product(1.0),-1,-1
2328,debfb7bf-f9d7-499f-bc90-8bfedd7c76dc,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,104,3,57,38,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
2329,063fe772-124b-46cc-9b2c-c14e97d6892b,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,104,1,57,38,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,-1,06Dec@3:product(1.0),-1,-1
2330,c3419d10-08c9-4fc5-8123-5099e2a3e688,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,104,1,57,38,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,-1,06Dec@3:product(1.0),-1,-1
2331,ea438497-e7df-4b8f-8a94-bc9d0ba2e4e8,05Ran@2,07Buy@3,RandomAgent,BuyCheapSellExpensiveAgent,42,8,8,38,-1,38,07Buy@3|05Ran@2,"[quantity: (1, 9), time: (38, 42), unit_price: (1, 42)]",05Ran@2,07Buy@3,p3,07Buy@3,True,3,14,-1,05Ran@2:product(1.0),-1,-1
2332,dc40e676-11e8-4d1d-929b-ac5ded2353f8,SELLER,01Ran@0,_SystemAgent,RandomAgent,104,2,10,38,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,104,,-1,-1
2333,9b2be02c-c05c-48ed-bd9f-bd4a17d69bcb,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,104,2,10,38,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,104,,-1,-1
2334,2a09f7d4-652a-4150-86bb-4a50de009dfa,00Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,42,2,9,38,-1,38,02Ind@1|00Buy@0,"[quantity: (1, 5), time: (38, 42), unit_price: (1, 17)]",00Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
2335,bbcb142d-2062-4a39-8ff6-7db09d1e9ad1,SELLER,01Ran@0,_SystemAgent,RandomAgent,104,3,10,38,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,104,,-1,-1
2336,f27516ca-a2ef-4157-83bc-a21f09d02269,SELLER,01Ran@0,_SystemAgent,RandomAgent,104,1,10,38,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,104,,-1,-1
2337,e3e8ce1b-6b95-4026-bd85-259cdf9b66ba,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,104,1,10,38,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,104,,-1,-1
2338,e8d59d31-4adb-4015-9ff4-2d76169cd8c0,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,104,2,57,38,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,-1,06Dec@3:product(1.0),-1,-1
2339,2c501610-3549-475d-84f1-cac0533fa744,00Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,41,1,9,38,-1,38,03Dec@1|00Buy@0,"[quantity: (1, 5), time: (38, 41), unit_price: (1, 17)]",00Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
2340,18be5515-612b-44b0-a6ab-92edf229a653,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,39,5,3,38,-1,38,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (38, 42), unit_price: (1, 17)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,12,-1,01Ran@0:product(1.0),-1,-1
2341,25546c3f-be6a-4ccb-8b4c-b83082eab0d8,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,104,1,10,38,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,104,,-1,-1
2342,297f35f0-52ec-4788-8d9e-72d7c46f9507,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,104,2,10,38,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,104,,-1,-1
2343,bea12d75-0491-4f9b-9f13-dd17d0ea70d1,05Ran@2,06Dec@3,RandomAgent,DecentralizingAgent,40,1,1,38,-1,38,06Dec@3|05Ran@2,"[quantity: (1, 12), time: (38, 42), unit_price: (1, 42)]",05Ran@2,06Dec@3,p3,06Dec@3,True,3,9,-1,05Ran@2:product(1.0),-1,-1
2344,761dfbdc-992d-4522-a7f6-ec95eb6cc365,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,104,1,10,38,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,104,,-1,-1
2345,b23179f4-35b7-4a25-9ae5-f28254cd33bb,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,104,2,57,38,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,-1,06Dec@3:product(1.0),-1,-1
2346,e0b7381f-d01c-4835-8090-10ff6a4e5e7e,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,104,1,57,38,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
2347,a2ed3fc3-5dab-4ea6-a549-deb1daf017b9,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,104,2,10,38,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,104,,-1,-1
2348,998ba5d8-39f5-4c53-be74-08d3a9829f2c,03Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,45,3,64,39,-1,39,03Dec@1|05Ran@2,"[quantity: (1, 3), time: (44, 49), unit_price: (32, 64)]",03Dec@1,05Ran@2,p2,03Dec@1,False,2,8,45,,-1,-1
2349,cf8c3967-eee1-4d07-9b89-80a350c367fe,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,105,3,57,39,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2350,cdb947de-6a60-4173-930b-43dfd6612c85,05Ran@2,07Buy@3,RandomAgent,BuyCheapSellExpensiveAgent,39,6,2,39,-1,39,07Buy@3|05Ran@2,"[quantity: (1, 6), time: (39, 43), unit_price: (1, 42)]",05Ran@2,07Buy@3,p3,07Buy@3,True,3,9,-1,05Ran@2:product(1.0),-1,-1
2351,5dbcddc1-85f9-4184-a664-42510c240b23,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,105,1,57,39,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
2352,2c0fc703-5473-4517-9076-a61f8505ea9d,SELLER,01Ran@0,_SystemAgent,RandomAgent,105,1,10,39,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,105,,-1,-1
2353,2973c212-71e9-48a8-8ab2-97b97381ca76,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,40,5,2,39,-1,39,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (39, 43), unit_price: (1, 17)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,11,-1,01Ran@0:product(1.0),-1,-1
2354,e8516e5b-fd4a-4b17-813f-329fa5bef13e,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,105,2,57,39,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
2355,1fe7478c-545a-493e-91d8-6f6526cdc105,SELLER,01Ran@0,_SystemAgent,RandomAgent,105,1,10,39,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,105,,-1,-1
2356,c0110f22-46fe-46c0-aaf3-a1604b6f7ff5,SELLER,01Ran@0,_SystemAgent,RandomAgent,105,3,10,39,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,105,,-1,-1
2357,539a0763-28a0-494b-bd55-fd6a6c68140f,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,105,3,57,39,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2358,77e25362-b2c5-496a-b773-f22a2b5d57ab,03Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,43,7,30,39,-1,39,05Ran@2|03Dec@1,"[quantity: (1, 7), time: (39, 43), unit_price: (1, 32)]",03Dec@1,05Ran@2,p2,05Ran@2,True,2,11,43,,-1,-1
2359,40fc2753-3e33-4126-834d-abef9a9b5433,SELLER,01Ran@0,_SystemAgent,RandomAgent,105,1,10,39,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,105,,-1,-1
2360,ca21dd6f-d2cd-41a4-b111-52adb1338ba4,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,105,1,57,39,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
2361,781a2209-b650-4663-b65f-881fa2b97c0f,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,105,2,10,39,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,105,,-1,-1
2362,cefe78c8-e62a-4876-9832-486bd097bf17,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,105,1,57,39,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2363,40963bf0-e8df-4160-8224-fe8dc38dacf9,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,42,5,1,39,-1,39,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (39, 42), unit_price: (1, 17)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,10,-1,01Ran@0:product(1.0),-1,-1
2364,ca249923-3306-40ab-85c8-b102c89a90c7,05Ran@2,06Dec@3,RandomAgent,DecentralizingAgent,43,9,6,39,-1,39,06Dec@3|05Ran@2,"[quantity: (1, 9), time: (39, 43), unit_price: (1, 42)]",05Ran@2,06Dec@3,p3,06Dec@3,True,3,13,-1,05Ran@2:product(1.0),-1,-1
2365,f5785b82-212c-434b-981b-089eb08321a9,00Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,40,12,10,39,-1,39,02Ind@1|00Buy@0,"[quantity: (1, 12), time: (39, 43), unit_price: (1, 17)]",00Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
