index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
93,19,0,0,0,10.0,13,10.0,6.8734345599142515,0,,22.038576371988576,15,25.0,26.0,10,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,3.764000000000001,15834,949,0,0.0,9490.0,False,-0.28530249357505033,5,2.7430000000000003,40382,0,0,0.0,0.0,False,0.06391611339445674,7,2.6010000000000004,40759,0,0,0.0,0.0,False,0.07384866687743703,0,3.3320000000000007,52238,0,182,0.0,4732.0,False,-0.07288996043941118,0,2.1350000000000002,56583,5,116,1.0,3126.1928818599426,False,-0.012749436458054392,0.16666666666666666,234750,0.0,0.0,11,0,0,15,3,2.4,16,31,23,129.0,107.0,8,11,23,390,1.1448126320028678,115.47928200702881
94,23,0,0,0,10.0,13,10.0,6.88171832301724,3,7.0,22.598713422540715,20,25.75,25.999999999999996,11,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,3.7940000000000014,15677,962,0,0.0,9620.0,False,-0.2884976036674307,5,2.7880000000000003,40386,0,3,0.3,67.79614026762215,False,0.06491458715707155,15,2.7440000000000007,40769,0,0,0.0,0.0,False,0.07411212983454527,0,3.3320000000000007,51848,5,192,1.0,5104.993567112702,False,-0.07634519952533489,0,2.1350000000000002,56744,0,115,1.0,2989.9999999999995,False,-0.01117204611440311,0.3833333333333333,234378,0.0,0.0,12,0,0,19,5,5.0,16,35,24,186.0,124.0,12,11,24,416,1.7686351570300758,117.24791716405889
95,24,0,0,0,10.0,7,10.0,6.88171832301724,0,,22.735567869812517,5,26.0,25.999999999999996,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,3.7910000000000013,15607,969,0,0.0,9690.0,False,-0.28971313468083626,0,2.783000000000001,40386,0,3,0.0,68.20670360943755,False,0.06491999556867739,5,2.7790000000000004,40794,0,0,0.0,0.0,False,0.07477078722731584,0,3.332000000000001,52056,0,189,1.0,4913.999999999999,False,-0.07443503064672224,0,2.1350000000000002,56926,0,108,0.0,2807.9999999999995,False,-0.009626975907092042,0.16666666666666666,234723,0.0,0.0,14,0,0,20,1,1.0,13,33,24,168.0,114.0,11,13,24,590,1.3373595570446923,118.58527672110358
96,24,0,0,0,9.999999999999998,12,10.0,6.896737395036597,6,7.0,22.875264657556425,5,26.0,26.0,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,3.8510000000000013,15427,981,0,0.0,9809.999999999998,False,-0.2938806695839411,0,2.7830000000000004,40365,0,6,0.3,137.25158794533854,False,0.06527626182876675,5,2.8240000000000003,40798,0,3,0.3,68.62579397266927,False,0.07578019014085605,0,3.3320000000000007,52290,0,180,0.0,4680.0,False,-0.07244851180875087,0,2.1350000000000002,57082,0,102,0.5,2652.0,False,-0.008302630015111126,0.18333333333333335,234916,0.0,0.0,19,0,0,23,3,3.0,6,29,16,150.0,101.0,10,14,16,640,1.2397765869973227,119.8250533081009
97,16,0,0,0,9.999999999999998,13,10.0,6.903541831057276,3,7.0,22.97170683216559,5,25.0,26.0,14,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,3.875000000000001,15270,994,0,0.0,9939.999999999998,False,-0.2970757796763215,0,2.783000000000001,40469,0,4,0.3,91.88682732866236,False,0.06741867988366351,0,2.8190000000000004,40798,0,3,0.0,68.91512049649677,False,0.07578400148193305,0,3.332000000000001,52290,0,180,0.0,4680.0,False,-0.07244851180875087,0,2.1350000000000002,57321,0,93,0.5,2418.0,False,-0.006231217209705079,0.13333333333333333,235102,0.0,0.0,15,0,0,15,1,1.0,15,30,20,126.0,69.0,7,9,20,619,1.0957172299968079,120.92077053809771
98,20,0,0,0,10.0,7,10.0,6.903541831057276,0,,23.036120148684823,17,23.41176470588235,26.0,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,3.872000000000001,15200,1001,0,0.0,10010.0,False,-0.29829131068972703,13,2.9130000000000003,40551,0,0,0.0,0.0,False,0.06836863736958583,0,2.8190000000000004,40798,0,3,0.0,69.10836044605446,False,0.07578654706036013,0,3.332000000000001,52347,0,178,1.0,4628.0,False,-0.07192216921065589,0,2.1350000000000002,57386,0,92,0.7,2392.0,False,-0.005348319948384468,0.2833333333333333,235236,0.0,0.0,15,0,0,17,4,3.2,12,29,19,129.0,97.0,8,12,19,590,1.1186776949907653,122.03944823308848
99,19,0,0,0,9.999999999999998,9,10.0,6.91586229856866,6,7.0,23.282578028274116,15,25.0,25.999999999999996,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,3.9320000000000013,15050,1010,0,0.0,10099.999999999998,False,-0.3019379037299437,5,2.9500000000000006,40550,0,3,0.3,69.84773408482235,False,0.06926240560233979,7,2.8890000000000007,40875,0,3,0.3,69.84773408482235,False,0.07782495170835729,0,3.3320000000000007,52560,0,170,0.5,4419.999999999999,False,-0.07007148072057999,0,2.1350000000000002,57318,0,95,1.0,2469.9999999999995,False,-0.005840704959505578,0.35000000000000003,235307,0.0,0.0,15,0,0,11,5,4.4,20,31,19,135.0,101.0,10,9,19,610,1.124697279999964,123.16414551308844
100,19,0,0,0,9.999999999999998,9,10.0,6.921437145218355,3,7.0,23.574331798100996,15,25.666666666666668,25.999999999999993,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,3.9560000000000017,14933,1019,0,0.0,10189.999999999998,False,-0.30443842467180665,2,2.9650000000000007,40617,0,3,0.3,70.72299539430298,False,0.07103913736160689,7,2.9520000000000004,40978,0,0,0.0,0.0,False,0.07961850563810728,0,3.3320000000000007,52591,0,169,1.0,4393.999999999999,False,-0.06976586243781517,0,2.1350000000000002,57422,0,91,0.5,2365.9999999999995,False,-0.004957807698184967,0.3,235495,0.0,0.0,15,0,0,21,4,2.8,10,31,20,150.0,103.0,10,9,20,610,1.2115369560196996,124.37568246910814
101,20,0,0,0,9.999999999999998,2,10.0,6.92682438324184,3,7.0,23.679506356513002,5,26.0,25.999999999999993,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,3.983000000000001,14886,1021,0,0.0,10209.999999999998,False,-0.3057234146002639,0,2.963000000000001,40596,0,6,0.3,142.077038139078,False,0.07142582250683786,5,2.9950000000000006,41003,0,0,0.0,0.0,False,0.08027716303087785,0,3.3320000000000007,52825,0,160,0.0,4159.999999999999,False,-0.06777934359984379,0,2.1350000000000002,57578,0,85,0.5,2209.9999999999995,False,-0.003633461806204051,0.13333333333333333,235842,0.0,0.0,9,0,0,18,2,2.0,12,30,19,150.0,90.0,10,10,19,540,1.2257333750021644,125.6014158441103
102,19,0,0,0,9.999999999999998,11,10.0,6.92682438324184,0,,23.786161716547376,5,26.0,25.999999999999993,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,3.980000000000001,14776,1032,0,0.0,10319.999999999998,False,-0.307633534764187,0,2.963000000000001,40596,0,6,0.0,142.71697029928424,False,0.07143425242780171,5,3.0400000000000014,41028,0,0,0.0,0.0,False,0.08093582042364844,0,3.3320000000000007,52981,0,154,0.5,4003.999999999999,False,-0.06645499770786288,0,2.1350000000000002,57812,0,76,0.0,1975.9999999999995,False,-0.0016469429682326774,0.08333333333333333,236147,0.0,0.0,15,0,0,12,1,1.0,15,27,18,126.0,94.0,7,12,18,630,1.1274807439767756,126.72889658808708
103,18,0,0,0,9.999999999999998,14,10.0,6.932005021178611,3,7.0,23.898651846200398,10,25.0,25.999999999999996,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,4.010000000000002,14609,1046,0,0.0,10459.999999999998,False,-0.3110022921441967,4,3.003,40762,0,0,0.0,0.0,False,0.0739277057645695,0,3.0350000000000006,41007,0,3,0.3,71.6959555386012,False,0.08132700963666611,0,3.332000000000001,53215,0,145,0.0,3769.9999999999995,False,-0.0644684788698915,0,2.1350000000000002,57848,0,75,1.0,1949.9999999999998,False,-0.0012564307180331765,0.21666666666666667,236395,0.0,0.0,20,0,0,14,2,1.8,16,30,16,135.0,85.0,10,8,16,785,1.1241476580034941,127.85304424609058
104,16,0,0,0,9.999999999999998,12,10.0,6.941248276462391,6,7.0,24.048149062685557,10,25.5,25.999999999999996,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,4.067000000000001,14429,1058,0,0.0,10579.999999999998,False,-0.3151698270473015,10,3.0990000000000006,40766,0,3,0.3,72.14444718805667,False,0.07498346041716794,0,3.0350000000000006,40986,0,6,0.3,144.28889437611335,False,0.08173001494330417,0,3.3320000000000007,53246,0,144,1.0,3743.9999999999995,False,-0.06416286058712668,0,2.1350000000000002,58082,0,66,0.0,1715.9999999999998,False,0.0007300881199381972,0.26666666666666666,236463,0.0,0.0,16,0,0,9,4,4.0,20,29,19,144.0,98.0,8,8,19,640,1.1297889369889162,128.9828331830795
105,19,0,0,0,10.0,10,10.0,6.941248276462391,0,,23.468857761896977,21,20.80952380952381,26.0,11,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,4.061000000000001,14329,1068,0,0.0,10680.0,False,-0.3169062999235952,13,3.2190000000000007,40794,0,0,0.0,0.0,False,0.07477078722731584,0,3.0350000000000006,41111,0,1,0.0,23.468857761896977,False,0.0834317217009418,0,3.332000000000001,52809,11,154,1.0,4262.157435380866,False,-0.06718374929639143,0,2.1350000000000002,58368,0,55,0.0,1430.0,False,0.0031580555885698763,0.16666666666666666,236365,0.0,0.0,11,0,0,11,2,1.4,21,32,21,147.0,119.0,9,10,21,511,1.1977907480322756,130.18062393111177
106,21,0,0,0,10.0,8,10.0,6.941248276462391,0,,23.876611312279675,25,25.6,26.000000000000004,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,4.061000000000001,14249,1076,0,0.0,10760.0,False,-0.3182954782246301,5,3.256000000000001,40819,0,0,0.0,0.0,False,0.07542944462008641,19,3.225000000000001,41117,0,0,0.0,0.0,False,0.08328064074191169,0,3.332000000000001,52455,21,158,1.0,4609.408837557874,False,-0.07024628726796041,0,2.1350000000000002,58602,0,46,0.5,1196.0000000000002,False,0.00514457442654125,0.25,236196,0.0,0.0,16,0,0,18,5,4.8,15,33,23,171.0,118.0,12,9,23,600,1.2417063410393894,131.42233027215116
107,23,0,0,0,10.0,14,10.0,6.941248276462391,0,,24.00383886288041,10,25.5,26.0,12,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,4.061000000000001,14109,1090,0,0.0,10900.0,False,-0.32072654025144126,0,3.251000000000001,40819,0,0,0.0,0.0,False,0.07542944462008641,10,3.306000000000001,41142,0,0,0.0,0.0,False,0.08393929813468226,0,3.3320000000000007,52590,16,158,1.0,4492.061421806086,False,-0.06895035891636178,0,2.1350000000000002,58524,0,49,0.5,1274.0,False,0.004482401480550792,0.25,236138,0.0,0.0,13,0,0,11,2,2.0,11,22,22,186.0,109.0,12,11,22,452,1.3736497950158082,132.79598006716697
108,22,0,0,0,10.0,7,10.0,6.948957914768517,6,7.0,24.08712500319297,5,26.0,26.0,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,4.121000000000001,13979,1097,0,0.0,10970.0,False,-0.32402583871639923,0,3.251000000000001,40798,0,3,0.3,72.26137500957891,False,0.07582808218739563,5,3.346000000000001,41146,0,3,0.3,72.26137500957891,False,0.08499659309476205,0,3.3320000000000007,52798,6,160,1.0,4304.522750019158,False,-0.06701086006062147,0,2.1350000000000002,58706,0,42,0.5,1092.0,False,0.006027471687861861,0.35000000000000003,236381,0.0,0.0,14,0,0,8,3,3.0,15,23,16,183.0,91.0,11,11,16,590,1.1677799769677222,133.9637600441347
109,16,0,0,0,10.0,9,10.0,6.955453058609678,6,7.0,24.164583273175836,10,25.0,26.0,2,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,4.175000000000002,13829,1106,0,0.0,11060.0,False,-0.327672431756616,7,3.321000000000001,40875,0,3,0.3,72.49374981952751,False,0.07785980806485827,0,3.341000000000001,41125,0,6,0.3,144.98749963905502,False,0.08540135287752999,0,3.3320000000000007,52850,0,164,0.6,4264.0,False,-0.06647197650134981,0,2.1350000000000002,58456,0,52,1.0,1352.0,False,0.0039900164694296825,0.3666666666666667,236089,0.0,0.0,7,0,0,6,4,3.4,12,18,19,144.0,67.0,8,8,19,142,1.1082589569850825,135.07201900111977
110,19,0,0,0,10.0,10,10.0,6.958394363406926,3,7.0,24.236559513698737,10,25.0,26.0,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,4.199000000000001,13702,1116,0,0.0,11160.0,False,-0.3303465999861082,7,3.384000000000001,40952,0,3,0.3,72.70967854109621,False,0.0798913172955672,0,3.341000000000001,41125,0,6,0.0,145.41935708219242,False,0.08540704179948092,0,3.3320000000000007,52959,0,160,0.5,4160.0,False,-0.06550418527259452,0,2.1350000000000002,58617,0,46,0.5,1196.0,False,0.005399256328845272,0.21666666666666667,236309,0.0,0.0,17,0,0,7,3,2.4,1,8,16,129.0,61.0,8,11,16,620,1.1799147620331496,136.25193376315292
111,16,0,0,0,10.0,11,10.0,6.961238071459789,3,7.0,24.30325792932641,10,25.0,26.000000000000004,14,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,4.226000000000001,13565,1127,0,0.0,11270.0,False,-0.3331944155032298,7,3.4470000000000005,41050,0,0,0.0,0.0,False,0.08151543892928655,0,3.341000000000001,41104,0,9,0.3,218.7293213639377,False,0.08581949258831192,0,3.332000000000001,52943,0,161,1.0,4186.000000000001,False,-0.06555512165305534,0,2.1350000000000002,58747,0,41,0.0,1066.0000000000002,False,0.006502877905496036,0.21666666666666667,236363,0.0,0.0,12,0,0,4,3,2.4,3,7,16,111.0,41.0,7,9,16,474,1.0559501399984583,137.30788390315138
112,16,0,0,0,10.0,11,10.0,6.96397400949601,3,7.0,24.556497384927955,25,25.6,26.000000000000007,16,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,4.253000000000002,13428,1138,0,0.0,11380.0,False,-0.33604223102035147,10,3.540000000000001,41075,0,0,0.0,0.0,False,0.08217409632205712,6,3.401000000000001,41342,0,3,0.3,73.66949215478387,False,0.090179016389435,0,3.3320000000000007,52813,0,166,1.0,4316.000000000001,False,-0.0666587432297061,0,2.1350000000000002,58653,5,40,1.0,1162.78248692464,False,0.005728496247046876,0.3833333333333333,236265,0.0,0.0,14,0,0,4,5,4.2,3,7,19,126.0,56.0,7,9,19,656,1.0511079010320827,138.35899180418346
113,19,0,0,0,10.000000000000002,12,10.0,6.96397400949601,0,,24.631848673773813,10,25.5,26.000000000000004,13,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,4.250000000000001,13308,1150,0,0.0,11500.000000000002,False,-0.3381259984719039,0,3.5300000000000007,41075,0,0,0.0,0.0,False,0.08217409632205712,7,3.4650000000000007,41445,0,0,0.0,0.0,False,0.09192222573506165,0,3.332000000000001,52813,0,166,0.0,4316.000000000001,False,-0.0666587432297061,0,2.1350000000000002,58736,5,37,1.0,1085.1592433688693,False,0.006478761595402684,0.16666666666666666,236331,0.0,0.0,13,0,0,4,2,1.4,6,10,21,154.0,73.0,10,9,21,458,1.1782931180205196,139.53728492220398
114,21,0,0,0,10.000000000000002,8,10.0,6.966593905634593,3,7.0,24.376588636697388,10,21.5,26.000000000000004,13,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,4.280000000000001,13201,1158,0,0.0,11580.000000000002,False,-0.3404528721261374,5,3.580000000000001,41034,0,3,0.3,73.12976591009216,False,0.08205724741687871,5,3.5080000000000005,41470,0,0,0.0,0.0,False,0.09258088312783223,0,3.332000000000001,52754,0,170,1.0,4420.000000000001,False,-0.06677759478411464,0,2.1350000000000002,58918,0,35,0.5,910.0000000000001,False,0.008081905699780973,0.3,236331,0.0,0.0,12,0,0,7,3,3.0,3,10,22,154.0,110.0,10,11,22,418,1.19283454696415,140.73011946916813
115,22,0,0,0,10.000000000000002,12,10.0,6.971241441448812,6,7.0,24.46987722836423,10,25.5,26.000000000000004,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,4.3370000000000015,13021,1170,0,0.0,11700.000000000002,False,-0.3446204070292422,2,3.5950000000000006,41096,0,3,0.3,73.40963168509269,False,0.08369440446418343,5,3.553000000000001,41474,0,3,0.3,73.40963168509269,False,0.09365330424287453,0,3.3320000000000007,52884,0,165,0.5,4290.000000000001,False,-0.06567397320746388,0,2.1350000000000002,59053,0,30,0.5,780.0000000000001,False,0.00927042124386641,0.26666666666666666,236482,0.0,0.0,17,0,0,7,4,3.4,4,11,23,168.0,91.0,11,11,23,640,1.1542262099683285,141.88434567913646
116,23,0,0,0,10.000000000000002,12,10.0,6.971241441448812,0,,23.992005714477283,26,22.0,26.0,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,4.331000000000002,12901,1182,0,0.0,11820.000000000002,False,-0.3467041744807946,12,3.7130000000000005,41194,0,0,0.0,0.0,False,0.08530930551164506,8,3.628000000000001,41493,0,0,0.0,0.0,False,0.09318684792918115,0,3.3320000000000007,52957,1,165,1.0,4313.992005714477,False,-0.0642308436277359,0,2.1350000000000002,58928,5,30,1.0,899.9600285723864,False,0.008166460333908233,0.3333333333333333,236427,0.0,0.0,16,0,0,9,4,3.1272727272727274,3,12,24,171.0,108.0,12,11,24,640,1.1944043170078658,143.07874999614432
117,24,0,0,0,10.000000000000004,9,10.0,6.975091767003051,6,7.0,23.913607940524706,6,22.333333333333332,26.000000000000004,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,4.391000000000001,12751,1191,0,0.0,11910.000000000004,False,-0.3503507675210113,6,3.7610000000000006,41177,0,3,0.3,71.74082382157411,False,0.08580647096403167,0,3.620000000000001,41472,0,3,0.3,71.74082382157411,False,0.09357862819872448,0,3.3320000000000007,53243,0,155,0.1,4030.0000000000005,False,-0.0617858294989558,0,2.1350000000000002,59028,1,31,1.0,829.9136079405248,False,0.009269687827398076,0.2833333333333333,236625,0.0,0.0,15,0,0,5,4,4.0,5,10,18,165.0,117.0,10,14,18,610,1.1283586809877306,144.20710867713206
118,18,0,0,0,10.000000000000002,9,10.0,7.226663676675845,17,7.823529411764706,24.001088765813453,5,26.0,26.000000000000004,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,17,4.5550000000000015,12494,1200,0,0.0,12000.000000000002,False,-0.35771341251649647,2,3.7750000000000004,41244,0,3,0.3,72.00326629744036,False,0.08757512997019497,0,3.6200000000000014,41360,4,13,1.0,340.92080866227826,False,0.09417379081913639,0,3.3320000000000007,53477,0,146,0.0,3796.0000000000005,False,-0.05979931066098443,0,2.1350000000000002,59184,0,26,0.6,676.0000000000001,False,0.010611745929334261,0.31666666666666665,236713,0.0,0.0,13,0,0,6,3,2.4,2,8,12,118.0,88.0,8,10,12,610,0.9941232340061106,145.20123191113817
119,12,0,0,0,10.000000000000002,8,10.0,7.214209615292584,3,7.0,24.04555451057388,5,25.0,26.0,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,4.568000000000001,12387,1208,0,0.0,12080.000000000002,False,-0.36004028617073003,0,3.7730000000000006,41244,0,3,0.0,72.13666353172164,False,0.08757688723168569,0,3.620000000000001,41464,0,15,0.7,360.6833176586082,False,0.09717414002606449,0,3.332000000000001,53893,0,130,0.0,3380.0,False,-0.05626772161570199,0,2.1350000000000002,59163,0,27,0.5,702.0,False,0.010475915581438783,0.19999999999999998,237105,0.0,0.0,16,0,0,1,1,1.0,4,5,16,90.0,65.0,5,7,16,725,0.9583670290303417,146.1595989401685
120,16,0,0,0,10.000000000000002,15,10.0,7.201884538796588,3,7.0,24.1764779320894,10,25.5,26.0,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,4.5950000000000015,12210,1223,0,0.0,12230.000000000002,False,-0.3635826908383691,0,3.7730000000000006,41244,0,3,0.0,72.52943379626821,False,0.08758206125245376,0,3.620000000000001,41698,0,8,0.3,193.4118234567152,False,0.10113568109727993,0,3.3320000000000007,54179,0,119,0.0,3094.0,False,-0.05383975414707031,0,2.1350000000000002,59142,0,28,1.0,728.0,False,0.010340085233543305,0.21666666666666667,237427,0.0,0.0,20,0,0,4,1,1.0,3,7,17,111.0,85.0,7,9,17,925,1.032343672006391,147.1919426121749
121,17,0,0,0,10.0,11,10.0,7.189753501147959,3,7.0,24.32739549742751,15,25.333333333333332,26.000000000000004,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,4.622000000000002,12073,1234,0,0.0,12340.0,False,-0.36643050635549074,7,3.843000000000001,41321,0,3,0.3,72.98218649228252,False,0.08961669020039369,0,3.620000000000001,41828,0,3,0.0,72.98218649228252,False,0.10297426212578097,0,3.332000000000001,54106,0,122,1.0,3172.0000000000005,False,-0.054417033125626096,0,2.1350000000000002,59355,0,20,0.5,520.0000000000001,False,0.0121907737236192,0.3,237637,0.0,0.0,17,0,0,6,3,2.4,3,9,19,162.0,98.0,9,8,19,760,1.0407521220040508,148.23269473417895
122,19,0,0,0,9.999999999999998,8,10.0,7.177877418812749,3,7.0,24.04050484182678,17,22.294117647058822,26.000000000000004,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,4.649000000000002,11966,1242,0,0.0,12419.999999999998,False,-0.36875738000972424,9,3.926000000000001,41374,0,0,0.0,0.0,False,0.09005163873959321,2,3.640000000000001,41895,0,3,0.3,72.12151452548034,False,0.10472812617933241,0,3.332000000000001,53935,7,124,1.0,3392.283533892788,False,-0.05545033249662306,0,2.1350000000000002,59667,0,8,0.0,208.00000000000003,False,0.01483946550758103,0.21666666666666667,237791,0.0,0.0,14,0,0,4,4,2.8,5,9,21,147.0,120.0,9,10,21,600,1.062005568004679,149.29470030218363
123,21,0,0,0,9.999999999999998,10,10.0,7.156158573976105,6,7.0,23.549499098895406,15,20.0,26.000000000000004,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,4.706000000000002,11806,1252,0,0.0,12519.999999999998,False,-0.3725776203375703,5,3.967,41378,0,3,0.3,70.64849729668622,False,0.09108768702308839,7,3.708,41897,0,3,0.3,70.64849729668622,False,0.10476141449700556,0,3.3320000000000007,53895,12,124,1.0,3506.593989186745,False,-0.05515905742918361,2,2.1550000000000002,59865,0,0,0.0,0.0,False,0.016435472095352906,0.26666666666666666,237795,0.0,0.0,14,0,0,7,5,4.7,4,11,23,188.0,90.0,11,10,23,568,1.038439549971372,150.333139852155
124,23,0,0,0,9.999999999999998,12,10.0,7.137503871737097,6,7.0,23.75186595052417,10,26.0,26.0,14,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,4.7600000000000025,11626,1264,0,0.0,12639.999999999998,False,-0.37674515524067514,7,4.032000000000001,41465,0,3,0.3,71.2555978515725,False,0.09338781217530263,0,3.701000000000001,41876,0,6,0.3,142.511195703145,False,0.10515480023847544,0,3.3320000000000007,53895,12,124,1.0,3509.02239140629,False,-0.055138441759289135,4,2.1930000000000005,59838,0,0,0.0,0.0,False,0.015977044671205663,0.26666666666666666,237654,0.0,0.0,11,0,0,9,7,6.4,5,14,23,211.0,101.0,14,9,23,380,1.677226628002245,152.01036648015724
125,23,0,0,0,10.0,10,10.0,7.128946146290762,3,7.0,23.22959655500134,4,9.0,26.000000000000004,8,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,4.784000000000002,11499,1274,0,0.0,12740.0,False,-0.3794193234701674,0,4.025,41444,0,6,0.3,139.37757933000805,False,0.09373192089959428,0,3.701000000000001,41912,0,2,0.0,46.45919311000268,False,0.10483795965209718,0,3.3320000000000007,54041,6,127,1.0,3441.3775793300083,False,-0.053233801557549615,1,2.1990000000000007,59833,0,0,0.0,0.0,False,0.01589215070377099,0.21666666666666667,237683,0.0,0.0,10,0,0,10,2,2.0,3,13,21,193.0,104.0,13,10,21,318,1.08272601099452,153.09309249115176
126,21,0,0,0,10.0,8,10.0,7.113279303721861,6,7.0,23.029963125218917,10,21.0,26.000000000000007,10,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,4.841000000000002,11359,1282,0,0.0,12820.0,False,-0.38289226922275477,0,4.025,41423,0,9,0.3,207.26966812697026,False,0.09407300121360225,8,3.781000000000001,41923,0,3,0.3,69.08988937565675,False,0.10542588641289458,0,3.3320000000000007,54216,1,127,1.0,3325.0299631252196,False,-0.05125023377145514,0,2.1980000000000004,59708,0,5,0.5,130.00000000000003,False,0.0148734230945549,0.35000000000000003,237583,0.0,0.0,8,0,0,5,4,3.6,3,8,24,144.0,97.0,8,13,24,340,1.0255734670208767,154.11866595817264
127,24,0,0,0,10.0,9,10.0,7.106116492680166,3,7.0,23.329060483143497,15,25.333333333333332,26.000000000000004,8,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,4.865000000000002,11242,1291,0,0.0,12910.0,False,-0.38539279016461764,0,4.025,41527,0,7,0.3,163.30342338200447,False,0.0962338421248552,7,3.8430000000000004,42026,0,0,0.0,0.0,False,0.10722942354304985,0,3.332000000000001,54294,0,125,0.6,3250.0000000000005,False,-0.05056284700409189,0,2.1980000000000004,59458,0,15,1.0,390.00000000000006,False,0.012835967876122723,0.31666666666666665,237501,0.0,0.0,10,0,0,5,3,2.4,4,9,21,132.0,104.0,9,15,21,423,1.014268285012804,155.13293424318545
