index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
126,14,0,0,0,10.0,20,10.0,21.802611748358267,0,,39.78648980287598,9,33.0,35.99999999999999,11,36.0,0,7.580000000000002,55263,32,20,1.0,756.0522349671653,False,0.34512331965390025,0,0.7400000000000002,61069,1,114,1.0,2495.4977393128424,False,0.50650909874668,0,9.740000000000002,-64586.5,1203,0,0.0,26228.541933274995,True,-1.808383915213081,0,0.2,54210,805,456,1.0,35693.74180753985,False,0.13167073804862234,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,11,11.731000000000003,26054,1840,0,0.0,73207.1412372918,False,-0.3202988520931409,0.5,289077,0.0,0.125,13,0,0,3,6,6.0,4,7,11,86.0,36.0,7,7,11,497,0.9297200409928337,319.56490218034014
127,11,0,0,0,10.0,20,10.0,21.216138236280678,10,9.5,38.26964476983739,17,30.11764705882353,35.99999999999999,12,36.0,0,7.580000000000002,55198,33,25,1.0,860.4034559070169,False,0.34481328968822694,0,0.7400000000000002,61029,0,119,1.0,2524.7204501174006,False,0.5058953275730376,0,9.740000000000002,-64586.5,1203,0,0.0,25523.014298245656,True,-1.8139241570348055,0,0.2,54627,805,449,1.0,34262.06178186293,False,0.12697738273571943,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,12,11.840000000000002,25348,1857,0,0.0,71066.73033758803,False,-0.3395668969800181,0.5,288683,0.0,0.125,17,0,0,0,8,8.0,3,3,16,47.0,32.0,3,8,16,807,0.8663449959713034,320.43124717631144
128,16,0,0,0,10.0,20,10.0,21.135369022941457,24,20.5,39.75532172149183,20,47.0,36.0,7,36.0,0,7.580000000000002,55228,30,25,1.0,828.3842255735365,False,0.3451515076220662,0,0.7400000000000002,61291,3,115,1.0,2460.5674376382676,False,0.5114537342879036,0,9.740000000000002,-64586.5,1203,0,0.0,25425.848934598573,True,-1.8146871599060939,0,0.2,55075,819,439,1.0,34762.45346552397,False,0.13794271877816308,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,7,11.898000000000003,24327,1877,0,0.0,74620.73887124017,False,-0.33136586136834933,0.5,288402,0.0,0.125,17,0,0,8,4,4.0,2,10,17,140.0,48.0,10,6,17,1632,1.2689688029931858,321.70021597930463
129,17,0,0,0,10.0,20,10.0,21.68394906702765,35,24.685714285714287,41.14150699232589,38,45.0,35.99999999999999,14,36.0,0,7.58,55456,36,17,1.0,728.6271341394701,False,0.34945759862370934,0,0.7400000000000002,61727,0,105,0.7,2276.814652037903,False,0.5197729318510566,0,9.740000000000002,-64586.5,1203,0,0.0,26085.790727634263,True,-1.8095048864696632,0,0.2,55921,844,411,1.0,35210.41238641727,False,0.1547470072590994,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,14,12.031,22366,1915,0,0.0,78785.98589030407,False,-0.3300465054114376,0.45,287951,0.0,0.125,17,0,0,7,9,9.0,2,9,14,106.0,80.0,9,8,14,2774,1.227913482056465,322.9281294613611
130,14,0,0,0,10.0,20,10.0,21.68394906702765,0,,41.14150699232589,0,,35.99999999999999,12,36.0,0,7.580000000000002,55346,37,27,1.0,955.4666248097466,False,0.3495402710601928,0,0.7400000000000002,61637,0,114,0.9,2471.970193641152,False,0.5199561246662777,0,9.740000000000002,-64586.5,1203,0,0.0,26085.790727634263,True,-1.8095048864696632,0,0.2,55921,834,421,1.0,35404.987965670254,False,0.15627493573155216,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,12,12.137,22181,1915,0,0.0,78785.98589030407,False,-0.33205336126494794,0.48333333333333334,287566,0.0,0.125,11,0,0,5,6,6.0,3,8,9,103.0,25.0,8,6,9,200,1.0374223300023004,323.9655517913634
131,9,0,0,0,10.0,20,10.0,21.68394906702765,0,,41.622692202093695,6,52.0,35.99999999999999,13,36.0,0,7.580000000000002,55256,36,37,1.0,1162.306115480023,False,0.34986469376864526,0,0.7400000000000002,61527,1,124,1.0,2698.8096843114286,False,0.5200387971027611,0,9.740000000000002,-64586.5,1203,0,0.0,26085.790727634263,True,-1.8095048864696632,0,0.2,56233,824,425,1.0,35557.21821712061,False,0.16237037847376928,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,13,12.255,21659,1921,0,0.0,79957.19172022199,False,-0.3313634051450252,0.5,287156,0.0,0.125,14,0,0,4,6,6.0,2,6,11,73.0,9.0,6,3,11,512,1.121455481974408,325.0870072733378
132,11,0,0,0,10.0,20,10.0,22.273802953647657,21,28.0,41.622692202093695,0,,35.99999999999999,11,36.0,0,7.580000000000002,55744,36,26,1.0,939.118876794839,False,0.35896432825812685,0,0.7400000000000002,61427,1,134,1.0,2994.689595788786,False,0.5211977468365622,0,9.74,-64586.5,1203,0,0.0,26795.384953238132,True,-1.8039327112493668,0,0.2,55645,835,435,1.0,36704.496574206554,False,0.1621448382690196,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,11,12.352,21503,1921,0,0.0,79957.19172022199,False,-0.333055672783661,0.5,286800,0.0,0.125,15,0,0,2,6,6.0,3,5,8,60.0,18.0,5,6,8,788,0.9737923550419509,326.06079962837975
133,8,0,0,0,10.0,20,10.0,22.232234856245064,19,21.789473684210527,41.622692202093695,0,,35.99999999999999,11,36.0,0,7.580000000000002,55684,37,31,1.0,1059.199280543597,False,0.3589653001395334,0,0.7400000000000002,61701,0,130,1.0,2890.190531311858,False,0.5265585704256238,0,9.740000000000002,-64586.5,1203,0,0.0,26745.378532062812,True,-1.8043253927719536,0,0.2,55231,844,445,1.0,37286.104248602525,False,0.16021001247469513,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,11,12.451,21337,1921,0,0.0,79957.19172022199,False,-0.3348564191170811,0.5,286434,0.0,0.125,12,0,0,2,7,7.0,2,4,12,34.0,12.0,4,4,12,614,0.9346145330346189,326.9954141614144
134,12,0,0,0,10.0,20,10.0,22.172691327564113,5,19.8,41.746574294624104,28,42.285714285714285,36.0,11,36.0,0,7.580000000000003,55636,39,37,1.0,1210.3895791198722,False,0.3596324136240768,0,0.7400000000000002,61648,0,137,0.8,3037.6587118762836,False,0.5270598176220994,0,9.740000000000002,-64586.5,1203,0,0.0,26673.74766705963,True,-1.8048878828776749,0,0.2,56316,839,427,1.0,36428.67524763078,False,0.1705171363657341,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,11,12.550000000000002,19986,1949,0,0.0,81364.07330022237,False,-0.34188105690671716,0.4666666666666666,286067,0.0,0.125,15,0,0,5,7,7.0,2,7,12,89.0,15.0,7,5,12,1483,1.0627489340258762,328.05816309544025
135,12,0,0,0,10.0,20,10.0,22.61469474176543,24,26.0,43.012664254932346,19,52.0,36.0,10,36.0,0,7.580000000000002,55926,39,32,1.0,1113.6702317364939,False,0.3654740750844494,0,0.7400000000000002,61782,0,138,1.0,3120.8278743636292,False,0.5313045796490226,0,9.740000000000002,-64586.5,1203,0,0.0,27205.477774343814,True,-1.8007124073442133,0,0.2,56680,853,418,1.0,37269.62827328763,False,0.18283753139704123,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,10,12.639000000000003,18852,1968,0,0.0,84648.92325370686,False,-0.33636572911944124,0.5,285721,0.0,0.125,13,0,0,1,7,7.0,2,3,12,34.0,37.0,3,9,12,1812,0.9766414740006439,329.0348045694409
136,12,0,0,0,10.0,20,10.0,22.59778676108279,17,22.41176470588235,43.012664254932346,0,,36.0,11,36.0,0,7.580000000000002,55891,37,37,1.0,1206.1181101600632,False,0.3657454141201507,0,0.7400000000000002,61998,2,136,1.0,3093.2989995072594,False,0.5361936298743776,0,9.740000000000002,-64586.5,1203,0,0.0,27185.137473582596,True,-1.800872132037264,0,0.2,56299,860,428,1.0,37843.51691564225,False,0.18136036401333572,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,11,12.739000000000003,18688,1968,0,0.0,84648.92325370686,False,-0.3381447797139045,0.5,285357,0.0,0.125,12,0,0,4,7,7.0,5,9,14,125.0,24.0,9,3,14,581,1.1313888300210238,330.1661933994619
137,14,0,0,0,10.0,20,10.0,21.92135653204537,10,9.5,42.45466173231286,16,37.625,36.0,10,36.0,0,7.580000000000003,55886,37,37,1.0,1181.0901916856787,False,0.3653220136792661,0,0.7400000000000002,61898,2,146,1.0,3220.518053678624,False,0.5353138892019657,0,9.740000000000002,-64586.5,1203,0,0.0,26371.39190805058,True,-1.8072621683598185,0,0.2,56806,860,422,1.0,36768.233868595045,False,0.180879131410449,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,10,12.828000000000001,17948,1984,0,0.0,84230.04887690871,False,-0.3484441504116294,0.5,285019,0.0,0.125,16,0,0,5,5,5.0,2,7,15,99.0,21.0,7,7,15,897,1.0039858010131866,331.1701792004751
138,15,0,0,0,10.0,20,10.0,22.24460019601611,15,26.0,41.831574401904,20,37.5,36.0,9,36.0,0,7.580000000000003,56136,41,32,1.0,1121.8272062725155,False,0.3706494283364259,0,0.7400000000000002,61838,0,154,0.8,3425.6684301864807,False,0.5363431455359179,0,9.740000000000002,-64586.5,1203,0,0.0,26760.25403580738,True,-1.8042085810641293,0,0.2,57166,865,412,1.0,36476.18782313838,False,0.18423969204481,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,9,12.908000000000003,17089,2004,0,0.0,83830.47510141562,False,-0.35992973237538173,0.4666666666666666,284710,0.0,0.125,12,0,0,6,3,3.0,2,8,10,92.0,21.0,8,7,10,1340,1.1626118459971622,332.33279104647227
139,10,0,0,0,10.0,20,10.0,22.24460019601611,0,,41.831574401904,0,,36.0,12,36.0,0,7.580000000000002,56046,40,42,1.0,1334.2732082326766,False,0.3710416198263349,0,0.7400000000000002,61728,1,164,1.0,3658.114432146642,False,0.5364935867538576,0,9.740000000000002,-64586.5,1203,0,0.0,26760.25403580738,True,-1.8042085810641293,0,0.2,57166,855,422,1.0,36672.05756519726,False,0.18577778308857176,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,12,13.019000000000002,16902,2004,0,0.0,83830.47510141562,False,-0.36195828396784896,0.5,284323,0.0,0.125,12,0,0,3,7,7.0,4,7,13,82.0,9.0,7,3,13,200,0.9699155859998427,333.3027066324721
140,13,0,0,0,10.0,20,10.0,23.006545152802442,32,27.0625,41.831574401904,0,,36.0,7,36.0,0,7.580000000000002,55956,39,52,1.0,1586.340347945727,False,0.37191273235761796,0,0.7400000000000002,62484,2,142,1.0,3286.9294116979468,False,0.5502832033325027,0,9.740000000000002,-64586.5,1203,0,0.0,27676.87381882134,True,-1.7970107123991226,0,0.2,56300,877,432,1.0,38247.98024063027,False,0.18455216685746137,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,7,13.077,16821,2004,0,0.0,83830.47510141562,False,-0.3628369613956022,0.5,284042,0.0,0.125,13,0,0,5,4,4.0,3,8,8,92.0,15.0,8,5,8,1066,1.1917341870139353,334.49444081948604
141,8,0,0,0,10.0,20,10.0,23.478312120399128,19,28.0,41.831574401904,0,,35.99999999999999,7,36.0,0,7.580000000000002,56358,42,43,1.0,1429.5674211771625,False,0.37973609840658973,0,0.7400000000000002,62414,0,151,0.9,3545.2251301802685,False,0.5517131044382966,0,9.740000000000002,-64586.5,1203,0,0.0,28244.40948084015,True,-1.7925540693791706,0,0.2,55768,886,442,1.0,39291.34042431519,False,0.184390090181986,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,7,13.140000000000002,16741,2004,0,0.0,83830.47510141562,False,-0.3637047909538769,0.48333333333333334,283762,0.0,0.125,13,0,0,1,4,4.0,2,3,11,51.0,30.0,3,5,11,732,0.9424224219983444,335.4368632414844
142,11,0,0,0,10.0,20,10.0,22.97378081872133,26,19.46153846153846,41.86517245014567,6,42.666666666666664,35.99999999999999,9,36.0,0,7.580000000000002,56328,44,43,1.0,1427.8725752050173,False,0.37899036111694695,0,0.7400000000000002,62750,0,143,0.8,3285.25065707715,False,0.5566934685975722,0,9.740000000000002,-64586.5,1203,0,0.0,27637.45832492176,True,-1.7973202273732842,0,0.2,55518,902,446,1.0,39394.21721125161,False,0.18127163170615185,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,9,13.222999999999999,16365,2010,0,0.0,84148.9966247928,False,-0.3660559499219344,0.4666666666666666,283442,0.0,0.125,16,0,0,3,5,5.0,4,7,9,88.0,27.0,7,4,9,962,0.9159988960018381,336.3528621374862
143,9,0,0,0,10.0,20,10.0,22.28738198582855,10,9.5,41.061548276313815,14,33.357142857142854,35.99999999999999,11,36.0,0,7.580000000000002,56323,44,43,1.0,1398.3574253906277,False,0.37851272120622054,0,0.7400000000000002,62650,0,153,1.0,3409.969443831768,False,0.5557835059087607,0,9.740000000000002,-64586.5,1203,0,0.0,26811.720528951744,True,-1.803804434148291,0,0.2,55890,902,442,1.0,38252.42288934806,False,0.17814790326628288,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,11,13.324000000000003,15734,2024,0,0.0,83108.57371125916,False,-0.3785441415470192,0.5,283078,0.0,0.125,14,0,0,1,6,6.0,3,4,15,45.0,23.0,4,5,15,762,0.7952578629483469,337.1481200004346
144,15,0,0,0,10.0,20,10.0,21.989108724698532,28,20.107142857142858,41.061548276313815,0,,35.99999999999999,10,36.0,0,7.580000000000002,56771,41,30,1.0,1069.673261740956,False,0.3853701590927228,0,0.7400000000000002,62565,3,158,1.0,3504.2791785023683,False,0.5548685987973211,0,9.740000000000002,-64586.5,1203,0,0.0,26452.897795812336,True,-1.8066221334332264,0,0.2,55327,920,452,1.0,38789.799847616494,False,0.1735256690246768,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,10,13.413000000000002,15589,2024,0,0.0,83108.57371125916,False,-0.3801170826213922,0.5,282733,0.0,0.125,13,0,0,8,7,7.0,3,11,8,146.0,12.0,11,4,8,763,1.0746835269965231,338.2228035274311
145,8,0,0,0,10.0,20,10.0,22.127295713865355,20,23.4,41.258145899941965,3,50.0,36.0,8,36.0,0,7.580000000000003,56701,43,35,1.0,1204.4553499852873,False,0.3853070875134207,0,0.7400000000000002,62903,1,153,1.0,3395.476244221399,False,0.5617246010422023,0,9.740000000000002,-64586.5,1203,0,0.0,26619.13674378002,True,-1.8053167218147408,0,0.2,55009,930,459,1.0,39515.873981968136,False,0.1742329871528603,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,8,13.483,15344,2027,0,0.0,83630.26173918236,False,-0.3799452088259223,0.5,282438,0.0,0.125,14,0,0,4,5,5.0,0,4,11,39.0,12.0,4,4,11,818,0.7072085190447979,338.9300120464759
146,11,0,0,0,10.0,20,10.0,22.41953076642487,15,26.0,43.533999950507884,33,52.0,36.0,11,36.0,0,7.580000000000003,56611,42,45,1.0,1428.8788844891192,False,0.38584405759082707,0,0.7400000000000002,63183,2,148,1.0,3338.090553430881,False,0.567799958339549,0,9.740000000000002,-64586.5,1203,0,0.0,26970.69551200912,True,-1.8025560637003981,0,0.2,56335,935,436,1.0,39943.08524502869,False,0.1984128692305113,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,11,13.585000000000003,13466,2060,0,0.0,89680.03989804623,False,-0.3675039057860028,0.5,282076,0.0,0.125,11,0,0,5,6,6.0,3,8,9,86.0,20.0,8,3,9,2306,0.9414689639816061,339.8714810104575
147,9,0,0,0,10.0,20,10.0,22.41953076642487,0,,42.29520181328516,9,23.0,36.0,12,36.0,0,7.580000000000002,56491,44,55,1.0,1673.074192153368,False,0.38589476842926823,0,0.7400000000000002,63103,0,158,1.0,3542.2858610951293,False,0.5683341697219282,0,9.740000000000002,-64586.5,1203,0,0.0,26970.69551200912,True,-1.8025560637003981,0,0.2,56542,925,437,1.0,39221.06915134862,False,0.1959941352798565,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,12,13.694000000000003,13066,2069,0,0.0,87508.772551687,False,-0.3836198659654224,0.5,281683,0.0,0.125,12,0,0,2,7,7.0,4,6,15,60.0,26.0,6,3,15,407,0.9124909049714915,340.783971915429
148,15,0,0,0,10.0,20,10.0,22.918965518795375,29,26.0,42.61491217708277,5,51.2,36.00000000000001,11,36.0,0,7.580000000000002,57145,44,36,1.0,1265.0827586766336,False,0.3967736342158424,0,0.7400000000000002,63003,0,168,1.0,3850.386207157623,False,0.5696408341249563,0,9.740000000000002,-64586.5,1203,0,0.0,27571.515519110835,True,-1.7978380513003092,0,0.2,56044,944,442,1.0,40471.29463201342,False,0.19799047187986604,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,11,13.792000000000002,12651,2074,0,0.0,88383.32785526967,False,-0.383378200906504,0.5,281324,0.0,0.125,15,0,0,8,5,5.0,4,12,14,151.0,24.0,12,3,14,1210,1.0940789559972472,341.87805087142624
149,14,0,0,0,10.0,20,10.0,22.918965518795375,0,,42.338246497445475,2,25.0,36.000000000000014,10,36.0,0,7.580000000000002,57035,45,46,1.0,1504.2724138645872,False,0.3970055894338763,0,0.7400000000000002,62913,0,177,0.9,4056.656896826781,False,0.5699583814435728,0,9.740000000000002,-64586.5,1203,0,0.0,27571.515519110835,True,-1.7978380513003092,0,0.2,56094,934,450,1.0,40458.524718405344,False,0.19867545677449885,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,10,13.881,12461,2076,0,0.0,87894.19972869681,False,-0.38809229514505333,0.48333333333333334,280984,0.0,0.125,11,0,0,3,5,5.0,3,6,15,51.0,42.0,6,8,15,250,1.0057229079538956,342.88377377938014
150,15,0,0,0,10.0,20,10.0,22.926435510689235,19,23.0,43.198784787871226,17,49.0,36.000000000000014,13,36.0,0,7.580000000000002,57382,44,37,1.0,1288.2781138955015,False,0.40278348983313794,0,0.7400000000000002,62803,1,187,1.0,4297.243440498887,False,0.5702072215701546,0,9.740000000000002,-64586.5,1203,0,0.0,27580.50191935915,True,-1.797767484496104,0,0.2,56490,943,443,1.0,40756.6903476069,False,0.2072361153676354,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,13,14.001000000000001,11412,2093,0,0.0,90415.05656101447,False,-0.3857987472825302,0.5,280568,0.0,0.125,15,0,0,4,7,7.0,3,7,13,77.0,43.0,7,8,13,1470,0.7558096579741687,343.6395834373543
151,13,0,0,0,10.0,20,10.0,22.240623434950237,30,18.0,42.34013883560854,5,22.0,36.000000000000014,12,36.0,0,7.580000000000002,57392,43,37,1.0,1252.9030670931588,False,0.40259764374583773,0,0.7400000000000002,63133,2,177,1.0,3956.590347986192,False,0.5740673316570312,0,9.740000000000002,-64586.5,1203,0,0.0,26755.469992245136,True,-1.8042461483498096,0,0.2,56060,963,448,1.0,40386.10256620971,False,0.1975727746942166,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,12,14.108000000000002,11128,2098,0,0.0,88829.61127710673,False,-0.3974788939669209,0.5,280194,0.0,0.125,18,0,0,2,4,4.0,5,7,18,96.0,53.0,7,6,18,850,0.9060502300271764,344.5456336673815
152,18,0,0,0,10.0,20,10.0,22.358349278939606,20,23.5,43.43029690882629,16,51.0,36.000000000000014,9,36.0,0,7.580000000000002,57732,41,32,1.0,1125.4671769260674,False,0.4092767699374599,0,0.7400000000000002,63063,4,182,1.0,4109.219568767008,False,0.5742199875349572,0,9.740000000000002,-64586.5,1203,0,0.0,26897.094182564346,True,-1.8031340271185248,0,0.2,56406,973,442,1.0,40950.86508210946,False,0.2074416556633853,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,9,14.186000000000002,10192,2114,0,0.0,91811.64766525879,False,-0.3914581290394277,0.5,279874,0.0,0.125,13,0,0,8,5,5.0,3,11,14,158.0,21.0,11,7,14,1486,1.2022834820090793,345.74791714939056
153,14,0,0,0,10.0,20,10.0,22.358349278939606,0,,44.06572179409113,20,47.7,36.000000000000014,11,36.0,0,7.580000000000002,57622,42,42,1.0,1359.0506697154633,False,0.40944096059126633,0,0.7400000000000002,62973,3,192,1.0,4322.803061556404,False,0.5746259284607326,0,9.740000000000002,-64586.5,1203,0,0.0,26897.094182564346,True,-1.8031340271185248,0,0.2,57360,963,432,1.0,40567.48217066621,False,0.21941389734005165,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,11,14.287000000000003,9074,2134,0,0.0,94036.25030859048,False,-0.39151994755819625,0.5,279510,0.0,0.125,14,0,0,3,6,6.0,1,4,9,72.0,30.0,4,10,9,1154,0.7966457169968635,346.5445628663874
154,9,0,0,0,10.000000000000002,20,10.0,22.0202585113962,5,9.0,44.06572179409113,0,,36.000000000000014,11,36.0,0,7.580000000000002,57577,41,47,1.0,1444.9521500356213,False,0.4093914196789027,0,0.7400000000000002,62863,4,202,1.0,4488.092219302032,False,0.5739646104110001,0,9.740000000000002,-64586.5,1203,0,0.0,26490.37098920963,True,-1.8063278706107013,0,0.2,57315,958,442,1.0,40572.45668690584,False,0.21874622435652355,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,11,14.386000000000001,8906,2134,0,0.0,94036.25030859048,False,-0.3933423896305732,0.5,279142,0.0,0.125,11,0,0,4,7,7.0,0,4,10,54.0,15.0,4,5,10,245,0.6508330280194059,347.19539589440683
155,10,0,0,0,10.000000000000002,20,10.0,22.456735768267983,14,28.0,44.25161547447339,10,46.5,36.000000000000014,11,36.0,0,7.580000000000002,57859,42,43,1.0,1385.6396380355234,False,0.4154918365530706,0,0.7400000000000002,62773,3,212,1.0,4790.827982872813,False,0.5754481806221783,0,9.740000000000002,-64586.5,1203,0,0.0,27015.453129226382,True,-1.802204599051196,0,0.2,57388,962,442,1.0,41162.59384879103,False,0.2245268312219546,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,11,14.485000000000001,8277,2144,0,0.0,94875.46357727094,False,-0.39561386153090045,0.5,278778,0.0,0.125,14,0,0,4,6,6.0,2,6,17,86.0,27.0,6,4,17,1057,0.9154622450005263,348.11085813940736
156,17,0,0,0,10.000000000000002,20,10.0,22.803591646201497,35,24.514285714285716,45.0988340860303,42,47.476190476190474,36.000000000000014,12,36.0,0,7.580000000000002,58097,42,40,1.0,1332.14366584806,False,0.4205988597346557,0,0.7400000000000002,63193,3,200,1.0,4590.7183292403,False,0.5831828638854141,0,9.740000000000002,-64586.5,1203,0,0.0,27432.720750380402,True,-1.7989279541534058,0,0.2,58524,987,410,1.0,40997.666930073305,False,0.24107287963558566,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,12,14.594000000000003,6094,2186,0,0.0,98586.05131206223,False,-0.399168774884675,0.5,278389,0.0,0.125,19,0,0,8,7,7.0,2,10,18,150.0,51.0,10,7,18,3052,1.2225177750224248,349.3333759144298
157,18,0,0,0,10.000000000000002,20,10.0,22.803591646201497,0,,45.0988340860303,0,,36.00000000000001,6,36.0,0,7.580000000000002,58037,38,50,1.0,1520.179582310075,False,0.42142124480007337,0,0.7400000000000002,63053,7,210,1.0,4858.754245702315,False,0.5830382478629555,0,9.740000000000002,-64586.5,1203,0,0.0,27432.720750380402,True,-1.7989279541534058,0,0.2,58524,977,420,1.0,41220.61935447159,False,0.24282364074624718,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,6,14.642,6032,2186,0,0.0,98586.05131206223,False,-0.39984134279233796,0.5,278127,0.0,0.125,12,0,0,8,3,3.0,2,10,16,155.0,54.0,10,8,16,200,1.0028149170102552,350.33619083144004
158,16,0,0,0,10.000000000000002,20,10.0,22.803591646201497,0,,45.33061981051275,5,52.0,36.0,10,36.0,0,7.580000000000002,57947,37,60,1.0,1738.2154987720899,False,0.4218810044575376,0,0.7400000000000002,62943,8,220,1.0,5096.79016216433,False,0.5832562572484506,0,9.740000000000002,-64586.5,1203,0,0.0,27432.720750380402,True,-1.7989279541534058,0,0.2,58784,967,425,1.0,41316.58654134477,False,0.24766059822330314,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,10,14.736,5626,2191,0,0.0,99319.38800483344,False,-0.40026800743711793,0.5,277781,0.0,0.125,13,0,0,3,7,7.0,2,5,19,60.0,33.0,5,11,19,460,0.8725100579904392,351.2087008894305
159,19,0,0,0,10.000000000000002,20,10.0,22.7258966731857,20,22.0,45.75910086008062,10,51.5,36.0,9,36.0,0,7.580000000000002,57867,40,65,1.0,1877.1832837570705,False,0.421626777272538,0,0.7400000000000002,63263,5,215,1.0,4936.067784734926,False,0.5890495320287068,0,9.740000000000002,-64586.5,1203,0,0.0,27339.2536978424,True,-1.799661915585551,0,0.2,58859,977,425,1.0,41650.8189152367,False,0.25146309201103045,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,9,14.816,4989,2201,0,0.0,100715.78099303745,False,-0.3996041558565616,0.5,277459,0.0,0.125,16,0,0,2,6,6.0,4,6,21,81.0,39.0,6,13,21,1155,0.8877347490051761,352.09643563843565
160,21,0,0,0,10.000000000000002,20,10.0,22.93035460383694,44,23.795454545454547,45.75910086008062,0,,36.0,11,36.0,0,7.580000000000002,58282,40,50,1.0,1546.517730191847,False,0.42766248918399424,0,0.7400000000000002,63695,5,206,1.0,4773.65304839041,False,0.5975299534436167,0,9.740000000000002,-64586.5,1203,0,0.0,27585.21658841584,True,-1.7977304619821914,0,0.2,57812,1011,435,1.0,43087.79737861422,False,0.24630375024432824,0,0.2,92481,0,0,0.0,0.0,False,0.0032218172350950273,11,14.917000000000003,4823,2201,0,0.0,100715.78099303745,False,-0.4014049021899817,0.5,277093,0.0,0.125,14,0,0,4,6,6.0,5,9,21,97.0,51.0,9,12,21,1247,1.0009760539978743,353.0974116924335
