index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
104,21,0,0,0,10.0,20,10.0,9.983925344202689,0,,39.75256460827484,5,44.0,41.0,10,41.0,0,2.351000000000001,32215,1049,0,0.0,10490.0,False,-0.18690716502789173,0,2.8190000000000004,30393,1051,0,0.0,10510.0,False,-0.22623776345206312,0,2.432000000000001,70961,0,1,0.0,39.75256460827484,False,0.0015927679954864321,4,1.8330000000000004,79731,0,0,0.0,0.0,False,0.12506349833493255,0,0.2,93091,0,0,0.0,0.0,False,0.0,10,9.390000000000002,48103,958,0,0.0,38082.95689472729,False,-0.2787221273016333,0.0,354494,0.0,0.0,6,0,0,11,4,3.8,3,14,21,207.0,66.0,14,7,21,200,1.039384618983604,159.25025507214013
105,21,0,0,0,10.0,20,10.0,9.985536009734282,2,10.0,39.75256460827484,0,,41.0,12,41.0,0,2.3510000000000004,32165,1054,0,0.0,10540.0,False,-0.187449805734627,2,2.8390000000000004,30216,1066,0,0.0,10660.0,False,-0.22845173753554296,0,2.4320000000000004,70951,0,2,0.1,79.50512921654968,False,0.0017321296580724657,0,1.8290000000000004,79721,0,1,0.1,39.75256460827484,False,0.12520285999751837,0,0.2,93091,0,0,0.0,0.0,False,0.0,12,9.500000000000002,47903,958,0,0.0,38082.95689472729,False,-0.2808705627035519,0.03333333333333333,354047,0.0,0.0,6,0,0,11,6,6.0,2,13,21,163.0,55.0,13,8,21,200,1.1109508619992994,160.36120593413943
106,21,0,0,0,10.0,20,10.0,9.985536009734282,0,,40.3970519738578,10,46.0,41.00000000000001,12,41.0,0,2.351000000000001,32105,1060,0,0.0,10600.0,False,-0.1881009745827093,0,2.8370000000000006,30076,1080,0,0.0,10800.0,False,-0.22997113151440168,3,2.4620000000000006,71073,0,0,0.0,0.0,False,0.0028927019247050856,4,1.8690000000000004,79807,0,0,0.0,0.0,False,0.12613591465823784,0,0.2,93091,0,0,0.0,0.0,False,0.0,12,9.608000000000002,47249,968,0,0.0,39104.34631069435,False,-0.28240997351680425,0.0,353401,0.0,0.0,5,0,0,8,6,5.4,3,11,19,168.0,42.0,11,10,19,200,1.1901317720185034,161.55133770615794
107,19,0,0,0,10.0,20,10.0,9.986984999632794,2,10.0,40.700758312757365,5,46.0,41.000000000000014,8,41.0,1,2.3610000000000007,32032,1066,0,0.0,10660.0,False,-0.18903431659829395,1,2.8470000000000004,29923,1094,0,0.0,10940.0,False,-0.23177269866076275,0,2.4590000000000005,71053,0,2,0.2,81.40151662551473,False,0.0031848049657497894,5,1.9150000000000003,79857,0,0,0.0,0.0,False,0.12684145171304398,0,0.2,93091,0,0,0.0,0.0,False,0.0,8,9.676000000000002,46941,973,0,0.0,39601.83783831292,False,-0.28304649301053325,0.03333333333333333,352897,0.0,0.0,6,0,0,6,5,5.0,5,11,19,153.0,69.0,11,8,19,200,1.1942729350412264,162.74561064119916
108,19,0,0,0,10.0,20,10.0,9.987671161973893,1,10.0,39.40187060997463,17,33.05882352941177,41.00000000000002,10,41.0,1,2.370000000000001,31929,1075,0,0.0,10750.0,False,-0.19029324303791972,0,2.8460000000000005,29813,1105,0,0.0,11050.0,False,-0.2329665082155803,15,2.609000000000001,70961,0,1,0.1,39.40187060997463,False,0.001590293719379612,0,1.9100000000000004,79857,0,0,0.0,0.0,False,0.12684145171304398,0,0.2,93091,0,0,0.0,0.0,False,0.0,10,9.768,46237,990,0,0.0,39007.851903874885,False,-0.29379933664975727,0.016666666666666666,351888,0.0,0.0,6,0,0,8,7,6.6,4,12,19,201.0,66.0,12,7,19,200,0.9724256729823537,163.71803631418152
109,19,0,0,0,10.0,20,10.0,9.988964100608607,2,10.0,39.96159000038406,10,45.0,41.000000000000014,6,41.0,1,2.379000000000001,31796,1087,0,0.0,10870.0,False,-0.19187775390158668,1,2.8560000000000003,29720,1113,0,0.0,11130.0,False,-0.23411690651385905,0,2.5940000000000003,70961,0,1,0.0,39.96159000038406,False,0.0015942427470816874,10,2.0100000000000002,79892,0,2,0.2,79.92318000076811,False,0.12789921530169307,0,0.2,93091,0,0,0.0,0.0,False,0.0,6,9.818000000000001,45721,1000,0,0.0,39961.59000038406,False,-0.2942196882599604,0.03333333333333333,351181,0.0,0.0,6,0,0,8,6,6.0,2,10,21,165.0,42.0,10,9,21,200,1.1439679820323363,164.86200429621385
110,21,0,0,0,10.0,20,10.0,9.98957167282921,1,10.0,40.279350739319405,5,46.0,41.000000000000014,11,41.0,0,2.378000000000001,31686,1098,0,0.0,10980.0,False,-0.19307156345640425,1,2.8650000000000007,29617,1122,0,0.0,11220.0,False,-0.23537583295348483,4,2.634000000000001,71037,0,1,0.1,40.279350739319405,False,0.0026689009901459167,0,2.0,79892,0,2,0.0,80.55870147863881,False,0.12790369914121072,0,0.2,93091,0,0,0.0,0.0,False,0.0,11,9.922,45327,1005,0,0.0,40480.747493016,False,-0.29566366516088555,0.016666666666666666,350650,0.0,0.0,6,0,0,7,5,4.8,5,12,19,171.0,58.0,12,9,19,200,2.2720586440409534,167.1340629402548
111,19,0,0,0,10.0,20,10.0,9.991188673549122,3,10.0,40.48488072666728,5,44.0,41.00000000000001,9,41.0,1,2.388000000000001,31573,1108,0,0.0,11080.0,False,-0.1944390180373771,2,2.8840000000000003,29490,1132,0,0.0,11320.0,False,-0.23704716633022943,0,2.630000000000001,71027,0,2,0.1,80.96976145333456,False,0.002814879504524864,3,2.0300000000000002,79984,0,2,0.2,80.96976145333456,False,0.12920478750249292,0,0.2,93091,0,0,0.0,0.0,False,0.0,9,10.001000000000003,44983,1010,0,0.0,40889.72953393395,False,-0.29716229531354293,0.05000000000000001,350148,0.0,0.0,6,0,0,6,7,6.6,4,10,20,150.0,57.0,10,9,20,200,0.9663263310212642,168.10038927127607
112,20,0,0,0,10.0,20,10.0,9.99209645954254,2,10.0,39.19425917019682,11,29.636363636363637,41.00000000000001,7,41.0,2,2.4070000000000005,31466,1116,0,0.0,11160.0,False,-0.19589329513142759,0,2.8820000000000006,29370,1144,0,0.0,11440.0,False,-0.23834950402639404,3,2.6600000000000006,71139,0,1,0.1,39.19425917019682,False,0.004100540858851739,4,2.067,79926,0,1,0.1,39.19425917019682,False,0.12809162287047898,0,0.2,93091,0,0,0.0,0.0,False,0.0,7,10.062000000000001,44577,1021,0,0.0,40017.33861277095,False,-0.3062093080277849,0.03333333333333333,349569,0.0,0.0,6,0,0,6,6,5.266666666666667,4,10,20,150.0,75.0,10,10,20,200,0.9085178209934384,169.0089070922695
113,20,0,0,0,10.0,20,10.0,9.992524336990298,1,10.0,39.580002316273536,5,46.0,41.00000000000001,12,41.0,1,2.4150000000000005,31393,1122,0,0.0,11220.0,False,-0.1968266371470122,0,2.882000000000001,29230,1158,0,0.0,11580.0,False,-0.23986889800525277,0,2.657000000000001,71139,0,1,0.0,39.580002316273536,False,0.004103262419683593,4,2.1030000000000006,80002,0,1,0.1,39.580002316273536,False,0.12916676075461614,0,0.2,93091,0,0,0.0,0.0,False,0.0,12,10.175,44145,1026,0,0.0,40609.08237649665,False,-0.3076716203687969,0.016666666666666666,349000,0.0,0.0,6,0,0,7,6,5.8,3,10,24,165.0,75.0,10,10,24,200,1.1061467630206607,170.11505385529017
114,24,0,0,0,10.0,20,10.0,9.993667151085338,3,10.0,38.56023523846794,16,33.5,41.00000000000001,10,41.0,2,2.4340000000000006,31256,1133,0,0.0,11330.0,False,-0.19860649866510385,1,2.892,29127,1167,0,0.0,11670.0,False,-0.24112782444487857,5,2.7070000000000007,71035,0,2,0.2,77.12047047693588,False,0.0029006072591081164,9,2.1890000000000005,80078,0,1,0.1,38.56023523846794,False,0.13023198224331475,0,0.2,93091,0,0,0.0,0.0,False,0.0,10,10.263000000000003,43465,1042,0,0.0,40179.76511848359,False,-0.3172822017247446,0.05000000000000001,348052,0.0,0.0,6,0,0,8,9,8.633333333333333,4,12,24,201.0,81.0,12,12,24,200,1.446728530980181,171.56178238627035
115,24,0,0,0,10.0,20,10.0,9.994006497155313,1,10.0,37.31868265100845,5,16.0,41.000000000000014,13,41.0,0,2.4320000000000004,31146,1144,0,0.0,11440.0,False,-0.19980030821992142,1,2.9010000000000002,29024,1176,0,0.0,11760.0,False,-0.24238675088450434,3,2.7320000000000007,71007,0,0,0.0,0.0,False,0.001961393012361009,0,2.1800000000000006,80068,0,2,0.1,74.6373653020169,False,0.1303454123532625,0,0.2,93091,0,0,0.0,0.0,False,0.0,13,10.383000000000003,43157,1047,0,0.0,39072.66073560585,False,-0.32653714786818355,0.016666666666666666,347493,0.0,0.0,6,0,0,7,6,5.6,6,13,20,204.0,78.0,13,11,20,200,1.3402030949946493,172.901985481265
116,20,0,0,0,10.0,20,10.0,9.994644248786388,2,10.0,37.81893466648959,5,46.0,41.000000000000014,9,41.0,1,2.4420000000000006,31023,1155,0,0.0,11550.0,False,-0.2012762909422413,1,2.91,28921,1185,0,0.0,11850.0,False,-0.24364567732413014,5,2.7790000000000004,71057,0,0,0.0,0.0,False,0.0026669300671671274,0,2.1800000000000006,80048,0,4,0.2,151.27573866595836,False,0.13060390965362328,0,0.2,93091,0,0,0.0,0.0,False,0.0,9,10.460000000000004,42819,1052,0,0.0,39785.51926914705,False,-0.3263391774223768,0.03333333333333333,346959,0.0,0.0,6,0,0,9,5,5.0,3,12,13,186.0,68.0,12,8,13,200,1.4105285370023921,174.3125140182674
117,13,0,0,0,10.0,20,10.0,9.995210510942382,2,10.0,38.63410800502572,10,45.0,41.000000000000014,9,41.0,1,2.451000000000001,30900,1166,0,0.0,11660.0,False,-0.20275227366456122,1,2.9190000000000005,28818,1194,0,0.0,11940.0,False,-0.24490460376375595,5,2.824000000000001,71087,0,1,0.1,38.63410800502572,False,0.0033628302478201258,1,2.1900000000000004,80232,0,1,0.1,38.63410800502572,False,0.13240555757185918,0,0.2,93091,0,0,0.0,0.0,False,0.0,9,10.541000000000002,42257,1062,0,0.0,41029.42270133732,False,-0.325695165476054,0.03333333333333333,346385,0.0,0.0,6,0,0,4,7,6.2,2,6,16,108.0,34.0,6,7,16,200,0.8365287909982726,175.14904280926567
118,16,0,0,0,10.0,20,10.0,9.995714017392263,2,10.0,38.952432955441346,5,44.0,41.00000000000001,10,41.0,0,2.450000000000001,30790,1177,0,0.0,11770.0,False,-0.2039460832193788,2,2.938,28701,1203,0,0.0,12030.0,False,-0.24646740899915348,4,2.8590000000000004,71153,0,1,0.1,38.952432955441346,False,0.004296385060644018,0,2.1890000000000005,80222,0,2,0.1,77.90486591088269,False,0.13254151990962693,0,0.2,93091,0,0,0.0,0.0,False,0.0,10,10.632000000000001,41899,1067,0,0.0,41562.24596345591,False,-0.3266790239472349,0.03333333333333333,345856,0.0,0.0,6,0,0,7,6,5.8,3,10,13,135.0,34.0,10,6,13,200,1.1661380840232596,176.31518089328893
119,13,0,0,0,10.0,20,10.0,9.996353014182773,3,10.0,39.78577808199596,15,44.0,41.00000000000001,11,41.0,1,2.4600000000000004,30657,1189,0,0.0,11890.0,False,-0.20553059408304572,2,2.956000000000001,28594,1211,0,0.0,12110.0,False,-0.24792168609320397,0,2.855000000000001,71143,0,2,0.1,79.57155616399191,False,0.0044418606152563985,13,2.319000000000001,80314,0,2,0.2,79.57155616399191,False,0.13385146720779464,0,0.2,93091,0,0,0.0,0.0,False,0.0,11,10.732000000000005,41071,1082,0,0.0,43048.211884719625,False,-0.32759229203295903,0.05000000000000001,344870,0.0,0.0,6,0,0,5,9,8.6,2,7,18,126.0,33.0,7,6,18,200,0.6539826919906773,176.9691635852796
120,18,0,0,0,10.0,20,10.0,9.99671572011926,2,10.0,40.244996578509856,10,44.0,41.00000000000001,14,41.0,1,2.4690000000000007,30524,1201,0,0.0,12010.0,False,-0.20711510494671267,1,2.9640000000000004,28501,1219,0,0.0,12190.0,False,-0.2490720843914827,0,2.855000000000001,71133,0,3,0.1,120.73498973552957,False,0.004591176481172961,8,2.386000000000001,80436,0,1,0.1,40.244996578509856,False,0.13529551417126573,0,0.2,93091,0,0,0.0,0.0,False,0.0,14,10.861000000000002,40393,1092,0,0.0,43947.53626373276,False,-0.3300451372112623,0.03333333333333333,344078,0.0,0.0,6,0,0,5,7,6.6,5,10,21,180.0,39.0,10,8,21,200,0.7777827229583636,177.74694630823797
121,21,0,0,0,10.0,20,10.0,9.9968876819484,1,10.0,39.13853567473544,10,30.0,41.00000000000001,10,41.0,0,2.468000000000001,30414,1212,0,0.0,12120.0,False,-0.20830891450153025,1,2.9730000000000008,28398,1228,0,0.0,12280.0,False,-0.2503310108311085,2,2.875000000000001,71131,0,1,0.1,39.13853567473544,False,0.003987261780174047,4,2.4180000000000006,80512,0,0,0.0,0.0,False,0.1360839871310041,0,0.2,93091,0,0,0.0,0.0,False,0.0,10,10.947000000000001,39951,1102,0,0.0,43130.66631355845,False,-0.3391806602487971,0.016666666666666666,343497,0.0,0.0,6,0,0,7,6,5.2,4,11,23,198.0,45.0,11,10,23,200,0.8399972949991934,178.58694360323716
122,23,0,0,0,10.0,20,10.0,9.99721206759024,2,10.0,38.330985524682234,16,34.125,41.0,10,41.0,1,2.4780000000000006,30301,1222,0,0.0,12220.0,False,-0.2096763690825031,1,2.982,28285,1238,0,0.0,12380.0,False,-0.25169846541208135,10,2.9730000000000008,71061,0,0,0.0,0.0,False,0.002723373031551617,5,2.464000000000001,80532,0,2,0.2,76.66197104936447,False,0.1369070805656245,0,0.2,93091,0,0,0.0,0.0,False,0.0,10,11.037000000000003,39269,1118,0,0.0,42854.041816594734,False,-0.3479925996251263,0.03333333333333333,342539,0.0,0.0,6,0,0,10,8,7.8,3,13,21,204.0,45.0,13,10,21,200,0.8339318869984709,179.42087549023563
123,21,0,0,0,10.000000000000002,20,10.0,9.997364662945522,1,10.0,38.63125139642092,5,44.0,41.0,7,41.0,1,2.4870000000000005,30198,1231,0,0.0,12310.000000000002,False,-0.2109352955221289,0,2.9810000000000008,28175,1249,0,0.0,12490.000000000002,False,-0.2528922749668989,5,3.013000000000001,71091,0,1,0.1,38.63125139642092,False,0.00341925305777225,0,2.4590000000000005,80532,0,2,0.0,77.26250279284184,False,0.1369113175396007,0,0.2,93091,0,0,0.0,0.0,False,0.0,7,11.097000000000001,38969,1123,0,0.0,43382.895318180694,False,-0.34837473376491446,0.016666666666666666,342056,0.0,0.0,6,0,0,6,4,4.0,4,10,13,180.0,48.0,10,11,13,200,0.7625144489575177,180.18338993919315
124,13,0,0,0,10.000000000000002,20,10.0,9.99777128612842,3,10.0,38.929648086023974,5,44.0,40.99999999999999,10,41.0,2,2.5060000000000007,30051,1243,0,0.0,12430.000000000002,False,-0.21282368518156758,1,2.9910000000000005,28082,1257,0,0.0,12570.000000000002,False,-0.25404267326517765,4,3.048000000000001,71157,0,1,0.1,38.929648086023974,False,0.004352667269331865,0,2.4590000000000005,80512,0,4,0.2,155.7185923440959,False,0.13718263950121412,0,0.2,93091,0,0,0.0,0.0,False,0.0,10,11.190000000000001,38607,1128,0,0.0,43912.643041035044,False,-0.349418079937722,0.05000000000000001,341500,0.0,0.0,5,0,0,2,7,6.8,1,3,6,39.0,29.0,3,10,6,200,0.39470967499073595,180.57809961418388
125,6,0,0,0,10.000000000000002,20,10.0,9.997891765086774,1,10.0,37.5959696430991,5,16.0,40.99999999999999,6,41.0,0,2.504000000000001,29931,1255,0,0.0,12550.000000000002,False,-0.2141260228777322,1,3.0,27989,1265,0,0.0,12650.000000000002,False,-0.2551930715634564,0,3.0440000000000005,71147,0,2,0.1,75.1919392861982,False,0.0044674037597095245,1,2.4690000000000007,80556,0,0,0.0,0.0,False,0.1367048597392335,0,0.2,93091,0,0,0.0,0.0,False,0.0,6,11.240000000000002,38463,1133,0,0.0,42596.233605631285,False,-0.358035505013206,0.016666666666666666,341177,0.0,0.0,6,0,0,1,4,3.2,0,1,4,3.0,15.0,1,5,4,200,0.2818999569863081,180.8599995711702
126,4,0,0,0,10.0,20,10.0,9.998011219248875,1,10.0,36.28501811969346,5,16.0,41.0,8,41.0,1,2.514000000000001,29828,1264,0,0.0,12640.0,False,-0.215384949317358,0,2.9990000000000006,27879,1276,0,0.0,12760.0,False,-0.25638688111827396,0,3.0440000000000005,71147,0,2,0.0,72.57003623938692,False,0.004448905262173323,5,2.5180000000000002,80446,0,1,0.1,36.28501811969346,False,0.13540868246683763,0,0.2,93091,0,0,0.0,0.0,False,0.0,8,11.314000000000002,38295,1138,0,0.0,41292.35062021116,False,-0.36684346166540716,0.016666666666666666,340686,0.0,0.0,6,0,0,0,4,4.0,0,0,2,0.0,12.0,0,4,2,200,0.1554852860281244,181.01548485719832
127,2,0,0,0,10.0,0,,9.998233628032636,2,10.0,35.19808613205475,13,29.0,41.0,7,41.0,2,2.533000000000001,29801,1264,0,0.0,12640.0,False,-0.21597100128063207,0,2.9990000000000006,27879,1276,0,0.0,12760.0,False,-0.25638688111827396,6,3.1040000000000005,71078,0,1,0.1,35.19808613205475,False,0.0032115911704299724,4,2.553000000000001,80512,0,1,0.1,35.19808613205475,False,0.1363323226712484,0,0.2,93091,0,0,0.0,0.0,False,0.0,7,11.376000000000003,37842,1151,0,0.0,40512.997137995015,False,-0.37589564438025685,0.03333333333333333,340203,0.0,0.0,1,0,0,0,6,5.657142857142857,0,0,0,0.0,6.0,0,2,0,45,0.1408265289501287,181.15631138614845
128,0,0,0,0,10.0,0,,9.998233628032636,0,,36.29206469601419,11,44.09090909090909,41.0,9,41.0,0,2.531000000000001,29801,1264,0,0.0,12640.0,False,-0.21597100128063207,0,2.9990000000000006,27879,1276,0,0.0,12760.0,False,-0.25638688111827396,0,3.0980000000000008,71123,0,0,0.0,0.0,False,0.003598238979511204,9,2.6390000000000007,80598,0,0,0.0,0.0,False,0.13729751086527064,0,0.2,93091,0,0,0.0,0.0,False,0.0,9,11.459000000000003,37239,1162,0,0.0,42171.37917676848,False,-0.3734658604120244,0.0,339731,0.0,0.0,1,0,0,0,5,4.8,0,0,0,0.0,0.0,0,0,0,45,0.12803033599629998,181.28434172214475
129,0,0,0,0,10.0,0,,9.998233628032636,0,,37.22987734349028,11,44.09090909090909,41.0,13,41.0,0,2.531000000000001,29801,1264,0,0.0,12640.0,False,-0.21597100128063207,0,2.9990000000000006,27879,1276,0,0.0,12760.0,False,-0.25638688111827396,1,3.108000000000001,71132,0,0,0.0,0.0,False,0.0037252356493763053,10,2.730000000000001,80643,0,0,0.0,0.0,False,0.13793249421459616,0,0.2,93091,0,0,0.0,0.0,False,0.0,13,11.580000000000002,36532,1173,0,0.0,43670.6461239141,False,-0.3730078840923714,0.0,339078,0.0,0.0,0,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,0,0.1279964249697514,181.4123381471145
