index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
2487,e4eacab7-be68-4e26-97dc-6104fb6c6084,03Dec@1,04Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,46,5,41,40,-1,40,03Dec@1|04Buy@2,"[quantity: (1, 5), time: (41, 46), unit_price: (28, 56)]",03Dec@1,04Buy@2,p2,03Dec@1,False,2,17,46,,-1,-1
2488,8ab6a1cd-a4e7-471a-b9f3-946e78f96bd8,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,120,3,38,41,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
2489,b6ae2145-ac16-417d-8210-7de2af4f31d3,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,120,4,10,41,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,120,,-1,-1
2490,3e98b3ed-1ca0-4d9e-b3b0-9a5466c44b64,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,120,1,10,41,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,120,,-1,-1
2491,86dc7931-0c52-4128-9f1d-1771c20dbc1a,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,120,2,10,41,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,120,,-1,-1
2492,86b81705-75b6-44ba-8cf4-5ec641cd9c7b,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,120,2,38,41,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2493,faad715a-aab7-4ee2-853c-0b85e3e51951,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,120,2,38,41,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
2494,bc2bda47-908b-4b65-b675-5b701632a383,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,120,1,38,41,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
2495,a6fb0541-fcd9-4c73-94a8-6bd0bf18f7d6,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,120,1,38,41,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2496,84f49185-2107-4ae2-919e-b385c059a156,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,120,1,38,41,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2497,569c9030-d257-43a2-ac4c-32a9bc2d52dc,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,120,2,10,41,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,120,,-1,-1
2498,3bc3d51d-e505-4804-9647-02176500689b,03Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,70,12,11,41,-1,41,05Buy@2|03Dec@1,"[quantity: (1, 12), time: (41, 76), unit_price: (1, 28)]",03Dec@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Dec@1:product(1.0),-1,-1
2499,9ba23586-e6d6-4b9d-987e-318572fd558e,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,120,2,10,41,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,120,,-1,-1
2500,375c2308-6720-4035-a101-3f9d31159cb6,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,120,1,10,41,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,120,,-1,-1
2501,797465d6-d835-4969-930a-b8d78e0dee9f,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,120,2,10,41,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,120,,-1,-1
2502,6b7838c0-7f63-45a0-b311-29030e16665f,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,120,4,38,41,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2503,051ae03a-7bc4-41d5-8ded-6fc1a11e327e,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,120,2,38,41,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
2504,8ae6305e-3134-4a67-87f9-f32162b85900,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,120,4,38,41,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2505,022d3df1-fa41-4c9f-ac4e-b8825e2d5002,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,120,4,10,41,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,120,,-1,-1
2506,80de840c-1033-4cc0-b708-91e684001fe8,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,120,2,10,41,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,120,,-1,-1
2507,f5155d5b-4270-4cdf-b0de-2fff83a6d3e7,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,121,1,38,42,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2508,8efd0568-08e8-4910-a0f3-1d644ca59be2,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,121,1,10,42,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,121,,-1,-1
2509,b44d7d1b-3212-4aed-aaae-a522ffcc9f69,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,121,2,38,42,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2510,1b91c0ef-1281-4946-8bc2-566989162058,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,121,2,10,42,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,121,,-1,-1
2511,57516edc-3c84-4621-98dc-eeb7399c1377,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,121,1,38,42,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
2512,d0f93eef-7d07-4fe6-adde-e45c2a6b9b65,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,121,2,38,42,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2513,12659f81-0be3-4804-8746-8cb03edda7ab,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,121,3,38,42,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
2514,33af52c9-cb9c-475d-870e-dbc78c03a58f,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,121,1,38,42,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2515,cfd96dad-811a-4327-802e-3d8a31d3da97,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,121,3,38,42,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2516,fdd84896-a6c6-4cdb-b011-1096a0550d48,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,121,3,10,42,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,121,,-1,-1
2517,c1a0302e-f639-4ca6-99c8-01f4da81c9e9,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,121,2,10,42,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,121,,-1,-1
2518,ffe78c82-6ea3-4c94-8e5e-d782a074b2b2,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,121,1,38,42,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2519,452d8a3d-a6a1-4d78-9291-98994880afa6,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,121,4,10,42,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,121,,-1,-1
2520,16fdd7b1-81c8-4d14-b45a-b668497ec584,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,121,1,10,42,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,121,,-1,-1
2521,1cfae833-7262-4e3b-b151-92d4251e856c,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,121,1,38,42,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
2522,e4fca1f7-d6a5-4f2e-a07b-1fab12e420ee,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,121,1,38,42,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
2523,22e24f2b-b390-4171-91e9-6ea42277f5fa,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,121,4,10,42,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,121,,-1,-1
2524,3b240fb1-a04f-41a8-940b-777eea86019a,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,121,4,38,42,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
2525,893e24c5-1f20-463d-8768-4a801900a1e0,03Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,75,7,12,42,-1,42,05Buy@2|03Dec@1,"[quantity: (1, 10), time: (42, 76), unit_price: (1, 28)]",03Dec@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Dec@1:product(1.0),-1,-1
2526,1b1892f8-2618-4e00-b306-e18843a6c62f,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,121,3,10,42,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,121,,-1,-1
2527,7d75c952-b729-4f10-846a-f39bc139eeba,03Dec@1,04Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,75,7,12,42,-1,42,04Buy@2|03Dec@1,"[quantity: (1, 7), time: (42, 76), unit_price: (1, 28)]",03Dec@1,04Buy@2,p2,04Buy@2,True,2,17,-1,03Dec@1:product(1.0),-1,-1
2528,ff504828-4d3a-4e5b-8c7d-565a082ae5bf,03Dec@1,04Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,75,7,12,43,-1,43,04Buy@2|03Dec@1,"[quantity: (1, 7), time: (43, 76), unit_price: (1, 28)]",03Dec@1,04Buy@2,p2,04Buy@2,True,2,17,-1,03Dec@1:product(1.0),-1,-1
2529,ca1cfdfb-f802-4c16-b37b-1e44cfa7c87d,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,122,4,38,43,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
2530,5e0dd0a1-4a6f-4721-b1fd-5f24fe91fde5,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,122,3,10,43,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,122,,-1,-1
2531,ef40d56f-c83c-49d3-ac57-852d7f663712,03Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,74,7,14,43,-1,43,05Buy@2|03Dec@1,"[quantity: (1, 7), time: (43, 76), unit_price: (1, 28)]",03Dec@1,05Buy@2,p2,05Buy@2,True,2,17,-1,03Dec@1:product(1.0),-1,-1
2532,f5af4a10-7084-478a-8c75-05f67d3e39c5,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,122,3,10,43,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,122,,-1,-1
2533,87427a4e-f86e-421a-b0f1-10ba5f63223f,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,122,2,38,43,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2534,7288565c-1399-4349-bdb1-15adb80e7655,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,122,2,10,43,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,122,,-1,-1
2535,86c323fb-245d-41fb-84c5-0a52c4755487,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,122,1,38,43,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
2536,e302072c-879f-4e08-af55-44556f45f5fb,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,122,3,38,43,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
2537,cca4560b-cd38-4331-a8bc-787ed9e883c5,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,122,3,38,43,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2538,40f7f76a-8e6b-4481-a28d-74b40ecaa22c,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,122,1,38,43,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
2539,1dee46c8-d11b-4e27-ace9-94d8f1af4182,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,122,2,10,43,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,122,,-1,-1
2540,4e11ec58-d362-4705-88ca-f9eb4d2c851b,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,122,4,10,43,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,122,,-1,-1
2541,7ba1e159-ffef-4c5b-866c-7149367b23fb,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,122,2,10,43,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,122,,-1,-1
2542,6920f0a1-1ed6-45df-8be0-18eed76cc045,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,122,1,10,43,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,122,,-1,-1
2543,1bac9911-90c1-476f-a959-1b03ffcdb558,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,122,4,38,43,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2544,71311d4d-eb13-4f8c-b3bf-8ca7447fa5da,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,122,2,10,43,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,122,,-1,-1
2545,c12df80b-264b-4719-a413-4e33c77fee7f,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,122,1,10,43,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,122,,-1,-1
2546,5783a354-3b81-4e27-b777-ba5eb54e1d6f,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,122,2,38,43,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
2547,b3132676-5890-4e52-aa2b-297d7b72c892,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,123,4,38,44,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
2548,728d2054-01d7-40e7-af06-645bb0ddfa9d,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,123,3,10,44,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,123,,-1,-1
2549,171eada1-7b76-4c4e-8db9-0822bc2eb4a6,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,123,2,38,44,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2550,9a807ff2-3663-4ab9-a376-d3ae49632a06,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,123,4,38,44,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2551,2e161bdb-5c1e-4b32-a409-e5e77ad5c0f6,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,123,1,38,44,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2552,420ea1dc-bc7b-4b65-adc0-58ed1cb066a9,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,123,1,10,44,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,123,,-1,-1
2553,a1425cf6-010f-466c-8783-a0f201c52cca,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,123,1,10,44,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,123,,-1,-1
2554,59295a8a-1920-4765-892f-43d077aef793,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,123,2,38,44,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
2555,b14da2f6-c7f1-4125-bd82-3f9a22984e2d,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,123,2,38,44,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
2556,ae47e16e-624f-4f50-8847-0045b3a3b65f,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,123,3,10,44,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,123,,-1,-1
2557,53e64ba9-5ca5-4117-8eb9-e99fa8c16b33,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,123,1,38,44,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
2558,68a330ed-acfd-4d4d-a7c2-83e3829660a7,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,123,3,10,44,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,123,,-1,-1
2559,95ee9cb9-08fe-4287-9a18-63da33619a87,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,123,4,10,44,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,123,,-1,-1
2560,dd5e49d1-4b0c-4e4d-aa45-afeda0b944b3,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,123,1,10,44,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,123,,-1,-1
2561,ac1b159f-0610-4140-b348-fd36d675e97e,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,123,2,10,44,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,123,,-1,-1
2562,cc42cfba-4e85-4f3a-8749-77523b0600a6,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,123,1,38,44,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2563,5efaa7c9-439f-4bba-b608-7a7f1c74307c,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,123,2,10,44,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,False,0,0,123,,-1,-1
2564,82ab5ed8-2283-4125-9917-534557395207,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,123,3,38,44,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
2565,d7edf5ed-0435-4df1-a1a4-13472dbefe67,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,124,1,38,45,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
2566,056315ab-1e4b-48ab-8a01-92259adf0760,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,124,2,10,45,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,124,,-1,-1
2567,affda4e0-cbf0-4b0c-9bf5-141f4f099cd3,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,124,1,38,45,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
2568,9f10adec-8166-4e85-99f0-5dde85a3c7d2,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,124,2,38,45,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2569,74340832-4091-4280-a45a-669798f9df3b,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,124,3,38,45,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
2570,506c950d-e378-497d-85eb-3b4499c864f1,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,124,1,38,45,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2571,a62d3edd-9868-43fe-aeda-f22fdeb1a10f,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,124,5,10,45,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,124,,-1,-1
2572,6dd2aa16-6135-4bf9-bb0e-cfb09e7cbd2b,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,124,5,10,45,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,124,,-1,-1
2573,2ab1c28c-db84-4b2e-af44-0a68fbf4c61a,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,124,2,10,45,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,124,,-1,-1
2574,bad8a3fe-2654-428a-8e50-07dcfd12aed7,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,124,2,38,45,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
2575,c3ef8da5-e73c-45ec-9ed8-909ab6863eda,03Dec@1,04Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,55,14,43,45,-1,45,03Dec@1|04Buy@2,"[quantity: (1, 15), time: (50, 55), unit_price: (28, 56)]",03Dec@1,04Buy@2,p2,03Dec@1,False,2,17,55,,-1,-1
2576,4085c9a5-80b8-49a5-af52-977d98ebcf8e,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,124,2,10,45,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,124,,-1,-1
2577,02c3a141-fac4-4c91-83b1-ba977275ea84,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,124,1,38,45,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
2578,d85183b1-ac81-4a1c-a7cd-ee473ea0bb37,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,124,2,38,45,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2579,e437b229-3d70-46df-a47d-8280ca44ac36,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,124,3,10,45,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,124,,-1,-1
2580,17e401ff-0add-4d66-b71f-eb88787a2ce1,03Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,55,14,43,45,-1,45,03Dec@1|05Buy@2,"[quantity: (1, 15), time: (50, 55), unit_price: (28, 56)]",03Dec@1,05Buy@2,p2,03Dec@1,False,2,17,55,,-1,-1
2581,dda3ad47-2dc5-4f1a-a94b-b29f5242eb7a,SELLER,00Ind@0,_SystemAgent,IndDecentralizingAgent,124,1,10,45,-1,-1,00Ind@0|SELLER,[],SELLER,00Ind@0,p0,SELLER,True,0,0,124,,-1,-1
2582,c3fc336e-c02f-4d21-9b6b-705cc9360c7f,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,124,1,38,45,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
2583,39bcbe4d-237a-4e2c-8ba1-8dc634954679,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,124,3,38,45,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
2584,605464f1-1094-494e-b38d-ba0382655a23,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,124,3,38,45,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2585,d5cf8db3-20e2-4def-b545-bf109c09a1c0,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,125,2,38,46,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,False,3,0,-1,04Buy@2:product(1.0),-1,-1
2586,207106f9-b326-4b6b-ae4a-38d4ea670183,04Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,125,2,38,46,-1,-1,BUYER|04Buy@2,[],04Buy@2,BUYER,p3,BUYER,True,3,0,-1,04Buy@2:product(1.0),-1,-1
