index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
102,24,0,0,0,10.0,20,10.0,20.23549516450226,57,20.56140350877193,24.211137952656756,28,25.5,30.999999999999993,2,31.0,22,2.841000000000001,34951,0,9,0.9,182.11945648052034,False,0.38331200569399415,0,2.8640000000000003,34202,20,14,1.0,483.29693230303167,False,0.3596892652041494,10,4.953,-28741.0,1507,0,0.0,30494.891212904906,False,-1.3512117228929605,0,0.47900000000000004,41178,117,184,1.0,6822.402317535608,False,0.16057264858843848,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,43828,350,346,1.0,19199.898283429862,False,0.010323912516828656,0.65,178320,0.0,0.0,13,0,0,6,4,83.37564102564102,4,10,23,150.0,88.0,10,14,23,1208,1.257710969017353,143.31966893468052
103,23,0,0,1,10.0,20,10.0,20.225371492915368,12,20.0,24.80922332457909,15,32.0,30.999999999999996,11,31.0,15,2.9690000000000003,34802,1,22,1.0,454.9581728441381,False,0.382815375273254,2,2.8840000000000003,34078,19,26,1.0,715.8596588157995,False,0.35938456613800324,0,4.943000000000001,-45691.38888888889,1507,0,0.0,30479.63483982346,True,-1.792596862805236,0,0.47900000000000004,41418,119,179,1.0,6847.670182756587,False,0.16714823246689986,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,43689,355,345,1.0,19502.274280225574,False,0.010554387884588018,0.6666666666666666,206889,0.0,0.125,19,0,0,7,4,263.5134154040404,4,11,26,153.0,82.0,11,12,26,1021,1.167599251959473,144.48726818664
104,26,0,0,0,10.0,20,10.0,20.225371492915368,0,,26.003078871272134,35,32.0,30.999999999999996,9,31.0,0,2.9540000000000006,34732,0,30,0.8,606.761144787461,False,0.38304834092822254,0,2.8820000000000006,33948,22,36,1.0,948.1133737449533,False,0.35883691326671713,0,4.943000000000001,-45691.38888888889,1507,0,0.0,30479.63483982346,True,-1.792596862805236,0,0.47900000000000004,42538,109,154,1.0,6209.039638903683,False,0.18798854293211467,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,42848,380,346,1.0,20607.169971083407,False,0.00509785911163919,0.6333333333333333,206968,0.0,0.125,16,0,0,6,0,0.0,3,9,22,180.0,76.0,12,14,22,1599,1.1971939239883795,145.68446211062837
105,22,0,0,0,10.0,20,10.0,20.24344018913866,6,21.0,26.003078871272134,0,,31.0,9,31.0,0,2.9540000000000006,34652,0,38,0.8,769.250727187269,False,0.383097480009223,0,2.882000000000001,33954,24,40,1.0,1049.7376075655463,False,0.3610796148658919,0,4.943000000000001,-45691.38888888889,1507,0,0.0,30506.86436503196,True,-1.792242496261658,0,0.47900000000000004,42412,105,164,1.0,6390.066154748189,False,0.1870648900930269,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,43127,370,347,1.0,20378.139182370687,False,0.008208267296723647,0.6333333333333333,207047,0.0,0.125,15,0,0,4,4,2476.4777537277537,3,7,22,96.0,90.0,7,15,22,605,0.9562373000080697,146.64069941063644
106,22,0,0,0,10.0,20,10.0,20.24344018913866,0,,25.924417265182043,1,11.0,31.0,11,31.0,0,2.9540000000000006,34572,0,46,0.8,931.1982487003784,False,0.383135919956979,0,2.882000000000001,33834,26,50,1.0,1272.172009456933,False,0.3607329071817648,0,4.9430000000000005,-45691.38888888889,1507,0,0.0,30506.86436503196,True,-1.792242496261658,0,0.47900000000000004,42423,95,173,1.0,6408.051004844667,False,0.1875852551385302,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,43457,361,346,1.0,20084.71463273072,False,0.011674242962924316,0.6333333333333333,207188,0.0,0.125,17,0,0,4,2,309.4598806694395,1,5,15,90.0,125.0,5,17,15,552,0.8839747079764493,147.5246741186129
107,15,0,0,0,10.0,20,10.0,20.24344018913866,0,,26.04492274248629,7,29.0,31.0,8,31.0,0,2.9540000000000006,34482,0,55,0.9,1113.3892104026263,False,0.38317916489820447,0,2.882000000000001,33724,27,60,1.0,1484.6064113483196,False,0.3605835783070487,0,4.943000000000001,-45691.38888888889,1507,0,0.0,30506.86436503196,True,-1.792242496261658,0,0.47900000000000004,42626,85,176,1.0,6304.598818754373,False,0.19152262908321668,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,43502,358,348,1.0,20112.08234181009,False,0.01278395618367395,0.65,207236,0.0,0.125,17,0,0,3,0,0.0,3,6,17,93.0,87.0,6,9,17,651,0.8348460929701105,148.359520211583
108,17,0,0,0,10.0,20,10.0,20.227702960956556,16,20.0,26.04492274248629,0,,31.0,9,31.0,0,2.9540000000000006,34392,0,64,0.9,1294.5729895012196,False,0.383202530189113,0,2.8820000000000006,33934,28,54,1.0,1372.295959891654,False,0.3666567179830185,0,4.9430000000000005,-45691.38888888889,1507,0,0.0,30483.14836216153,True,-1.7925511376316534,0,0.47900000000000004,42306,91,186,1.0,6685.076599549497,False,0.18814519260215384,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,43781,348,349,1.0,19882.63311438523,False,0.01589040802527542,0.65,207315,0.0,0.125,15,0,0,7,2,324.94363275613273,1,8,15,129.0,73.0,8,9,15,799,1.0881017420324497,149.44762195361545
109,15,0,0,0,10.0,20,10.0,19.959262560432197,5,8.0,26.393599457477332,10,32.0,31.0,0,,0,2.9540000000000006,34302,0,73,0.9,1457.0261669115505,False,0.3828561930939436,0,2.882000000000001,33864,29,59,1.0,1467.5964910654995,False,0.3657744451891975,0,4.9430000000000005,-45691.38888888889,1507,0,0.0,30078.608678571323,True,-1.7978158393962318,0,0.47900000000000004,42586,86,186,1.0,6625.706079287953,False,0.19466041227600142,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,43461,348,359,1.0,20313.972611202113,False,0.013917520245093948,0.65,207115,0.0,0.125,14,0,0,2,2,335.1663773148148,2,4,18,72.0,48.0,4,11,18,560,0.7367463150294498,150.1843682686449
110,18,0,0,0,10.0,20,10.0,19.96169209055786,13,20.0,26.393599457477332,0,,30.999999999999996,9,31.0,0,2.9540000000000006,34432,3,70,1.0,1427.3184463390503,False,0.3874016746869385,0,2.882000000000001,33794,26,69,1.0,1637.3567542484925,False,0.3663618497206793,0,4.9430000000000005,-45691.38888888889,1507,0,0.0,30082.269980470697,True,-1.7977681910112846,0,0.47900000000000004,42326,89,196,1.0,6949.736089725207,False,0.19211004801828746,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,43740,338,360,1.0,20081.036616627338,False,0.016991004657797838,0.6666666666666666,207194,0.0,0.125,14,0,0,1,0,0.0,1,2,14,36.0,63.0,2,16,14,739,0.5658142979955301,150.75018256664043
111,14,0,0,0,10.0,20,10.0,19.96169209055786,0,,26.538717938055722,5,31.0,30.999999999999996,0,,0,2.9540000000000006,34352,1,80,1.0,1606.9353672446289,False,0.3877888711362038,0,2.882000000000001,33674,28,79,1.0,1856.973675154071,False,0.3659595309323006,0,4.943000000000001,-45691.38888888889,1507,0,0.0,30082.269980470697,True,-1.7977681910112846,0,0.47900000000000004,42481,79,201,1.0,6911.255980703271,False,0.19564362286183326,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,43585,333,370,1.0,20307.393073372554,False,0.016200153864949864,0.6666666666666666,206994,0.0,0.125,11,0,0,1,0,0.0,1,2,16,36.0,34.0,2,12,16,355,0.5897494269884191,151.33993199362885
112,16,0,0,0,10.0,20,10.0,19.538588510643844,39,17.41025641025641,26.72341971142036,5,32.0,30.999999999999996,11,31.0,0,2.9540000000000006,34252,1,90,1.0,1768.472965957946,False,0.38702970483889837,0,2.8820000000000006,34253,28,50,1.0,1256.9294255321922,False,0.37697239510366704,0,4.943000000000001,-45691.38888888889,1507,0,0.0,29444.652885540272,True,-1.8060661750681613,0,0.47900000000000004,41962,108,206,1.0,7615.192019702129,False,0.19129609603985065,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,43766,328,369,1.0,20204.281665345876,False,0.018647948880014677,0.6666666666666666,207135,0.0,0.125,23,0,0,3,2,270.77287581699346,0,3,17,54.0,39.0,3,13,17,1380,0.5672044410021044,151.90713643463096
113,17,0,0,0,10.0,20,10.0,18.872615622103844,16,10.0625,26.72341971142036,0,,30.999999999999996,0,,0,2.9540000000000006,34228,0,93,0.9,1755.1532528556575,False,0.3858193836423428,0,2.882000000000001,34238,30,50,1.0,1243.6307811051922,False,0.376117771615056,0,4.943000000000001,-45691.38888888889,1507,0,0.0,28441.03174251049,True,-1.8191273560029582,0,0.47900000000000004,41801,114,216,1.0,7923.736838586636,False,0.19112098957036217,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,43766,318,379,1.0,20247.04746823167,False,0.01905230010430459,0.65,206935,0.0,0.125,15,0,0,3,0,0.0,1,4,13,72.0,39.0,4,13,13,361,0.541654527944047,152.448790962575
114,13,0,0,0,10.0,20,10.0,18.872615622103844,0,,26.35642338746968,36,25.0,30.999999999999996,10,31.0,0,2.9540000000000006,34158,0,100,0.7,1887.2615622103845,False,0.38566361839196256,0,2.882000000000001,34108,33,60,1.0,1462.3569373262305,False,0.37530311340056505,0,4.9430000000000005,-45691.38888888889,1507,0,0.0,28441.03174251049,True,-1.8191273560029582,0,0.47900000000000004,42701,104,190,1.0,6970.472468318038,False,0.202140453778215,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,43176,344,379,1.0,20815.609645289565,False,0.013271147510396474,0.6166666666666667,207045,0.0,0.125,17,0,0,3,0,0.0,0,3,11,54.0,30.0,3,10,11,1410,0.34925589797785506,152.79804686055286
115,11,0,0,0,10.0,20,10.0,18.872615622103844,0,,26.35642338746968,0,,30.999999999999996,12,31.0,0,2.9540000000000006,34048,1,110,1.0,2085.9877184314228,False,0.38524371779629374,0,2.882000000000001,34018,32,70,1.0,1641.083093547269,False,0.37527797042371824,0,4.943000000000001,-45691.38888888889,1507,0,0.0,28441.03174251049,True,-1.8191273560029582,0,0.47900000000000004,42701,94,200,1.0,7045.310545971697,False,0.2031144006503345,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,43548,334,377,1.0,20490.04541141487,False,0.017227463138826768,0.6666666666666666,207217,0.0,0.125,14,0,0,2,0,0.0,0,2,8,36.0,27.0,2,9,8,572,0.3195089310174808,153.11755579157034
116,8,0,0,0,10.0,18,10.0,18.872615622103844,0,,26.832960924452795,15,31.666666666666668,30.999999999999996,0,,0,2.9540000000000006,33948,1,120,1.0,2274.713874652461,False,0.38502119601003587,0,2.8820000000000006,33938,30,80,1.0,1809.8092497683074,False,0.3754502062562828,0,4.9430000000000005,-45691.38888888889,1507,0,0.0,28441.03174251049,True,-1.8191273560029582,0,0.47900000000000004,43176,84,195,1.0,6817.727092525018,False,0.21251596944983106,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,43073,339,387,1.0,21093.373753389496,False,0.013949678088853383,0.6666666666666666,207037,0.0,0.125,12,0,0,1,0,0.0,0,1,5,18.0,21.0,1,7,5,655,0.27207388397073373,153.38962967554107
117,5,0,0,0,10.0,0,,18.872615622103844,0,,26.832960924452795,0,,30.999999999999996,11,31.0,0,2.9540000000000006,33948,0,121,0.1,2283.586490274565,False,0.3851963226408212,0,2.882000000000001,33938,20,90,1.0,1898.535405989346,False,0.37720147256413517,0,4.9430000000000005,-45691.38888888889,1507,0,0.0,28441.03174251049,True,-1.8191273560029582,0,0.47900000000000004,43176,74,205,1.0,6897.330545548507,False,0.213551933179965,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,43414,329,386,1.0,20794.044144144966,False,0.017567831626498297,0.5166666666666667,207378,0.0,0.125,5,0,0,1,0,0.0,0,1,2,18.0,12.0,1,4,2,341,0.24738113197963685,153.6370108075207
118,2,0,0,0,10.0,0,,18.872615622103844,0,,26.832960924452795,0,,30.999999999999993,10,31.0,0,2.9540000000000006,33948,0,121,0.0,2283.586490274565,False,0.3851963226408212,0,2.882000000000001,33938,10,100,1.0,1987.2615622103845,False,0.3789527388719878,0,4.9430000000000005,-45691.38888888889,1507,0,0.0,28441.03174251049,True,-1.8191273560029582,0,0.47900000000000004,43176,64,215,1.0,6976.933998571996,False,0.2145878969100989,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,43724,319,386,1.0,20525.71453490044,False,0.02089287975965775,0.5,207688,0.0,0.125,5,0,0,0,0,0.0,0,0,2,0.0,6.0,0,2,2,310,0.13081123301526532,153.76782204053598
119,2,0,0,0,10.0,0,,18.872615622103844,0,,26.832960924452795,0,,30.999999999999993,9,31.0,0,2.9540000000000006,33948,0,121,0.0,2283.586490274565,False,0.3851963226408212,0,2.882000000000001,33938,0,110,1.0,2075.9877184314228,False,0.3807040051798402,0,4.943000000000001,-45691.38888888889,1507,0,0.0,28441.03174251049,True,-1.8191273560029582,0,0.47900000000000004,43176,54,225,1.0,7056.537451595486,False,0.2156238606402328,0,0.2,52902,0,0,0.0,0.0,False,0.00037820052191672027,0,0.281,44003,309,387,1.0,20288.38492565591,False,0.02392482248833161,0.5,207967,0.0,0.125,5,0,0,0,0,0.0,0,0,0,0.0,6.0,0,2,0,279,0.1250723259872757,153.89289436652325
