index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
103,5,0,0,0,10.0,20,10.0,2.9005178461433423,6,2.8333333333333335,29.831882033847315,10,15.0,40.0,9,40.0,5,3.1750000000000007,14040,1073,0,0.0,10730.0,False,-0.3789803821166832,1,3.297000000000001,14449,1007,0,0.0,10070.0,False,-0.3764521394053829,0,0.6680000000000001,67237,5,109,1.0,3266.177730920074,False,0.20769629406691759,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,68871,0,95,1.0,3800.0,False,-0.12286202964652224,9,9.542000000000002,54741,455,0,0.0,13573.506325400527,False,-0.23742311780897996,0.3333333333333333,276976,0.0,0.0,11,0,0,2,7,7.0,2,4,7,52.0,3.0,4,1,7,350,2.4037535919924267,372.31380643107696
104,7,0,0,0,10.0,20,10.0,2.9005178461433423,0,,29.831882033847315,0,,40.00000000000001,20,40.0,0,3.170000000000001,13920,1085,0,0.0,10850.0,False,-0.38090056645437964,0,3.296000000000001,14369,1015,0,0.0,10150.0,False,-0.37773226229718054,0,0.6680000000000001,67237,0,114,0.5,3400.834551858594,False,0.20887695570317574,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,69311,0,84,0.0,3360.0000000000005,False,-0.12013534281889841,9,9.623000000000001,54613,455,0,0.0,13573.506325400527,False,-0.23900955378141564,0.08333333333333333,277088,0.0,0.0,15,0,0,2,4,4.0,4,6,5,97.0,3.0,6,1,5,640,2.4214467650162987,374.73525319609325
105,5,0,0,0,10.0,20,10.0,2.869054977675381,8,2.5,31.00151457203875,5,47.0,40.0,20,40.0,6,3.230000000000001,13762,1090,0,0.0,10900.0,False,-0.38515697506960667,2,3.316000000000001,14179,1030,0,0.0,10300.0,False,-0.3814126156110987,0,0.6680000000000001,67452,0,117,0.8,3627.1772049285337,False,0.2146317224154643,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,69556,0,77,0.5,3080.0,False,-0.11883396956025978,8,9.694000000000003,54519,455,0,0.0,14105.689130277631,False,-0.2368766475987951,0.21666666666666667,277106,0.0,0.0,16,0,0,3,5,5.0,2,5,7,60.0,0.0,5,0,7,915,2.8518234330113046,377.58707662910456
106,7,0,0,0,10.0,20,10.0,2.869054977675381,0,,30.01621360225641,5,17.0,40.0,20,40.0,0,3.2240000000000006,13672,1099,0,0.0,10990.0,False,-0.386597113322879,0,3.3140000000000005,14069,1041,0,0.0,10410.0,False,-0.3831727845873204,0,0.6680000000000001,67537,0,112,0.0,3361.815923452718,False,0.2137956013349413,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,69751,0,75,0.5,3000.0,False,-0.11691289474988846,13,9.816000000000003,54285,455,0,0.0,13657.377189026667,False,-0.24255504691743923,0.08333333333333333,276952,0.0,0.0,13,0,0,2,6,6.0,4,6,7,100.0,3.0,6,1,7,565,2.381637297978159,379.9687139270827
107,7,0,0,0,10.0,20,10.0,2.8536222218080183,4,2.5,30.01621360225641,0,,40.00000000000001,20,40.0,3,3.2540000000000004,13482,1112,0,0.0,11120.0,False,-0.3905974973597465,1,3.3240000000000007,13985,1048,0,0.0,10480.0,False,-0.3847409351297725,0,0.6680000000000001,67527,0,116,0.4,3481.880777861744,False,0.21467296301565733,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,70191,0,64,0.0,2560.0000000000005,False,-0.11418620792226464,9,9.893000000000002,54155,455,0,0.0,13657.377189026667,False,-0.2441662709519442,0.06666666666666667,276978,0.0,0.0,17,0,0,4,6,6.0,3,7,6,97.0,0.0,7,0,6,640,2.8489226319943555,382.8176365590771
108,6,0,0,0,10.0,20,10.0,2.77132083734376,4,1.0,31.247872904646854,5,47.0,40.0,11,40.0,0,3.2510000000000003,13362,1124,0,0.0,11240.0,False,-0.39251768169744294,4,3.3630000000000004,13825,1056,0,0.0,10560.0,False,-0.3885813038051653,0,0.6680000000000001,67758,0,115,0.4,3593.505384034388,False,0.21970246364846202,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,70191,0,64,0.0,2560.0,False,-0.11418620792226464,11,9.994000000000003,53742,460,0,0.0,14374.021536137552,False,-0.2448439496298054,0.06666666666666667,276516,0.0,0.0,10,0,0,4,6,6.0,2,6,7,82.0,0.0,6,0,7,435,2.9779439080157317,385.7955804670928
109,7,0,0,0,10.0,20,10.0,2.9162812659874455,9,4.222222222222222,31.247872904646854,0,,40.0,8,40.0,9,3.341000000000001,13096,1134,0,0.0,11340.0,False,-0.3994303453131501,0,3.3590000000000004,13725,1066,0,0.0,10660.0,False,-0.39018145741991234,0,0.6680000000000001,67720,0,124,0.9,3874.73624017621,False,0.22150191351467946,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,70191,0,64,0.0,2560.0,False,-0.11418620792226464,8,10.063000000000002,53630,460,0,0.0,14374.021536137552,False,-0.24623208110568665,0.15,276000,0.0,0.0,10,0,0,3,7,7.0,3,6,5,102.0,3.0,6,1,5,200,2.3380832719849423,388.13366373907775
110,5,0,0,0,10.0,20,10.0,2.789078673967271,8,1.5,32.57162925886565,5,49.0,40.0,11,40.0,0,3.3320000000000007,12966,1147,0,0.0,11470.0,False,-0.4015105450123212,8,3.439,13487,1073,0,0.0,10730.0,False,-0.3966780810957852,0,0.6680000000000001,67953,0,127,0.8,4136.596915875937,False,0.22788374527299776,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.51,70191,0,64,0.0,2560.0,False,-0.11418620792226464,11,10.165000000000003,53201,465,0,0.0,15145.807605372527,False,-0.2467663501724473,0.13333333333333333,275436,0.0,0.0,9,0,0,3,8,8.0,2,5,5,69.0,0.0,5,0,5,445,2.5315626569790766,390.6652263960568
111,5,0,0,0,10.0,20,10.0,2.7040517020264536,4,1.0,32.57162925886565,0,,40.0,9,40.0,4,3.3720000000000008,12804,1155,0,0.0,11550.0,False,-0.4054149198323039,0,3.431000000000001,13367,1085,0,0.0,10850.0,False,-0.3985982654334816,0,0.6680000000000001,67949,0,131,0.4,4266.8834329114,False,0.22895594494538796,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,70191,0,64,0.0,2560.0,False,-0.11418620792226464,9,10.244000000000002,53067,465,0,0.0,15145.807605372527,False,-0.2484271503310909,0.06666666666666667,275016,0.0,0.0,9,0,0,2,7,7.0,2,4,6,62.0,3.0,4,1,6,200,2.1743819169932976,392.8396083130501
112,6,0,0,0,10.0,20,10.0,2.6444935280840145,7,2.0,31.60364895281931,4,17.0,40.0,20,40.0,0,3.3680000000000008,12734,1162,0,0.0,11620.0,False,-0.4065350273626268,7,3.5010000000000012,13095,1098,0,0.0,10980.0,False,-0.4052229013985343,0,0.6680000000000001,68003,0,134,0.7,4234.888959677787,False,0.22962235611543658,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,70483,0,59,0.4,2360.0,False,-0.11180655396361112,11,10.345,52879,465,0,0.0,14695.69676306098,False,-0.2535465720399275,0.18333333333333335,274832,0.0,0.0,15,0,0,4,9,9.0,2,6,5,105.0,0.0,6,0,5,628,4.834939797990955,397.6745481110411
113,5,0,0,0,10.0,20,10.0,2.5606697418956696,4,1.0,34.017994531667526,10,48.0,40.0,20,40.0,0,3.3680000000000008,12634,1172,0,0.0,11720.0,False,-0.40813518097737383,4,3.5340000000000007,12915,1108,0,0.0,11080.0,False,-0.4093833007968765,0,0.6680000000000001,68479,0,128,0.4,4354.303300053443,False,0.23901644250038082,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,70648,0,54,0.5,2160.0,False,-0.11100094194635864,10,10.434000000000001,52484,470,0,0.0,15988.457429883738,False,-0.2504309563861253,0.15,274798,0.0,0.0,19,0,0,2,5,5.0,2,4,7,53.0,3.0,4,1,7,1080,2.2841769899823703,399.95872510102345
114,7,0,0,0,10.0,20,10.0,2.6688777125633707,11,3.3636363636363638,34.017994531667526,0,,39.99999999999999,20,40.0,11,3.478000000000001,12295,1184,0,0.0,11840.0,False,-0.4170640381476622,0,3.5300000000000002,12835,1116,0,0.0,11160.0,False,-0.4106634236886741,0,0.6680000000000001,68442,1,138,1.0,4697.152123082682,False,0.24137369027358302,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,71088,0,43,0.0,1719.9999999999998,False,-0.10827425511873481,9,10.514000000000003,52356,470,0,0.0,15988.457429883738,False,-0.2520173923585609,0.16666666666666666,274654,0.0,0.0,15,0,0,3,7,7.0,3,6,6,99.0,3.0,6,1,6,640,2.542953631025739,402.5016787320492
115,6,0,0,0,10.0,20,10.0,2.689978032372562,5,3.0,35.84333581695454,10,47.0,39.99999999999999,20,40.0,5,3.517000000000001,12085,1196,0,0.0,11960.0,False,-0.4218644989919032,0,3.5300000000000007,12755,1124,0,0.0,11240.0,False,-0.4119435465804717,0,0.6680000000000001,68897,0,134,0.6,4803.006999471909,False,0.2502806351442493,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,71213,0,39,0.5,1559.9999999999998,False,-0.1077165237221754,11,10.615000000000002,51945,475,0,0.0,17025.584513053407,False,-0.2506842464859612,0.18333333333333335,274533,0.0,0.0,18,0,0,2,5,5.0,4,6,7,95.0,0.0,6,0,7,1030,2.3436722340411507,404.84535096609034
116,7,0,0,0,10.0,20,10.0,3.47721252549254,26,5.615384615384615,36.65168572545459,5,47.0,39.99999999999999,20,40.0,12,3.6320000000000006,11785,1208,0,0.0,12080.0,False,-0.4295452363426889,14,3.6700000000000004,12435,1132,0,0.0,11320.0,False,-0.420904406823055,0,0.6680000000000001,68986,16,139,1.0,5150.219716246069,False,0.2548856636994184,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,71338,0,35,0.5,1399.9999999999998,False,-0.10715879232561598,11,10.714,51765,475,0,0.0,17409.55071959093,False,-0.25053572753215675,0.25,273947,0.0,0.0,15,0,0,1,9,9.0,5,6,6,82.0,3.0,6,1,6,795,3.0660907959681936,407.91144176205853
117,6,0,0,0,10.0,20,10.0,3.4612976048530366,3,3.0,36.65168572545459,0,,39.99999999999999,20,40.0,0,3.620000000000001,11675,1219,0,0.0,12190.0,False,-0.4313054053189106,3,3.686,12291,1141,0,0.0,11410.0,False,-0.4240727109802541,0,0.6680000000000001,68977,9,149,1.0,5492.252851536411,False,0.25772676368267466,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,71698,0,26,0.0,1039.9999999999998,False,-0.10492786673937832,11,10.813,51591,475,0,0.0,17409.55071959093,False,-0.2526922889321865,0.16666666666666666,273870,0.0,0.0,14,0,0,3,7,7.0,3,6,5,88.0,0.0,6,0,5,560,2.531984601984732,410.44342636404326
118,5,0,0,0,10.0,20,10.0,3.443468230289904,1,2.0,33.91127401010997,9,15.0,39.99999999999999,20,40.0,0,3.620000000000001,11565,1230,0,0.0,12300.0,False,-0.4330655742951323,1,3.6929999999999996,12182,1150,0,0.0,11500.0,False,-0.4261209076071303,0,0.6680000000000001,69110,0,150,1.0,5086.691101516495,False,0.25650309596952686,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.51,71883,0,27,0.9,1079.9999999999998,False,-0.10238709037727431,12,10.922000000000002,51375,475,0,0.0,16107.855154802235,False,-0.26343602724950277,0.31666666666666665,273753,0.0,0.0,16,0,0,3,8,8.0,2,5,4,79.0,0.0,5,0,4,655,1.6974744509789161,412.1409008150222
119,4,0,0,0,10.0,20,10.0,3.2043933206272492,8,1.0,33.91127401010997,0,,39.99999999999999,20,40.0,8,3.700000000000001,11283,1241,0,0.0,12410.0,False,-0.4403302717060838,0,3.6920000000000006,12092,1159,0,0.0,11590.0,False,-0.4275610458604026,0,0.6680000000000001,69102,0,158,0.8,5357.981293597375,False,0.2587414626100145,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,72363,0,15,0.0,599.9999999999999,False,-0.09941252292895741,8,10.990000000000002,51269,475,0,0.0,16107.855154802235,False,-0.2647497945391761,0.13333333333333333,273747,0.0,0.0,19,0,0,1,5,5.0,2,3,4,47.0,3.0,3,1,4,680,1.4912438750034198,413.6321446900256
120,4,0,0,0,10.0,20,10.0,2.988243730730859,8,1.0,32.91645210393249,4,17.0,39.99999999999999,20,40.0,8,3.7720000000000007,10991,1253,0,0.0,12530.0,False,-0.4477549844785099,0,3.6920000000000006,12012,1167,0,0.0,11670.0,False,-0.4288411687522002,0,0.6680000000000001,69162,0,162,0.8,5332.465240837064,False,0.25956989128500224,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.510000000000002,72683,0,7,0.0,279.99999999999994,False,-0.09742947796341282,12,11.102,50989,479,0,0.0,15766.980557783663,False,-0.2703325283960657,0.13333333333333333,273475,0.0,0.0,16,0,0,2,8,8.0,2,4,6,62.0,0.0,4,0,6,588,2.017469915037509,415.6496146050631
121,6,0,0,0,10.0,20,10.0,2.9889932162905626,5,3.0,31.076332633113417,8,17.0,39.99999999999999,20,40.0,0,3.7640000000000007,10911,1261,0,0.0,12610.0,False,-0.44903510737030755,5,3.742000000000001,11802,1179,0,0.0,11790.0,False,-0.43364162959644126,0,0.6680000000000001,69283,0,159,0.5,4941.136888665033,False,0.25826059068376733,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,5,5.560000000000001,72839,0,4,0.4,159.99999999999997,False,-0.09623965098408606,8,11.170000000000002,50811,483,0,0.0,15009.86866179378,False,-0.2772305000880362,0.15,273284,0.0,0.0,15,0,0,1,8,7.666666666666667,4,5,7,82.0,3.0,5,1,7,576,2.234893602959346,417.88450820802245
122,7,0,0,0,10.0,20,10.0,2.940722665356388,10,2.6,32.408398131338885,5,49.0,39.99999999999999,20,40.0,8,3.844000000000001,10671,1269,0,0.0,12690.0,False,-0.4554357218292956,2,3.757,11648,1191,0,0.0,11910.0,False,-0.43664991839216566,0,0.6680000000000001,69502,0,164,1.0,5314.977293539577,False,0.26537875086398827,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,9,5.645000000000001,72628,0,5,0.5,199.99999999999997,False,-0.09860691091170493,7,11.232000000000001,50727,483,0,0.0,15653.256297436681,False,-0.27428451553321176,0.25,272814,0.0,0.0,11,0,0,4,9,8.6,2,6,5,83.0,3.0,6,1,5,525,2.6506492139887996,420.53515742201125
123,5,0,0,0,10.000000000000002,20,10.0,2.9959303259560675,1,7.0,33.5214120411515,5,47.0,39.99999999999999,20,40.0,0,3.8360000000000007,10551,1281,0,0.0,12810.000000000002,False,-0.457355906166992,1,3.765000000000001,11554,1199,0,0.0,11990.000000000002,False,-0.43837808429609243,0,0.6680000000000001,69730,0,160,0.1,5363.42592658424,False,0.26980172137782965,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,9,5.726000000000002,72459,0,5,0.5,199.99999999999997,False,-0.1007015021565614,6,11.285000000000004,50657,483,0,0.0,16190.842015876175,False,-0.2718206706665747,0.09999999999999999,272589,0.0,0.0,13,0,0,3,9,9.0,1,4,6,62.0,3.0,4,1,6,635,2.308761635038536,422.8439190570498
124,6,0,0,0,10.000000000000002,20,10.0,2.832328499322323,7,1.2857142857142858,35.47497334899457,10,47.0,39.99999999999999,20,40.0,4,3.8760000000000003,10363,1292,0,0.0,12920.000000000002,False,-0.4616123147822191,3,3.7940000000000005,11404,1208,0,0.0,12080.000000000002,False,-0.4417384068870612,0,0.6680000000000001,70191,0,157,0.7,5569.570815792147,False,0.2796932172674932,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,5.7170000000000005,72424,0,5,0.5,199.99999999999997,False,-0.10113529324277427,15,11.429,50120,488,0,0.0,17311.78699430935,False,-0.2715297519067637,0.19999999999999998,272140,0.0,0.0,15,0,0,3,10,10.0,3,6,5,99.0,0.0,6,0,5,870,2.2488488770322874,425.0927679340821
125,5,0,0,0,10.000000000000002,20,10.0,2.832328499322323,0,,36.33382626811505,5,47.0,40.0,20,40.0,0,3.8720000000000008,10263,1302,0,0.0,13020.000000000002,False,-0.4632124683969661,0,3.7910000000000004,11304,1218,0,0.0,12180.000000000002,False,-0.4433385605018082,0,0.6680000000000001,70426,0,152,0.0,5522.741592753488,False,0.28340354919469607,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,3,5.747000000000001,72600,0,0,0.0,0.0,False,-0.1001933468841406,12,11.534,49671,493,0,0.0,17912.57635018072,False,-0.27337157088034353,0.0,271902,0.0,0.0,15,0,0,3,7,7.0,2,5,7,68.0,0.0,5,0,7,635,2.528164123999886,427.62093205808196
126,7,0,0,0,10.0,20,10.0,2.7735957032437524,5,2.0,36.33382626811505,0,,40.0,20,40.0,0,3.872000000000001,10123,1316,0,0.0,13160.0,False,-0.4654526834576119,5,3.841,11146,1224,0,0.0,12240.0,False,-0.4474349537555605,0,0.6680000000000001,70416,0,157,0.5,5704.410724094062,False,0.2848210528889809,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,8,5.824000000000001,72488,0,0,0.0,0.0,False,-0.1015814783600218,12,11.642000000000001,49459,493,0,0.0,17912.57635018072,False,-0.27599910545969014,0.08333333333333333,271270,0.0,0.0,9,0,0,4,13,13.0,3,7,6,114.0,0.0,7,0,6,200,2.4430916539859027,430.06402371206786
127,6,0,0,0,10.0,20,10.0,2.7735957032437524,0,,36.33382626811505,0,,40.0,20,40.0,0,3.8720000000000008,10033,1325,0,0.0,13250.0,False,-0.46689282171088425,0,3.836000000000001,11036,1235,0,0.0,12350.0,False,-0.44919512273178225,0,0.6680000000000001,70416,0,157,0.0,5704.410724094062,False,0.2848210528889809,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,11,5.926000000000002,72304,0,0,0.0,0.0,False,-0.1038619800703981,9,11.720000000000002,49325,493,0,0.0,17912.57635018072,False,-0.2776599056183337,0.0,270752,0.0,0.0,9,0,0,4,11,11.0,2,6,5,100.0,0.0,6,0,5,200,2.492812500044238,432.5568362121121
128,5,0,0,0,10.0,20,10.0,2.5186135958361864,14,1.3571428571428572,37.302396762695196,5,49.0,40.00000000000001,20,40.0,4,3.912000000000001,9851,1335,0,0.0,13350.0,False,-0.4711172272538164,10,3.9360000000000013,10721,1245,0,0.0,12450.0,False,-0.45767593688994146,0,0.6680000000000001,70642,4,162,1.0,6053.062729939966,False,0.29184111396503315,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,10,6.0150000000000015,71909,0,5,0.5,200.00000000000003,False,-0.10751821922562094,10,11.811,49169,493,0,0.0,18390.08160400873,False,-0.2766342669921624,0.25,269930,0.0,0.0,13,0,0,3,13,13.0,1,4,7,52.0,3.0,4,1,7,445,2.6191445129807107,435.1759807250928
129,7,0,0,0,10.0,20,10.0,2.5186135958361864,0,,36.01022421225737,4,17.0,40.00000000000001,20,40.0,0,3.908000000000001,9721,1348,0,0.0,13480.0,False,-0.4731974269529875,0,3.926000000000001,10651,1252,0,0.0,12520.0,False,-0.45879604442026434,0,0.6680000000000001,70710,0,162,0.4,5833.656322385694,False,0.2911098123872068,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,4,6.045000000000003,72001,0,4,0.4,160.00000000000003,False,-0.10662584899112587,11,11.911000000000001,48987,493,0,0.0,17753.040536642882,False,-0.28283773402011,0.13333333333333333,269708,0.0,0.0,14,0,0,3,8,7.666666666666667,4,7,5,104.0,0.0,7,0,5,428,1.815588026016485,436.9915687511093
130,5,0,0,0,10.0,20,10.0,2.567990139504443,8,3.0,37.661268066017065,10,47.0,40.00000000000001,20,40.0,3,3.9380000000000015,9547,1360,0,0.0,13600.0,False,-0.4768457771946107,5,3.9760000000000013,10481,1260,0,0.0,12600.0,False,-0.46295644381860657,0,0.6680000000000001,71156,0,160,0.8,6025.802890562731,False,0.30061553405957586,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,3,6.0710000000000015,71898,0,5,0.5,200.00000000000003,False,-0.10765455356700213,13,12.030000000000001,48518,498,0,0.0,18755.3114968765,False,-0.2824394458822288,0.21666666666666667,269238,0.0,0.0,14,0,0,3,10,10.0,2,5,5,67.0,0.0,5,0,5,830,2.5970853219623677,439.58865407307167
131,5,0,0,0,10.0,20,10.0,2.567990139504443,0,,37.661268066017065,0,,40.00000000000001,20,40.0,0,3.935000000000001,9457,1369,0,0.0,13690.0,False,-0.478285915447883,0,3.971000000000001,10371,1271,0,0.0,12710.0,False,-0.4647166127948283,0,0.6680000000000001,71156,0,160,0.0,6025.802890562731,False,0.30061553405957586,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,5,6.118000000000001,72042,0,0,0.0,0.0,False,-0.10710921620147737,10,12.117000000000003,48356,498,0,0.0,18755.3114968765,False,-0.2844472789098427,0.0,269020,0.0,0.0,12,0,0,2,9,9.0,2,4,6,62.0,3.0,4,1,6,400,1.7071571609703824,441.29581123404205
132,6,0,0,0,10.0,20,10.0,2.6991047840703457,4,5.0,37.661268066017065,0,,40.00000000000001,20,40.0,2,3.955000000000001,9333,1379,0,0.0,13790.0,False,-0.4806541427977086,2,3.991000000000001,10231,1281,0,0.0,12810.0,False,-0.46759688930137294,0,0.6680000000000001,71136,0,164,0.4,6176.447962826799,False,0.30158566235424883,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,15,6.263000000000001,71726,0,0,0.0,0.0,False,-0.11102573000842794,5,12.157000000000004,48302,498,0,0.0,18755.3114968765,False,-0.285116556585714,0.06666666666666667,268366,0.0,0.0,10,0,0,4,14,14.0,2,6,5,100.0,0.0,6,0,5,200,2.2650687230052426,443.5608799570473
133,5,0,0,0,10.0,20,10.0,2.758043426073568,8,3.25,38.38066874489066,5,47.0,40.0,20,40.0,8,4.033,9091,1388,0,0.0,13880.0,False,-0.4869587480398118,0,3.989000000000001,10121,1292,0,0.0,12920.0,False,-0.46935705827759466,0,0.6680000000000001,71345,0,167,0.8,6409.571680396741,False,0.307294669803219,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,13,6.378000000000001,71494,0,0,0.0,0.0,False,-0.1139011452084676,7,12.222000000000001,47979,503,0,0.0,19305.476378680003,False,-0.2857104483002826,0.13333333333333333,267668,0.0,0.0,11,0,0,2,11,11.0,2,4,7,45.0,3.0,4,1,7,435,1.90179568703752,445.4626756440848
134,7,0,0,0,10.0,20,10.0,2.641419851712728,6,1.3333333333333333,38.38066874489066,0,,40.0,20,40.0,1,4.035000000000001,8953,1400,0,0.0,14000.0,False,-0.4894549876788172,5,4.039000000000001,9941,1300,0,0.0,13000.0,False,-0.4738374883988863,0,0.6680000000000001,71337,0,173,0.6,6639.855692866085,False,0.30917349711417674,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,8,6.445,71388,0,0,0.0,0.0,False,-0.11521491249814089,12,12.335000000000004,47775,503,0,0.0,19305.476378680003,False,-0.2882388306313519,0.09999999999999999,267032,0.0,0.0,9,0,0,2,10,10.0,4,6,6,103.0,3.0,6,1,6,200,2.150129424990155,447.61280506907497
135,6,0,0,0,10.0,20,10.0,2.886072591769535,10,4.5,39.06025844870141,5,47.0,40.0,20,40.0,10,4.134000000000001,8658,1411,0,0.0,14110.0,False,-0.49713572502960285,0,4.034000000000001,9851,1309,0,0.0,13090.0,False,-0.4752776266521586,0,0.6680000000000001,71527,0,178,1.0,6952.726003868851,False,0.3152485357895421,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,8,6.517000000000002,71282,0,0,0.0,0.0,False,-0.11652867978781419,12,12.443000000000001,47328,508,0,0.0,19842.611291940317,False,-0.2904503291114699,0.16666666666666666,266284,0.0,0.0,9,0,0,4,13,13.0,2,6,4,90.0,0.0,6,0,4,435,1.5080442570033483,449.1208493260783
136,4,0,0,0,10.0,20,10.0,2.7985312654630343,10,2.2,39.699795534178115,5,47.0,40.0,20,40.0,3,4.154000000000001,8498,1421,0,0.0,14210.0,False,-0.5006560629820462,7,4.104,9618,1319,0,0.0,13190.0,False,-0.48113418888213266,0,0.6680000000000001,71740,0,183,1.0,7265.0625827545955,False,0.32172221953805796,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,7,6.5790000000000015,70959,0,5,0.5,200.0,False,-0.11929254870854196,13,12.561,47084,508,0,0.0,20167.49613136248,False,-0.29146115629268204,0.25,265537,0.0,0.0,13,0,0,2,13,13.0,1,3,6,45.0,3.0,3,1,6,435,1.3983830490033142,450.51923237508163
137,6,0,0,0,10.0,20,10.0,2.7556767494817973,4,2.0,38.54295528949411,3,17.0,40.0,20,40.0,0,4.151000000000001,8388,1432,0,0.0,14320.0,False,-0.502416231958268,4,4.1370000000000005,9452,1328,0,0.0,13280.0,False,-0.48500656062982045,0,0.6680000000000001,71783,0,184,0.4,7091.903773266916,False,0.32095801716118005,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,8,6.652000000000002,71047,0,0,0.0,0.0,False,-0.11944127708095781,7,12.618000000000004,46947,511,0,0.0,19695.45015293149,False,-0.29608441479765824,0.06666666666666667,265255,0.0,0.0,16,0,0,3,8,8.0,3,6,4,98.0,0.0,6,0,4,451,1.7152711110538803,452.2345034861355
