index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
1728,e0d417d0-d215-4f06-9fb4-44b5ad06f49d,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,85,1,40,18,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1729,93cfc21e-8ce3-4731-a67f-35845d60cf30,SELLER,01Ran@0,_SystemAgent,RandomAgent,85,2,10,18,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,85,,-1,-1
1730,16ddfd9d-c2f3-4866-9ba7-0d853d27d8d3,SELLER,01Ran@0,_SystemAgent,RandomAgent,85,4,10,18,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,85,,-1,-1
1731,edd4a665-8e45-4f28-8b4c-9a82865627f2,SELLER,00Ran@0,_SystemAgent,RandomAgent,85,3,10,18,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,85,,-1,-1
1732,eb8f47f8-5366-44f9-b7d3-8affb886d398,00Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,22,2,1,18,-1,18,02Ind@1|00Ran@0,"[quantity: (1, 4), time: (18, 22), unit_price: (1, 17)]",00Ran@0,02Ind@1,p1,02Ind@1,True,1,10,-1,00Ran@0:product(1.0),-1,-1
1733,6479da11-edf9-46c0-b4c4-ea582643367d,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,85,3,40,18,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1734,921ad313-7f1e-4ac3-b164-84475824ff46,SELLER,00Ran@0,_SystemAgent,RandomAgent,86,5,10,19,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,86,,-1,-1
1735,828c94fb-fbf3-46fa-bbde-577d2e427120,00Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,20,5,1,19,-1,19,02Ind@1|00Ran@0,"[quantity: (1, 5), time: (19, 23), unit_price: (1, 17)]",00Ran@0,02Ind@1,p1,02Ind@1,True,1,7,-1,00Ran@0:product(1.0),-1,-1
1736,652b1b19-b445-4580-ae41-6d2f9033916c,SELLER,01Ran@0,_SystemAgent,RandomAgent,86,1,10,19,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,86,,-1,-1
1737,3b73b60f-0f2d-4d29-93f5-f4fab454d1b9,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,86,1,40,19,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1738,82ca42dd-7453-45ff-9c36-8bee0843ef53,SELLER,00Ran@0,_SystemAgent,RandomAgent,86,3,10,19,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,86,,-1,-1
1739,f4a748de-af91-4be2-a2ce-27229a2d7254,SELLER,00Ran@0,_SystemAgent,RandomAgent,86,2,10,19,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,86,,-1,-1
