index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,5ff38ab6-f734-480d-8c94-e1c0c6400bbe,SELLER,00Ran@0,_SystemAgent,RandomAgent,13,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,13,,-1,-1
1501,e08798aa-14af-461c-b870-04653a2b4270,SELLER,00Ran@0,_SystemAgent,RandomAgent,64,2,10,29,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,64,,-1,-1
1502,7b02fc83-70e2-455d-b0ad-e6fdb2131fea,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,1,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,64,,-1,-1
1503,8302581c-a928-4de1-98dc-e1095eb6ad16,03Dec@1,05Ind@2,DecentralizingAgent,IndDecentralizingAgent,33,1,11,29,-1,29,05Ind@2|03Dec@1,"[quantity: (1, 5), time: (29, 33), unit_price: (1, 21)]",03Dec@1,05Ind@2,p2,05Ind@2,True,2,17,33,,-1,-1
1504,1a01f406-d745-4ee3-ad7d-a3861dabea0c,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,64,2,46,29,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
1505,b0ffba83-5403-4780-9f66-06bf5e5786a7,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,64,1,46,29,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
1506,5fab263f-4b07-42df-8345-ca171460b2a3,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,64,1,46,29,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
1507,99313245-dbb9-4481-8147-eca22032495c,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,1,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,64,,-1,-1
1508,569b7da0-303a-4829-a62c-fc3d0aa14568,01Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,32,1,9,29,-1,29,02Dec@1|01Buy@0,"[quantity: (1, 5), time: (29, 32), unit_price: (1, 17)]",01Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1509,f93104b5-7f7d-4af8-a0c8-bc9f39f8a80d,SELLER,00Ran@0,_SystemAgent,RandomAgent,64,2,10,29,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,64,,-1,-1
1510,fc547cd7-156d-4f53-bcdc-d989e9f8c021,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,2,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,64,,-1,-1
1511,835aef74-ddd0-4c8e-b53b-965c7f9ac5cb,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,64,4,46,29,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,64,,-1,-1
1512,207688ae-ecf4-4f24-974d-a03984493a79,SELLER,00Ran@0,_SystemAgent,RandomAgent,64,1,10,29,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,64,,-1,-1
1513,680c1813-9a1d-4c65-9284-8030b14bd7da,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,1,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,64,,-1,-1
1514,8bf8c709-1402-4fbb-922a-c92f5347eaf8,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,64,1,46,29,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,64,,-1,-1
1515,ed53fcfc-1499-4de9-918c-6bd43d7d5b89,SELLER,00Ran@0,_SystemAgent,RandomAgent,64,3,10,29,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,64,,-1,-1
1516,7f600fa5-38cd-47eb-bbd8-e336d738d4ff,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,64,1,46,29,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,64,,-1,-1
1517,346e51fa-0bbc-4382-9690-c6af49c23e4a,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,64,1,46,29,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
1518,186bd92c-99c3-4612-9b91-ae5deac01087,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,64,1,46,29,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,64,,-1,-1
1519,d77c53cb-7bde-4968-8353-132177e5746c,00Ran@0,02Dec@1,RandomAgent,DecentralizingAgent,30,2,1,29,-1,29,02Dec@1|00Ran@0,"[quantity: (1, 5), time: (29, 32), unit_price: (1, 17)]",00Ran@0,02Dec@1,p1,02Dec@1,True,1,13,-1,00Ran@0:product(1.0),-1,-1
1520,7d6f6dc3-c8d6-41da-8a3b-ef09725a5a57,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,64,3,46,29,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
1521,babbc6b9-4bf5-4cf8-87f5-84d499569825,05Ind@2,06Buy@3,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,32,5,15,29,-1,29,06Buy@3|05Ind@2,"[quantity: (1, 5), time: (29, 32), unit_price: (1, 31)]",05Ind@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Ind@2:product(0.8),-1,-1
1522,8d583608-ed83-40c7-9bab-e5006f1922e8,00Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,30,5,1,29,-1,29,03Dec@1|00Ran@0,"[quantity: (1, 5), time: (29, 33), unit_price: (1, 17)]",00Ran@0,03Dec@1,p1,03Dec@1,True,1,6,-1,00Ran@0:product(1.0),-1,-1
1523,e2d132c8-66a4-4b7c-b445-708711f3b2ce,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,2,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,64,,-1,-1
1524,c64da408-c312-4642-8e1d-8eeeb486c6c7,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,3,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,64,,-1,-1
1525,0d35bf00-6590-44aa-9031-1b7979187d41,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,65,3,46,30,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
1526,4161db81-fe45-4a72-854b-34d353b33941,SELLER,00Ran@0,_SystemAgent,RandomAgent,65,3,10,30,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,65,,-1,-1
1527,767b4391-5703-4183-8346-2d761b80c824,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,65,2,46,30,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,65,,-1,-1
1528,4eb2af52-1d90-435d-931e-9811c8a643e3,01Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,34,2,9,30,-1,30,02Dec@1|01Buy@0,"[quantity: (1, 5), time: (30, 34), unit_price: (1, 17)]",01Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1529,092d16db-8a21-4e39-a87b-1642ef019d19,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,65,1,46,30,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,65,,-1,-1
1530,2b0842ac-3d34-4ad7-ae88-7220ebb8d5c2,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,65,2,46,30,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,65,,-1,-1
1531,7bbb17f0-8bde-4de0-8e06-cc434f7c25e1,01Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,34,2,9,30,-1,30,03Dec@1|01Buy@0,"[quantity: (1, 5), time: (30, 34), unit_price: (1, 17)]",01Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1532,718c8ceb-250b-4ad3-a3e1-a85af8df4aba,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,65,1,46,30,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,65,,-1,-1
1533,7653c47d-4632-46d1-a5ab-ccb0a05a530c,SELLER,00Ran@0,_SystemAgent,RandomAgent,65,3,10,30,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,65,,-1,-1
1534,d1621f2d-049c-4560-aa55-524b79db3082,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,65,2,46,30,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
1535,efe7b443-9758-4380-bf57-7a72e290d447,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,65,3,46,30,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
1536,c95e51ab-6430-4de5-a6b9-131394c9150a,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,65,2,46,30,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
1537,a977bded-e61c-48b5-a439-08d009e1f9c2,00Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,33,3,1,30,-1,30,03Dec@1|00Ran@0,"[quantity: (1, 5), time: (30, 34), unit_price: (1, 17)]",00Ran@0,03Dec@1,p1,03Dec@1,True,1,11,-1,00Ran@0:product(1.0),-1,-1
1538,29de17a5-8c66-498d-9aa0-816e7b034dd2,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,1,10,30,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,65,,-1,-1
1539,ad5e1fa9-4ceb-40b2-936d-fb972b2f385d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,1,10,30,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,65,,-1,-1
1540,54c1f56c-acc2-4d78-bad4-43f535da344d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,2,10,30,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,65,,-1,-1
1541,e1664926-29ba-4082-996e-8eac74be65f0,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,3,10,30,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,65,,-1,-1
1542,e7c74d78-fd93-4167-a65d-ccc868b3e7f1,05Ind@2,06Buy@3,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,34,5,15,30,-1,30,06Buy@3|05Ind@2,"[quantity: (1, 5), time: (30, 34), unit_price: (1, 31)]",05Ind@2,06Buy@3,p3,06Buy@3,True,3,17,34,,-1,-1
1543,9e9b3a0f-68be-4b72-b579-ca765f5c86af,SELLER,00Ran@0,_SystemAgent,RandomAgent,65,1,10,30,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,65,,-1,-1
1544,040d171f-a599-4339-b8ca-4276faa7871b,SELLER,00Ran@0,_SystemAgent,RandomAgent,65,1,10,30,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,65,,-1,-1
1545,9d731bea-e8d1-4b3e-bfcf-00b7d83227b6,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,65,1,46,30,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
1546,d46b3527-dd9f-4456-8c79-6d9e1aef21e1,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,1,10,30,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,65,,-1,-1
1547,55997930-79d7-4dce-a892-161883324872,00Ran@0,02Dec@1,RandomAgent,DecentralizingAgent,34,2,2,30,-1,30,02Dec@1|00Ran@0,"[quantity: (1, 5), time: (30, 34), unit_price: (1, 17)]",00Ran@0,02Dec@1,p1,02Dec@1,True,1,13,-1,00Ran@0:product(1.0),-1,-1
1548,1cc3a885-2aae-4269-b867-926c7b6bc214,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,2,10,30,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,65,,-1,-1
1549,6a4f2d75-e05a-4308-b82d-66d2f885d8f0,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,1,10,30,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,65,,-1,-1
1550,accd3298-6255-4da5-ad83-31fccc0cbd18,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,65,2,46,30,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,65,,-1,-1
1551,9088b526-d842-460c-bd1c-b8a600cf193e,SELLER,00Ran@0,_SystemAgent,RandomAgent,65,1,10,30,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,65,,-1,-1
1552,74a3d156-201e-4259-899d-27f21d58e697,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,65,1,46,30,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
1553,679c51c5-563a-48c0-b4bc-15bf6790cbfb,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,66,1,46,31,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,66,,-1,-1
1554,4ea936df-e45d-4186-9472-d8815a9cdde0,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,66,3,46,31,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,66,,-1,-1
1555,214de389-a471-44ea-8f28-9a5caf4c41d3,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,66,3,46,31,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
1556,d44af1f0-69b0-4d15-8115-84942fce9ddb,SELLER,00Ran@0,_SystemAgent,RandomAgent,66,3,10,31,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,66,,-1,-1
1557,218c872e-7d3d-470c-a906-ef9a9528d84a,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,66,1,46,31,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
1558,730a0982-365c-4e67-a5a2-6b148fdcde9b,00Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,34,2,2,31,-1,31,03Dec@1|00Ran@0,"[quantity: (1, 5), time: (31, 35), unit_price: (1, 17)]",00Ran@0,03Dec@1,p1,03Dec@1,True,1,14,-1,00Ran@0:product(1.0),-1,-1
1559,c7a71ac7-26ec-4470-bc8c-afc39d597915,00Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,33,3,2,31,-1,31,03Dec@1|00Ran@0,"[quantity: (1, 5), time: (31, 33), unit_price: (1, 17)]",00Ran@0,03Dec@1,p1,03Dec@1,True,1,11,-1,00Ran@0:product(1.0),-1,-1
1560,45c5937f-4c8e-4b85-bb07-8a9b55670222,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,66,2,10,31,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,66,,-1,-1
1561,f588279a-edce-46a9-8f48-cf11300c8c8b,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,66,1,46,31,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
1562,9669a5b2-25c9-4daf-94cb-b2c970d239e1,SELLER,00Ran@0,_SystemAgent,RandomAgent,66,1,10,31,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,66,,-1,-1
1563,e53b4a93-660d-4235-9631-3618ad8dc369,SELLER,00Ran@0,_SystemAgent,RandomAgent,66,5,10,31,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,66,,-1,-1
1564,ca4ea9ea-4d04-472b-9b41-1196b82cb3a2,SELLER,00Ran@0,_SystemAgent,RandomAgent,66,1,10,31,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,66,,-1,-1
1565,3a3e2c22-9650-426e-9925-394741927e04,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,66,3,46,31,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
1566,62be0045-07b1-4d4f-8c08-6e05b3b06aa9,02Dec@1,05Ind@2,DecentralizingAgent,IndDecentralizingAgent,35,1,11,31,-1,31,05Ind@2|02Dec@1,"[quantity: (1, 5), time: (31, 35), unit_price: (1, 21)]",02Dec@1,05Ind@2,p2,05Ind@2,True,2,17,35,,-1,-1
1567,d452b77f-0c37-4faa-b902-8ee2feabecdf,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,66,2,10,31,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,66,,-1,-1
1568,8deb8a20-425d-4a60-87ff-6fec7eff78b8,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,66,3,10,31,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,66,,-1,-1
1569,e769c355-d3bc-4a94-a747-d9cce255b4f0,00Ran@0,02Dec@1,RandomAgent,DecentralizingAgent,35,4,3,31,-1,31,02Dec@1|00Ran@0,"[quantity: (1, 5), time: (31, 35), unit_price: (1, 17)]",00Ran@0,02Dec@1,p1,02Dec@1,True,1,13,-1,00Ran@0:product(1.0),-1,-1
1570,251ee0d5-db08-4010-9a3b-e946b4820613,01Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,35,2,9,31,-1,31,02Dec@1|01Buy@0,"[quantity: (1, 5), time: (31, 35), unit_price: (1, 17)]",01Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1571,eb1e570a-95d3-4293-a88c-c964922c058d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,66,1,10,31,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,66,,-1,-1
1572,1939288a-1d1e-4e2b-82f5-4826ecf00aec,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,66,2,46,31,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,66,,-1,-1
1573,6fed262f-c57f-4f04-b3f5-ef211287e9ef,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,66,1,10,31,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,66,,-1,-1
1574,70bd8022-0292-4ed2-91dc-23f2b28b233d,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,66,3,46,31,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
1575,7fb68926-fdb7-4550-8df2-411be7f238c3,05Ind@2,07Dec@3,IndDecentralizingAgent,DecentralizingAgent,37,5,15,31,-1,31,07Dec@3|05Ind@2,"[quantity: (1, 5), time: (31, 40), unit_price: (1, 31)]",05Ind@2,07Dec@3,p3,07Dec@3,True,3,17,-1,05Ind@2:product(1.0),-1,-1
1576,4fd6933b-fc7a-4596-b3af-97d8ac008a70,00Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,34,3,2,31,-1,31,03Dec@1|00Ran@0,"[quantity: (1, 5), time: (31, 34), unit_price: (1, 17)]",00Ran@0,03Dec@1,p1,03Dec@1,True,1,12,-1,00Ran@0:product(1.0),-1,-1
1577,d47f4f87-55ca-4cc2-9582-324c0d01abd0,SELLER,00Ran@0,_SystemAgent,RandomAgent,66,1,10,31,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,66,,-1,-1
1578,4c2996c7-4d72-4f44-89d8-6ddb8490a6bd,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,66,2,46,31,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,66,,-1,-1
1579,2a838836-7b67-42b8-ac36-4440895f48aa,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,66,1,46,31,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,66,,-1,-1
1580,691821a3-f29c-4e24-9758-82881afc6282,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,67,1,46,32,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,67,,-1,-1
1581,a46671ab-db55-4ace-a70d-1e4b9ed44d43,SELLER,00Ran@0,_SystemAgent,RandomAgent,67,2,10,32,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,67,,-1,-1
1582,5943c449-d990-44f8-997f-9f348ee6a541,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,67,1,46,32,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
1583,7f3a2bd6-1796-4199-a4f5-4ccc145403b7,00Ran@0,02Dec@1,RandomAgent,DecentralizingAgent,35,3,1,32,-1,32,02Dec@1|00Ran@0,"[quantity: (1, 5), time: (32, 36), unit_price: (1, 17)]",00Ran@0,02Dec@1,p1,02Dec@1,True,1,14,-1,00Ran@0:product(1.0),-1,-1
1584,9dd91449-d773-44e7-a632-ff0945533866,01Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,36,2,9,32,-1,32,03Dec@1|01Buy@0,"[quantity: (1, 5), time: (32, 36), unit_price: (1, 17)]",01Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1585,9ae21ff7-e441-4e9e-ab9b-b9296edc5843,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,67,2,46,32,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,67,,-1,-1
1586,78165b46-9ce5-476a-963b-531d4f3455da,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,67,2,46,32,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
1587,5b4228da-f8e9-48d5-9aeb-d4671bc8d425,SELLER,00Ran@0,_SystemAgent,RandomAgent,67,1,10,32,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,67,,-1,-1
1588,87f4cf8d-2eeb-4e51-9157-b7ee0e0e04d4,02Dec@1,05Ind@2,DecentralizingAgent,IndDecentralizingAgent,37,5,31,32,-1,32,02Dec@1|05Ind@2,"[quantity: (1, 5), time: (36, 41), unit_price: (21, 42)]",02Dec@1,05Ind@2,p2,02Dec@1,False,2,17,37,,-1,-1
1589,55c101b7-ab1d-4fa8-b71f-a9497384feae,03Dec@1,05Ind@2,DecentralizingAgent,IndDecentralizingAgent,41,5,32,32,-1,32,03Dec@1|05Ind@2,"[quantity: (1, 5), time: (37, 42), unit_price: (21, 42)]",03Dec@1,05Ind@2,p2,03Dec@1,False,2,17,41,,-1,-1
1590,ec44e492-5f78-41d4-adfc-5deeaba4a20e,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,67,1,10,32,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,67,,-1,-1
1591,a8c3484a-1e61-4986-ae99-bf79393a94cd,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,67,1,46,32,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,67,,-1,-1
1592,00160a85-b334-4455-be36-22692fa1ef89,SELLER,00Ran@0,_SystemAgent,RandomAgent,67,2,10,32,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,67,,-1,-1
1593,c8963e49-9919-492b-a382-3d4e4a18d4c1,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,67,2,46,32,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,67,,-1,-1
1594,77fa9b31-fbd4-4b1b-b11f-d9a599882939,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,67,2,10,32,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,67,,-1,-1
1595,daa79328-2718-4b6b-a860-3e860602e7e6,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,67,3,10,32,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,67,,-1,-1
1596,2815d89d-49c6-4bd1-9b40-2559c4cea202,03Dec@1,05Ind@2,DecentralizingAgent,IndDecentralizingAgent,40,5,32,32,-1,32,03Dec@1|05Ind@2,"[quantity: (1, 5), time: (36, 41), unit_price: (21, 42)]",03Dec@1,05Ind@2,p2,03Dec@1,False,2,17,40,,-1,-1
1597,fa50dffb-a8a7-4d5b-a9bd-92b68c3c9039,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,67,1,46,32,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
1598,1edde7d7-c2c0-490c-92c7-73597bd99072,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,67,2,10,32,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,67,,-1,-1
1599,03a0584a-baac-4cfe-894b-288245f87446,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,67,1,10,32,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,67,,-1,-1
