index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
99,7,0,0,0,10.0,20,10.0,35.63215086351427,30,34.5,4.1686683970886165,7,4.857142857142857,36.99999999999999,0,,8,4.537000000000002,86765,47,10,1.0,826.3215086351427,False,0.40596330604002157,0,0.2,52356,965,0,0.0,9650.0,False,-0.07781505015643647,3,5.315000000000001,54842,705,0,0.0,25120.66635877756,False,-0.32718101419071083,4,5.4780000000000015,52565,754,0,0.0,26866.64175108976,False,-0.3411960503144882,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138155,161,312,1.0,12215.155611931266,False,0.2205162338276929,0.3333333333333333,503311,0.0,0.0,7,0,0,0,4,3.533333333333333,3,3,6,39.0,18.0,3,4,6,695,0.6574951329967007,86.6946067873505
100,6,0,0,0,10.0,20,10.0,35.81144309714122,14,38.0,4.1272970968288325,1,1.0,36.99999999999999,0,,4,4.569000000000002,87135,44,10,1.0,798.1144309714123,False,0.41170301608692234,0,0.2,52226,978,0,0.0,9780.0,False,-0.0788633358062123,1,5.322000000000002,54275,719,0,0.0,25748.42758684454,False,-0.32970768530907407,0,5.474000000000002,52565,754,0,0.0,27001.82809524448,False,-0.3405213263496118,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138154,152,322,1.0,12541.349158717981,False,0.22188763413390225,0.3333333333333333,502983,0.0,0.0,6,0,0,1,2,1.2857142857142856,3,4,7,51.0,6.0,4,2,7,200,0.5892767339828424,87.28388352133334
101,7,0,0,0,10.0,20,10.0,35.80659587525092,1,35.0,4.125476795493848,1,4.0,36.99999999999999,0,,0,4.565000000000001,87070,44,19,1.0,1120.3253216297676,False,0.4132529539208283,0,0.2,52126,988,0,0.0,9880.0,False,-0.07966970938296294,0,5.3210000000000015,54275,719,0,0.0,25744.942434305412,False,-0.3297250799353886,1,5.484000000000002,52498,755,0,0.0,27033.979885814446,False,-0.34102965748403136,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.3530000000000001,138150,143,332,1.0,12873.943181755618,False,0.2232607285307518,0.3333333333333333,502747,0.0,0.0,7,0,0,0,1,1.0,4,4,6,57.0,9.0,4,3,6,235,0.6899745689588599,87.9738580902922
102,6,0,0,0,10.0,20,10.0,35.80659587525092,0,,4.092234376997397,1,2.0,36.99999999999999,0,,0,4.565000000000001,86980,43,29,1.0,1468.3912803822766,False,0.41460819340372135,0,0.2,52016,999,0,0.0,9990.0,False,-0.08055672031738864,0,5.321000000000002,54275,719,0,0.0,25744.942434305412,False,-0.3297250799353886,1,5.493000000000002,52464,755,0,0.0,27033.979885814446,False,-0.3413690499714788,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138148,134,342,1.0,13202.35940651765,False,0.22463307080711029,0.3333333333333333,502511,0.0,0.0,7,0,0,0,1,1.0,4,4,5,53.0,6.0,4,2,5,200,0.696076708030887,88.66993479832308
103,5,0,0,0,10.0,20,10.0,35.80659587525092,0,,3.5507482008475653,13,1.1538461538461537,36.99999999999999,0,,0,4.565000000000001,86890,42,39,1.0,1816.4572391347858,False,0.41596343288661414,0,0.2,51906,1010,0,0.0,10100.0,False,-0.08144373125181434,8,5.401000000000002,53990,719,0,0.0,25744.942434305412,False,-0.33256998755075706,5,5.542000000000002,52289,755,0,0.0,27033.979885814446,False,-0.3431159230686349,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138133,137,352,1.0,13510.452503516115,False,0.2258094574507018,0.3333333333333333,501836,0.0,0.0,6,0,0,0,3,3.0,3,3,6,46.0,19.0,3,2,6,200,0.6885065969545394,89.35844139527762
104,6,0,0,0,10.0,20,10.0,35.731944529185654,14,34.92857142857143,3.174078827805709,11,1.0,36.99999999999999,0,,0,4.565000000000001,87309,39,35,1.0,1640.618058521498,False,0.42130292276974407,0,0.2,51776,1023,0,0.0,10230.0,False,-0.08249201690159016,4,5.433000000000002,53361,733,0,0.0,26191.515339893085,False,-0.33661987372656405,7,5.607000000000002,52044,755,0,0.0,26977.618119535167,False,-0.34584285069957194,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138122,138,362,1.0,13832.022878237187,False,0.22707669706017525,0.3333333333333333,501240,0.0,0.0,8,0,0,1,2,2.0,5,6,3,77.0,0.0,6,0,3,689,0.6779876789660193,90.03642907424364
105,3,0,0,0,10.0,20,10.0,35.60952093165872,15,34.4,3.910987678174805,27,5.7407407407407405,36.99999999999999,0,,0,4.565000000000001,87765,35,30,1.0,1418.2856279497616,False,0.4268642198170318,0,0.2,51636,1037,0,0.0,10370.0,False,-0.08362093990904106,15,5.579000000000001,52846,733,0,0.0,26101.778842905842,False,-0.34220855247653786,12,5.7200000000000015,51120,770,0,0.0,27419.331117377216,False,-0.35286172193085774,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,137967,155,372,1.0,14370.203090117093,False,0.228041942715262,0.3333333333333333,499962,0.0,0.0,7,0,0,1,4,4.0,1,2,5,27.0,3.0,2,1,5,716,0.5270202590036206,90.56344933324726
106,5,0,0,0,10.0,20,10.0,35.5363025666437,7,34.0,3.910987678174805,0,,36.99999999999999,10,37.0,0,4.565000000000001,87893,36,33,1.0,1532.697984699242,False,0.42985112718687907,0,0.2,51546,1046,0,0.0,10460.0,False,-0.08434667612811664,0,5.564000000000001,52846,733,0,0.0,26048.10978134983,False,-0.3424764183044858,0,5.708000000000002,50882,777,0,0.0,27611.707094282152,False,-0.35427730814700614,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138337,145,372,1.0,14331.093213335345,False,0.2310068411197115,0.3333333333333333,500132,0.0,0.0,10,0,0,1,0,0.0,2,3,7,35.0,15.0,3,2,7,808,0.6594267319887877,91.22287606523605
107,7,0,0,0,10.0,20,10.0,35.74476826088577,23,37.0,4.247870126267565,6,9.0,36.99999999999999,5,37.0,0,4.565000000000001,88634,37,20,1.0,1084.8953652177154,False,0.43819062159482736,0,0.2,51456,1055,0,0.0,10550.0,False,-0.0850724123471922,0,5.564000000000002,52402,745,0,0.0,26629.8523543599,False,-0.34400496933309427,6,5.768000000000002,50306,788,0,0.0,28166.87738957799,False,-0.35725612458909556,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138468,141,377,1.0,14547.949687803724,False,0.2330324949990852,0.3333333333333333,499894,0.0,0.0,11,0,0,1,2,2.0,5,6,3,81.0,3.0,6,1,3,1236,0.6876935880281962,91.91056965326425
108,3,0,0,0,10.0,20,10.0,35.74476826088577,0,,4.2531500235294235,22,4.2727272727272725,36.99999999999999,7,37.0,0,4.565000000000001,88584,32,30,1.0,1392.3430478265732,False,0.43986342489296665,0,0.2,51306,1070,0,0.0,10700.0,False,-0.08628197271231816,11,5.674000000000001,52008,745,0,0.0,26629.8523543599,False,-0.3479379293346914,11,5.872000000000002,49976,788,0,0.0,28166.87738957799,False,-0.3605502281437328,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,138633,153,380,1.0,14710.7319536,False,0.23511705762195645,0.3333333333333333,499135,0.0,0.0,9,0,0,0,3,3.0,2,2,5,26.0,3.0,2,1,5,459,0.519310001982376,92.42987965524662
109,5,0,0,0,10.0,20,10.0,35.88994802693589,10,38.0,4.2531500235294235,0,,36.99999999999999,0,,0,4.565000000000001,88874,31,30,1.0,1386.6984408080766,False,0.44449487501861173,0,0.2,51196,1081,0,0.0,10810.0,False,-0.08716898364674386,0,5.663000000000002,51628,755,0,0.0,27096.910760336596,False,-0.3494000201622266,0,5.861000000000002,49976,788,0,0.0,28281.27904522548,False,-0.35997924193081643,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.3530000000000001,138633,143,390,1.0,15038.200453364703,False,0.23650231160156981,0.3333333333333333,498935,0.0,0.0,7,0,0,1,0,0.0,2,3,7,36.0,15.0,3,2,7,580,0.6266302470467053,93.05650990229333
110,7,0,0,0,10.0,20,10.0,35.96629682275858,20,36.5,4.0558559001731975,7,1.4285714285714286,37.0,13,37.0,0,4.565000000000001,89504,31,20,1.0,1029.3259364551716,False,0.4517734246399958,0,0.2,51096,1091,0,0.0,10910.0,False,-0.0879753572234945,6,5.723000000000002,50688,775,0,0.0,27873.8800376379,False,-0.3549053192902809,1,5.871000000000002,49944,788,0,0.0,28341.44189633376,False,-0.3599983933941556,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,139104,140,387,1.0,14886.819826024248,False,0.23984678178152014,0.3333333333333333,498964,0.0,0.0,12,0,0,1,2,2.0,3,4,8,51.0,27.0,4,3,8,1411,1.5328191030421294,94.58932900533546
111,8,0,0,0,10.0,20,10.0,35.90568837777509,3,33.0,3.835771523764554,7,1.0,37.0,9,37.0,0,4.565000000000001,89513,30,27,1.0,1269.4535861999275,False,0.4538548978018251,0,0.2,50986,1102,0,0.0,11020.0,False,-0.0888623681579202,7,5.787000000000002,50443,775,0,0.0,27826.908492775696,False,-0.357585379706447,0,5.870000000000001,49845,791,0,0.0,28401.399506820097,False,-0.3606873720698944,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,139430,137,388,1.0,14881.500698755744,False,0.24258236475556155,0.3333333333333333,498845,0.0,0.0,10,0,0,1,1,1.0,6,7,6,92.0,10.0,7,1,6,632,0.737647153029684,95.32697615836514
112,6,0,0,0,10.0,20,10.0,35.84026302569556,21,35.42857142857143,3.4755443834382325,20,1.9,37.0,0,,0,4.565000000000001,90157,30,16,1.0,873.444208411129,False,0.4610476744864297,0,0.2,50886,1112,0,0.0,11120.0,False,-0.08966874173467083,0,5.780000000000001,50069,786,0,0.0,28170.44673819671,False,-0.35960407501474007,20,6.070000000000001,48604,801,0,0.0,28708.050683582147,False,-0.37154468160202164,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,139392,147,398,1.0,15236.90502436542,False,0.24376429814533834,0.3333333333333333,497736,0.0,0.0,8,0,0,2,3,3.0,4,6,4,74.0,0.0,6,0,4,944,0.718335245968774,96.04531140433392
113,4,0,0,0,10.0,20,10.0,35.54484271663689,16,33.0,3.2990299451453606,27,2.6666666666666665,37.0,9,37.0,0,4.565000000000001,90595,29,10,1.0,645.4484271663689,False,0.46627300928270154,0,0.2,50776,1123,0,0.0,11230.0,False,-0.09055575266909655,27,6.050000000000002,48810,786,0,0.0,27938.246375276598,False,-0.3733305065169517,0,6.050000000000002,48076,817,0,0.0,29040.136499492342,False,-0.37515778506726793,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,139653,164,399,1.0,15304.04091100384,False,0.2462564548935,0.3333333333333333,496538,0.0,0.0,10,0,0,0,3,3.0,4,4,4,57.0,0.0,4,0,4,1061,0.6568805050337687,96.70219190936768
114,4,0,0,0,10.0,20,10.0,35.66091012029539,12,37.0,3.2387168639907307,3,1.0,37.0,12,37.0,2,4.585000000000002,90913,27,10,1.0,626.609101202954,False,0.4712496298842285,0,0.2,50656,1135,0,0.0,11350.0,False,-0.09152340096119731,3,6.053000000000002,48705,786,0,0.0,28029.475354552178,False,-0.37392330051930955,0,6.0500000000000025,47632,829,0,0.0,29562.89448972488,False,-0.3769807320410221,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,140094,157,397,1.0,15197.478547646544,False,0.24953670344526366,0.3333333333333333,496628,0.0,0.0,10,0,0,0,2,1.1666666666666667,3,3,6,39.0,10.0,3,1,6,644,0.6152507180231623,97.31744262739085
115,6,0,0,0,10.0,20,10.0,35.66091012029539,0,,3.3247582355800693,22,3.727272727272727,37.0,8,37.0,0,4.583000000000001,90833,25,20,1.0,963.2182024059078,False,0.47267375901046593,0,0.2,50536,1147,0,0.0,11470.0,False,-0.09249104925329807,12,6.170000000000003,48345,786,0,0.0,28029.475354552178,False,-0.3775168680334592,10,6.150000000000002,47282,829,0,0.0,29562.89448972488,False,-0.3804744782353343,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,140308,169,399,1.0,15324.884141813032,False,0.25188617464683427,0.3333333333333333,495932,0.0,0.0,10,0,0,0,2,2.0,5,5,6,69.0,16.0,5,1,6,496,0.6866444580373354,98.00408708542818
116,6,0,0,0,10.0,20,10.0,35.79140192944263,8,38.0,3.3965321783526745,20,3.8,37.0,7,37.0,0,4.583000000000001,91017,27,22,1.0,1057.4108424477379,False,0.4764007583334495,0,0.2,50456,1155,0,0.0,11550.0,False,-0.09313614811469857,0,6.158000000000002,48041,794,0,0.0,28418.373131977445,False,-0.3786104216852961,20,6.340000000000003,46495,829,0,0.0,29671.07219950794,False,-0.3877904940181678,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,140491,179,402,1.0,15481.979259925129,False,0.2540989663950538,0.3333333333333333,495128,0.0,0.0,10,0,0,0,2,2.0,5,5,4,66.0,12.0,5,1,4,763,0.6853917010012083,98.68947878642939
117,4,0,0,0,10.0,20,10.0,35.813121643840034,15,36.0,3.7162649106053522,18,5.833333333333333,37.0,13,37.0,0,4.583000000000001,91447,28,17,1.0,888.8230679452806,False,0.48197612382628524,0,0.2,50366,1164,0,0.0,11640.0,False,-0.09386188433377415,15,6.308000000000002,47510,794,0,0.0,28435.618585208987,False,-0.3838248605735285,3,6.350000000000004,45862,844,0,0.0,30226.27466740099,False,-0.3913381314077752,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.3530000000000001,140867,187,399,1.0,15457.941538283201,False,0.2571783851599993,0.3333333333333333,494680,0.0,0.0,12,0,0,1,3,3.0,3,4,4,52.0,0.0,4,0,4,1221,0.5553623180021532,99.24484110443154
118,4,0,0,0,10.0,20,10.0,35.347421918834925,27,33.111111111111114,3.986128624953643,23,5.434782608695652,37.0,12,37.0,10,4.683000000000002,92011,28,10,1.0,633.4742191883493,False,0.4890129521271196,0,0.2,50266,1174,0,0.0,11740.0,False,-0.09466825791052479,16,6.453000000000002,46503,806,0,0.0,28490.02206658095,False,-0.3936053361154486,7,6.417000000000004,45181,859,0,0.0,30363.4354282792,False,-0.39745138487966936,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,141186,200,397,1.0,15486.225724990729,False,0.25999689387718367,0.3333333333333333,493775,0.0,0.0,10,0,0,1,4,3.6666666666666665,3,4,4,51.0,0.0,4,0,4,1088,0.6545507400296628,99.8993918444612
119,4,0,0,0,10.0,20,10.0,35.34829999752323,14,35.357142857142854,4.372441618748149,19,7.052631578947368,37.0,11,37.0,4,4.713000000000001,92344,25,10,1.0,603.4829999752322,False,0.49414155888119893,0,0.2,50136,1187,0,0.0,11870.0,False,-0.09571654356030061,9,6.527000000000002,45999,813,0,0.0,28738.167897986383,False,-0.3973978184151051,10,6.510000000000002,44640,866,0,0.0,30611.627797855115,False,-0.4016129737876445,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,141459,209,396,1.0,15565.840298318362,False,0.26264336240172576,0.3333333333333333,493206,0.0,0.0,12,0,0,0,3,2.8,4,4,4,55.0,0.0,4,0,4,942,0.6642640820355155,100.56365592649672
120,4,0,0,0,10.0,20,10.0,35.381065009623015,9,35.888888888888886,4.519574645013622,27,5.2592592592592595,37.0,10,37.0,0,4.709000000000001,92587,23,11,1.0,619.1917151058532,False,0.49818720539226724,0,0.2,50016,1199,0,0.0,11990.0,False,-0.09668419185240137,17,6.688000000000001,45121,821,0,0.0,29047.854372900496,False,-0.4046164646637494,10,6.600000000000001,44265,867,0,0.0,30675.383363343153,False,-0.4050380650468504,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,141687,226,396,1.0,15673.423869773078,False,0.26502742800120604,0.3333333333333333,492304,0.0,0.0,11,0,0,1,3,3.0,2,3,6,47.0,15.0,3,1,6,893,0.6861709619988687,101.24982688849559
121,6,0,0,0,10.0,20,10.0,35.48699089499005,12,36.666666666666664,4.426008654880956,4,1.0,37.0,5,37.0,1,4.719000000000001,92934,20,10,1.0,554.8699089499005,False,0.5032647639659865,0,0.2,49886,1212,0,0.0,12120.0,False,-0.09773247750217721,4,6.711000000000003,44611,831,0,0.0,29489.68943373673,False,-0.4075021240293039,0,6.590000000000002,44195,869,0,0.0,30838.195087746353,False,-0.40492421022496555,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,141868,220,401,1.0,15810.721904073811,False,0.26713955356297814,0.3333333333333333,492122,0.0,0.0,9,0,0,1,2,1.1,4,5,6,65.0,11.0,5,1,6,455,0.7321484240237623,101.98197531251935
122,6,0,0,0,10.0,20,10.0,35.77549631388917,17,38.0,4.44138733595926,27,4.518518518518518,37.0,3,37.0,7,4.788000000000001,93329,19,10,1.0,547.7549631388918,False,0.5095777421792963,0,0.2,49776,1223,0,0.0,12230.0,False,-0.09861948843660291,0,6.707000000000002,43965,848,0,0.0,30337.620874178017,False,-0.40971849951497813,27,6.860000000000003,42992,869,0,0.0,31088.90629676969,False,-0.4156813988122776,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,141857,237,408,1.0,16148.608798622345,False,0.2684758151517891,0.3333333333333333,490547,0.0,0.0,8,0,0,0,4,3.411764705882353,5,5,7,64.0,10.0,5,1,7,311,0.6884568239911459,102.6704321365105
123,7,0,0,0,10.000000000000002,20,10.0,35.80838621001898,2,38.0,4.2621854279447335,16,2.625,37.0,8,37.0,0,4.7810000000000015,93295,20,18,1.0,844.5509517803416,False,0.5114226925763663,0,0.2,49686,1232,0,0.0,12320.000000000002,False,-0.09934522465567848,16,6.867000000000003,43278,850,0,0.0,30437.128278516135,False,-0.41607957616608204,0,6.833000000000002,42992,869,0,0.0,31117.487616506492,False,-0.41553874755933634,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,142111,243,410,1.0,16205.71105899057,False,0.27086630509395493,0.3333333333333333,489990,0.0,0.0,11,0,0,1,2,2.0,4,5,7,51.0,13.0,5,2,7,572,0.6459254910005257,103.31635762751102
124,7,0,0,0,10.000000000000002,20,10.0,35.829722188938135,27,35.925925925925924,3.9711395734563846,18,1.6111111111111112,37.0,9,37.0,9,4.871000000000001,93948,21,10,1.0,568.2972218893814,False,0.5197262944061007,0,0.2,49596,1241,0,0.0,12410.000000000002,False,-0.10007096087475406,18,7.031000000000003,42047,864,0,0.0,30956.87997124255,False,-0.4257734656402911,0,6.833000000000003,42524,882,0,0.0,31601.814970643434,False,-0.4177930755415634,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,142415,251,411,1.0,16203.756032937552,False,0.2734299904944989,0.3333333333333333,489158,0.0,0.0,12,0,0,2,3,2.6923076923076925,4,6,7,82.0,3.0,6,1,7,1035,0.6592003080295399,103.97555793554056
125,7,0,0,0,10.000000000000002,20,10.0,35.314099729069056,16,31.0,3.8003433388187977,9,1.0,37.0,8,37.0,6,4.9220000000000015,94176,24,10,1.0,593.1409972906906,False,0.5236036915563873,0,0.2,49526,1248,0,0.0,12480.000000000002,False,-0.1006354223784795,9,7.103000000000002,41312,878,0,0.0,31005.779562122632,False,-0.4328662715632886,0,6.833000000000003,42448,884,0,0.0,31217.664160497046,False,-0.42046903961660104,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.3530000000000001,142702,250,413,1.0,16231.0858347047,False,0.27597372982074436,0.3333333333333333,488792,0.0,0.0,10,0,0,0,2,1.4285714285714286,6,6,5,83.0,3.0,6,1,5,572,0.6658074550214224,104.64136539056199
126,5,0,0,0,10.0,20,10.0,35.314099729069056,0,,3.716055893428397,11,2.6363636363636362,37.0,9,37.0,0,4.916000000000001,94076,24,20,1.0,946.2819945813811,False,0.5248385800937116,0,0.2,49426,1258,0,0.0,12580.0,False,-0.10144179595523013,8,7.174000000000001,41021,878,0,0.0,31005.779562122632,False,-0.4357710719705596,3,6.863000000000003,42352,884,0,0.0,31217.664160497046,False,-0.42142732428704094,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,143006,251,414,1.0,16250.730029250528,False,0.2786287840287084,0.3333333333333333,488509,0.0,0.0,9,0,0,0,3,3.0,4,4,4,51.0,3.0,4,1,4,533,0.594526332046371,105.23589172260836
127,4,0,0,0,10.0,20,10.0,35.314099729069056,0,,3.7157549805195993,28,3.7142857142857144,37.0,13,37.0,0,4.916000000000001,93986,23,30,1.0,1289.4229918720716,False,0.5261541059887113,0,0.2,49316,1269,0,0.0,12690.0,False,-0.10232880688965584,10,7.266000000000003,40701,878,0,0.0,31005.779562122632,False,-0.43896535420535926,18,7.040000000000002,41648,884,0,0.0,31217.664160497046,False,-0.42845474520360033,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,143383,269,411,1.0,16206.538089759772,False,0.28163140700248634,0.3333333333333333,487662,0.0,0.0,11,0,0,1,3,3.0,3,4,4,48.0,0.0,4,0,4,681,0.5749213429517113,105.81081306556007
128,4,0,0,0,10.0,20,10.0,35.378597972299374,14,36.0,3.678646846766748,14,3.2857142857142856,37.0,8,37.0,0,4.916000000000001,94330,29,26,1.0,1209.8435472797837,False,0.5310602485830385,0,0.2,49276,1273,0,0.0,12730.0,False,-0.10265135632035609,5,7.306000000000002,40270,885,0,0.0,31310.059205484948,False,-0.4417489733103497,9,7.112000000000002,41087,891,0,0.0,31522.330793318743,False,-0.43253410997654823,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,143633,273,413,1.0,16285.270589167321,False,0.2840795554458084,0.3333333333333333,487224,0.0,0.0,11,0,0,0,3,3.0,4,4,6,53.0,0.0,4,0,6,1000,0.6216452490189113,106.43245831457898
129,6,0,0,0,10.0,20,10.0,35.56961480030341,13,37.53846153846154,3.9825982102571076,22,6.0,37.0,10,37.0,0,4.916000000000001,94708,30,23,1.0,1118.1011404069786,False,0.5364166462955761,0,0.2,49186,1282,0,0.0,12820.0,False,-0.10337709253943167,11,7.4110000000000005,39674,892,0,0.0,31728.096401870644,False,-0.445611872738445,11,7.213000000000001,40535,897,0,0.0,31905.944475872162,False,-0.4361296056265676,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,143871,285,413,1.0,16416.040489923274,False,0.2866463074245049,0.3333333333333333,486602,0.0,0.0,11,0,0,0,2,2.0,6,6,4,81.0,0.0,6,0,4,1058,0.6742209810181521,107.10667929559713
130,4,0,0,0,10.0,20,10.0,35.59415668078897,8,36.0,3.9825982102571076,0,,37.0,8,37.0,0,4.916000000000001,94916,28,25,1.0,1169.8539170197241,False,0.5401884810906987,0,0.2,49066,1294,0,0.0,12940.0,False,-0.10434474083153243,0,7.400000000000001,39674,892,0,0.0,31749.98775926376,False,-0.4455026115290442,0,7.202000000000002,40247,905,0,0.0,32212.711796114017,False,-0.4374733636984098,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,144167,275,415,1.0,16450.214507820703,False,0.289295142505883,0.3333333333333333,486698,0.0,0.0,10,0,0,1,0,0.0,3,4,2,53.0,0.0,4,0,2,784,0.6083432899904437,107.71502258558758
131,2,0,0,0,10.0,20,10.0,35.44298421646213,16,34.25,4.38362399355262,27,6.62962962962963,37.0,11,37.0,0,4.916000000000002,95374,27,19,1.0,943.4167001127804,False,0.5457489331686673,0,0.2,48956,1305,0,0.0,13050.0,False,-0.10523175176595813,20,7.600000000000001,38862,895,0,0.0,31721.470873733604,False,-0.4537504323574122,7,7.272000000000002,39550,918,0,0.0,32536.659510712234,False,-0.44281406526960626,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,144395,292,414,1.0,16598.018206117365,False,0.29184934688453856,0.3333333333333333,485765,0.0,0.0,12,0,0,0,4,4.0,1,1,4,9.0,10.0,1,1,4,1155,0.4788233949802816,108.19384598056786
132,4,0,0,0,10.0,20,10.0,35.597828989358135,12,37.25,4.258310707942769,12,2.5833333333333335,37.0,9,37.0,0,4.916000000000001,95761,23,17,1.0,835.1630928190883,False,0.5511173361676217,0,0.2,48816,1319,0,0.0,13190.0,False,-0.10636067477340902,7,7.650000000000001,38596,896,0,0.0,31895.65477446489,False,-0.4555363161218175,5,7.315000000000001,38968,929,0,0.0,33070.383131113704,False,-0.4459598162733023,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,144697,294,415,1.0,16606.943348135173,False,0.2944421367033924,0.3333333333333333,485466,0.0,0.0,11,0,0,0,2,2.0,4,4,4,53.0,0.0,4,0,4,980,0.5397123409784399,108.7335583215463
133,4,0,0,0,10.0,20,10.0,35.614372263524274,8,35.875,4.12460976414676,14,2.642857142857143,37.0,8,37.0,0,4.916000000000001,95968,21,19,1.0,886.6730730069612,False,0.5548710856449938,0,0.2,48696,1331,0,0.0,13310.0,False,-0.1073283230655098,9,7.733000000000002,38012,904,0,0.0,32195.392526225944,False,-0.45986987030103144,5,7.360000000000001,38798,929,0,0.0,33085.75183281405,False,-0.4475800725061438,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.3530000000000001,144956,298,417,1.0,16658.133709715734,False,0.29684992009050803,0.3333333333333333,485058,0.0,0.0,12,0,0,0,2,2.0,4,4,4,59.0,0.0,4,0,4,783,0.630085566022899,109.3636438875692
