index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,b394fb35-bfac-4543-9759-bac9548f0896,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,9,3,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,9,,-1,-1
516,68af81c3-c2e3-4bfc-b6da-b1c2b1c511d8,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,14,6,31,10,-1,10,01Dec@0|02Ind@1,"[quantity: (1, 6), time: (13, 18), unit_price: (21, 42)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,-1,01Dec@0:product(0.6666666666666666),-1,-1
517,466a52f0-5af6-45bd-afb7-396a8688c6d8,05Ran@2,BUYER,RandomAgent,_SystemAgent,26,2,34,10,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
518,6ac80f8f-b772-4706-82ee-f73e7d72f140,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,26,4,10,10,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,26,,-1,-1
519,ac184d54-631a-4b06-aecc-92ee6c042914,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,26,1,10,10,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,26,,-1,-1
520,ff6416f9-9bad-4e04-95a9-1803c5cd7a74,05Ran@2,BUYER,RandomAgent,_SystemAgent,27,3,34,11,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
521,fc786ebd-e01d-4ee4-862a-4b490eb427c3,00Dec@0,03Dec@1,DecentralizingAgent,DecentralizingAgent,16,9,21,11,-1,11,03Dec@1|00Dec@0,"[quantity: (1, 12), time: (11, 19), unit_price: (1, 21)]",00Dec@0,03Dec@1,p1,03Dec@1,True,1,2,16,,-1,-1
522,c0842647-a18a-4a70-8b5d-017a467b9af9,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,27,2,10,11,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,27,,-1,-1
523,10ff0d99-8bd9-40d8-b1fa-d6c0aaf9237c,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,27,2,10,11,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,27,,-1,-1
524,bdaba5c2-8e01-416c-9c4f-eaaaf4c375ff,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,27,4,10,11,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,27,,-1,-1
525,e52292a4-345f-4e78-a3a7-9b4586cdb348,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,27,3,10,11,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,27,,-1,-1
526,03740795-c550-4977-bbec-76c6a36481e8,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,27,2,10,11,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,27,,-1,-1
527,fa90f2fc-9c38-450c-a838-cbdb3ec0094a,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,27,3,10,11,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,27,,-1,-1
528,47cbc970-bfaf-4673-8fae-2ac57c10caad,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,19,6,32,11,-1,11,01Dec@0|02Ind@1,"[quantity: (1, 6), time: (15, 20), unit_price: (21, 42)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,19,,-1,-1
529,c96c24a4-5f6d-4ee0-bd7b-17b3993a8afb,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,27,1,10,11,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,27,,-1,-1
530,dc9f09c0-365c-463f-afe6-c1e46e317222,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,27,1,10,11,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,27,,-1,-1
531,36adf1ae-13bb-48e5-a158-3ccea48b469d,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,27,1,10,11,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,27,,-1,-1
532,96275a85-0823-46d8-93f8-a6890a02628e,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,27,1,10,11,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,27,,-1,-1
533,5d7d5f64-3ccf-43a7-b44f-8abe6f8ed8e8,00Dec@0,03Dec@1,DecentralizingAgent,DecentralizingAgent,21,10,32,11,-1,11,00Dec@0|03Dec@1,"[quantity: (1, 14), time: (16, 21), unit_price: (21, 42)]",00Dec@0,03Dec@1,p1,00Dec@0,False,1,17,21,,-1,-1
534,9f41ea96-d28a-4836-99f2-fd3afe19c30f,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,18,5,50,11,-1,11,02Ind@1|05Ran@2,"[quantity: (1, 5), time: (16, 21), unit_price: (25, 50)]",02Ind@1,05Ran@2,p2,02Ind@1,False,2,8,18,,-1,-1
535,8672ed33-25a7-4b45-b361-bd9ddc333422,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,16,9,31,11,-1,11,01Dec@0|02Ind@1,"[quantity: (1, 10), time: (16, 21), unit_price: (21, 42)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,-1,01Dec@0:product(0.5555555555555556),-1,-1
536,22aeadd2-2e7b-4f6c-b20b-68c2521639de,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,21,10,32,11,-1,11,00Dec@0|02Ind@1,"[quantity: (1, 14), time: (16, 21), unit_price: (21, 42)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,21,,-1,-1
537,ff3e1536-24f0-4d95-a98f-513c77913a48,05Ran@2,BUYER,RandomAgent,_SystemAgent,27,3,34,11,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
538,f85a224a-b7dc-4f1e-a426-e8f40d370ed9,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,28,1,10,12,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,28,,-1,-1
539,f5790319-62c7-41e4-ba9b-1809ebdfea46,05Ran@2,BUYER,RandomAgent,_SystemAgent,28,2,34,12,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
540,5f6115c6-5a33-4989-936c-9e3d53bae8aa,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,28,1,10,12,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,28,,-1,-1
541,99cf1797-2f69-43d1-9d5d-e8e2a69dda7d,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,28,2,10,12,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,28,,-1,-1
542,83fbb90c-ecca-4ed8-acb4-d19202a0f2f3,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,28,2,10,12,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,28,,-1,-1
543,d353eba8-7363-4244-8412-27b688ee1f7a,05Ran@2,BUYER,RandomAgent,_SystemAgent,28,1,34,12,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
544,8328062b-ab8a-4de6-9085-be26eb7caf6c,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,28,2,10,12,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,28,,-1,-1
545,f9a82b7f-aaa0-4a09-acc0-c33527b984e7,01Dec@0,03Dec@1,DecentralizingAgent,DecentralizingAgent,22,9,32,12,-1,12,01Dec@0|03Dec@1,"[quantity: (1, 11), time: (17, 22), unit_price: (21, 42)]",01Dec@0,03Dec@1,p1,01Dec@0,False,1,17,22,,-1,-1
546,f15fc932-b3f3-4807-a335-aa4244d819fa,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,15,7,22,12,-1,12,05Ran@2|02Ind@1,"[quantity: (1, 7), time: (12, 16), unit_price: (1, 25)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,15,-1,02Ind@1:product(0.2857142857142857),-1,-1
547,a29e0ff3-5fa5-42c4-bc15-8f37f3bad5f4,05Ran@2,BUYER,RandomAgent,_SystemAgent,28,1,34,12,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
548,05f28210-69f6-47d6-96be-4076fe2d17eb,05Ran@2,BUYER,RandomAgent,_SystemAgent,28,1,34,12,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
549,0e154711-4662-44f7-88c2-db83b0c24844,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,28,2,10,12,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,28,,-1,-1
550,5c39acda-ce73-4bd3-8cb2-e9a328698c51,05Ran@2,BUYER,RandomAgent,_SystemAgent,28,4,34,12,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
551,f3a67d76-9a92-419e-b095-9dabe9a301d6,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,28,2,10,12,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,28,,-1,-1
552,c5fd8aee-1d81-414a-b576-1d7f0bf446f6,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,28,2,10,12,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,28,,-1,-1
553,99d4dd8c-5ac4-428f-a61d-aa968c3cbefa,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,22,9,32,12,-1,12,01Dec@0|02Ind@1,"[quantity: (1, 11), time: (17, 22), unit_price: (21, 42)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,22,,-1,-1
554,690f0e5a-4c00-4e34-ad64-d1887374532d,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,28,2,10,12,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,28,,-1,-1
555,ddd15ec2-ff8c-43a8-b410-ad1e09c8eded,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,28,1,10,12,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,28,,-1,-1
556,58606b60-67cc-4214-8d11-a94f0ae0166f,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,28,3,10,12,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,28,,-1,-1
557,4aa31320-4e48-4cbf-9bdb-c4827760acbb,05Ran@2,BUYER,RandomAgent,_SystemAgent,28,1,34,12,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
558,e3d9ee4f-653c-4be9-ac27-b56bbb0e3560,03Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,19,11,44,12,-1,12,03Dec@1|05Ran@2,"[quantity: (1, 11), time: (17, 22), unit_price: (25, 50)]",03Dec@1,05Ran@2,p2,03Dec@1,False,2,15,19,,-1,-1
559,7157ae5b-5806-4b7a-aa74-b05e4febb27f,05Ran@2,BUYER,RandomAgent,_SystemAgent,28,1,34,12,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
560,a650b3ed-803f-44ef-bed5-a9ceed1dc70c,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,29,2,10,13,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,29,,-1,-1
561,af0aa8b2-033e-458a-84a3-049670afc44b,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,29,2,10,13,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,29,,-1,-1
562,98542771-2253-4f76-a427-93ddb48edd3f,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,23,10,32,13,-1,13,00Dec@0|02Ind@1,"[quantity: (1, 14), time: (18, 23), unit_price: (21, 42)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,23,,-1,-1
563,f9721724-d487-480d-b458-cf1ea3f2e584,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,29,2,10,13,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,29,,-1,-1
564,30136ffb-c52c-415d-96a8-e64891dd2edc,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,29,2,10,13,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,29,,-1,-1
565,9124ebb2-3c7a-4600-9373-5e6bbe730740,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,17,1,11,13,-1,13,02Ind@1|00Dec@0,"[quantity: (1, 5), time: (13, 17), unit_price: (1, 21)]",00Dec@0,02Ind@1,p1,02Ind@1,True,1,17,17,,-1,-1
566,5eca83f4-8bd4-408a-9cd0-59cc5606b301,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,29,1,10,13,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,29,,-1,-1
567,3c879921-58f8-4686-9d88-c7ad7e2bb4a0,05Ran@2,BUYER,RandomAgent,_SystemAgent,29,4,34,13,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
568,cb000bdf-8b91-48be-a6b9-f2e0867519e4,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,19,6,32,13,-1,13,01Dec@0|02Ind@1,"[quantity: (1, 6), time: (15, 20), unit_price: (21, 42)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,19,,-1,-1
569,60fb107f-3f88-47dc-8739-09a6b8636b8d,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,29,2,10,13,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,29,,-1,-1
570,07b6215c-c334-407c-806e-7cb42217facf,03Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,21,11,50,13,-1,13,03Dec@1|05Ran@2,"[quantity: (1, 11), time: (17, 22), unit_price: (25, 50)]",03Dec@1,05Ran@2,p2,03Dec@1,False,2,8,21,,-1,-1
571,b9ecc7cb-9294-484d-b0d0-b4a693aec025,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,29,1,10,13,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,29,,-1,-1
572,bf7a963f-0d8c-40c6-be0b-55b9f043590b,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,29,4,10,13,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,29,,-1,-1
573,1073eeab-212e-4a4b-9a96-0e6d3da2868c,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,29,1,10,13,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,29,,-1,-1
574,0a036415-4338-4fc5-84c9-b3a240404aa8,05Ran@2,BUYER,RandomAgent,_SystemAgent,29,1,34,13,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
575,20ec6739-d28b-46d1-81ee-d79dbf568fac,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,29,2,10,13,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,29,,-1,-1
576,3289ca31-afd4-4df1-8ef0-d0acfdc9e483,03Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,18,19,43,13,-1,13,03Dec@1|05Ran@2,"[quantity: (1, 19), time: (18, 23), unit_price: (25, 50)]",03Dec@1,05Ran@2,p2,03Dec@1,False,2,16,18,,-1,-1
577,77991277-51da-4302-9e88-1d3a73623496,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,29,1,10,13,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,29,,-1,-1
578,ad596de0-ad63-4adb-88f4-7ad46699c8b7,05Ran@2,BUYER,RandomAgent,_SystemAgent,29,2,34,13,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
579,5c9c01b0-b0ae-4eb6-bdf8-6a917cacc346,05Ran@2,BUYER,RandomAgent,_SystemAgent,30,2,34,14,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
580,804da82c-99cb-4983-9031-18f744602067,05Ran@2,BUYER,RandomAgent,_SystemAgent,30,4,34,14,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
581,fa0277f7-850c-4301-a238-eefd644ee15a,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,30,1,10,14,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,30,,-1,-1
582,07c8e66e-84d7-45de-9121-7f396281c7ba,00Dec@0,03Dec@1,DecentralizingAgent,DecentralizingAgent,18,1,11,14,-1,14,03Dec@1|00Dec@0,"[quantity: (1, 5), time: (14, 18), unit_price: (1, 21)]",00Dec@0,03Dec@1,p1,03Dec@1,True,1,17,18,,-1,-1
583,05050fa3-4079-487d-b22b-3232e075262c,05Ran@2,BUYER,RandomAgent,_SystemAgent,30,2,34,14,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
584,10cb3ca5-d37f-4c34-8721-96ffebe8d6fd,03Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,23,9,50,14,-1,14,03Dec@1|05Ran@2,"[quantity: (1, 19), time: (18, 23), unit_price: (25, 50)]",03Dec@1,05Ran@2,p2,03Dec@1,False,2,11,23,,-1,-1
585,a87e1bfd-8e65-4ac1-af20-e193715da5e1,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,30,2,10,14,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,30,,-1,-1
586,2b1a6e0b-e3a4-4348-adb8-3ca1db169026,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,30,3,10,14,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,30,,-1,-1
587,5f498b3f-52cc-407e-83de-62d9586e9d54,05Ran@2,BUYER,RandomAgent,_SystemAgent,30,1,34,14,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
588,1e59aece-6983-49de-a307-85e9189e7ff3,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,22,3,32,14,-1,14,01Dec@0|02Ind@1,"[quantity: (1, 3), time: (19, 24), unit_price: (21, 42)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,22,,-1,-1
589,6cef1819-e85e-4a18-9b86-5d81916303b4,03Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,20,3,48,14,-1,14,03Dec@1|05Ran@2,"[quantity: (1, 11), time: (17, 22), unit_price: (25, 50)]",03Dec@1,05Ran@2,p2,03Dec@1,False,2,14,20,,-1,-1
590,e2ec6079-1a0e-4817-acd1-40f4cf0903ff,01Dec@0,03Dec@1,DecentralizingAgent,DecentralizingAgent,23,16,30,14,-1,14,01Dec@0|03Dec@1,"[quantity: (1, 16), time: (18, 23), unit_price: (21, 42)]",01Dec@0,03Dec@1,p1,01Dec@0,False,1,17,23,,-1,-1
591,aa923652-60ca-43cd-9373-bf6c0c472b3e,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,30,1,10,14,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,30,,-1,-1
592,f56f1fe1-4470-4962-b326-5ebe58efff4f,05Ran@2,BUYER,RandomAgent,_SystemAgent,30,2,34,14,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
593,3cf15be9-4c69-499f-9aa9-de508a903ebd,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,30,1,10,14,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,30,,-1,-1
594,a2ada740-f489-4e74-8ae5-8538477fcb02,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,30,3,10,14,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,30,,-1,-1
595,baec7582-f4f7-4384-a1b5-74ed39b29654,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,30,3,10,14,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,30,,-1,-1
596,56de42fb-12c2-4dcd-9c27-1e139612911e,05Ran@2,BUYER,RandomAgent,_SystemAgent,30,1,34,14,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
597,dd16b39d-c0a8-43c6-accc-790aef2b4574,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,18,11,24,14,-1,14,05Ran@2|02Ind@1,"[quantity: (1, 11), time: (14, 18), unit_price: (1, 25)]",02Ind@1,05Ran@2,p2,05Ran@2,True,2,10,18,,-1,-1
598,5defaefb-c5f5-48b2-90cc-3a65a99b1d24,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,23,5,32,14,-1,14,00Dec@0|02Ind@1,"[quantity: (1, 5), time: (19, 24), unit_price: (21, 42)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,23,,-1,-1
599,32e624d6-16eb-4fa5-a172-29ac14dc89f3,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,30,1,10,14,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,30,,-1,-1
600,075b4cd1-6983-4fab-94cb-45989f8c7ece,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,30,3,10,14,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,30,,-1,-1
601,1a208d44-3ab3-46fc-a871-831fc04b3e7c,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,30,2,10,14,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,30,,-1,-1
602,749d59a9-e6e7-4ba3-b64a-cd17dfac78ff,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,31,1,10,15,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,31,,-1,-1
603,37a31956-1c96-469b-b031-b8185d2009c8,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,31,1,10,15,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,31,,-1,-1
604,a4044aca-020b-4195-aa65-f8df4b3bf3d5,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,31,1,10,15,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,31,,-1,-1
605,f49f7147-1b32-4a43-b8c5-f95ff1b184a3,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,31,1,10,15,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,31,,-1,-1
606,df5f6477-6cc5-477d-b448-77d9dffe141f,05Ran@2,BUYER,RandomAgent,_SystemAgent,31,1,34,15,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
607,372d1eca-038d-4459-bd03-4a6862768c69,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,31,1,10,15,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,31,,-1,-1
608,998c038c-cd18-450c-b789-437ba4d7c87e,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,31,1,10,15,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,31,,-1,-1
609,2f0cd5aa-3ce6-40e5-bb9c-90458985cf29,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,23,16,30,15,-1,15,01Dec@0|02Ind@1,"[quantity: (1, 16), time: (18, 23), unit_price: (21, 42)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,-1,01Dec@0:product(0.4375),-1,-1
610,c5fe0ffc-20ac-45ef-86e7-68b401c42ecc,05Ran@2,BUYER,RandomAgent,_SystemAgent,31,2,34,15,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
611,e2c6ac96-ecbf-48ce-b326-6c7eb5739d67,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,25,11,32,15,-1,15,01Dec@0|02Ind@1,"[quantity: (1, 15), time: (20, 25), unit_price: (21, 42)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,25,,-1,-1
612,2a333f9b-4e8d-486b-8774-0907d3a4b309,05Ran@2,BUYER,RandomAgent,_SystemAgent,31,1,34,15,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
613,7b9f989a-d223-44ed-ab27-3a6c588e056f,05Ran@2,BUYER,RandomAgent,_SystemAgent,31,5,34,15,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
614,ee4a1dae-871a-4249-abbd-6a5a795e60fb,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,31,4,10,15,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,31,,-1,-1
615,427aa91e-ce37-44e5-b1e6-2cb0c1b7881d,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,23,5,32,15,-1,15,00Dec@0|02Ind@1,"[quantity: (1, 5), time: (19, 24), unit_price: (21, 42)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,23,,-1,-1
616,d5bcc0cf-f76c-4377-9574-6153b3824117,00Dec@0,03Dec@1,DecentralizingAgent,DecentralizingAgent,22,3,32,15,-1,15,00Dec@0|03Dec@1,"[quantity: (1, 5), time: (19, 24), unit_price: (21, 42)]",00Dec@0,03Dec@1,p1,00Dec@0,False,1,17,22,,-1,-1
