index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
1337,28ce8c02-5de9-41d4-8604-087c8f5657e0,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,62,3,40,13,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1338,d43f3a55-7c49-4275-a3e2-c6827729a6a4,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,62,2,10,13,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,62,,-1,-1
1339,f1452d7e-d410-4568-9b68-51fe9fd1fd27,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,62,2,10,13,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,62,,-1,-1
1340,733edd8c-f88a-4d74-a771-6946971f9fd2,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,62,1,10,13,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,62,,-1,-1
1341,a8af5097-5bbb-4e21-aa02-cfe53f58f007,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,62,1,40,13,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1342,1a5f5ee1-9a9b-48b8-ad36-8a5f8ae711a3,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,62,1,10,13,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,62,,-1,-1
1343,ef385997-3e48-4d99-90ce-84d4a3e7c36c,02Ind@1,05Buy@2,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,45,8,12,13,-1,13,05Buy@2|02Ind@1,"[quantity: (1, 8), time: (13, 46), unit_price: (1, 28)]",02Ind@1,05Buy@2,p2,05Buy@2,True,2,17,45,,-1,-1
1344,11a69728-298d-40b5-9129-c42175498155,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,62,1,40,13,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1345,20e64037-0da5-4bcf-9749-f58bbde56dd7,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,62,1,10,13,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,62,,-1,-1
1346,d45dbe8d-1c3a-4bca-a902-4026aea47c06,02Ind@1,05Buy@2,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,23,50,41,13,-1,13,02Ind@1|05Buy@2,"[quantity: (1, 52), time: (18, 23), unit_price: (28, 56)]",02Ind@1,05Buy@2,p2,02Ind@1,False,2,17,-1,02Ind@1:product(0.9),-1,-1
1347,e696f828-9b6f-4262-89cf-c05c8e3d8e1b,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,62,3,10,13,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,62,,-1,-1
1348,ba030e20-7bb8-4c70-be49-64bab93de283,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,62,3,40,13,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1349,1b394f5e-520d-44b4-9943-61abe342eba4,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,62,1,10,13,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,62,,-1,-1
1350,ff271b83-da8e-416c-be6e-e4d023e67571,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,62,3,40,13,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1351,6cd93a48-d0f7-4609-8526-2d78b0a68564,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,62,3,10,13,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,62,,-1,-1
1352,38fb2a6f-7387-4355-925d-dce34f8b6e65,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,63,3,10,14,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,63,,-1,-1
1353,b3aee115-8392-48f8-ad05-6f466212cad3,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,63,1,40,14,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1354,fed6e57d-184c-4354-8791-2f8bf783d19e,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,63,2,40,14,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1355,54585f61-9832-4b18-89bf-41e975b169df,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,63,3,10,14,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,63,,-1,-1
1356,37bc28d9-b695-406f-b1d9-585f39533c05,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,63,1,40,14,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1357,a202c1ad-f6fd-42c4-a831-0b546f093819,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,63,1,10,14,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,63,,-1,-1
1358,ced8f775-23c6-40b5-8e86-01e9d8427367,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,21,8,43,14,-1,14,02Ind@1|04Dec@2,"[quantity: (1, 8), time: (19, 24), unit_price: (28, 56)]",02Ind@1,04Dec@2,p2,02Ind@1,False,2,17,21,,-1,-1
1359,a38b3728-b51d-44fa-aa83-71fc648331b2,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,63,2,10,14,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,63,,-1,-1
1360,0776c06c-8723-4ca6-915d-59597f468cbe,02Ind@1,05Buy@2,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,18,6,15,14,-1,14,05Buy@2|02Ind@1,"[quantity: (1, 8), time: (14, 18), unit_price: (1, 28)]",02Ind@1,05Buy@2,p2,05Buy@2,True,2,17,18,,-1,-1
1361,25a47601-3990-46d2-bae9-f1830d332db1,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,63,2,10,14,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,63,,-1,-1
1362,7364f5f7-ffb0-4c76-9bf8-e222f7d42b98,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,63,2,40,14,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1363,f955ee72-554f-4bc8-b390-4075a6f0b881,02Ind@1,05Buy@2,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,21,8,43,14,-1,14,02Ind@1|05Buy@2,"[quantity: (1, 8), time: (19, 24), unit_price: (28, 56)]",02Ind@1,05Buy@2,p2,02Ind@1,False,2,17,21,,-1,-1
1364,84c9501b-25f4-4d24-a0af-41f24dfe3193,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,63,1,10,14,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,63,,-1,-1
1365,8fc9f643-fedc-46d0-ab39-8803c6229551,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,63,2,10,14,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,63,,-1,-1
1366,e9b69649-3d10-4f00-b9c6-120468682813,00Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,21,1,11,14,-1,14,02Ind@1|00Buy@0,"[quantity: (1, 1), time: (14, 29), unit_price: (1, 20)]",00Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
1367,757d44af-9a47-49bd-af82-fd7f878856ec,02Ind@1,05Buy@2,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,44,11,12,14,-1,14,05Buy@2|02Ind@1,"[quantity: (1, 11), time: (14, 46), unit_price: (1, 28)]",02Ind@1,05Buy@2,p2,05Buy@2,True,2,17,44,,-1,-1
1368,0f25e0c6-d90b-4af7-86bf-8dcd63d2c48b,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,18,7,15,14,-1,14,04Dec@2|02Ind@1,"[quantity: (1, 11), time: (14, 18), unit_price: (1, 28)]",02Ind@1,04Dec@2,p2,04Dec@2,True,2,17,18,,-1,-1
1369,d6d5392b-50a8-4e31-b046-2bdfabb98835,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,63,2,10,14,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,63,,-1,-1
1370,1247a142-1ada-41f0-a632-ba1f7fedb220,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,63,1,40,14,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1371,b75c090a-709f-460a-8e4b-5559715fa966,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,63,1,10,14,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,63,,-1,-1
1372,4b995b6d-feb3-4712-af12-a0519f7cf21c,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,63,1,40,14,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1373,ff3cf2fe-8e7e-4dd4-9b30-25e02d479369,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,63,1,40,14,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1374,50b3d3ad-1627-49cf-833b-64ba7a179478,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,63,3,10,14,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,63,,-1,-1
1375,c808d87d-0394-4ac6-8590-5d54e9b91ecc,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,63,3,40,14,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1376,f0b7ed32-5746-49de-b811-659071bb77db,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,1,10,15,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,64,,-1,-1
1377,ced9146a-60c4-47d5-85d4-0f1cdff2ef17,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,64,4,10,15,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,64,,-1,-1
1378,ece02673-468c-4293-b0c5-aa05024c8b27,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,1,10,15,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,64,,-1,-1
1379,c0621c1e-57bb-4485-80cb-8facfcc59adb,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,3,10,15,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,64,,-1,-1
1380,97495503-2283-4a63-92cd-d3f72e67a2f6,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,64,1,40,15,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1381,49088e62-41f7-4ff0-9117-243fd234207a,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,64,1,10,15,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,64,,-1,-1
1382,7e4c5b5b-0329-4cd6-bd01-574bb0c9956a,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,64,3,40,15,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1383,bd4825d0-d562-4da1-96cb-ec37461d7fb4,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,64,1,40,15,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1384,5ac23746-1068-41ff-8278-2fe75b4583f8,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,64,2,40,15,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1385,26eeb3f0-6672-4522-91ce-38407c943727,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,64,3,10,15,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,64,,-1,-1
1386,bd0a1271-3cb5-49d2-ae31-3f5e75f93b8b,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,2,10,15,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,64,,-1,-1
1387,c62518d1-eb60-4aaa-8f93-56cb93eac207,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,3,10,15,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,64,,-1,-1
1388,4cdfdd5d-d804-4607-886c-ac7d4ae75885,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,64,1,10,15,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,64,,-1,-1
1389,2a5aaa8d-6a0f-4765-9621-3d5fb332af0c,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,1,10,15,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,64,,-1,-1
1390,e12df7c2-97c9-4666-9432-cc55e015f0fb,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,23,7,29,15,-1,15,01Dec@0|02Ind@1,"[quantity: (1, 7), time: (18, 23), unit_price: (20, 40)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,23,,-1,-1
1391,ebb4d4f9-73ae-4ac3-90c6-9f4bbf119d43,00Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,21,3,10,15,-1,15,02Ind@1|00Buy@0,"[quantity: (1, 3), time: (15, 27), unit_price: (1, 20)]",00Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
1392,c48892a8-be1a-4364-9262-52b94f6c3e9b,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,26,5,41,16,-1,16,02Ind@1|04Dec@2,"[quantity: (1, 5), time: (21, 26), unit_price: (28, 56)]",02Ind@1,04Dec@2,p2,02Ind@1,False,2,17,26,,-1,-1
1393,209145e0-c975-4488-9397-e215851badb7,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,65,2,40,16,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1394,e6e03f2d-c719-4d43-8d05-7d129ac2a814,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,1,10,16,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,65,,-1,-1
1395,c7cea127-a702-4c70-8f2a-89dd75eb7452,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,65,3,10,16,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,65,,-1,-1
1396,7c0661d7-e47b-4ba6-9e9c-d177946be2f1,02Ind@1,05Buy@2,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,26,5,41,16,-1,16,02Ind@1|05Buy@2,"[quantity: (1, 5), time: (21, 26), unit_price: (28, 56)]",02Ind@1,05Buy@2,p2,02Ind@1,False,2,17,26,,-1,-1
1397,3078257f-153c-4a4f-9e00-b49ff2df0a20,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,65,2,40,16,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1398,1198ac85-acc8-4e2e-9a6e-0f0b9719adbd,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,1,10,16,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,65,,-1,-1
1399,95e19cf8-699a-4538-99fb-2bb9cf428488,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,3,10,16,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,65,,-1,-1
1400,d8ac3a39-ad4b-4370-b1ac-4e213e280e20,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,65,3,40,16,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1401,75af7c7a-1d76-4cd2-a21c-351650f756d7,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,65,2,10,16,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,65,,-1,-1
1402,05339496-5c7d-41c4-9642-cbc573107769,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,65,2,10,16,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,65,,-1,-1
1403,aff53c6f-7949-46ce-8bcc-1eaec40fc8db,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,65,1,10,16,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,65,,-1,-1
1404,cbcdaf35-80d8-4eca-9af6-bf4456631966,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,65,3,10,16,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,65,,-1,-1
1405,d7865dbd-b47a-4fe1-a4e7-a5b234dc828a,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,1,10,16,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,65,,-1,-1
1406,810d0241-eb4a-4e23-8cdc-c42885e53d4a,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,65,1,10,16,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,65,,-1,-1
1407,42255c6e-5713-4839-a6c1-bc280ed676f9,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,2,10,16,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,65,,-1,-1
1408,dad83888-1983-4184-82df-bb3a092ec627,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,66,1,10,17,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,66,,-1,-1
1409,7032b472-e1b0-4e79-962b-7ea9fb4e9982,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,66,3,10,17,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,66,,-1,-1
1410,67cb2f55-783b-4979-a09e-62a213d6ed3e,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,66,1,10,17,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,66,,-1,-1
1411,253e4faf-5703-44d5-8bca-8d326c90a08d,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,66,2,10,17,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,66,,-1,-1
1412,acf993c3-b7a9-4db9-98c7-3ffa2ac46aa9,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,66,1,10,17,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,66,,-1,-1
1413,3e47f4bb-ba1a-4870-b4ad-ce2d4bdd2cf6,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,66,1,10,17,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,66,,-1,-1
1414,656dfa5c-e1f8-4651-85c2-f8c986611291,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,66,3,10,17,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,66,,-1,-1
1415,2c5fe9ce-25b5-4e3d-8254-6a3f1f4c6714,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,66,2,40,17,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1416,ac65fcd1-8b74-40b4-b874-3c00b5863582,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,66,1,10,17,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,66,,-1,-1
1417,7b7b3fb6-2ede-43a1-9921-265442802c3f,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,66,2,40,17,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1418,de04de05-212e-4a7a-af0a-6a904eb2f859,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,66,1,10,17,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,66,,-1,-1
1419,5946cdda-dfc7-450c-8b58-431f31ea3b43,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,66,2,40,17,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1420,43a9deb8-9068-4c7a-9c3b-48ffd899973f,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,66,1,10,17,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,66,,-1,-1
1421,57947785-1d0a-4411-8a0c-5814ea8b72f9,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,66,1,40,17,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1422,a4c5de61-cbc8-42bf-ad83-bd7931f0d71c,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,66,2,10,17,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,66,,-1,-1
1423,18e23797-8bf6-4937-81e5-619e709fa819,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,66,1,10,17,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,66,,-1,-1
1424,21c47b32-2d7c-4ba5-8132-88ff4ed5bca5,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,66,2,10,17,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,66,,-1,-1
1425,bc941571-e791-4651-955a-928cf9921aa6,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,67,1,10,18,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,67,,-1,-1
1426,a5ae9ed0-c025-4490-bc5c-012a3ba33c4d,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,67,1,10,18,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,67,,-1,-1
1427,d8fd1c00-de35-4847-9f2d-5ff1dde6749f,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,67,1,10,18,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,67,,-1,-1
1428,803e3dfb-7fde-4c83-bcce-fdcea822ba42,02Ind@1,05Buy@2,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,22,6,15,18,-1,18,05Buy@2|02Ind@1,"[quantity: (1, 8), time: (18, 22), unit_price: (1, 28)]",02Ind@1,05Buy@2,p2,05Buy@2,True,2,17,22,,-1,-1
1429,325cc689-b394-494d-bec3-8b87f946d2e5,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,67,1,40,18,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1430,472f1802-344e-41c8-8dd2-0c04017673d6,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,67,2,10,18,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,67,,-1,-1
1431,96948781-19fb-4867-b73f-580bb069fc2e,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,67,3,10,18,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,67,,-1,-1
1432,2fed41b1-f41b-4ffd-8796-1dc4035640a6,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,67,4,40,18,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1433,f0a7483e-1309-47e1-94cd-4417cfed54c3,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,67,1,40,18,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1434,3896d979-b89a-4bb4-9c8e-d7eb078f637c,01Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,24,13,29,18,-1,18,01Dec@0|02Ind@1,"[quantity: (1, 13), time: (22, 27), unit_price: (20, 40)]",01Dec@0,02Ind@1,p1,01Dec@0,False,1,17,-1,01Dec@0:product(0.07692307692307693),-1,-1
1435,e552e278-025a-4492-b9be-cca7f75b63b8,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,67,1,10,18,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,67,,-1,-1
1436,8b516973-8edc-4a26-97b1-99d53485ffe7,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,67,2,40,18,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
