index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
169,12,0,0,0,10.0,20,10.0,20.5598376415014,26,14.269230769230766,30.714239490239517,0,,37.00000000000001,10,37.0,0,3.1790000000000007,73243,9,24,1.0,583.4361033960336,False,0.5835031235560967,10,6.024000000000002,15686,1729,0,0.0,17290.0,False,-0.4760540936302166,0,4.772000000000001,60277,922,36,1.0,20061.88292711291,False,0.02298832300600135,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,91666,0,373,0.0,13801.000000000002,False,0.004356066395622535,10,15.447000000000003,42731,1019,0,0.0,31297.810040554068,False,-0.4051304270445284,0.3333333333333333,353132,0.0,0.0,9,0,0,5,6,6.0,3,8,13,91.0,42.0,8,4,13,531,2.8006995180621743,311.1401960887015
170,13,0,0,0,10.0,20,10.0,20.5598376415014,0,,31.96278957145502,26,39.57692307692308,37.00000000000001,11,37.0,0,3.1790000000000007,73193,4,34,1.0,739.0344798110476,False,0.58410175373413,0,6.014000000000002,15536,1744,0,0.0,17440.0,False,-0.4776691502648693,0,4.772000000000001,61306,912,20,1.0,19389.827720478377,False,0.03307114800720508,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,90986,7,383,1.0,14394.739527000187,False,0.0004521114286887605,11,15.547000000000002,42223,1028,0,0.0,32857.74767945576,False,-0.40235916567595065,0.5,352773,0.0,0.0,10,0,0,6,4,4.0,4,10,13,115.0,9.0,10,3,13,1229,1.2402925565838814,312.38048864528537
171,13,0,0,0,10.0,20,10.0,21.151041832495054,20,27.0,31.96278957145502,0,,37.00000000000001,11,37.0,0,3.1790000000000007,73653,2,24,1.0,527.6250039798813,False,0.5917311792495359,0,6.014000000000002,15416,1756,0,0.0,17560.0,False,-0.4789611955725914,0,4.772000000000001,60766,922,30,1.0,20460.14425670409,False,0.033000700272844255,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,90986,0,390,0.7,14430.000000000004,False,0.0006317569977277128,11,15.646,42069,1028,0,0.0,32857.74767945576,False,-0.40392836854127434,0.45,352419,0.0,0.0,10,0,0,5,4,4.0,4,9,12,107.0,26.0,9,4,12,740,1.1738061774522066,313.5542948227376
172,12,0,0,0,10.0,20,10.0,21.572109068625426,13,27.923076923076923,31.58541149896602,8,23.75,37.0,7,37.0,0,3.1790000000000007,73896,4,21,1.0,493.01429044113394,False,0.5965913076622718,0,6.014000000000001,15336,1764,0,0.0,17640.0,False,-0.47982255911107285,0,4.772000000000001,60593,925,32,1.0,20964.934056445432,False,0.034155904845517344,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,90986,0,390,0.0,14430.0,False,0.0006317569977277128,7,15.705000000000002,41806,1036,0,0.0,32722.4863129288,False,-0.4072973725382937,0.3333333333333333,352146,0.0,0.0,12,0,0,4,2,2.0,1,5,13,60.0,36.0,5,7,13,753,1.0053565334528685,314.55965135619044
173,13,0,0,0,10.0,20,10.0,21.77916751375035,27,23.22222222222222,31.44291062472844,3,24.0,37.0,12,37.0,3,3.2090000000000005,74364,3,10,1.0,247.79167513750352,False,0.604028938317084,3,6.044000000000002,15163,1775,0,0.0,17750.0,False,-0.482363581549593,0,4.772000000000001,60038,942,39,1.0,21742.249312317243,False,0.031735604937705386,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.314000000000001,90986,0,390,0.0,14430.0,False,0.0006317569977277128,12,15.818000000000005,41551,1039,0,0.0,32669.18413909285,False,-0.41016729262019763,0.3333333333333333,351631,0.0,0.0,9,0,0,5,6,5.25,3,8,18,116.0,45.0,8,5,18,584,1.1262182407081127,315.68586959689856
174,18,0,0,0,10.0,20,10.0,22.19375884203948,14,27.928571428571427,34.13256734871795,41,43.5609756097561,37.0,9,37.0,4,3.246000000000001,74497,10,10,1.0,321.9375884203948,False,0.607691304410401,0,6.041000000000001,15133,1778,0,0.0,17780.0,False,-0.48268659287652355,2,4.792000000000002,61371,946,10,1.0,21336.621538056526,False,0.04817993785688894,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,89812,19,400,1.0,15448.518779625641,False,-0.006141703198393857,9,15.896,40818,1051,0,0.0,35873.32828350257,False,-0.4013117706339856,0.5,351160,0.0,0.0,10,0,0,9,6,4.3910256410256405,2,11,19,126.0,52.0,11,7,19,1029,1.4585221549496055,317.14439175184816
175,19,0,0,0,10.0,20,10.0,22.13128352669536,28,21.714285714285715,34.49134606263546,17,38.0,37.00000000000001,11,37.0,13,3.3720000000000008,74729,8,10,1.0,301.3128352669536,False,0.6124651453041362,5,6.091000000000002,14913,1790,0,0.0,17900.0,False,-0.4861320470304492,7,4.860000000000001,61192,964,10,1.0,21679.47078036068,False,0.04806971525695995,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,89166,26,410,1.0,16066.774997628525,False,-0.009574302786718192,11,15.997,40659,1051,0,0.0,36250.40471182987,False,-0.4010107871904652,0.5,350188,0.0,0.0,9,0,0,9,7,6.411764705882353,4,13,22,174.0,63.0,13,6,22,460,1.5470160273835063,318.69140777923167
176,22,0,0,0,10.0,20,10.0,21.723354677692914,4,2.0,35.54357431598709,45,39.4,37.00000000000001,12,37.0,0,3.3590000000000004,74629,8,20,1.0,514.4670935538583,False,0.6126067777849376,4,6.126000000000001,14733,1800,0,0.0,18000.0,False,-0.48893147853051383,35,5.203000000000002,61494,958,10,1.0,21166.40952438968,False,0.0487312996478123,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,88254,40,420,1.0,16961.742972639488,False,-0.014307548616556738,12,16.106,39608,1072,0,0.0,38102.711666738156,False,-0.4022829269365994,0.5,348247,0.0,0.0,9,0,0,15,8,7.7368421052631575,1,16,14,214.0,33.0,16,6,14,390,1.5580015666782856,320.24940934590995
177,14,0,0,0,10.000000000000002,20,10.0,20.858846598013436,10,5.5,36.21673637357259,13,46.0,37.00000000000001,6,37.0,0,3.3590000000000004,74569,9,25,1.0,611.471164950336,False,0.6123591796045301,5,6.1720000000000015,14538,1809,0,0.0,18090.000000000004,False,-0.4921615917998191,3,5.198000000000001,61944,958,10,1.0,20344.9424046326,False,0.049302630693695455,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,88064,35,430,1.0,17177.585773075043,False,-0.015143899096816467,6,16.154000000000003,39142,1080,0,0.0,39114.07528345839,False,-0.40187858403153487,0.5,347786,0.0,0.0,10,0,0,5,4,3.75,2,7,18,71.0,18.0,7,7,18,648,1.2226785365492105,321.47208788245916
178,18,0,0,0,10.000000000000002,20,10.0,20.87779189328213,18,21.055555555555557,36.26448371657632,5,38.0,37.000000000000014,13,37.0,0,3.3590000000000004,74793,13,22,1.0,589.3114216522068,False,0.616944220483787,5,6.217000000000001,14383,1815,0,0.0,18150.000000000004,False,-0.49485335285757354,0,5.195000000000001,61755,966,15,1.0,20711.91422465918,False,0.0492224000746361,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,87874,30,440,1.0,17367.934511497297,False,-0.016110137093829687,13,16.278000000000002,38926,1080,0,0.0,39165.64241390243,False,-0.40381681893078986,0.5,347260,0.0,0.0,10,0,0,3,6,6.0,6,9,15,103.0,38.0,9,9,15,754,1.44616281054914,322.9182506930083
179,15,0,0,0,10.000000000000002,20,10.0,20.361702952542757,5,3.0,36.26448371657632,0,,37.00000000000001,15,37.0,0,3.3590000000000004,74683,14,32,1.0,791.5744944813682,False,0.6167532462044164,5,6.262000000000002,14198,1824,0,0.0,18240.000000000004,False,-0.4978681252422585,0,5.195000000000001,61740,961,25,1.0,20474.208630308,False,0.04727482707417636,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,87874,20,450,1.0,17375.28967433153,False,-0.01607266390358817,15,16.415000000000003,38652,1080,0,0.0,39165.64241390243,False,-0.40660877727558653,0.5,346676,0.0,0.0,8,0,0,5,7,7.0,5,10,13,112.0,30.0,10,5,13,200,1.1159396981820464,324.03419039119035
180,13,0,0,0,10.000000000000002,20,10.0,19.996121334258092,3,1.0,36.26448371657632,0,,37.00000000000001,11,37.0,0,3.3590000000000004,74573,15,42,1.0,989.8370960388398,False,0.6165191986739182,3,6.287000000000002,14045,1833,0,0.0,18330.000000000004,False,-0.5001938067961583,0,5.195000000000002,61737,954,35,1.0,20345.55668296239,False,0.04629522671227448,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,87874,10,460,1.0,17382.644837165768,False,-0.0160351907133465,11,16.51,38496,1080,0,0.0,39165.64241390243,False,-0.4081983593989014,0.5,346254,0.0,0.0,8,0,0,4,5,5.0,5,9,11,106.0,27.0,9,4,11,200,0.9808760741725564,325.0150664653629
181,11,0,0,0,10.000000000000002,20,10.0,20.388542743520972,10,26.0,35.93904402556321,5,25.0,37.00000000000001,11,37.0,0,3.3590000000000004,74723,16,42,1.0,1016.3187952278809,False,0.6200344415697046,0,6.2840000000000025,13955,1842,0,0.0,18420.000000000004,False,-0.50116284077695,0,5.195000000000001,61602,954,40,1.0,20888.231538341533,False,0.04827895136146495,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.314000000000001,87874,0,470,1.0,17390.000000000004,False,-0.015997717523104985,11,16.609,38215,1085,0,0.0,38993.862767736086,False,-0.4119368305783833,0.5,345898,0.0,0.0,10,0,0,5,4,4.0,3,8,9,84.0,24.0,8,3,9,585,0.9235226176679134,325.9385890830308
182,9,0,0,0,10.000000000000002,20,10.0,20.5307723827785,46,20.956521739130434,35.80036362521208,2,25.0,37.00000000000001,9,37.0,0,3.3590000000000004,75595,13,17,1.0,479.02313050723455,False,0.6330270805214182,11,6.394000000000002,13605,1855,0,0.0,18550.000000000004,False,-0.50730005598863,0,5.195000000000001,60688,990,48,1.0,22043.8821129609,False,0.043387572117338735,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,87874,0,470,0.0,17390.000000000004,False,-0.015997717523104985,9,16.688000000000006,38058,1087,0,0.0,38914.99526060553,False,-0.4139384176494282,0.3333333333333333,345349,0.0,0.0,11,0,0,5,4,4.0,1,6,12,90.0,24.0,6,3,12,1192,0.9003425072878599,326.8389315903187
183,12,0,0,0,10.000000000000002,20,10.0,19.119772576491705,19,6.842105263157895,34.281458271190886,13,17.692307692307693,37.00000000000001,10,37.0,0,3.3590000000000004,75575,12,20,1.0,502.3954515298341,False,0.6328480495664093,12,6.503000000000002,13291,1866,0,0.0,18660.000000000004,False,-0.5128773849002972,0,5.195000000000001,60788,999,45,1.0,20643.318426118803,False,0.034653404915891736,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,87790,0,476,0.6,17612.000000000004,False,-0.01572259754022356,10,16.779000000000003,37773,1094,0,0.0,37503.91534868283,False,-0.42403165230600054,0.43333333333333335,344746,0.0,0.0,11,0,0,5,5,5.0,3,8,12,119.0,12.0,8,4,12,500,0.9804925248026848,327.81942411512136
184,12,0,0,0,10.000000000000002,20,10.0,17.807209978907345,48,13.270833333333334,34.22250914268031,1,26.0,37.00000000000001,9,37.0,0,3.3590000000000004,75913,13,14,1.0,379.30093970470284,False,0.6388012074131606,32,6.811000000000002,12536,1875,0,0.0,18750.000000000004,False,-0.5281665877083423,0,5.195000000000002,60177,1037,54,1.0,20314.092241831655,False,0.023368148657255033,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,87790,0,476,0.0,17612.000000000004,False,-0.01572259754022356,9,16.859,37630,1095,0,0.0,37473.647511234936,False,-0.42564297826941916,0.3333333333333333,343575,0.0,0.0,9,0,0,7,6,6.0,1,8,11,60.0,12.0,8,4,11,674,1.0767789594829082,328.8962030746043
185,11,0,0,0,10.000000000000002,20,10.0,18.103974311488905,18,21.27777777777778,33.428275568365706,29,29.96551724137931,37.00000000000001,18,37.0,3,3.3890000000000007,76158,10,10,1.0,281.03974311488906,False,0.6430190764364841,1,6.789000000000002,12386,1888,0,0.0,18880.000000000004,False,-0.5299969852276153,0,5.195000000000001,60663,1045,35,1.0,20088.642800398706,False,0.02879934524792439,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,87351,14,481,1.0,18264.995857957125,False,-0.016868951905169655,13,16.980000000000004,37170,1100,0,0.0,36771.10312520227,False,-0.43390954093070916,0.5,343257,0.0,0.0,13,0,0,8,7,6.6,0,8,17,83.0,9.0,8,3,17,1590,1.2710621748119593,330.16726524941623
186,17,0,0,0,10.000000000000002,20,10.0,18.5743163986515,12,26.0,32.151730073123346,17,21.647058823529413,37.00000000000001,12,37.0,2,3.406000000000001,76296,13,10,1.0,315.743163986515,False,0.6463644339117373,0,6.788000000000002,12316,1895,0,0.0,18950.000000000004,False,-0.5307506783237865,0,5.195000000000001,60719,1047,28,1.0,20347.557711435576,False,0.03149777173375894,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,87094,21,488,1.0,18731.186331535595,False,-0.017112532573515107,9,17.057000000000002,37050,1100,0,0.0,35366.90308043568,False,-0.4422864351560762,0.5,343004,0.0,0.0,11,0,0,10,5,4.166666666666667,2,12,18,143.0,30.0,12,5,18,679,1.401839453727007,331.56910470314324
187,18,0,0,0,10.0,20,10.0,18.5743163986515,0,,31.422139804364697,19,26.0,37.00000000000001,17,37.0,0,3.4040000000000004,76176,15,20,1.0,521.48632797303,False,0.6459955890431653,0,6.788000000000002,12236,1903,0,0.0,19030.0,False,-0.531612041862268,0,5.195000000000001,61213,1037,19,1.0,19858.586761684535,False,0.03512823566584605,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,86896,30,490,1.0,19072.664194130946,False,-0.017390312749615597,9,17.138000000000005,36931,1100,0,0.0,34564.35378480117,False,-0.4475878407931547,0.5,342981,0.0,0.0,10,0,0,6,4,4.0,5,11,20,158.0,51.0,11,7,20,990,1.3694797242060304,332.93858442734927
188,20,0,0,0,10.0,20,10.0,18.31736864966013,5,9.0,30.73281421242067,21,26.0,37.0,20,37.0,0,3.4040000000000012,76131,14,25,1.0,597.9342162415032,False,0.6458496728567283,0,6.788000000000001,12126,1914,0,0.0,19140.0,False,-0.53279641672768,2,5.215000000000002,61652,1032,10,1.0,19210.85258857346,False,0.03680343228795739,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,86720,41,490,1.0,19390.045382709246,False,-0.01756668917194366,10,17.229000000000003,36796,1100,0,0.0,33806.095633662735,False,-0.4528266253290601,0.5,342954,0.0,0.0,13,0,0,10,5,4.095238095238095,2,12,16,130.0,54.0,12,8,16,615,1.1955061415210366,334.1340905688703
189,16,0,0,0,10.0,20,10.0,18.091684469249007,31,16.870967741935484,30.73281421242067,0,,37.0,11,37.0,0,3.4040000000000004,76569,10,14,1.0,353.2835825694861,False,0.6526474394092067,10,6.888000000000003,11771,1928,0,0.0,19280.0,False,-0.5389336319393601,0,5.213000000000001,61129,1053,20,1.0,19665.200030367618,False,0.03249912721429125,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.314000000000001,86831,31,497,1.0,19341.71724058504,False,-0.01668186327257745,8,17.299000000000003,36702,1100,0,0.0,33806.095633662735,False,-0.45378445045464727,0.5,342531,0.0,0.0,11,0,0,6,5,5.0,3,9,19,131.0,51.0,9,7,19,809,1.098221117630601,335.2323116865009
190,19,0,0,0,10.0,20,10.0,18.39062292349967,27,20.37037037037037,30.73281421242067,0,,37.0,9,37.0,4,3.4440000000000004,76895,9,10,1.0,273.9062292349967,False,0.6588128927735367,9,6.968000000000001,11494,1939,0,0.0,19390.0,False,-0.5437141995779319,0,5.213000000000002,60579,1070,30,1.0,20599.950954517266,False,0.03129693105078907,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,86831,21,507,1.0,19404.389098460833,False,-0.016362561782467498,9,17.381,36581,1100,0,0.0,33806.095633662735,False,-0.4550173955631159,0.5,341909,0.0,0.0,8,0,0,9,7,6.222222222222222,3,12,20,173.0,51.0,12,7,20,200,1.2518484154716134,336.4841601019725
191,20,0,0,0,10.0,20,10.0,18.39062292349967,0,,29.446886540129327,25,21.8,37.00000000000001,20,37.0,0,3.440000000000001,76805,8,20,1.0,447.81245846999343,False,0.6587472808741763,0,6.959000000000002,11384,1950,0,0.0,19500.0,False,-0.5448985744433438,0,5.213000000000001,61124,1060,15,1.0,19935.76359701159,False,0.03439474156829527,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,87089,19,507,1.0,19318.490844262462,False,-0.014171273172426493,10,17.472,36019,1117,0,0.0,32892.17226532446,False,-0.4654002370855396,0.5,341950,0.0,0.0,15,0,0,11,4,4.0,1,12,20,174.0,22.0,12,8,20,1115,1.1585239488631487,337.64268405083567
192,20,0,0,0,10.0,20,10.0,18.1700828521493,5,10.0,29.68129351085108,2,48.0,37.00000000000001,20,37.0,0,3.440000000000001,76745,9,25,1.0,544.2520713037325,False,0.6584936051434571,0,6.959000000000002,11294,1959,0,0.0,19590.0,False,-0.5458676084241354,0,5.213000000000002,61170,1055,23,1.0,19852.107159767085,False,0.03445544144866063,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,87385,9,509,1.0,19100.13164159766,False,-0.012267642621192076,12,17.582,35738,1119,0,0.0,33213.36743864236,False,-0.46662709300766075,0.5,341861,0.0,0.0,13,0,0,8,4,4.0,3,11,21,172.0,48.0,11,9,21,642,1.1784891104325652,338.82117316126823
193,21,0,0,0,10.0,20,10.0,17.498467295665353,10,6.0,29.045139118864093,14,22.571428571428573,37.0,20,37.0,0,3.440000000000001,76710,7,30,1.0,594.9540188699606,False,0.6582858221593303,5,7.009000000000002,11079,1971,0,0.0,19710.0,False,-0.5492053921357509,0,5.213000000000001,61426,1055,19,1.0,19012.740640185366,False,0.032073831918471116,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,87736,3,508,1.0,18883.135417356592,False,-0.009796638352965731,9,17.660000000000004,35358,1129,0,0.0,32791.962065197564,False,-0.4726461342320711,0.5,341838,0.0,0.0,15,0,0,8,5,5.0,2,10,13,147.0,47.0,10,11,13,968,0.93975421320647,339.7609273744747
194,13,0,0,0,10.0,20,10.0,16.776369331861194,10,5.0,29.90409157181817,10,42.0,37.0,16,37.0,0,3.440000000000001,76675,5,35,1.0,637.1729266151418,False,0.6579867019102367,5,7.054000000000002,10854,1983,0,0.0,19830.0,False,-0.5527585167319867,0,5.213000000000001,61796,1055,19,1.0,18267.247384978105,False,0.032033868183113934,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,87879,0,507,0.8,18759.0,False,-0.008971968330633082,7,17.721,35059,1134,0,0.0,33911.239842441806,False,-0.4699903206551839,0.4666666666666666,341792,0.0,0.0,15,0,0,5,3,3.0,1,6,10,105.0,36.0,6,7,10,998,0.5855845091864467,340.34651188366115
195,10,0,0,0,10.0,20,10.0,16.776369331861194,0,,29.90409157181817,0,,37.0,16,37.0,0,3.440000000000001,76585,4,45,1.0,794.9366199337537,False,0.6577472826126637,0,7.049000000000002,10744,1994,0,0.0,19940.0,False,-0.5539428915973987,0,5.213000000000001,61796,1045,29,1.0,18398.524607377676,False,0.0329889172344436,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,88064,0,502,0.0,18574.0,False,-0.008029427648539316,11,17.824000000000005,34915,1134,0,0.0,33911.239842441806,False,-0.4714576272305515,0.3333333333333333,341633,0.0,0.0,10,0,0,4,3,3.0,0,4,7,57.0,32.0,4,6,7,385,0.5237243743613362,340.8702362580225
196,7,0,0,0,10.0,20,10.0,16.381409456255675,4,1.0,29.90409157181817,0,,37.0,20,37.0,0,3.440000000000001,76525,0,55,1.0,900.9775200940621,False,0.6575969843672644,4,7.089000000000001,10520,2008,0,0.0,20080.0,False,-0.5572591412205521,0,5.213000000000002,61792,1039,39,1.0,18186.543996350556,False,0.0313885461264008,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,88397,0,493,0.0,18241.0,False,-0.00633285442077054,11,17.923,34758,1134,0,0.0,33911.239842441806,False,-0.47305739898286203,0.3333333333333333,341521,0.0,0.0,11,0,0,2,5,5.0,0,2,5,36.0,11.0,2,5,5,533,0.4257654845714569,341.29600174259394
197,5,0,0,0,10.0,0,,16.381409456255675,0,,29.90409157181817,0,,37.00000000000001,10,37.0,0,3.440000000000001,76525,0,55,0.0,900.9775200940621,False,0.6575969843672644,0,7.085000000000002,10520,2008,0,0.0,20080.0,False,-0.5572591412205521,0,5.213000000000001,61792,1029,49,1.0,18321.770817506178,False,0.032372328727055824,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.314000000000001,88397,0,493,0.0,18241.000000000004,False,-0.00633285442077054,10,18.012,34621,1134,0,0.0,33911.239842441806,False,-0.47445337815526034,0.16666666666666666,341384,0.0,0.0,0,0,0,1,4,4.0,0,1,3,18.0,12.0,1,4,3,0,0.3769635232165456,341.6729652658105
198,3,0,0,0,10.0,0,,16.381409456255675,0,,29.992551097918454,1,42.0,37.00000000000001,20,37.0,0,3.440000000000001,76525,0,55,0.0,900.9775200940621,False,0.6575969843672644,0,7.085000000000002,10520,2008,0,0.0,20080.0,False,-0.5572591412205521,0,5.213000000000002,61834,1019,58,1.0,18432.224199603803,False,0.03378698783322522,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,88619,0,487,0.0,18019.000000000004,False,-0.0052018056022580215,14,18.142,34334,1135,0,0.0,34041.54549613745,False,-0.47671391854340556,0.16666666666666666,341361,0.0,0.0,3,0,0,0,6,6.0,0,0,3,0.0,9.0,0,3,3,264,0.2068211054429412,341.87978637125343
199,3,0,0,0,10.0,0,,16.381409456255675,0,,30.672181684336724,5,47.4,37.00000000000001,20,37.0,0,3.440000000000001,76525,0,55,0.0,900.9775200940621,False,0.6575969843672644,0,7.085000000000002,10520,2008,0,0.0,20080.0,False,-0.5572591412205521,0,5.213000000000002,62071,1009,63,1.0,18461.18958747519,False,0.03744608883915711,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,88989,0,477,0.0,17649.000000000004,False,-0.0033167242380704918,10,18.228,33961,1140,0,0.0,34966.28712014387,False,-0.4758032631260566,0.16666666666666666,341595,0.0,0.0,6,0,0,0,4,4.0,0,0,0,0.0,9.0,0,3,0,607,0.2003119196742773,342.0800982909277
