index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,bbaf2554-a4c8-4207-9d2b-e7f62fc1cef8,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,39,2,44,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,39,,-1,-1
1086,5c5248d6-acd9-42f8-bf25-f930fed00b45,05Ran@2,BUYER,RandomAgent,_SystemAgent,64,1,44,25,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1087,f4f21104-085e-4658-b443-d0668d0a9c92,05Ran@2,BUYER,RandomAgent,_SystemAgent,64,5,44,25,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1088,01ae603e-6b18-4c83-96ce-9ce4c89111a0,03Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,30,4,49,25,-1,25,03Ind@1|04Dec@2,"[quantity: (1, 5), time: (30, 35), unit_price: (33, 66)]",03Ind@1,04Dec@2,p2,03Ind@1,False,2,17,30,,-1,-1
1089,381ffeac-7091-433f-937d-ce6132f064e6,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,1,10,25,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,64,,-1,-1
1090,9ab989c6-b7bc-42d8-b218-656372e43843,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,3,10,25,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,64,,-1,-1
1091,66875b34-8e7b-4a65-8904-80e33b5ed6b6,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,2,10,25,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,64,,-1,-1
1092,8e8b50f9-c8c2-4e03-a035-a7567902415e,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,1,10,25,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,64,,-1,-1
1093,177662d8-768d-4fb1-95f9-404d577649f1,05Ran@2,BUYER,RandomAgent,_SystemAgent,64,1,44,25,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1094,e15ea548-3b22-40e4-9bc7-6c1f218bbe31,01Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,29,8,10,25,-1,25,02Dec@1|01Buy@0,"[quantity: (1, 8), time: (25, 29), unit_price: (1, 21)]",01Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1095,6ee2dc05-1c98-4c8e-927d-a620365bdccb,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,64,1,10,25,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,64,,-1,-1
1096,9148e38b-22a4-48c5-9480-38c0740a9942,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,2,10,26,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,65,,-1,-1
1097,486ed242-fd2b-4a72-b435-1d080bea4f04,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,2,10,26,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,65,,-1,-1
1098,0d768311-ab6b-485e-a33c-d96a69f0fc87,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,1,10,26,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,65,,-1,-1
1099,4a58963c-eaa1-47a9-82c9-dd7cc10ac77f,03Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,30,3,30,26,-1,26,05Ran@2|03Ind@1,"[quantity: (1, 7), time: (26, 36), unit_price: (1, 33)]",03Ind@1,05Ran@2,p2,05Ran@2,True,2,13,30,,-1,-1
1100,0ebb14ee-021d-4900-b030-3573a24a9993,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,1,10,26,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,65,,-1,-1
1101,d4476198-e94d-4fc3-b90c-9fd6b6da60c1,05Ran@2,BUYER,RandomAgent,_SystemAgent,65,1,44,26,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1102,e62b0409-b4c3-47c6-a4d3-326b7751d273,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,65,1,44,26,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,65,,-1,-1
1103,d7a5fdd6-94a7-4020-b5b2-70794c7481b5,05Ran@2,BUYER,RandomAgent,_SystemAgent,65,1,44,26,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1104,3660f883-aabe-4faf-a0fb-f9c403e506b9,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,65,3,44,26,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,65,,-1,-1
1105,a955e952-a319-4d86-b219-5482f117c188,05Ran@2,BUYER,RandomAgent,_SystemAgent,65,1,44,26,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1106,6ddbf4b1-ef03-44bb-bd12-822214535e74,05Ran@2,BUYER,RandomAgent,_SystemAgent,65,1,44,26,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1107,038039c0-0900-4193-86a3-237cae199338,05Ran@2,BUYER,RandomAgent,_SystemAgent,65,1,44,26,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1108,4ecc894a-7fb5-47b2-9b37-2547f93ff4e4,01Buy@0,03Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,29,11,10,26,-1,26,03Ind@1|01Buy@0,"[quantity: (1, 11), time: (26, 30), unit_price: (1, 21)]",01Buy@0,03Ind@1,p1,03Ind@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1109,8b623057-88f4-46c8-9d48-0421bec471a1,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,65,2,44,26,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,65,,-1,-1
1110,ba21f29e-4829-4a0f-87e8-1a6a4c0245c4,05Ran@2,BUYER,RandomAgent,_SystemAgent,65,3,44,26,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1111,217a0c20-e4f2-4f44-81fb-17bbbec43d97,05Ran@2,BUYER,RandomAgent,_SystemAgent,65,2,44,26,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1112,42d6d856-0dbb-4261-b245-96be478d5826,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,65,1,44,26,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,65,,-1,-1
1113,dc43cf85-28bd-4b36-954b-74ec2c3e6814,02Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,27,1,65,26,-1,26,02Dec@1|05Ran@2,"[quantity: (1, 1), time: (26, 28), unit_price: (33, 66)]",02Dec@1,05Ran@2,p2,02Dec@1,False,2,2,27,,-1,-1
1114,fb157e7e-fa2a-4635-b4a7-838aa079031d,05Ran@2,BUYER,RandomAgent,_SystemAgent,65,3,44,26,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1115,2462e546-9d1e-4b08-95f0-a51eabfea6a2,02Dec@1,04Dec@2,DecentralizingAgent,DecentralizingAgent,30,6,33,26,-1,26,04Dec@2|02Dec@1,"[quantity: (1, 72), time: (26, 36), unit_price: (1, 33)]",02Dec@1,04Dec@2,p2,04Dec@2,True,2,2,-1,02Dec@1:product(0.16666666666666666),-1,-1
1116,d231284b-87c8-4a61-854f-7031efdfcbee,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,1,10,26,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,65,,-1,-1
1117,73d5f516-9ec9-4fc2-9884-a1896eb48686,02Dec@1,05Ran@2,DecentralizingAgent,RandomAgent,29,1,65,26,-1,26,02Dec@1|05Ran@2,"[quantity: (1, 1), time: (27, 32), unit_price: (33, 66)]",02Dec@1,05Ran@2,p2,02Dec@1,False,2,9,29,,-1,-1
1118,e3aebbec-c60f-4fcc-b8f4-f8c3ecd76aa4,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,65,3,10,26,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,65,,-1,-1
1119,06ea0b5c-2ea8-442a-bba2-cdabf866a2c3,05Ran@2,BUYER,RandomAgent,_SystemAgent,66,1,44,27,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1120,c49bdcf7-394c-47b0-b2c2-48ce71803736,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,66,2,10,27,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,66,,-1,-1
1121,054dd47f-f0e5-4be8-af7e-83dc6d07d6b3,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,66,1,10,27,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,66,,-1,-1
1122,6fb4a4c7-6ced-4355-a07e-0c486eaadb3e,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,66,2,10,27,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,66,,-1,-1
1123,0faef8ea-7e01-4db5-9585-201e5e5338d4,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,66,1,10,27,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,66,,-1,-1
1124,37ae4c90-914e-49d0-85d3-e845120e8455,01Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,29,12,10,27,-1,27,02Dec@1|01Buy@0,"[quantity: (1, 12), time: (27, 31), unit_price: (1, 21)]",01Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1125,b7f5745b-300c-407b-8092-aafb3916302f,05Ran@2,BUYER,RandomAgent,_SystemAgent,66,4,44,27,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1126,4b60ada0-d115-4ee3-8244-831d6c50c014,05Ran@2,BUYER,RandomAgent,_SystemAgent,66,2,44,27,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1127,078ff97a-02a0-40e6-844a-4457cb338054,05Ran@2,BUYER,RandomAgent,_SystemAgent,66,4,44,27,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1128,9aed8bf6-a0ca-4ed4-9897-b3db4d172e8d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,66,2,10,27,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,66,,-1,-1
1129,cf8ca2ca-f015-4296-ba7d-feec82abed07,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,67,1,10,28,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,67,,-1,-1
1130,d915e39d-4503-4dc4-ae0a-4ce8f5ed4286,05Ran@2,BUYER,RandomAgent,_SystemAgent,67,1,44,28,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1131,94dc5199-5bdc-40f1-8684-41b7562d925c,05Ran@2,BUYER,RandomAgent,_SystemAgent,67,1,44,28,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1132,9fb23b89-300a-48ec-8af6-2d90c0482048,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,67,3,10,28,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,67,,-1,-1
1133,38833419-39e7-42fa-8c58-27f812f08219,01Buy@0,03Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,32,1,11,28,-1,28,03Ind@1|01Buy@0,"[quantity: (1, 6), time: (28, 32), unit_price: (1, 21)]",01Buy@0,03Ind@1,p1,03Ind@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1134,7ec9c1e6-ede1-43f3-90f7-4ad475a3e38b,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,67,1,10,28,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,67,,-1,-1
1135,91598c96-2e89-49a0-8d9c-ed3354682037,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,67,3,10,28,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,67,,-1,-1
1136,208131f3-8624-4574-8089-6fc64b34fa2a,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,67,1,10,28,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,67,,-1,-1
1137,3ef5e499-f231-4f89-80c1-6fed2ab93e6d,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,67,1,44,28,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,67,,-1,-1
1138,614224e2-5ea2-4cf2-9ac3-135035421b76,05Ran@2,BUYER,RandomAgent,_SystemAgent,67,2,44,28,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1139,71237fd4-d8ee-4280-88ec-fc1aa66d0a2d,05Ran@2,BUYER,RandomAgent,_SystemAgent,67,2,44,28,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1140,e38f9dc5-ea18-487e-b7ee-fe770199977e,05Ran@2,BUYER,RandomAgent,_SystemAgent,67,1,44,28,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1141,0bdb5212-bf33-43ba-9b37-48fe8d59186c,03Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,37,3,58,28,-1,28,03Ind@1|05Ran@2,"[quantity: (1, 5), time: (33, 38), unit_price: (33, 66)]",03Ind@1,05Ran@2,p2,03Ind@1,False,2,15,-1,03Ind@1:product(1.0),-1,-1
1142,b1da436d-5961-4bf8-883b-923f443385be,03Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,29,8,16,28,-1,28,04Dec@2|03Ind@1,"[quantity: (1, 8), time: (28, 30), unit_price: (1, 33)]",03Ind@1,04Dec@2,p2,04Dec@2,True,2,17,-1,03Ind@1:product(0.25),-1,-1
1143,5f79144d-9269-473b-b2ed-e11897d83be6,05Ran@2,BUYER,RandomAgent,_SystemAgent,67,1,44,28,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1144,8356b966-dc39-496f-9da1-324cf77f6dde,01Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,30,13,10,28,-1,28,02Dec@1|01Buy@0,"[quantity: (1, 13), time: (28, 32), unit_price: (1, 21)]",01Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1145,103aaddc-b382-44f9-b88d-4b146599563e,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,67,1,44,28,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,67,,-1,-1
1146,01257e9f-f795-46b4-991a-ff729b89e3d4,05Ran@2,BUYER,RandomAgent,_SystemAgent,67,2,44,28,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1147,1bfeec5e-bce1-4c12-8b4d-77e0ff30a733,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,67,2,10,28,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,67,,-1,-1
1148,43f5e37f-417a-4af7-adea-38ea2e42bbd9,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,67,3,44,28,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,67,,-1,-1
1149,b208d901-959d-4b88-abfa-6744b8bd57bd,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,67,2,44,28,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,67,,-1,-1
1150,96511404-22e7-4ee2-b580-a7304a3c9a90,05Ran@2,BUYER,RandomAgent,_SystemAgent,67,1,44,28,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1151,44032cdb-8738-45d8-8d66-2de4bd1b357c,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,67,2,44,28,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,67,,-1,-1
1152,abf4702a-630d-4018-b942-cd82e0eec284,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,68,1,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,68,,-1,-1
1153,023495e8-4833-472a-968e-1f92724839d0,01Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,30,11,12,29,-1,29,02Dec@1|01Buy@0,"[quantity: (1, 11), time: (29, 33), unit_price: (1, 21)]",01Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1154,129a1c1c-7c21-498c-b783-9cfba7fb711e,05Ran@2,BUYER,RandomAgent,_SystemAgent,68,1,44,29,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1155,33f809c5-110e-40eb-b00c-6215d7c6a887,01Buy@0,03Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,33,1,11,29,-1,29,03Ind@1|01Buy@0,"[quantity: (1, 5), time: (29, 33), unit_price: (1, 21)]",01Buy@0,03Ind@1,p1,03Ind@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1156,5fc8dc7c-a62b-4e18-b15b-d3c4e748cb82,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,68,1,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,68,,-1,-1
1157,2724298e-36ce-4b9c-9041-dffe021b3d13,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,68,1,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,68,,-1,-1
1158,a0c4fd4b-f4db-494e-9247-fc655db5e0ef,05Ran@2,BUYER,RandomAgent,_SystemAgent,68,1,44,29,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1159,b485d112-4df2-4347-9622-f4662e9c9dc2,05Ran@2,BUYER,RandomAgent,_SystemAgent,68,3,44,29,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1160,ac6f4635-b0a3-4725-acaf-532daf503d2f,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,68,1,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,68,,-1,-1
1161,b777050c-ccd6-45b7-a315-631ca427de39,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,68,1,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,68,,-1,-1
1162,6815e2fa-f7ef-48d0-9839-9e71f850ea24,05Ran@2,BUYER,RandomAgent,_SystemAgent,68,1,44,29,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1163,55051c9a-4067-4e7f-a123-fdcc750360aa,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,68,1,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,68,,-1,-1
1164,a73a6eba-556a-44a9-95db-fcecb56f26d9,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,68,3,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,68,,-1,-1
1165,fc34a782-707b-4c44-9135-b2dd694d258c,05Ran@2,BUYER,RandomAgent,_SystemAgent,68,2,44,29,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1166,8a8e29ab-e4d3-4005-89d3-e08162cc0c71,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,69,2,10,30,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,69,,-1,-1
1167,46d804e1-9f96-4762-bf6d-6064e7e8b7f1,05Ran@2,BUYER,RandomAgent,_SystemAgent,69,1,44,30,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1168,70ed000b-e2e0-4153-961a-e101d5b127e6,01Buy@0,03Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,34,1,11,30,-1,30,03Ind@1|01Buy@0,"[quantity: (1, 5), time: (30, 34), unit_price: (1, 21)]",01Buy@0,03Ind@1,p1,03Ind@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1169,b6e17c54-d60a-41bc-958f-4fd7776b356e,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,69,2,44,30,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,69,,-1,-1
1170,3a1d1077-c30d-4694-922e-f999a15f314a,05Ran@2,BUYER,RandomAgent,_SystemAgent,69,2,44,30,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1171,fd64fe50-0059-432a-b836-64c455ea755d,05Ran@2,BUYER,RandomAgent,_SystemAgent,69,1,44,30,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1172,6590743c-e837-45db-8d34-55499947d1b9,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,69,3,44,30,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,69,,-1,-1
1173,054289cd-f774-4cc0-a6c1-e5aa0b21f9a5,05Ran@2,BUYER,RandomAgent,_SystemAgent,69,3,44,30,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1174,b131de46-c095-48d0-ab69-9b00a9305619,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,69,1,10,30,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,69,,-1,-1
1175,7ae3995a-2ec4-4764-aa72-6bf041940717,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,69,2,10,30,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,69,,-1,-1
1176,01641db2-3e5d-47a1-9570-4d03d2c20be7,01Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,33,10,10,30,-1,30,02Dec@1|01Buy@0,"[quantity: (1, 10), time: (30, 34), unit_price: (1, 21)]",01Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1177,5312f3e3-4317-4eb3-8dcd-1cef1d1a7336,05Ran@2,BUYER,RandomAgent,_SystemAgent,69,1,44,30,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,True,3,0,-1,05Ran@2:product(1.0),-1,-1
1178,5549f91f-82b2-4a05-b209-e31c58fc4585,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,69,1,44,30,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,69,,-1,-1
1179,e2b16d67-d8fc-4a52-b586-222b26598eec,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,69,3,10,30,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,69,,-1,-1
1180,56a9c24e-5979-4288-803b-35b80f5b428e,05Ran@2,BUYER,RandomAgent,_SystemAgent,69,4,44,30,-1,-1,BUYER|05Ran@2,[],05Ran@2,BUYER,p3,BUYER,False,3,0,-1,05Ran@2:product(1.0),-1,-1
1181,7754e6bc-7f73-4251-a526-4d7b98e9cc21,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,69,2,44,30,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,69,,-1,-1
1182,bc41ffb1-a0a9-4c67-815c-006f57c08d6a,03Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,36,4,60,30,-1,30,03Ind@1|05Ran@2,"[quantity: (1, 5), time: (35, 40), unit_price: (33, 66)]",03Ind@1,05Ran@2,p2,03Ind@1,False,2,16,-1,03Ind@1:product(1.0),-1,-1
1183,48cb90e3-93ee-42d4-835a-2aedd3aa1d25,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,70,1,10,31,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,70,,-1,-1
1184,d95568b9-5dbf-4c30-9a5d-0ee9ba41dba8,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,70,2,10,31,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,70,,-1,-1
