index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
95,22,0,0,0,10.000000000000002,9,10.0,10.905096052587327,0,,42.94884216822233,8,58.0,44.0,9,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.5480000000000005,15251,966,0,0.0,9660.000000000002,False,-0.3450424005218526,7,3.0420000000000007,55701,0,0,0.0,0.0,False,0.17433378310001688,0,3.3860000000000006,48477,0,0,0.0,0.0,False,0.022031539888682745,0,2.1530000000000005,62949,0,168,0.0,7392.0,False,-0.02241356548780309,9,8.849,26175,539,0,0.0,23149.425928671833,False,-0.44626592691628775,0.0,239533,0.0,0.0,6,0,0,10,7,6.75,4,14,20,222.0,81.0,14,8,20,90,1.0998697709292173,130.77188408654183
96,20,0,0,0,10.000000000000002,12,10.0,10.905096052587327,0,,45.18753972696669,24,53.875,44.0,9,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.5480000000000005,15131,978,0,0.0,9780.000000000002,False,-0.3469993476842792,13,3.165000000000001,55920,0,0,0.0,0.0,False,0.17895091921065948,11,3.496000000000001,48453,0,0,0.0,0.0,False,0.021525552369708215,0,2.1530000000000005,62753,0,172,0.4,7568.0,False,-0.02399777037830226,9,8.930000000000001,24937,559,0,0.0,25259.83470737438,False,-0.4489472759936164,0.06666666666666667,238174,0.0,0.0,6,0,0,12,10,10.0,1,13,22,156.0,75.0,13,7,22,120,1.1577396569773555,131.9296237435192
97,22,0,0,0,10.000000000000004,7,10.0,10.91354065181384,2,11.0,43.78871898396609,12,31.5,44.00000000000001,11,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,2,3.5680000000000005,15032,985,0,0.0,9850.000000000004,False,-0.3490867579908676,4,3.1920000000000006,55964,0,1,0.1,43.78871898396609,False,0.18034015768873302,8,3.565000000000001,48263,0,1,0.1,43.78871898396609,False,0.01798141253778006,0,2.1530000000000005,62441,1,182,1.0,8051.788718983967,False,-0.025026119438898334,11,9.031,24673,560,0,0.0,24521.682631021013,False,-0.4582335922504436,0.19999999999999998,237353,0.0,0.0,5,0,0,8,13,13.0,5,13,26,200.0,49.0,13,9,26,70,1.1425055349245667,133.07212927844375
98,26,0,0,0,10.000000000000004,10,10.0,10.917613322102616,1,11.0,42.34033664256972,9,25.333333333333332,44.00000000000001,6,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.576000000000001,14918,995,0,0.0,9950.000000000004,False,-0.35117416829745596,0,3.188000000000001,55964,0,1,0.0,42.34033664256972,False,0.18032488970149438,8,3.6370000000000013,48139,0,1,0.1,42.34033664256972,False,0.015351875702506354,0,2.1530000000000005,62329,0,190,0.8,8360.000000000002,False,-0.024408490164727972,6,9.080000000000002,24483,562,0,0.0,23795.269193124182,False,-0.4663483403024351,0.15,236813,0.0,0.0,8,0,0,6,7,6.5,6,12,28,198.0,50.0,12,14,28,100,1.0477472329512239,134.11987651139498
99,28,0,0,0,10.000000000000002,7,10.0,10.925420177364336,2,11.0,42.556689419154324,3,50.0,44.00000000000001,9,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,2,3.5950000000000006,14819,1002,0,0.0,10020.000000000002,False,-0.35326157860404434,2,3.208000000000001,56025,0,1,0.1,42.556689419154324,False,0.18161322197481825,0,3.6290000000000013,48128,0,2,0.1,85.11337883830865,False,0.01557085278755182,0,2.1530000000000005,62179,0,193,0.3,8492.000000000002,False,-0.025640649524005105,9,9.164000000000001,24340,562,0,0.0,23916.85945356473,False,-0.4675541676795452,0.08333333333333333,236471,0.0,0.0,5,0,0,7,8,7.666666666666666,8,15,28,215.0,75.0,15,13,28,70,1.146637068130076,135.26651357952505
100,28,0,0,0,10.000000000000002,8,10.0,10.925420177364336,0,,40.55404272394827,8,16.625,44.000000000000014,10,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.593000000000001,14739,1010,0,0.0,10100.000000000002,False,-0.3545662100456621,0,3.206000000000001,56025,0,1,0.0,40.55404272394827,False,0.18159211126163716,6,3.6890000000000005,48008,0,0,0.0,0.0,False,0.012143700455388767,0,2.1530000000000005,62046,0,201,0.8,8844.000000000004,False,-0.02500990128056562,10,9.255,24165,562,0,0.0,22791.37201085893,False,-0.47837580852493705,0.13333333333333333,235963,0.0,0.0,4,0,0,14,10,9.6,2,16,25,199.0,92.0,16,12,25,80,1.3128763474524021,136.57938992697746
101,25,0,0,0,10.000000000000002,8,10.0,10.929149986177801,1,11.0,42.09331060643601,16,51.0625,44.000000000000014,11,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.603000000000001,14645,1018,0,0.0,10180.000000000002,False,-0.35632746249184605,10,3.3060000000000014,56080,0,0,0.0,0.0,False,0.18232416933715634,5,3.733000000000001,48127,0,1,0.1,42.09331060643601,False,0.015096277941120268,0,2.1530000000000005,62046,0,201,0.0,8844.000000000004,False,-0.02500990128056562,11,9.355,23149,578,0,0.0,24329.933530520015,False,-0.4819948254402769,0.016666666666666666,235027,0.0,0.0,6,0,0,9,12,11.75,6,15,21,244.0,59.0,15,10,21,80,1.1220199326053262,137.70140985958278
102,21,0,0,0,10.000000000000002,11,10.0,10.929149986177801,0,,42.18123774762672,13,42.84615384615385,44.000000000000014,8,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.6020000000000008,14535,1029,0,0.0,10290.000000000002,False,-0.35812133072407043,7,3.366000000000001,56198,0,0,0.0,0.0,False,0.18481194130544779,5,3.778000000000001,48078,0,0,0.0,0.0,False,0.013619497385731151,0,2.1530000000000005,61966,0,206,0.5,9064.000000000004,False,-0.02456984436653807,8,9.424,22555,586,0,0.0,24718.205320109257,False,-0.48786025757917895,0.08333333333333333,234312,0.0,0.0,7,0,0,10,8,8.0,3,13,34,163.0,37.0,13,8,34,176,1.3586411457508802,139.06005100533366
103,34,0,0,0,10.0,11,10.0,10.936236385748902,2,11.0,41.56696686700861,8,33.875,44.00000000000001,18,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,2,3.622000000000001,14396,1040,0,0.0,10400.0,False,-0.36086105675146773,3,3.3890000000000007,56257,0,1,0.1,41.56696686700861,False,0.1864940015903504,5,3.8230000000000017,47952,0,1,0.1,41.56696686700861,False,0.01140123721187175,0,2.1530000000000005,62282,0,202,0.5,8888.000000000002,False,-0.02122541181992871,9,9.506000000000002,22222,589,0,0.0,24482.94348466807,False,-0.4944703659464299,0.11666666666666665,234089,0.0,0.0,11,0,0,14,10,10.0,7,21,24,272.0,89.0,21,13,24,506,1.3526663081720471,140.4127173135057
104,24,0,0,0,10.0,10,10.0,10.936236385748902,0,,43.089141933446626,9,59.55555555555556,44.00000000000001,9,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.620000000000001,14296,1050,0,0.0,10500.0,False,-0.3624918460534899,1,3.3960000000000012,56334,0,0,0.0,0.0,False,0.18767920391297016,6,3.878000000000001,48128,0,0,0.0,0.0,False,0.014673638050261426,0,2.1530000000000005,62182,0,204,0.2,8976.000000000002,False,-0.022046851392780134,9,9.587000000000002,21635,596,0,0.0,25681.12859233419,False,-0.4942929855490136,0.03333333333333333,233555,0.0,0.0,7,0,0,12,10,9.0,3,15,25,228.0,26.0,15,9,25,100,1.2517465548589826,141.6644638683647
105,25,0,0,0,10.0,14,10.0,10.942613879659824,2,11.0,43.3663433674645,4,50.0,44.00000000000001,9,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,2,3.640000000000001,14127,1064,0,0.0,10640.0,False,-0.36572080887149383,4,3.435000000000001,56367,0,1,0.1,43.3663433674645,False,0.18883207901171642,0,3.872000000000001,48117,0,1,0.1,43.3663433674645,False,0.014898869364221058,0,2.1530000000000005,61982,0,208,0.4,9152.000000000002,False,-0.023689730538482976,9,9.668000000000001,21512,596,0,0.0,25846.340647008845,False,-0.4948855071141885,0.10000000000000002,233085,0.0,0.0,10,0,0,10,7,7.0,5,15,24,207.0,44.0,15,10,24,140,1.4415641585364938,143.10602802690119
106,24,0,0,0,10.0,7,10.0,10.942613879659824,0,,42.534850098701845,18,38.388888888888886,44.00000000000001,17,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.638000000000001,14057,1071,0,0.0,10710.0,False,-0.36686236138290934,10,3.531000000000001,56339,0,0,0.0,0.0,False,0.18778461797942317,6,3.9320000000000013,48145,0,0,0.0,0.0,False,0.01503204587620172,0,2.1530000000000005,62101,0,211,0.9,9284.000000000002,False,-0.0209760462353131,11,9.769,20764,605,0,0.0,25733.584309714617,False,-0.5066845796010546,0.15,232386,0.0,0.0,10,0,0,11,13,12.75,2,13,25,193.0,53.0,13,11,25,398,1.3196838349103928,144.42571186181158
107,25,0,0,0,10.0,11,10.0,10.945634709975142,1,11.0,43.86583437309063,8,60.0,44.00000000000001,10,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.648000000000001,13933,1082,0,0.0,10820.0,False,-0.36911285061969995,2,3.5410000000000013,56393,0,0,0.0,0.0,False,0.18892308989711587,6,3.986000000000001,48233,0,1,0.1,43.86583437309063,False,0.017349741043737276,0,2.1530000000000005,61951,0,214,0.3,9416.000000000002,False,-0.022208205594590233,10,9.858,20267,610,0,0.0,26758.158967585285,False,-0.5064603364412209,0.06666666666666667,231757,0.0,0.0,6,0,0,14,10,10.0,1,15,25,254.0,57.0,15,10,25,110,1.2828897219151258,145.7086015837267
108,25,0,0,0,10.0,13,10.0,10.948638794612599,1,11.0,44.979383311097656,10,55.5,44.0,9,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.6570000000000014,13789,1095,0,0.0,10950.0,False,-0.37168949771689497,6,3.599000000000001,56491,0,0,0.0,0.0,False,0.1909892055995952,3,4.010000000000002,48305,0,1,0.1,44.979383311097656,False,0.018879441972835885,0,2.1530000000000005,61653,0,220,0.6,9680.0,False,-0.024643187185542665,9,9.938,19863,614,0,0.0,27617.341353013962,False,-0.506084950398149,0.11666666666666665,231081,0.0,0.0,7,0,0,9,12,11.75,4,13,24,201.0,86.0,13,12,24,130,1.395490207709372,147.10409179143608
109,24,0,0,0,10.0,13,10.0,10.954255905260414,2,11.0,45.895563310740414,11,53.72727272727273,44.0,8,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,2,3.676000000000001,13630,1108,0,0.0,11080.0,False,-0.3747553816046967,7,3.6630000000000016,56576,0,1,0.1,45.895563310740414,False,0.19326504852537044,3,4.037000000000001,48373,0,1,0.1,45.895563310740414,False,0.02032273110253352,0,2.1530000000000005,61307,0,227,0.7,9988.0,False,-0.027459551435318967,8,10.009,19497,618,0,0.0,28363.458126037574,False,-0.5059814140052692,0.15,230363,0.0,0.0,8,0,0,8,11,10.75,4,12,20,183.0,63.0,12,12,20,130,1.2322786347940564,148.33637042623013
110,20,0,0,0,10.0,7,10.0,10.954255905260414,0,,44.71096729409915,7,28.714285714285715,44.0,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.6740000000000013,13560,1115,0,0.0,11150.0,False,-0.3758969341161122,1,3.6660000000000013,56658,0,0,0.0,0.0,False,0.19451003541912631,4,4.074000000000001,48297,0,0,0.0,0.0,False,0.018236633496373757,0,2.1530000000000005,61623,0,223,0.5,9812.0,False,-0.024115118888709607,11,10.111,19179,620,0,0.0,27720.79972234147,False,-0.5153594551923675,0.08333333333333333,230297,0.0,0.0,12,0,0,7,8,7.8,4,11,21,184.0,72.0,11,9,21,524,1.0492151724174619,149.3855855986476
111,21,0,0,0,10.0,10,10.0,10.954255905260414,0,,45.05624912336195,8,49.0,44.0,11,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.674000000000001,13460,1125,0,0.0,11250.0,False,-0.3775277234181344,4,3.705000000000001,56698,0,0,0.0,0.0,False,0.19535334795075054,4,4.11,48337,0,0,0.0,0.0,False,0.019079946027997976,0,2.1530000000000005,61231,0,231,0.8,10164.0,False,-0.02728352866970795,11,10.21,18975,620,0,0.0,27934.87445648441,False,-0.5167817577597846,0.13333333333333333,229681,0.0,0.0,6,0,0,10,9,9.0,2,12,20,207.0,57.0,12,9,20,100,1.0308584570884705,150.41644405573606
112,20,0,0,0,10.0,10,10.0,10.956876041566144,1,11.0,45.70235476928282,6,55.333333333333336,44.0,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.6840000000000006,13346,1135,0,0.0,11350.0,False,-0.3796151337247228,5,3.7510000000000012,56762,0,0,0.0,0.0,False,0.1967026480013493,1,4.1160000000000005,48353,0,1,0.1,45.70235476928282,False,0.019899038146918544,0,2.1530000000000005,61339,0,228,0.4,10032.0,False,-0.026667448990069384,13,10.329,18582,622,0,0.0,28426.864666493915,False,-0.5189381084410697,0.08333333333333333,229362,0.0,0.0,10,0,0,6,11,11.0,3,9,17,127.0,49.0,9,11,17,408,0.8729993440210819,151.28944339975715
113,17,0,0,0,10.0,15,10.0,10.959456336371757,1,11.0,44.18500831218259,18,36.94444444444444,44.0,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.693000000000001,13182,1150,0,0.0,11500.0,False,-0.38251793868232226,7,3.816000000000001,56902,0,1,0.1,44.18500831218259,False,0.20012001400227886,10,4.215000000000002,48141,0,0,0.0,0.0,False,0.014947714623039298,0,2.1530000000000005,61487,0,231,1.0,10164.0,False,-0.023528376336672877,13,10.446,17824,630,0,0.0,27836.55523667503,False,-0.5343863755689566,0.18333333333333335,228516,0.0,0.0,15,0,0,2,10,10.0,4,6,18,98.0,32.0,6,11,18,521,0.8438169416040182,152.13326034136117
114,18,0,0,0,10.0,9,10.0,10.964214557173896,2,11.0,45.70439816163202,7,66.0,44.0,9,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,2,3.7120000000000015,13063,1159,0,0.0,11590.0,False,-0.38493150684931504,6,3.869000000000001,57109,0,1,0.1,45.70439816163202,False,0.20450017285968997,0,4.205000000000002,48130,0,1,0.1,45.70439816163202,False,0.015197592323343206,0,2.1530000000000005,61487,0,231,0.0,10164.0,False,-0.023528376336672877,9,10.523000000000001,17224,637,0,0.0,29113.701628959596,False,-0.5338205621803384,0.03333333333333333,227993,0.0,0.0,5,0,0,6,9,8.5,2,8,12,89.0,75.0,8,10,12,90,0.8108738651499152,152.94413420651108
115,12,0,0,0,10.0,7,10.0,10.966404961266726,1,11.0,48.31040621185278,17,62.1764705882353,44.0,8,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.7200000000000006,12979,1166,0,0.0,11660.0,False,-0.3865296803652968,7,3.9330000000000016,57294,0,0,0.0,0.0,False,0.20791870467195142,8,4.285000000000001,48357,0,1,0.1,48.31040621185278,False,0.020010861930888968,0,2.1530000000000005,61487,0,231,0.0,10164.0,False,-0.023528376336672877,8,10.594000000000003,16051,654,0,0.0,31595.005662551717,False,-0.5328282042557044,0.016666666666666666,227148,0.0,0.0,4,0,0,6,9,8.6,0,6,6,88.0,17.0,6,6,6,70,0.43743317015469074,153.38156737666577
116,6,0,0,0,10.0,10,10.0,10.968544277570627,1,11.0,48.31040621185278,0,,44.00000000000001,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,1,3.7290000000000014,12865,1176,0,0.0,11760.0,False,-0.3886170906718852,0,3.926000000000001,57294,0,0,0.0,0.0,False,0.20791870467195142,0,4.277000000000001,48346,0,2,0.1,96.62081242370556,False,0.020288210621771188,0,2.1530000000000005,62103,0,217,0.0,9548.000000000002,False,-0.019010458685990054,6,10.646,15983,654,0,0.0,31595.005662551717,False,-0.533825666594167,0.016666666666666666,227571,0.0,0.0,13,0,0,0,4,4.0,0,0,6,0.0,18.0,0,6,6,716,0.1682782843708992,153.54984566103667
117,6,0,0,0,10.0,11,10.0,10.972443762610045,2,11.0,48.31040621185278,0,,44.00000000000001,9,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,2,3.748,12726,1187,0,0.0,11870.0,False,-0.39135681669928246,0,3.9260000000000015,57283,0,1,0.1,48.31040621185278,False,0.20819605336283364,0,4.277000000000001,48335,0,3,0.1,144.93121863555834,False,0.020565559312653407,0,2.1530000000000005,62103,0,217,0.0,9548.000000000002,False,-0.019010458685990054,9,10.730000000000002,15835,654,0,0.0,31595.005662551717,False,-0.5359966140367028,0.03333333333333333,227262,0.0,0.0,5,0,0,0,8,8.0,0,0,6,0.0,18.0,0,6,6,110,0.16689918003976345,153.71674484107643
118,6,0,0,0,10.0,0,,10.972443762610045,0,,48.092162837758664,12,46.333333333333336,44.00000000000001,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.7460000000000004,12726,1187,0,0.0,11870.0,False,-0.39135681669928246,0,3.926000000000001,57344,0,0,0.0,0.0,False,0.2089728453364817,8,4.357000000000001,48494,0,0,0.0,0.0,False,0.022389947714623038,0,2.1530000000000005,62499,0,208,0.0,9152.000000000002,False,-0.01610608305340824,11,10.831000000000001,15086,666,0,0.0,32029.38044994727,False,-0.5437975411823796,0.0,227129,0.0,0.0,7,0,0,2,9,8.4,0,2,3,21.0,12.0,2,4,3,457,0.3188387481495738,154.035583589226
119,3,0,0,0,10.0,0,,10.972443762610045,0,,49.207600109096646,9,61.333333333333336,44.00000000000001,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.746000000000001,12726,1187,0,0.0,11870.0,False,-0.39135681669928246,3,3.9560000000000013,57390,0,0,0.0,0.0,False,0.20994265474784957,6,4.409000000000002,48635,0,0,0.0,0.0,False,0.025362624388598414,0,2.1530000000000005,63071,0,195,0.0,8580.000000000002,False,-0.011910873806345621,7,10.89,14447,675,0,0.0,33215.13007364023,False,-0.5444741314476389,0.0,227249,0.0,0.0,8,0,0,0,7,7.0,0,0,0,0.0,9.0,0,3,0,572,0.13944219332188368,154.1750257825479
120,0,0,0,0,10.0,0,,10.972443762610045,0,,49.88935433682565,5,63.0,44.000000000000014,20,44.0,0,0.2,30980,0,0,0.0,0.0,False,0.010437051532941943,0,3.746000000000001,12726,1187,0,0.0,11870.0,False,-0.39135681669928246,5,4.003000000000001,57510,0,0,0.0,0.0,False,0.2124725923427222,0,4.403000000000001,48635,0,0,0.0,0.0,False,0.025362624388598414,0,2.1530000000000005,63643,0,182,0.0,8008.000000000003,False,-0.007715664559283001,7,10.953000000000003,14035,680,0,0.0,33924.76094904144,False,-0.5453129468481552,0.0,227529,0.0,0.0,6,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,572,0.12827699445188046,154.30330277699977
