index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,b2220bd9-b12d-48d7-ae5c-e23845ee6ec5,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,29,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,29,,-1,-1
1399,c59df254-c092-43d7-9993-de58e767f74f,02Dec@1,04Ind@2,DecentralizingAgent,IndDecentralizingAgent,35,5,41,27,-1,27,02Dec@1|04Ind@2,"[quantity: (1, 5), time: (30, 35), unit_price: (27, 54)]",02Dec@1,04Ind@2,p2,02Dec@1,False,2,17,35,,-1,-1
1400,d346345c-84bd-4c93-bd22-b57ba38e3027,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,90,1,10,27,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,90,,-1,-1
1401,53562e1f-a047-49f2-b7ad-e1be9d0dedea,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,90,2,10,27,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,90,,-1,-1
1402,645b9147-e8ef-4fe4-90b4-f931df044dd3,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,90,2,10,27,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,90,,-1,-1
1403,baed5f32-7dd1-4562-9b2a-0f9d257d2723,02Dec@1,05Dec@2,DecentralizingAgent,DecentralizingAgent,32,5,40,27,-1,27,02Dec@1|05Dec@2,"[quantity: (1, 5), time: (32, 37), unit_price: (27, 54)]",02Dec@1,05Dec@2,p2,02Dec@1,False,2,17,-1,02Dec@1:product(0.4),-1,-1
1404,553c76f1-d031-46a3-a7e2-df998e75b881,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,90,3,47,27,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1405,7e380efb-2749-44de-9e1d-fd01a469d530,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,90,4,47,27,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1406,d65e1f5c-e86d-4701-92f5-99018a1b4e83,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,91,3,10,28,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,91,,-1,-1
1407,cd92d944-b892-49c3-b143-578294aac55a,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,91,1,47,28,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1408,d8116b0a-1086-445c-93ee-15b7b18c9ab4,00Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,32,1,10,28,-1,28,02Dec@1|00Buy@0,"[quantity: (1, 5), time: (28, 32), unit_price: (1, 19)]",00Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
1409,67309bf9-abd4-4dab-bc9b-810c21a7a2ed,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,91,1,10,28,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,91,,-1,-1
1410,7e6774a8-2996-4923-b933-3f4e9224e95f,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,91,1,47,28,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1411,976c1337-c82a-4a0f-8e45-763568cdde3c,02Dec@1,05Dec@2,DecentralizingAgent,DecentralizingAgent,37,5,41,28,-1,28,02Dec@1|05Dec@2,"[quantity: (1, 5), time: (32, 37), unit_price: (27, 54)]",02Dec@1,05Dec@2,p2,02Dec@1,False,2,17,-1,02Dec@1:product(1.0),-1,-1
1412,01e368b5-6d22-4656-a506-4a1ed9b4f217,02Dec@1,05Dec@2,DecentralizingAgent,DecentralizingAgent,38,5,41,28,-1,28,02Dec@1|05Dec@2,"[quantity: (1, 5), time: (33, 38), unit_price: (27, 54)]",02Dec@1,05Dec@2,p2,02Dec@1,False,2,17,-1,02Dec@1:product(0.6),-1,-1
1413,78b0e157-36a2-4286-9a10-dc221a00cbbe,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,91,4,10,28,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,91,,-1,-1
1414,b689a558-3455-4be1-8595-96960980e6bb,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,91,4,10,28,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,91,,-1,-1
1415,c2bf786f-b24f-47d8-8267-47c82dbbcfe5,00Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,32,1,10,28,-1,28,03Dec@1|00Buy@0,"[quantity: (1, 5), time: (28, 32), unit_price: (1, 19)]",00Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
1416,acd8a278-804f-4242-a7a8-261d6a82a596,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,91,4,10,28,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,91,,-1,-1
1417,b654cf27-a490-44ce-8029-c07835c831b2,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,91,3,47,28,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1418,eb9f69f7-3f22-420c-b05d-ff83728cc17f,02Dec@1,04Ind@2,DecentralizingAgent,IndDecentralizingAgent,32,1,14,28,-1,28,04Ind@2|02Dec@1,"[quantity: (1, 5), time: (28, 32), unit_price: (1, 27)]",02Dec@1,04Ind@2,p2,04Ind@2,True,2,17,-1,02Dec@1:product(1.0),-1,-1
1419,a69f4fbd-ab99-41ca-badf-80567fb372ce,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,91,4,47,28,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1420,801be5ff-bbb3-4a48-a6d9-4868aaa84e0d,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,91,2,10,28,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,91,,-1,-1
1421,e0c598c6-9943-406d-8c6c-9d77c025474b,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,91,1,10,28,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,91,,-1,-1
1422,1dea1e60-6858-4eaa-9d2e-f8aff6e73d02,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,91,2,47,28,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1423,2a73249c-a4a0-4e2a-baad-20dc06fe5cf1,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,91,1,47,28,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1424,ee2f5486-1bf7-4c84-ba2c-b471cf0cdf0a,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,91,1,10,28,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,91,,-1,-1
1425,31e32ea0-6c13-4e56-a6fe-f12bbbd85b3f,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,92,2,10,29,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,92,,-1,-1
1426,a7e3757b-c85b-4de0-b42c-3d7af769457c,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,92,1,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,92,,-1,-1
1427,6da73921-eb62-441d-b5b3-073d93443e20,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,92,2,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,92,,-1,-1
1428,eacd64ea-562c-46a0-b325-62ca1b9c8f3a,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,92,3,47,29,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1429,a6c60c38-2eb6-4bb0-8cff-87a98c6c0d5d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,92,1,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,92,,-1,-1
1430,404d4034-bdc8-4d5f-871b-46b14b6f07fd,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,92,1,10,29,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,92,,-1,-1
1431,db61223c-1a6d-45e6-90c1-f42c7b04073d,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,92,2,47,29,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1432,7b9e1245-c601-44c3-93af-fa59ceee656e,00Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,32,12,9,29,-1,29,03Dec@1|00Buy@0,"[quantity: (1, 12), time: (29, 33), unit_price: (1, 19)]",00Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
1433,d9cd4991-f8a6-41bd-9bb9-caff5084fb4b,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,92,4,47,29,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1434,a5ec9a41-3e1f-4b1f-8549-90279a77cddd,02Dec@1,04Ind@2,DecentralizingAgent,IndDecentralizingAgent,36,5,41,29,-1,29,02Dec@1|04Ind@2,"[quantity: (1, 5), time: (31, 36), unit_price: (27, 54)]",02Dec@1,04Ind@2,p2,02Dec@1,False,2,17,36,,-1,-1
1435,24d954f9-db8c-4556-b6ae-a79921f7b936,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,92,4,10,29,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,92,,-1,-1
1436,fc1911dd-66de-422c-a30e-94f348044b2a,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,92,3,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,92,,-1,-1
1437,aca8d4ec-b313-4a95-8ac8-2bb4c696c176,02Dec@1,04Ind@2,DecentralizingAgent,IndDecentralizingAgent,33,5,40,29,-1,29,02Dec@1|04Ind@2,"[quantity: (1, 5), time: (33, 38), unit_price: (27, 54)]",02Dec@1,04Ind@2,p2,02Dec@1,False,2,17,33,,-1,-1
1438,664596fb-9d01-42c4-ab68-96484de7d0e4,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,92,1,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,92,,-1,-1
1439,daf1d550-b6c1-40e6-ac99-7388b31bf947,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,92,1,47,29,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1440,5810fd19-374e-4d7c-b137-fd64352d94df,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,92,5,10,29,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,92,,-1,-1
1441,72a7c62f-3e9b-48a2-b9b3-093bee1030bf,00Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,33,1,10,29,-1,29,02Dec@1|00Buy@0,"[quantity: (1, 5), time: (29, 33), unit_price: (1, 19)]",00Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
1442,fa6cbdca-c77e-4f18-9559-9776a9a142e7,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,93,2,47,30,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1443,cc6ed3c0-ed08-406e-ae4e-236c1e5850d5,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,93,1,10,30,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,93,,-1,-1
1444,489077f4-516a-4f44-b052-f39caaf05226,02Dec@1,04Ind@2,DecentralizingAgent,IndDecentralizingAgent,33,5,40,30,-1,30,02Dec@1|04Ind@2,"[quantity: (1, 5), time: (33, 38), unit_price: (27, 54)]",02Dec@1,04Ind@2,p2,02Dec@1,False,2,17,33,,-1,-1
1445,42ca9706-c4bf-49d0-b41a-540dca75dd52,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,93,2,10,30,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,93,,-1,-1
1446,15e39a31-3359-4509-873f-1471b09c6eb7,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,93,3,10,30,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,93,,-1,-1
1447,0e8fb0ad-10c1-4c13-ba27-798c4a8811f9,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,93,1,10,30,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,93,,-1,-1
1448,b00a9ef2-46a1-4638-b88c-a3d4892fb51f,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,93,3,10,30,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,93,,-1,-1
1449,267d4fae-df5f-429a-8802-a6c31115c2f1,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,93,3,47,30,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1450,a2fb9669-1445-410a-8dd6-46cf27c8603e,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,93,2,47,30,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1451,ebe1fdd2-8bc1-42c8-a7c6-5f1c9eaac756,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,93,3,47,30,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1452,3db024f2-194d-43fa-bda9-4d0aefd3778c,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,93,4,10,30,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,93,,-1,-1
1453,6bd657f0-49b5-4990-865d-092c490836b5,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,93,1,47,30,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1454,52d23479-7c74-43bd-bb5d-a7eed9d1de02,02Dec@1,05Dec@2,DecentralizingAgent,DecentralizingAgent,32,5,15,30,-1,30,05Dec@2|02Dec@1,"[quantity: (1, 5), time: (30, 39), unit_price: (1, 27)]",02Dec@1,05Dec@2,p2,05Dec@2,True,2,17,-1,02Dec@1:product(1.0),-1,-1
1455,43597710-1d15-4036-aa91-df99807deae3,01Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,31,12,11,30,-1,30,03Dec@1|01Buy@0,"[quantity: (1, 12), time: (30, 33), unit_price: (1, 19)]",01Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1456,778f6572-2b71-40b5-9af2-ef75745348df,01Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,34,1,10,30,-1,30,03Dec@1|01Buy@0,"[quantity: (1, 5), time: (30, 34), unit_price: (1, 19)]",01Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1457,326b7ece-fa1a-42a6-bc81-2c86103fc831,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,93,3,10,30,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,93,,-1,-1
1458,208dfd40-49f5-4ba4-ace9-a9fd80f8f0c6,05Dec@2,07Buy@3,DecentralizingAgent,BuyCheapSellExpensiveAgent,34,5,19,30,-1,30,07Buy@3|05Dec@2,"[quantity: (1, 10), time: (30, 34), unit_price: (1, 36)]",05Dec@2,07Buy@3,p3,07Buy@3,True,3,17,34,,-1,-1
1459,6895d772-c466-4f87-b51c-e6a4750168ed,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,93,2,10,30,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,93,,-1,-1
1460,f4cadbaf-5ba5-45ba-8276-5f720b5de73e,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,93,1,47,30,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1461,290ba509-9155-4a64-bc02-21866f524c37,03Dec@1,05Dec@2,DecentralizingAgent,DecentralizingAgent,40,12,27,30,-1,30,05Dec@2|03Dec@1,"[quantity: (1, 12), time: (30, 40), unit_price: (1, 27)]",03Dec@1,05Dec@2,p2,05Dec@2,True,2,2,40,,-1,-1
1462,317048d3-1027-4365-a1a6-af688f884320,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,93,1,10,30,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,93,,-1,-1
1463,ad134644-0f69-4487-809d-9aa14c48ef59,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,94,5,10,31,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,94,,-1,-1
1464,002cefaf-55d7-4eb0-ba63-de1d54374612,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,94,1,10,31,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,94,,-1,-1
1465,7d6c6a4c-a3da-42b5-8e56-10a3402842aa,01Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,35,1,10,31,-1,31,03Dec@1|01Buy@0,"[quantity: (1, 5), time: (31, 35), unit_price: (1, 19)]",01Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1466,6fe69bf4-6efb-40d6-beec-1c9007a34232,00Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,35,1,10,31,-1,31,03Dec@1|00Buy@0,"[quantity: (1, 5), time: (31, 35), unit_price: (1, 19)]",00Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
1467,05592059-6833-490f-af14-1b6fa342fcf0,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,94,1,47,31,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1468,9d96517b-9e1d-46d8-8bb7-1223fff5c6ad,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,94,2,47,31,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1469,b3ccb088-05c4-4d25-b291-b9a958319892,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,94,1,10,31,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,94,,-1,-1
1470,1a9af182-0319-423c-a4a9-64a2b2a81c66,01Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,32,12,11,31,-1,31,02Dec@1|01Buy@0,"[quantity: (1, 12), time: (31, 35), unit_price: (1, 19)]",01Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1471,ef7e1049-c05c-44a9-9f22-7db1ed93e7a5,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,94,2,47,31,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1472,210ff724-36ca-4dd5-9571-b8ec4c26b526,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,94,1,10,31,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,94,,-1,-1
1473,5765ad40-c1da-4daa-9dfd-9b0d25a88797,03Dec@1,04Ind@2,DecentralizingAgent,IndDecentralizingAgent,39,5,41,31,-1,31,03Dec@1|04Ind@2,"[quantity: (1, 5), time: (34, 39), unit_price: (27, 54)]",03Dec@1,04Ind@2,p2,03Dec@1,False,2,17,39,,-1,-1
1474,a503c7b4-6c54-4ee9-ab51-8d314ff3c8ac,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,94,3,10,31,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,94,,-1,-1
1475,4b13e66e-cd24-4f81-aa53-51a1c691215c,03Dec@1,05Dec@2,DecentralizingAgent,DecentralizingAgent,38,5,13,31,-1,31,05Dec@2|03Dec@1,"[quantity: (1, 12), time: (31, 40), unit_price: (1, 27)]",03Dec@1,05Dec@2,p2,05Dec@2,True,2,17,38,,-1,-1
1476,551dff0c-1f4f-4ae5-ba1c-554a4b664059,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,94,2,10,31,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,94,,-1,-1
1477,82363084-d5b2-4b73-9d9e-c9ab00002bdf,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,94,4,47,31,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
1478,08335911-1f15-4de1-aa24-22fbb0016c87,03Dec@1,05Dec@2,DecentralizingAgent,DecentralizingAgent,38,5,13,31,-1,31,05Dec@2|03Dec@1,"[quantity: (1, 5), time: (31, 39), unit_price: (1, 27)]",03Dec@1,05Dec@2,p2,05Dec@2,True,2,17,38,,-1,-1
1479,498c0068-2f54-4fce-ab78-818039eb8887,01Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,33,12,9,31,-1,31,03Dec@1|01Buy@0,"[quantity: (1, 12), time: (31, 33), unit_price: (1, 19)]",01Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1480,8e5e4e6e-7ffb-49b7-aa9c-d5cbd25fdef7,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,94,3,10,31,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,94,,-1,-1
1481,2e331598-d065-4a41-8156-cae35127d4a5,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,94,2,47,31,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1482,70887b94-446a-4f55-8cc8-1d2946bb5da2,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,94,4,10,31,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,94,,-1,-1
1483,caa422d6-98b2-4bf6-a769-5131adc4bbfe,05Dec@2,07Buy@3,DecentralizingAgent,BuyCheapSellExpensiveAgent,42,13,55,32,-1,32,05Dec@2|07Buy@3,"[quantity: (1, 15), time: (37, 42), unit_price: (36, 72)]",05Dec@2,07Buy@3,p3,05Dec@2,False,3,17,42,,-1,-1
1484,cf4b5eae-9df6-43af-bd0f-07f0d7de664d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,95,1,10,32,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,95,,-1,-1
1485,1b548b52-9c0f-4ef6-a55d-3d1ed1d9bc88,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,95,5,10,32,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,95,,-1,-1
1486,ee6a8ab2-e66c-4313-aae5-9e7873115f36,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,95,4,10,32,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,95,,-1,-1
1487,8746582f-f65f-42ca-beeb-2f7b543e8522,05Dec@2,07Buy@3,DecentralizingAgent,BuyCheapSellExpensiveAgent,37,5,53,32,-1,32,05Dec@2|07Buy@3,"[quantity: (1, 5), time: (34, 39), unit_price: (36, 72)]",05Dec@2,07Buy@3,p3,05Dec@2,False,3,17,37,,-1,-1
1488,47828b82-945d-4a34-a60f-4181b8acdb92,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,95,5,47,32,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
1489,f70fd66c-a82e-44c8-8e91-be978246726d,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,95,2,10,32,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,95,,-1,-1
1490,369b449f-f0ec-46fb-9186-b535403e965e,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,95,2,10,32,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,95,,-1,-1
1491,75d11718-90f6-4ac7-a74f-2e5c2f3b1e6c,03Dec@1,04Ind@2,DecentralizingAgent,IndDecentralizingAgent,34,5,40,32,-1,32,03Dec@1|04Ind@2,"[quantity: (1, 5), time: (34, 39), unit_price: (27, 54)]",03Dec@1,04Ind@2,p2,03Dec@1,False,2,17,34,,-1,-1
