index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
449,12a27354-2e8e-4aee-bc06-59d0448c328c,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,38,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,38,,-1,-1
450,40eebc8e-c188-495e-9319-11132c2369f5,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,22,2,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,22,,-1,-1
451,1f5c0e3c-631d-4806-9c43-5bff197af577,07Ran@3,BUYER,RandomAgent,_SystemAgent,20,1,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
452,0a2a1c31-a4ec-4500-875c-606123f0eb7a,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,27,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,27,,-1,-1
453,5e6c0709-3b6a-4986-9ab5-173a65bafec8,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,38,2,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,38,,-1,-1
454,6d0c918c-17f4-4e19-a0af-d0e6abd1d3f9,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,37,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,37,,-1,-1
455,66876952-d4f9-4cd9-bb9d-9382108f03eb,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,25,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,25,,-1,-1
456,88fba3aa-b5cb-47d8-9de5-30b008ff7f3a,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,16,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,16,,-1,-1
457,d505b85d-ff33-4ae5-899f-7a89f663983a,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,21,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,21,,-1,-1
458,6fbedaf3-1b0a-46a1-9e91-d11f3559f975,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,26,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,26,,-1,-1
459,a6887ddd-cc13-4c4a-b6b7-b0f8ed182dbf,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,7,2,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,7,,-1,-1
460,235949b0-0540-4f13-b961-3852e59dd222,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,24,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,24,,-1,-1
461,5d752118-45f6-448b-abaa-7e06ed807db8,07Ran@3,BUYER,RandomAgent,_SystemAgent,19,2,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
462,d691e31f-5db5-45e5-acb8-c7906adb6d09,07Ran@3,BUYER,RandomAgent,_SystemAgent,15,3,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
463,803544ba-8903-4356-b625-c0ad9b2732f0,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,43,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,43,,-1,-1
464,d1ecf1c4-a61b-400f-b1a0-9070cf92be71,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,37,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,37,,-1,-1
465,1e396b2c-7e84-40e7-98b5-48a24ed3dfb7,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,34,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,34,,-1,-1
466,9359a054-dff1-464e-a217-bb0fbf886f37,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,2,2,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,2,,-1,-1
467,a8f1bf3f-91f2-4422-ab02-6806205e3d5c,07Ran@3,BUYER,RandomAgent,_SystemAgent,14,1,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
468,4dcd4119-76eb-497f-9c36-287e3c25c6a6,07Ran@3,BUYER,RandomAgent,_SystemAgent,29,3,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
469,d4a314fc-2957-4cb2-99f1-a112a761f4bf,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,23,4,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,23,,-1,-1
470,d51255ba-858b-4975-b731-f0c0c3868ed4,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,38,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,38,,-1,-1
471,f7c039d8-3ef3-44a7-acdb-2f73b99d823d,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,24,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,24,,-1,-1
472,0ddf5acf-7a88-4541-975d-e1fd8fb03f88,07Ran@3,BUYER,RandomAgent,_SystemAgent,32,3,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
473,694a8482-9538-4c13-8055-122182e4c916,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,21,2,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,21,,-1,-1
474,498d3c0f-4f78-42d6-8380-a84a818f81cc,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,30,2,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,30,,-1,-1
475,77f61197-fe63-4773-8859-5a5e87203285,07Ran@3,BUYER,RandomAgent,_SystemAgent,9,1,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
476,8b310452-ca85-48ec-9ba0-e28a829e25a0,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,23,3,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,23,,-1,-1
477,bfe43aa1-7d82-4ca8-8cf4-853bcffe156f,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,0,3,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,0,,-1,-1
478,600cb521-820a-4ffd-ad47-61d6aa8ab376,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,16,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,16,,-1,-1
479,16eeb18a-03ce-478c-906e-00f65cfef593,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,44,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,44,,-1,-1
480,89de988e-2806-493b-8b57-3c74b4d135c3,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,14,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,14,,-1,-1
481,94a1ac61-6e19-4ecf-9981-b23c0240b6ae,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,21,4,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,21,,-1,-1
482,469b729f-a2f5-4721-8b07-f381cc3f52e4,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,13,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,13,,-1,-1
483,60878670-cfbc-4d1e-926a-6cab7508c89c,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,42,2,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,42,,-1,-1
484,92d133e1-33c9-43ff-9f64-7698a271383d,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,35,4,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,35,,-1,-1
485,ee8604a4-375d-4785-bfb1-3ce24511ca9c,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,39,3,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,39,,-1,-1
486,96efaf17-76da-44d3-ab31-5019947d9a56,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,40,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,40,,-1,-1
487,06047495-92bd-495e-b36a-26b77405b025,07Ran@3,BUYER,RandomAgent,_SystemAgent,36,3,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
488,d8a41730-a9be-4f94-8344-efe53ab1cb05,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,34,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,34,,-1,-1
489,88934f08-747f-4746-a3c2-4d51cc130efe,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,29,2,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,29,,-1,-1
490,9c95cdf7-9591-48e1-b112-fdc4f346b789,07Ran@3,BUYER,RandomAgent,_SystemAgent,24,3,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
491,d5d2f48c-7c5a-4e70-b42a-137816c0133e,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,9,2,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,9,,-1,-1
492,8ad4ad84-7094-4257-8040-71abdd64ce06,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,33,3,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,33,,-1,-1
493,73ed5df2-cd3b-4712-ac02-2638a7a6265f,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,17,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,17,,-1,-1
494,a0a70c35-900e-430e-8a61-d68d449423fe,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,19,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,19,,-1,-1
495,7b3914bc-f5b8-44f9-acbe-8c1100f277fd,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,4,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,4,,-1,-1
496,b31e4b5c-3466-4fd7-8fc3-f0ab4e2c5b21,07Ran@3,BUYER,RandomAgent,_SystemAgent,23,1,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
497,419a2e53-815f-48d3-9313-0b36a48338cc,07Ran@3,BUYER,RandomAgent,_SystemAgent,8,1,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
498,77f65118-aad8-4ce7-8500-1d28418f3a26,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,15,4,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,15,,-1,-1
499,064e95be-321c-4a70-936c-4c18c712d7c6,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,21,4,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,21,,-1,-1
500,a6724bb2-599f-4def-b55e-d18226ad4986,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,31,4,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,31,,-1,-1
501,5bd6da92-3573-4f48-a34b-8d805d671f4c,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,10,3,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
502,bb820d3b-e7f8-4ed7-928b-339610852dc8,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,32,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,32,,-1,-1
503,a7100bab-a551-41f9-9c0c-3b2eeeeeff84,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,29,3,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,29,,-1,-1
504,cb97288b-70cc-46ed-877a-d3b37acc415d,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,10,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,-1,06Dec@3:product(1.0),-1,-1
505,2b192ba0-9105-4125-8b43-e892e95db265,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,0,2,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,0,,-1,-1
506,1c571673-3160-4c87-8714-ae4551553783,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,38,2,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,38,,-1,-1
507,0c369e6a-0000-4e90-a317-e0fc560bf50b,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,20,2,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,20,,-1,-1
508,511bc7d4-3928-4898-b2ba-fb1f8b1c73a7,07Ran@3,BUYER,RandomAgent,_SystemAgent,5,2,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
509,653af025-c36e-499a-a80d-e20d781c5761,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,43,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,43,,-1,-1
510,4ca4e335-c5f0-4dff-a006-c4d8547520a7,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,15,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,15,,-1,-1
511,620a6308-c2b8-4820-a4f4-0c84377095c7,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,41,3,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,41,,-1,-1
512,13acb7ca-4a25-41b2-ace6-28c5839d400e,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,12,3,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,12,,-1,-1
513,93d29d0e-c729-4077-8cb7-00f0d3efaf9d,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,9,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,9,,-1,-1
514,e86f5987-0261-41a2-b837-0ab4cf1650b2,07Ran@3,BUYER,RandomAgent,_SystemAgent,29,1,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
515,e9564642-0900-4c17-81b5-bf30ee9f8325,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,39,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,39,,-1,-1
516,d7283477-b9ec-44e5-af5b-d3db9714b0f1,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,33,4,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,33,,-1,-1
517,7fe26a47-da0b-4a6b-aa11-bcb7d7f29a09,07Ran@3,BUYER,RandomAgent,_SystemAgent,25,2,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
518,d375a786-06d6-40d4-be78-7ed5a6996f4f,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,20,2,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,20,,-1,-1
519,9354f755-17a5-4b1c-801a-3928ed624bcd,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,34,2,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,34,,-1,-1
520,7354495e-0679-4d5e-9cab-7d8e68ce6669,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,18,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,18,,-1,-1
521,d8bd26e3-259a-40a5-8180-36015d9cacb6,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,5,3,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,-1,06Dec@3:product(1.0),-1,-1
522,ad348101-def6-48cb-8f2e-1dfbad558ba1,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,39,2,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,39,,-1,-1
523,cfb9a4b0-5093-414e-aab4-5544adc2f8e6,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,32,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,32,,-1,-1
524,4f0177cf-3e6b-4be8-b1ff-ddaa4f7600b8,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,9,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,9,,-1,-1
525,ac157bb5-9f88-4cf1-900a-486c2fa59f1f,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,25,2,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,25,,-1,-1
526,781208e4-0da7-4446-98d8-be0b5f071439,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,2,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,2,,-1,-1
527,fa4e5da4-a6db-4d4c-9db9-77dd33a3a8e6,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,14,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,14,,-1,-1
528,fc9b3630-c79f-418f-a105-f741638f11c2,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,13,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,13,,-1,-1
529,50e93f8e-c9c0-44c4-9e2a-30d51c5da44a,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,37,2,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,37,,-1,-1
530,dc1daf6d-778d-4061-afc4-2398f38be6f0,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,14,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,14,,-1,-1
531,e2198522-e3a0-45a2-a45d-7daff89ea531,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,3,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,3,,-1,-1
532,882f73b0-94bd-4cbe-a5c6-2c0bdb837738,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,11,2,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,11,,-1,-1
533,7990d134-92ac-4998-9b77-aab041a0b5ad,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,36,3,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,36,,-1,-1
534,99cb433a-b42b-4915-8656-942682fe9a0e,07Ran@3,BUYER,RandomAgent,_SystemAgent,5,4,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
535,bde159fc-00e1-4fe2-a96d-8c2258bee647,07Ran@3,BUYER,RandomAgent,_SystemAgent,37,1,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
536,af2daac8-2966-4363-997b-a8585be0df69,07Ran@3,BUYER,RandomAgent,_SystemAgent,41,1,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
537,66949b89-92b7-4b56-adc5-d733678c123b,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,22,1,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,22,,-1,-1
538,92a3f76a-3662-4b26-9589-d03cee7aa0fe,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,19,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,19,,-1,-1
539,fdc088c0-3849-4cf8-a7ba-e0f6f619df50,07Ran@3,BUYER,RandomAgent,_SystemAgent,40,3,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
540,0e15214a-986d-4a33-bf3f-5b7a9c9515da,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,28,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,28,,-1,-1
541,5c8195da-2243-4de5-8c72-3173eadcd487,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,28,3,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,28,,-1,-1
542,8e8f5137-8327-4d98-8db9-41501f25e570,07Ran@3,BUYER,RandomAgent,_SystemAgent,42,2,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
543,6ed7fff1-55f4-4400-abbb-e6d52b4536cf,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,39,3,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,39,,-1,-1
544,fe73a53f-329d-43d0-9483-69ca1d307024,07Ran@3,BUYER,RandomAgent,_SystemAgent,26,3,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
545,52169722-b251-4663-8673-ea687b0aa2f7,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,31,2,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,31,,-1,-1
546,a32dc7dc-3a7f-4259-adc4-60efa26c3894,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,22,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,22,,-1,-1
547,00b6f7ea-c611-4f1c-aeac-a45ad8a58a0e,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,40,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,40,,-1,-1
548,ce6cb864-db25-47b5-bb74-4ce501d387ec,07Ran@3,BUYER,RandomAgent,_SystemAgent,13,1,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
549,ada81abe-9f84-44a7-8f71-e46a7b565e26,07Ran@3,BUYER,RandomAgent,_SystemAgent,16,2,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
550,e530aead-31cf-4da7-83af-6b7cbf649a97,07Ran@3,BUYER,RandomAgent,_SystemAgent,9,2,57,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
551,e2c25bb0-d832-4d0d-8a5e-969c89fd1789,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,43,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,43,,-1,-1
552,d410f2fa-e60f-4978-b1c0-b63d7ddb9cc7,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,35,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,35,,-1,-1
553,4e1449eb-cd9e-4368-bbd4-d8fa3e18d605,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,15,2,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,15,,-1,-1
554,acdd3d80-8724-4e42-94c2-407032c2c737,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,15,2,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,15,,-1,-1
555,00e7a0da-7a80-42a1-ab2b-2ce93eaecb99,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,30,2,57,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,True,4,0,30,,-1,-1
556,861654c2-8157-4f98-95ad-298cdd86ef1b,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,9,4,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,9,,-1,-1
557,e8519132-cad6-44bb-a54b-bb020d99f9a0,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,12,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,12,,-1,-1
558,31dcc867-77cb-47bd-85ed-08533a345798,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,40,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,40,,-1,-1
559,b90adb99-d9cd-4650-839c-2006974096e3,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,26,2,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,26,,-1,-1
