index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
68,16,0,0,0,10.0,20,10.0,19.250888333456235,39,14.384615384615385,21.034395931260736,21,13.904761904761905,33.0,0,,21,1.247,38481,672,0,0.0,6720.0,False,-0.09794325629527423,6,0.404,54406,20,10,1.0,392.50888333456237,False,0.17717864870790107,0,4.133,58991,139,10,1.0,2886.2174376630237,False,-0.07407638053545307,0,0.2,64991,0,22,0.0,462.7567104877362,False,-0.0007142999702175764,0,0.9290000000000003,89045,10,121,1.0,4203.343959312608,False,0.024591912899833604,0,1.0100000000000002,89595,19,132,1.0,4755.653522693954,False,0.033878829138670394,0.6666666666666666,395509,0.0,0.0,15,0,0,13,2,2.0,13,26,16,168.0,45.0,11,5,16,768,1.3648968636989594,108.3576687341556
69,16,0,0,0,10.0,20,10.0,19.35842115754792,6,22.0,20.628434305194684,11,13.090909090909092,33.0,0,,0,1.2260000000000002,38411,679,0,0.0,6790.0,False,-0.0986978268368403,0,0.398,54408,23,14,1.0,501.01789620567087,False,0.17839144851894692,0,4.133,58969,135,10,1.0,2819.671199320916,False,-0.07492323155463607,0,0.2,65025,0,21,0.0,433.19712040908837,False,-0.0004198231901124954,0,0.9290000000000003,88956,6,131,1.0,4446.770605831168,False,0.024959647735648863,0,1.0100000000000002,89540,14,142,1.0,4974.798080272725,False,0.03449228341299217,0.6666666666666666,395309,0.0,0.0,12,0,0,12,0,0.0,16,28,15,153.0,45.0,11,5,15,476,1.3902584360912442,109.74792717024684
70,15,0,0,0,10.0,20,10.0,19.460962745051255,4,23.0,20.72901748834524,35,21.285714285714285,33.0,0,,0,1.2260000000000002,38261,694,0,0.0,6940.0,False,-0.1003147637116247,0,0.398,54450,18,20,1.0,569.2192549010251,False,0.18003211511405895,25,4.383000000000002,58807,129,10,1.0,2717.7543689950644,False,-0.07818601197356273,0,0.2,65025,0,21,0.0,435.30936725525004,False,-0.00040364210225949895,0,0.9290000000000003,88956,0,137,0.6,4521.0,False,0.025376859002461807,0,1.0100000000000002,88795,39,152,1.0,5824.431682045464,False,0.030893061309397896,0.6,394294,0.0,0.0,12,0,0,18,2,1.6666666666666665,12,30,14,138.0,25.0,11,4,14,292,1.4910760819911957,111.23900325223804
71,14,0,0,0,10.0,20,10.0,19.478613738919655,12,19.666666666666668,21.61403950052875,16,33.0,33.0,0,,2,1.2460000000000004,38181,700,0,0.0,7000.0,False,-0.10139272162814764,0,0.398,54530,22,20,1.0,609.5722747783931,False,0.1821918363528198,6,4.418000000000001,58931,131,10,1.0,2767.8387948037625,False,-0.07590250505750236,0,0.2,65025,0,21,0.0,453.89482951110375,False,-0.00026126622507542603,0,0.929,88428,6,147,1.0,4980.684237003173,False,0.02202522643579166,0,1.0100000000000002,88795,29,162,1.0,5972.807145515334,False,0.03172701551004024,0.6666666666666666,393890,0.0,0.0,10,0,0,16,2,1.375,12,28,12,135.0,27.0,10,4,12,420,1.4663113942369819,112.70531464647502
72,12,0,0,0,10.0,20,10.0,19.299067856512234,2,8.0,22.191411891563444,9,35.0,33.0,0,,1,1.2540000000000002,38061,711,0,0.0,7110.0,False,-0.10279406691962746,0,0.398,54448,21,29,1.0,769.6729678388548,False,0.18214980346497553,0,4.412000000000001,59230,123,11,1.0,2617.890877158203,False,-0.07247015522561855,0,0.2,65025,0,21,0.0,466.0196497228323,False,-0.00016838277189146705,0,0.9290000000000003,88113,5,157,1.0,5291.957059457817,False,0.020233799050449145,0,1.0100000000000002,88795,19,172,1.0,6097.636825939706,False,0.032428629064735995,0.6666666666666666,393672,0.0,0.0,11,0,0,10,1,1.0,15,25,13,99.0,27.0,8,4,13,523,1.2667406657710671,113.97205531224608
73,13,0,0,0,10.0,20,10.0,18.970396149240127,6,12.666666666666666,22.191411891563444,0,,33.0,0,,2,1.2730000000000004,37971,718,0,0.0,7180.0,False,-0.10397982062780269,0,0.398,54378,24,35,1.0,903.9638652234045,False,0.18208826174136986,0,4.412,59154,119,21,1.0,2723.4967914824074,False,-0.07282556197059548,0,0.2,65025,0,21,0.0,466.0196497228323,False,-0.00016838277189146705,0,0.9290000000000003,88113,0,162,0.5,5346.0,False,0.02053755100664351,0,1.0100000000000002,88795,9,182,1.0,6205.722707024071,False,0.033036132977124724,0.5833333333333334,393436,0.0,0.0,11,0,0,15,1,1.0,12,27,15,129.0,60.0,8,5,15,260,1.2736627673730254,115.24571807961911
74,15,0,0,0,10.0,20,10.0,18.970396149240127,0,,22.191411891563444,0,,33.0,0,,0,1.2710000000000004,37881,727,0,0.0,7270.0,False,-0.10494998275267334,0,0.398,54268,25,45,1.0,1103.6678267158059,False,0.18186947898753664,0,4.412000000000001,59154,109,31,1.0,2755.7069489056403,False,-0.07257881269128036,0,0.2,65025,0,21,0.0,466.0196497228323,False,-0.00016838277189146705,0,0.9290000000000003,88113,0,162,0.0,5346.0,False,0.02053755100664351,0,1.0100000000000002,88795,0,191,0.9,6303.0,False,0.03358288649827448,0.48333333333333334,393236,0.0,0.0,8,0,0,16,0,0.0,13,29,11,138.0,14.0,11,4,11,200,1.2965994039550424,116.54231748357415
75,11,0,0,0,10.0,20,10.0,19.39988995150871,13,23.0,21.953036288942585,5,13.0,33.0,0,,0,1.2710000000000004,37741,741,0,0.0,7410.0,False,-0.10645912383580546,0,0.398,54507,21,42,1.0,1024.7953779633658,False,0.18617190602323397,0,4.412000000000001,58920,112,36,1.0,2963.0969809709086,False,-0.07457524260390916,0,0.2,65025,0,21,0.0,461.0137620677943,False,-0.00020673089776310585,0,0.9290000000000003,88048,0,167,0.5,5511.0,False,0.020734270843871895,0,1.0100000000000002,88795,0,191,0.0,6303.0,False,0.03358288649827448,0.4166666666666667,393036,0.0,0.0,10,0,0,13,0,0.0,10,23,13,93.0,44.0,6,5,13,564,1.1099141119048,117.65223159547895
76,13,0,0,0,10.0,20,10.0,19.857875761406465,16,23.0,21.323647235465554,13,12.923076923076923,33.0,0,,0,1.2710000000000004,37641,751,0,0.0,7510.0,False,-0.10753708175232839,0,0.398,54775,21,36,1.0,924.8835274106327,False,0.1908727527532192,0,4.412000000000001,58720,118,33,1.0,3046.909698616326,False,-0.07699742834564402,0,0.2,65025,0,21,0.0,447.79659194477665,False,-0.00030798241167495855,0,0.9290000000000003,87880,3,177,1.0,5904.970941706397,False,0.02106010039291351,0,1.0100000000000002,88795,0,191,0.0,6303.0,False,0.03358288649827448,0.5,392836,0.0,0.0,15,0,0,12,0,0.0,11,23,14,93.0,36.0,6,7,14,736,1.139842964708805,118.79207456018776
77,14,0,0,0,10.0,20,10.0,20.30948495940021,19,23.0,22.092577665144866,10,35.0,33.0,20,33.0,0,1.2710000000000001,37561,759,0,0.0,7590.0,False,-0.10839944808554675,0,0.398,55092,23,27,1.0,778.3560939038057,False,0.19612750187460978,0,4.412,58633,127,33,1.0,3308.359652793607,False,-0.0763275088265976,0,0.2,65025,0,21,0.0,463.9441309680422,False,-0.00018428250035973774,0,0.9290000000000003,88035,0,175,0.8,5775.0,False,0.022071965737024923,0,1.0100000000000002,88950,0,186,0.5,6138.0,False,0.034397868681077796,0.5499999999999999,393296,0.0,0.0,20,0,0,15,0,0.0,11,26,14,114.0,33.0,8,6,14,1647,1.2923034438863397,120.0843780040741
78,14,0,0,0,10.0,20,10.0,20.537187247281754,11,23.0,22.06287603852086,12,21.666666666666668,33.0,7,33.0,0,1.2710000000000001,37481,767,0,0.0,7670.0,False,-0.10926181441876509,0,0.398,55225,25,26,1.0,783.9668684293256,False,0.199055351720737,0,4.412000000000002,58640,128,31,1.0,3312.709124846211,False,-0.07618694077704416,0,0.2,65025,0,21,0.0,463.320396808938,False,-0.00018906068111249985,0,0.9290000000000003,88018,1,178,1.0,5896.062876038521,False,0.022561308445680116,0,1.0100000000000002,88938,0,187,0.1,6171.0,False,0.034448453782079384,0.5166666666666667,393327,0.0,0.0,15,0,0,15,0,0.0,14,29,14,150.0,27.0,10,4,14,944,1.4189385985955596,121.50331660266966
79,14,0,0,0,10.0,20,10.0,21.13374479254083,39,22.923076923076923,22.568784592420236,24,25.833333333333332,33.0,20,33.0,0,1.2710000000000004,37371,778,0,0.0,7780.0,False,-0.11044756812694033,13,0.528,55771,24,10,1.0,451.3374479254083,False,0.20724104699816115,0,4.412000000000001,58366,157,17,1.0,3701.6672705000547,False,-0.07740529753405098,0,0.2,65025,0,21,0.0,473.944476440825,False,-0.00010767380808021125,0,0.929,88103,0,176,0.8,5808.0,False,0.02302184152249913,0,1.0100000000000002,88893,7,187,1.0,6328.9814921469415,False,0.03483054829835619,0.6333333333333333,393529,0.0,0.0,24,0,0,16,2,1.5555555555555556,13,29,11,153.0,9.0,11,3,11,1894,1.5549214910715818,123.05823809374124
80,11,0,0,0,10.0,20,10.0,20.949256128750243,2,8.0,23.228898570471234,60,25.0,33.0,20,33.0,2,1.2910000000000001,37231,790,0,0.0,7900.0,False,-0.11217230079337703,0,0.5150000000000001,55691,22,20,1.0,638.9851225750049,False,0.2075390772957809,43,4.8420000000000005,58017,149,10,1.0,3353.7281488884983,False,-0.08541782355414894,0,0.2,65025,0,21,0.0,487.8068699798959,False,-1.4794927156107973e-06,0,0.9290000000000003,87938,8,173,1.0,5894.8311885637695,False,0.021655094979506184,0,1.0100000000000002,88218,39,190,1.0,7175.9270442483785,False,0.03200309718099564,0.6666666666666666,392120,0.0,0.0,19,0,0,12,4,3.5405405405405403,15,27,12,99.0,24.0,8,3,12,860,1.2699733385816216,124.32821143232286
81,12,0,0,0,10.0,20,10.0,20.95739247574739,1,22.0,22.938631080551524,37,21.37837837837838,33.0,0,,0,1.2890000000000004,37121,801,0,0.0,8010.0,False,-0.11335805450155226,0,0.5150000000000001,55623,21,29,1.0,817.7643817966743,False,0.2080002197071908,27,5.069000000000001,57905,140,10,1.0,3163.42125741015,False,-0.088591664822426,0,0.2,65025,0,21,0.0,481.711252691582,False,-4.8175606401292995e-05,0,0.9290000000000003,87883,3,183,1.0,6107.8158932416545,False,0.022233927389255954,0,1.0100000000000002,87482,61,200,1.0,7999.256495913643,False,0.028357201047188235,0.6666666666666666,391039,0.0,0.0,11,0,0,13,2,1.6875,13,26,14,147.0,24.0,9,3,14,222,2.0000416776165366,126.3282531099394
82,14,0,0,0,10.0,20,10.0,20.526297654491394,4,8.0,22.938631080551524,0,,33.0,13,33.0,2,1.3090000000000002,37001,811,0,0.0,8110.0,False,-0.11486719558468438,0,0.5150000000000001,55539,21,37,1.0,969.4730132161816,False,0.2078246056098674,0,5.042000000000002,57873,134,20,1.0,3209.296507312877,False,-0.0887305113659404,0,0.2,65025,0,21,0.0,481.711252691582,False,-4.8175606401292995e-05,0,0.9290000000000003,88312,0,173,0.3,5709.0,False,0.02481480232466642,0,1.0100000000000002,87482,51,210,1.0,8099.870185108128,False,0.028922707006082172,0.5499999999999999,391232,0.0,0.0,16,0,0,13,1,1.0,17,30,14,135.0,28.0,10,4,14,645,1.4609710229560733,127.78922413289547
83,14,0,0,0,10.0,20,10.0,20.46600415198695,14,20.0,22.938631080551524,0,,33.0,0,,0,1.3070000000000004,36891,822,0,0.0,8220.0,False,-0.1160529492928596,0,0.5150000000000001,55729,20,33,1.0,875.3781370155693,False,0.21090654252560756,0,5.042000000000002,57593,138,30,1.0,3512.467505390745,False,-0.09069797679303543,0,0.2,65025,0,21,0.0,481.711252691582,False,-4.8175606401292995e-05,0,0.9290000000000003,88312,0,173,0.0,5709.0,False,0.02481480232466642,0,1.0100000000000002,87482,41,220,1.0,8200.483874302612,False,0.02948821296497611,0.5,391032,0.0,0.0,12,0,0,18,0,0.0,11,29,14,153.0,24.0,11,3,14,480,1.4730984587222338,129.2623225916177
84,14,0,0,0,10.0,20,10.0,20.46600415198695,0,,22.299902599754628,12,11.0,33.0,10,33.0,0,1.3070000000000002,36841,827,0,0.0,8270.0,False,-0.11659192825112108,0,0.5150000000000001,55579,25,43,1.0,1130.0381785354389,False,0.21041779685382286,0,5.042000000000002,57725,128,28,1.0,3244.0458042474593,False,-0.09073184969704252,0,0.2,65025,0,21,0.0,468.29795459484717,False,-0.00015092957916585672,0,0.9290000000000003,88312,0,173,0.0,5709.0,False,0.02481480232466642,0,1.0100000000000002,87680,43,220,1.0,8218.895811789449,False,0.03181744293320202,0.5,391162,0.0,0.0,16,0,0,5,0,0.0,23,28,13,117.0,45.0,9,5,13,662,1.5191053822636604,130.78142797388136
85,13,0,0,0,10.0,20,10.0,20.715281325170174,12,23.0,21.817608697265563,9,11.0,33.0,0,,0,1.3070000000000004,36741,837,0,0.0,8370.0,False,-0.11766988616764401,0,0.5150000000000001,55755,25,41,1.0,1099.3265343319772,False,0.21388115011999806,0,5.042000000000002,57548,130,29,1.0,3325.6972244928243,False,-0.09281820447308203,0,0.2,65025,0,21,0.0,458.1697826425768,False,-0.00022851749955889715,0,0.9290000000000003,88213,0,182,0.9,6006.0,False,0.025371238435683854,0,1.0100000000000002,87680,33,230,1.0,8309.981087009764,False,0.03232939380506622,0.65,390962,0.0,0.0,11,0,0,11,0,0.0,17,28,17,99.0,31.0,8,5,17,575,1.3172542955726385,132.098682269454
86,17,0,0,0,10.0,20,10.0,20.97635364696817,28,22.0,21.27612968411279,10,11.0,33.0,8,33.0,0,1.3070000000000002,36661,845,0,0.0,8450.0,False,-0.11853225250086237,0,0.5150000000000001,56251,27,23,1.0,752.456133880268,False,0.22083537571016162,0,5.042000000000002,57042,148,29,1.0,3721.50810059056,False,-0.09753858569465929,0,0.2,65025,0,21,0.0,446.79872336636856,False,-0.0003156266882718178,0,0.9290000000000003,88103,0,192,1.0,6336.0,False,0.025989500781258782,0,1.0100000000000002,87944,23,232,1.0,8145.350982734594,False,0.03437173856908567,0.6666666666666666,391026,0.0,0.0,16,0,0,8,0,0.0,21,29,14,153.0,47.0,11,6,14,1190,1.3353509940207005,133.4340332634747
87,14,0,0,0,10.0,20,10.0,21.09976548855652,17,22.0,20.881612919358208,9,13.0,33.0,10,33.0,0,1.3070000000000004,36571,854,0,0.0,8540.0,False,-0.11950241462573301,0,0.5150000000000001,56515,28,16,1.0,617.5962478169043,False,0.2250732606913689,0,5.042000000000002,56785,155,30,1.0,3896.912038307007,False,-0.10013243623843623,0,0.2,65025,0,21,0.0,438.5138713065224,False,-0.0003790936638639754,0,0.929,88136,0,191,0.0,6303.0,False,0.02617497948493126,0,1.0100000000000002,88124,22,233,1.0,8148.395484225881,False,0.036412254433086495,0.5,391156,0.0,0.0,17,0,0,11,0,0.0,16,27,16,102.0,45.0,9,5,16,1021,1.505435649305582,134.93946891278028
88,16,0,0,0,10.0,20,10.0,21.183414440963613,13,22.0,21.267827996758875,35,23.142857142857142,33.00000000000001,20,33.0,0,1.3070000000000004,36481,863,0,0.0,8630.0,False,-0.12047257675060366,0,0.5150000000000001,56691,29,13,1.0,565.384387732527,False,0.22830485067838616,5,5.092000000000001,57169,158,10,1.0,3559.65776163984,False,-0.09683266357964851,0,0.2,65025,0,21,0.0,446.6243879319364,False,-0.0003169622030984293,0,0.9290000000000003,88191,3,195,1.0,6498.803483990278,False,0.027893768387629598,0,1.0100000000000002,87919,34,229,1.0,8280.106151889804,False,0.03484811065709937,0.6666666666666666,391476,0.0,0.0,20,0,0,12,1,0.38461538461538464,18,30,19,183.0,60.0,11,5,19,1813,1.5724664479494095,136.5119353607297
89,19,0,0,0,10.0,20,10.0,21.150767700928668,14,20.857142857142858,21.267827996758875,0,,33.00000000000001,20,33.0,2,1.3270000000000004,36311,878,0,0.0,8780.0,False,-0.12252069679199724,0,0.5150000000000001,56917,24,11,1.0,472.65844471021535,False,0.23217767381759036,0,5.0870000000000015,56877,162,20,1.0,3851.7809274856218,False,-0.09906861659068143,0,0.2,65025,0,21,0.0,446.6243879319364,False,-0.0003169622030984293,0,0.9290000000000003,88488,0,189,0.3,6237.000000000001,False,0.02976090108926584,0,1.0100000000000002,88282,24,228,1.0,8034.427871922215,False,0.03754779095944315,0.5499999999999999,391900,0.0,0.0,20,0,0,14,1,1.0,17,31,13,197.0,60.0,14,5,13,1136,1.6588891595602036,138.1708245202899
90,13,0,0,0,10.0,20,10.0,20.94516556145922,2,8.0,24.341612804619608,53,35.0377358490566,33.00000000000001,20,33.0,2,1.3450000000000002,36171,890,0,0.0,8900.0,False,-0.12424542945843395,0,0.5150000000000001,56837,22,21,1.0,659.8484767906436,False,0.23247077092090643,33,5.417000000000002,57488,154,10,1.0,3468.971624510916,False,-0.09263990849782504,0,0.2,65025,0,21,0.0,511.17386889701174,False,0.0001775258460908486,0,0.9290000000000003,87510,25,192,1.0,6944.540320115492,False,0.022743850088891984,0,1.0100000000000002,88063,32,225,1.0,8203.93160974783,False,0.03603868978826097,0.6666666666666666,391094,0.0,0.0,20,0,0,14,3,2.8333333333333335,15,29,13,87.0,25.0,9,4,13,1421,1.4632663847878575,139.63409090507776
91,13,0,0,0,10.0,20,10.0,21.014159106285547,4,23.0,24.341612804619608,0,,33.00000000000001,13,33.0,0,1.3430000000000002,36061,901,0,0.0,9010.0,False,-0.12543118316660917,0,0.5150000000000001,56839,21,27,1.0,777.3822958697098,False,0.23378085434492188,0,5.384000000000002,57396,148,20,1.0,3596.927803822653,False,-0.09306923804698519,0,0.2,65025,0,21,0.0,511.17386889701174,False,0.0001775258460908486,0,0.9290000000000003,87939,15,189,1.0,6602.124192069295,False,0.025641723670844347,0,1.0100000000000002,88063,22,235,1.0,8290.515481701634,False,0.036525340222471274,0.6666666666666666,391323,0.0,0.0,17,0,0,3,0,0.0,23,26,10,126.0,32.0,7,6,10,721,1.22517114225775,140.8592620473355
92,10,0,0,0,10.0,20,10.0,21.082609118317325,8,22.0,24.341612804619608,0,,33.00000000000001,20,33.0,0,1.3430000000000002,35961,911,0,0.0,9110.0,False,-0.1265091410831321,0,0.5150000000000001,56915,21,29,1.0,821.3956644312025,False,0.2358937959687737,0,5.384000000000002,57220,146,30,1.0,3808.309315412918,False,-0.09414646068261413,0,0.2,65025,0,21,0.0,511.17386889701174,False,0.0001775258460908486,0,0.9290000000000003,88269,5,189,1.0,6358.708064023099,False,0.027983161141779275,0,1.0100000000000002,88393,12,235,1.0,8047.099353655437,False,0.038866777693406206,0.6666666666666666,391783,0.0,0.0,21,0,0,9,0,0.0,17,26,10,96.0,24.0,7,3,10,1036,1.1813314631581306,142.04059351049364
93,10,0,0,0,10.0,20,10.0,21.082609118317325,0,,24.341612804619608,0,,33.000000000000014,20,33.0,0,1.3430000000000002,35861,921,0,0.0,9210.0,False,-0.12758709899965506,0,0.5150000000000001,56815,21,39,1.0,1032.2217556143755,False,0.23601049667573273,0,5.384000000000002,57220,136,40,1.0,3840.899352275941,False,-0.09389680129712466,0,0.2,65025,0,21,0.0,511.17386889701174,False,0.0001775258460908486,0,0.9290000000000003,88599,0,184,0.5,6072.000000000003,False,0.030081273395609214,0,1.0100000000000002,88723,2,235,1.0,7803.683225609243,False,0.04120821516434113,0.5833333333333334,392243,0.0,0.0,19,0,0,8,0,0.0,16,24,6,56.0,17.0,4,6,6,860,1.2156200176104903,143.25621352810413
94,6,0,0,0,10.0,20,10.0,21.17776024206447,12,22.0,23.932327031686658,8,13.0,33.000000000000014,20,33.0,0,1.3430000000000002,35751,932,0,0.0,9320.0,False,-0.1287728527078303,0,0.5150000000000001,56989,20,37,1.0,983.5771289563853,False,0.23923742162120976,0,5.384000000000002,57060,138,42,1.0,3927.688648735736,False,-0.0956833362795834,0,0.2,65025,0,21,0.0,502.5788676654198,False,0.00011168294033476259,0,0.9290000000000003,88962,0,173,0.0,5709.000000000003,False,0.032121539136006474,0,1.0100000000000002,88916,0,236,1.0,7788.000000000004,False,0.04328960532380085,0.5,392703,0.0,0.0,22,0,0,5,0,0.0,16,21,13,24.0,24.0,3,3,13,1228,0.9799506990239024,144.23616422712803
95,13,0,0,0,10.0,20,10.0,21.495608175732272,22,23.0,23.134890234389367,23,16.217391304347824,33.000000000000014,20,33.0,0,1.3430000000000002,35641,943,0,0.0,9430.0,False,-0.1299586064160055,0,0.5150000000000001,57405,19,25,1.0,727.3902043933068,False,0.24544444425225623,0,5.384000000000002,56927,150,29,1.0,3895.253043157132,False,-0.09796953344499582,0,0.2,65025,0,21,0.0,485.8326949221767,False,-1.6602867194372804e-05,0,0.929,89193,0,172,0.9,5676.000000000003,False,0.03453276228374869,0,1.0100000000000002,88972,4,236,1.0,7880.539560937561,False,0.04443923358478375,0.65,393163,0.0,0.0,25,0,0,12,0,0.0,15,27,14,144.0,30.0,8,5,14,1739,1.2718445006757975,145.50800872780383
96,14,0,0,0,10.0,20,10.0,21.261947311812506,2,8.0,23.42390868114151,5,35.0,33.000000000000014,16,33.0,2,1.3630000000000002,35521,953,0,0.0,9530.0,False,-0.13146774749913764,0,0.5150000000000001,57305,19,35,1.0,934.1681559134377,False,0.24551750771724565,0,5.384000000000002,57086,142,34,1.0,3815.609413436187,False,-0.09614357954437641,0,0.2,65025,0,21,0.0,491.90208230397167,False,2.9892309549521793e-05,0,0.9290000000000003,89325,0,168,0.0,5544.000000000003,False,0.03527467709843861,0,1.0100000000000002,89193,0,233,0.9,7689.000000000004,False,0.04584696320776987,0.48333333333333334,393455,0.0,0.0,17,0,0,12,1,1.0,4,16,18,81.0,51.0,7,7,18,903,1.3340328177437186,146.84204154554754
97,18,0,0,0,10.0,20,10.0,21.261947311812506,0,,24.762185150728765,22,36.0,33.00000000000001,20,33.0,0,1.3610000000000002,35391,966,0,0.0,9660.0,False,-0.13286909279061745,0,0.5150000000000001,57235,16,45,1.0,1116.7876290315628,False,0.24597692770170276,0,5.384000000000002,57878,132,22,1.0,3351.3451184752835,False,-0.0875657270796605,0,0.2,65025,0,21,0.0,520.0058881653041,False,0.000245184453303325,0,0.9290000000000003,89721,0,156,0.0,5148.000000000001,False,0.03750042154250835,0,1.0100000000000002,88665,12,235,1.0,8052.146221808747,False,0.041952732280088244,0.5,393915,0.0,0.0,19,0,0,14,0,0.0,5,19,18,138.0,36.0,11,7,18,1652,1.7170163532719016,148.55905789881945
98,18,0,0,0,10.0,20,10.0,21.44180316509459,12,23.0,24.762185150728765,0,,33.00000000000001,20,33.0,0,1.3610000000000002,35281,977,0,0.0,9770.0,False,-0.13405484649879268,0,0.5150000000000001,57421,15,43,1.0,1071.9975360990675,False,0.24950411279858425,0,5.384000000000002,57602,134,32,1.0,3665.591548945996,False,-0.08938706316209838,0,0.2,65025,0,21,0.0,520.0058881653041,False,0.000245184453303325,0,0.9290000000000003,89985,0,148,0.0,4884.000000000001,False,0.038984251171888175,0,1.0100000000000002,89061,2,233,1.0,7738.524370301459,False,0.0446414886088055,0.5,394375,0.0,0.0,19,0,0,7,0,0.0,14,21,16,168.0,66.0,11,7,16,1136,1.4742796448990703,150.03333754371852
99,16,0,0,0,10.0,20,10.0,21.15045315666476,16,19.25,24.388943871209946,50,23.0,33.00000000000001,20,33.0,2,1.3810000000000002,35161,987,0,0.0,9870.0,False,-0.1355639875819248,0,0.5150000000000001,57613,15,39,1.0,974.8676731099256,False,0.25259645215063303,18,5.564000000000002,57940,140,10,1.0,3204.952880645166,False,-0.08773726515922435,0,0.2,65025,0,21,0.0,512.1678212954089,False,0.0001851401223813287,0,0.9290000000000003,90315,0,138,0.0,4554.000000000001,False,0.040839038208612954,0,1.0100000000000002,88241,42,233,1.0,8713.33564259082,False,0.040902750944765726,0.5,394295,0.0,0.0,20,0,0,8,2,1.3599999999999999,4,12,18,186.0,42.0,12,4,18,1152,1.382801292464137,151.41613883618265
100,18,0,0,0,10.0,20,10.0,21.183980678475034,2,23.0,24.388943871209946,0,,33.000000000000014,20,33.0,0,1.3790000000000002,35061,997,0,0.0,9970.0,False,-0.13664194549844774,0,0.5150000000000001,57559,15,47,1.0,1145.6470918883265,False,0.2532731878653019,0,5.546000000000001,57894,132,20,1.0,3284.0643269829034,False,-0.08783599927237355,0,0.2,65025,0,21,0.0,512.1678212954089,False,0.0001851401223813287,0,0.9290000000000003,90711,0,126,0.0,4158.000000000002,False,0.043064782652682695,0,1.0100000000000002,88505,32,235,1.0,8535.446203878722,False,0.042870570734151306,0.5,394755,0.0,0.0,17,0,0,7,0,0.0,4,11,19,123.0,66.0,11,7,19,906,1.5493859639391303,152.96552480012178
101,19,0,0,0,10.0,20,10.0,21.379783083453756,12,23.0,24.388943871209946,0,,33.000000000000014,20,33.0,0,1.3790000000000002,34991,1004,0,0.0,10040.0,False,-0.1373965160400138,0,0.5150000000000001,57705,18,45,1.0,1142.090238755419,False,0.25638248360162363,0,5.546000000000001,57618,134,30,1.0,3596.5592493191016,False,-0.08967075296603973,0,0.2,65025,0,21,0.0,512.1678212954089,False,0.0001851401223813287,0,0.9290000000000003,91041,0,116,0.0,3828.000000000002,False,0.04491956968940748,0,1.0100000000000002,88835,22,235,1.0,8291.556765166622,False,0.04520934793088184,0.5,395215,0.0,0.0,20,0,0,10,0,0.0,3,13,12,189.0,21.0,13,6,12,1136,1.4170699156820774,154.38259471580386
102,12,0,0,0,10.0,20,10.0,19.637750722278497,29,13.620689655172415,24.121492346333188,15,20.333333333333332,33.000000000000014,20,33.0,17,1.549,34754,1009,0,0.0,10090.0,False,-0.14196705760607106,0,0.5150000000000001,57831,23,43,1.0,1074.4232810579754,False,0.25836951622389154,0,5.546000000000001,57528,153,25,1.0,3607.6131691669398,False,-0.09096498208056701,0,0.2,65025,0,21,0.0,506.5513392729969,False,0.0001421144745054448,0,0.9290000000000003,91438,0,107,0.5,3531.0000000000014,False,0.04771299137805056,0,1.0100000000000002,88793,22,239,1.0,8417.672831619333,False,0.04544606409480397,0.5833333333333334,395369,0.0,0.0,24,0,0,7,1,1.0,1,8,11,114.0,42.0,8,4,11,1441,0.9768003132194281,155.3593950290233
