index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
101,0,0,0,0,10.0,9,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,11,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,42046,7,508,1.0,12968.775889323862,False,0.2396328883154597,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,121492,0,16,0.0,688.0,False,0.20936234415945368,8,9.261999999999999,63672,2004,0,0.0,25160.039241176906,False,-0.24311105752612108,0.16666666666666666,266731,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,219,0.29895708337426186,162.00149689242244
102,0,0,0,0,10.0,11,10.0,25.391291120716264,0,,12.554909800986481,0,,43.000000000000014,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,41936,8,518,1.0,13232.688800531025,False,0.24019373164743713,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,121965,0,5,0.0,215.00000000000006,False,0.21170987850393075,9,9.344000000000001,63553,2004,0,0.0,25160.039241176906,False,-0.2442922693104457,0.16666666666666666,266975,0.0,0.25,8,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,583,0.30112973414361477,162.30262662656605
103,0,0,0,0,10.0,10,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000001,11,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,41836,8,528,1.0,13486.601711738187,False,0.24088229216248416,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,0.23600000000000002,122051,0,3,0.0,129.00000000000003,False,0.21213670293019932,9,9.425,63428,2004,0,0.0,25160.039241176906,False,-0.24553303799145898,0.16666666666666666,266836,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,186,0.30020149424672127,162.60282812081277
104,0,0,0,0,10.0,9,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,41746,7,538,1.0,13730.51462294535,False,0.2416985698606012,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,7,0.30600000000000005,122088,0,0,0.0,0.0,False,0.2118637338203764,10,9.516000000000002,63280,2004,0,0.0,25160.039241176906,False,-0.24700210810977868,0.16666666666666666,266635,0.0,0.25,4,0,0,0,7,6.75,0,0,0,0.0,0.0,0,0,0,176,0.30001629423350096,162.90284441504627
105,0,0,0,0,10.0,10,10.0,25.391291120716264,0,,12.554909800986481,0,,43.0,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,41646,7,548,1.0,13984.427534152514,False,0.24238713037564844,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,10,0.399,121929,0,0,0.0,0.0,False,0.21028547605812753,10,9.606000000000002,63122,2004,0,0.0,25160.039241176906,False,-0.24857043972257944,0.16666666666666666,266218,0.0,0.25,4,0,0,0,8,8.0,0,0,0,0.0,0.0,0,0,0,100,0.30085568130016327,163.20370009634644
106,0,0,0,0,10.0,8,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000001,18,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,41566,5,558,1.0,14218.340445359676,False,0.2433311252568351,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,9,0.47900000000000004,121805,0,0,0.0,0.0,False,0.20905463352656237,9,9.686000000000002,62990,2004,0,0.0,25160.039241176906,False,-0.24988069144972944,0.16666666666666666,265882,0.0,0.25,3,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,80,0.2935268599539995,163.49722695630044
107,0,0,0,0,10.0,8,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000001,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,41486,3,568,1.0,14452.253356566838,False,0.24427512013802194,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,11,0.5800000000000001,121623,0,0,0.0,0.0,False,0.20724807432700706,9,9.767000000000001,62875,2004,0,0.0,25160.039241176906,False,-0.25102219863626163,0.16666666666666666,265505,0.0,0.25,3,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,80,0.29317201767116785,163.7903989739716
108,0,0,0,0,10.0,12,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000001,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,41366,5,578,1.0,14726.166267774,False,0.24470824628692936,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,12,0.6890000000000001,121410,0,0,0.0,0.0,False,0.20513380449456048,8,9.838000000000001,62765,2004,0,0.0,25160.039241176906,False,-0.25211407507555333,0.16666666666666666,265062,0.0,0.25,4,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,120,0.2900560228154063,164.080454996787
109,0,0,0,0,10.0,11,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000001,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,41256,6,588,1.0,14990.079178981163,False,0.24526908961890678,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,8,0.7570000000000001,121299,0,0,0.0,0.0,False,0.2040320019058207,12,9.950000000000001,62550,2004,0,0.0,25160.039241176906,False,-0.2542481972068961,0.16666666666666666,264626,0.0,0.25,4,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,110,0.30035040713846684,164.38080540392548
110,0,0,0,0,10.0,7,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000001,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,41186,3,598,1.0,15213.992090188327,False,0.24634080168316344,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,9,0.8390000000000002,121174,0,0,0.0,0.0,False,0.20279123322480744,11,10.048,62376,2004,0,0.0,25160.039241176906,False,-0.25597534721086657,0.16666666666666666,264257,0.0,0.25,3,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,70,0.2892168005928397,164.67002220451832
111,0,0,0,0,10.0,10,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000001,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,41086,3,608,1.0,15467.90500139549,False,0.24702936219821048,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,8,0.9100000000000001,121064,0,0,0.0,0.0,False,0.20169935678551576,12,10.157,62170,2004,0,0.0,25160.039241176906,False,-0.25802013399717644,0.16666666666666666,263841,0.0,0.25,4,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,100,0.2862543808296323,164.95627658534795
112,0,0,0,0,10.0,8,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000001,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,41006,1,618,1.0,15701.817912602652,False,0.24797335707939733,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,13,1.0320000000000003,120830,0,0,0.0,0.0,False,0.19937663781465895,7,10.215000000000002,62077,2004,0,0.0,25160.039241176906,False,-0.2589432658958503,0.16666666666666666,263434,0.0,0.25,3,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,80,0.2832095790654421,165.2394861644134
113,0,0,0,0,10.0,9,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000001,11,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,40916,0,628,1.0,15945.730823809814,False,0.24878963477751437,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,1.0190000000000001,120830,0,0,0.0,0.0,False,0.19937663781465895,11,10.318000000000001,61903,2004,0,0.0,25160.039241176906,False,-0.26067041589982076,0.16666666666666666,263170,0.0,0.25,3,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,90,0.27952820248901844,165.5190143669024
114,0,0,0,0,10.0,12,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000001,11,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,40796,2,638,1.0,16219.643735016976,False,0.2492227609264218,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,1.0190000000000001,120830,0,0,0.0,0.0,False,0.19937663781465895,11,10.417,61717,2004,0,0.0,25160.039241176906,False,-0.2625166796971685,0.16666666666666666,262864,0.0,0.25,3,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,120,0.28124806098639965,165.8002624278888
115,0,0,0,0,10.0,7,10.0,25.391291120716264,0,,12.554909800986481,0,,43.000000000000014,14,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,40726,0,647,0.9,16428.16535510342,False,0.2500978997561039,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,3,1.0490000000000002,120801,0,0,0.0,0.0,False,0.19908877948066386,11,10.516,61530,2004,0,0.0,25160.039241176906,False,-0.26437286964396434,0.15,262578,0.0,0.25,3,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,70,0.28066632244735956,166.08092875033617
116,0,0,0,0,9.999999999999998,10,10.0,25.391291120716264,0,,12.554909800986481,0,,43.000000000000014,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,40626,0,657,1.0,16682.078266310586,False,0.25078646027115115,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,9,1.1360000000000001,120670,0,0,0.0,0.0,False,0.19778845390296196,11,10.615000000000002,61349,2004,0,0.0,25160.039241176906,False,-0.2661695026940715,0.16666666666666666,262166,0.0,0.25,4,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,100,0.2803651774302125,166.36129392776638
117,0,0,0,0,9.999999999999998,13,10.0,25.391291120716264,0,,12.554909800986481,0,,43.000000000000014,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,40496,3,667,1.0,16965.99117751775,False,0.2510918692369888,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,11,1.237,120501,0,0,0.0,0.0,False,0.19611093464623203,9,10.694000000000003,61219,2004,0,0.0,25160.039241176906,False,-0.26745990212232534,0.16666666666666666,261737,0.0,0.25,4,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,130,0.2773406384512782,166.63863456621766
118,0,0,0,0,10.0,12,10.0,25.391291120716264,0,,12.554909800986481,0,,43.000000000000014,9,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,40376,5,677,1.0,17239.90408872491,False,0.25152499538589634,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,1.2260000000000002,120501,0,0,0.0,0.0,False,0.19611093464623203,9,10.775000000000002,61087,2004,0,0.0,25160.039241176906,False,-0.26877015384947534,0.16666666666666666,261485,0.0,0.25,4,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,120,0.2738628266379237,166.91249739285558
119,0,0,0,0,10.0,10,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000001,11,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,40276,5,687,1.0,17493.816999932074,False,0.2522135559009436,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,1.2260000000000002,120501,0,0,0.0,0.0,False,0.19611093464623203,11,10.876000000000001,60901,2004,0,0.0,25160.039241176906,False,-0.2706164176468231,0.16666666666666666,261199,0.0,0.25,3,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,100,0.2713389443233609,167.18383633717895
120,0,0,0,0,10.0,11,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000001,9,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,40166,6,697,1.0,17757.729911139235,False,0.25277439923292083,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,0,1.2260000000000002,120501,0,0,0.0,0.0,False,0.19611093464623203,9,10.955000000000002,60779,2004,0,0.0,25160.039241176906,False,-0.271827407879492,0.16666666666666666,260967,0.0,0.25,4,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,110,0.2718707323074341,167.45570706948638
121,0,0,0,0,10.0,10,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000001,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,40066,6,707,1.0,18011.6428223464,False,0.25346295974796806,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,10,1.326,120349,0,0,0.0,0.0,False,0.1946021599301199,10,11.046000000000001,60621,2004,0,0.0,25160.039241176906,False,-0.2733957394922928,0.16666666666666666,260557,0.0,0.25,3,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,100,0.2722642542794347,167.72797132376581
122,0,0,0,0,10.000000000000002,8,10.0,25.391291120716264,0,,12.554909800986481,0,,43.000000000000014,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,39986,4,717,1.0,18245.555733553563,False,0.2544069546291549,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,12,1.4360000000000004,120140,0,0,0.0,0.0,False,0.19252759469546574,8,11.116,60511,2004,0,0.0,25160.039241176906,False,-0.27448761593158444,0.16666666666666666,260158,0.0,0.25,3,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,80,0.2725341282784939,168.0005054520443
123,0,0,0,0,10.000000000000002,12,10.0,25.391291120716264,0,,12.554909800986481,0,,43.000000000000014,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,39866,6,727,1.0,18519.468644760724,False,0.2548400807780623,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,11,1.534,119963,0,0,0.0,0.0,False,0.19077066624315095,9,11.198000000000004,60387,2004,0,0.0,25160.039241176906,False,-0.2757184584631496,0.16666666666666666,259737,0.0,0.25,4,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,120,0.270456163212657,168.27096161525697
124,0,0,0,0,10.000000000000002,8,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000002,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,39786,4,737,1.0,18753.381555967888,False,0.25578407565924915,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,7,1.5930000000000004,119871,0,0,0.0,0.0,False,0.18985746049392518,13,11.319000000000003,60143,2004,0,0.0,25160.039241176906,False,-0.2781404389284875,0.16666666666666666,259321,0.0,0.25,3,0,0,0,8,8.0,0,0,0,0.0,0.0,0,0,0,80,0.27062561735510826,168.54158723261207
125,0,0,0,0,10.000000000000002,8,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000002,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,39706,2,747,1.0,18987.29446717505,False,0.25672807054043584,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,13,1.7160000000000004,119625,0,0,0.0,0.0,False,0.1874156277296911,7,11.376000000000003,60057,2004,0,0.0,25160.039241176906,False,-0.27899408778102464,0.16666666666666666,258909,0.0,0.25,3,0,0,0,8,8.0,0,0,0,0.0,0.0,0,0,0,80,0.2715204721316695,168.81310770474374
126,0,0,0,0,10.000000000000002,10,10.0,25.391291120716264,0,,12.554909800986481,0,,43.00000000000002,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,39606,2,757,1.0,19241.207378382212,False,0.25741663105548307,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,12,1.8230000000000004,119414,0,0,0.0,0.0,False,0.1853212101961407,8,11.449000000000002,59946,2004,0,0.0,25160.039241176906,False,-0.2800958903697644,0.16666666666666666,258487,0.0,0.25,4,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,100,0.25582187436521053,169.06892957910895
127,0,0,0,0,10.000000000000002,9,10.0,25.391291120716264,0,,12.554909800986481,0,,43.000000000000014,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,39516,1,767,1.0,19485.120289589373,False,0.2582329087535999,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,9,1.9010000000000002,119300,0,0,0.0,0.0,False,0.18418962915905662,11,11.551,59765,2004,0,0.0,25160.039241176906,False,-0.2818925234198716,0.16666666666666666,258102,0.0,0.25,3,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,90,0.1345656318590045,169.20349521096796
128,0,0,0,0,10.000000000000002,11,10.0,25.391291120716264,0,,12.554909800986481,0,,43.000000000000014,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,39406,2,777,1.0,19749.033200796537,False,0.2587937520855773,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,10,1.9920000000000002,119168,0,0,0.0,0.0,False,0.1828793774319066,10,11.640000000000002,59608,2004,0,0.0,25160.039241176906,False,-0.28345092888322426,0.16666666666666666,257703,0.0,0.25,4,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,110,0.13428259547799826,169.33777780644596
129,0,0,0,0,10.000000000000002,10,10.0,25.391291120716264,0,,12.554909800986481,0,,43.000000000000014,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,39306,2,787,1.0,20002.9461120037,False,0.25948231260062454,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,10,2.0820000000000007,119015,0,0,0.0,0.0,False,0.18136067656634638,10,11.730000000000002,59446,2004,0,0.0,25160.039241176906,False,-0.28505896509381745,0.16666666666666666,257288,0.0,0.25,3,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,100,0.13406493607908487,169.47184274252504
130,0,0,0,0,10.000000000000002,0,,25.391291120716264,0,,12.554909800986481,0,,43.000000000000014,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,39306,0,789,0.2,20033.728694245132,False,0.2598754590697736,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,9,2.162000000000001,118883,0,0,0.0,0.0,False,0.18005042483919637,11,11.830000000000002,59264,2004,0,0.0,25160.039241176906,False,-0.28686552429337275,0.03333333333333333,256974,0.0,0.25,0,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,0,0.13074132148176432,169.6025840640068
131,0,0,0,0,10.000000000000002,0,,25.391291120716264,0,,12.554909800986481,0,,43.000000000000014,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,39306,0,789,0.0,20033.728694245132,False,0.2598754590697736,0,13.448000000000002,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,8,2.2330000000000005,118777,0,0,0.0,0.0,False,0.17899825299769714,12,11.939000000000002,59062,2004,0,0.0,25160.039241176906,False,-0.28887060648189017,0.0,256666,0.0,0.25,0,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,0,0.12970033381134272,169.73228439781815
132,0,0,0,0,10.000000000000002,0,,25.391291120716264,0,,12.554909800986481,0,,43.000000000000014,20,43.0,0,0.2,39521,0,0,0.0,0.0,False,0.00950215842039388,0,1.235,39306,0,789,0.0,20033.728694245132,False,0.2598754590697736,0,13.448000000000004,-68282.5,351,0,0.0,8912.34318337141,True,-1.988084841295348,0,10.892000000000001,-67742.5,281,0,0.0,7134.95280492127,True,-1.9934829338897049,9,2.3150000000000004,118652,0,0,0.0,0.0,False,0.17775748431668387,11,12.037000000000003,58874,2004,0,0.0,25160.039241176906,False,-0.2907367225781341,0.0,256353,0.0,0.25,0,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,0,0.12954897992312908,169.86183337774128
