index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
134,6,0,0,0,10.0,11,10.0,6.981631652954768,0,,7.378108065438888,31,5.0,40.00000000000001,10,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,53320,1342,0,0.0,13420.0,False,-0.21558122517248587,7,7.686000000000003,92916,253,0,0.0,1766.3528081975562,False,-0.18137233569179204,24,14.822000000000001,46072,169,0,0.0,1179.8957493493558,False,-0.5927601620279569,0,0.3350000000000001,176222,7,488,1.0,19571.646756458074,False,0.19048054592264152,0,0.3800000000000001,176475,6,447,1.0,17924.268648392637,False,0.18682804247274373,0.3333333333333333,622099,0.0,0.0,6,0,0,5,4,4.0,11,16,6,62.0,6.0,4,2,6,510,0.6983720950083807,141.74817912012804
135,6,0,0,0,10.0,13,10.0,6.981631652954768,0,,7.457975015728802,40,7.8,40.00000000000001,15,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,53190,1355,0,0.0,13550.0,False,-0.21643058749738658,11,7.789000000000002,92651,253,0,0.0,1766.3528081975562,False,-0.18368511006101557,29,15.088000000000001,44690,169,0,0.0,1179.8957493493558,False,-0.6048214985497188,0,0.3350000000000001,176224,25,493,1.0,19906.449375393222,False,0.191564742058655,0,0.38000000000000006,176761,8,447,1.0,17939.663800125832,False,0.18870775507893267,0.3333333333333333,620610,0.0,0.0,9,0,0,7,7,7.0,9,16,5,60.0,6.0,4,2,5,730,0.7303693369613029,142.47854845708935
136,5,0,0,0,10.0,6,10.0,6.981631652954768,0,,7.369385150810966,5,4.0,40.00000000000001,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,53130,1361,0,0.0,13610.0,False,-0.21682260087810998,0,7.778000000000001,92651,253,0,0.0,1766.3528081975562,False,-0.18368511006101557,5,15.109000000000004,44530,169,0,0.0,1179.8957493493558,False,-0.6062178906217027,0,0.3350000000000001,176824,15,488,1.0,19630.54077726217,False,0.19452191024814133,0,0.38000000000000006,176941,3,452,1.0,18102.108155452435,False,0.190379619815715,0.3333333333333333,621170,0.0,0.0,9,0,0,5,1,1.0,11,16,5,59.0,3.0,4,1,5,860,0.7305612380150706,143.20910969510442
137,5,0,0,0,10.0,11,10.0,6.981631652954768,0,,7.654457756094235,6,16.0,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,53020,1372,0,0.0,13720.0,False,-0.21754129207610287,6,7.838000000000003,92531,253,0,0.0,1766.3528081975562,False,-0.18473240411500358,0,15.104000000000003,44530,169,0,0.0,1179.8957493493558,False,-0.6062178906217027,0,0.3350000000000001,177288,11,484,1.0,19444.199035317037,False,0.19689527743211685,0,0.38000000000000006,177181,0,449,0.3,17960.0,False,0.19146090139907582,0.21666666666666667,621644,0.0,0.0,9,0,0,5,1,1.0,10,15,6,34.0,10.0,3,2,6,910,0.7163329109898768,143.9254426060943
138,6,0,0,0,10.0,8,10.0,6.981631652954768,0,,7.127403622568285,17,2.0588235294117645,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,52940,1380,0,0.0,13800.0,False,-0.21806397658373405,0,7.8320000000000025,92531,253,0,0.0,1766.3528081975562,False,-0.18473240411500358,17,15.274000000000003,43842,169,0,0.0,1179.8957493493558,False,-0.612222376531234,0,0.3350000000000001,177637,12,485,1.0,19485.52884347082,False,0.1992611933856574,0,0.38000000000000006,177597,0,444,0.6,17760.0,False,0.19348335317384124,0.26666666666666666,621641,0.0,0.0,9,0,0,7,3,3.0,11,18,4,92.0,0.0,6,0,4,880,0.7708074490074068,144.6962500551017
139,4,0,0,0,10.0,12,10.0,6.981631652954768,0,,6.4115312468984325,42,3.642857142857143,40.00000000000001,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,52820,1392,0,0.0,13920.0,False,-0.21884800334518084,6,7.892000000000002,92411,253,0,0.0,1766.3528081975562,False,-0.18577969816899156,36,15.617,41835,169,0,0.0,1179.8957493493558,False,-0.6297383695841835,0,0.3350000000000001,177954,29,484,1.0,19545.934406160057,False,0.20148334807342277,0,0.38000000000000006,177927,5,445,1.0,17832.057656234494,False,0.19582599764549005,0.3333333333333333,620041,0.0,0.0,8,0,0,4,6,6.0,12,16,6,66.0,0.0,4,0,6,920,0.819601580966264,145.51585163606796
140,6,0,0,0,10.0,9,10.0,6.981631652954768,0,,6.735689998143524,10,12.7,40.0,11,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,52730,1401,0,0.0,14010.0,False,-0.21943602341626595,7,7.956,92271,253,0,0.0,1766.3528081975562,False,-0.1870015412319776,3,15.611,41742,169,0,0.0,1179.8957493493558,False,-0.6305500224760242,0,0.3350000000000001,177939,22,494,1.0,19908.185179959157,False,0.2025465777682602,0,0.3800000000000001,178255,2,444,1.0,17773.47137999629,False,0.19773777050291297,0.3333333333333333,620031,0.0,0.0,6,0,0,4,2,2.0,12,16,8,60.0,27.0,4,2,8,530,1.2352466229931451,146.7510982590611
141,8,0,0,0,10.0,8,10.0,6.981631652954768,0,,7.331484267579701,12,16.0,39.99999999999999,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,52650,1409,0,0.0,14090.0,False,-0.21995870792389713,12,8.069000000000003,91977,253,0,0.0,1766.3528081975562,False,-0.1895674116642482,0,15.608000000000004,41742,169,0,0.0,1179.8957493493558,False,-0.6305500224760242,0,0.3350000000000001,178203,18,495,1.0,19931.96671681643,False,0.2043123238893041,0,0.3800000000000001,178599,0,441,0.8,17639.999999999996,False,0.19951230751507237,0.3,620265,0.0,0.0,9,0,0,5,2,2.0,12,17,9,85.0,22.0,6,2,9,880,0.8184893099823967,147.5695875690435
142,9,0,0,0,10.0,12,10.0,6.981631652954768,0,,6.479208220894305,42,3.0714285714285716,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,52530,1421,0,0.0,14210.0,False,-0.22074273468534392,0,8.057000000000002,91977,253,0,0.0,1766.3528081975562,False,-0.1895674116642482,42,16.028000000000006,39315,169,0,0.0,1179.8957493493558,False,-0.6517315447179316,0,0.3350000000000001,178492,41,495,1.0,20065.647537056666,False,0.20658976081645816,0,0.3800000000000001,178981,0,440,0.9,17600.0,False,0.20182916682667076,0.31666666666666665,618389,0.0,0.0,10,0,0,9,5,5.0,10,19,7,111.0,18.0,7,2,7,920,0.8277957889949903,148.3973833580385
143,7,0,0,0,10.0,9,10.0,6.981631652954768,0,,6.720838856806442,31,8.193548387096774,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,52440,1430,0,0.0,14300.0,False,-0.22133075475642902,13,8.187000000000001,91657,253,0,0.0,1766.3528081975562,False,-0.19236019580821623,18,16.166000000000004,38559,169,0,0.0,1179.8957493493558,False,-0.6583294972580561,0,0.3350000000000001,178867,38,493,1.0,19975.391876558646,False,0.20870099675050452,0,0.38000000000000006,179152,14,442,1.0,17774.09174399529,False,0.2034807026867738,0.3333333333333333,617769,0.0,0.0,9,0,0,5,6,6.0,12,17,7,76.0,19.0,5,2,7,890,0.772259771998506,149.169643130037
144,7,0,0,0,10.0,11,10.0,6.981631652954768,0,,7.116096198040218,41,9.024390243902438,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,52330,1441,0,0.0,14410.0,False,-0.22204944595442191,6,8.234000000000002,91537,253,0,0.0,1766.3528081975562,False,-0.19340748986220424,35,16.498,36889,169,0,0.0,1179.8957493493558,False,-0.6729043395093892,0,0.3350000000000001,179163,54,491,1.0,20024.26919469417,False,0.21075185667055213,0,0.38000000000000006,179286,19,444,1.0,17895.205827762766,False,0.20472589963187146,0.3333333333333333,616299,0.0,0.0,10,0,0,6,5,5.0,13,19,6,91.0,3.0,6,1,6,910,0.7582440600381233,149.92788719007513
145,6,0,0,0,10.0,14,10.0,6.981631652954768,0,,7.238735638525217,11,9.636363636363637,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,52190,1455,0,0.0,14550.0,False,-0.2229641438427765,6,8.288000000000002,91417,253,0,0.0,1766.3528081975562,False,-0.19445478391619225,5,16.513000000000005,36719,169,0,0.0,1179.8957493493558,False,-0.6743880060858722,0,0.3350000000000001,179513,49,492,1.0,20034.698046287736,False,0.213025287195473,0,0.38000000000000006,179630,15,443,1.0,17828.581034577877,False,0.20671435119803983,0.3333333333333333,616563,0.0,0.0,10,0,0,3,2,2.0,12,15,8,46.0,22.0,3,3,8,940,0.7473553639720194,150.67524255404714
146,8,0,0,0,10.0,10,10.0,6.981631652954768,0,,7.0312196688308575,7,1.0,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,52090,1465,0,0.0,14650.0,False,-0.2236174994773155,0,8.282000000000002,91417,253,0,0.0,1766.3528081975562,False,-0.19445478391619225,7,16.578000000000003,36474,169,0,0.0,1179.8957493493558,False,-0.6765262314460977,0,0.3350000000000001,179833,39,494,1.0,20034.217567084404,False,0.21507180205280269,0,0.38000000000000006,180103,12,441,1.0,17724.374636025972,False,0.20940815968417106,0.3333333333333333,617011,0.0,0.0,8,0,0,5,1,1.0,14,19,6,98.0,6.0,6,2,6,900,0.791027684987057,151.4662702390342
147,6,0,0,0,10.0,14,10.0,6.981631652954768,0,,7.316277854579125,19,10.157894736842104,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,51950,1479,0,0.0,14790.0,False,-0.2245321973656701,7,8.352000000000002,91277,253,0,0.0,1766.3528081975562,False,-0.19567662697917826,12,16.691000000000003,36087,169,0,0.0,1179.8957493493558,False,-0.679903754770209,0,0.3350000000000001,180160,48,491,1.0,19991.1813370198,False,0.21702693616802918,0,0.38000000000000006,180383,2,444,1.0,17774.63255570916,False,0.21136103502076586,0.3333333333333333,616951,0.0,0.0,10,0,0,1,3,3.0,9,10,5,62.0,6.0,4,2,5,940,0.7140271730022505,152.18029741203645
148,5,0,0,0,10.000000000000002,8,10.0,6.981631652954768,0,,7.1412673993174876,20,5.5,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,51870,1487,0,0.0,14870.000000000002,False,-0.22505488187330128,6,8.405000000000001,91157,253,0,0.0,1766.3528081975562,False,-0.19672392103316627,14,16.819000000000003,35525,169,0,0.0,1179.8957493493558,False,-0.6848085819230529,0,0.3350000000000001,180584,44,488,1.0,19834.21576556997,False,0.21923830295037935,0,0.3800000000000001,180649,6,447,1.0,17922.847604395905,False,0.21353777890120668,0.3333333333333333,616879,0.0,0.0,9,0,0,1,3,3.0,10,11,4,65.0,3.0,4,1,4,880,0.7006541200098582,152.8809515320463
149,4,0,0,0,10.0,10,10.0,6.981631652954768,0,,7.111482023886976,23,6.869565217391305,40.00000000000001,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,51770,1497,0,0.0,14970.0,False,-0.22570823750784028,0,8.399000000000001,91157,253,0,0.0,1766.3528081975562,False,-0.19672392103316627,23,17.035000000000004,34599,169,0,0.0,1179.8957493493558,False,-0.6928902010396604,0,0.3350000000000001,180970,49,486,1.0,19788.462619170466,False,0.22156235237756644,0,0.3800000000000001,180905,4,449,1.0,17988.445928095553,False,0.21538614085511165,0.3333333333333333,616495,0.0,0.0,10,0,0,1,3,3.0,9,10,4,61.0,0.0,4,0,4,900,0.692228999978397,153.5731805320247
150,4,0,0,0,10.0,10,10.0,6.981631652954768,0,,7.145294717442348,18,7.5,40.00000000000001,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,51670,1507,0,0.0,15070.0,False,-0.22636159314237925,6,8.459000000000001,91037,253,0,0.0,1766.3528081975562,False,-0.19777121508715428,12,17.132,34167,169,0,0.0,1179.8957493493558,False,-0.6966604596340172,0,0.3350000000000001,181142,48,489,1.0,19902.974146437235,False,0.22302962682704597,0,0.3800000000000001,181398,3,446,1.0,17861.43588415233,False,0.21813497908475196,0.3333333333333333,616508,0.0,0.0,9,0,0,0,3,3.0,4,4,4,63.0,0.0,4,0,4,900,0.6938830360304564,154.26706356805516
151,4,0,0,0,10.000000000000002,11,10.0,6.981631652954768,0,,7.1096015735430225,15,6.666666666666667,40.00000000000001,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,51560,1518,0,0.0,15180.000000000002,False,-0.22708028434037214,5,8.503,90937,253,0,0.0,1766.3528081975562,False,-0.19864396013214428,10,17.220000000000002,33791,169,0,0.0,1179.8957493493558,False,-0.6999419810031796,0,0.3350000000000001,181522,48,489,1.0,19901.260875530068,False,0.22545620648058215,0,0.38000000000000006,181718,0,444,0.8,17760.000000000004,False,0.2198584283757664,0.3,616622,0.0,0.0,9,0,0,1,3,3.0,3,4,4,59.0,0.0,4,0,4,910,0.6836651670164429,154.9507287350716
152,4,0,0,0,10.0,10,10.0,6.981631652954768,0,,7.269965123616006,11,9.909090909090908,40.00000000000001,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,51460,1528,0,0.0,15280.0,False,-0.22773363997491114,6,8.558,90817,253,0,0.0,1766.3528081975562,False,-0.1996912541861323,5,17.26,33618,169,0,0.0,1179.8957493493558,False,-0.7014518299310123,0,0.3350000000000001,181782,48,490,1.0,19948.95832593357,False,0.22727288482883898,0,0.38000000000000006,182149,0,434,0.1,17360.000000000004,False,0.22133686622377532,0.18333333333333335,616920,0.0,0.0,9,0,0,1,3,3.0,2,3,6,39.0,16.0,3,1,6,900,0.693958243005909,155.64468697807752
153,6,0,0,0,10.0,14,10.0,6.981631652954768,0,,6.7397682222096424,36,4.194444444444445,40.00000000000001,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,51320,1542,0,0.0,15420.0,False,-0.22864833786326574,4,8.592,90737,253,0,0.0,1766.3528081975562,False,-0.2003894502221243,32,17.575000000000003,31973,169,0,0.0,1179.8957493493558,False,-0.7158084859210979,0,0.3350000000000001,182238,47,486,1.0,19756.76910644386,False,0.2295763382948807,0,0.38000000000000006,182342,17,438,1.0,17634.576059777566,False,0.22345076373083977,0.3333333333333333,615704,0.0,0.0,10,0,0,2,6,6.0,3,5,7,78.0,16.0,5,1,7,940,0.7070535479579121,156.35174052603543
154,7,0,0,0,10.000000000000002,8,10.0,6.981631652954768,0,,7.148093540523395,22,10.636363636363637,40.00000000000001,11,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,51240,1550,0,0.0,15500.000000000004,False,-0.22917102237089693,11,8.698000000000002,90472,253,0,0.0,1766.3528081975562,False,-0.20270222459134782,11,17.653000000000006,31593,169,0,0.0,1179.8957493493558,False,-0.71912491709206,0,0.3350000000000001,182358,47,490,1.0,19935.960396404604,False,0.23091778476378472,0,0.38000000000000006,182428,19,443,1.0,17855.81377726995,False,0.22470915664167393,0.3333333333333333,615185,0.0,0.0,7,0,0,0,4,4.0,4,4,9,64.0,34.0,4,3,9,520,0.7132050130167045,157.06494553905213
155,9,0,0,0,10.000000000000002,11,10.0,6.981631652954768,0,,7.309989820832633,11,10.090909090909092,40.0,7,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,51130,1561,0,0.0,15610.000000000004,False,-0.22988971356888982,4,8.727000000000002,90392,253,0,0.0,1766.3528081975562,False,-0.20340042062733982,7,17.712000000000003,31373,169,0,0.0,1179.8957493493558,False,-0.721044956191038,0,0.3350000000000001,182247,48,500,1.0,20350.879511399966,False,0.23153514173610829,0,0.38000000000000006,182708,9,446,1.0,17905.789908387495,False,0.2266611302317738,0.3333333333333333,614944,0.0,0.0,5,0,0,3,3,3.0,4,7,9,109.0,20.0,7,2,9,390,0.7485163669916801,157.8134619060438
156,9,0,0,0,10.000000000000002,7,10.0,6.981631652954768,0,,7.251623514037943,2,2.0,40.0,9,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,51060,1568,0,0.0,15680.000000000004,False,-0.2303470625130671,0,8.722999999999999,90392,253,0,0.0,1766.3528081975562,False,-0.20340042062733982,2,17.725,31305,169,0,0.0,1179.8957493493558,False,-0.7216384228216312,0,0.3350000000000001,182363,40,507,1.0,20570.06494056152,False,0.23297897207148197,0,0.3800000000000001,182948,0,449,0.9,17960.0,False,0.22837064628854498,0.31666666666666665,615162,0.0,0.0,5,0,0,3,1,1.0,4,7,6,111.0,18.0,7,2,6,430,0.7318609050125815,158.5453228110564
157,6,0,0,0,10.000000000000002,9,10.0,6.981631652954768,0,,7.308408904683839,12,8.083333333333334,40.0,4,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,50970,1577,0,0.0,15770.000000000004,False,-0.2309350825841522,4,8.763,90312,253,0,0.0,1766.3528081975562,False,-0.20409861666333182,8,17.803,31029,169,0,0.0,1179.8957493493558,False,-0.7240471991458036,0,0.3350000000000001,182330,38,517,1.0,20957.719538377987,False,0.23400829313511387,0,0.3800000000000001,183044,0,449,0.4,17960.0,False,0.22898506201758764,0.2333333333333333,614779,0.0,0.0,4,0,0,3,3,3.0,1,4,8,60.0,29.0,4,2,8,250,0.7007872829562984,159.2461100940127
158,8,0,0,0,10.0,12,10.0,6.981631652954768,0,,7.816679940025938,24,11.166666666666666,40.0,9,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,50850,1589,0,0.0,15890.0,False,-0.231719109345599,7,8.829,90154,253,0,0.0,1766.3528081975562,False,-0.20547755383441604,17,17.965000000000003,30433,169,0,0.0,1179.8957493493558,False,-0.7292487596139441,0,0.3350000000000001,182176,43,527,1.0,21416.117237421116,False,0.2344895780929467,0,0.3800000000000001,183290,0,449,0.9,17960.0,False,0.23055950232325947,0.31666666666666665,613997,0.0,0.0,7,0,0,1,5,5.0,5,6,8,97.0,30.0,6,2,8,480,0.7398269969853573,159.98593709099805
159,8,0,0,0,10.0,10,10.0,6.981631652954768,0,,7.62266286835642,27,6.444444444444445,40.0,1,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,50750,1599,0,0.0,15990.0,False,-0.232372464980138,4,8.862000000000002,90074,253,0,0.0,1766.3528081975562,False,-0.20617574987040804,23,18.178,29412,169,0,0.0,1179.8957493493558,False,-0.738159486523292,0,0.3350000000000001,182066,56,537,1.0,21906.86912062796,False,0.23535600629977066,0,0.38000000000000006,183266,0,452,0.4,18080.0,False,0.23078990822165046,0.2333333333333333,612662,0.0,0.0,4,0,0,3,6,6.0,4,7,8,111.0,16.0,7,1,8,140,0.7336210589855909,160.71955814998364
160,8,0,0,0,10.0,7,10.0,6.981631652954768,0,,7.62141675190799,10,7.6,40.0,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,50680,1606,0,0.0,16060.0,False,-0.2328298139243153,4,8.898,89994,253,0,0.0,1766.3528081975562,False,-0.20687394590640004,6,18.215000000000003,29196,169,0,0.0,1179.8957493493558,False,-0.7400446158204704,0,0.3350000000000001,181994,54,547,1.0,22291.55650460303,False,0.23612622564610616,0,0.38000000000000006,183262,0,454,0.2,18160.0,False,0.23102031412004148,0.19999999999999998,612220,0.0,0.0,2,0,0,2,3,3.0,5,7,7,105.0,16.0,7,1,7,70,0.7268320500152186,161.44639019999886
161,7,0,0,0,10.0,9,10.0,6.981631652954768,0,,7.657037036702519,17,8.0,40.0,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,50590,1615,0,0.0,16150.0,False,-0.23341783399540036,3,8.924000000000001,89934,253,0,0.0,1766.3528081975562,False,-0.20739759293339405,14,18.349,28685,169,0,0.0,1179.8957493493558,False,-0.7445043430003694,0,0.3350000000000001,181906,52,557,1.0,22678.16592590853,False,0.23680019304784936,0,0.38000000000000006,183214,0,463,0.9,18520.0,False,0.23186513574747514,0.31666666666666665,611423,0.0,0.0,3,0,0,1,4,4.0,4,5,7,75.0,19.0,5,2,7,90,0.7037462999578565,162.15013649995672
162,7,0,0,0,10.0,9,10.0,6.981631652954768,0,,7.55714992721358,13,6.3076923076923075,40.0,4,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,50500,1624,0,0.0,16240.0,False,-0.23400585406648547,0,8.921000000000001,89934,253,0,0.0,1766.3528081975562,False,-0.20739759293339405,13,18.465000000000003,28214,169,0,0.0,1179.8957493493558,False,-0.7486149721622724,0,0.3350000000000001,181944,55,564,1.0,22975.643245996747,False,0.2379953510681769,0,0.38000000000000006,183254,0,462,0.0,18480.0,False,0.23199313902435903,0.16666666666666666,610940,0.0,0.0,5,0,0,2,4,4.0,4,6,5,95.0,3.0,6,1,5,250,0.6788781840004958,162.8290146839572
163,5,0,0,0,10.0,12,10.0,6.981631652954768,0,,7.5516967924066085,7,7.428571428571429,40.00000000000001,2,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,50380,1636,0,0.0,16360.0,False,-0.23478988082793226,3,8.951,89874,253,0,0.0,1766.3528081975562,False,-0.20792123996038805,4,18.492000000000004,28074,169,0,0.0,1179.8957493493558,False,-0.7498368152252584,0,0.3350000000000001,181892,52,574,1.0,23352.688233205146,False,0.23886911739566172,0,0.38000000000000006,183334,0,460,0.0,18400.000000000004,False,0.2322491455781268,0.16666666666666666,610648,0.0,0.0,5,0,0,1,2,2.0,2,3,7,51.0,19.0,3,2,7,200,0.6549925509607419,163.48400723491795
164,7,0,0,0,10.0,9,10.0,6.981631652954768,0,,7.536748673129552,6,7.166666666666667,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,50290,1645,0,0.0,16450.0,False,-0.23537790089901736,0,8.947999999999999,89874,253,0,0.0,1766.3528081975562,False,-0.20792123996038805,6,18.548000000000005,27896,169,0,0.0,1179.8957493493558,False,-0.7513903014053406,0,0.3350000000000001,181849,48,584,1.0,23721.76393631022,False,0.23977498283575321,0,0.3800000000000001,183334,0,460,0.0,18400.000000000004,False,0.2322491455781268,0.16666666666666666,610337,0.0,0.0,3,0,0,3,2,2.0,3,6,5,91.0,3.0,6,1,5,90,0.6754114129580557,164.159418647876
165,5,0,0,0,10.0,7,10.0,6.981631652954768,0,,7.776532620311681,15,10.0,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,50220,1652,0,0.0,16520.0,False,-0.23583524984319465,9,9.038,89666,253,0,0.0,1766.3528081975562,False,-0.20973654965396726,6,18.602000000000004,27681,169,0,0.0,1179.8957493493558,False,-0.753266703252069,0,0.3350000000000001,181785,42,594,1.0,24086.614370053096,False,0.2405329236270148,0,0.3800000000000001,183248,1,470,1.0,18807.776532620315,False,0.23300364979781982,0.3333333333333333,609694,0.0,0.0,2,0,0,1,4,4.0,2,3,7,39.0,10.0,3,2,7,70,0.6371578230173327,164.79657647089334
166,7,0,0,0,10.0,6,10.0,6.981631652954768,0,,7.8145066800797345,23,8.043478260869565,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,50160,1658,0,0.0,16580.0,False,-0.23622726322391804,8,9.109,89482,253,0,0.0,1766.3528081975562,False,-0.21134240053674888,15,18.746000000000002,27076,169,0,0.0,1179.8957493493558,False,-0.7585468107742586,0,0.3350000000000001,181708,44,604,1.0,24503.838293923513,False,0.24137526174725601,0,0.3800000000000001,183140,2,480,1.0,19215.62901336016,False,0.233617593453145,0.3333333333333333,608660,0.0,0.0,1,0,0,3,7,7.0,3,6,9,86.0,3.0,6,1,9,60,0.7362849749624729,165.53286144585581
167,9,0,0,0,10.0,11,10.0,6.981631652954768,0,,7.8145066800797345,0,,40.0,4,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,50050,1669,0,0.0,16690.0,False,-0.23694595442191094,0,9.101,89482,253,0,0.0,1766.3528081975562,False,-0.21134240053674888,0,18.731000000000005,27076,169,0,0.0,1179.8957493493558,False,-0.7585468107742586,0,0.3350000000000001,181708,34,614,1.0,24825.693227122712,False,0.24240522390052455,0,0.38000000000000006,183300,0,478,0.2,19120.0,False,0.2343355989913342,0.19999999999999998,608710,0.0,0.0,4,0,0,2,0,0.0,4,6,10,85.0,26.0,6,3,10,270,0.7225535790203139,166.25541502487613
168,10,0,0,0,10.0,11,10.0,6.981631652954768,0,,7.880187837691034,13,8.615384615384615,40.0,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,49940,1680,0,0.0,16800.0,False,-0.23766464561990383,4,9.141000000000002,89402,253,0,0.0,1766.3528081975562,False,-0.21204059657274088,9,18.821,26770,169,0,0.0,1179.8957493493558,False,-0.761217410611928,0,0.3350000000000001,181644,28,624,1.0,25180.64525945535,False,0.2431314889963755,0,0.38000000000000006,183252,0,487,0.9,19480.0,False,0.23518042061876784,0.31666666666666665,608102,0.0,0.0,3,0,0,4,3,3.0,6,10,5,147.0,0.0,10,0,5,110,0.7388782229973003,166.99429324787343
