index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
88,9,0,0,0,10.000000000000002,17,10.0,34.84836807921719,13,33.92307692307692,15.612633539539077,23,15.304347826086957,38.0,20,38.0,0,2.5310000000000006,97794,25,17,1.0,842.4222573466923,False,0.3084370612508605,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,9,11.981,35094.0,638,0,0.0,22233.258834540567,False,-0.5585154491953809,14,14.110000000000001,47599,524,0,0.0,18260.544873509807,False,-0.4580230203518176,0,0.29900000000000004,156419,3,183,1.0,7000.837900618617,False,0.14132774003375256,10,7.9140000000000015,86905,2066,0,0.0,32255.700892687735,False,-0.2646655977051759,0.3333333333333333,499672,0.0,0.0,8,0,0,5,6,6.0,11,16,7,100.0,19.0,7,2,7,991,0.8469937100308016,121.37257669790415
89,7,0,0,0,10.000000000000002,10,10.0,35.039354380410806,9,38.0,15.240815413218117,5,2.0,38.0,20,38.0,0,2.5310000000000006,98036,25,18,1.0,880.7083788473947,False,0.3119160463800234,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,5,12.022,34592.0,647,0,0.0,22670.46228412579,False,-0.5612229639340133,0,14.096000000000004,47599,524,0,0.0,18360.621695335263,False,-0.4575449661542583,0,0.29900000000000004,156675,0,184,0.8,6992.0,False,0.14312324700072082,13,8.034,86722,2066,0,0.0,31487.52464370863,False,-0.2687128448235809,0.3,499485,0.0,0.0,5,0,0,5,4,4.0,10,15,7,88.0,3.0,6,1,7,708,0.8090736680314876,122.18165036593564
90,7,0,0,0,10.0,14,10.0,34.73221137743109,11,31.0,15.556796615507135,43,16.767441860465116,38.0,10,38.0,0,2.5310000000000006,98237,29,17,1.0,880.4475934163286,False,0.3145920599590765,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,31,12.327,33443.0,647,0,0.0,22471.740761197918,False,-0.5731494838054575,12,14.216000000000001,47090,535,0,0.0,18581.733086925633,False,-0.4613516012700479,0,0.29900000000000004,156580,1,194,1.0,7387.556796615507,False,0.14385676540539505,10,8.121000000000002,85994,2098,0,0.0,32638.15929933397,False,-0.2698025246781834,0.3333333333333333,497205,0.0,0.0,4,0,0,4,10,10.0,11,15,5,89.0,3.0,6,1,5,481,0.7942123370012268,122.97586270293687
91,5,0,0,0,10.0,11,10.0,34.74208143523999,36,34.77777777777778,15.976367206978564,19,20.105263157894736,38.00000000000001,10,38.0,19,2.7210000000000005,98870,30,10,1.0,647.4208143523999,False,0.32147276830364097,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,12,12.416,32594.0,664,0,0.0,23068.742072999354,False,-0.5784088139360503,7,14.274000000000003,46383,554,0,0.0,19247.113115122953,False,-0.46492766327290774,0,0.29900000000000004,156720,0,195,0.5,7410.000000000002,False,0.14493601775658913,6,8.171000000000001,85572,2113,0,0.0,33758.063908345706,False,-0.2688179738777389,0.25,496000,0.0,0.0,5,0,0,3,7,6.117647058823529,10,13,6,55.0,3.0,4,1,6,324,0.828080362000037,123.8039430649369
92,6,0,0,0,10.0,6,10.0,34.643646631048156,12,33.416666666666664,16.24159958625985,20,18.7,38.00000000000001,8,38.0,2,2.7220000000000004,99160,26,10,1.0,606.4364663104816,False,0.32506319002911216,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,4,12.444,32353.0,667,0,0.0,23107.312302909122,False,-0.5805270213196152,16,14.427,45801,563,0,0.0,19504.373053280113,False,-0.4692590447531785,0,0.29900000000000004,156652,0,203,0.8,7714.000000000002,False,0.1455355167467188,8,8.245000000000001,85180,2125,0,0.0,34513.399120802176,False,-0.2689202626347903,0.3,495007,0.0,0.0,3,0,0,5,8,7.5,10,15,8,71.0,16.0,5,1,8,348,0.8502151279826649,124.65415819291957
93,8,0,0,0,10.0,11,10.0,34.67288894248682,13,35.0,16.985118423355672,29,21.724137931034484,38.0,10,38.0,3,2.750000000000001,99430,27,10,1.0,616.7288894248682,False,0.3287287271320416,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,16,12.6,31600.0,680,0,0.0,23577.56448089104,False,-0.5854746563953194,13,14.541000000000004,45617,563,0,0.0,19520.83647462008,False,-0.4709382900964924,0,0.29900000000000004,156592,0,207,0.4,7866.0,False,0.14564970703055305,10,8.337000000000002,84490,2150,0,0.0,36518.004610214695,False,-0.2666913914435268,0.2333333333333333,493590,0.0,0.0,3,0,0,7,7,6.230769230769231,10,17,6,120.0,0.0,8,0,6,110,0.913391167006921,125.56754935992649
94,6,0,0,0,10.0,12,10.0,35.49449205409639,26,40.0,17.154183266974904,3,28.0,38.0,8,38.0,16,2.9070000000000005,99911,29,10,1.0,644.944920540964,False,0.3353246267837747,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,12.583999999999998,30560.0,706,0,0.0,25059.11139019205,False,-0.5883333903841941,3,14.558000000000003,45599,563,0,0.0,19983.399026456267,False,-0.46890065526050073,0,0.29900000000000004,156592,0,207,0.0,7866.0,False,0.14564970703055305,8,8.407,84326,2153,0,0.0,36932.95657379697,False,-0.26638110802473297,0.16666666666666666,492849,0.0,0.0,3,0,0,5,5,4.230769230769231,8,13,8,68.0,9.0,5,1,8,120,0.8364786679740064,126.4040280279005
95,8,0,0,0,10.0,8,10.0,35.65539429649735,7,39.142857142857146,17.1986110042216,11,17.90909090909091,38.0,13,38.0,0,2.891000000000001,100105,27,13,1.0,733.5201258544655,False,0.33849912823797657,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,2,12.604000000000003,30220.0,713,0,0.0,25422.29613340261,False,-0.5898467764070152,9,14.645000000000001,45463,563,0,0.0,20073.98698892801,False,-0.46976723739656634,0,0.29900000000000004,156530,0,213,0.6,8094.0,False,0.14602082545301426,13,8.529,83995,2158,0,0.0,37114.60254711021,False,-0.2680952256074916,0.26666666666666666,492174,0.0,0.0,4,0,0,6,6,6.0,11,17,6,95.0,13.0,7,1,6,354,0.8590520430007018,127.2630800709012
96,6,0,0,0,10.0,9,10.0,36.25830706029092,15,42.0,16.68313870253505,23,12.91304347826087,38.0,13,38.0,2,2.911000000000001,100595,26,10,1.0,622.5830706029092,False,0.34428801853511654,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,10,12.702000000000002,29265.0,728,0,0.0,26396.047539891788,False,-0.5943191163746797,13,14.766000000000002,45268,563,0,0.0,20413.426874943787,False,-0.4700087566042945,0,0.29900000000000004,156525,0,218,0.5,8284.0,False,0.14666314579958178,13,8.646,83512,2176,0,0.0,36302.50981671627,False,-0.2744402541564682,0.25,491026,0.0,0.0,2,0,0,4,7,6.133333333333333,11,15,6,53.0,12.0,5,1,6,90,0.789337893947959,128.05241796484916
97,6,0,0,0,10.000000000000002,13,10.0,36.25830706029092,0,,16.26097212941578,14,11.071428571428571,38.0,10,38.0,0,2.9090000000000007,100465,29,20,1.0,1015.1661412058183,False,0.34517116383042123,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,14,12.832000000000003,28900.0,728,0,0.0,26396.047539891788,False,-0.5978062331500998,0,14.753000000000002,45268,563,0,0.0,20413.426874943787,False,-0.4700087566042945,0,0.29900000000000004,156513,0,221,0.3,8398.0,False,0.14698430597286555,10,8.733,83249,2187,0,0.0,35562.74604703231,False,-0.2789570642854461,0.21666666666666667,490256,0.0,0.0,3,0,0,6,4,4.0,8,14,8,75.0,18.0,5,1,8,130,0.8247689619893208,128.87718692683848
98,8,0,0,0,10.000000000000002,15,10.0,35.89189399813138,18,33.0,17.02228224581759,22,22.818181818181817,38.0,9,38.0,0,2.9090000000000007,100909,34,12,1.0,770.7027279775766,False,0.34945780696200235,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,5,12.868000000000002,28780.0,728,0,0.0,26129.298830639644,False,-0.6002269070199021,17,14.923000000000004,44452,581,0,0.0,20853.190412914333,False,-0.4757039179289663,0,0.29900000000000004,156513,0,221,0.0,8398.0,False,0.14698430597286555,9,8.813,82648,2209,0,0.0,37602.22148101105,False,-0.2759685781132516,0.16666666666666666,489163,0.0,0.0,5,0,0,7,5,5.0,11,18,4,118.0,0.0,8,0,4,744,0.8372336520114914,129.71442057884997
99,4,0,0,0,10.0,7,10.0,36.63652359381082,20,42.0,16.768815909715887,12,13.166666666666666,38.0,12,38.0,8,2.9890000000000003,101479,31,10,1.0,676.3652359381082,False,0.3564230395530295,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,8,12.943,27754.0,748,0,0.0,27404.119648170494,False,-0.6039393927249644,4,14.946000000000003,44376,581,0,0.0,21285.820208004086,False,-0.47436338523562355,0,0.29900000000000004,156451,0,227,0.6,8626.0,False,0.14735542439532676,12,8.924,82377,2215,0,0.0,37142.92724002069,False,-0.27954164291263484,0.26666666666666666,488298,0.0,0.0,2,0,0,5,7,6.4,9,14,6,66.0,0.0,4,0,6,70,0.7873398420051672,130.50176042085513
100,6,0,0,0,10.0,10,10.0,36.72881575998259,6,39.0,16.938413033870138,14,18.928571428571427,38.0,14,38.0,0,2.9810000000000008,101613,31,14,1.0,824.2034206397562,False,0.35919296737833395,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,8,13.015000000000002,27380.0,754,0,0.0,27693.52708302687,False,-0.6061300308441361,6,15.002000000000002,44273,581,0,0.0,21339.441956549883,False,-0.47509127668337037,0,0.29900000000000004,156391,0,231,0.4,8778.0,False,0.14746961467916098,14,9.052,81952,2225,0,0.0,37687.96900036106,False,-0.28062987003589485,0.2333333333333333,487470,0.0,0.0,3,0,0,5,8,8.0,10,15,8,70.0,14.0,5,1,8,334,0.8341085060383193,131.33586892689345
101,8,0,0,0,10.0,11,10.0,36.72881575998259,0,,17.34422739034526,20,20.6,38.00000000000001,9,38.0,0,2.9810000000000008,101503,32,24,1.0,1201.4915782395822,False,0.36024067502124596,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,12,13.127,27104.0,754,0,0.0,27693.52708302687,False,-0.6087668643510291,8,15.076,44217,581,0,0.0,21339.441956549883,False,-0.4756262863804211,0,0.29900000000000004,156379,0,235,0.4,8930.000000000002,False,0.14792637581449788,9,9.128,81449,2241,0,0.0,38868.41358176373,False,-0.2800073739026537,0.2333333333333333,486513,0.0,0.0,3,0,0,6,6,6.0,11,17,8,99.0,13.0,7,1,8,110,0.9159601760329679,132.25182910292642
102,8,0,0,0,10.000000000000002,9,10.0,37.21818148623654,29,39.55172413793103,17.094448832511098,6,10.333333333333334,38.00000000000001,10,38.0,5,3.031000000000001,102435,31,10,1.0,682.1818148623654,False,0.3691977526535201,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,2,13.135,25891.0,783,0,0.0,29141.83610372321,False,-0.6134371693032301,4,15.108000000000004,44141,581,0,0.0,21623.76344350343,False,-0.4749942035353468,0,0.29900000000000004,156317,0,241,0.6,9158.000000000002,False,0.14829749423695912,10,9.219000000000001,81361,2241,0,0.0,38308.65983365737,False,-0.28263287169416496,0.26666666666666666,486006,0.0,0.0,3,0,0,6,5,4.333333333333333,10,16,8,108.0,17.0,7,1,8,622,0.930317499965895,133.18214660289232
103,8,0,0,0,10.000000000000002,11,10.0,37.422582338055356,10,40.5,16.900460275346283,6,12.0,38.00000000000001,10,38.0,0,3.026000000000001,102730,32,10,1.0,694.2258233805536,False,0.37320801076016513,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,2,13.153000000000004,25430.0,793,0,0.0,29676.107794077896,False,-0.6152892979235992,4,15.144000000000004,44065,581,0,0.0,21742.520338410162,False,-0.4751530016030698,0,0.29900000000000004,156245,0,247,0.6,9386.000000000002,False,0.14859724373202396,10,9.309000000000001,81259,2241,0,0.0,37873.931477051025,False,-0.28491213957959766,0.26666666666666666,485590,0.0,0.0,5,0,0,4,4,4.0,14,18,4,114.0,0.0,8,0,4,515,0.8592698500142433,134.04141645290656
104,4,0,0,0,10.000000000000004,13,10.0,37.00642931041077,21,34.142857142857146,16.922304452479015,27,17.037037037037038,38.00000000000001,11,38.0,11,3.136000000000001,103042,35,10,1.0,720.0642931041078,False,0.37753663118383296,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,16,13.311000000000002,24515.0,808,0,0.0,29901.194882811906,False,-0.6229557619454676,11,15.250000000000002,43676,587,0,0.0,21722.774005211122,False,-0.4789637339606428,0,0.29900000000000004,156150,0,257,1.0,9766.000000000002,False,0.14927524854228966,11,9.409,80749,2258,0,0.0,38210.563453697614,False,-0.28735070172178395,0.3333333333333333,483993,0.0,0.0,4,0,0,5,9,8.733333333333334,9,14,4,53.0,0.0,4,0,4,322,0.7016849070205353,134.7431013599271
105,4,0,0,0,10.000000000000002,9,10.0,37.00642931041077,0,,17.59311436837966,17,23.58823529411765,38.00000000000001,7,38.0,0,3.125000000000001,102952,34,20,1.0,1080.1285862082154,False,0.37873605229079715,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,12,13.415000000000003,24343.0,808,0,0.0,29901.194882811906,False,-0.6245990060149808,5,15.289000000000001,43646,587,0,0.0,21722.774005211122,False,-0.47925034629834856,0,0.29900000000000004,156139,0,259,0.2,9842.000000000002,False,0.1494679446462599,7,9.468,80298,2273,0,0.0,39989.148959326965,False,-0.2842226533563844,0.19999999999999998,483239,0.0,0.0,2,0,0,5,6,6.0,9,14,4,53.0,0.0,4,0,4,90,0.7004803530289792,135.44358171295607
106,4,0,0,0,10.000000000000002,8,10.0,36.62855227276871,10,31.0,17.93758010742355,38,19.31578947368421,38.00000000000001,6,38.0,0,3.125000000000001,103182,32,20,1.0,1052.5710454553741,False,0.38161658237384183,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,11,13.513000000000002,24018.0,808,0,0.0,29595.870236397117,False,-0.629162469851262,27,15.554000000000004,42714,597,0,0.0,21867.245706842918,False,-0.48746431338745727,0,0.29900000000000004,156144,2,266,1.0,10143.87516021485,False,0.15058085442956542,3,9.491,79652,2299,0,0.0,41238.49666696674,False,-0.2843748557742218,0.3333333333333333,481571,0.0,0.0,4,0,0,6,8,8.0,8,14,4,56.0,0.0,4,0,4,504,0.7129818989778869,136.15656361193396
107,4,0,0,0,10.000000000000002,10,10.0,36.62855227276871,0,,17.882545972504463,5,16.0,38.000000000000014,11,38.0,0,3.125000000000001,103082,32,30,1.0,1418.8565681830612,False,0.38272422210798296,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,5,13.552,23928.0,808,0,0.0,29595.870236397117,False,-0.6300223068643793,0,15.527000000000003,42714,597,0,0.0,21867.245706842918,False,-0.48746431338745727,0,0.29900000000000004,156144,0,268,0.2,10184.000000000004,False,0.15072403776843638,11,9.598,79419,2304,0,0.0,41201.38592065028,False,-0.286170179490532,0.19999999999999998,481148,0.0,0.0,2,0,0,8,4,4.0,5,13,6,57.0,0.0,4,0,6,100,0.7649564509629272,136.9215200628969
108,6,0,0,0,10.000000000000002,8,10.0,36.22666094422995,11,31.0,17.319794056711586,13,10.461538461538462,38.00000000000001,11,38.0,0,3.125000000000001,103343,30,29,1.0,1350.5731673826685,False,0.38574646075551655,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,7,13.617000000000003,23718.0,808,0,0.0,29271.142042937798,False,-0.633579778339092,6,15.587000000000003,42267,608,0,0.0,22025.809854091807,False,-0.4909773965372844,0,0.29900000000000004,156084,0,272,0.4,10336.000000000002,False,0.1508382280522706,11,9.697000000000001,79194,2313,0,0.0,40060.6836531739,False,-0.29184651522237165,0.2333333333333333,480467,0.0,0.0,3,0,0,7,6,6.0,9,16,6,91.0,0.0,6,0,6,421,0.8569754060008563,137.77849546889775
109,6,0,0,0,10.000000000000002,8,10.0,36.43042655261655,18,38.0,17.296716432654854,12,17.0,38.00000000000001,10,38.0,0,3.125000000000001,103947,28,21,1.0,1045.0389576049477,False,0.3917578497902091,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,4,13.65,22902.0,826,0,0.0,30091.532332461273,False,-0.6374567342794983,8,15.661000000000003,42195,608,0,0.0,22149.699343990862,False,-0.4910734618758259,0,0.29900000000000004,156080,0,276,0.4,10488.000000000002,False,0.1513520843295246,10,9.786,78876,2321,0,0.0,40145.67884019192,False,-0.29381274634701027,0.2333333333333333,479861,0.0,0.0,3,0,0,7,4,4.0,9,16,6,86.0,0.0,6,0,6,764,0.840340371010825,138.61883583990857
110,6,0,0,0,10.000000000000002,6,10.0,36.72134732366707,18,39.0,16.916428308155773,13,12.538461538461538,38.00000000000001,8,38.0,0,3.125000000000001,104589,24,13,1.0,717.3775152076719,False,0.3981280891731458,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,4,13.685999999999998,22072.0,844,0,0.0,30992.817141175005,False,-0.6410810198566221,9,15.743000000000004,42016,608,0,0.0,22326.579172789578,False,-0.4919386498037203,0,0.29900000000000004,155997,0,285,0.9,10830.000000000002,False,0.15198013089061285,8,9.856,78710,2325,0,0.0,39330.69581646217,False,-0.29790569375428333,0.31666666666666665,479245,0.0,0.0,3,0,0,7,5,5.0,9,16,6,83.0,0.0,6,0,6,762,0.8291882910416462,139.44802413095022
111,6,0,0,0,10.000000000000002,9,10.0,36.57798201293687,13,35.0,17.01652203361442,21,17.714285714285715,38.00000000000001,11,38.0,0,3.125000000000001,104954,23,10,1.0,595.7798201293688,False,0.4021807003459052,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,6,13.742000000000003,21436.0,857,0,0.0,31347.3305850869,False,-0.6454637359675226,15,15.884000000000004,41776,608,0,0.0,22239.413063865617,False,-0.49464792987615663,0,0.29900000000000004,156011,1,292,1.0,11113.016522033617,False,0.15308997666961754,8,9.928,78350,2335,0,0.0,39733.578948489674,False,-0.29903730829060826,0.3333333333333333,478388,0.0,0.0,4,0,0,7,6,6.0,9,16,6,85.0,0.0,6,0,6,659,0.8463312329840846,140.2943553639343
112,6,0,0,0,10.000000000000002,9,10.0,36.76115735977384,24,37.833333333333336,16.99168257618949,31,16.870967741935484,38.00000000000001,10,38.0,14,3.2650000000000006,105382,22,10,1.0,587.6115735977385,False,0.4078281681627282,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,14,13.876000000000001,20488.0,871,0,0.0,32018.968060363015,False,-0.6513123593910298,17,16.039000000000005,41115,618,0,0.0,22718.39524834023,False,-0.4986749183234122,0,0.29900000000000004,156020,0,297,0.8,11286.000000000002,False,0.15377149096826223,7,9.990000000000002,77871,2359,0,0.0,40083.37919723101,False,-0.30120763648511245,0.3,476737,0.0,0.0,4,0,0,6,9,8.666666666666666,9,15,6,102.0,0.0,6,0,6,540,0.8282964539830573,141.12265181791736
113,6,0,0,0,10.000000000000002,10,10.0,36.76115735977384,0,,16.874021092107977,14,15.5,38.000000000000014,20,38.0,0,3.251000000000001,105282,22,20,1.0,955.2231471954768,False,0.40894464081635074,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,7,13.932000000000002,20362.0,871,0,0.0,32018.968060363015,False,-0.6525161312093941,7,16.092000000000002,40982,618,0,0.0,22718.39524834023,False,-0.4999455663539078,0,0.29900000000000004,156105,0,299,0.7,11362.000000000004,False,0.15464932877523785,15,10.133000000000001,77490,2366,0,0.0,39923.93390392747,False,-0.3044957645969887,0.2833333333333333,476082,0.0,0.0,3,0,0,5,6,6.0,11,16,6,90.0,0.0,6,0,6,290,0.781014570966363,141.90366638888372
114,6,0,0,0,10.0,10,10.0,36.76115735977384,0,,15.702395102822049,23,7.565217391304348,38.00000000000001,17,38.0,0,3.251000000000001,105182,22,30,1.0,1322.8347207932152,False,0.41006111346997326,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,16,14.085000000000003,19764.0,871,0,0.0,32018.968060363015,False,-0.658229270474329,7,16.155000000000005,40863,618,0,0.0,22718.39524834023,False,-0.5010824619601406,0,0.29900000000000004,156356,1,302,1.0,11491.702395102824,False,0.1569035248938488,10,10.218,77219,2378,0,0.0,37340.295554510834,False,-0.3156494374183331,0.3333333333333333,475245,0.0,0.0,3,0,0,6,6,6.0,9,15,8,71.0,14.0,5,1,8,366,0.78094044997124,142.68460683885496
115,8,0,0,0,10.0,13,10.0,36.362663854171245,11,31.0,15.632764320190699,26,15.192307692307692,38.00000000000001,20,38.0,0,3.251000000000001,105393,25,29,1.0,1304.5172517709661,False,0.4127500716183138,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,11,14.179000000000002,19432.0,871,0,0.0,31671.880216983154,False,-0.6630591079812788,15,16.298000000000005,40243,629,0,0.0,22872.115564273714,False,-0.5062714812876837,0,0.29900000000000004,156668,0,299,0.6,11362.000000000002,False,0.1586673993876546,11,10.318000000000001,76709,2399,0,0.0,37503.001604137484,False,-0.31870864490341116,0.26666666666666666,474306,0.0,0.0,6,0,0,5,8,8.0,11,16,8,83.0,26.0,6,2,8,813,0.8067618409986608,143.49136867985362
116,8,0,0,0,10.0,9,10.0,35.98701180691684,18,33.0,15.91476864864286,4,28.0,38.00000000000001,12,38.0,0,3.251000000000001,105897,24,21,1.0,995.7272479452537,False,0.41740755930315376,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,4,14.208000000000002,19408.0,871,0,0.0,31344.68728382457,False,-0.6648513567089998,0,16.283000000000005,39649,647,0,0.0,23283.596639075196,False,-0.5099808130280823,0,0.29900000000000004,156782,0,296,0.0,11248.000000000002,False,0.15907420227381402,9,10.397,76498,2403,0,0.0,38243.1890626888,False,-0.31757321002202166,0.16666666666666666,474095,0.0,0.0,4,0,0,4,3,3.0,12,16,8,82.0,25.0,6,2,8,798,0.788497529050801,144.27986620890442
117,8,0,0,0,10.0,9,10.0,35.98701180691684,0,,15.460325606284798,19,11.68421052631579,38.00000000000001,20,38.0,0,3.251000000000001,105807,23,31,1.0,1345.597366014422,False,0.4185390762826853,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,7,14.274000000000001,19177.0,871,0,0.0,31344.68728382457,False,-0.6670582717093341,12,16.403000000000006,39411,647,0,0.0,23283.596639075196,False,-0.512254604240548,0,0.29900000000000004,156974,4,298,1.0,11385.84130242514,False,0.16093636497507488,12,10.508,76213,2408,0,0.0,37228.464059933794,False,-0.32322821620526493,0.3333333333333333,473443,0.0,0.0,4,0,0,4,6,6.0,12,16,6,112.0,12.0,7,1,6,394,0.8023348669521511,145.08220107585657
118,6,0,0,0,10.0,7,10.0,35.72981000909674,10,32.0,15.216784052599785,22,13.454545454545455,38.000000000000014,20,38.0,0,3.251000000000001,106057,20,31,1.0,1307.6241102819988,False,0.4216166693995843,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,8,14.346999999999998,18921.0,871,0,0.0,31120.66451792326,False,-0.6705741584683281,14,16.531000000000002,38832,657,0,0.0,23474.485175976555,False,-0.5168743721948937,0,0.29900000000000004,157271,9,297,1.0,11422.951056473401,False,0.16318844628586618,9,10.586,75935,2415,0,0.0,36748.53348702848,False,-0.32692487889753397,0.3333333333333333,472877,0.0,0.0,6,0,0,6,5,5.0,9,15,6,86.0,0.0,6,0,6,808,0.8313103830441833,145.91351145890076
119,6,0,0,0,10.0,8,10.0,35.48060623289214,12,32.583333333333336,14.507143515996335,31,10.774193548387096,38.000000000000014,18,38.0,0,3.251000000000001,106368,18,29,1.0,1208.9375807538722,False,0.4251024977735627,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,16,14.499000000000002,18279.0,872,0,0.0,30939.08863508195,False,-0.6775750272994338,15,16.667000000000005,38202,668,0,0.0,23701.044963571952,False,-0.5218109841141675,0,0.29900000000000004,157468,23,298,1.0,11657.66430086792,False,0.16543197578048324,9,10.667000000000002,75647,2422,0,0.0,35136.30159574312,False,-0.3347334670463145,0.3333333333333333,471825,0.0,0.0,6,0,0,5,6,6.0,11,16,6,92.0,0.0,6,0,6,813,0.8541328929713927,146.76764435187215
120,6,0,0,0,10.0,9,10.0,36.027948053213684,13,41.76923076923077,14.623423697858316,38,15.157894736842104,38.00000000000001,20,38.0,0,3.251000000000001,106821,17,26,1.0,1106.726649383556,False,0.43045659412349324,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,15,14.633000000000004,17289.0,885,0,0.0,31884.73402709411,False,-0.6825160071696359,23,16.882000000000005,37611,668,0,0.0,24066.669299546742,False,-0.5257107064060401,0,0.29900000000000004,157681,28,299,1.0,11771.455863540035,False,0.16735819302275975,11,10.768,75043,2445,0,0.0,35754.27094126358,False,-0.33683895979337414,0.3333333333333333,470306,0.0,0.0,6,0,0,2,11,11.0,11,13,8,74.0,10.0,5,1,8,975,0.8260401599691249,147.59368451184127
121,8,0,0,0,9.999999999999998,8,10.0,36.24435250879779,16,38.0625,14.623423697858316,0,,38.00000000000001,20,38.0,0,3.251000000000001,107350,15,20,1.0,874.8870501759558,False,0.4359597075135283,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,14.618000000000002,16808.0,897,0,0.0,32511.184200391617,False,-0.6841188858404352,0,16.859,37483,672,0,0.0,24356.204885912113,False,-0.5255505111926316,0,0.29900000000000004,158099,18,298,1.0,11587.221626561452,False,0.169683984193786,9,10.847,74940,2445,0,0.0,35754.27094126358,False,-0.337574059745557,0.3333333333333333,470541,0.0,0.0,8,0,0,3,2,2.0,14,17,8,107.0,14.0,7,1,8,1107,0.8796767150051892,148.47336122684646
