index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
36,26,0,0,0,10.0,20,10.0,24.327776009017498,11,26.0,27.11708053170241,29,28.551724137931036,31.0,20,31.0,0,0.2,45025,6,171,1.0,4220.049697541992,False,0.0641641986040909,0,0.2,46844,5,114,1.0,2823.3664650279948,False,0.08946522548741333,0,0.2,60270,0,0,0.0,0.0,False,0.0,19,1.4340000000000002,57921,118,10,1.0,3141.848374381089,False,-0.012909835951708198,0,1.487,90750,34,10,1.0,1231.980738077882,False,-0.01771786646054414,2,1.3090000000000002,92001,0,8,0.8,248.0,False,-0.009557700991248629,0.7999999999999999,392811,0.0,0.0,12,0,0,7,4,3.75,15,22,29,135.0,63.0,10,16,29,1300,1.2987607847899199,55.70135742705315
37,29,0,0,0,10.0,20,10.0,24.429816953261827,24,25.0,26.56312507899049,7,12.0,30.999999999999996,20,31.0,0,0.2,45230,8,168,1.0,4184.209248147987,False,0.06838788576240029,0,0.2,47039,3,113,1.0,2790.5693157185865,False,0.09349749752464936,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,1.4150000000000003,57405,132,13,1.0,3570.0564638574374,False,-0.017918894442861762,0,1.487,90945,31,11,1.0,1164.456877448705,False,-0.015984384729993806,3,1.3370000000000002,92227,0,0,0.0,0.0,False,-0.008461091878641925,0.6666666666666666,393116,0.0,0.0,14,0,0,7,2,1.25,19,26,14,189.0,62.0,13,16,14,1318,1.614013728685677,57.31537115573883
38,14,0,0,0,10.0,20,10.0,24.27148969849932,13,22.53846153846154,26.504586011034785,14,25.785714285714285,30.999999999999996,20,31.0,0,0.2,45110,10,178,1.0,4420.325166332879,False,0.06834404043904098,0,0.2,47252,1,110,1.0,2679.8638668349254,False,0.09705668917024056,0,0.2,60270,0,0,0.0,0.0,False,0.0,1,1.4250000000000003,57447,135,10,1.0,3541.696969407756,False,-0.01745730073496137,2,1.5070000000000001,90913,35,10,1.0,1237.6605103862175,False,-0.01593491028024693,7,1.4040000000000004,92167,0,0,0.0,0.0,False,-0.009106156062528221,0.6666666666666666,393159,0.0,0.0,12,0,0,4,4,2.45,15,19,12,96.0,36.0,7,7,12,954,1.3276127725839615,58.64298392832279
39,12,0,0,0,10.0,20,10.0,24.33348384761914,13,25.0,26.768141473921474,22,28.772727272727273,30.999999999999993,20,31.0,0,0.2,45325,11,175,1.0,4368.359673333349,False,0.07261146990871419,0,0.2,47162,0,120,1.0,2920.0180617142964,False,0.09773573772056861,0,0.2,60270,0,0,0.0,0.0,False,0.0,12,1.5440000000000003,57403,138,10,1.0,3625.7021857106556,False,-0.017490441465815007,0,1.5050000000000001,90528,47,12,1.0,1630.102649274309,False,-0.01796448572648036,12,1.5170000000000001,92023,0,0,0.0,0.0,False,-0.010654310103855334,0.6666666666666666,392711,0.0,0.0,10,0,0,4,5,4.411764705882353,13,17,11,60.0,21.0,5,7,11,773,1.2121665282174945,59.85515045654029
40,11,0,0,0,9.999999999999998,20,10.0,24.435870725132244,9,26.0,27.819929371589673,29,34.0,30.999999999999993,0,,0,0.2,45459,11,176,1.0,4410.713247623275,False,0.07611488550813085,0,0.2,47062,0,130,1.0,3176.6631942671916,False,0.09837517434207657,0,0.2,60270,0,0,0.0,0.0,False,0.0,19,1.7220000000000002,57661,137,10,1.0,3625.913583059014,False,-0.013207951028214622,0,1.5050000000000001,90528,37,22,1.0,1711.3373867488176,False,-0.017527805562878643,0,1.5050000000000001,91037,19,10,1.0,838.5786580602037,False,-0.016747056045002904,0.8333333333333334,392017,0.0,0.0,7,0,0,3,1,0.6551724137931034,13,16,12,57.0,36.0,4,7,12,434,1.2653169240802526,61.12046738062054
41,12,0,0,0,9.999999999999998,20,10.0,24.760170019293145,24,26.541666666666668,27.39875728611205,14,22.0,30.999999999999993,0,,0,0.2,45645,11,175,1.0,4443.0297533763005,False,0.08067899841257414,0,0.2,47313,0,127,1.0,3144.5415924502295,False,0.10367938040379102,0,0.2,60270,0,0,0.0,0.0,False,0.0,4,1.7430000000000003,57228,151,10,1.0,4012.7732457743855,False,-0.017182899902319693,0,1.5050000000000001,90528,27,32,1.0,1731.7664467250252,False,-0.01741798843870262,0,1.5050000000000001,90729,23,20,1.0,1250.171417580577,False,-0.0178458542930066,0.8333333333333334,391713,0.0,0.0,8,0,0,4,1,0.2857142857142857,11,15,16,72.0,24.0,4,8,16,837,1.19306874088943,62.31353612150997
42,16,0,0,0,9.999999999999998,20,10.0,24.760170019293145,0,,27.741199029856574,14,32.0,30.999999999999993,0,,0,0.2,45565,9,185,1.0,4670.631453569232,False,0.08144211786929352,0,0.2,47193,2,137,1.0,3412.1432926431607,False,0.10399096124266993,0,0.2,60270,0,0,0.0,0.0,False,0.0,4,1.7790000000000006,57572,141,10,1.0,3768.5959630188995,False,-0.01350094605094655,0,1.5050000000000001,90528,17,42,1.0,1773.6003835075617,False,-0.01719310865295787,0,1.5050000000000001,90281,27,30,1.0,1679.0123738061272,False,-0.020357084020652144,0.8333333333333334,391409,0.0,0.0,7,0,0,6,1,0.2857142857142857,13,19,25,78.0,30.0,6,10,25,200,2.651333843357861,64.96486996486783
43,25,0,0,0,9.999999999999998,20,10.0,24.87995508257002,15,26.0,27.741199029856574,0,,30.999999999999993,0,,0,0.2,45845,10,180,1.0,4578.391914862604,False,0.0867224156736121,0,0.2,47103,1,147,1.0,3667.353397137793,False,0.10483996790844818,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,1.7750000000000004,57182,146,20,1.0,4187.297422652355,False,-0.01649827922140077,0,1.5050000000000001,90528,7,52,1.0,1806.1883932089956,False,-0.017017930670603434,0,1.5050000000000001,90281,17,40,1.0,1711.6003835075617,False,-0.02018190603829771,0.8333333333333334,391209,0.0,0.0,8,0,0,11,0,0.0,12,23,19,108.0,42.0,11,14,19,590,1.535683399066329,66.50055336393416
44,19,0,0,0,9.999999999999998,20,10.0,24.93338827913131,7,26.0,28.65650162109285,29,34.0,30.999999999999993,0,,0,0.2,45927,10,183,1.0,4662.8100550810295,False,0.08952667526562927,0,0.2,47003,1,157,1.0,3924.541959823616,False,0.10548553902223397,0,0.2,60270,0,0,0.0,0.0,False,0.0,9,1.8650000000000007,57752,143,10,1.0,3852.039540126706,False,-0.009822137546650893,0,1.5050000000000001,90528,0,59,0.7,1828.9999999999995,False,-0.016895306082955253,0,1.5050000000000001,89295,36,50,1.0,2581.634058359342,False,-0.02610556443998032,0.7833333333333333,390775,0.0,0.0,7,0,0,7,1,0.3103448275862069,13,20,23,66.0,51.0,7,12,23,382,1.3936725948005915,67.89422595873475
45,23,0,0,0,10.0,20,10.0,24.93338827913131,0,,29.381146550282132,28,34.0,30.999999999999993,0,,0,0.2,45817,11,193,1.0,4922.143937872343,False,0.08997069444237628,0,0.2,46913,0,167,1.0,4163.875842614929,False,0.10615532750790112,0,0.2,60270,0,0,0.0,0.0,False,0.0,18,2.0360000000000005,58166,133,10,1.0,3609.9521066272855,False,-0.00496140611724501,0,1.5050000000000001,90528,0,59,0.0,1828.9999999999995,False,-0.016895306082955253,0,1.5050000000000006,88343,54,60,1.0,3446.581913715235,False,-0.031691025470814996,0.6666666666666666,390037,0.0,0.0,6,0,0,7,2,1.2857142857142856,14,21,24,147.0,57.0,9,14,24,200,1.570655613206327,69.46488157194108
46,24,0,0,0,10.0,20,10.0,24.93338827913131,0,,29.381146550282132,0,,30.999999999999993,0,,0,0.2,45697,13,203,1.0,5191.4778206636565,False,0.09030182896466321,0,0.2,46833,0,175,0.8,4363.34294884798,False,0.10660085057286675,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.0180000000000007,58166,123,20,1.0,3654.4296893387937,False,-0.004592420032032566,0,1.5050000000000001,90528,0,59,0.0,1828.9999999999995,False,-0.016895306082955253,0,1.5050000000000006,88343,44,70,1.0,3462.7704482124136,False,-0.03160400343920042,0.6333333333333333,389837,0.0,0.0,7,0,0,6,0,0.0,9,15,19,57.0,75.0,4,20,19,200,1.7030872171744704,71.16796878911555
47,19,0,0,0,10.0,20,10.0,24.893731356728757,26,24.692307692307693,29.381146550282132,0,,30.999999999999993,0,,0,0.2,45907,15,199,1.0,5103.852539989023,False,0.09405382949889396,0,0.2,47065,0,171,0.8,4256.828062000617,False,0.1106363089201523,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.0180000000000007,57524,139,30,1.0,4341.663055093761,False,-0.009543196821853698,0,1.5050000000000001,90528,0,59,0.0,1828.9999999999995,False,-0.016895306082955253,0,1.5050000000000001,88343,34,80,1.0,3478.958982709592,False,-0.031516981407586,0.6333333333333333,389637,0.0,0.0,10,0,0,10,0,0.0,6,16,21,39.0,48.0,3,16,21,842,1.2040722034871578,72.3720409926027
48,21,0,0,0,10.0,20,10.0,24.902629730320296,13,25.0,29.400516975946857,1,33.0,30.999999999999993,0,,0,0.2,46132,15,196,1.0,5030.915427142778,False,0.09831029087150095,0,0.2,46965,0,181,1.0,4507.375981187974,False,0.11120691735926638,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.0180000000000007,57232,142,39,1.0,4682.7935837674095,False,-0.011558042278352283,0,1.5050000000000001,90495,0,60,0.1,1859.9999999999995,False,-0.017083449803255425,0,1.5050000000000001,88343,24,90,1.0,3495.612407422724,False,-0.031427460342406996,0.6833333333333332,389437,0.0,0.0,8,0,0,8,0,0.0,7,15,21,54.0,69.0,3,18,21,558,1.2090922379866242,73.58113323058933
49,21,0,0,0,10.0,20,10.0,25.040035454880197,20,26.0,29.400516975946857,0,,30.999999999999993,0,,0,0.2,46256,16,197,1.0,5092.8869846113985,False,0.10180939408723044,0,0.2,47161,0,179,0.9,4482.166346423555,False,0.11534741772315671,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.0180000000000007,56712,152,49,1.0,5246.710720963186,False,-0.015507626340109677,0,1.5050000000000001,90495,0,60,0.0,1859.9999999999995,False,-0.017083449803255425,0,1.5050000000000001,88343,14,100,1.0,3511.607237663255,False,-0.03134147957477764,0.65,389237,0.0,0.0,8,0,0,8,0,0.0,11,19,23,99.0,60.0,6,15,23,720,1.2630413584411144,74.84417458903044
50,23,0,0,0,10.0,20,10.0,25.034513465834806,23,25.0,29.400516975946857,0,,30.999999999999993,0,,0,0.2,46466,15,195,1.0,5031.730125837787,False,0.10586018248750124,0,0.2,47326,1,178,1.0,4466.1433969185955,False,0.11889173680850912,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.0180000000000007,56137,165,59,1.0,5865.325223443608,False,-0.01991600113287201,0,1.5050000000000001,90495,0,60,0.0,1859.9999999999995,False,-0.017083449803255425,0,1.5050000000000001,88343,4,110,1.0,3527.6020679037865,False,-0.03125549880714844,0.6666666666666666,389037,0.0,0.0,8,0,0,5,0,0.0,13,18,26,90.0,69.0,5,18,26,775,1.2863093921914697,76.13048398122191
51,26,0,0,0,10.000000000000002,20,10.0,25.031958156980927,12,25.0,29.323256272818007,34,28.941176470588236,30.999999999999993,0,,0,0.2,46406,11,205,1.0,5241.55142218109,False,0.1068741270875882,0,0.2,47486,5,176,1.0,4455.624635628643,False,0.1223853050778751,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.0180000000000007,56821,167,35,1.0,5206.6509817644455,False,-0.014031433700311598,0,1.5050000000000001,89566,19,70,1.0,2727.1418691835415,False,-0.022409842232440587,0,1.5050000000000001,88288,0,119,0.9,3688.999999999999,False,-0.030979207431139397,0.8166666666666668,388837,0.0,0.0,10,0,0,8,0,0.0,9,17,24,66.0,78.0,5,21,24,1484,1.3552254512906075,77.48570943251252
52,24,0,0,0,10.000000000000002,20,10.0,25.07020279525516,6,26.0,27.827584147360472,40,21.025,30.999999999999993,0,,0,0.2,46492,8,209,1.0,5319.672384208328,False,0.10969760892475482,0,0.2,47356,8,186,1.0,4743.0577199174595,False,0.1226949825019468,0,0.2,60270,0,0,0.0,0.0,False,0.0,5,2.0680000000000005,57376,163,10,1.0,4364.718897100196,False,-0.01180754191886354,0,1.5050000000000001,89473,15,80,1.0,2897.4137622104067,False,-0.02249438921984646,0,1.5050000000000001,87540,24,129,1.0,4666.86201953665,False,-0.0337644762103735,0.8333333333333334,388507,0.0,0.0,9,0,0,11,1,1.0,8,19,30,111.0,81.0,7,17,30,1137,1.4240858992561698,78.90979533176869
53,30,0,0,0,10.000000000000002,20,10.0,25.07020279525516,0,,27.827584147360472,0,,30.999999999999993,0,,0,0.2,46352,12,219,1.0,5610.37441216088,False,0.10981841839749934,0,0.2,47296,4,196,1.0,4953.759747870011,False,0.1237188692103719,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.0630000000000006,57376,153,20,1.0,4392.292710621248,False,-0.011578789525292479,0,1.5050000000000001,89473,5,90,1.0,2929.137920736802,False,-0.022323854899602206,0,1.5050000000000006,87540,14,139,1.0,4698.586178063046,False,-0.03359394189012924,0.8333333333333334,388307,0.0,0.0,6,0,0,9,0,0.0,11,20,26,129.0,80.0,8,22,26,200,1.4331995034590364,80.34299483522773
54,26,0,0,0,10.000000000000002,20,10.0,23.424986712860868,35,17.0,27.878863601674077,2,33.0,30.999999999999993,0,,0,0.2,46232,14,229,1.0,5504.321957245139,False,0.105912017217677,0,0.2,47811,2,171,1.0,4025.6727278992084,False,0.12486931036393113,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.0630000000000006,56847,178,28,1.0,4950.255815736109,False,-0.01572709626898867,0,1.5050000000000001,89440,0,96,0.6,2975.999999999999,False,-0.022426731459780247,0,1.5050000000000006,87507,5,149,1.0,4758.39431800837,False,-0.03362722644973682,0.7666666666666666,388107,0.0,0.0,10,0,0,11,0,0.0,8,19,27,111.0,87.0,7,19,27,861,1.4553962275385857,81.79839106276631
55,27,0,0,0,10.000000000000002,20,10.0,23.424986712860868,0,,28.228532037056368,11,34.0,30.999999999999993,0,,0,0.2,46142,13,239,1.0,5728.571824373747,False,0.10641153031374878,0,0.2,47701,3,181,1.0,4269.922595027817,False,0.1251430541510828,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.0630000000000006,57221,168,27,1.0,4697.568132761147,False,-0.011617984629491016,0,1.5050000000000001,89066,1,106,1.0,3314.2285320370556,False,-0.02462947227279196,0,1.5050000000000001,87507,0,154,0.5,4773.999999999999,False,-0.033543337562087425,0.75,387907,0.0,0.0,7,0,0,11,0,0.0,7,18,33,98.0,108.0,6,21,33,574,1.4478694424033165,83.24626050516963
56,33,0,0,0,10.000000000000002,20,10.0,23.538490616552544,12,25.0,28.45362724314532,11,32.0,30.999999999999993,0,,0,0.2,46042,13,249,1.0,5991.084163521583,False,0.10711719869416811,0,0.2,47901,3,179,1.0,4243.389820362905,False,0.12935892601949414,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.0630000000000006,57273,170,26,1.0,4741.33771313571,False,-0.010392087994560213,0,1.5050000000000001,89066,0,107,0.1,3316.999999999999,False,-0.024614574150127938,0,1.5050000000000001,87155,1,164,1.0,5112.453627243144,False,-0.035508344833879074,0.6833333333333332,387707,0.0,0.0,8,0,0,18,0,0.0,9,27,26,222.0,102.0,14,19,26,852,1.7182649169117212,84.96452542208135
57,26,0,0,0,10.000000000000002,20,10.0,23.016580290113822,13,17.0,27.606832955328457,9,12.0,30.999999999999993,0,,0,0.2,46153,14,246,1.0,5802.078751368001,False,0.10748965695897768,0,0.2,47811,2,189,1.0,4370.1336748315125,False,0.1287577458608754,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.0630000000000006,57160,173,27,1.0,4727.25287998356,False,-0.012383832089069551,0,1.5050000000000001,88958,0,116,0.9,3595.999999999999,False,-0.02427591545358763,0,1.5050000000000001,87155,0,165,0.1,5114.999999999999,False,-0.035494656718343474,0.6666666666666666,387507,0.0,0.0,8,0,0,14,0,0.0,8,22,29,135.0,93.0,10,16,29,529,1.4430320616811514,86.4075574837625
58,29,0,0,0,10.000000000000002,20,10.0,23.166671116876877,12,25.0,27.640883529729734,1,33.0,30.999999999999996,11,31.0,0,0.2,46323,17,244,1.0,5822.667752517958,False,0.11156015343866926,0,0.2,47741,0,198,0.9,4587.000881141622,False,0.1296254586632382,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.0630000000000006,56893,175,36,1.0,5049.239252523724,False,-0.014142697423894783,0,1.5050000000000001,89299,0,105,0.0,3254.9999999999995,False,-0.022442858064377406,0,1.5050000000000001,87122,0,166,0.1,5145.999999999999,False,-0.03568280043864364,0.5,387648,0.0,0.0,11,0,0,12,0,0.0,10,22,24,165.0,73.0,10,19,24,874,1.4312972044572234,87.83885468821973
59,24,0,0,0,10.000000000000002,20,10.0,23.531241278834383,15,27.0,28.105351002874787,17,32.0,30.999999999999996,20,31.0,0,0.2,46638,16,239,1.0,5783.966665641417,False,0.11823501078772514,0,0.2,47631,1,208,1.0,4904.498185997551,False,0.13072605362018325,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.0630000000000006,57032,180,29,1.0,5050.678609273557,False,-0.011824468149381479,0,1.5050000000000001,89189,7,101,1.0,3327.737457020123,False,-0.023234472998580207,0,1.5050000000000001,87308,0,160,0.0,4959.999999999999,False,-0.03468295095361989,0.6666666666666666,388068,0.0,0.0,13,0,0,8,0,0.0,12,20,24,111.0,65.0,7,17,24,1769,1.454495394602418,89.29335008282214
60,24,0,0,0,10.000000000000002,20,10.0,23.862521631865153,22,26.0,27.056780760716073,10,12.0,30.999999999999996,20,31.0,0,0.2,46814,17,238,1.0,5849.280148383907,False,0.12294583961781658,0,0.2,47827,0,207,1.0,4939.541977796087,False,0.13554672270783297,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.0630000000000006,56580,192,29,1.0,5366.250795378875,False,-0.016706066074507437,0,1.5050000000000001,89468,0,99,0.7,3068.9999999999995,False,-0.021625776764788097,0,1.5050000000000001,87529,0,159,1.0,4928.999999999999,False,-0.03247360612380932,0.7833333333333333,388488,0.0,0.0,15,0,0,9,0,0.0,14,23,22,192.0,81.0,12,12,22,1512,1.484980370849371,90.77833045367151
61,22,0,0,0,10.000000000000002,20,10.0,23.94143694102149,11,25.0,26.496272429890457,5,11.0,30.999999999999996,20,31.0,0,0.2,46674,21,248,1.0,6147.476361373329,False,0.12315124693939587,0,0.2,48042,0,202,0.6,4836.170262086341,False,0.13923385480873204,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.0630000000000006,56360,193,34,1.0,5521.570592233423,False,-0.019067773417675325,0,1.5050000000000001,89785,0,92,0.5,2851.9999999999995,False,-0.019384178725783217,0,1.5050000000000006,87777,0,151,0.0,4680.999999999999,False,-0.031140473477110974,0.5166666666666667,388908,0.0,0.0,15,0,0,10,0,0.0,10,20,24,114.0,87.0,8,14,24,1150,1.446995441801846,92.22532589547336
62,24,0,0,0,10.000000000000002,20,10.0,23.977272394476586,5,25.0,28.40572071654209,44,34.0,31.0,20,31.0,0,0.2,46564,22,258,1.0,6406.136277774959,False,0.12358765806984129,0,0.2,48077,0,206,0.9,4939.318113262177,False,0.14118842834378098,0,0.2,60270,0,0,0.0,0.0,False,0.0,10,2.1630000000000007,57471,188,10,1.0,4791.784417327019,False,-0.006688365543993585,0,1.5050000000000001,89084,17,95,1.0,3427.8972521812157,False,-0.023824922849349426,0,1.5050000000000006,87602,7,148,1.0,4786.840045015794,False,-0.03245296382794099,0.8166666666666668,389068,0.0,0.0,15,0,0,10,1,1.0,13,23,24,105.0,72.0,10,14,24,2101,1.5893102698028088,93.81463616527617
63,24,0,0,0,10.0,20,10.0,24.055436523039738,11,25.0,28.64901182928961,11,32.09090909090909,31.0,20,31.0,0,0.2,46454,23,268,1.0,6676.85698817465,False,0.12416021705658514,0,0.2,48262,0,204,0.9,4907.309050700106,False,0.14500382736211256,0,0.2,60270,0,0,0.0,0.0,False,0.0,1,2.1630000000000007,57523,189,10,1.0,4832.967621147407,False,-0.005483925492389251,0,1.5050000000000001,89423,8,93,1.0,3112.192094634317,False,-0.02187739429207261,0,1.5050000000000001,87530,7,150,1.0,4850.543082805028,False,-0.03288460294791628,0.8166666666666668,389462,0.0,0.0,15,0,0,9,1,0.1,13,22,24,135.0,53.0,10,14,24,1128,1.542339096777141,95.35697526205331
64,24,0,0,0,10.0,20,10.0,24.227992864472093,16,25.625,28.64901182928961,0,,31.0,20,31.0,0,0.2,46354,23,278,1.0,6965.382016323242,False,0.12515952877794737,0,0.2,48572,0,198,1.0,4797.142587165475,False,0.15075906562171765,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.1620000000000004,57113,195,20,1.0,5297.438845157851,False,-0.008433392689913256,0,1.5050000000000001,89764,0,90,0.8,2790.0,False,-0.019943234351818006,0,1.5050000000000001,87809,0,148,0.7,4588.0,False,-0.03129636398821683,0.75,389882,0.0,0.0,14,0,0,10,0,0.0,12,22,22,120.0,72.0,10,14,22,1230,1.4599003493785858,96.8168756114319
65,22,0,0,0,10.0,20,10.0,24.227992864472093,0,,29.060638622605858,21,32.0,30.999999999999996,20,31.0,0,0.2,46274,21,288,1.0,7187.661944967963,False,0.125862573600433,0,0.2,48452,2,208,1.0,5059.422515810195,False,0.151010571826363,0,0.2,60270,0,0,0.0,0.0,False,0.0,1,2.172,57759,185,10,1.0,4772.785066153396,False,-0.0020674874219894766,0,1.5050000000000001,89371,11,91,1.0,3140.667024848664,False,-0.022283381937941264,0,1.5050000000000001,88150,0,137,0.0,4246.999999999999,False,-0.029463306599006603,0.6666666666666666,390276,0.0,0.0,13,0,0,8,1,0.047619047619047616,13,21,24,117.0,53.0,9,13,24,820,1.4833859652280807,98.30026157665998
66,24,0,0,0,10.0,20,10.0,24.452474565406636,19,26.0,27.876620666236878,31,22.0,31.0,9,31.0,0,0.2,46450,22,287,1.0,7237.860200271704,False,0.13040277470787381,0,0.2,48570,1,210,1.0,5145.019658735394,False,0.15464091006180886,0,0.2,60270,0,0,0.0,0.0,False,0.0,21,2.3810000000000007,57401,194,10,1.0,5022.546272351256,False,-0.005935405074238751,0,1.5050000000000001,89371,1,101,1.0,3158.8766206662367,False,-0.02218549562073322,0,1.5050000000000001,87747,21,138,1.0,4863.409033990974,False,-0.030482459447013412,0.8333333333333334,389809,0.0,0.0,12,0,0,6,1,0.6774193548387096,13,19,24,81.0,81.0,7,17,24,973,1.4137832578271627,99.71404483448714
67,24,0,0,0,10.000000000000002,20,10.0,24.46823256542344,4,25.0,27.876620666236878,0,,30.999999999999996,15,31.0,0,0.2,46320,25,297,1.0,7517.065071930761,False,0.130619568237992,0,0.2,48600,0,214,0.8,5236.201769000616,False,0.15634752408959224,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.3600000000000008,57301,188,20,1.0,5157.560135624344,False,-0.00647453015078528,0,1.5050000000000001,89557,0,96,0.1,2975.9999999999995,False,-0.02116885630120197,0,1.5050000000000001,88026,11,139,1.0,4615.642827328605,False,-0.028814786874402698,0.65,390074,0.0,0.0,12,0,0,8,0,0.0,12,20,25,144.0,78.0,8,16,25,765,1.4003864079713821,101.11443124245852
68,25,0,0,0,10.0,20,10.0,24.59204801183672,11,26.0,27.876620666236878,0,,30.999999999999996,12,31.0,0,0.2,46516,24,296,1.0,7519.246211503669,False,0.13506926841152847,0,0.2,48490,1,224,1.0,5518.618754651426,False,0.15705211607535532,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.3600000000000008,57015,189,30,1.0,5484.195694224247,False,-0.00851007388232753,0,1.5050000000000001,89712,0,91,0.0,2820.9999999999995,False,-0.0203356483970155,0,1.5050000000000001,88243,1,142,1.0,4429.876620666236,False,-0.027480397463466574,0.6666666666666666,390246,0.0,0.0,12,0,0,10,0,0.0,8,18,24,75.0,105.0,5,20,24,858,1.557759772054851,102.67219101451337
69,24,0,0,0,10.0,20,10.0,24.59204801183672,0,,28.864383469963467,32,34.0,31.0,20,31.0,0,0.2,46396,26,306,1.0,7785.1666916220365,False,0.13536187085568874,0,0.2,48410,0,233,0.9,5729.947186757956,False,0.1576315353075876,0,0.2,60270,0,0,0.0,0.0,False,0.0,2,2.380000000000001,58051,179,10,1.0,4690.620428818407,False,0.002095739412795827,0,1.5050000000000001,90022,0,81,0.0,2511.0,False,-0.01866923258864257,0,1.5050000000000006,87465,23,142,1.0,5065.88081980916,False,-0.032425866967289024,0.65,390614,0.0,0.0,14,0,0,7,1,0.125,13,20,25,126.0,50.0,7,17,25,1364,1.393474399112165,104.06566541362554
70,25,0,0,0,10.0,20,10.0,24.822739075725494,24,26.0,28.864383469963467,0,,31.0,20,31.0,0,0.2,46578,29,304,1.0,7836.11267902055,False,0.1400459742963961,0,0.2,48652,0,228,0.7,5659.584509265413,False,0.16230086592989193,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,2.378000000000001,57427,193,20,1.0,5368.07631101429,False,-0.00263749534582473,0,1.5050000000000001,90239,0,74,0.0,2294.0,False,-0.017502741522781518,0,1.5050000000000006,87868,13,139,1.0,4684.236985109525,False,-0.030144725605234086,0.6166666666666667,391034,0.0,0.0,14,0,0,6,0,0.0,12,18,26,93.0,72.0,6,19,26,1444,1.408468248322606,105.47413366194814
71,26,0,0,0,10.0,20,10.0,24.822739075725494,0,,29.49026331197649,25,33.96,30.999999999999996,20,31.0,0,0.2,46528,24,314,1.0,8034.340069777805,False,0.1411548108028108,0,0.2,48502,5,238,1.0,5957.811900022668,False,0.16228085589170604,0,0.2,60270,0,0,0.0,0.0,False,0.0,5,2.428000000000001,58141,183,10,1.0,4837.46388397753,False,0.004807233150634884,0,1.5050000000000001,90423,0,68,0.1,2107.9999999999995,False,-0.016524394177220632,0,1.5050000000000001,87455,27,136,1.0,5012.237109423364,False,-0.032821741300108835,0.6833333333333332,391319,0.0,0.0,12,0,0,3,2,1.1666666666666667,13,16,29,90.0,78.0,5,21,29,820,1.2766983229666948,106.75083198491484
