index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
99,17,0,0,0,10.0,20,10.0,19.941321691345976,5,9.0,29.4998067124159,20,37.5,37.0,20,37.0,0,0.812,42464,12,48,1.0,1077.1834411846069,False,0.3829868051904645,0,2.1980000000000004,16983,1018,0,0.0,10180.0,False,-0.29012028043995625,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,5,2.9410000000000007,44750,220,10,1.0,4682.088839220274,False,0.05746529281438377,9,8.885000000000002,40116,794,0,0.0,23422.846529658225,False,-0.2520647781217838,11,8.995000000000001,40324,492,0,0.0,14513.904902508622,False,-0.31334671903405326,0.3333333333333333,229630,0.0,0.0,6,0,0,7,7,6.2105263157894735,3,10,14,148.0,33.0,10,7,14,245,1.0373135916888714,138.63161954842508
100,14,0,0,0,10.0,20,10.0,20.469755781197044,31,22.258064516129032,29.907813616848866,3,48.0,36.99999999999999,20,37.0,0,0.812,43034,14,27,1.0,692.6834060923202,False,0.39513545066720773,0,2.1980000000000004,16903,1026,0,0.0,10260.0,False,-0.2914067022576703,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.936000000000001,44204,241,17,1.0,5441.643974754918,False,0.053732641412410354,6,8.936000000000002,40058,794,0,0.0,23746.804011778,False,-0.25056423347058904,14,9.124,39968,495,0,0.0,14804.367740340189,False,-0.3163883760474198,0.3333333333333333,229160,0.0,0.0,9,0,0,9,6,6.0,3,12,14,135.0,20.0,12,2,14,1034,0.8949115965515375,139.52653114497662
101,14,0,0,0,10.0,20,10.0,21.387388341940646,51,23.58823529411765,28.993352922431054,7,13.0,36.99999999999999,20,37.0,24,1.0520000000000003,43561,14,10,1.0,353.87388341940647,False,0.4066359085903938,0,2.1980000000000004,16803,1036,0,0.0,10360.0,False,-0.29301472952981283,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.936000000000001,43092,282,20,1.0,6611.110570875883,False,0.04189246576479705,11,9.040000000000003,39813,801,0,0.0,23223.675690867276,False,-0.2578745945473831,9,9.200000000000001,39872,495,0,0.0,14351.709696603371,False,-0.32103999122143784,0.3333333333333333,228134,0.0,0.0,9,0,0,3,7,7.0,6,9,18,151.0,30.0,9,5,18,942,0.9525287197902799,140.4790598647669
102,18,0,0,0,10.0,20,10.0,21.283001037003434,1,5.0,29.962035930570813,22,35.09090909090909,36.99999999999999,20,37.0,0,1.0280000000000002,43481,12,20,1.0,545.6600207400686,False,0.40714703834727056,1,2.208,16669,1048,0,0.0,10480.0,False,-0.29539460989258376,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,2,2.956000000000001,43801,273,10,1.0,6109.879642407645,False,0.05218583987253708,7,9.099000000000004,39037,820,0,0.0,24568.869463068066,False,-0.25936683217112544,13,9.321000000000002,39616,498,0,0.0,14921.093893424266,False,-0.3206259279777163,0.3333333333333333,227597,0.0,0.0,6,0,0,9,7,6.666666666666666,2,11,18,127.0,51.0,11,7,18,903,1.013436809182167,141.49249667394906
103,18,0,0,0,10.0,20,10.0,20.10162074508124,9,1.5555555555555556,30.08719634154196,39,30.487179487179485,36.99999999999999,20,37.0,0,1.0280000000000002,43361,14,30,1.0,743.0486223524373,False,0.40646183544015624,9,2.2970000000000006,16416,1056,0,0.0,10560.0,False,-0.30224480607191095,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,29,3.2440000000000007,43935,272,10,1.0,5768.512806077517,False,0.051362085759425996,8,9.172000000000002,37760,859,0,0.0,25844.901657384544,False,-0.2685881774945555,12,9.428000000000003,39450,498,0,0.0,14983.423778087898,False,-0.32257176827656153,0.3333333333333333,225915,0.0,0.0,5,0,0,7,9,8.67741935483871,4,11,18,167.0,51.0,11,7,18,200,2.1124911727383733,143.60498784668744
104,18,0,0,0,10.0,20,10.0,20.10162074508124,0,,29.821644155373928,5,22.0,36.99999999999999,20,37.0,0,1.0280000000000002,43221,18,40,1.0,984.0648298032497,False,0.4058349654242498,0,2.2880000000000007,16356,1062,0,0.0,10620.0,False,-0.3032096224351965,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,3.2150000000000007,44045,262,15,1.0,5713.949297541894,False,0.05321958701093481,13,9.294000000000002,37565,859,0,0.0,25616.792329466203,False,-0.27304822690661384,7,9.486,39267,503,0,0.0,15000.287010153086,False,-0.32509101069246193,0.3333333333333333,225447,0.0,0.0,7,0,0,6,5,5.0,3,9,17,138.0,39.0,9,9,17,310,1.123859747312963,144.7288475940004
105,17,0,0,0,10.0,20,10.0,19.82032900078073,22,18.09090909090909,29.25924207111166,8,19.625,36.99999999999999,20,37.0,0,1.0280000000000002,43504,19,33,1.0,844.0708570257641,False,0.41268525852295895,5,2.3380000000000005,16176,1071,0,0.0,10710.0,False,-0.30755129606998133,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,3.2150000000000007,43804,274,17,1.0,5928.177261422818,False,0.05021307443437107,11,9.391000000000002,37308,866,0,0.0,25338.5036335827,False,-0.27876509053032944,9,9.569,39125,504,0,0.0,14746.658003840277,False,-0.32897034372499584,0.3333333333333333,224910,0.0,0.0,10,0,0,6,6,6.0,5,11,18,130.0,33.0,11,6,18,750,0.9232409382238984,145.6520885322243
106,18,0,0,0,10.0,20,10.0,20.112970219178997,14,23.071428571428573,29.954905217217046,18,35.0,36.99999999999999,20,37.0,0,1.0280000000000002,43707,21,29,1.0,793.2761363561909,False,0.4183970562866821,0,2.3330000000000006,16096,1079,0,0.0,10790.0,False,-0.3088377178876954,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,1,3.225000000000001,44082,278,10,1.0,5890.954773103932,False,0.056037846639539375,11,9.49,36525,884,0,0.0,26480.13621201987,False,-0.281827169653795,9,9.65,39034,504,0,0.0,15097.272229477392,False,-0.32775368553209955,0.3333333333333333,224437,0.0,0.0,7,0,0,7,6,5.055555555555555,2,9,19,108.0,57.0,9,9,19,523,1.0255543636158109,146.6776428958401
107,19,0,0,0,10.0,20,10.0,20.112970219178997,0,,32.54573181327746,25,46.4,36.99999999999999,20,37.0,0,1.0280000000000002,43617,20,39,1.0,984.4058385479809,False,0.4185760249332345,0,2.3330000000000006,15986,1090,0,0.0,10900.0,False,-0.31060654788705216,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,15,3.374000000000001,44807,268,10,1.0,5715.733336872747,False,0.07035090874958166,7,9.549000000000001,36452,884,0,0.0,28770.426922937277,False,-0.26635475710063444,13,9.771,37685,529,0,0.0,17216.69212922378,False,-0.3319285065862572,0.3333333333333333,223540,0.0,0.0,6,0,0,7,6,5.75,4,11,16,133.0,69.0,11,8,16,440,1.035857274197042,147.71350017003715
108,16,0,0,0,10.0,20,10.0,20.382681878666002,32,21.5625,32.54573181327746,0,,36.99999999999999,20,37.0,0,1.0280000000000002,44152,22,22,1.0,668.419001330652,False,0.4307007622263242,5,2.383000000000001,15846,1098,0,0.0,10980.0,False,-0.31382260243133725,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,3.3590000000000013,44117,290,20,1.0,6561.89238107869,False,0.06435700598534419,11,9.652000000000001,36313,884,0,0.0,28770.426922937277,False,-0.26836070278135715,9,9.848000000000003,37596,529,0,0.0,17216.69212922378,False,-0.33321288907247537,0.3333333333333333,223017,0.0,0.0,7,0,0,6,6,6.0,4,10,17,128.0,63.0,10,6,17,855,0.9848526073619723,148.69835277739912
109,17,0,0,0,10.0,20,10.0,20.271098360970814,1,3.0,31.508941304573156,8,13.0,36.99999999999999,20,37.0,0,1.0280000000000002,44062,21,32,1.0,858.6751475510661,False,0.4308656838546194,1,2.388000000000001,15720,1109,0,0.0,11090.0,False,-0.31610600115777965,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,3.3590000000000004,44218,281,22,1.0,6389.375348133409,False,0.06468803723315159,7,9.711000000000002,36149,892,0,0.0,28105.975643679256,False,-0.27552186593587286,13,9.969000000000001,37418,529,0,0.0,16668.2299501192,False,-0.33973915526510806,0.3333333333333333,222560,0.0,0.0,6,0,0,8,6,6.0,3,11,20,114.0,48.0,11,6,20,304,1.0130482641980052,149.71140104159713
110,20,0,0,0,10.0,20,10.0,20.349215831134774,3,24.0,30.986835039473696,10,23.9,36.99999999999999,20,37.0,0,1.0280000000000002,44034,21,39,1.0,1003.6194174142562,False,0.4322959319710275,0,2.3870000000000005,15620,1119,0,0.0,11190.0,False,-0.3177140284299222,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,3.3590000000000013,44385,274,22,1.0,6257.39550859935,False,0.06695629556947084,13,9.834000000000001,35914,893,0,0.0,27671.243690250012,False,-0.28205007872074056,7,10.026000000000002,37142,538,0,0.0,16670.91725123685,False,-0.34370279352298283,0.3333333333333333,222088,0.0,0.0,10,0,0,10,5,5.0,5,15,17,178.0,30.0,15,5,17,511,0.9621857302263379,150.67358677182347
111,17,0,0,0,10.0,20,10.0,20.632513288947173,15,23.066666666666666,30.758866944698244,17,29.0,36.99999999999999,20,37.0,0,1.0280000000000002,44330,16,34,1.0,861.5054518242039,False,0.4395302220979001,0,2.387000000000001,15470,1134,0,0.0,11340.0,False,-0.320126069338136,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,3.3590000000000013,44532,279,15,1.0,6217.854211786735,False,0.06981332762717521,11,9.931000000000001,35647,902,0,0.0,27744.497984117817,False,-0.2853746501564507,9,10.109000000000002,36675,546,0,0.0,16794.34135180524,False,-0.3495516108768058,0.3333333333333333,221647,0.0,0.0,9,0,0,6,5,5.0,3,9,14,111.0,51.0,9,8,14,1039,0.8679101215675473,151.541496893391
112,14,0,0,0,10.0,20,10.0,20.497645591706757,15,19.333333333333332,30.208299755443758,26,27.384615384615383,36.99999999999999,20,37.0,0,1.0280000000000002,44540,14,29,1.0,734.431722159496,False,0.4442405564121615,0,2.3870000000000005,15350,1146,0,0.0,11460.0,False,-0.322055702064707,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,11,3.4690000000000007,44617,284,10,1.0,6123.414345599156,False,0.07066170782357808,12,10.040000000000001,34764,928,0,0.0,28033.30217305181,False,-0.2960335514398663,8,10.180000000000001,36592,546,0,0.0,16493.731666472293,False,-0.352918494628162,0.3333333333333333,220856,0.0,0.0,7,0,0,6,7,6.117647058823529,3,9,18,113.0,45.0,9,5,18,490,0.8511155378073454,152.39261243119836
113,18,0,0,0,10.0,20,10.0,20.78694408436573,17,23.0,29.29907756804263,8,13.0,36.99999999999999,20,37.0,0,1.0280000000000002,44861,11,22,1.0,567.3127698560461,False,0.4518767731693581,0,2.3870000000000005,15220,1159,0,0.0,11590.0,False,-0.3241461375184923,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,3.458,44330,291,12,1.0,6400.589659366939,False,0.06732899554665107,13,10.158000000000001,34472,936,0,0.0,27423.936603687904,False,-0.30464443816428616,7,10.242,36519,546,0,0.0,15997.296352151276,False,-0.3575540714048022,0.3333333333333333,220395,0.0,0.0,7,0,0,7,5,5.0,6,13,12,180.0,45.0,13,5,12,695,0.9272160194814205,153.31982845067978
114,12,0,0,0,10.0,20,10.0,20.2841083450986,16,16.125,29.94551266466102,20,34.35,36.99999999999999,20,37.0,0,1.0280000000000002,45004,12,21,1.0,545.9662752470706,False,0.45613247371272714,5,2.4370000000000003,15040,1168,0,0.0,11680.0,False,-0.3284878111532772,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,8,3.538000000000001,44519,297,10,1.0,6323.835305140894,False,0.0707113458315469,12,10.265,33631,955,0,0.0,28597.964594751273,False,-0.3083097772191584,8,10.315000000000001,36409,547,0,0.0,16380.195427569579,False,-0.35637865163239546,0.3333333333333333,219596,0.0,0.0,6,0,0,5,8,7.368421052631579,3,8,12,107.0,42.0,8,4,12,453,0.8214132552966475,154.14124170597643
115,12,0,0,0,10.0,20,10.0,19.972410754605797,14,17.0,30.25618787437682,9,35.111111111111114,36.99999999999999,20,37.0,0,1.0280000000000002,45144,11,21,1.0,529.4206258467218,False,0.46036889152001537,4,2.472000000000001,14862,1179,0,0.0,11790.0,False,-0.3324435582427478,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,3.5300000000000007,44597,301,11,1.0,6344.51370375449,False,0.07269506987957527,12,10.373000000000001,33154,964,0,0.0,29166.965110899255,False,-0.3110877917936672,8,10.387000000000002,36321,547,0,0.0,16550.134767284122,False,-0.35642238312635927,0.3333333333333333,219071,0.0,0.0,8,0,0,5,6,6.0,3,8,15,126.0,27.0,8,4,15,746,0.9582447903230786,155.0994864962995
116,15,0,0,0,10.0,20,10.0,19.7392245454096,4,12.0,30.25618787437682,0,,36.99999999999999,20,37.0,0,1.0280000000000002,45072,13,27,1.0,662.9590627260592,False,0.4602006667319429,0,2.4680000000000004,14782,1187,0,0.0,11870.0,False,-0.33372998006046184,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,3.5300000000000007,44549,295,21,1.0,6458.451186257745,False,0.07289646979989389,5,10.411000000000001,33119,964,0,0.0,29166.965110899255,False,-0.3115928860298204,15,10.529000000000002,36068,547,0,0.0,16550.134767284122,False,-0.3600734928905524,0.3333333333333333,218583,0.0,0.0,7,0,0,8,5,5.0,2,10,13,121.0,30.0,10,5,13,248,0.8701295834034681,155.96961607970297
117,13,0,0,0,10.0,20,10.0,19.735376911179966,36,19.72222222222222,30.501072112891762,18,32.333333333333336,36.99999999999999,20,37.0,4,1.0680000000000003,45531,17,10,1.0,367.3537691117997,False,0.47020894335099694,5,2.5180000000000007,14662,1193,0,0.0,11930.0,False,-0.33662442915031837,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,3.5300000000000007,44421,321,13,1.0,6731.569925956362,False,0.07308867697337146,11,10.516,32666,976,0,0.0,29769.04638218236,False,-0.31378585171744766,9,10.604000000000003,35687,553,0,0.0,16867.092878429146,False,-0.36328475136065785,0.3333333333333333,217960,0.0,0.0,11,0,0,7,7,6.8,2,9,10,108.0,26.0,9,4,10,1412,0.8450512429699302,156.8146673226729
118,10,0,0,0,10.0,20,10.0,19.10316170500415,5,1.0,30.34409670479253,22,29.363636363636363,36.99999999999999,20,37.0,0,1.0640000000000003,45431,17,20,1.0,552.063234100083,False,0.4699630673779522,5,2.5630000000000006,14472,1203,0,0.0,12030.0,False,-0.3411269055123175,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,9,3.620000000000001,44787,316,10,1.0,6340.040065829237,False,0.07691143521320887,9,10.595,31917,998,0,0.0,30283.408511382946,False,-0.3208834205603447,11,10.705000000000002,35538,553,0,0.0,16780.28547775027,False,-0.3660613799336864,0.3333333333333333,217138,0.0,0.0,6,0,0,4,8,7.133333333333333,2,6,17,73.0,27.0,6,4,17,200,0.7647714447230101,157.5794387673959
119,17,0,0,0,10.0,20,10.0,19.791775771705307,28,23.071428571428573,29.995824116200627,8,23.75,36.99999999999999,20,37.0,8,1.1440000000000003,45825,17,10,1.0,367.91775771705306,False,0.47967321280177927,0,2.5580000000000007,14372,1213,0,0.0,12130.0,False,-0.34273493278446004,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,3.611000000000001,44331,334,12,1.0,6970.4029971439795,False,0.0737492476999009,7,10.656,31812,999,0,0.0,29965.828292084425,False,-0.3246902452442894,13,10.824000000000002,35196,560,0,0.0,16797.661505072352,False,-0.3708714931662745,0.3333333333333333,216529,0.0,0.0,10,0,0,9,6,5.615384615384615,3,12,15,144.0,30.0,12,5,15,737,0.9661571746692061,158.54559594206512
120,15,0,0,0,10.0,20,10.0,19.232868508451844,5,3.0,29.287242195916917,16,23.25,36.99999999999999,20,37.0,0,1.1360000000000003,45735,16,20,1.0,544.6573701690369,False,0.47962078488082965,5,2.6080000000000005,14182,1224,0,0.0,12240.0,False,-0.34707660641924487,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,4,3.651000000000001,44569,329,10,1.0,6620.486161239826,False,0.0751648944718385,9,10.739000000000003,31734,999,0,0.0,29257.954953721,False,-0.33092363730105784,11,10.921000000000001,34677,576,0,0.0,16869.451504848144,False,-0.37784330890951495,0.3333333333333333,215890,0.0,0.0,5,0,0,8,8,7.076923076923077,2,10,16,137.0,30.0,10,5,16,200,0.8975288569927216,159.44312479905784
121,16,0,0,0,10.0,20,10.0,19.232868508451844,0,,30.341091243389634,25,36.12,36.99999999999999,20,37.0,0,1.1360000000000003,45605,19,30,1.0,766.9860552535554,False,0.47901501986321404,0,2.6030000000000006,14112,1231,0,0.0,12310.0,False,-0.34820222550974467,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,15,3.7970000000000015,44982,319,10,1.0,6438.6959666300345,False,0.08239800555364725,13,10.860000000000001,31555,999,0,0.0,30310.750152146244,False,-0.32591025087203623,7,10.980000000000002,33725,601,0,0.0,18234.99583727717,False,-0.381728606825431,0.3333333333333333,214972,0.0,0.0,5,0,0,9,6,5.285714285714286,2,11,16,178.0,15.0,11,5,16,200,0.841493689455092,160.28461848851293
122,16,0,0,0,10.0,20,10.0,19.232868508451844,0,,31.569524720507275,33,37.0,36.99999999999999,20,37.0,0,1.1360000000000003,45465,23,40,1.0,999.3147403380738,False,0.4782484521183841,0,2.6030000000000006,14052,1237,0,0.0,12370.0,False,-0.34916704187303016,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,23,4.012000000000001,45536,309,10,1.0,6258.6516163166925,False,0.09281698123053866,6,10.907000000000002,30282,1032,0,0.0,32579.749511563507,False,-0.3279089855430231,14,11.113000000000001,33494,601,0,0.0,18973.284357024873,False,-0.37973501055629,0.3333333333333333,213822,0.0,0.0,6,0,0,5,7,6.696969696969697,4,9,17,132.0,20.0,9,7,17,200,0.7387578459456563,161.0233763344586
123,17,0,0,0,10.000000000000002,20,10.0,19.827868398457827,20,23.85,32.412702255128096,20,39.2,36.99999999999999,20,37.0,0,1.1360000000000003,45789,28,31,1.0,894.6639203521927,False,0.486985655115974,1,2.613000000000001,13986,1242,0,0.0,12420.000000000002,False,-0.35048562423618707,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,10,4.089,45525,319,10,1.0,6649.217041659328,False,0.09695518999437852,14,11.041,29454,1048,0,0.0,33968.51196337424,False,-0.32983727333265334,6,11.159000000000002,33250,605,0,0.0,19609.684864352497,False,-0.37866420711495585,0.3333333333333333,212997,0.0,0.0,7,0,0,4,9,8.375,5,9,12,137.0,24.0,9,8,12,674,0.6388707235455513,161.66224705800414
124,12,0,0,0,10.000000000000002,20,10.0,19.58184196446934,35,18.6,32.412702255128096,0,,36.99999999999999,20,37.0,0,1.1360000000000003,46363,25,13,1.0,504.5639455381015,False,0.4991728942165386,7,2.6820000000000004,13722,1255,0,0.0,12550.000000000002,False,-0.3568855727793143,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,4.079000000000001,44874,344,20,1.0,7384.407680880015,False,0.09059112189975767,9,11.116999999999999,29355,1048,0,0.0,33968.51196337424,False,-0.33126596845777234,11,11.263000000000003,33125,605,0,0.0,19609.684864352497,False,-0.38046811510121725,0.3333333333333333,212432,0.0,0.0,7,0,0,4,6,6.0,0,4,11,57.0,24.0,4,8,11,844,0.4151448458433151,162.07739190384746
125,11,0,0,0,10.000000000000002,20,10.0,19.206346307565493,5,7.4,32.412702255128096,0,,36.99999999999999,20,37.0,0,1.1360000000000003,46295,25,19,1.0,614.9205798437445,False,0.4987605419026781,1,2.6850000000000005,13608,1265,0,0.0,12650.000000000002,False,-0.3589438476876568,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,4.079000000000001,44837,339,30,1.0,7483.3324659185455,False,0.09087097442197235,11,11.218000000000002,29208,1048,0,0.0,33968.51196337424,False,-0.3333873642496158,9,11.342000000000004,33022,605,0,0.0,19609.684864352497,False,-0.3819545352818967,0.3333333333333333,211963,0.0,0.0,7,0,0,4,6,6.0,0,4,7,42.0,21.0,4,7,7,232,0.36848150100558996,162.44587340485305
126,7,0,0,0,10.0,17,10.0,19.000840064545933,2,4.0,31.612856929477324,7,13.0,37.0,20,37.0,0,1.1360000000000003,46245,20,29,1.0,751.0243618718321,False,0.4993411005639647,2,2.7040000000000006,13458,1277,0,0.0,12770.0,False,-0.36183829677751334,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,4.079000000000001,44920,331,33,1.0,7332.502340037456,False,0.09104129996449141,10,11.307000000000002,29003,1055,0,0.0,33351.564060598575,False,-0.3407974423427816,10,11.433000000000002,32899,605,0,0.0,19125.77844233378,False,-0.38722127137750906,0.3333333333333333,211518,0.0,0.0,5,0,0,1,7,7.0,0,1,6,18.0,18.0,1,6,6,261,0.29593825805932283,162.74181166291237
127,6,0,0,0,10.0,0,,19.000840064545933,0,,30.910063263981893,6,13.0,37.0,20,37.0,0,1.1360000000000003,46245,10,39,1.0,841.0327625172914,False,0.5007884601935629,0,2.7020000000000004,13458,1277,0,0.0,12770.0,False,-0.36183829677751334,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,4.079000000000001,44998,321,37,1.0,7242.942001486575,False,0.09178727658185772,11,11.407000000000002,28781,1061,0,0.0,32795.57712308479,False,-0.3480129800337346,9,11.513000000000003,32803,605,0,0.0,18700.588274709047,False,-0.39167468846719017,0.3333333333333333,211278,0.0,0.0,1,0,0,0,5,5.0,0,0,5,0.0,18.0,0,6,5,78,0.15746478829532862,162.8992764512077
128,5,0,0,0,10.0,0,,19.000840064545933,0,,31.261192355527303,3,48.0,36.99999999999999,20,37.0,0,1.1360000000000003,46245,0,49,1.0,931.0411631627508,False,0.5022358198231612,0,2.7020000000000004,13458,1277,0,0.0,12770.0,False,-0.36183829677751334,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,4.079000000000001,45142,311,44,1.0,7284.753723716986,False,0.09549036337596548,9,11.486000000000002,28685,1061,0,0.0,33168.12508921447,False,-0.34671021236171623,11,11.614000000000003,32512,608,0,0.0,19006.8049521606,False,-0.3936646394192816,0.3333333333333333,211035,0.0,0.0,1,0,0,0,5,5.0,0,0,4,0.0,15.0,0,5,4,144,0.15405823476612568,163.05333468597382
129,4,0,0,0,10.0,0,,19.000840064545933,0,,31.927634132027432,8,42.875,36.99999999999999,20,37.0,0,1.1360000000000003,46245,0,49,0.0,931.0411631627508,False,0.5022358198231612,0,2.702000000000001,13458,1277,0,0.0,12770.0,False,-0.36183829677751334,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,4.079000000000001,45485,301,46,1.0,7187.924029501588,False,0.10210549750181433,7,11.547000000000002,28504,1064,0,0.0,33971.00271647719,False,-0.34352900167058337,13,11.733000000000004,32088,613,0,0.0,19571.639722932814,False,-0.39570785549302384,0.16666666666666666,210773,0.0,0.0,4,0,0,0,5,5.0,0,0,0,0.0,12.0,0,4,0,343,0.13818312715739012,163.1915178131312
