index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
100,11,0,0,0,10.0,20,10.0,14.609791281862906,0,,29.541536683157414,1,42.0,25.000000000000004,9,25.0,0,3.080000000000001,52586,0,31,0.9,452.9035297377501,False,0.152104096092253,0,5.960000000000002,25228,1023,0,0.0,10230.0,False,-0.3380671902268761,0,0.704,59889,928,147,1.0,17900.492201992918,False,0.09064365317336515,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,8.777000000000001,56840,440,0,0.0,12998.276140589262,False,-0.19809664914928427,0,2.2970000000000006,75579,0,51,0.0,1275.0000000000002,False,-0.03506317575266503,0.31666666666666665,333497,0.0,0.0,7,0,0,10,2,2.0,9,19,6,100.0,9.0,8,3,6,242,1.151807771064341,162.5989862130955
101,6,0,0,0,10.0,20,10.0,14.076043831708484,7,2.5714285714285716,33.271913873391505,46,39.43478260869565,25.000000000000004,11,25.0,0,3.080000000000001,52486,0,41,1.0,577.1177971000478,False,0.15127746288285387,7,6.030000000000002,25003,1033,0,0.0,10330.0,False,-0.3418848167539267,0,0.7040000000000002,61685,925,111,1.0,16713.522984276806,False,0.10969551462559664,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,11,8.878,54925,486,0,0.0,16170.150142468272,False,-0.20226274186268275,0,2.2970000000000006,75579,0,51,0.0,1275.0000000000002,False,-0.03506317575266503,0.3333333333333333,333053,0.0,0.0,8,0,0,7,5,5.0,7,14,11,38.0,6.0,4,2,11,2014,0.9974699961021543,163.59645620919764
102,11,0,0,0,10.0,20,10.0,14.076043831708484,0,,34.47878181777996,24,40.0,25.000000000000004,8,25.0,0,3.080000000000001,52366,2,51,1.0,737.8782354171327,False,0.15041315701807512,0,6.023000000000002,24923,1041,0,0.0,10410.0,False,-0.34275741710296687,0,0.704,62645,915,97,1.0,16224.02194233792,False,0.12102745605324881,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,8.947000000000001,53907,510,0,0.0,17584.17872706778,False,-0.20619996754445236,0,2.2970000000000006,75579,0,51,0.0,1275.0000000000002,False,-0.03506317575266503,0.3333333333333333,332795,0.0,0.0,6,0,0,3,2,2.0,13,16,9,68.0,36.0,6,5,9,1160,1.1811574064195156,164.77761361561716
103,9,0,0,0,10.0,20,10.0,13.048725856994059,20,5.75,34.47878181777996,0,,25.000000000000004,9,25.0,0,3.080000000000001,52306,2,56,1.0,750.7286479916673,False,0.14924442242573807,15,6.173000000000001,24573,1051,0,0.0,10510.0,False,-0.3493019197207679,0,0.704,62530,925,107,1.0,15759.30107222196,False,0.11552410621551655,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,9.029,53838,510,0,0.0,17584.17872706778,False,-0.20707354007629344,0,2.2970000000000006,75579,0,51,0.0,1275.0000000000002,False,-0.03506317575266503,0.3333333333333333,332201,0.0,0.0,6,0,0,5,4,4.0,11,16,11,78.0,9.0,6,3,11,240,1.1461750995367765,165.92378871515393
104,11,0,0,0,10.0,20,10.0,13.598603840494675,13,19.76923076923077,34.47878181777996,0,,25.0,13,25.0,0,3.080000000000001,52469,1,55,1.0,757.9232112272072,False,0.1528787435779581,2,6.178000000000001,24429,1062,0,0.0,10620.0,False,-0.3512434554973822,0,0.704,62273,928,117,1.0,16653.521836659314,False,0.11853608983696662,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,13,9.15,53704,510,0,0.0,17584.17872706778,False,-0.20877004325407178,0,2.2970000000000006,75579,0,51,0.0,1275.0,False,-0.03506317575266503,0.3333333333333333,331829,0.0,0.0,6,0,0,7,4,4.0,14,21,10,133.0,3.0,10,1,10,453,1.2674058405682445,167.19119455572218
105,10,0,0,0,10.0,20,10.0,12.984398673355845,11,5.0,32.75516527087733,10,12.0,25.0,12,25.0,0,3.080000000000001,52369,5,60,1.0,829.0639204013506,False,0.15147321030106192,6,6.236000000000002,24266,1068,0,0.0,10680.0,False,-0.3541448516579407,0,0.7040000000000002,62338,929,117,1.0,15894.860704240227,False,0.11355604347603072,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,12,9.257,53587,510,0,0.0,16705.134288147437,False,-0.21581587693928392,0,2.2970000000000006,75459,0,61,1.0,1525.0,False,-0.03499987339528524,0.5,331394,0.0,0.0,7,0,0,7,5,5.0,10,17,13,38.0,15.0,7,3,13,360,1.0963647598400712,168.28755931556225
106,13,0,0,0,10.0,20,10.0,12.901136496467604,35,12.571428571428571,32.75516527087733,0,,25.0,20,25.0,0,3.080000000000001,52703,4,41,1.0,568.9465963551718,False,0.15592219236862104,6,6.290000000000003,24054,1079,0,0.0,10790.0,False,-0.3575698080279232,0,0.704,61898,954,127,1.0,16467.590207031513,False,0.11112194783604931,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,10,9.345,53497,510,0,0.0,16705.134288147437,False,-0.21695531937212012,0,2.2970000000000006,75709,0,51,0.0,1275.0,False,-0.03341731446079052,0.3333333333333333,331236,0.0,0.0,10,0,0,7,5,5.0,12,19,15,101.0,22.0,9,4,15,874,1.2542746784165502,169.5418339939788
107,15,0,0,0,10.0,20,10.0,12.901136496467604,0,,32.34007907393273,8,26.25,25.0,20,25.0,0,3.080000000000001,52623,2,51,1.0,677.9579613198478,False,0.15536603360950965,0,6.2840000000000025,23934,1091,0,0.0,10910.0,False,-0.3588787085514834,0,0.704,62108,944,129,1.0,16350.54305320274,False,0.11352184046708338,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,12,9.455000000000002,53170,518,0,0.0,16752.16096029715,False,-0.22079760362407794,0,2.2970000000000006,75909,0,43,0.0,1075.0,False,-0.032151267313194745,0.3333333333333333,331119,0.0,0.0,9,0,0,6,3,3.0,12,18,17,97.0,29.0,8,7,17,610,1.134451998397708,170.6762859923765
108,17,0,0,0,10.0,20,10.0,13.583814591502268,16,20.25,32.59732356758606,10,35.5,25.0,20,25.0,0,3.080000000000001,52835,3,47,1.0,668.4392858006066,False,0.15988699046466626,2,6.304000000000002,23808,1100,0,0.0,11000.0,False,-0.3606457242582897,0,0.704,62139,950,129,1.0,17109.67860214576,False,0.12002660573961273,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,9.523000000000001,52910,523,0,0.0,17048.40022584751,False,-0.22221406182204753,0,2.2970000000000006,76054,0,36,0.5,900.0,False,-0.031423290203327174,0.4166666666666667,331121,0.0,0.0,11,0,0,6,3,3.0,13,19,18,116.0,46.0,9,8,18,1177,1.341484174132347,172.01777016650885
109,18,0,0,0,10.0,20,10.0,13.440581570672675,5,9.0,31.635317476925525,10,21.0,25.0,20,25.0,0,3.080000000000001,52790,2,52,1.0,718.9102416749791,False,0.15945582724340077,0,6.302000000000001,23698,1111,0,0.0,11110.0,False,-0.3618455497382199,0,0.7040000000000002,62304,945,129,1.0,16782.30553880907,False,0.1200474154663414,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,13,9.645000000000001,52783,523,0,0.0,16545.27104043205,False,-0.22700686804983128,0,2.2970000000000006,76019,0,39,1.0,975.0,False,-0.03139163902463728,0.5,330969,0.0,0.0,9,0,0,7,3,3.0,14,21,21,107.0,61.0,10,8,21,630,1.286899533122778,173.30466969963163
110,21,0,0,0,10.0,20,10.0,13.910665399149124,19,17.473684210526315,31.635317476925525,0,,24.999999999999996,20,25.0,0,3.080000000000001,53022,1,48,1.0,677.711939159158,False,0.16406753860339393,5,6.352000000000003,23503,1122,0,0.0,11220.0,False,-0.3648996509598604,0,0.704,61972,954,139,1.0,17668.083920080913,False,0.12180427073165272,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,9.722000000000001,52717,523,0,0.0,16545.27104043205,False,-0.2278424591672445,0,2.2970000000000006,76294,0,28,0.0,699.9999999999999,False,-0.029650824196693085,0.3333333333333333,330883,0.0,0.0,9,0,0,8,3,3.0,16,24,19,158.0,45.0,14,7,19,797,1.3869715817272663,174.6916412813589
111,19,0,0,0,10.0,20,10.0,13.921939678767766,34,13.970588235294118,30.656319386025768,11,21.0,25.0,10,25.0,0,3.080000000000001,53302,3,42,1.0,614.7214665082462,False,0.16948867219140754,18,6.527000000000002,23059,1130,0,0.0,11300.0,False,-0.3737129144851658,0,0.704,61728,978,138,1.0,17846.22908110643,False,0.11934970278768679,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,10,9.813,52633,523,0,0.0,16033.255038891477,False,-0.2321471207625941,0,2.2970000000000006,76063,1,38,1.0,980.6563193860258,False,-0.030798772444572235,0.5,330160,0.0,0.0,7,0,0,4,9,9.0,14,18,14,96.0,56.0,8,11,14,831,1.248065223917365,175.93970650527626
112,14,0,0,0,10.0,20,10.0,13.669734609293847,6,6.833333333333333,32.455688194253995,23,40.869565217391305,25.000000000000004,20,25.0,0,3.080000000000001,53262,1,47,1.0,652.4775266368108,False,0.16902789623294948,1,6.519000000000002,22921,1142,0,0.0,11420.0,False,-0.37541448516579407,0,0.704,62627,974,125,1.0,17371.282533733956,False,0.1298304963222374,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,13,9.933000000000002,51579,546,0,0.0,17720.80575406268,False,-0.2348086638514251,0,2.2970000000000006,76238,0,32,0.1,800.0000000000001,False,-0.02972678702554883,0.35000000000000003,330002,0.0,0.0,11,0,0,7,4,4.0,13,20,13,74.0,27.0,9,5,13,1355,1.1614098651334643,177.10111637040973
113,13,0,0,0,10.0,20,10.0,13.28570831622426,8,6.0,32.24721350201336,2,20.0,25.0,20,25.0,0,3.080000000000001,53182,0,56,0.9,743.9996657085586,False,0.16828097366610556,8,6.5980000000000025,22681,1154,0,0.0,11540.0,False,-0.3793411867364747,0,0.7040000000000002,62619,972,133,1.0,17202.587879137758,False,0.12836740612137384,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,11,10.030000000000001,51432,548,0,0.0,17671.47299910332,False,-0.23698204112688753,0,2.2970000000000006,76463,0,23,0.0,575.0,False,-0.028302483984503583,0.31666666666666665,329752,0.0,0.0,8,0,0,4,5,5.0,12,16,18,66.0,31.0,6,7,18,465,1.142031623981893,178.24314799439162
114,18,0,0,0,10.0,20,10.0,12.90647832832104,5,2.0,32.18364476259235,10,31.5,24.999999999999996,17,25.0,0,3.080000000000001,53072,1,66,1.0,861.8275696691886,False,0.16716653108277907,5,6.640000000000002,22506,1163,0,0.0,11630.0,False,-0.38217713787085517,0,0.704,62924,967,133,1.0,16760.989296911226,False,0.12970142666839274,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,12,10.139000000000001,51314,548,0,0.0,17636.637329900608,False,-0.238696494759194,0,2.2970000000000006,76273,0,28,1.0,699.9999999999999,False,-0.0299166940976882,0.5,329464,0.0,0.0,8,0,0,10,4,4.0,13,23,19,128.0,28.0,13,5,19,640,1.3468876034021378,179.59003559779376
115,19,0,0,0,10.0,20,10.0,12.646047980649367,6,6.833333333333333,32.18364476259235,0,,24.999999999999996,20,25.0,0,3.080000000000001,53012,1,71,1.0,907.869406626105,False,0.16635983209670713,1,6.645000000000002,22388,1173,0,0.0,11730.0,False,-0.38366055846422337,0,0.704,62883,963,143,1.0,16780.40540641605,False,0.1292056577079125,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,10.217000000000002,51244,548,0,0.0,17636.637329900608,False,-0.23958272776251102,0,2.2970000000000006,76548,0,17,0.0,424.99999999999994,False,-0.028175879269744006,0.3333333333333333,329450,0.0,0.0,9,0,0,10,3,3.0,14,24,16,112.0,29.0,12,7,16,515,1.4641736950725317,181.0542092928663
116,16,0,0,0,10.0,20,10.0,12.375054452020118,3,1.0,32.5412866947627,4,42.0,24.999999999999996,20,25.0,0,3.080000000000001,52932,0,80,0.9,990.0043561616094,False,0.16551051871904018,3,6.674000000000002,22214,1185,0,0.0,11850.0,False,-0.38614746945898776,0,0.704,63048,956,149,1.0,16679.203773650876,False,0.1310181229890908,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,10.298,51006,552,0,0.0,17962.790255509008,False,-0.2405312950680563,0,2.2970000000000006,76823,0,6,0.0,149.99999999999997,False,-0.026435064441799813,0.31666666666666665,329398,0.0,0.0,9,0,0,6,3,3.0,8,14,17,79.0,26.0,9,7,17,643,1.246224912814796,182.30043420568109
117,17,0,0,0,10.0,20,10.0,13.111362465102252,32,15.78125,31.777763302975945,7,21.0,24.999999999999996,20,25.0,0,3.080000000000001,53151,0,75,0.8,983.3521848826689,False,0.1702154470427865,19,6.861000000000002,21879,1197,0,0.0,11970.0,False,-0.39214659685863873,0,0.7040000000000002,62690,978,152,1.0,17653.132512922344,False,0.13306134947972323,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,5,10.339,50981,552,0,0.0,17541.325343242723,False,-0.2435157791048874,9,2.387000000000001,76751,0,7,0.7,174.99999999999997,False,-0.0271883624946193,0.4166666666666667,328827,0.0,0.0,8,0,0,8,7,6.333333333333334,8,16,14,124.0,30.0,11,6,14,696,2.2566487276926637,184.55708293337375
118,14,0,0,0,10.0,20,10.0,14.21962651306661,38,18.105263157894736,30.259049244417955,14,19.928571428571427,25.000000000000004,14,25.0,0,3.080000000000001,53739,0,47,1.0,668.3224461141307,False,0.1796064839235835,0,6.842000000000003,21779,1207,0,0.0,12070.0,False,-0.3932373472949389,0,0.704,62281,1006,148,1.0,18783.283560318865,False,0.1355341072302582,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,10,10.434000000000001,50706,557,0,0.0,16854.2904291408,False,-0.251346501727263,0,2.3780000000000006,76761,0,12,0.9,300.00000000000006,False,-0.026270478312612363,0.48333333333333334,328641,0.0,0.0,13,0,0,5,3,3.0,8,13,14,72.0,18.0,8,6,14,1267,1.1321879858151078,185.68927091918886
119,14,0,0,0,10.0,20,10.0,14.21962651306661,0,,30.34706896354756,1,39.0,25.0,8,25.0,0,3.080000000000001,53649,0,56,0.9,796.2990847317301,False,0.17903903888232686,0,6.842000000000002,21669,1218,0,0.0,12180.0,False,-0.3944371727748691,0,0.704,62320,996,157,1.0,18927.23783429131,False,0.13729235585959076,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,7,10.494000000000002,50617,558,0,0.0,16933.66448165954,False,-0.251970827224701,0,2.3780000000000006,76786,0,11,0.0,275.0,False,-0.02611222241916289,0.31666666666666665,328416,0.0,0.0,7,0,0,3,2,2.0,2,5,11,44.0,27.0,5,9,11,264,1.1416248846799135,186.83089580386877
120,11,0,0,0,10.0,20,10.0,14.218210546580986,1,14.0,30.34706896354756,0,,25.0,20,25.0,0,3.080000000000001,53549,0,66,1.0,938.401896074345,False,0.1784075250444409,1,6.852000000000002,21564,1228,0,0.0,12280.0,False,-0.3956369982547993,0,0.704,62306,987,167,1.0,19101.334326387878,False,0.13844968413438224,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,10.577,50554,558,0,0.0,16933.66448165954,False,-0.2527684369276863,0,2.3780000000000006,77061,0,0,0.0,0.0,False,-0.024371407591218697,0.3333333333333333,328409,0.0,0.0,9,0,0,4,3,3.0,1,5,12,65.0,30.0,5,6,12,475,0.9626954616978765,187.79359126556665
121,12,0,0,0,10.0,20,10.0,13.449320079017193,23,8.782608695652174,30.61072062132869,22,31.681818181818183,25.0,13,25.0,0,3.080000000000001,53499,0,70,0.9,941.4524055312035,False,0.17735004805335086,18,7.0310000000000015,21274,1239,0,0.0,12390.0,False,-0.4007635253054101,0,0.7040000000000002,62801,1000,155,1.0,18193.98177532314,False,0.1391043899943212,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,10,10.668000000000003,50080,570,0,0.0,17448.11075415735,False,-0.2555129342278546,3,2.408000000000001,76731,0,10,1.0,250.0,False,-0.026966804243790037,0.48333333333333334,327760,0.0,0.0,11,0,0,4,5,5.0,4,8,13,96.0,22.0,8,4,13,937,1.0359066175296903,188.82949788309634
122,13,0,0,0,10.0,20,10.0,13.321916479981626,2,4.0,30.663954142541055,1,36.0,25.000000000000004,20,25.0,0,3.080000000000001,53409,0,79,0.9,1052.4314019185485,False,0.1765972011553071,2,7.033000000000002,21134,1250,0,0.0,12500.0,False,-0.4026178010471204,0,0.704,62829,992,164,1.0,18244.229627518507,False,0.13994605047307035,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,10.738000000000003,49986,571,0,0.0,17509.117815390942,False,-0.2563168294673047,2,2.4250000000000007,76971,0,0,0.0,0.0,False,-0.025510850024054895,0.31666666666666665,327704,0.0,0.0,8,0,0,5,4,4.0,4,9,14,91.0,37.0,9,4,14,486,1.0076477425172925,189.83714562561363
123,14,0,0,0,10.000000000000002,20,10.0,15.017734826623053,34,21.676470588235293,29.27302891725448,21,23.238095238095237,25.000000000000004,20,25.0,0,3.080000000000001,54066,0,53,0.8,795.9399458110219,False,0.18813198021172586,0,7.0310000000000015,21014,1262,0,0.0,12620.000000000002,False,-0.4039267015706806,0,0.704,62580,1016,153,1.0,19736.792008188957,False,0.14782464596619793,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,12,10.85,49791,573,0,0.0,16773.445569586816,False,-0.26344260014694487,8,2.5030000000000006,76503,9,10,1.0,513.4572602552903,False,-0.02818564517601034,0.4666666666666666,327329,0.0,0.0,11,0,0,8,5,5.0,3,11,16,140.0,20.0,11,3,16,1425,1.268362927250564,191.1055085528642
124,16,0,0,0,10.000000000000002,20,10.0,14.957093379861913,20,14.5,28.595548227320815,9,21.0,25.000000000000004,20,25.0,0,3.080000000000001,54254,0,45,1.0,673.0692020937861,False,0.19089298867903345,2,7.051000000000003,20878,1272,0,0.0,12720.000000000002,False,-0.40580279232111693,0,0.704,62479,1026,154,1.0,19749.69223474573,False,0.14632665986521845,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,10,10.938000000000002,49705,573,0,0.0,16385.249134254827,False,-0.2669887756421718,0,2.4950000000000006,76564,8,10,1.0,478.76438581856655,False,-0.027632970489589535,0.5,327255,0.0,0.0,11,0,0,8,4,4.0,2,10,17,98.0,51.0,10,6,17,927,1.3325637225061655,192.43807227537036
125,17,0,0,0,10.000000000000002,20,10.0,13.818861511408144,17,3.5294117647058822,29.116550376573397,4,42.0,25.00000000000001,20,25.0,0,3.080000000000001,54184,0,52,0.7,718.5807985932236,False,0.18986235600559795,17,7.219000000000004,20401,1285,0,0.0,12850.000000000002,False,-0.41479057591623036,0,0.7040000000000002,62587,1033,160,1.0,18933.532001536358,False,0.14157238823739954,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,10,11.028,49449,577,0,0.0,16800.249567282848,False,-0.2676028057675863,0,2.4950000000000006,76814,0,8,0.8,200.00000000000009,False,-0.02623249689818449,0.4166666666666667,326810,0.0,0.0,8,0,0,5,7,7.0,5,10,15,144.0,33.0,10,7,15,618,1.2300231354311109,193.66809541080147
126,15,0,0,0,10.0,20,10.0,13.818861511408144,0,,29.264235474626823,5,32.0,25.000000000000007,20,25.0,0,3.080000000000001,54074,1,62,1.0,866.7694137073049,False,0.1890790730116417,0,7.2020000000000035,20311,1294,0,0.0,12940.0,False,-0.4157722513089005,0,0.704,62747,1023,165,1.0,18965.294179483957,False,0.14435893231315913,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,13,11.148000000000001,49318,577,0,0.0,16885.463868859675,False,-0.2687219009137083,0,2.4950000000000006,76829,0,6,0.5,150.00000000000006,False,-0.026359101612944066,0.4166666666666667,326654,0.0,0.0,8,0,0,7,3,3.0,2,9,15,84.0,30.0,9,6,15,535,1.3316096533089876,194.99970506411046
127,15,0,0,0,10.0,20,10.0,14.525286763254593,39,17.307692307692307,29.264235474626823,0,,25.000000000000007,20,25.0,0,3.080000000000001,54599,4,37,1.0,577.4356102404199,False,0.19737604286911445,4,7.242000000000002,20185,1301,0,0.0,13010.0,False,-0.4177574171029668,0,0.704,62072,1052,175,1.0,20401.842883003526,False,0.14504454262653702,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,12,11.255,49208,577,0,0.0,16885.463868859675,False,-0.2701145527760636,2,2.5150000000000006,76969,0,0,0.0,0.0,False,-0.025536170967006812,0.3333333333333333,326408,0.0,0.0,9,0,0,7,5,4.5,4,11,12,97.0,12.0,11,4,12,955,1.0990860927850008,196.09879115689546
128,12,0,0,0,10.0,20,10.0,14.307035070473248,19,12.31578947368421,29.40756038229325,1,42.0,25.000000000000004,20,25.0,0,3.080000000000001,54519,2,47,1.0,692.4306483122426,False,0.19688515105052629,19,7.428000000000001,19869,1313,0,0.0,13130.0,False,-0.42334205933682373,0,0.704,61880,1061,184,1.0,20590.755320114076,False,0.14349912323041036,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,3,11.273000000000003,49151,578,0,0.0,16997.5699009655,False,-0.27012654203931397,17,2.6830000000000007,76753,0,0,0.0,0.0,False,-0.02827083280581369,0.3333333333333333,325547,0.0,0.0,6,0,0,4,8,8.0,4,8,11,65.0,23.0,8,4,11,242,0.9338806923478842,197.03267184924334
129,11,0,0,0,10.0,20,10.0,13.64940646655671,9,1.0,29.539886826904947,23,30.0,25.000000000000004,20,25.0,0,3.080000000000001,54439,0,57,1.0,778.0161685937325,False,0.19607347478832607,9,7.499000000000001,19567,1325,0,0.0,13250.0,False,-0.4286212914485166,0,0.7040000000000002,62561,1060,171,1.0,19519.69150195086,False,0.14580382380581486,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,11.350000000000001,49091,578,0,0.0,17074.05458595106,False,-0.27040200424156774,12,2.786000000000001,75952,13,10,1.0,634.0185287497643,False,-0.034398383708823345,0.5,324985,0.0,0.0,6,0,0,6,7,7.0,3,9,8,99.0,6.0,9,2,8,890,1.0594419874250889,198.09211383666843
130,8,0,0,0,10.0,20,10.0,13.787721202777446,22,14.818181818181818,29.921766961263124,5,37.0,25.000000000000004,14,25.0,0,3.080000000000001,54640,2,50,1.0,709.3860601388723,False,0.1997097083348481,5,7.540000000000002,19397,1333,0,0.0,13330.0,False,-0.431457242582897,0,0.704,62420,1072,176,1.0,20046.668114559732,False,0.14774444781646856,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,11.422000000000004,48846,583,0,0.0,17444.390138416402,False,-0.2711595084039171,0,2.7740000000000005,76102,3,14,1.0,439.76530088378945,False,-0.033728981712684555,0.5,324780,0.0,0.0,10,0,0,2,3,3.0,3,5,8,50.0,18.0,5,3,8,856,0.8994520548731089,198.99156589154154
131,8,0,0,0,10.0,20,10.0,12.30194998563864,45,6.777777777777778,29.921766961263124,0,,25.000000000000007,16,25.0,0,3.080000000000001,54600,0,55,1.0,676.6072492101251,False,0.1984795729625886,40,7.935000000000001,18482,1345,0,0.0,13450.0,False,-0.45010907504363,0,0.704,62115,1107,186,1.0,19183.707288896916,False,0.13607613746393205,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,11.494000000000002,48788,583,0,0.0,17444.390138416402,False,-0.27189381574952265,0,2.7740000000000005,76302,0,9,0.3,225.00000000000006,False,-0.03255640240042539,0.3833333333333333,323662,0.0,0.0,8,0,0,2,4,4.0,3,5,12,60.0,15.0,5,3,12,440,0.902584608644247,199.8941505001858
132,12,0,0,0,10.0,20,10.0,13.135568204772825,20,21.1,29.921766961263124,0,,25.00000000000001,15,25.0,0,3.080000000000001,54924,0,46,0.9,604.23613741955,False,0.20475824757220273,2,7.915000000000002,18342,1356,0,0.0,13560.0,False,-0.45196335078534033,0,0.704,61693,1117,196,1.0,20537.09600913882,False,0.14011134707325032,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,11,11.596000000000004,48687,583,0,0.0,17444.390138416402,False,-0.2731725233685944,0,2.7740000000000005,76402,0,5,0.0,125.00000000000006,False,-0.031923378826627505,0.31666666666666665,323423,0.0,0.0,7,0,0,5,4,4.0,3,8,16,112.0,24.0,8,4,16,714,1.1838248278945684,201.07797532808036
133,16,0,0,0,10.0,20,10.0,12.782655314227016,9,5.333333333333333,27.415343298413404,61,23.80327868852459,25.000000000000014,15,25.0,0,3.080000000000001,54834,3,51,1.0,681.9154210255779,False,0.20364218391171007,4,7.953000000000001,18204,1363,0,0.0,13630.0,False,-0.45421029668411866,0,0.7040000000000002,63097,1116,145,1.0,18240.668108947295,False,0.14416385269611906,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,11.675,48621,583,0,0.0,15983.145142975014,False,-0.2832581397780935,1,2.7840000000000003,75070,51,10,1.0,1648.1825082190837,False,-0.03914502248361044,0.5,323201,0.0,0.0,9,0,0,4,4,3.5,5,9,16,119.0,58.0,9,7,16,1792,1.1178778167814016,202.19585314486176
134,16,0,0,0,10.0,20,10.0,12.363806527468352,33,10.090909090909092,27.415343298413404,0,,25.00000000000001,14,25.0,0,3.080000000000001,54775,5,55,1.0,730.0093590107593,False,0.20287968323528313,27,8.219000000000001,17751,1371,0,0.0,13710.0,False,-0.4632198952879581,0,0.704,62764,1139,155,1.0,18331.75384604053,False,0.13960957132704235,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,14,11.806000000000003,48465,583,0,0.0,15983.145142975014,False,-0.2852331733283429,0,2.783000000000001,75070,41,20,1.0,1624.02907523495,False,-0.039297919408281506,0.5,322200,0.0,0.0,7,0,0,8,7,7.0,5,13,11,151.0,28.0,13,3,11,261,1.207354691810906,203.40320783667266
