index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
36,18,0,0,0,10.0,20,10.0,6.228067718013344,11,8.454545454545455,28.771286041540222,9,40.0,28.000000000000007,8,28.0,10,3.4410000000000003,21302,357,0,0.0,3570.0,False,-0.22539842308337527,1,2.109000000000001,21854,383,0,0.0,3830.0,False,-0.20251635631605436,0,0.2,41538,0,182,0.5,5236.37405956032,False,0.113284094238463,0,0.2,41323,0,117,0.6,3366.2404668602057,False,0.08428813335930477,0,0.2,58004,0,0,0.0,0.0,False,0.0,8,3.1600000000000015,47382,272,0,0.0,7825.789803298941,False,-0.11566624885095039,0.18333333333333335,231403,0.0,0.0,14,0,0,11,8,8.0,22,33,14,139.0,54.0,11,7,14,560,2.4314761289861053,127.80547448509606
37,14,0,0,0,10.0,20,10.0,6.36089638398923,11,8.0,28.983071687799136,5,32.0,28.000000000000004,12,28.0,10,3.5309999999999997,21097,365,0,0.0,3650.0,False,-0.23093440697869486,1,2.1180000000000008,21718,395,0,0.0,3950.0,False,-0.2050662640496561,0,0.2,41658,0,182,0.5,5274.919047179443,False,0.11679549009378316,0,0.2,41275,0,123,0.6,3564.917817599294,False,0.08558250532737438,0,0.2,58004,0,0,0.0,0.0,False,0.0,12,3.272000000000001,47071,277,0,0.0,8028.3108575203605,False,-0.11928219728363246,0.18333333333333335,230823,0.0,0.0,10,0,0,11,10,10.0,21,32,19,103.0,52.0,9,5,19,360,2.1352513729943894,129.94072585809045
38,19,0,0,0,10.0,20,10.0,6.1841612375936865,29,5.379310344827586,29.506661836021905,12,32.5,28.0,10,28.0,10,3.621,20872,375,0,0.0,3750.0,False,-0.23680590504948834,19,2.307000000000001,21213,405,0,0.0,4050.0,False,-0.22033215903371917,0,0.2,41947,4,182,1.0,5394.949099106362,False,0.12559500162754159,0,0.2,41220,5,131,1.0,3896.2935067068383,False,0.08837321315466344,0,0.2,58004,0,0,0.0,0.0,False,0.0,10,3.3600000000000008,46571,289,0,0.0,8527.42527061033,False,-0.12359987870999993,0.3333333333333333,229827,0.0,0.0,13,0,0,13,12,12.0,20,33,17,197.0,53.0,14,5,17,590,2.580700163030997,132.52142602112144
39,17,0,0,0,10.0,20,10.0,6.365876018957106,10,9.0,29.96357272628099,4,38.25,28.0,9,28.0,10,3.7110000000000003,20622,388,0,0.0,3880.0,False,-0.24301291729575575,0,2.2880000000000003,21143,412,0,0.0,4120.0,False,-0.22150645864787788,0,0.2,42055,0,187,0.9,5603.188099814545,False,0.13094304641371743,0,0.2,41175,0,141,1.0,4224.86375440562,False,0.09138067915192528,0,0.2,58004,0,0,0.0,0.0,False,0.0,9,3.440000000000001,46325,293,0,0.0,8779.32680880033,False,-0.1256695502999765,0.31666666666666665,229324,0.0,0.0,12,0,0,14,7,7.0,19,33,17,182.0,35.0,13,4,17,353,2.5257308969739825,135.04715691809542
40,17,0,0,0,9.999999999999998,20,10.0,6.330345642799932,15,6.0,30.64273079003788,5,40.0,28.0,8,28.0,10,3.801000000000001,20407,397,0,0.0,3969.999999999999,False,-0.24871665827881229,5,2.3380000000000005,20943,423,0,0.0,4229.999999999999,False,-0.22637141419224963,0,0.2,42010,0,192,0.5,5883.404311687273,False,0.13334095141173485,0,0.2,41330,0,146,1.0,4473.83869534553,False,0.09842723313094741,0,0.2,58004,0,0,0.0,0.0,False,0.0,8,3.511000000000001,46045,298,0,0.0,9131.533775431288,False,-0.12746074602241833,0.25,228739,0.0,0.0,13,0,0,12,8,8.0,18,30,18,148.0,18.0,11,6,18,400,2.7114806689787656,137.7586375870742
41,18,0,0,0,9.999999999999998,20,10.0,6.163024456548557,20,5.0,31.34816123406127,6,39.166666666666664,27.999999999999996,12,28.0,10,3.8910000000000005,20202,405,0,0.0,4049.999999999999,False,-0.25425264217413185,10,2.4330000000000007,20619,435,0,0.0,4349.999999999999,False,-0.23522898842476095,0,0.2,41993,2,201,1.0,6313.306456959413,False,0.13833177592415366,0,0.2,41482,0,149,0.8,4670.876023875129,False,0.1047434135576624,0,0.2,58004,0,0,0.0,0.0,False,0.0,12,3.623,45667,304,0,0.0,9529.841015154625,False,-0.130544091656139,0.3,227967,0.0,0.0,13,0,0,9,10,10.0,24,33,19,160.0,18.0,12,6,19,435,3.900280943955295,141.65891853102949
42,19,0,0,0,9.999999999999998,20,10.0,6.158206579887311,17,6.117647058823529,32.16568261007551,10,37.5,28.0,9,28.0,10,3.9810000000000008,20002,413,0,0.0,4129.999999999999,False,-0.2596208689817145,7,2.4930000000000008,20368,447,0,0.0,4469.999999999999,False,-0.2416373091763127,0,0.2,42140,1,206,1.0,6632.288824255442,False,0.1460591587153701,0,0.2,41606,0,152,0.8,4889.183756731477,False,0.11062178550199783,0,0.2,58004,0,0,0.0,0.0,False,0.0,9,3.7010000000000005,45202,314,0,0.0,10100.02433956371,False,-0.13364574564199272,0.3,227322,0.0,0.0,13,0,0,10,9,9.0,20,30,18,133.0,24.0,11,8,18,575,2.7484858999960124,144.4074044310255
43,18,0,0,0,9.999999999999998,20,10.0,6.077988241926786,20,5.5,32.22147487314317,1,36.0,28.0,10,28.0,10,4.071000000000001,19737,427,0,0.0,4269.999999999999,False,-0.2661633954034558,10,2.5860000000000007,20119,453,0,0.0,4529.999999999999,False,-0.24898506961919142,0,0.2,42121,1,215,1.0,6933.695085967709,False,0.14937971265370392,0,0.2,41551,0,162,1.0,5219.878929449194,False,0.11340391459860812,0,0.2,58004,0,0,0.0,0.0,False,0.0,10,3.792000000000001,45061,315,0,0.0,10149.764585040099,False,-0.13564784682918332,0.3333333333333333,226593,0.0,0.0,11,0,0,12,9,9.0,21,33,17,142.0,18.0,12,6,17,236,3.033664516056888,147.44106894708239
44,17,0,0,0,9.999999999999998,20,10.0,6.1454502728406935,14,6.857142857142857,32.80324340692036,5,40.0,27.999999999999996,4,28.0,10,4.1610000000000005,19527,435,0,0.0,4349.999999999999,False,-0.27186713638651233,4,2.616000000000001,19939,465,0,0.0,4649.999999999999,False,-0.2530112397248784,0,0.2,42281,0,216,0.6,7085.500575894797,False,0.15532739046333857,0,0.2,41495,0,171,0.9,5609.354622583382,False,0.11690183070599028,0,0.2,58004,0,0,0.0,0.0,False,0.0,4,3.8220000000000014,44833,320,0,0.0,10497.037890214515,False,-0.13658508128564825,0.25,226079,0.0,0.0,12,0,0,12,5,5.0,20,32,17,155.0,24.0,11,6,17,400,2.386653959052637,149.82772290613502
45,17,0,0,0,10.0,20,10.0,6.2646954759612585,10,8.0,33.380274927748225,6,39.166666666666664,27.999999999999993,12,28.0,10,4.251,19307,444,0,0.0,4440.0,False,-0.27773863445730584,0,2.612000000000001,19829,476,0,0.0,4760.0,False,-0.2548565676899849,0,0.2,42437,0,216,0.5,7210.139384393617,False,0.1608317497969595,0,0.2,41494,0,175,0.5,5841.548112355939,False,0.11980369755636165,0,0.2,58004,0,0,0.0,0.0,False,0.0,12,3.9380000000000015,44447,326,0,0.0,10881.969626445922,False,-0.13992164655501413,0.16666666666666666,225518,0.0,0.0,14,0,0,11,9,9.0,22,33,17,177.0,12.0,13,4,17,435,2.6010474079521373,152.42877031408716
46,17,0,0,0,10.0,20,10.0,6.211896600369444,16,5.75,33.57912725998676,2,39.5,27.999999999999996,10,28.0,10,4.341,19052,457,0,0.0,4570.0,False,-0.28411340379131017,6,2.672000000000001,19647,483,0,0.0,4830.0,False,-0.2597886260694514,0,0.2,42464,1,224,1.0,7527.936402837404,False,0.1655187000836724,0,0.2,41454,0,180,0.5,6044.242906797617,False,0.12135041356929152,0,0.2,58004,0,0,0.0,0.0,False,0.0,10,4.026000000000001,44258,328,0,0.0,11013.953741275658,False,-0.14204232689749274,0.25,224879,0.0,0.0,11,0,0,9,9,9.0,20,29,17,145.0,19.0,11,6,17,279,2.131806855031755,154.56057716911891
47,17,0,0,0,10.0,20,10.0,6.225068774668531,14,6.357142857142857,34.10714867611705,7,38.285714285714285,27.999999999999996,6,28.0,10,4.431000000000001,18817,468,0,0.0,4680.0,False,-0.29015265894984066,4,2.7060000000000004,19482,492,0,0.0,4920.0,False,-0.2638147961751384,0,0.2,42528,0,231,1.0,7878.751344183038,False,0.171554740490924,0,0.2,41569,0,181,0.5,6173.393910377186,False,0.12587794557115176,0,0.2,58004,0,0,0.0,0.0,False,0.0,6,4.0760000000000005,43937,335,0,0.0,11425.894806499211,False,-0.14402545680901993,0.25,224337,0.0,0.0,12,0,0,13,8,8.0,17,30,19,138.0,21.0,10,7,19,468,2.399763128021732,156.96034029714065
48,19,0,0,0,10.0,20,10.0,6.395301856573348,11,8.545454545454545,33.86946511338114,5,31.2,27.999999999999993,11,28.0,10,4.521000000000002,18597,478,0,0.0,4780.0,False,-0.29585639993289714,1,2.7120000000000006,19367,502,0,0.0,5020.0,False,-0.2659956383157188,0,0.2,42579,0,234,0.6,7925.454836531187,False,0.1734293275411743,0,0.2,41580,0,184,0.5,6231.98158086213,False,0.12689385045082488,0,0.2,58004,0,0,0.0,0.0,False,0.0,11,4.180000000000001,43652,340,0,0.0,11515.618138549587,False,-0.14816548739268337,0.18333333333333335,223779,0.0,0.0,15,0,0,14,9,9.0,18,32,21,172.0,18.0,13,6,21,356,3.3385350679745898,160.29887536511524
49,21,0,0,0,10.0,20,10.0,6.502546767750817,11,7.818181818181818,33.961015962082776,1,39.0,27.999999999999996,13,28.0,10,4.6110000000000015,18402,485,0,0.0,4850.0,False,-0.3012246267404798,1,2.721000000000001,19219,515,0,0.0,5150.0,False,-0.2687804059721523,0,0.2,42578,0,238,0.5,8082.721798975701,False,0.17538665505604348,0,0.2,41534,0,190,0.6,6452.593032795728,False,0.12851515307460015,0,0.2,58004,0,0,0.0,0.0,False,0.0,13,4.299000000000001,43450,341,0,0.0,11580.706443070227,False,-0.15108693846053523,0.18333333333333335,223187,0.0,0.0,12,0,0,12,8,8.0,22,34,21,151.0,24.0,13,8,21,239,3.146997047995683,163.44587241311092
