index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
135,13,0,0,0,10.0,20,10.0,21.122629197193085,8,13.0,26.37812405379574,3,24.0,28.999999999999996,20,29.0,0,0.35300000000000004,58910,18,109,1.0,2482.3665824940463,False,0.4355548385777671,4,5.154000000000002,17580,1344,0,0.0,13440.0,False,-0.420061573709458,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.080000000000001,68221,470,46,1.0,11141.029429155355,False,0.08854703144430028,11,11.884000000000002,40240,855,0,0.0,22553.296065995357,False,-0.34551283735853444,0,3.917000000000001,71167,0,215,0.0,6234.999999999999,False,-0.05626135454118125,0.3333333333333333,324121,0.0,0.0,15,0,0,8,6,6.0,1,9,19,92.0,27.0,9,4,19,633,1.060784686356783,226.96371711231768
136,19,0,0,0,10.0,20,10.0,21.308653312948596,6,25.0,29.339434243671683,38,42.5,29.0,20,29.0,0,0.35300000000000004,58970,17,113,1.0,2577.8778243631914,False,0.4381265103978807,0,5.150000000000001,17470,1355,0,0.0,13550.0,False,-0.4213741915467411,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.080000000000001,69686,466,18,1.0,10457.942260220136,False,0.10511987387496587,11,11.983,39208,874,0,0.0,25642.66552896905,False,-0.33899949481680886,0,3.9170000000000007,70725,9,216,1.0,6528.054908193045,False,-0.06001515055840181,0.5,324062,0.0,0.0,16,0,0,10,4,4.0,2,12,14,140.0,36.0,12,7,14,2226,1.2367035644128919,228.20042067673057
137,14,0,0,0,10.0,20,10.0,21.308653312948596,0,,30.715035842588374,25,40.96,28.999999999999996,10,29.0,0,0.35300000000000004,58900,14,123,1.0,2760.964357492677,False,0.43864065723363016,0,5.150000000000001,17340,1368,0,0.0,13680.0,False,-0.4229254671726212,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,7,3.150000000000001,70507,456,10,1.0,10023.896269130444,False,0.11402953480011825,9,12.062000000000001,38682,883,0,0.0,27121.376649005535,False,-0.3362889443357162,0,3.917000000000001,70162,15,225,1.0,6985.725537638825,False,-0.06426050628461105,0.5,323594,0.0,0.0,11,0,0,8,5,4.777777777777778,3,11,16,133.0,39.0,11,3,16,821,1.026167587377131,229.2265882641077
138,16,0,0,0,10.0,20,10.0,21.147420638029118,1,3.0,31.2310139677343,17,37.0,29.0,8,29.0,0,0.35300000000000004,58790,15,133,1.0,2962.606944857873,False,0.43842160025844107,1,5.160000000000001,17232,1377,0,0.0,13770.0,False,-0.42442901124078186,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,7,3.2130000000000005,70930,447,10,1.0,9765.20716487636,False,0.11836143891248113,8,12.133000000000001,38604,883,0,0.0,27576.985333509387,False,-0.334385772785249,0,3.9170000000000007,69533,22,235,1.0,7502.082307290155,False,-0.06897156564169725,0.5,323092,0.0,0.0,8,0,0,6,5,4.411764705882353,3,9,18,141.0,66.0,9,7,18,200,1.038533448241651,230.26512171234936
139,18,0,0,0,10.0,20,10.0,21.147420638029118,0,,32.707992123347374,18,48.0,29.0,12,29.0,0,0.35300000000000004,58690,15,143,1.0,3174.081151238164,False,0.43855852069447226,0,5.1590000000000025,17132,1387,0,0.0,13870.0,False,-0.4256223001837665,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,8,3.2860000000000005,71562,437,10,1.0,9568.502740052198,False,0.12623362743256433,12,12.245000000000001,37593,901,0,0.0,29469.900903135986,False,-0.33520574172540757,0,3.917000000000001,69533,12,245,1.0,7497.495905480168,False,-0.06900069934140375,0.5,322513,0.0,0.0,8,0,0,5,6,5.444444444444445,5,10,19,142.0,70.0,10,8,19,200,1.1127055324614048,231.37782724481076
140,19,0,0,0,10.0,20,10.0,21.618965980263198,11,26.0,32.707992123347374,0,,29.000000000000004,6,29.0,0,0.35300000000000004,58856,17,142,1.0,3239.893169197374,False,0.4433055675186436,0,5.159000000000001,17052,1395,0,0.0,13950.0,False,-0.4265769313381542,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.2780000000000005,71276,438,20,1.0,10123.266941822229,False,0.1261064991504685,6,12.293000000000003,37539,901,0,0.0,29469.900903135986,False,-0.33589177833943573,0,3.9170000000000007,69533,2,255,1.0,7460.415984246696,False,-0.06923623807854672,0.5,322259,0.0,0.0,10,0,0,7,3,3.0,2,9,22,130.0,91.0,9,10,22,486,1.2676810501143336,232.6455082949251
141,22,0,0,0,10.0,20,10.0,21.618965980263198,0,,32.707992123347374,0,,29.000000000000004,9,29.0,0,0.35300000000000004,58716,21,152,1.0,3496.0828290000063,False,0.4430214413617814,0,5.1590000000000025,16992,1401,0,0.0,14010.0,False,-0.427292904703945,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.2780000000000005,71276,428,30,1.0,10234.15720325307,False,0.12692440663863655,9,12.377000000000002,37443,901,0,0.0,29469.900903135986,False,-0.3371113989865969,0,3.917000000000001,69533,0,257,0.2,7453.000000000001,False,-0.06928334582597538,0.3666666666666667,321963,0.0,0.0,10,0,0,6,4,4.0,6,12,18,177.0,72.0,12,10,18,200,1.3239816948771477,233.96948998980224
142,18,0,0,0,10.0,20,10.0,21.080554763362038,23,18.695652173913043,32.56823787320011,3,24.0,29.0,8,29.0,0,0.35300000000000004,59046,17,147,1.0,3268.8415502142198,False,0.4481855033318324,8,5.239000000000002,16724,1415,0,0.0,14150.0,False,-0.4320183289181642,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.278000000000001,70918,441,37,1.0,10501.549451951063,False,0.12361555305396933,8,12.448000000000004,37290,904,0,0.0,29441.6870373729,False,-0.3392343892535356,0,3.9170000000000007,69533,0,257,0.0,7453.0,False,-0.06928334582597538,0.3333333333333333,321514,0.0,0.0,11,0,0,8,5,5.0,2,10,23,103.0,84.0,10,8,23,662,1.1455409256741405,235.11503091547638
143,23,0,0,0,10.0,20,10.0,20.427444215269045,22,17.09090909090909,32.46757432240831,2,24.0,29.0,11,29.0,0,0.35300000000000004,59316,16,143,1.0,3081.1245227834734,False,0.452389257091519,8,5.311000000000002,16462,1426,0,0.0,14260.0,False,-0.43695854514212074,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.2780000000000005,70590,453,45,1.0,10714.673074025251,False,0.12034897309316595,11,12.550000000000002,37112,906,0,0.0,29415.62233610193,False,-0.3416613371609396,0,3.917000000000001,69533,0,257,0.0,7453.0,False,-0.06928334582597538,0.3333333333333333,321016,0.0,0.0,11,0,0,5,6,6.0,4,9,22,138.0,86.0,9,14,22,608,1.2700492460280657,236.38508016150445
144,22,0,0,0,10.0,20,10.0,20.930412973161623,12,26.0,31.474392006257414,13,19.76923076923077,29.0,7,29.0,0,0.35300000000000004,59538,15,141,1.0,3101.188229215789,False,0.4579268779887805,0,5.303000000000001,16352,1437,0,0.0,14370.0,False,-0.4382711629794038,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.2780000000000005,70535,455,42,1.0,10845.26236705135,False,0.12050083617586449,7,12.609000000000002,36858,914,0,0.0,28767.594293719278,False,-0.34900464793795644,0,3.9170000000000007,69468,0,262,0.5,7598.0,False,-0.06918806296291591,0.4166666666666667,320754,0.0,0.0,10,0,0,8,3,3.0,3,11,20,156.0,63.0,11,11,20,769,1.3521399628371,237.73722012434155
145,20,0,0,0,10.0,20,10.0,21.2597122435748,10,25.2,30.461831283879015,27,24.85185185185185,29.000000000000004,6,29.0,0,0.35300000000000004,59680,16,141,1.0,3157.6194263440466,False,0.4619892058225823,0,5.303000000000002,16262,1446,0,0.0,14460.0,False,-0.43934512302809003,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.2780000000000005,70954,455,25,1.0,10434.71485292351,False,0.12365365216276607,6,12.662000000000003,36669,917,0,0.0,27933.499287317056,False,-0.35670410677196235,0,3.917000000000001,68935,14,272,1.0,8314.465637974306,False,-0.07140837194634751,0.5,320503,0.0,0.0,14,0,0,7,3,3.0,3,10,16,109.0,42.0,10,10,16,1123,1.1567036621272564,238.8939237864688
146,16,0,0,0,10.0,20,10.0,21.2597122435748,0,,29.847553895597343,9,19.0,29.000000000000004,12,29.0,0,0.35300000000000004,59590,15,151,1.0,3360.2165487797947,False,0.4622588547860408,0,5.303000000000001,16152,1457,0,0.0,14570.0,False,-0.4406577408653731,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.278000000000001,71125,445,26,1.0,10236.608349676317,False,0.12471498583602282,12,12.776000000000002,36343,926,0,0.0,27638.83490732314,False,-0.36271749960411154,0,3.9170000000000007,68935,4,282,1.0,8297.39021558239,False,-0.07151683828857756,0.5,320148,0.0,0.0,9,0,0,6,6,6.0,1,7,15,70.0,22.0,7,9,15,371,0.9952578349038959,239.8891816213727
147,15,0,0,0,10.0,20,10.0,21.74649025961618,15,25.533333333333335,30.071942265585363,29,31.24137931034483,29.000000000000004,7,29.0,0,0.35300000000000004,59853,17,146,1.0,3344.9875779039626,False,0.4683538290005484,0,5.303000000000002,16072,1465,0,0.0,14650.0,False,-0.4416123720197609,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,3,3.3080000000000003,71561,450,10,1.0,10086.640039483134,False,0.13004056734487265,7,12.834000000000003,36279,926,0,0.0,27846.618537932045,False,-0.36221069875413175,0,3.917000000000001,68029,23,292,1.0,9159.654672108465,False,-0.07754973973734659,0.5,319797,0.0,0.0,16,0,0,8,4,3.230769230769231,4,12,12,142.0,9.0,12,3,12,1034,0.9601014228537679,240.84928304422647
148,12,0,0,0,10.0,20,10.0,21.493981922862048,12,19.0,30.071942265585363,0,,29.000000000000007,13,29.0,0,0.35300000000000004,59988,16,147,1.0,3319.615342660721,False,0.47127294506886136,3,5.333000000000001,15902,1476,0,0.0,14760.0,False,-0.4443569365886256,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.3050000000000006,71333,452,20,1.0,10316.718674445354,False,0.12837421022913267,13,12.957000000000003,36110,926,0,0.0,27846.618537932045,False,-0.36435773926840515,0,3.9170000000000007,68029,13,302,1.0,9148.935249452612,False,-0.07761783155607953,0.5,319365,0.0,0.0,11,0,0,6,7,7.0,2,8,17,73.0,12.0,8,4,17,425,0.9753239313140512,241.82460697554052
149,17,0,0,0,10.0,20,10.0,19.832627577704205,11,2.090909090909091,29.647412187472966,9,22.0,29.000000000000007,13,29.0,0,0.35300000000000004,59898,15,157,1.0,3263.7225296995603,False,0.46845806221450037,11,5.440000000000001,15555,1487,0,0.0,14870.0,False,-0.45132574401565595,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.3050000000000006,71508,453,21,1.0,9606.775948636936,False,0.12571933461650808,13,13.074000000000003,35739,935,0,0.0,27720.330395287223,False,-0.369873271281191,0,3.917000000000001,68029,3,312,1.0,9136.942236562421,False,-0.07769401346307196,0.5,318732,0.0,0.0,8,0,0,9,9,9.0,3,12,17,141.0,15.0,12,5,17,398,1.1494743330404162,242.97408130858094
150,17,0,0,0,10.0,20,10.0,19.810271387969134,18,19.666666666666668,30.0343182443702,12,35.0,29.000000000000007,8,29.0,0,0.35300000000000004,60178,12,153,1.0,3150.9715223592775,False,0.47379503499151904,4,5.469000000000002,15345,1500,0,0.0,15000.0,False,-0.45478628195031146,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.3050000000000006,71574,461,19,1.0,9703.187156496804,False,0.12740405638449306,8,13.141,35657,935,0,0.0,28082.08755848614,False,-0.36861708003451693,0,3.9170000000000007,67609,5,322,1.0,9488.171591221853,False,-0.08079877789423698,0.5,318366,0.0,0.0,10,0,0,9,5,5.0,1,10,14,93.0,21.0,10,7,14,970,2.1342204874381423,245.10830179601908
151,14,0,0,0,10.0,20,10.0,20.3718656526256,12,26.0,29.109333835597177,11,16.545454545454547,29.000000000000004,12,29.0,0,0.35300000000000004,60380,13,151,1.0,3206.151713546466,False,0.47927438144133155,0,5.465000000000002,15255,1509,0,0.0,15090.0,False,-0.45586024199899766,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.3050000000000006,71444,463,18,1.0,9956.141806206402,False,0.12735209109299742,12,13.253000000000004,35400,940,0,0.0,27362.773805461347,False,-0.37645132439710505,0,3.917000000000001,67537,1,332,1.0,9657.109333835599,False,-0.08064036859327176,0.5,318019,0.0,0.0,11,0,0,6,5,5.0,1,7,13,91.0,21.0,7,7,13,694,0.9061718499287963,246.01447364594787
152,13,0,0,0,10.0,20,10.0,20.3718656526256,0,,30.159188940888285,9,47.0,29.000000000000004,13,29.0,0,0.35300000000000004,60290,12,161,1.0,3399.870370072722,False,0.47943808465278537,0,5.465000000000002,15145,1520,0,0.0,15200.0,False,-0.45717285983628075,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.3050000000000006,71867,453,19,1.0,9801.479730516274,False,0.13245128066881254,13,13.371000000000004,34817,949,0,0.0,28621.070304902983,False,-0.3758650394159606,0,3.9170000000000007,67537,0,333,0.1,9657.000000000002,False,-0.08064106310266411,0.35000000000000003,317659,0.0,0.0,9,0,0,5,5,5.0,2,7,16,96.0,18.0,7,6,16,623,1.0553323002532125,247.0698059462011
153,16,0,0,0,10.0,20,10.0,20.183954444136727,2,9.0,31.860204756738902,20,43.6,29.000000000000004,9,29.0,0,0.35300000000000004,60168,16,169,1.0,3571.088301059107,False,0.47856958427077045,0,5.465000000000002,15085,1526,0,0.0,15260.0,False,-0.4578888332020716,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,1,3.315000000000001,72692,445,10,1.0,9300.461775208232,False,0.1409259745328021,9,13.448000000000004,34151,961,0,0.0,30617.656771226084,False,-0.3716434593318379,0,3.917000000000001,67241,0,341,0.8,9889.000000000002,False,-0.08292785181609137,0.4666666666666666,317340,0.0,0.0,9,0,0,7,4,3.125,1,8,17,108.0,24.0,8,8,17,794,0.922128283418715,247.9919342296198
154,17,0,0,0,10.000000000000002,20,10.0,20.183954444136727,0,,31.860204756738902,0,,29.000000000000004,6,29.0,0,0.35300000000000004,60068,16,179,1.0,3772.927845500474,False,0.47859153535119053,0,5.465000000000002,14985,1536,0,0.0,15360.000000000004,False,-0.4590821221450562,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.3140000000000005,72692,435,20,1.0,9417.224278334255,False,0.1417871946653164,6,13.499000000000002,34099,961,0,0.0,30617.656771226084,False,-0.37230408718238356,0,3.9170000000000007,67241,0,341,0.0,9889.000000000002,False,-0.08292785181609137,0.3333333333333333,317088,0.0,0.0,8,0,0,4,3,3.0,3,7,13,96.0,30.0,7,10,13,200,1.0717054475098848,249.0636396771297
155,13,0,0,0,10.000000000000002,20,10.0,19.394706895492654,5,2.2,31.860204756738902,0,,29.000000000000007,12,29.0,0,0.35300000000000004,59948,18,189,1.0,3845.5996032481116,False,0.4765948259379025,5,5.5150000000000015,14811,1544,0,0.0,15440.000000000004,False,-0.4622801365122551,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.3140000000000005,72681,430,30,1.0,9295.530107764009,False,0.14072733118768535,12,13.613000000000003,33949,961,0,0.0,30617.656771226084,False,-0.3742097444435729,0,3.917000000000001,67241,0,341,0.0,9889.000000000002,False,-0.08292785181609137,0.3333333333333333,316633,0.0,0.0,8,0,0,3,8,8.0,1,4,11,51.0,27.0,4,9,11,200,0.5291290003806353,249.59276867751032
156,11,0,0,0,10.000000000000002,20,10.0,19.19583728381565,2,9.0,32.272479358412895,5,44.0,29.000000000000004,13,29.0,0,0.35300000000000004,59876,17,197,1.0,3951.579944911683,False,0.4761411415588135,0,5.510000000000002,14701,1555,0,0.0,15550.000000000004,False,-0.46359275434953817,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.3140000000000005,72883,422,35,1.0,9230.180111314656,False,0.1432251553446331,13,13.731000000000003,33562,966,0,0.0,31175.215060226856,False,-0.37558462350420607,0,3.9170000000000007,67241,0,341,0.0,9889.000000000002,False,-0.08292785181609137,0.3333333333333333,316266,0.0,0.0,9,0,0,2,5,5.0,0,2,10,36.0,27.0,2,9,10,438,0.4110658457502723,250.0038345232606
157,10,0,0,0,10.000000000000002,20,10.0,18.983609971280046,2,9.0,33.111018048642435,8,47.0,29.000000000000004,7,29.0,0,0.35300000000000004,59794,17,205,1.0,4061.6400441124097,False,0.4754974826867189,0,5.510000000000002,14601,1565,0,0.0,15650.000000000004,False,-0.4647860432925229,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.3140000000000005,73241,414,37,1.0,9084.32219590971,False,0.14743042526006958,7,13.788000000000004,33124,974,0,0.0,32250.131579377732,False,-0.3743210678072381,0,3.917000000000001,67241,0,341,0.0,9889.000000000002,False,-0.08292785181609137,0.3333333333333333,316004,0.0,0.0,12,0,0,3,3,3.0,0,3,8,39.0,21.0,3,7,8,594,0.799181011505425,250.80301553476602
158,8,0,0,0,10.000000000000002,0,,18.75792972083218,2,9.0,32.95359406790633,2,23.0,29.000000000000004,10,29.0,0,0.35300000000000004,59812,7,213,1.0,4065.4390305372544,False,0.4759723995911464,0,5.510000000000002,14601,1565,0,0.0,15650.000000000004,False,-0.4647860432925229,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.3140000000000005,73269,406,45,1.0,9098.63119971365,False,0.1479490123745272,9,13.871000000000004,32986,976,0,0.0,32162.707810276577,False,-0.37662960495549286,0,3.9170000000000007,67270,0,340,0.0,9860.000000000002,False,-0.08274363828084307,0.3333333333333333,315941,0.0,0.0,3,0,0,3,4,4.0,0,3,6,39.0,15.0,3,5,6,93,0.36941401939839125,251.1724295541644
159,6,0,0,0,10.000000000000002,0,,18.75792972083218,0,,33.38989116709104,4,46.0,29.0,7,29.0,0,0.35300000000000004,59812,0,220,0.7,4126.74453858308,False,0.47670395144009786,0,5.510000000000002,14601,1565,0,0.0,15650.000000000004,False,-0.4647860432925229,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.3140000000000005,73453,396,51,1.0,9131.024618971187,False,0.15090224534195215,7,13.932000000000004,32742,980,0,0.0,32722.093343749217,False,-0.37617615042147284,0,3.917000000000001,67270,0,340,0.0,9860.0,False,-0.08274363828084307,0.2833333333333333,315881,0.0,0.0,1,0,0,2,2,2.0,0,2,2,36.0,12.0,2,4,2,184,0.315312840975821,251.48774239514023
160,2,0,0,0,10.000000000000002,0,,18.75792972083218,0,,33.51515762915106,1,47.0,29.0,7,29.0,0,0.35300000000000004,59812,0,220,0.0,4126.74453858308,False,0.47670395144009786,0,5.510000000000002,14601,1565,0,0.0,15650.000000000004,False,-0.4647860432925229,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.3140000000000005,73500,386,60,1.0,9251.470329990285,False,0.1524839600081893,6,13.985000000000001,32641,981,0,0.0,32878.369634197195,False,-0.37646659615186057,0,3.9170000000000007,67299,0,339,0.0,9831.0,False,-0.08255942474559476,0.16666666666666666,315856,0.0,0.0,2,0,0,1,3,3.0,0,1,0,18.0,3.0,1,1,0,76,0.30402025021612644,251.79176264535636
