index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,6,0,0,0,10.0,20,10.0,2.136855547165876,4,5.25,34.202266974644765,1,13.0,34.000000000000014,9,34.0,3,3.065000000000001,23044,1060,0,0.0,10600.0,False,-0.2781908933482734,1,3.144,22736,1080,0,0.0,10800.0,False,-0.2834878272384639,0,0.9380000000000002,67620,0,86,0.4,2941.39495981945,False,0.2015982448374706,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,80063,0,1,0.1,34.000000000000014,False,-0.05618348321095619,9,9.740000000000002,62394,444,0,0.0,15185.806536742275,False,-0.1751399192856419,0.08333333333333333,313961,0.0,0.0,7,0,0,2,5,5.0,3,5,6,85.0,3.0,5,1,6,213,0.5778456646949053,91.41323635354638
107,6,0,0,0,10.0,20,10.0,2.0760849436578543,3,1.0,32.56205765278617,5,12.0,34.000000000000014,11,34.0,0,3.0620000000000007,22954,1069,0,0.0,10690.0,False,-0.27933686462259344,3,3.1730000000000005,22572,1091,0,0.0,10910.0,False,-0.28626362432515023,0,0.9380000000000002,67677,0,84,0.3,2735.2128428340384,False,0.20079664727068328,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,80003,0,6,0.5,204.00000000000009,False,-0.0558888351974731,11,9.841000000000001,62249,444,0,0.0,14457.55359783706,False,-0.1811404433990769,0.13333333333333333,313559,0.0,0.0,8,0,0,2,5,5.0,3,5,6,75.0,3.0,5,1,6,260,0.5718910396099091,91.98512739315629
108,6,0,0,0,10.0,20,10.0,1.980879686257553,10,1.5,33.32890381981946,10,38.0,34.00000000000001,16,34.0,0,3.0620000000000007,22834,1081,0,0.0,10810.0,False,-0.28086482632168686,10,3.27,22297,1099,0,0.0,10990.0,False,-0.2922481409799328,0,0.9380000000000002,68042,0,84,1.0,2799.627920864835,False,0.2077047246114267,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,79915,0,8,0.5,272.00000000000006,False,-0.05652527490659658,13,9.96,61873,449,0,0.0,14964.677815098938,False,-0.18258348665775498,0.25,313065,0.0,0.0,9,0,0,2,6,6.0,3,5,6,75.0,3.0,5,1,6,682,0.5740887029096484,92.55921609606594
109,6,0,0,0,10.0,20,10.0,1.9166164552104512,6,1.3333333333333333,33.66826562741801,5,38.0,34.00000000000001,8,34.0,1,3.0720000000000005,22708,1092,0,0.0,10920.0,False,-0.28267291433228076,5,3.31,22117,1108,0,0.0,11080.0,False,-0.29568605480289295,0,0.9380000000000002,68224,0,85,0.6,2861.8025783305307,False,0.21141065564905942,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,79725,0,13,0.5,442.0000000000001,False,-0.05776279656322557,8,10.027000000000001,61784,449,0,0.0,15117.051266710687,False,-0.18273450288925547,0.18333333333333335,312662,0.0,0.0,7,0,0,2,5,5.0,4,6,6,102.0,0.0,6,0,6,390,0.6071936674416065,93.16640976350754
110,6,0,0,0,10.0,20,10.0,1.839476971594795,5,1.0,33.99182109512111,5,38.0,34.000000000000014,9,34.0,5,3.1210000000000004,22478,1106,0,0.0,11060.0,False,-0.2867474788631965,0,3.305,22057,1114,0,0.0,11140.0,False,-0.29645003565243966,0,0.9380000000000002,68409,0,85,0.5,2889.3047930852945,False,0.21486725676172883,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000002,79535,0,18,0.5,612.0000000000002,False,-0.05900031821985456,9,10.109000000000002,61680,449,0,0.0,15262.32767170938,False,-0.1831041305425685,0.16666666666666666,312263,0.0,0.0,8,0,0,2,4,4.0,4,6,3,93.0,0.0,6,0,3,390,0.5712859751656651,93.73769573867321
111,3,0,0,0,10.0,20,10.0,1.860782061871441,1,3.0,33.99182109512111,0,,34.000000000000014,10,34.0,1,3.126000000000001,22342,1118,0,0.0,11180.0,False,-0.28868289701538147,0,3.3050000000000006,21977,1122,0,0.0,11220.0,False,-0.2974686767851686,0,0.9380000000000002,68406,0,86,0.1,2923.2966141804154,False,0.21511066813492763,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,79535,0,18,0.0,612.0000000000002,False,-0.05900031821985456,10,10.200000000000001,61565,449,0,0.0,15262.32767170938,False,-0.18445951140459071,0.016666666666666666,311929,0.0,0.0,7,0,0,1,4,4.0,2,3,4,43.0,0.0,3,0,4,200,0.4265491869300604,94.16424492560327
112,4,0,0,0,10.0,20,10.0,1.7272687567590976,9,1.0,33.99182109512111,0,,34.00000000000001,8,34.0,3,3.1550000000000007,22168,1130,0,0.0,11300.0,False,-0.291586024243659,6,3.3650000000000007,21784,1130,0,0.0,11300.0,False,-0.30136497911785676,0,0.9380000000000002,68397,0,95,0.9,3229.2230040365057,False,0.21761441941630721,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,79535,0,18,0.0,612.0000000000001,False,-0.05900031821985456,8,10.270000000000001,61481,449,0,0.0,15262.32767170938,False,-0.1854495287298939,0.15,311469,0.0,0.0,7,0,0,1,6,6.0,3,4,6,57.0,0.0,4,0,6,200,0.5065568787977099,94.67080180440098
113,6,0,0,0,10.0,20,10.0,1.6750773385212758,7,1.2857142857142858,34.222348309341186,5,37.0,34.000000000000014,10,34.0,1,3.162000000000001,22050,1140,0,0.0,11400.0,False,-0.29331771416929814,6,3.4190000000000005,21573,1140,0,0.0,11400.0,False,-0.3054650096770908,0,0.9380000000000002,68573,0,97,0.7,3319.567786006095,False,0.22146096267766469,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,79350,0,23,0.5,782.0000000000003,False,-0.06017891027378693,10,10.362000000000002,61359,449,0,0.0,15365.834390894192,False,-0.18627745005189228,0.19999999999999998,311009,0.0,0.0,7,0,0,2,6,6.0,3,5,4,77.0,3.0,5,1,4,385,0.5491858683526516,95.21998767275363
114,4,0,0,0,10.0,20,10.0,1.7029438623532867,5,2.0,33.86699051501574,1,13.0,34.00000000000001,8,34.0,5,3.211000000000001,21865,1150,0,0.0,11500.0,False,-0.29675562799225835,0,3.4130000000000007,21473,1150,0,0.0,11500.0,False,-0.3067383110930019,0,0.9380000000000002,68576,0,101,0.5,3420.56604201659,False,0.2223913984766394,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,79337,0,24,0.1,816.0000000000002,False,-0.06013176659162964,8,10.432000000000002,61271,449,0,0.0,15206.27874124207,False,-0.18825486616355278,0.09999999999999999,310626,0.0,0.0,7,0,0,3,4,4.0,1,4,4,46.0,0.0,4,0,4,213,1.254385270178318,96.47437294293195
115,4,0,0,0,10.0,20,10.0,1.750495792952153,10,2.0,31.03397257721665,8,12.0,34.000000000000014,20,34.0,5,3.256000000000001,21730,1155,0,0.0,11550.0,False,-0.2995568911072629,5,3.4630000000000005,21238,1165,0,0.0,11650.0,False,-0.3108128756239177,0,0.9380000000000002,68652,0,103,1.0,3196.4991754533153,False,0.22176471917297105,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,79643,0,15,0.0,510.0000000000002,False,-0.05832852074911311,11,10.534000000000002,61035,457,0,0.0,14182.52546778801,False,-0.19706928077723423,0.16666666666666666,310402,0.0,0.0,10,0,0,2,5,5.0,2,4,6,61.0,0.0,4,0,6,602,0.5527011854574084,97.02707412838936
116,6,0,0,0,10.0,20,10.0,1.7373804772350567,1,1.0,32.09628693839782,10,38.0,34.00000000000001,12,34.0,1,3.2610000000000006,21592,1167,0,0.0,11670.0,False,-0.30154324131608434,0,3.458,21158,1173,0,0.0,11730.0,False,-0.3118315167566466,0,0.9380000000000002,69031,0,94,0.1,3017.050972209395,False,0.22679569185733142,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,79453,0,20,0.5,680.0000000000001,False,-0.0595660424057421,12,10.643000000000002,60674,462,0,0.0,14828.484565539791,False,-0.1975173867930523,0.09999999999999999,310012,0.0,0.0,9,0,0,3,5,5.0,2,5,6,75.0,3.0,5,1,6,580,0.5808370793238282,97.60791120771319
117,6,0,0,0,10.0,20,10.0,1.6276885441679294,9,1.0,32.55739448020326,5,38.0,34.00000000000001,10,34.0,6,3.3200000000000003,21389,1176,0,0.0,11760.0,False,-0.3055668737903637,3,3.4880000000000004,20994,1184,0,0.0,11840.0,False,-0.314607313843333,0,0.9380000000000002,69212,0,98,0.9,3190.6246590599194,False,0.23145293534722272,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,79453,0,20,0.0,680.0000000000001,False,-0.0595660424057421,10,10.731000000000003,60364,467,0,0.0,15204.303222254921,False,-0.19895633774762272,0.15,309516,0.0,0.0,8,0,0,2,6,6.0,3,5,5,70.0,3.0,5,1,5,390,0.5734332706779242,98.18134447839111
118,5,0,0,0,10.0,20,10.0,1.5653874788826798,6,1.0,32.55739448020326,0,,34.00000000000001,9,34.0,6,3.3740000000000006,21196,1184,0,0.0,11840.0,False,-0.30946317612305185,0,3.4850000000000003,20874,1196,0,0.0,11960.0,False,-0.31613527554242643,0,0.9380000000000002,69206,0,104,0.6,3385.9690259411386,False,0.23304726191708663,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000002,79453,0,20,0.0,680.0000000000001,False,-0.0595660424057421,9,10.811000000000003,60270,467,0,0.0,15204.303222254921,False,-0.20006421427831916,0.09999999999999999,309103,0.0,0.0,7,0,0,3,5,5.0,2,5,7,66.0,0.0,5,0,7,200,0.6600291123613715,98.84137359075248
119,7,0,0,0,10.0,20,10.0,1.6079028547622622,11,1.8181818181818181,33.36233508680075,10,38.0,34.000000000000014,7,34.0,3,3.398000000000001,21031,1196,0,0.0,11960.0,False,-0.3121371090964653,8,3.565000000000001,20635,1204,0,0.0,12040.0,False,-0.3212030151777529,0,0.9380000000000002,69566,1,104,1.0,3471.2907518820402,False,0.24005018132386688,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,79263,0,25,0.5,850.0000000000003,False,-0.06080356406237109,7,10.872,60013,472,0,0.0,15747.022160969953,False,-0.19989497471348447,0.25,308612,0.0,0.0,9,0,0,5,5,5.0,2,7,6,114.0,0.0,7,0,6,580,0.6345335179939866,99.47590710874647
120,6,0,0,0,10.0,20,10.0,1.560309989329461,5,1.0,33.714454960583936,5,38.0,34.000000000000014,10,34.0,0,3.3950000000000014,20911,1208,0,0.0,12080.0,False,-0.3136650707955587,5,3.6070000000000007,20465,1212,0,0.0,12120.0,False,-0.32451359885912195,0,0.9380000000000002,69751,0,105,0.6,3540.0177708613132,False,0.2438652652294936,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,79073,0,30,0.5,1020.0000000000005,False,-0.062041085719000084,10,10.965000000000002,59908,472,0,0.0,15913.222741395617,False,-0.20015308295287038,0.18333333333333335,308212,0.0,0.0,8,0,0,2,3,3.0,2,4,4,61.0,6.0,4,2,4,390,0.4645948428660631,99.94050195161253
121,4,0,0,0,10.0,20,10.0,1.6539812282929187,4,3.0,33.714454960583936,0,,34.000000000000014,12,34.0,4,3.4350000000000014,20727,1220,0,0.0,12200.0,False,-0.31682285830701845,0,3.602000000000001,20385,1220,0,0.0,12200.0,False,-0.3255322399918509,0,0.9380000000000002,69739,0,109,0.4,3674.875590703649,False,0.24482926303678024,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,79073,0,30,0.0,1020.0000000000005,False,-0.062041085719000084,12,11.075000000000001,59739,472,0,0.0,15913.222741395617,False,-0.2021449035240161,0.06666666666666667,307767,0.0,0.0,6,0,0,2,5,5.0,2,4,4,66.0,0.0,4,0,4,200,0.5045106690376997,100.44501262065023
122,4,0,0,0,10.0,20,10.0,1.6539812282929187,0,,33.714454960583936,0,,34.000000000000014,12,34.0,0,3.431000000000001,20617,1231,0,0.0,12310.0,False,-0.3182234898645207,0,3.6020000000000008,20295,1229,0,0.0,12290.0,False,-0.3266782112661709,0,0.9380000000000002,69739,0,109,0.0,3674.875590703649,False,0.24482926303678024,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,79073,0,30,0.0,1020.0000000000005,False,-0.062041085719000084,12,11.183000000000002,59572,472,0,0.0,15913.222741395617,False,-0.20411315225408316,0.0,307400,0.0,0.0,6,0,0,3,4,4.0,1,4,6,69.0,0.0,4,0,6,200,0.4947774726897478,100.93979009333998
123,6,0,0,0,10.000000000000002,20,10.0,1.6539812282929187,0,,33.72538326603725,6,33.833333333333336,34.000000000000014,20,34.0,0,3.431000000000001,20567,1236,0,0.0,12360.000000000002,False,-0.3188601405724763,0,3.6020000000000008,20145,1244,0,0.0,12440.000000000002,False,-0.3285881633900377,0,0.9380000000000002,69942,0,103,0.0,3473.7144764018367,False,0.2466105017165675,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,79244,0,25,0.6,850.0000000000003,False,-0.06102749655261824,9,11.261000000000001,59487,472,0,0.0,15918.38090156958,False,-0.20508455866695588,0.09999999999999999,307489,0.0,0.0,13,0,0,2,3,3.0,2,4,6,62.0,6.0,4,2,6,777,0.46386134531348944,101.40365143865347
124,6,0,0,0,10.000000000000002,20,10.0,1.6203463207654647,3,1.0,33.98225087919705,5,37.0,34.000000000000014,20,34.0,3,3.4610000000000003,20413,1246,0,0.0,12460.000000000002,False,-0.32150860751757154,0,3.6020000000000008,20045,1254,0,0.0,12540.000000000002,False,-0.32986146480594886,0,0.9380000000000002,70124,0,101,0.3,3432.2073387989026,False,0.2494148362475774,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,79365,0,21,0.5,714.0000000000003,False,-0.060402842764034084,11,11.362000000000002,59340,472,0,0.0,16039.62241498101,False,-0.20610261756466924,0.13333333333333333,307391,0.0,0.0,10,0,0,1,5,5.0,3,4,6,58.0,6.0,4,2,6,691,0.459624988026917,101.86327642668039
125,6,0,0,0,10.000000000000002,20,10.0,1.6750861845253395,15,1.8666666666666667,34.22418487677211,5,37.0,34.000000000000014,6,34.0,6,3.518000000000001,20194,1257,0,0.0,12570.000000000002,False,-0.3256850361617602,9,3.6920000000000006,19786,1263,0,0.0,12630.000000000002,False,-0.3353111948660487,0,0.9380000000000002,70281,5,106,1.0,3636.13902786047,False,0.25391866839301974,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,79365,0,21,0.0,714.0000000000003,False,-0.060402842764034084,6,11.411000000000003,59098,477,0,0.0,16324.936186220295,False,-0.20727346761688514,0.16666666666666666,306828,0.0,0.0,7,0,0,2,6,6.0,3,5,1,77.0,3.0,5,1,1,385,0.4739329693838954,102.33720939606428
126,1,0,0,0,10.0,20,10.0,1.774361391603395,9,2.4444444444444446,34.533017329693386,5,38.0,34.00000000000001,20,34.0,5,3.5620000000000007,19979,1270,0,0.0,12700.0,False,-0.32950494040949374,4,3.7230000000000003,19652,1270,0,0.0,12700.0,False,-0.33783233166955284,0,0.9380000000000002,70449,4,111,1.0,3840.2623691623794,False,0.2586154747835821,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000002,79705,0,11,0.0,374.00000000000006,False,-0.05839923627234905,10,11.505,58791,482,0,0.0,16644.914352912212,False,-0.20900612659898274,0.16666666666666666,306680,0.0,0.0,10,0,0,0,5,5.0,1,1,0,18.0,0.0,1,0,0,730,0.1970458570867777,102.53425525315106
127,0,0,0,0,10.0,20,10.0,1.739041664471139,3,1.0,34.82184864369516,5,38.0,34.000000000000014,20,34.0,0,3.5570000000000013,19869,1281,0,0.0,12810.0,False,-0.33090557196699605,3,3.7490000000000006,19508,1279,0,0.0,12790.0,False,-0.3403534684730569,0,0.9380000000000002,70636,0,113,0.7,3934.8688967375533,False,0.26269038502180514,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.628000000000001,79719,0,10,0.5,340.0000000000001,False,-0.05843459403396702,14,11.635000000000002,58569,482,0,0.0,16784.131046261067,False,-0.21080220251593423,0.19999999999999998,306405,0.0,0.0,10,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,594,0.13675615936517715,102.67101141251624
128,0,0,0,0,10.0,20,10.0,1.7267643466746145,1,1.0,34.82184864369516,0,,34.000000000000014,20,34.0,1,3.5670000000000015,19741,1292,0,0.0,12920.0,False,-0.33276459203422637,0,3.746000000000001,19418,1288,0,0.0,12880.0,False,-0.341499439747377,0,0.9380000000000002,70635,0,114,0.1,3969.6907453812487,False,0.2629757973650086,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,2,4.6480000000000015,80045,0,0,0.0,0.0,False,-0.05659599042983252,8,11.701000000000002,58488,482,0,0.0,16784.131046261067,False,-0.21175686207961947,0.016666666666666666,306431,0.0,0.0,10,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,540,0.13319231383502483,102.80420372635126
129,0,0,0,0,10.0,0,,1.7267643466746145,0,,34.425200894495624,1,13.0,34.00000000000002,9,34.0,0,3.566000000000001,19741,1292,0,0.0,12920.0,False,-0.33276459203422637,0,3.746000000000001,19418,1288,0,0.0,12880.0,False,-0.341499439747377,0,0.9380000000000002,70648,0,113,0.0,3890.0477010780055,False,0.26250932799768695,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.646000000000002,80032,0,1,0.1,34.00000000000002,False,-0.05654884674767523,9,11.783000000000001,58381,482,0,0.0,16592.94683114689,False,-0.21414459656118132,0.016666666666666666,306324,0.0,0.0,1,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,13,0.12814803887158632,102.93235176522285
130,0,0,0,0,10.0,0,,1.7267643466746145,0,,34.5722927145937,3,37.0,34.00000000000002,20,34.0,0,3.566000000000001,19741,1292,0,0.0,12920.0,False,-0.33276459203422637,0,3.746000000000001,19418,1288,0,0.0,12880.0,False,-0.341499439747377,0,0.9380000000000002,70759,0,110,0.0,3802.952198605307,False,0.2636824309866721,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,6,4.706000000000001,80012,0,0,0.0,0.0,False,-0.056984925807630205,13,11.904000000000002,58082,485,0,0.0,16767.561966577945,False,-0.2166395867468623,0.0,306116,0.0,0.0,1,0,0,0,6,5.666666666666666,0,0,0,0.0,0.0,0,0,0,111,0.1314896149560809,103.06384138017893
131,0,0,0,0,10.0,0,,1.7267643466746145,0,,34.90022323014291,5,38.0,34.000000000000014,11,34.0,0,3.5660000000000003,19741,1292,0,0.0,12920.0,False,-0.33276459203422637,0,3.746000000000001,19418,1288,0,0.0,12880.0,False,-0.341499439747377,0,0.9380000000000002,70949,0,105,0.0,3664.523439165006,False,0.2657830870029479,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.700000000000001,80012,0,0,0.0,0.0,False,-0.056984925807630205,11,12.001000000000001,57744,490,0,0.0,17101.109382770028,False,-0.21865764621748546,0.0,305968,0.0,0.0,2,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,190,0.12633289862424135,103.19017427880317
