index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ind@0,spot_market_loss_01Ind@0,balance_01Ind@0,inventory_01Ind@0_input,inventory_01Ind@0_output,productivity_01Ind@0,assets_01Ind@0,bankrupt_01Ind@0,score_01Ind@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
98,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.00000000000001,8,35.0,0,2.432000000000001,63677,5,20,1.0,804.384802776163,False,0.6164062356882193,0,3.710000000000001,57314,23,75,1.0,3058.9430104106114,False,0.4843344727998715,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,8,8.731,32421,1857,0,0.0,32507.044872236056,False,-0.38800359046297145,0.3333333333333333,233274,0.0,0.25,10,0,0,0,7,478.60181568287044,0,0,0,0.0,0.0,0,0,0,200,0.3927093039965257,135.0642649946967
99,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.0,7,35.0,0,2.4320000000000004,63547,8,30,1.0,1211.5772041642447,False,0.6182627097364509,0,3.710000000000001,57244,20,85,1.0,3406.135411798693,False,0.4869477008778182,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,7,8.793000000000001,32341,1857,0,0.0,32507.044872236056,False,-0.38900944959240036,0.3333333333333333,232994,0.0,0.25,10,0,0,0,8,2711.394365906802,0,0,0,0.0,0.0,0,0,0,200,0.3953059969935566,135.45957099169027
100,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,34.99999999999999,11,35.0,0,2.4320000000000004,63437,9,40,1.0,1598.769605552326,False,0.6203714351279208,0,3.710000000000001,57154,19,95,1.0,3773.3278131867746,False,0.48930867761252644,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,11,8.896,32181,1857,0,0.0,32507.044872236056,False,-0.3910211678512582,0.3333333333333333,232634,0.0,0.25,12,0,0,0,11,908.4844353281853,0,0,0,0.0,0.0,0,0,0,200,0.44394482794450596,135.90351581963478
101,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,34.99999999999999,11,35.0,0,2.4320000000000004,63337,9,50,1.0,1975.9620069404077,False,0.6226062861910098,0,3.710000000000001,57054,19,105,1.0,4150.520214574856,False,0.4915435286756156,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,11,8.995000000000003,32016,1857,0,0.0,32507.044872236056,False,-0.39309575230570537,0.3333333333333333,232269,0.0,0.25,11,0,0,0,10,929.1319444444445,0,0,0,0.0,0.0,0,0,0,200,0.3866235070163384,136.29013932665111
102,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,34.99999999999999,6,35.0,0,2.432000000000001,63207,12,60,1.0,2383.1544083284894,False,0.6244627602392413,0,3.710000000000001,56984,16,115,1.0,4497.712615962938,False,0.4941567567535623,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,6,9.044000000000002,31952,1857,0,0.0,32507.044872236056,False,-0.3939004396092485,0.3333333333333333,232005,0.0,0.25,9,0,0,0,6,1788.459449404762,0,0,0,0.0,0.0,0,0,0,200,0.37475175404688343,136.664891080698
103,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,34.99999999999999,9,35.0,0,2.4320000000000004,63127,10,70,1.0,2740.3468097165705,False,0.6269498626455688,0,3.710000000000001,56864,18,125,1.0,4894.9050173510195,False,0.49613935647341295,0,7.319000000000002,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,9,9.128000000000002,31834,1857,0,0.0,32507.044872236056,False,-0.39538408182515616,0.3333333333333333,231687,0.0,0.25,11,0,0,0,6,116.29583333333333,0,0,0,0.0,0.0,0,0,0,200,0.3747702580294572,137.03966133872746
104,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,34.999999999999986,9,35.0,0,2.4320000000000004,63037,9,80,1.0,3107.539211104652,False,0.6293108393802771,0,3.710000000000001,56754,19,135,1.0,5282.097418739101,False,0.4982480818648828,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,9,9.209000000000001,31714,1857,0,0.0,32507.044872236056,False,-0.39689287051929956,0.3333333333333333,231367,0.0,0.25,12,0,0,0,7,262.511583011583,0,0,0,0.0,0.0,0,0,0,200,0.37034709303407,137.41000843176153
105,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,34.999999999999986,9,35.0,0,2.4320000000000004,62947,8,90,1.0,3474.731612492734,False,0.6316718161149854,0,3.710000000000001,56644,20,145,1.0,5669.289820127182,False,0.5003568072563528,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,9,9.290000000000001,31594,1857,0,0.0,32507.044872236056,False,-0.39840165921344295,0.3333333333333333,231047,0.0,0.25,12,0,0,0,7,232.093537414966,0,0,0,0.0,0.0,0,0,0,200,0.3690775499562733,137.7790859817178
106,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,34.999999999999986,14,35.0,0,2.432000000000001,62857,7,100,1.0,3841.9240138808154,False,0.6340327928496936,0,3.710000000000001,56534,21,155,1.0,6056.4822215152635,False,0.5024655326478227,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,14,9.421000000000003,31359,1857,0,0.0,32507.044872236056,False,-0.4013563704061404,0.3333333333333333,230612,0.0,0.25,10,0,0,0,7,141.5071138211382,0,0,0,0.0,0.0,0,0,0,200,0.36205338599393144,138.14113936771173
107,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,34.999999999999986,10,35.0,0,2.4320000000000004,62757,7,110,1.0,4219.116415268897,False,0.6362676439127829,0,3.710000000000001,56434,21,165,1.0,6433.674622903345,False,0.5047003837109117,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,10,9.507,31217,1857,0,0.0,32507.044872236056,False,-0.40314177036087673,0.3333333333333333,230270,0.0,0.25,13,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,200,0.37996100599411875,138.52110037370585
108,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,34.99999999999998,6,35.0,0,2.4320000000000004,62667,6,120,1.0,4586.308816656979,False,0.6386286206474912,0,3.710000000000001,56324,22,175,1.0,6820.867024291427,False,0.5068091091023815,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,6,9.557000000000002,31160,1857,0,0.0,32507.044872236056,False,-0.40385844499059487,0.3333333333333333,230013,0.0,0.25,10,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.35459669295232743,138.87569706665818
109,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,34.999999999999986,9,35.0,0,2.4320000000000004,62577,5,130,1.0,4953.50121804506,False,0.6409895973821993,0,3.710000000000001,56214,23,185,1.0,7208.059425679508,False,0.5089178344938514,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,9,9.641000000000002,31040,1857,0,0.0,32507.044872236056,False,-0.4053672336847382,0.3333333333333333,229693,0.0,0.25,9,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,200,0.3566567259840667,139.23235379264224
110,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,34.999999999999986,8,35.0,0,2.432000000000001,62467,6,140,1.0,5340.693619433141,False,0.6430983227736692,0,3.710000000000001,56124,22,195,1.0,7575.25182706759,False,0.5112788112285598,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,8,9.712000000000003,30942,1857,0,0.0,32507.044872236056,False,-0.4065994111182887,0.3333333333333333,229395,0.0,0.25,11,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,200,0.3576923080254346,139.59004610066768
111,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,34.999999999999986,8,35.0,0,2.4320000000000004,62337,9,150,1.0,5747.886020821223,False,0.6449547968219008,0,3.710000000000001,56054,19,205,1.0,7922.444228455672,False,0.5138920393065065,0,7.319000000000002,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,8,9.784000000000002,30844,1857,0,0.0,32507.044872236056,False,-0.4078315885518391,0.3333333333333333,229097,0.0,0.25,13,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,200,0.3508281810209155,139.9408742816886
112,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,34.999999999999986,11,35.0,0,2.4320000000000004,62207,12,160,1.0,6155.078422209304,False,0.6468112708701322,0,3.710000000000001,55984,16,215,1.0,8269.636629843753,False,0.5165052673844531,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,11,9.886000000000003,30690,1857,0,0.0,32507.044872236056,False,-0.40976786737598975,0.3333333333333333,228743,0.0,0.25,10,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,200,0.3457553500193171,140.2866296317079
113,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,34.99999999999999,9,35.0,0,2.4320000000000004,62057,17,170,1.0,6582.270823597386,False,0.6484154935751253,0,3.710000000000001,55934,11,225,1.0,8596.829031231835,False,0.5193707468056383,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,9,9.965000000000002,30571,1857,0,0.0,32507.044872236056,False,-0.4112640828310153,0.3333333333333333,228424,0.0,0.25,12,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,200,0.3458166919881478,140.63244632369606
114,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,34.99999999999999,11,35.0,0,2.432000000000001,61967,16,180,1.0,6949.463224985468,False,0.6507764703098335,0,3.710000000000001,55824,12,235,1.0,8984.021432619917,False,0.5214794721971082,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,11,10.066,30410,1857,0,0.0,32507.044872236056,False,-0.413288374328991,0.3333333333333333,228063,0.0,0.25,11,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,200,0.3473292569979094,140.97977558069397
115,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.0,12,35.0,0,2.4320000000000004,61867,16,190,1.0,7326.655626373549,False,0.6530113213729227,0,3.710000000000001,55724,12,245,1.0,9361.213834007998,False,0.5237143232601973,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,12,10.175000000000002,30222,1857,0,0.0,32507.044872236056,False,-0.415652143283149,0.3333333333333333,227675,0.0,0.25,10,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,200,0.346829900983721,141.3266054816777
116,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.0,14,35.0,0,2.4320000000000004,61707,22,200,1.0,7763.848027761631,False,0.6544894184062964,0,3.710000000000001,55684,6,255,1.0,9678.40623539608,False,0.5267059283530015,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,14,10.303000000000003,29981,1857,0,0.0,32507.044872236056,False,-0.4186822939105536,0.3333333333333333,227234,0.0,0.25,11,0,0,0,8,8.0,0,0,0,0.0,0.0,0,0,0,200,0.3408615509979427,141.66746703267563
117,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,34.99999999999999,12,35.0,0,2.4320000000000004,61657,17,210,1.0,8091.0404291497125,False,0.6573548978274818,0,3.710000000000001,55534,11,265,1.0,10105.598636784161,False,0.5283101510579945,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,12,10.409000000000002,29797,1857,0,0.0,32507.044872236056,False,-0.4209957699082401,0.3333333333333333,226850,0.0,0.25,11,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,200,0.33170803799293935,141.99917507066857
118,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.0,9,35.0,0,2.432000000000001,61547,18,220,1.0,8478.232830537794,False,0.6594636232189517,0,3.710000000000001,55444,10,275,1.0,10472.791038172241,False,0.530671127792703,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,9,10.487000000000002,29689,1857,0,0.0,32507.044872236056,False,-0.42235367973296917,0.3333333333333333,226542,0.0,0.25,13,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.32764865999342874,142.326823730662
119,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.0,10,35.0,0,2.4320000000000004,61467,16,230,1.0,8835.425231925876,False,0.6619507256252791,0,3.710000000000001,55324,12,285,1.0,10869.983439560323,False,0.5326537275125536,0,7.319000000000002,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,10,10.578000000000001,29553,1857,0,0.0,32507.044872236056,False,-0.42406364025299836,0.3333333333333333,226206,0.0,0.25,11,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,200,0.3230532919988036,142.6498770226608
120,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.0,10,35.0,0,2.4320000000000004,61367,16,240,1.0,9212.617633313957,False,0.6641855766883682,0,3.710000000000001,55224,12,295,1.0,11247.175840948405,False,0.5348885785756426,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,10,10.668000000000003,29423,1857,0,0.0,32507.044872236056,False,-0.42569816133832034,0.3333333333333333,225876,0.0,0.25,10,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,200,0.3257573929731734,142.97563441563398
121,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.0,11,35.0,0,2.4320000000000004,61247,18,250,1.0,9609.810034702039,False,0.6661681764082188,0,3.710000000000001,55144,10,305,1.0,11604.368242336486,False,0.5373756809819701,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,11,10.768000000000002,29270,1857,0,0.0,32507.044872236056,False,-0.42762186692335313,0.3333333333333333,225523,0.0,0.25,11,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,200,0.32209552300628275,143.29772993864026
122,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.0,9,35.0,0,2.432000000000001,61137,19,260,1.0,9997.00243609012,False,0.6682769017996887,0,3.710000000000001,55054,9,315,1.0,11971.560643724568,False,0.5397366577166786,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,9,10.847000000000001,29151,1857,0,0.0,32507.044872236056,False,-0.4291180823783787,0.3333333333333333,225204,0.0,0.25,10,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,200,0.3205896019935608,143.61831954063382
123,0,0,0,0,10.000000000000002,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.0,10,35.0,0,2.4320000000000004,61087,14,270,1.0,10324.194837478202,False,0.6711423812208737,0,3.710000000000001,54904,14,325,1.0,12398.75304511265,False,0.5413408804216716,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,10,10.938,29008,1857,0,0.0,32507.044872236056,False,-0.4309160555722329,0.3333333333333333,224861,0.0,0.25,12,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,200,0.3167613879777491,143.93508092861157
124,0,0,0,0,10.000000000000002,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.0,8,35.0,0,2.4320000000000004,60987,14,280,1.0,10701.387238866282,False,0.6733772322839627,0,3.710000000000001,54804,14,335,1.0,12775.945446500731,False,0.5435757314847606,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,8,11.008000000000001,28911,1857,0,0.0,32507.044872236056,False,-0.43213565976666546,0.3333333333333333,224564,0.0,0.25,12,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,200,0.31393605296034366,144.2490169815719
125,0,0,0,0,10.000000000000002,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.0,10,35.0,0,2.4320000000000004,60897,13,290,1.0,11068.579640254364,False,0.6757382090186713,0,3.710000000000001,54694,15,345,1.0,13163.137847888813,False,0.5456844568762305,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,10,11.100000000000001,28775,1857,0,0.0,32507.044872236056,False,-0.4338456202866946,0.3333333333333333,224228,0.0,0.25,10,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,200,0.310773944016546,144.55979092558846
126,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.0,7,35.0,0,2.432000000000001,60797,13,300,1.0,11445.772041642445,False,0.6779730600817604,0,3.710000000000001,54594,15,355,1.0,13540.330249276894,False,0.5479193079393196,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,7,11.159999999999998,28696,1857,0,0.0,32507.044872236056,False,-0.43483890617700566,0.3333333333333333,223949,0.0,0.25,13,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.3058825029875152,144.86567342857597
127,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.0,12,35.0,0,2.4320000000000004,60667,16,310,1.0,11852.964443030527,False,0.6798295341299918,0,3.710000000000001,54524,12,365,1.0,13887.522650664976,False,0.5505325360172664,0,7.319000000000002,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,12,11.273000000000003,28505,1857,0,0.0,32507.044872236056,False,-0.43724039484851723,0.3333333333333333,223558,0.0,0.25,9,0,0,0,8,8.0,0,0,0,0.0,0.0,0,0,0,200,0.30569648498203605,145.171369913558
128,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.0,12,35.0,0,2.4320000000000004,60547,18,320,1.0,12250.156844418609,False,0.6818121338498425,0,3.710000000000001,54444,10,375,1.0,14244.715052053058,False,0.5530196384235938,0,7.319000000000002,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,12,11.381,28317,1857,0,0.0,32507.044872236056,False,-0.4396041638026752,0.3333333333333333,223170,0.0,0.25,12,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,200,0.301492161990609,145.47286207554862
129,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.0,12,35.0,0,2.4320000000000004,60437,19,330,1.0,12637.34924580669,False,0.6839208592413123,0,3.710000000000001,54354,9,385,1.0,14611.90745344114,False,0.5553806151583021,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,12,11.489000000000003,28133,1857,0,0.0,32507.044872236056,False,-0.44191763980036175,0.3333333333333333,222786,0.0,0.25,11,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,200,0.2931222849874757,145.7659843605361
130,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.0,8,35.0,0,2.4320000000000004,60367,16,340,1.0,12984.541647194772,False,0.686534087319259,0,3.710000000000001,54224,12,395,1.0,15019.099854829221,False,0.5572370892065337,0,7.3190000000000035,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,8,11.557000000000002,28039,1857,0,0.0,32507.044872236056,False,-0.4430995242774407,0.3333333333333333,222492,0.0,0.25,9,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.2950541509781033,146.0610385115142
131,0,0,0,0,10.0,20,10.0,37.71924013880815,0,,17.505139941968796,0,,35.0,13,35.0,0,2.4320000000000004,60257,17,350,1.0,13371.734048582854,False,0.6886428127107288,0,3.710000000000001,54134,11,405,1.0,15386.292256217303,False,0.5595980659412418,0,7.3190000000000035,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,13,11.679000000000002,27831,1857,0,0.0,32507.044872236056,False,-0.44571475801395594,0.3333333333333333,222084,0.0,0.25,8,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,200,0.29066402901662514,146.35170254053082
