index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
90,4,0,0,0,10.000000000000002,9,10.0,18.490889505549752,18,23.0,27.686415595035648,0,,27.000000000000004,0,,0,3.062000000000001,39029,13,25,1.0,592.2722376387438,False,0.2492498528803129,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,51232,217,51,1.0,5424.530218051114,False,0.11455093200466034,0,13.394000000000002,-46128.583333333336,179,0,0.0,3309.869221493406,True,-1.9188770397228643,0,0.5510000000000002,51434,314,214,1.0,14471.534496841196,False,-0.03805861113245237,0,0.6500000000000001,50394,311,251,1.0,15387.475250056086,False,-0.04760148833388462,0.6666666666666666,223881,0.0,0.125,4,0,0,1,0,0.0,1,2,6,21.0,6.0,2,2,6,504,0.7510141087695956,140.5494015123695
91,6,0,0,0,10.000000000000004,7,10.0,18.490889505549752,0,,28.051249226904048,12,32.166666666666664,27.000000000000004,0,,0,3.062000000000001,38959,10,35,1.0,747.1811326942413,False,0.2494866598795108,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,51618,207,49,1.0,5202.125339767097,False,0.12022856755957743,0,13.394000000000005,-46128.583333333336,179,0,0.0,3309.869221493406,True,-1.9188770397228643,0,0.5510000000000002,51081,315,224,1.0,14884.143506474775,False,-0.04046381018121708,0,0.6500000000000001,50361,302,261,1.0,15518.477266525024,False,-0.047068606298265155,0.6666666666666666,223811,0.0,0.125,5,0,0,2,0,0.0,1,3,6,54.0,8.0,3,3,6,456,0.8570716055110097,141.40647311788052
92,6,0,0,0,10.000000000000005,4,10.0,18.490889505549752,0,,28.088283349825694,1,33.0,27.000000000000004,0,,0,3.062000000000001,38919,4,45,1.0,872.0900277497389,False,0.25019997502699803,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,51651,197,58,1.0,5271.825666883192,False,0.12163043044300816,0,13.394000000000005,-46128.583333333336,179,0,0.0,3309.869221493406,True,-1.9188770397228643,0,0.5510000000000002,51048,306,234,1.0,14913.014705046662,False,-0.04076818952758061,0,0.6500000000000001,50361,292,271,1.0,15518.778738149103,False,-0.04706613485473998,0.6666666666666666,223771,0.0,0.125,2,0,0,2,0,0.0,1,3,8,54.0,9.0,3,3,8,73,0.8603350594639778,142.2668081773445
93,8,0,0,0,10.000000000000005,9,10.0,18.32882237311596,2,8.0,28.088283349825694,0,,27.000000000000004,0,,0,3.062000000000001,38845,3,53,1.0,1001.4275857751458,False,0.24990354817140234,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,51635,189,68,1.0,5374.150696307063,False,0.12235692868085803,0,13.394,-46128.583333333336,179,0,0.0,3280.8592047877564,True,-1.919176729978088,0,0.5510000000000002,51048,296,244,1.0,14902.131871548405,False,-0.040857406243967075,0,0.6500000000000001,50361,282,281,1.0,15507.895904650846,False,-0.04715535157112645,0.6666666666666666,223681,0.0,0.125,4,0,0,1,0,0.0,1,2,8,36.0,33.0,2,6,8,106,0.825808490626514,143.09261666797101
94,8,0,0,0,10.000000000000004,9,10.0,18.32882237311596,0,,28.416087228316954,11,32.0,27.000000000000004,0,,0,3.062000000000001,38755,2,63,1.0,1174.7158095063053,False,0.24979694096868238,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,51987,179,67,1.0,5184.737049084993,False,0.1276729033996383,0,13.394000000000002,-46128.583333333336,179,0,0.0,3280.8592047877564,True,-1.919176729978088,0,0.551,50696,297,254,1.0,15297.577906810136,False,-0.043386910307995116,0,0.6500000000000001,50361,272,291,1.0,15586.175726102212,False,-0.0465136190085241,0.6666666666666666,223591,0.0,0.125,4,0,0,1,0,0.0,1,2,11,36.0,33.0,2,6,11,442,0.8006318807601929,143.8932485487312
95,11,0,0,0,10.000000000000004,9,10.0,18.32882237311596,0,,29.66398988255939,34,34.0,27.000000000000004,0,,0,3.062000000000001,38665,1,73,1.0,1348.004033237465,False,0.24969033376596245,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,53143,169,43,1.0,4373.122546006651,False,0.14317275357444886,0,13.394000000000002,-46128.583333333336,179,0,0.0,3280.8592047877564,True,-1.919176729978088,0,0.5510000000000002,50118,304,264,1.0,16145.852924298055,False,-0.04590961843306342,0,0.6500000000000001,49783,279,301,1.0,16403.25317723407,False,-0.04929208262502604,0.6666666666666666,223501,0.0,0.125,5,0,0,3,0,0.0,2,5,12,90.0,33.0,5,6,12,1246,1.0654472978785634,144.95869584660977
96,12,0,0,0,10.000000000000004,10,10.0,18.32882237311596,0,,29.66398988255939,0,,27.000000000000004,0,,0,3.062000000000001,38565,1,83,1.0,1531.2922569686245,False,0.2494248905138127,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,53143,159,53,1.0,4486.474221101085,False,0.14434374195352365,0,13.394000000000002,-46128.583333333336,179,0,0.0,3280.8592047877564,True,-1.919176729978088,0,0.5510000000000002,50118,294,274,1.0,16119.213025472462,False,-0.04612801048128034,0,0.6500000000000001,49783,269,311,1.0,16376.613278408478,False,-0.04951047467324297,0.6666666666666666,223401,0.0,0.125,3,0,0,1,0,0.0,6,7,18,96.0,45.0,7,5,18,100,1.1300547514110804,146.08875059802085
97,18,0,0,0,10.000000000000004,10,10.0,18.73177171820712,11,23.0,29.66398988255939,0,,27.000000000000004,0,,0,3.062000000000001,38718,1,82,1.0,1546.0052808929838,False,0.2545189694858952,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,52890,160,63,1.0,4865.91483751438,False,0.14303631030490066,0,13.394000000000002,-46128.583333333336,179,0,0.0,3352.9871375590747,True,-1.9184316067056568,0,0.5510000000000002,50118,284,284,1.0,16092.573126646868,False,-0.04634640252949727,0,0.6500000000000001,49783,259,321,1.0,16349.973379582883,False,-0.04972886672145989,0.6666666666666666,223301,0.0,0.125,4,0,0,5,0,0.0,2,7,10,101.0,77.0,7,11,10,353,1.1817143438383937,147.27046494185925
98,10,0,0,0,10.000000000000004,8,10.0,18.086347887553377,24,15.0,29.66398988255939,0,,27.000000000000004,0,,0,3.062000000000001,38998,0,67,0.9,1211.7853084660762,False,0.2581051702478807,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,52530,174,73,1.0,5312.495793861123,False,0.1402117334076562,0,13.394000000000002,-46128.583333333336,179,0,0.0,3237.4562718720545,True,-1.9196251073842419,0,0.5510000000000002,50118,274,294,1.0,16065.933227821275,False,-0.04656479457771407,0,0.6500000000000001,49783,249,331,1.0,16323.33348075729,False,-0.04994725876967682,0.65,223221,0.0,0.125,3,0,0,3,0,0.0,2,5,12,81.0,45.0,5,5,12,440,0.9594375705346465,148.2299025123939
99,12,0,0,0,10.000000000000004,10,10.0,18.484331187096462,13,22.307692307692307,27.791610821580576,27,18.296296296296298,27.000000000000004,0,,0,3.062000000000001,39188,0,64,1.0,1182.9971959741736,False,0.26368368112033685,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,52734,177,56,1.0,4828.056826124586,False,0.1394220746500473,0,13.394000000000005,-46128.583333333336,179,0,0.0,3308.695282490267,True,-1.918889167191905,0,0.5510000000000002,50058,269,304,1.0,15683.943311005176,False,-0.050680073199282055,0,0.6500000000000001,49349,261,341,1.0,16460.610424432532,False,-0.05593767585026869,0.6666666666666666,223121,0.0,0.125,8,0,0,3,0,0.0,2,5,12,90.0,66.0,5,7,12,884,1.1254048170521855,149.35530732944608
100,12,0,0,0,10.000000000000002,14,10.0,18.794309320883052,12,22.0,27.161827525379042,18,22.0,27.000000000000004,0,,0,3.062000000000001,39312,4,62,1.0,1205.2471778947493,False,0.2679762250690103,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,52866,179,48,1.0,4667.94908965626,False,0.14049534183529197,0,13.394000000000005,-46128.583333333336,179,0,0.0,3364.1813684380663,True,-1.9183159638246758,0,0.5510000000000002,50058,259,314,1.0,15512.913329073173,False,-0.052082165163112835,0,0.6500000000000001,48953,269,351,1.0,16783.531604326963,False,-0.059783151577060795,0.6666666666666666,222981,0.0,0.125,6,0,0,3,0,0.0,2,5,12,75.0,36.0,5,7,12,800,1.002182182855904,150.35748951230198
101,12,0,0,0,10.0,7,10.0,19.005897484372795,14,20.857142857142858,27.161827525379042,0,,27.000000000000004,0,,0,3.062000000000001,39534,1,58,1.0,1112.3420540936222,False,0.27355287738005685,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,52574,183,58,1.0,5053.465236112206,False,0.1384448888028121,0,13.394,-46128.583333333336,179,0,0.0,3402.0556497027305,True,-1.9179247005884705,0,0.5510000000000002,50058,249,324,1.0,15511.295053819384,False,-0.05209543167172711,0,0.6500000000000001,48953,259,361,1.0,16781.913329073173,False,-0.059796418085675186,0.6666666666666666,222911,0.0,0.125,4,0,0,3,0,0.0,1,4,6,57.0,37.0,4,8,6,362,0.8752955151721835,151.23278502747416
102,6,0,0,0,10.0,12,10.0,19.005897484372795,0,,27.161827525379042,0,,27.000000000000004,0,,0,3.062000000000001,39414,3,68,1.0,1322.40102893735,False,0.273077305964887,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,52574,173,68,1.0,5135.024536522268,False,0.13928744355911432,0,13.394000000000002,-46128.583333333336,179,0,0.0,3402.0556497027305,True,-1.9179247005884705,0,0.551,50058,239,334,1.0,15509.676778565594,False,-0.05210869818034138,0,0.6500000000000001,48953,249,371,1.0,16780.295053819384,False,-0.05980968459428945,0.6666666666666666,222791,0.0,0.125,3,0,0,2,0,0.0,1,3,6,54.0,9.0,3,3,6,120,0.8009366067126393,152.0337216341868
103,6,0,0,0,10.0,9,10.0,18.810750814013396,16,17.3125,28.370930618324376,32,34.0,27.000000000000004,0,,0,3.062000000000001,39601,2,62,1.0,1186.2665504688305,False,0.2768554679384484,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,53385,179,46,1.0,4672.18720415132,False,0.15126226450569552,0,13.394000000000002,-46128.583333333336,179,0,0.0,3367.124395708398,True,-1.9182855606503955,0,0.5510000000000002,49514,245,344,1.0,16238.878001489473,False,-0.05505010574109727,0,0.6500000000000001,48409,255,381,1.0,17521.58730767272,False,-0.0626519707196741,0.6666666666666666,222701,0.0,0.125,7,0,0,2,0,0.0,2,4,7,63.0,6.0,4,2,7,1455,0.8466465128585696,152.88036814704537
104,7,0,0,0,10.0,5,10.0,19.090189010147274,12,22.0,27.80108166393369,16,22.0,27.000000000000004,0,,0,3.062000000000001,39815,0,57,0.7,1088.1407735783946,False,0.2820950597791925,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,53473,181,40,1.0,4567.367477394004,False,0.15199759790696282,0,13.394000000000002,-46128.583333333336,179,0,0.0,3417.143832816362,True,-1.9177688309282055,0,0.5510000000000002,49162,251,354,1.0,16536.071497647357,False,-0.05838507732577467,0,0.6500000000000001,48409,245,391,1.0,17368.265007663755,False,-0.06390889633172311,0.6166666666666667,222651,0.0,0.125,4,0,0,1,0,0.0,4,5,7,90.0,6.0,5,2,7,666,0.8427015990018845,153.72306974604726
105,7,0,0,0,10.0,11,10.0,19.30029512041822,7,23.0,28.202118879317105,17,32.0,27.000000000000004,0,,0,3.062000000000001,39866,1,60,1.0,1168.017707225093,False,0.2849839211414768,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,53856,178,33,1.0,4366.122454451908,False,0.1578318435377263,0,13.394000000000002,-46128.583333333336,179,0,0.0,3454.7528265548613,True,-1.9173803082656178,0,0.5510000000000002,48618,258,364,1.0,17104.146670863815,False,-0.06264738509891772,0,0.6500000000000001,48409,235,401,1.0,17454.49793663952,False,-0.06320196474365458,0.6666666666666666,222541,0.0,0.125,5,0,0,2,0,0.0,2,4,8,57.0,9.0,4,3,8,815,0.8214459866285324,154.5445157326758
106,8,0,0,0,10.0,11,10.0,18.59500241423153,23,15.0,28.75837023257698,17,34.0,27.000000000000004,0,,0,3.062000000000001,40101,2,47,1.0,893.9651134688819,False,0.2880962723318542,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,54089,191,26,1.0,4299.363087165224,False,0.1619562302393102,0,13.394000000000002,-46128.583333333336,179,0,0.0,3328.505432147444,True,-1.918684516885529,0,0.5510000000000002,48040,265,374,1.0,17718.9681116329,False,-0.0670839295008042,0,0.6500000000000001,48409,225,411,1.0,17567.63330232982,False,-0.062274488839912275,0.6666666666666666,222431,0.0,0.125,6,0,0,1,0,0.0,2,3,12,39.0,15.0,3,5,12,1033,0.7079242467880249,155.25243997946382
107,12,0,0,0,10.0,8,10.0,18.91297141961967,13,22.0,28.75837023257698,0,,27.0,10,27.0,0,3.062000000000001,40307,0,44,1.0,832.1707424632655,False,0.2936588001916081,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,53803,194,36,1.0,4704.417783778987,False,0.1602315886754028,0,13.394000000000005,-46128.583333333336,179,0,0.0,3385.421884111921,True,-1.918096537009863,0,0.5510000000000002,48040,255,384,1.0,17701.38440930713,False,-0.06722807947642173,0,0.6500000000000001,48679,215,411,1.0,17280.04960000405,False,-0.06020519748812084,0.6666666666666666,222621,0.0,0.125,6,0,0,1,0,0.0,4,5,14,75.0,21.0,5,7,14,636,0.9024923359975219,156.15493231546134
108,14,0,0,0,10.0,13,10.0,18.4941773509979,5,8.0,27.863125815046796,9,12.0,27.0,11,27.0,0,3.062000000000001,40217,3,49,1.0,936.2146901988972,False,0.29245234426441286,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,53871,189,37,1.0,4526.335174495335,False,0.15979685097619153,0,13.394000000000005,-46128.583333333336,179,0,0.0,3310.4577458286244,True,-1.918870959926013,0,0.5510000000000002,47932,254,394,1.0,17715.233957021886,False,-0.06888529490398673,0,0.6500000000000001,48976,205,410,1.0,16781.94079208459,False,-0.05941908812706314,0.6666666666666666,222788,0.0,0.125,9,0,0,1,0,0.0,2,3,13,54.0,33.0,3,11,13,575,0.9587876768782735,157.1137199923396
109,13,0,0,0,10.0,9,10.0,18.71808180323701,8,22.0,27.93000064969821,2,33.0,27.0,11,27.0,0,3.062000000000001,40303,2,51,1.0,974.6221719650874,False,0.2957943735818338,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,53761,187,45,1.0,4757.13132644174,False,0.15990838147150557,0,13.394,-46128.583333333336,179,0,0.0,3350.5366427794247,True,-1.9184569217343725,0,0.5510000000000002,47899,245,404,1.0,17750.85015917606,False,-0.06913437917745194,0,0.6500000000000001,49240,196,409,1.0,16517.280127340848,False,-0.057260250468586835,0.6666666666666666,222995,0.0,0.125,9,0,0,2,0,0.0,2,4,11,42.0,27.0,4,9,11,629,0.931487176567316,158.04520716890693
110,11,0,0,0,9.999999999999998,13,10.0,18.71808180323701,0,,28.594611084029022,17,34.0,26.999999999999996,20,27.0,0,3.062000000000001,40173,5,61,1.0,1191.8029899974576,False,0.2951142506114785,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,54339,177,38,1.0,4399.695700366054,False,0.16815801343353357,0,13.394000000000002,-46128.583333333336,179,0,0.0,3350.5366427794247,True,-1.9184569217343725,0,0.551,48169,235,404,1.0,17627.73360474682,False,-0.06571679752138174,0,0.6500000000000001,48932,203,409,1.0,16847.70605005789,False,-0.059601367004493325,0.6666666666666666,223405,0.0,0.125,11,0,0,0,0,0.0,1,1,14,18.0,45.0,1,10,14,1248,0.7444492615759373,158.78965643048286
111,14,0,0,0,9.999999999999998,9,10.0,18.230878876188594,17,15.0,28.227661477939222,10,23.1,27.0,20,27.0,0,3.062000000000001,40338,4,54,1.0,1024.467459314184,False,0.29769794878036443,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,54315,184,38,1.0,4427.132849380392,False,0.1679455872869875,0,13.394000000000002,-46128.583333333336,179,0,0.0,3263.3273188377584,True,-1.9193578445023647,0,0.5510000000000002,48241,234,404,1.0,17513.272785837777,False,-0.06547463735766115,0,0.6500000000000001,49169,194,409,1.0,16519.16632672021,False,-0.05840889371612033,0.6666666666666666,223855,0.0,0.125,12,0,0,0,0,0.0,3,3,15,54.0,63.0,3,11,15,1116,1.0916030621156096,159.88125949259847
112,15,0,0,0,9.999999999999996,14,10.0,18.230878876188594,0,,28.2628132693581,1,33.0,27.0,20,27.0,0,3.062000000000001,40198,8,64,1.0,1246.77624807607,False,0.2967816043723764,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,54348,174,47,1.0,4500.525148116646,False,0.16938559037310588,0,13.394000000000002,-46128.583333333336,179,0,0.0,3263.3273188377584,True,-1.9193578445023647,0,0.5510000000000002,48424,225,406,1.0,17321.132985605575,False,-0.0640493434637441,0,0.6500000000000001,49493,184,407,1.0,16189.357641561892,False,-0.05580038332244193,0.6666666666666666,224255,0.0,0.125,9,0,0,1,0,0.0,3,4,18,72.0,78.0,4,11,18,713,1.1179765556007624,160.99923604819924
113,18,0,0,0,9.999999999999996,11,10.0,18.230878876188594,0,,28.30126840506589,1,33.0,27.0,20,27.0,0,3.062000000000001,40088,9,74,1.0,1439.085036837956,False,0.2963417681126777,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,54381,164,56,1.0,4574.735166378619,False,0.1708340409749858,0,13.394000000000002,-46128.583333333336,179,0,0.0,3263.3273188377584,True,-1.9193578445023647,0,0.5510000000000002,48580,216,409,1.0,17156.073975494233,False,-0.06284473139074426,0,0.6500000000000001,49844,174,404,1.0,15832.420702481464,False,-0.05297158021280625,0.6666666666666666,224685,0.0,0.125,10,0,0,4,0,0.0,2,6,14,108.0,96.0,6,12,14,683,1.7451539151370525,162.7443899633363
114,14,0,0,0,9.999999999999998,12,10.0,18.607106110743057,10,23.0,28.30126840506589,0,,27.0,20,27.0,0,3.062000000000001,40198,11,74,1.0,1486.9258521949862,False,0.30059604581141364,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,54151,164,66,1.0,4919.44911689621,False,0.16964306938942367,0,13.394000000000002,-46128.583333333336,179,0,0.0,3330.671993823007,True,-1.918662135050038,0,0.5510000000000002,48796,206,411,1.0,16927.061291443573,False,-0.06118065541273649,0,0.6500000000000001,50168,164,402,1.0,15495.408018430806,False,-0.0504221277038349,0.6666666666666666,225105,0.0,0.125,9,0,0,3,0,0.0,2,5,16,90.0,72.0,5,9,16,890,1.016378733329475,163.76076869666576
115,16,0,0,0,10.0,8,10.0,18.604658824308682,17,18.58823529411765,28.30126840506589,0,,26.999999999999996,20,27.0,0,3.062000000000001,40434,9,67,1.0,1336.5121412286817,False,0.3057039953815033,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,53835,171,76,1.0,5332.293057741792,False,0.16737906051386142,0,13.394000000000005,-46128.583333333336,179,0,0.0,3330.2339295512543,True,-1.9186666605073908,0,0.5510000000000002,49120,196,409,1.0,16590.048607392913,False,-0.05863120290376526,0,0.6500000000000001,50384,154,404,1.0,15266.395334380144,False,-0.04875805172582725,0.6666666666666666,225565,0.0,0.125,9,0,0,1,0,0.0,5,6,12,108.0,60.0,6,10,12,936,1.1191142573952675,164.87988295406103
116,12,0,0,0,9.999999999999998,11,10.0,18.894235686691637,11,22.0,28.800831426308644,17,32.05882352941177,27.0,20,27.0,0,3.062000000000001,40566,10,66,1.0,1347.019555321648,False,0.31006416270087434,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,54138,172,69,1.0,5237.065906526258,False,0.17265563953022994,0,13.394000000000005,-46128.583333333336,179,0,0.0,3382.0681879178032,True,-1.9181311826317031,0,0.5510000000000002,48737,203,413,1.0,16997.568779540656,False,-0.06156999574084163,0,0.6500000000000001,50762,144,400,1.0,14947.319725388445,False,-0.045176175785046624,0.6666666666666666,225995,0.0,0.125,12,0,0,3,0,0.0,3,6,14,108.0,33.0,6,6,14,1437,1.0272829569876194,165.90716591104865
117,14,0,0,0,9.999999999999996,13,10.0,19.278912790696626,12,23.0,28.8370056577429,1,33.0,27.0,20,27.0,0,3.062000000000001,40712,13,64,1.0,1363.850418604584,False,0.31496951012745944,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,53895,174,78,1.0,5603.8172668851585,False,0.1714237320959211,0,13.394,-46128.583333333336,179,0,0.0,3450.925389534696,True,-1.917419847904256,0,0.5510000000000002,48926,193,416,1.0,16797.54209194438,False,-0.06011098283398886,0,0.6500000000000001,51080,135,397,1.0,14611.995763795292,False,-0.04271125441626396,0.6666666666666666,226405,0.0,0.125,12,0,0,3,0,0.0,3,6,11,78.0,54.0,6,8,11,979,1.0072004776448011,166.91436638869345
118,11,0,0,0,9.999999999999996,15,10.0,19.278912790696626,0,,29.29612525055102,17,32.11764705882353,27.0,20,27.0,0,3.062000000000001,40562,18,74,1.0,1606.6395465115504,False,0.31406079523669034,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,54441,164,71,1.0,5241.766590463369,False,0.1789645308932167,0,13.394000000000002,-46128.583333333336,179,0,0.0,3450.925389534696,True,-1.917419847904256,0,0.551,49244,184,413,1.0,16541.48704610139,False,-0.05699622037594569,0,0.6500000000000001,50756,141,400,1.0,14930.753660327693,False,-0.04541035841084999,0.6666666666666666,226795,0.0,0.125,13,0,0,2,0,0.0,2,4,14,72.0,51.0,4,7,14,1236,0.9615815402939916,167.87594792898744
119,14,0,0,0,9.999999999999996,9,10.0,19.485216324785856,19,20.736842105263158,30.34705538384539,32,33.9375,27.000000000000004,20,27.0,0,3.062000000000001,40866,17,65,1.0,1436.5390611110806,False,0.321016218131311,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,55133,173,49,1.0,4857.948137996377,False,0.18929698489665686,0,13.394000000000002,-46128.583333333336,179,0,0.0,3487.8537221366682,True,-1.9170383568649791,0,0.5510000000000002,49481,175,413,1.0,16461.734692172944,False,-0.0537642054387291,0,0.6500000000000001,49973,162,400,1.0,15716.222972182955,False,-0.05180909501251865,0.6666666666666666,227245,0.0,0.125,16,0,0,4,0,0.0,1,5,15,75.0,72.0,5,9,15,2110,1.124622881412506,169.00057081039995
120,15,0,0,0,9.999999999999998,8,10.0,19.53866296887346,14,20.0,30.34705538384539,0,,27.0,20,27.0,0,3.062000000000001,41066,15,61,1.0,1341.858441101281,False,0.32586579054451037,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,54853,177,59,1.0,5248.819613137481,False,0.1875497893919162,0,13.394000000000002,-46128.583333333336,179,0,0.0,3497.4206714283496,True,-1.9169395247441974,0,0.5510000000000002,49724,165,414,1.0,16185.264138334489,False,-0.0520464975296807,0,0.6500000000000001,50270,152,399,1.0,15385.752418344498,False,-0.04964869883798846,0.6666666666666666,227705,0.0,0.125,10,0,0,2,0,0.0,5,7,17,111.0,69.0,7,8,17,900,1.035694681107998,170.03626549150795
121,17,0,0,0,10.0,12,10.0,19.743216816090726,11,22.0,30.755223846771376,16,34.0,27.000000000000004,20,27.0,0,3.062000000000001,41188,17,60,1.0,1354.5930089654435,False,0.3299436609956708,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,55155,178,53,1.0,5144.319457143032,False,0.19270991174734542,0,13.394000000000002,-46128.583333333336,179,0,0.0,3534.03581008024,True,-1.9165612691796121,0,0.5510000000000002,49396,171,416,1.0,16491.143277797906,False,-0.05491676413079056,0,0.6500000000000001,50594,142,397,1.0,15086.241786241537,False,-0.046791807100707225,0.6666666666666666,228125,0.0,0.125,10,0,0,6,0,0.0,2,8,9,99.0,72.0,8,9,9,1446,1.0877174185588956,171.12398291006684
122,9,0,0,0,10.0,12,10.0,20.025058104723417,17,22.0,29.78829158358562,16,22.0,27.000000000000004,20,27.0,0,3.062000000000001,41442,19,53,1.0,1251.328079550341,False,0.3363723129634095,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,55133,185,47,1.0,5104.685453802356,False,0.19184592410952853,0,13.394000000000002,-46128.583333333336,179,0,0.0,3584.4854007454915,True,-1.9160400957223263,0,0.5510000000000002,49314,177,416,1.0,16504.52761029466,False,-0.056151500956742255,0,0.6500000000000001,50864,132,397,1.0,14651.054489033304,False,-0.04593255981183046,0.6666666666666666,228545,0.0,0.125,10,0,0,0,0,0.0,3,3,7,54.0,32.0,3,6,7,1386,0.793830000795424,171.91781291086227
123,7,0,0,0,10.0,13,10.0,20.406158414524064,18,23.0,30.09572655819292,20,32.1,27.000000000000004,20,27.0,0,3.062000000000001,41726,22,45,1.0,1138.2771286535828,False,0.343598543928549,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,55361,193,37,1.0,5051.930456656282,False,0.19601167827124255,0,13.394000000000005,-46128.583333333336,179,0,0.0,3652.7023561998076,True,-1.9153353751081288,0,0.5510000000000002,49605,168,414,1.0,16234.082061776411,False,-0.05359739910989809,0,0.6500000000000001,50471,141,399,1.0,15016.497444705205,False,-0.049380257376455475,0.6666666666666666,228955,0.0,0.125,13,0,0,1,0,0.0,2,3,11,39.0,42.0,3,4,11,1726,0.8234339812770486,172.74124689213932
