index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
68,12,0,0,0,10.0,20,10.0,11.18507481171986,1,11.0,33.79885023521459,5,41.0,40.0,20,40.0,0,1.0730000000000004,32365,720,0,0.0,7200.0,False,-0.12117583813898934,1,1.308,32258,660,0,0.0,6600.0,False,-0.13112110253152184,4,1.5810000000000004,57248,0,1,0.1,33.79885023521459,False,0.07880071257898355,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,3,2.8760000000000003,79103,0,5,0.5,200.0,False,-0.0504717490079484,11,5.998000000000002,67248,211,0,0.0,7131.557399630278,False,-0.15104625538207303,0.09999999999999999,321473,0.0,0.0,15,0,0,3,12,11.3,12,15,14,90.0,51.0,5,7,14,400,0.7655666219070554,64.53214859589934
69,14,0,0,0,10.0,20,10.0,11.18507481171986,0,,34.27633031565095,5,40.0,40.00000000000001,20,40.0,0,1.0730000000000002,32265,730,0,0.0,7300.0,False,-0.12239761509138891,0,1.3070000000000002,32158,670,0,0.0,6700.0,False,-0.13234287948392143,4,1.6170000000000004,57320,0,0,0.0,0.0,False,0.07983874006254474,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,10,2.9730000000000003,78947,0,5,0.5,200.00000000000003,False,-0.052341961085202546,5,6.037000000000002,67192,211,0,0.0,7232.3056966023505,False,-0.15111370112211311,0.08333333333333333,321133,0.0,0.0,14,0,0,3,10,9.133333333333333,13,16,16,108.0,69.0,6,8,16,320,0.8199149258434772,65.35206352174282
70,16,0,0,0,10.0,20,10.0,11.18507481171986,0,,35.258711228326995,10,41.0,40.0,20,40.0,0,1.0730000000000004,32185,738,0,0.0,7380.0,False,-0.12337503665330857,0,1.3070000000000002,32038,682,0,0.0,6820.0,False,-0.1338090118268009,10,1.7130000000000003,57375,0,0,0.0,0.0,False,0.08087487283825025,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,6,3.023,78866,0,5,0.5,200.0,False,-0.053313032740699894,9,6.122000000000002,66849,216,0,0.0,7615.8816253186305,False,-0.15292651250213612,0.08333333333333333,320564,0.0,0.0,12,0,0,5,13,13.0,2,7,16,126.0,87.0,7,9,16,400,0.8772887047380209,66.22935222648084
71,16,0,0,0,10.0,20,10.0,11.18507481171986,0,,35.68974969905659,5,41.0,40.0,20,40.0,0,1.0730000000000004,32095,747,0,0.0,7470.0,False,-0.12447463591046819,0,1.3070000000000002,31928,693,0,0.0,6930.0,False,-0.13515296647444042,5,1.7530000000000003,57420,0,0,0.0,0.0,False,0.08172261783655477,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,3,3.0470000000000006,79042,0,0,0.0,0.0,False,-0.05240190377998633,12,6.2330000000000005,66432,221,0,0.0,7887.434683491507,False,-0.15629797103873794,0.0,320168,0.0,0.0,16,0,0,4,9,9.0,4,8,13,144.0,84.0,8,8,13,400,0.8259586086496711,67.05531083513051
72,13,0,0,0,10.0,20,10.0,11.17363514368544,1,11.0,35.68974969905659,0,,39.99999999999999,16,40.0,0,1.0730000000000004,31985,758,0,0.0,7580.0,False,-0.1258185905581077,1,1.317,31824,702,0,0.0,7020.0,False,-0.1365946632782719,0,1.7480000000000004,57409,0,1,0.1,35.68974969905659,False,0.08185156691250384,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,8,3.1240000000000006,78928,0,0,0.0,0.0,False,-0.05376859722105667,8,6.301000000000002,66330,221,0,0.0,7887.434683491507,False,-0.15752080201232718,0.016666666666666666,319727,0.0,0.0,9,0,0,5,9,9.0,0,5,11,90.0,69.0,5,8,11,200,0.6574441883713007,67.71275502350181
73,11,0,0,0,10.0,20,10.0,11.17363514368544,0,,36.02162141509257,5,40.0,39.99999999999999,19,40.0,0,1.0730000000000002,31905,766,0,0.0,7660.0,False,-0.12679601212002736,0,1.316,31704,714,0,0.0,7140.0,False,-0.1380607956211514,4,1.7880000000000005,57481,0,0,0.0,0.0,False,0.08287178327870087,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,8,3.196000000000001,78818,0,0,0.0,0.0,False,-0.055087336506299975,11,6.403000000000001,65942,226,0,0.0,8140.88643981092,False,-0.16065309700040212,0.0,319101,0.0,0.0,11,0,0,2,11,10.8,2,4,11,72.0,51.0,4,7,11,200,0.6546147540211678,68.36736977752298
74,11,0,0,0,10.0,20,10.0,11.16247643409149,1,11.0,36.02162141509257,0,,39.99999999999999,20,40.0,1,1.0830000000000002,31821,773,0,0.0,7730.0,False,-0.12799335353337896,0,1.316,31574,727,0,0.0,7270.0,False,-0.13964910565927086,0,1.7840000000000003,57470,0,1,0.1,36.02162141509257,False,0.0830038583833982,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,9,3.278000000000001,78686,0,0,0.0,0.0,False,-0.056669823648591945,11,6.502000000000002,65756,226,0,0.0,8140.88643981092,False,-0.162882965246359,0.016666666666666666,318558,0.0,0.0,10,0,0,4,13,13.0,0,4,11,72.0,51.0,4,7,11,200,0.6548655163496733,69.02223529387265
75,11,0,0,0,10.0,20,10.0,11.142172531259074,2,11.0,34.31900162754453,11,25.272727272727273,39.99999999999999,20,40.0,1,1.0920000000000003,31707,783,0,0.0,7830.0,False,-0.1295572280324504,1,1.326,31460,737,0,0.0,7370.0,False,-0.1412129801583423,10,1.8840000000000003,57370,0,2,0.2,68.63800325508906,False,0.08142720699347326,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,10,3.3690000000000007,78526,0,0,0.0,0.0,False,-0.05858798988167312,10,6.591000000000002,65326,237,0,0.0,8133.603385728054,False,-0.1680816935865629,0.03333333333333333,317640,0.0,0.0,13,0,0,4,15,14.8,0,4,14,72.0,51.0,4,7,14,200,0.6081013763323426,69.630336670205
76,14,0,0,0,10.0,20,10.0,11.142172531259074,0,,34.73981516735021,5,40.0,39.99999999999999,20,40.0,0,1.0910000000000002,31627,791,0,0.0,7910.0,False,-0.13053464959437006,0,1.3250000000000002,31340,749,0,0.0,7490.0,False,-0.14267911250122178,3,1.9040000000000006,57474,0,0,0.0,0.0,False,0.08273991183452017,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,13,3.4890000000000008,78076,0,5,0.5,199.99999999999997,False,-0.06278397851653819,7,6.651000000000002,65232,237,0,0.0,8233.336194661999,False,-0.16861079091591238,0.08333333333333333,317000,0.0,0.0,13,0,0,4,15,14.6,3,7,17,126.0,66.0,7,7,17,200,0.7797693191096187,70.41010598931462
77,17,0,0,0,10.0,20,10.0,11.132942950872815,1,11.0,35.97945300090135,15,41.0,39.99999999999999,20,40.0,1,1.1010000000000002,31473,805,0,0.0,8050.0,False,-0.13258723487440133,0,1.3250000000000002,31280,755,0,0.0,7550.0,False,-0.1434121786726615,15,2.051,57493,0,1,0.1,35.97945300090135,False,0.0834367530707292,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,8,3.5560000000000005,77760,0,10,1.0,399.99999999999994,False,-0.06537350293119777,7,6.714000000000001,64935,242,0,0.0,8707.027626218127,False,-0.16933195289572292,0.18333333333333335,316192,0.0,0.0,17,0,0,3,12,12.0,5,8,16,144.0,87.0,8,9,16,400,0.8168934909626842,71.2269994802773
78,16,0,0,0,10.0,20,10.0,11.132942950872815,0,,35.97945300090135,0,,39.99999999999999,20,40.0,0,1.1000000000000003,31353,817,0,0.0,8170.0,False,-0.1340533672172808,0,1.3250000000000002,31200,763,0,0.0,7630.0,False,-0.14438960023458117,0,2.0360000000000005,57493,0,1,0.0,35.97945300090135,False,0.0834367530707292,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.5480000000000005,78120,0,1,0.0,39.99999999999999,False,-0.06321556591898145,11,6.817000000000002,64747,242,0,0.0,8707.027626218127,False,-0.1715857982195933,0.0,316164,0.0,0.0,17,0,0,3,7,7.0,4,7,18,126.0,87.0,7,9,18,560,0.7965623065829277,72.02356178686023
79,18,0,0,0,10.0,20,10.0,11.132942950872815,0,,36.322502998031524,5,41.0,39.99999999999999,20,40.0,0,1.1,31263,826,0,0.0,8260.0,False,-0.13515296647444042,0,1.3250000000000002,31090,774,0,0.0,7740.0,False,-0.1457335548822207,4,2.0760000000000005,57570,0,0,0.0,0.0,False,0.0845484344975698,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,5,3.5980000000000008,77899,0,5,0.5,199.99999999999997,False,-0.06490594991188424,14,6.946000000000001,64473,242,0,0.0,8790.045725523629,False,-0.17437302503492477,0.08333333333333333,315546,0.0,0.0,13,0,0,7,11,10.8,2,9,14,147.0,87.0,9,9,14,240,0.7982647586613894,72.82182654552162
80,14,0,0,0,10.0,20,10.0,11.123998759326389,1,11.0,36.582001992193675,5,40.0,39.99999999999999,20,40.0,1,1.11,31199,831,0,0.0,8310.0,False,-0.13610595249731208,0,1.3250000000000002,30940,789,0,0.0,7890.0,False,-0.14756622031082006,5,2.1220000000000008,57599,0,1,0.1,36.582001992193675,False,0.08543933915444214,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,8,3.6730000000000005,77985,0,0,0.0,0.0,False,-0.06507378945727885,7,7.002000000000002,64187,247,0,0.0,9035.754492071837,False,-0.17632890261666745,0.016666666666666666,315161,0.0,0.0,15,0,0,4,11,10.4,1,5,11,90.0,72.0,5,9,11,280,0.683169798925519,73.50499634444714
81,11,0,0,0,10.0,20,10.0,11.107871195959039,2,11.0,36.582001992193675,0,,39.99999999999999,20,40.0,1,1.1190000000000002,31115,838,0,0.0,8380.0,False,-0.13730329391066368,1,1.335,30796,802,0,0.0,8020.0,False,-0.14949662789561138,0,2.1170000000000004,57577,0,3,0.2,109.74600597658102,False,0.08571404624897881,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,9,3.755000000000001,77845,0,0,0.0,0.0,False,-0.06675218491122487,11,7.105000000000001,64005,247,0,0.0,9035.754492071837,False,-0.17851081670679728,0.03333333333333333,314589,0.0,0.0,11,0,0,2,15,15.0,2,4,9,72.0,51.0,4,7,9,200,0.623860246501863,74.128856590949
82,9,0,0,0,10.0,20,10.0,11.09425068436996,2,11.0,36.830504609142366,5,40.0,39.99999999999999,20,40.0,1,1.1280000000000001,30991,849,0,0.0,8490.0,False,-0.13898934610497507,1,1.3439999999999999,30692,811,0,0.0,8110.0,False,-0.15093832469944288,2,2.137000000000001,57691,0,2,0.2,73.66100921828473,False,0.08752176829450926,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,11,3.856000000000001,77663,0,0,0.0,0.0,False,-0.0689340990013547,9,7.184000000000001,63669,252,0,0.0,9281.287161503877,False,-0.18106717680994636,0.03333333333333333,313957,0.0,0.0,10,0,0,2,14,13.4,1,3,11,54.0,33.0,3,6,11,200,0.5261469287797809,74.65500351972878
83,11,0,0,0,10.0,20,10.0,11.088072568046968,1,11.0,37.64385642136465,15,41.0,39.99999999999999,10,40.0,0,1.1270000000000002,30881,860,0,0.0,8600.0,False,-0.1403333007526146,1,1.353,30588,820,0,0.0,8200.0,False,-0.15238002150327437,13,2.265000000000001,57804,0,1,0.1,37.64385642136465,False,0.08931129061095437,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,2,3.865000000000001,77237,0,10,1.0,399.99999999999994,False,-0.07164350880558186,8,7.255000000000002,63358,257,0,0.0,9674.471100290715,False,-0.18243876194183933,0.18333333333333335,313119,0.0,0.0,12,0,0,2,9,8.6,2,4,14,72.0,51.0,4,7,14,200,0.5787119260057807,75.23371544573456
84,14,0,0,0,10.0,20,10.0,11.082093444369617,1,11.0,37.64385642136465,0,,39.99999999999999,10,40.0,1,1.137,30797,867,0,0.0,8670.0,False,-0.14153064216596617,0,1.352,30458,833,0,0.0,8330.0,False,-0.1539683315413938,0,2.252000000000001,57793,0,2,0.1,75.2877128427293,False,0.08945864617801454,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.8630000000000004,77237,0,10,0.0,399.99999999999994,False,-0.07164350880558186,10,7.347000000000002,63200,257,0,0.0,9674.471100290715,False,-0.18433295109700698,0.016666666666666666,312736,0.0,0.0,11,0,0,3,7,7.0,3,6,15,108.0,69.0,6,8,15,200,0.723172620870173,75.95688806660473
85,15,0,0,0,10.0,20,10.0,11.07133203877363,2,11.0,37.86999575250367,5,41.0,39.99999999999999,6,40.0,1,1.1460000000000001,30653,880,0,0.0,8800.0,False,-0.1434610497507575,1,1.362,30374,840,0,0.0,8400.0,False,-0.15516567295474537,3,2.282000000000001,57880,0,2,0.2,75.73999150500734,False,0.0911018800300008,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.8630000000000004,77032,0,15,0.5,599.9999999999999,False,-0.07290230539604138,6,7.397000000000002,63130,257,0,0.0,9732.588908393443,False,-0.18482377502071962,0.11666666666666665,312320,0.0,0.0,11,0,0,4,6,5.6,3,7,17,126.0,69.0,7,8,17,200,0.7435084562748671,76.7003965228796
86,17,0,0,0,10.0,20,10.0,11.06648983280839,1,11.0,38.277629627355104,10,41.0,39.99999999999999,9,40.0,1,1.1550000000000002,30529,891,0,0.0,8910.0,False,-0.1451471019450689,0,1.3610000000000002,30284,849,0,0.0,8490.0,False,-0.156265272211905,8,2.359000000000001,58003,0,1,0.1,38.277629627355104,False,0.09306617713751697,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.8630000000000004,76827,0,20,0.5,799.9999999999999,False,-0.0741611019865009,9,7.481000000000002,62787,262,0,0.0,10028.738962367037,False,-0.18716064065333324,0.09999999999999999,311681,0.0,0.0,13,0,0,4,9,8.6,4,8,20,144.0,87.0,8,9,20,200,0.8031958509236574,77.50359237380326
87,20,0,0,0,10.0,20,10.0,11.057774529167025,2,11.0,38.46130990365833,5,41.0,40.0,12,40.0,1,1.1640000000000001,30415,901,0,0.0,9010.0,False,-0.14671097644414036,1,1.3710000000000002,30170,859,0,0.0,8590.0,False,-0.15782914671097645,4,2.3910000000000005,58058,0,2,0.2,76.92261980731666,False,0.09446632210360684,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.863000000000001,76827,0,20,0.0,800.0,False,-0.0741611019865009,12,7.592000000000002,62370,267,0,0.0,10269.169744276775,False,-0.19071865450063683,0.03333333333333333,311091,0.0,0.0,13,0,0,5,9,8.8,5,10,17,165.0,105.0,10,10,17,200,0.8543336046859622,78.35792597848922
88,17,0,0,0,10.0,20,10.0,11.053852922323772,1,11.0,38.46130990365833,0,,40.0,10,40.0,1,1.1730000000000003,30271,914,0,0.0,9140.0,False,-0.14864138402893168,0,1.3700000000000003,30100,866,0,0.0,8660.0,False,-0.15868439057765615,0,2.387000000000001,58047,0,3,0.1,115.383929710975,False,0.09462137758289986,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.863000000000001,76827,0,20,0.0,800.0,False,-0.0741611019865009,10,7.6800000000000015,62206,267,0,0.0,10269.169744276775,False,-0.19268477488954502,0.016666666666666666,310702,0.0,0.0,13,0,0,7,8,8.0,1,8,8,129.0,87.0,8,9,8,200,0.7175659434869885,79.07549192197621
89,8,0,0,0,10.0,20,10.0,11.053852922323772,0,,38.56861704976288,5,40.0,40.0,11,40.0,0,1.1720000000000004,30161,925,0,0.0,9250.0,False,-0.1499853386765712,0,1.37,30010,875,0,0.0,8750.0,False,-0.15978398983481576,2,2.4070000000000005,58183,0,0,0.0,0.0,False,0.09609660525225124,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.863000000000001,76627,0,25,0.5,1000.0,False,-0.07535995588217664,11,7.780000000000002,62018,267,0,0.0,10297.820752286689,False,-0.19476687835057663,0.08333333333333333,310250,0.0,0.0,12,0,0,3,8,7.4,0,3,6,54.0,30.0,3,5,6,200,0.5068921968340874,79.5823841188103
90,6,0,0,0,10.0,20,10.0,11.046794467595795,2,11.0,38.32173374587287,6,35.666666666666664,40.0,11,40.0,1,1.1820000000000002,30037,936,0,0.0,9360.0,False,-0.1516713908708826,1,1.3800000000000001,29906,884,0,0.0,8840.0,False,-0.16122568663864725,6,2.4650000000000007,58173,0,2,0.2,76.64346749174574,False,0.09663015209950397,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.8630000000000004,76413,0,31,0.6,1240.0,False,-0.07648687854411183,11,7.879000000000002,61840,267,0,0.0,10231.902910148056,False,-0.1972959675940917,0.13333333333333333,309620,0.0,0.0,12,0,0,1,9,9.0,1,2,8,36.0,12.0,2,4,8,200,0.4306215327233076,80.0130056515336
91,8,0,0,0,10.0,20,10.0,11.040845972719573,2,11.0,38.44428245268053,5,40.0,40.0,18,40.0,1,1.191,29923,946,0,0.0,9460.0,False,-0.15323526536995405,1,1.389,29792,894,0,0.0,8940.0,False,-0.1627895611377187,3,2.4890000000000003,58255,0,2,0.2,76.88856490536106,False,0.09817724054204208,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.863000000000001,76533,0,28,0.5,1120.0,False,-0.07576756620670638,10,7.968000000000003,61684,267,0,0.0,10264.623414865702,False,-0.19897004414859976,0.11666666666666665,309438,0.0,0.0,14,0,0,3,8,7.6,0,3,8,54.0,30.0,3,5,8,520,0.4797175629064441,80.49272321444005
92,8,0,0,0,10.0,20,10.0,11.040845972719573,0,,35.848914329559015,7,13.0,40.0,7,40.0,0,1.1900000000000002,29833,955,0,0.0,9550.0,False,-0.15433486462711368,0,1.3880000000000001,29682,905,0,0.0,9050.0,False,-0.16413351578535823,5,2.536000000000001,58186,0,0,0.0,0.0,False,0.09615312158547154,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.8630000000000004,76533,0,28,0.0,1120.0,False,-0.07576756620670638,7,8.028000000000002,61501,274,0,0.0,9822.60252629917,False,-0.20381353909882655,0.0,308986,0.0,0.0,10,0,0,0,5,4.714285714285714,3,3,10,54.0,30.0,3,5,10,200,0.513121091760695,81.00584430620074
93,10,0,0,0,10.0,20,10.0,11.040845972719573,0,,36.56670077617934,10,41.0,40.0,12,40.0,0,1.1900000000000002,29753,963,0,0.0,9630.0,False,-0.15531228618903334,0,1.3880000000000003,29562,917,0,0.0,9170.0,False,-0.16559964812823771,10,2.6310000000000007,58241,0,0,0.0,0.0,False,0.09718925436117705,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.8630000000000004,76328,0,33,0.5,1320.0,False,-0.0770263627971659,12,8.141000000000002,61084,279,0,0.0,10202.109516554036,False,-0.20653789267527817,0.08333333333333333,308219,0.0,0.0,12,0,0,3,8,8.0,1,4,14,72.0,48.0,4,6,14,200,0.5851212991401553,81.5909656053409
94,14,0,0,0,10.0,20,10.0,11.038151628048038,1,11.0,37.1610793039088,10,41.0,40.0,9,40.0,0,1.1900000000000002,29643,974,0,0.0,9740.0,False,-0.15665624083667284,1,1.3980000000000004,29458,926,0,0.0,9260.0,False,-0.1670413449320692,10,2.721000000000001,58285,0,1,0.1,37.1610793039088,False,0.0983681952385358,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.8630000000000004,75918,0,43,1.0,1720.0,False,-0.07954395597808495,9,8.219000000000001,60950,279,0,0.0,10367.941125790556,False,-0.20715031754168678,0.18333333333333335,307505,0.0,0.0,13,0,0,3,8,8.0,3,6,17,108.0,69.0,6,8,17,200,0.6921206116676331,82.28308621700853
95,17,0,0,0,10.0,20,10.0,11.038151628048038,0,,37.427196359839456,5,41.0,40.0,12,40.0,0,1.1900000000000002,29553,983,0,0.0,9830.0,False,-0.15775584009383248,0,1.3970000000000002,29348,937,0,0.0,9370.0,False,-0.16838529957970874,4,2.751000000000001,58362,0,0,0.0,0.0,False,0.09946874646772917,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.863000000000001,75713,0,48,0.5,1920.0,False,-0.08080275256854447,12,8.33,60732,279,0,0.0,10442.187784395208,False,-0.20931876455471443,0.08333333333333333,306959,0.0,0.0,11,0,0,2,9,8.8,5,7,17,126.0,90.0,7,10,17,200,0.7433974500745535,83.02648366708308
96,17,0,0,0,10.0,20,10.0,11.033274120207796,2,11.0,37.427196359839456,0,,40.00000000000001,10,40.0,1,1.2000000000000002,29399,997,0,0.0,9970.0,False,-0.15980842537386375,1,1.407,29274,943,0,0.0,9430.0,False,-0.16946046329782036,0,2.7470000000000008,58340,0,2,0.2,74.85439271967891,False,0.09975937599110501,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.863000000000001,75713,0,48,0.0,1920.0000000000005,False,-0.08080275256854447,10,8.418000000000001,60568,279,0,0.0,10442.187784395208,False,-0.21128488494362263,0.03333333333333333,306545,0.0,0.0,12,0,0,5,9,9.0,3,8,14,129.0,87.0,8,9,14,200,0.7494164817035198,83.7759001487866
97,14,0,0,0,10.0,20,10.0,11.033274120207796,0,,37.6827047616286,5,41.0,40.00000000000001,10,40.0,0,1.1990000000000003,29279,1009,0,0.0,10090.0,False,-0.16127455771674323,0,1.4060000000000001,29194,951,0,0.0,9510.0,False,-0.17043788485974,3,2.777000000000001,58449,0,0,0.0,0.0,False,0.10110772013111789,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.863000000000001,75508,0,53,0.5,2120.0000000000005,False,-0.08206154915900399,10,8.508000000000001,60408,279,0,0.0,10513.47462849438,False,-0.2127757386229102,0.08333333333333333,306089,0.0,0.0,11,0,0,3,7,6.6,2,5,12,90.0,72.0,5,9,12,200,0.6315114414319396,84.40741159021854
98,12,0,0,0,10.0,20,10.0,11.029135422457248,2,11.0,37.6827047616286,0,,40.00000000000001,8,40.0,1,1.209,29155,1020,0,0.0,10200.0,False,-0.16296060991105463,1,1.4160000000000001,29090,960,0,0.0,9600.0,False,-0.1718795816635715,0,2.7740000000000005,58427,0,2,0.2,75.3654095232572,False,0.10140316312048588,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.8630000000000004,75508,0,53,0.0,2120.0000000000005,False,-0.08206154915900399,8,8.578000000000001,60296,279,0,0.0,10513.47462849438,False,-0.21411845498606702,0.03333333333333333,305727,0.0,0.0,10,0,0,4,7,7.0,0,4,9,72.0,54.0,4,8,9,200,0.5156298065558076,84.92304139677435
99,9,0,0,0,10.0,20,10.0,11.029135422457248,0,,35.5340166329532,6,13.0,40.000000000000014,8,40.0,0,1.2080000000000002,29035,1032,0,0.0,10320.0,False,-0.1644267422539341,0,1.4150000000000003,29010,968,0,0.0,9680.0,False,-0.17285700322549116,4,2.814000000000001,58377,0,0,0.0,0.0,False,0.09975132813383068,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.863000000000001,75508,0,53,0.0,2120.000000000001,False,-0.08206154915900399,8,8.650000000000002,60104,285,0,0.0,10127.194740391662,False,-0.21873572020913012,0.0,305285,0.0,0.0,10,0,0,1,6,5.666666666666666,2,3,9,54.0,33.0,3,6,9,200,0.4575506802648306,85.38059207703918
100,9,0,0,0,10.0,20,10.0,11.027252262592333,1,11.0,35.54571560765206,6,35.666666666666664,40.00000000000001,8,40.0,0,1.2080000000000002,28955,1040,0,0.0,10400.0,False,-0.16540416381585377,1,1.4250000000000003,28876,980,0,0.0,9800.0,False,-0.1746652331150425,6,2.8700000000000006,58381,0,1,0.1,35.54571560765206,False,0.10016150216276383,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.8630000000000004,75508,0,53,0.0,2120.0000000000005,False,-0.08206154915900399,8,8.722,59782,291,0,0.0,10343.80324182675,False,-0.22129762002429626,0.016666666666666666,304753,0.0,0.0,10,0,0,2,7,7.0,1,3,10,54.0,33.0,3,6,10,200,0.5101111670956016,85.89070324413478
101,10,0,0,0,10.0,20,10.0,11.02382955851257,2,11.0,36.61899280536194,15,41.0,40.00000000000001,10,40.0,1,1.2180000000000002,28851,1049,0,0.0,10490.0,False,-0.16684586061968526,1,1.4340000000000002,28752,991,0,0.0,9910.0,False,-0.17635128530935393,14,3.004000000000001,58431,0,2,0.2,73.23798561072388,False,0.10145847919832268,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.8630000000000004,75303,0,58,0.5,2320.0000000000005,False,-0.08332034574946351,10,8.814000000000002,59216,301,0,0.0,11022.316834413945,False,-0.22401593975511047,0.11666666666666665,303804,0.0,0.0,11,0,0,3,11,10.8,2,5,12,90.0,30.0,5,5,12,200,0.5511175850406289,86.44182082917541
102,12,0,0,0,10.0,20,10.0,11.02382955851257,0,,36.61899280536194,0,,40.000000000000014,10,40.0,0,1.2170000000000003,28801,1054,0,0.0,10540.0,False,-0.16745674909588507,0,1.4330000000000003,28602,1006,0,0.0,10060.0,False,-0.1781839507379533,0,2.990000000000001,58431,0,2,0.0,73.23798561072388,False,0.10145847919832268,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.8630000000000004,75303,0,58,0.0,2320.000000000001,False,-0.08332034574946351,10,8.904,59054,301,0,0.0,11022.316834413945,False,-0.22595808306610515,0.0,303442,0.0,0.0,9,0,0,4,7,7.0,2,6,10,108.0,33.0,6,6,10,200,0.5817671054974198,87.02358793467283
103,10,0,0,0,10.0,20,10.0,11.020911408793285,2,11.0,36.91659288359245,5,41.0,40.00000000000001,20,40.0,1,1.227,28667,1066,0,0.0,10660.0,False,-0.1692649789854364,1,1.443,28508,1014,0,0.0,10140.0,False,-0.1795034698465448,3,3.020000000000001,58518,0,2,0.2,73.8331857671849,False,0.1031030592834406,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,3.863000000000001,75543,0,52,0.0,2080.0000000000005,False,-0.08188172107465264,14,9.034,58579,306,0,0.0,11296.47742237929,False,-0.23000924662594985,0.03333333333333333,303066,0.0,0.0,14,0,0,3,9,8.6,2,5,4,90.0,30.0,5,5,4,440,0.49737611319869757,87.52096404787153
