index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
35,6,0,0,0,10.0,20,10.0,4.922435623294504,6,4.166666666666667,35.416894796993844,10,41.0,33.99999999999999,20,34.0,5,1.2400000000000002,32144,344,0,0.0,3440.0,False,-0.11048069345941687,1,0.38100000000000006,34050,376,0,0.0,3760.0,False,-0.05621224060940373,8,0.9100000000000001,51898,0,6,0.6,212.50136878196307,False,0.07606875278080988,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,6,2.3120000000000003,62630,0,5,0.5,169.99999999999997,False,-0.04808524201994445,9,2.2250000000000005,62866,0,5,0.5,169.99999999999997,False,-0.04450313434421626,0.26666666666666666,292522,0.0,0.0,12,0,0,2,14,13.1,26,28,6,105.0,0.0,6,0,6,336,0.8675750850234181,48.36921477102442
36,6,0,0,0,10.0,20,10.0,4.82336300390595,4,4.0,35.80415741095968,5,41.0,33.99999999999999,20,34.0,3,1.2650000000000003,31969,355,0,0.0,3550.0,False,-0.1136327817178881,1,0.39,33947,385,0,0.0,3850.0,False,-0.0577357499343315,0,0.9020000000000001,52087,0,5,0.4,179.0207870547984,False,0.07963314007464414,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,9,2.3960000000000004,62480,0,5,0.5,169.99999999999997,False,-0.05036200537316152,1,2.226000000000001,63029,0,0,0.0,0.0,False,-0.04331921740054339,0.15,292446,0.0,0.0,12,0,0,2,10,9.5,27,29,5,104.0,0.0,6,0,5,677,0.8486286040279083,49.217843375052325
37,5,0,0,0,10.0,20,10.0,4.820330306932187,5,4.8,35.80415741095968,0,,33.99999999999999,20,34.0,5,1.3120000000000003,31764,366,0,0.0,3660.0,False,-0.11757289204097715,0,0.38900000000000007,33857,394,0,0.0,3940.0,False,-0.058917783031258206,0,0.9020000000000001,52063,0,10,0.5,358.0415741095968,False,0.08098867710343478,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,7,2.4570000000000003,62574,0,0,0.0,0.0,False,-0.05022539957196849,8,2.3050000000000006,62936,0,0,0.0,0.0,False,-0.04473081067953797,0.08333333333333333,292128,0.0,0.0,14,0,0,8,10,9.75,18,26,7,74.0,0.0,5,0,7,336,0.8899536700337194,50.107797045086045
38,7,0,0,0,10.0,20,10.0,4.820330306932187,0,,35.80415741095968,0,,33.99999999999999,20,34.0,0,1.3070000000000002,31674,375,0,0.0,3750.0,False,-0.11875492513790387,0,0.38900000000000007,33747,405,0,0.0,4050.0,False,-0.06036249014972419,0,0.9020000000000001,52063,0,10,0.0,358.0415741095968,False,0.08098867710343478,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,9,2.5400000000000005,62463,0,0,0.0,0.0,False,-0.05191020445334912,11,2.407000000000001,62787,0,0,0.0,0.0,False,-0.04699239561040026,0.0,291668,0.0,0.0,12,0,0,5,10,10.0,23,28,7,120.0,0.0,7,0,7,200,0.9340458959923126,51.04184294107836
39,7,0,0,0,10.0,20,10.0,4.9260637371681435,9,5.333333333333333,36.10439314013799,5,40.0,33.99999999999999,20,34.0,8,1.387,31403,386,0,0.0,3860.0,False,-0.12442868400315209,1,0.399,33644,414,0,0.0,4140.0,False,-0.061885999474651954,0,0.9020000000000001,52215,0,14,0.9,505.46150396193184,False,0.0856590537986461,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,8,2.6110000000000007,62366,0,0,0.0,0.0,False,-0.05338251142176282,12,2.5160000000000005,62409,0,5,0.5,169.99999999999997,False,-0.05143967336035093,0.2333333333333333,290971,0.0,0.0,11,0,0,10,14,14.0,17,27,6,66.0,6.0,5,2,6,400,1.0103177850251086,52.052160726103466
40,6,0,0,0,9.999999999999998,20,10.0,4.715106098862303,6,3.3333333333333335,36.39130644091668,5,40.0,33.99999999999999,20,34.0,5,1.4290000000000003,31208,395,0,0.0,3949.999999999999,False,-0.12836879432624113,1,0.40800000000000003,33521,425,0,0.0,4249.999999999999,False,-0.06367218282111899,0,0.9020000000000001,52395,0,15,0.6,545.8695966137502,False,0.08980166359681495,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,8,2.6830000000000007,62285,0,0,0.0,0.0,False,-0.05461196363250004,7,2.5740000000000003,62306,0,5,0.5,169.99999999999997,False,-0.05300305086289331,0.18333333333333335,290649,0.0,0.0,15,0,0,7,8,8.0,18,25,5,53.0,6.0,4,2,5,570,0.8773087710142136,52.92946949711768
41,5,0,0,0,9.999999999999998,20,10.0,4.841629755583783,1,10.0,36.66428119518287,5,40.0,33.99999999999999,20,34.0,0,1.4240000000000002,31128,403,0,0.0,4029.999999999999,False,-0.12941949041239822,1,0.4170000000000001,33388,437,0,0.0,4369.999999999999,False,-0.06558970317835566,0,0.9020000000000001,52585,0,11,0.1,403.3070931470116,False,0.09225818462534156,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,10,2.775000000000001,62157,0,0,0.0,0.0,False,-0.05655480169391194,5,2.617000000000001,62229,0,5,0.5,169.99999999999997,False,-0.054171789384211404,0.09999999999999999,290421,0.0,0.0,14,0,0,3,9,9.0,21,24,6,52.0,3.0,4,1,6,570,0.7097946660360321,53.63926416315371
42,6,0,0,0,9.999999999999998,20,10.0,4.874886652233955,2,5.5,37.00043835428758,5,41.0,33.99999999999999,20,34.0,1,1.4340000000000002,31006,413,0,0.0,4129.999999999999,False,-0.13131074336748097,1,0.42600000000000005,33275,447,0,0.0,4469.999999999999,False,-0.06724454951405306,0,0.9020000000000001,52779,0,8,0.2,296.00350683430065,False,0.09516226107881869,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,8,2.8450000000000006,62068,0,0,0.0,0.0,False,-0.057905681283487394,7,2.6820000000000004,62125,0,5,0.5,169.99999999999997,False,-0.05575034530910857,0.11666666666666665,290187,0.0,0.0,13,0,0,1,8,8.0,21,22,8,67.0,6.0,4,2,8,575,0.8154855330358259,54.45474969618954
43,8,0,0,0,9.999999999999998,20,10.0,4.874886652233955,0,,37.00043835428758,0,,33.99999999999999,20,34.0,0,1.4330000000000003,30966,417,0,0.0,4169.999999999999,False,-0.1318360914105595,0,0.4250000000000001,33115,463,0,0.0,4629.999999999999,False,-0.06934594168636722,0,0.9020000000000001,52779,0,8,0.0,296.00350683430065,False,0.09516226107881869,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,10,2.9370000000000007,61937,0,0,0.0,0.0,False,-0.059894054611963635,5,2.7250000000000005,62256,0,0,0.0,0.0,False,-0.05505213788078867,0.0,289987,0.0,0.0,13,0,0,9,7,6.5,18,27,9,73.0,6.0,6,2,9,336,1.213243902020622,55.66799359821016
44,9,0,0,0,9.999999999999998,20,10.0,4.858717870107339,3,4.666666666666667,37.44128769934452,10,40.0,33.99999999999999,20,34.0,2,1.453,30854,424,0,0.0,4239.999999999999,False,-0.13385868137641188,1,0.43500000000000005,32972,476,0,0.0,4759.999999999999,False,-0.07139479905437353,2,0.9220000000000002,53101,0,3,0.3,112.32386309803357,False,0.09992472131164164,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,10,3.0270000000000006,61601,0,5,0.5,169.99999999999997,False,-0.06370383862301353,10,2.8200000000000007,61926,0,5,0.5,169.99999999999997,False,-0.05877085135770988,0.21666666666666667,289388,0.0,0.0,10,0,0,11,14,13.4,19,30,8,141.0,0.0,9,0,8,400,1.13692755298689,56.80492115119705
45,8,0,0,0,10.0,20,10.0,4.858717870107339,0,,37.70992464903807,5,41.0,33.99999999999999,20,34.0,0,1.451,30724,437,0,0.0,4370.0,False,-0.13556606251641712,0,0.43400000000000005,32902,483,0,0.0,4830.0,False,-0.07231415812976097,2,0.9400000000000002,53242,0,0,0.0,0.0,False,0.10168018539976825,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,3,3.0470000000000006,61542,0,5,0.5,169.99999999999997,False,-0.06459936554194556,7,2.880000000000001,62021,0,0,0.0,0.0,False,-0.058619067134162074,0.08333333333333333,289365,0.0,0.0,14,0,0,6,6,5.066666666666666,20,26,7,90.0,6.0,6,2,7,506,0.9946435670135543,57.799564718210604
46,7,0,0,0,10.0,20,10.0,4.690870875461296,7,3.857142857142857,37.964523929626985,5,41.0,33.99999999999999,20,34.0,6,1.5110000000000003,30498,447,0,0.0,4470.0,False,-0.14018912529550828,1,0.44400000000000006,32789,493,0,0.0,4930.0,False,-0.07396900446545837,5,0.9880000000000002,53260,0,7,0.7,265.7516675073889,False,0.1048020988609852,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,5,3.094000000000001,61458,0,5,0.5,169.99999999999997,False,-0.06587435301974713,10,2.9730000000000008,61888,0,0,0.0,0.0,False,-0.06063779730734788,0.19999999999999998,288827,0.0,0.0,11,0,0,3,13,12.666666666666668,20,23,6,57.0,6.0,5,2,6,336,0.9096900119911879,58.70925473020179
47,6,0,0,0,10.0,20,10.0,4.690870875461296,0,,37.964523929626985,0,,33.99999999999999,20,34.0,0,1.5050000000000001,30408,456,0,0.0,4560.0,False,-0.141371158392435,0,0.44300000000000006,32679,504,0,0.0,5040.0,False,-0.07541371158392435,0,0.9830000000000001,53260,0,7,0.0,265.7516675073889,False,0.1048020988609852,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,4,3.129000000000001,61594,0,0,0.0,0.0,False,-0.06510025347965333,11,3.073000000000001,61730,0,0,0.0,0.0,False,-0.06303598803940319,0.0,288605,0.0,0.0,9,0,0,4,8,7.666666666666666,25,29,4,99.0,0.0,6,0,4,336,0.754357883008197,59.46361261320999
48,4,0,0,0,10.0,20,10.0,4.828436955458776,1,10.0,38.12568201211141,5,40.0,34.0,20,34.0,0,1.5050000000000001,30308,466,0,0.0,4660.0,False,-0.14268452850013133,1,0.45300000000000007,32566,514,0,0.0,5140.0,False,-0.07706855791962175,0,0.9830000000000001,53450,0,3,0.1,114.37704603633424,False,0.10716744998796071,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,11,3.2350000000000008,61237,0,5,0.5,170.0,False,-0.0692287843601536,9,3.1520000000000006,61620,0,0,0.0,0.0,False,-0.06470561449842903,0.09999999999999999,288115,0.0,0.0,11,0,0,3,12,12.0,22,25,3,61.0,0.0,4,0,3,400,0.652009972021915,60.115622585231904
49,3,0,0,0,10.0,20,10.0,4.77041369923572,13,4.615384615384615,38.12568201211141,0,,34.0,20,34.0,13,1.6350000000000002,29919,477,0,0.0,4770.0,False,-0.15145784081954294,0,0.45200000000000007,32476,523,0,0.0,5230.0,False,-0.07825059101654847,0,0.9830000000000001,53390,3,13,1.0,509.9451072551555,False,0.11001846866469914,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,6,3.284000000000001,61347,0,0,0.0,0.0,False,-0.0688493238012841,9,3.233,61508,0,0,0.0,0.0,False,-0.06640559780216444,0.16666666666666666,287574,0.0,0.0,13,0,0,0,10,10.0,22,22,3,34.0,3.0,2,1,3,370,0.5948604230070487,60.71048300823895
50,3,0,0,0,10.0,20,10.0,4.889374528298289,1,10.0,38.12568201211141,0,,34.0,20,34.0,0,1.6220000000000003,29839,485,0,0.0,4850.0,False,-0.15250853690570002,1,0.4620000000000001,32343,535,0,0.0,5350.0,False,-0.08016811137378513,0,0.9830000000000001,53380,0,17,0.4,648.136594205894,False,0.11124127414962227,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,9,3.3680000000000017,61232,0,0,0.0,0.0,False,-0.07059484237208384,11,3.3340000000000005,61350,0,0,0.0,0.0,False,-0.06880378853421976,0.06666666666666667,287078,0.0,0.0,9,0,0,0,13,13.0,20,20,6,29.0,3.0,2,1,6,200,0.6174133999738842,61.32789640821284
51,6,0,0,0,10.000000000000002,20,10.0,4.574738308998312,6,2.5,34.36639982012361,10,13.0,33.99999999999999,20,34.0,5,1.6720000000000002,29669,491,0,0.0,4910.000000000001,False,-0.1561859732072498,1,0.4710000000000001,32190,549,0,0.0,5490.000000000001,False,-0.08234830575256107,0,0.9830000000000001,53495,0,13,0.6,446.76319766160697,False,0.11153744410757335,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,8,3.4390000000000005,61074,0,5,0.5,169.99999999999997,False,-0.07170286720398282,12,3.4430000000000005,61107,0,5,0.5,169.99999999999997,False,-0.07120197926627507,0.26666666666666666,286469,0.0,0.0,10,0,0,0,11,11.0,24,24,6,65.0,6.0,4,2,6,330,1.7527677559992298,63.08066416421207
52,6,0,0,0,10.000000000000002,20,10.0,4.489641832154495,1,1.0,34.55991561958182,6,36.5,33.99999999999999,20,34.0,1,1.6770000000000005,29557,500,0,0.0,5000.000000000001,False,-0.1579458891515629,0,0.4700000000000001,32080,560,0,0.0,5600.000000000001,False,-0.08379301287102706,0,0.9830000000000001,53713,0,8,0.1,276.4793249566546,False,0.11428653497927348,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,7,3.5010000000000012,61171,0,0,0.0,0.0,False,-0.07152072613572545,3,3.461000000000001,61037,0,6,0.6,203.99999999999994,False,-0.07200643565107842,0.11666666666666665,286492,0.0,0.0,18,0,0,3,5,4.5,21,24,6,67.0,6.0,4,2,6,691,0.7229401370277628,63.80360430123983
53,6,0,0,0,10.000000000000002,20,10.0,4.666055626076708,5,6.0,35.05885712203197,5,41.0,33.99999999999999,20,34.0,4,1.7160000000000004,29405,508,0,0.0,5080.000000000001,False,-0.16088783819280272,1,0.48000000000000004,31947,572,0,0.0,5720.000000000001,False,-0.08571053322826372,0,0.9830000000000001,53888,0,8,0.5,280.47085697625573,False,0.11794892047028906,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,14,3.6340000000000012,60937,0,0,0.0,0.0,False,-0.07507247696674407,0,3.458000000000001,61036,0,5,0.5,169.99999999999997,False,-0.07227964725346447,0.16666666666666666,286147,0.0,0.0,15,0,0,3,11,11.0,22,25,7,100.0,0.0,6,0,7,609,0.7814902950194664,64.5850945962593
54,7,0,0,0,10.000000000000002,20,10.0,4.801001548321058,1,10.0,35.52975061514539,5,41.0,33.99999999999999,20,34.0,0,1.7120000000000004,29315,517,0,0.0,5170.000000000001,False,-0.16206987128972944,1,0.48900000000000005,31824,583,0,0.0,5830.000000000001,False,-0.08749671657473077,0,0.9830000000000001,54083,0,4,0.1,142.11900246058156,False,0.12055246443532294,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,12,3.7400000000000007,60757,0,0,0.0,0.0,False,-0.07780459299060456,3,3.4880000000000004,60977,0,5,0.5,169.99999999999997,False,-0.07317517417239652,0.09999999999999999,285890,0.0,0.0,13,0,0,3,9,9.0,21,24,7,106.0,0.0,7,0,7,575,0.8628858750453219,65.44798047130462
55,7,0,0,0,10.000000000000002,20,10.0,4.424445393863477,8,2.75,35.97250402506756,5,41.0,33.99999999999999,0,,7,1.7820000000000003,29096,523,0,0.0,5230.000000000001,False,-0.16703441029682164,1,0.49800000000000005,31671,597,0,0.0,5970.000000000001,False,-0.0896769109535067,1,0.9930000000000001,54234,0,8,0.8,287.78003220054046,False,0.1251839516657066,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,0,3.728000000000001,60552,0,5,0.5,169.99999999999997,False,-0.07962600367317821,0,3.4850000000000008,60977,0,5,0.0,169.99999999999997,False,-0.07317517417239652,0.21666666666666667,285464,0.0,0.0,11,0,0,3,4,3.2,25,28,4,123.0,0.0,7,0,4,200,0.7797522090259008,66.22773268033052
56,4,0,0,0,10.000000000000002,20,10.0,4.263369135592952,5,3.0,35.97250402506756,0,,33.99999999999999,0,,5,1.8250000000000002,28866,536,0,0.0,5360.000000000001,False,-0.1713685316522196,0,0.4970000000000001,31601,604,0,0.0,6040.000000000001,False,-0.09059627002889414,0,0.992,54219,0,13,0.5,467.6425523258782,False,0.12673442468471569,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,0,3.728000000000001,60552,0,5,0.0,169.99999999999997,False,-0.07962600367317821,0,3.4850000000000008,60977,0,5,0.0,169.99999999999997,False,-0.07317517417239652,0.08333333333333333,285149,0.0,0.0,10,0,0,3,1,1.0,21,24,5,40.0,0.0,4,0,5,200,0.7423270049621351,66.97005968529265
57,5,0,0,0,10.000000000000002,20,10.0,4.107207802398382,2,1.0,35.97250402506756,0,,33.99999999999999,0,,2,1.8400000000000003,28722,546,0,0.0,5460.000000000001,False,-0.17383766745468873,0,0.4970000000000001,31501,614,0,0.0,6140.000000000001,False,-0.09190964013659049,0,0.992,54217,0,15,0.2,539.5875603760134,False,0.12743738164600238,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,0,3.728000000000001,60552,0,5,0.0,169.99999999999997,False,-0.07962600367317821,0,3.4850000000000008,60977,0,5,0.0,169.99999999999997,False,-0.07317517417239652,0.03333333333333333,284903,0.0,0.0,9,0,0,3,1,1.0,21,24,2,87.0,0.0,5,0,2,200,0.6815614950028248,67.65162118029548
58,2,0,0,0,10.000000000000002,20,10.0,4.094629261751567,5,4.0,35.584282254039174,1,14.0,33.99999999999999,0,,5,1.8880000000000003,28547,554,0,0.0,5540.000000000001,False,-0.17738376674546888,0,0.4970000000000001,31381,626,0,0.0,6260.000000000001,False,-0.09348568426582611,0,0.9920000000000002,54211,0,19,0.5,676.1013628267443,False,0.12872559761242694,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,0,3.728000000000001,60538,0,6,0.1,203.99999999999994,False,-0.07958046840611387,0,3.4850000000000008,60977,0,5,0.0,169.99999999999997,False,-0.07317517417239652,0.09999999999999999,284588,0.0,0.0,10,0,0,1,1,1.0,22,23,6,37.0,0.0,2,0,6,214,0.6169068660237826,68.26852804631926
59,6,0,0,0,10.000000000000002,20,10.0,4.244687640241851,1,10.0,36.30890651314938,10,40.0,33.99999999999999,0,,0,1.8830000000000005,28467,562,0,0.0,5620.000000000001,False,-0.17843446283162595,1,0.5070000000000001,31248,638,0,0.0,6380.000000000001,False,-0.09540320462306277,0,0.9920000000000002,54601,0,10,0.1,363.08906513149384,False,0.1335570380021054,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,0,3.728000000000001,60338,0,11,0.5,373.99999999999994,False,-0.08132598697691362,0,3.4850000000000008,60777,0,10,0.5,339.99999999999994,False,-0.07492069274319627,0.18333333333333335,284365,0.0,0.0,12,0,0,1,1,1.0,22,23,4,69.0,6.0,4,2,4,600,0.7200439390144311,68.98857198533369
