index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,e50970cf-cc8c-4a85-84ed-8bacaa9851f6,SELLER,00Ran@0,_SystemAgent,RandomAgent,28,3,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,28,,-1,-1
1108,ba185c22-7249-4f3d-ac15-c4e664a6a37e,01Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,4,1,10,1,-1,1,02Ind@1|01Buy@0,"[quantity: (1, 5), time: (1, 4), unit_price: (1, 19)]",01Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1109,1a326ba3-b2f5-4feb-b2ef-c9bc3c5e8368,02Ind@1,05Dec@2,IndDecentralizingAgent,DecentralizingAgent,6,5,40,1,-1,1,02Ind@1|05Dec@2,"[quantity: (1, 5), time: (6, 11), unit_price: (27, 54)]",02Ind@1,05Dec@2,p2,02Ind@1,False,2,17,-1,02Ind@1:product(1.0),-1,-1
1110,768742e4-ef83-4037-b8a5-c4ba2f1d391f,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,3,5,40,1,-1,1,02Ind@1|04Dec@2,"[quantity: (1, 5), time: (3, 8), unit_price: (27, 54)]",02Ind@1,04Dec@2,p2,02Ind@1,False,2,17,-1,02Ind@1:product(1.0),-1,-1
1111,5f8c7646-eb84-4ced-9365-e89e4e6bd937,01Buy@0,03MyA@1,BuyCheapSellExpensiveAgent,MyAgent,1,2,10,1,-1,1,03MyA@1|01Buy@0,"[quantity: (1, 10), time: (1, 2), unit_price: (1, 19)]",01Buy@0,03MyA@1,p1,03MyA@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1112,d59351c5-373e-4437-91c7-6f20f4918e92,SELLER,00Ran@0,_SystemAgent,RandomAgent,55,2,10,1,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,55,,-1,-1
1113,7d053a84-bb57-4399-abaa-0ea29ebcb18b,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,55,1,10,1,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,55,,-1,-1
1114,261d7abc-58ed-4f52-81de-3530c5f4a6cc,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,5,5,40,1,-1,1,02Ind@1|04Dec@2,"[quantity: (1, 5), time: (5, 10), unit_price: (27, 54)]",02Ind@1,04Dec@2,p2,02Ind@1,False,2,17,5,,-1,-1
1115,32c34138-a974-4a5f-918c-16f7f335f19b,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,55,1,10,1,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,55,,-1,-1
1116,850bdace-8a64-47b1-80fb-029a05a54d00,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,7,5,41,1,-1,1,02Ind@1|04Dec@2,"[quantity: (1, 5), time: (2, 7), unit_price: (27, 54)]",02Ind@1,04Dec@2,p2,02Ind@1,False,2,17,-1,02Ind@1:product(0.4),-1,-1
1117,6e862f23-76a1-4fb5-85fa-22416d48bfd4,SELLER,00Ran@0,_SystemAgent,RandomAgent,56,1,10,2,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,56,,-1,-1
1118,06f40679-04aa-4327-9e84-5c69c9676ffe,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,56,2,10,2,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,56,,-1,-1
1119,3c2ba8b4-b7e3-4bcc-a4a8-933b736d217b,00Ran@0,03MyA@1,RandomAgent,MyAgent,2,6,1,2,-1,2,03MyA@1|00Ran@0,"[quantity: (1, 10), time: (2, 2), unit_price: (1, 19)]",00Ran@0,03MyA@1,p1,03MyA@1,True,1,10,-1,00Ran@0:product(1.0),-1,-1
1120,f8ad8cf4-d2fd-4f6b-9141-23eeb7109d86,01Buy@0,03MyA@1,BuyCheapSellExpensiveAgent,MyAgent,2,2,10,2,-1,2,03MyA@1|01Buy@0,"[quantity: (1, 10), time: (2, 2), unit_price: (1, 19)]",01Buy@0,03MyA@1,p1,03MyA@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1121,e94b0581-1634-4283-8514-9ceed8c32508,SELLER,00Ran@0,_SystemAgent,RandomAgent,56,2,10,2,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,56,,-1,-1
1122,328774be-02fd-4d76-9d52-0eaa5fe74e68,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,56,1,10,2,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,56,,-1,-1
1123,0ad1298a-e5f2-414d-b013-fe0fe44b2f05,00Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,4,4,3,2,-1,2,02Ind@1|00Ran@0,"[quantity: (1, 5), time: (2, 6), unit_price: (1, 19)]",00Ran@0,02Ind@1,p1,02Ind@1,True,1,13,-1,00Ran@0:product(1.0),-1,-1
1124,14d7e7e8-aa48-4855-9b5a-c52cb4a2817b,SELLER,00Ran@0,_SystemAgent,RandomAgent,56,2,10,2,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,56,,-1,-1
1125,76a102d6-71cf-4b82-a77f-6c7e23303cd0,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,56,4,10,2,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,56,,-1,-1
1126,506db4b0-e544-423e-8f7c-b675dc163dca,SELLER,00Ran@0,_SystemAgent,RandomAgent,56,2,10,2,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,56,,-1,-1
1127,70fb12d3-0cd0-4321-8316-9e94b292c47c,SELLER,00Ran@0,_SystemAgent,RandomAgent,56,3,10,2,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,56,,-1,-1
1128,7f07119d-ff38-40cc-8666-ec385dfe5b8e,SELLER,00Ran@0,_SystemAgent,RandomAgent,56,1,10,2,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,56,,-1,-1
1129,d5891595-019e-495c-a6c6-67914577c99b,SELLER,00Ran@0,_SystemAgent,RandomAgent,56,2,10,2,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,56,,-1,-1
1130,caedd40b-2fff-4c04-9bbf-5e35373d5db7,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,57,2,10,3,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,57,,-1,-1
1131,32aff8d1-b095-4274-9ffb-8fbeab0fa93c,01Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,7,1,10,3,-1,3,02Ind@1|01Buy@0,"[quantity: (1, 5), time: (3, 7), unit_price: (1, 19)]",01Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1132,3bfa47a0-21e4-456f-b719-61e63e52b6bf,SELLER,00Ran@0,_SystemAgent,RandomAgent,57,3,10,3,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,57,,-1,-1
1133,25cbb241-b9f2-4ca9-8a2f-c84bb85e848a,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,57,2,10,3,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,57,,-1,-1
1134,a0c0e364-c55c-4d7f-92b0-66c4ce152ebe,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,57,2,10,3,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,57,,-1,-1
1135,fd5d9a92-1cd1-4a35-9346-f7b521a5bb09,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,57,2,10,3,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,57,,-1,-1
1136,d96e2355-6877-41d4-aced-3a2308ac1a06,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,57,2,10,3,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,57,,-1,-1
1137,88452364-96dd-47b4-981b-7bd3d7370ec8,SELLER,00Ran@0,_SystemAgent,RandomAgent,57,1,10,3,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,57,,-1,-1
1138,48ebd8e2-0b45-4735-8575-9c9c10e8a19b,SELLER,00Ran@0,_SystemAgent,RandomAgent,57,2,10,3,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,57,,-1,-1
1139,63c89e76-00f8-453c-8e0b-28d030a0a45b,SELLER,00Ran@0,_SystemAgent,RandomAgent,57,4,10,3,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,57,,-1,-1
1140,fd6339a5-2329-4138-8989-a8cdafba3998,00Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,7,2,1,3,-1,3,02Ind@1|00Ran@0,"[quantity: (1, 5), time: (3, 7), unit_price: (1, 19)]",00Ran@0,02Ind@1,p1,02Ind@1,True,1,9,-1,00Ran@0:product(1.0),-1,-1
1141,2277c1b5-f436-4ff4-bb8f-5cf69d99a5f5,SELLER,00Ran@0,_SystemAgent,RandomAgent,58,3,10,4,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,58,,-1,-1
1142,a80e1dc6-3e92-4b21-8c35-631eecc33b04,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,58,3,10,4,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,58,,-1,-1
1143,0bea48de-e5cb-4a44-bd41-0de3fce7cef5,SELLER,00Ran@0,_SystemAgent,RandomAgent,58,3,10,4,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,58,,-1,-1
1144,422405ac-72f1-4410-b2f0-1075482ffe63,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,14,5,41,4,-1,4,02Ind@1|04Dec@2,"[quantity: (1, 5), time: (9, 14), unit_price: (27, 54)]",02Ind@1,04Dec@2,p2,02Ind@1,False,2,17,14,,-1,-1
1145,55ed2830-9aac-4021-9f3f-2a4759e0eecc,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,58,2,10,4,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,58,,-1,-1
1146,c5d3b1c5-82ae-49c1-9ef4-f56c27e8b32e,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,58,1,10,4,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,58,,-1,-1
1147,0da3d3c7-1812-4d21-a111-bf83db25789d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,58,2,10,4,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,58,,-1,-1
1148,dee910e1-4856-4fd9-b839-cd2f85146d76,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,58,2,10,4,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,58,,-1,-1
1149,de8a380d-4a39-4684-9b19-94128a4705d3,03MyA@1,04Dec@2,MyAgent,DecentralizingAgent,6,12,42,4,-1,4,03MyA@1|04Dec@2,"[quantity: (1, 12), time: (4, 9), unit_price: (27, 53)]",03MyA@1,04Dec@2,p2,03MyA@1,False,2,17,6,,-1,-1
1150,535ea254-6afb-445d-bba1-47ab696a6837,00Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,6,3,2,4,-1,4,02Ind@1|00Ran@0,"[quantity: (1, 5), time: (4, 8), unit_price: (1, 19)]",00Ran@0,02Ind@1,p1,02Ind@1,True,1,11,-1,00Ran@0:product(1.0),-1,-1
1151,e1d96474-c3c7-46c9-80f7-1982c0570df1,SELLER,00Ran@0,_SystemAgent,RandomAgent,58,2,10,4,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,58,,-1,-1
1152,c5b3d2a9-8872-456c-81e2-70776ca3d1d0,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,58,2,10,4,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,58,,-1,-1
1153,41960b05-33d7-4bbc-9aad-9c90768f49b7,SELLER,00Ran@0,_SystemAgent,RandomAgent,59,1,10,5,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,59,,-1,-1
1154,14b815b1-b0a5-4b92-a564-f6d2b2242653,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,11,10,27,5,-1,5,04Dec@2|02Ind@1,"[quantity: (1, 10), time: (5, 11), unit_price: (1, 27)]",02Ind@1,04Dec@2,p2,04Dec@2,True,2,2,-1,02Ind@1:product(0.4),-1,-1
1155,67a1d44d-5874-4d5e-891e-0b26ff013d57,02Ind@1,05Dec@2,IndDecentralizingAgent,DecentralizingAgent,15,5,41,5,-1,5,02Ind@1|05Dec@2,"[quantity: (1, 5), time: (10, 15), unit_price: (27, 54)]",02Ind@1,05Dec@2,p2,02Ind@1,False,2,17,15,,-1,-1
1156,06a123cf-6a5d-48fd-8ddb-4c938dddd246,SELLER,00Ran@0,_SystemAgent,RandomAgent,59,2,10,5,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,59,,-1,-1
1157,9fc05335-d50c-4a04-b0bf-421a5760575d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,59,1,10,5,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,59,,-1,-1
1158,fd40bad7-2215-4b88-8baf-7838420effaf,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,59,2,10,5,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,59,,-1,-1
1159,a44b2d7e-b6f7-48e8-8618-3582d591eb1a,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,59,3,10,5,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,59,,-1,-1
1160,565789ae-f371-41de-bbd4-297b548be1ec,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,59,3,10,5,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,59,,-1,-1
1161,8c1a0eca-5196-4f63-aba2-b845b2a19993,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,59,1,10,5,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,59,,-1,-1
1162,736be224-2abf-4e56-8890-7d5079890865,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,59,2,10,5,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,59,,-1,-1
1163,2e86ae3b-0e86-4a0f-af73-73c94701891b,SELLER,00Ran@0,_SystemAgent,RandomAgent,59,2,10,5,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,59,,-1,-1
1164,82a5b03e-ff3c-4320-b10e-4be66700ed99,SELLER,00Ran@0,_SystemAgent,RandomAgent,59,3,10,5,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,59,,-1,-1
1165,7197544a-5882-4354-b541-6adce6d785de,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,60,3,10,6,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,60,,-1,-1
1166,aeac4148-d3a8-4a59-ba08-63abf5e939f2,00Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,10,3,2,6,-1,6,02Ind@1|00Ran@0,"[quantity: (1, 5), time: (6, 10), unit_price: (1, 19)]",00Ran@0,02Ind@1,p1,02Ind@1,True,1,12,-1,00Ran@0:product(1.0),-1,-1
1167,2d42eded-1363-40ac-b731-59a8ee527854,SELLER,00Ran@0,_SystemAgent,RandomAgent,60,3,10,6,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,60,,-1,-1
1168,0289f257-db1c-4813-8c1d-8af1f6bb2121,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,60,2,10,6,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,60,,-1,-1
1169,77632146-a374-498d-b347-b5d8f290fd45,SELLER,00Ran@0,_SystemAgent,RandomAgent,60,1,10,6,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,60,,-1,-1
1170,e085fe5b-fffb-46c6-a48d-b6ac138c5ea9,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,60,1,10,6,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,60,,-1,-1
1171,13427dd9-5e9e-4b00-85a2-ff07d682398f,SELLER,00Ran@0,_SystemAgent,RandomAgent,60,2,10,6,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,60,,-1,-1
1172,4bad1746-9a68-414c-9b0f-53d5b1c37bc1,01Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,10,1,10,6,-1,6,02Ind@1|01Buy@0,"[quantity: (1, 5), time: (6, 10), unit_price: (1, 19)]",01Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1173,0695cfe4-5ccc-4b89-8ac2-d74467240218,SELLER,00Ran@0,_SystemAgent,RandomAgent,60,1,10,6,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,60,,-1,-1
1174,e40c3b15-492f-4cec-9d32-7a891994c2a0,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,60,2,10,6,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,60,,-1,-1
1175,466a316d-1135-46ba-8543-a5880f87d078,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,60,1,10,6,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,60,,-1,-1
1176,2ab505da-8624-4214-ba73-8e45ee1604c4,SELLER,00Ran@0,_SystemAgent,RandomAgent,60,2,10,6,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,60,,-1,-1
1177,6b24acd7-bb2e-4a6d-a3d5-01be58850e2a,SELLER,00Ran@0,_SystemAgent,RandomAgent,60,2,10,6,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,60,,-1,-1
1178,46a02236-6760-4e3a-89b5-c388d8c0434c,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,61,1,10,7,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,61,,-1,-1
1179,53eccfbc-3e78-48ac-a5cc-11f8a1df25c9,SELLER,00Ran@0,_SystemAgent,RandomAgent,61,1,10,7,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,61,,-1,-1
1180,838b972c-6415-4164-9c4c-53063db2dfdc,02Ind@1,05Dec@2,IndDecentralizingAgent,DecentralizingAgent,12,5,40,7,-1,7,02Ind@1|05Dec@2,"[quantity: (1, 5), time: (12, 17), unit_price: (27, 54)]",02Ind@1,05Dec@2,p2,02Ind@1,False,2,17,12,,-1,-1
1181,1a98d10b-6ef9-4313-b614-575f3dde787e,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,9,10,13,7,-1,7,04Dec@2|02Ind@1,"[quantity: (1, 10), time: (7, 11), unit_price: (1, 27)]",02Ind@1,04Dec@2,p2,04Dec@2,True,2,17,-1,02Ind@1:product(0.7),-1,-1
1182,849bfb36-0330-4e28-928a-aa86b7f0592b,SELLER,00Ran@0,_SystemAgent,RandomAgent,61,1,10,7,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,61,,-1,-1
1183,a635982a-3321-4fba-a3c8-c96439b88416,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,61,1,10,7,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,61,,-1,-1
1184,33d61943-0691-48fc-b6e5-61811dda1303,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,61,3,10,7,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,61,,-1,-1
1185,8144aca0-18c0-49c7-899f-121d6c37f24e,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,61,3,10,7,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,61,,-1,-1
1186,84d2800d-11ce-46f7-b05b-006dceca0650,SELLER,00Ran@0,_SystemAgent,RandomAgent,61,3,10,7,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,61,,-1,-1
1187,a2808e5e-5150-4921-a534-5c19ded212a4,SELLER,00Ran@0,_SystemAgent,RandomAgent,61,1,10,7,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,61,,-1,-1
1188,2d611b47-9d7b-4a69-898e-788c3ef94b3f,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,61,2,10,7,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,61,,-1,-1
1189,9ccbd5c0-82c6-42e1-8a35-a1ea9229ea35,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,17,5,41,7,-1,7,02Ind@1|04Dec@2,"[quantity: (1, 5), time: (12, 17), unit_price: (27, 54)]",02Ind@1,04Dec@2,p2,02Ind@1,False,2,17,17,,-1,-1
1190,bab80ddf-6716-4253-9a55-6ab8c5f0c4b2,SELLER,00Ran@0,_SystemAgent,RandomAgent,61,2,10,7,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,61,,-1,-1
1191,22b26096-d713-4223-bdda-e9d958dded6c,03MyA@1,05Dec@2,MyAgent,DecentralizingAgent,12,1,40,7,-1,7,03MyA@1|05Dec@2,"[quantity: (1, 4), time: (7, 12), unit_price: (27, 53)]",03MyA@1,05Dec@2,p2,03MyA@1,False,2,17,12,,-1,-1
1192,9988d8fc-bcab-4f9e-bc51-bba6dca5177d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,61,2,10,7,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,61,,-1,-1
1193,59a1effb-af38-4f44-8097-85777a1834e3,SELLER,00Ran@0,_SystemAgent,RandomAgent,62,2,10,8,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,62,,-1,-1
1194,d3d28d82-e90d-4a8d-8521-94d0fc2d7894,SELLER,00Ran@0,_SystemAgent,RandomAgent,62,1,10,8,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,62,,-1,-1
1195,f2bc59a9-be8e-4fc4-83ca-cf56068a7211,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,62,2,10,8,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,62,,-1,-1
1196,7be95bc6-9404-476f-ab02-28f3edc23861,SELLER,00Ran@0,_SystemAgent,RandomAgent,62,1,10,8,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,62,,-1,-1
1197,f363f532-d8e5-41bd-a335-295b80ac21fa,SELLER,00Ran@0,_SystemAgent,RandomAgent,62,2,10,8,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,62,,-1,-1
1198,064b41b8-cc00-4693-9940-05a1cea16397,SELLER,00Ran@0,_SystemAgent,RandomAgent,62,3,10,8,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,62,,-1,-1
1199,400d7377-eae9-4fa5-9b10-33dac770f454,00Ran@0,02Ind@1,RandomAgent,IndDecentralizingAgent,9,2,1,8,-1,8,02Ind@1|00Ran@0,"[quantity: (1, 5), time: (8, 12), unit_price: (1, 19)]",00Ran@0,02Ind@1,p1,02Ind@1,True,1,10,-1,00Ran@0:product(1.0),-1,-1
1200,507c0aab-7f36-4bc0-93e7-a5297ee7b6d9,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,62,3,10,8,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,62,,-1,-1
1201,04e7edae-172c-4cee-9270-a4cd39605ad6,SELLER,00Ran@0,_SystemAgent,RandomAgent,62,2,10,8,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,62,,-1,-1
1202,b20bdc72-10af-48d0-a0a8-e369dd959150,01Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,12,1,10,8,-1,8,02Ind@1|01Buy@0,"[quantity: (1, 5), time: (8, 12), unit_price: (1, 19)]",01Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
1203,2f44c156-a216-422f-a9e9-74ce3c57722f,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,62,1,10,8,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,62,,-1,-1
1204,2287aa47-c5bc-4730-b68a-cdc5b4d5453a,SELLER,00Ran@0,_SystemAgent,RandomAgent,62,2,10,8,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,62,,-1,-1
1205,a8acaca4-2ebe-4945-9f13-155229a96565,SELLER,00Ran@0,_SystemAgent,RandomAgent,62,1,10,8,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,62,,-1,-1
1206,4139ed62-2182-45e7-989f-8ee75865b446,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,63,1,10,9,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,63,,-1,-1
1207,82f61c91-4b9a-4211-abdc-6aaf945098ee,SELLER,00Ran@0,_SystemAgent,RandomAgent,63,2,10,9,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,63,,-1,-1
