index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ind@0,spot_market_loss_01Ind@0,balance_01Ind@0,inventory_01Ind@0_input,inventory_01Ind@0_output,productivity_01Ind@0,assets_01Ind@0,bankrupt_01Ind@0,score_01Ind@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
170,0,0,0,0,10.0,8,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,11,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,45908,30,1070,1.0,24833.827600459215,False,0.08013100115244286,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,11,15.520000000000003,61648,2676,0,0.0,21640.071676082556,False,-0.31303407111535425,0.16666666666666666,289081,0.0,0.25,3,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,80,0.42209714197088033,237.8010995585355
171,0,0,0,0,10.0,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,12,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,45808,30,1080,1.0,25063.11570887472,False,0.08040219738578015,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,12,15.629000000000003,61483,2676,0,0.0,21640.071676082556,False,-0.31459820041670983,0.16666666666666666,288816,0.0,0.25,5,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,100,0.4091298520215787,238.21022941055708
172,0,0,0,0,10.0,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,7,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,45708,30,1090,1.0,25292.40381729023,False,0.08067339361911771,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,7,15.687000000000003,61424,2676,0,0.0,21640.071676082556,False,-0.3151574951365885,0.16666666666666666,288657,0.0,0.25,4,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,100,0.4033559790113941,238.61358538956847
173,0,0,0,0,10.0,11,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,8,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,45598,31,1100,1.0,25531.691925705734,False,0.08085199383038011,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,8,15.760000000000002,61349,2676,0,0.0,21640.071676082556,False,-0.31586846300084104,0.16666666666666666,288472,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,110,0.4111056620022282,239.0246910515707
174,0,0,0,0,10.0,6,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,6,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,45538,27,1110,1.0,25720.98003412124,False,0.0814935741520171,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,6,15.812000000000001,61293,2676,0,0.0,21640.071676082556,False,-0.3163993190061496,0.16666666666666666,288356,0.0,0.25,2,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,60,0.407088456035126,239.43177950760582
175,0,0,0,0,10.0,9,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,11,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,45448,26,1120,1.0,25940.26814253675,False,0.08185736640742942,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,11,15.916000000000004,61147,2676,0,0.0,21640.071676082556,False,-0.3177833364485612,0.16666666666666666,288120,0.0,0.25,5,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,90,0.410645815951284,239.8424253235571
176,0,0,0,0,10.0,4,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,7,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,45408,20,1130,1.0,26109.556250952253,False,0.0826841387732162,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,7,15.975000000000003,61078,2676,0,0.0,21640.071676082556,False,-0.31843742688367355,0.16666666666666666,288011,0.0,0.25,1,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,40,0.39855855202768,240.2409838755848
177,0,0,0,0,10.0,9,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,45318,19,1140,1.0,26328.844359367762,False,0.08304793102862852,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127547,0,159,0.0,5088.0,False,0.23320693904635512,11,16.078000000000003,60939,2676,0,0.0,21640.071676082556,False,-0.31975508732542157,0.16666666666666666,288070,0.0,0.25,9,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,378,0.4034843200352043,240.64446819562
178,0,0,0,0,10.0,13,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,45188,22,1150,1.0,26588.132467783267,False,0.08304133919574114,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127931,0,147,0.0,4704.0,False,0.2350270167788416,8,16.147000000000002,60854,2676,0,0.0,21640.071676082556,False,-0.32056085090490777,0.16666666666666666,288239,0.0,0.25,10,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,514,0.3981910070287995,241.0426592026488
179,0,0,0,0,10.0,13,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,15,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,45058,25,1160,1.0,26847.420576198776,False,0.08303474736285403,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,128187,0,139,0.0,4448.0,False,0.23624040193383258,7,16.209000000000003,60783,2676,0,0.0,21640.071676082556,False,-0.3212339004830668,0.16666666666666666,288294,0.0,0.25,10,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,386,0.4006066260044463,241.44326582865324
180,0,0,0,0,10.0,11,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,44948,26,1170,1.0,27086.70868461428,False,0.08321334757411643,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,128475,0,130,0.0,4160.0,False,0.23760546023319745,11,16.312,60650,2676,0,0.0,21640.071676082556,False,-0.32249468349567467,0.16666666666666666,288339,0.0,0.25,10,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,398,0.3982556149712764,241.84152144362452
181,0,0,0,0,10.0,7,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,44878,23,1180,1.0,27285.996793029786,False,0.08376233187367853,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,128859,0,118,0.0,3776.0,False,0.23942553796568394,8,16.381,60568,2676,0,0.0,21640.071676082556,False,-0.3232720083605908,0.16666666666666666,288571,0.0,0.25,9,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,454,0.38641427597031,242.22793571959483
182,0,0,0,0,10.0,11,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,13,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,44768,24,1190,1.0,27525.284901445295,False,0.08394093208494106,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,128891,0,117,0.0,3744.0,False,0.23957721111005784,12,16.493000000000002,60404,2676,0,0.0,21640.071676082556,False,-0.324826658090423,0.16666666666666666,288329,0.0,0.25,5,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,142,0.3937261989922263,242.62166191858705
183,0,0,0,0,10.0,12,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,17,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,44648,26,1200,1.0,27774.5730098608,False,0.0840269362741287,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,129147,0,109,0.0,3488.0,False,0.2407905962650488,9,16.571,60298,2676,0,0.0,21640.071676082556,False,-0.32583149267189987,0.16666666666666666,288359,0.0,0.25,10,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,376,0.3810533430078067,243.00271526159486
184,0,0,0,0,10.0,13,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,44518,29,1210,1.0,28033.86111827631,False,0.08402034444124146,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,129467,0,99,0.0,3168.0,False,0.24230732770878757,10,16.662000000000006,60177,2676,0,0.0,21640.071676082556,False,-0.3269785208262273,0.16666666666666666,288428,0.0,0.25,11,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,450,0.1989886150113307,243.2017038766062
185,0,0,0,0,10.0,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,44418,29,1220,1.0,28263.149226691814,False,0.08429154067457875,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,129915,0,85,0.0,2720.0,False,0.2444307517300218,6,16.712000000000003,60121,2676,0,0.0,21640.071676082556,False,-0.32750937683153586,0.16666666666666666,288720,0.0,0.25,11,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,548,0.1992931459681131,243.4009970225743
186,0,0,0,0,10.0,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,18,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,44318,29,1230,1.0,28492.437335107323,False,0.08456273690791631,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,130235,0,75,0.0,2400.0,False,0.24594748317376056,8,16.786000000000005,60050,2676,0,0.0,21640.071676082556,False,-0.32818242640969497,0.16666666666666666,288869,0.0,0.25,8,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,420,0.19702416501240805,243.5980211875867
187,0,0,0,0,10.0,0,,22.928810841550668,0,,8.086723346817099,0,,32.0,15,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,44318,19,1240,1.0,28621.725443522828,False,0.08575989336200252,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,130459,0,68,0.0,2176.0,False,0.24700919518437767,8,16.858,59970,2676,0,0.0,21640.071676082556,False,-0.3289407921315643,0.16666666666666666,289013,0.0,0.25,3,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,224,0.19158703502034768,243.78960822260706
188,0,0,0,0,10.0,0,,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,44318,9,1250,1.0,28751.013551938333,False,0.08695704981608886,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,130843,0,56,0.0,1792.0,False,0.24882927291686416,8,16.930000000000003,59888,2676,0,0.0,21640.071676082556,False,-0.3297181169964804,0.16666666666666666,289315,0.0,0.25,4,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,384,0.1955646610003896,243.98517288360745
189,0,0,0,0,10.0,0,,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,44318,0,1259,0.9,28867.372849512292,False,0.08803449062476659,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,131131,0,47,0.0,1504.0,False,0.250194331216229,11,17.032000000000004,59743,2676,0,0.0,21640.071676082556,False,-0.33109265486736866,0.15,289458,0.0,0.25,5,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,288,0.19280825299210846,244.17798113659956
