index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
68,3,0,0,0,10.0,20,10.0,7.593694479395124,4,8.0,13.780970757772216,0,,35.00000000000002,6,35.0,0,1.4780000000000002,32609,712,0,0.0,7120.0,False,-0.12544430205285684,4,1.5000000000000002,33029,668,0,0.0,6680.0,False,-0.12060836134148996,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.189,65214,0,6,0.4,82.6858245466333,False,-0.021468308481813334,0,4.799000000000001,93797,0,5,0.0,175.0000000000001,False,-0.045831046608533044,6,6.263,85904,374,0,0.0,5154.083063406809,False,-0.10074759099433496,0.06666666666666667,377526,0.0,0.0,5,0,0,2,3,3.0,11,13,6,54.0,0.0,3,0,6,200,0.6504490330116823,90.66060767730232
69,6,0,0,0,10.0,20,10.0,7.593694479395124,0,,13.780970757772216,0,,35.00000000000002,8,35.0,0,1.4780000000000002,32499,723,0,0.0,7230.0,False,-0.12677418574848273,0,1.4960000000000002,32939,677,0,0.0,6770.0,False,-0.1216964480015475,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.189,65214,0,6,0.0,82.6858245466333,False,-0.021468308481813334,0,4.799000000000001,93797,0,5,0.0,175.0000000000001,False,-0.045831046608533044,8,6.337000000000001,85820,374,0,0.0,5154.083063406809,False,-0.10160130158644423,0.0,377242,0.0,0.0,6,0,0,2,2,2.0,15,17,4,108.0,0.0,6,0,4,200,0.7498852949938737,91.4104929722962
70,4,0,0,0,10.0,20,10.0,7.632375749584099,4,8.0,13.582503638336453,5,10.0,35.00000000000002,10,35.0,2,1.498,32369,734,0,0.0,7340.0,False,-0.1285876635152453,2,1.5160000000000002,32829,686,0,0.0,6860.0,False,-0.12326812873274173,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.189,65232,0,5,0.4,67.91251819168227,False,-0.021309156820732113,0,4.799000000000001,93747,0,10,0.5,350.0000000000002,False,-0.045449925808484254,10,6.429000000000001,85696,374,0,0.0,5079.856360737834,False,-0.10323873223602127,0.15,376846,0.0,0.0,7,0,0,2,5,5.0,14,16,7,57.0,0.0,4,0,7,250,0.7485200579976663,92.15901303029386
71,7,0,0,0,10.0,20,10.0,7.632375749584099,0,,13.523629001743197,2,11.0,35.000000000000014,13,35.0,0,1.4960000000000004,32259,745,0,0.0,7450.0,False,-0.1299175472108712,0,1.5140000000000002,32739,695,0,0.0,6950.0,False,-0.12435621539279929,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.189,65254,0,3,0.0,40.570887005229594,False,-0.021184257149030297,0,4.799000000000001,93747,0,10,0.0,350.0000000000001,False,-0.045449925808484254,13,6.549000000000002,85474,376,0,0.0,5084.8845046554425,False,-0.10546941630254164,0.0,376446,0.0,0.0,7,0,0,2,4,4.0,9,11,6,108.0,3.0,6,1,6,222,0.7850470139528625,92.94406004424673
72,6,0,0,0,10.0,20,10.0,7.6508427582247345,2,8.0,15.600652291914733,10,32.0,35.000000000000014,11,35.0,2,1.5160000000000002,32119,757,0,0.0,7570.0,False,-0.13185192349541794,0,1.5140000000000002,32659,703,0,0.0,7030.0,False,-0.12532340353507265,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,7,2.2590000000000003,65373,0,2,0.2,31.201304583829465,False,-0.019470051849807123,0,4.799000000000001,93587,0,15,0.5,525.0000000000002,False,-0.04618675935524524,11,6.646000000000002,85177,381,0,0.0,5943.8485232195135,False,-0.10412297231935116,0.11666666666666665,375888,0.0,0.0,5,0,0,4,6,5.4,8,12,5,108.0,0.0,6,0,5,200,0.7485692169866525,93.69262926123338
73,5,0,0,0,10.0,20,10.0,7.669300695769415,2,8.0,16.49997504716199,6,28.5,35.00000000000001,7,35.0,2,1.534,31989,768,0,0.0,7680.0,False,-0.13366540126218052,0,1.5140000000000002,32569,712,0,0.0,7120.0,False,-0.1264114901951302,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,4,2.2920000000000003,65425,0,2,0.2,32.99995009432398,False,-0.018676803949088105,0,4.799000000000001,93416,0,21,0.6,735.0000000000001,False,-0.046857531963331096,7,6.705000000000002,85110,381,0,0.0,6286.490492968718,False,-0.10306273506022368,0.13333333333333333,375482,0.0,0.0,6,0,0,6,5,4.6,4,10,4,57.0,3.0,4,1,4,200,0.7029959870269522,94.39562524826033
74,4,0,0,0,10.0,20,10.0,7.704065887849518,4,8.0,16.49997504716199,0,,35.00000000000001,8,35.0,2,1.552,31889,776,0,0.0,7760.0,False,-0.1351161834755906,2,1.5340000000000003,32429,724,0,0.0,7240.0,False,-0.12834586647967697,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.2880000000000007,65393,0,6,0.4,98.99985028297193,False,-0.01866180927105006,0,4.799000000000001,93416,0,21,0.0,735.0000000000001,False,-0.046857531963331096,8,6.778000000000001,85026,381,0,0.0,6286.490492968718,False,-0.10391644565233295,0.06666666666666667,375126,0.0,0.0,5,0,0,3,4,4.0,1,4,3,72.0,0.0,4,0,3,200,0.6677250110078603,95.06335025926819
75,3,0,0,0,10.0,20,10.0,7.720395753436761,2,8.0,18.215158052508773,10,31.5,35.00000000000001,12,35.0,2,1.5699999999999998,31779,785,0,0.0,7850.0,False,-0.13668786420678483,0,1.532,32319,735,0,0.0,7350.0,False,-0.12967575017530286,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,4,2.3280000000000003,65592,0,2,0.2,36.430316105017546,False,-0.016146847840620968,0,4.799000000000001,93261,0,26,0.5,910.0000000000002,False,-0.04754354940341891,12,6.890000000000001,84699,386,0,0.0,7031.051008268387,False,-0.1034562523717484,0.11666666666666665,374623,0.0,0.0,7,0,0,3,5,4.8,0,3,6,54.0,0.0,3,0,6,360,0.5818677750066854,95.64521803427488
76,6,0,0,0,10.0,20,10.0,7.750936844844425,4,8.0,18.215158052508773,0,,35.00000000000001,10,35.0,2,1.588,31679,793,0,0.0,7930.0,False,-0.13813864642019488,2,1.552,32179,747,0,0.0,7470.0,False,-0.1316101264598496,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.3240000000000007,65560,0,6,0.4,109.29094831505265,False,-0.01608041336156179,0,4.799000000000001,93261,0,26,0.0,910.0000000000002,False,-0.04754354940341891,10,6.978000000000001,84573,386,0,0.0,7031.051008268387,False,-0.10473681825991231,0.06666666666666667,374225,0.0,0.0,5,0,0,2,5,5.0,3,5,3,90.0,3.0,5,1,3,200,0.7227929460350424,96.36801098030992
77,3,0,0,0,10.0,20,10.0,7.750936844844425,0,,17.37218322903365,9,10.0,35.00000000000001,11,35.0,0,1.586,31609,800,0,0.0,8000.0,False,-0.1389849360446841,0,1.5500000000000003,32049,760,0,0.0,7600.0,False,-0.13318180719104383,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,3,2.3540000000000005,65575,0,0,0.0,0.0,False,-0.016674914151183887,0,4.799000000000001,93261,0,26,0.0,910.0000000000002,False,-0.04754354940341891,11,7.078000000000001,84343,395,0,0.0,6862.012375468291,False,-0.10793334768650374,0.0,373810,0.0,0.0,6,0,0,3,4,3.333333333333333,0,3,6,54.0,0.0,3,0,6,200,0.5703421590151265,96.93835313932505
78,6,0,0,0,10.0,20,10.0,7.750936844844425,0,,18.243529331082932,5,32.0,35.00000000000001,12,35.0,0,1.586,31519,809,0,0.0,8090.0,False,-0.14007302270474165,0,1.5500000000000003,31939,771,0,0.0,7710.0,False,-0.13451169088666973,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,5,2.4010000000000007,65610,0,0,0.0,0.0,False,-0.016150074227360655,0,4.799000000000001,93261,0,26,0.0,910.0000000000002,False,-0.04754354940341891,12,7.187000000000002,84023,400,0,0.0,7297.411732433173,False,-0.10897304849669105,0.0,373325,0.0,0.0,5,0,0,1,4,4.0,4,5,6,90.0,3.0,5,1,6,200,0.719401688023936,97.65775482734898
79,6,0,0,0,10.0,20,10.0,7.750936844844425,0,,17.731790083658073,5,10.0,35.00000000000001,9,35.0,0,1.5860000000000005,31419,819,0,0.0,8190.0,False,-0.14128200788258335,0,1.5500000000000003,31839,781,0,0.0,7810.0,False,-0.13572067606451144,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,5,2.446000000000001,65535,0,0,0.0,0.0,False,-0.01727473120698187,0,4.799000000000001,93211,0,31,0.5,1085.0000000000002,False,-0.047162428603370124,9,7.2650000000000015,83915,400,0,0.0,7092.716033463229,False,-0.11111086024827113,0.08333333333333333,372892,0.0,0.0,5,0,0,3,4,4.0,2,5,3,90.0,3.0,5,1,3,200,0.6983687379979528,98.35612356534693
80,3,0,0,0,10.0,20,10.0,7.799584290039416,8,8.0,19.461483668763524,10,32.0,35.00000000000001,11,35.0,4,1.6260000000000001,31239,833,0,0.0,8330.0,False,-0.14394177527383514,4,1.5900000000000005,31739,787,0,0.0,7870.0,False,-0.13741325531348986,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,10,2.5410000000000004,65511,0,8,0.8,155.6918693501082,False,-0.016467288456894737,0,4.799000000000001,93051,0,36,0.5,1260.0000000000002,False,-0.04789926215013111,11,7.366000000000001,83608,405,0,0.0,7881.900885849227,False,-0.11022063903363401,0.21666666666666667,372121,0.0,0.0,6,0,0,2,7,7.0,1,3,6,54.0,0.0,3,0,6,200,0.57590783998603,98.93203140533296
81,6,0,0,0,10.0,20,10.0,7.799584290039416,0,,19.461483668763524,0,,35.000000000000014,12,35.0,0,1.622,31119,845,0,0.0,8450.0,False,-0.1453925574872452,0,1.586,31659,795,0,0.0,7950.0,False,-0.13838044345576322,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.531000000000001,65511,0,8,0.0,155.6918693501082,False,-0.016467288456894737,0,4.799000000000001,93051,0,36,0.0,1260.0000000000005,False,-0.04789926215013111,12,7.475000000000001,83450,405,0,0.0,7881.900885849227,False,-0.11182642800450622,0.0,371763,0.0,0.0,5,0,0,3,3,3.0,3,6,4,108.0,0.0,6,0,4,200,0.7211824880214408,99.6532138933544
82,4,0,0,0,10.0,20,10.0,7.819202951915276,4,8.0,18.86447556438549,5,10.0,35.000000000000014,10,35.0,2,1.6420000000000001,30979,857,0,0.0,8570.0,False,-0.14732693377179196,2,1.606,31559,803,0,0.0,8030.0,False,-0.1398312256691733,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.531000000000001,65529,0,7,0.4,132.05132895069843,False,-0.016374620773533768,0,4.799000000000001,93001,0,41,0.5,1435.0000000000007,False,-0.047518141350082324,10,7.5630000000000015,83325,405,0,0.0,7640.112603576124,False,-0.11432550458576678,0.15,371366,0.0,0.0,6,0,0,4,5,5.0,0,4,7,57.0,0.0,4,0,7,250,0.7154991469578817,100.36871304031229
83,7,0,0,0,10.0,20,10.0,7.8285281476232615,2,8.0,18.86447556438549,0,,35.00000000000001,9,35.0,0,1.64,30929,862,0,0.0,8620.0,False,-0.14793142636071283,2,1.6240000000000003,31389,818,0,0.0,8180.0,False,-0.14212829750707257,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.531000000000001,65513,0,9,0.2,169.7802800794694,False,-0.016331666741048034,0,4.799000000000001,93001,0,41,0.0,1435.0000000000002,False,-0.047518141350082324,9,7.643000000000002,83232,405,0,0.0,7640.112603576124,False,-0.11527068416988777,0.03333333333333333,371037,0.0,0.0,6,0,0,3,3,3.0,3,6,7,108.0,3.0,6,1,7,200,0.6792941199964844,101.04800716030877
84,7,0,0,0,10.0,20,10.0,7.837822410491413,2,8.0,18.86447556438549,0,,35.00000000000001,10,35.0,2,1.66,30799,873,0,0.0,8730.0,False,-0.1497449041274754,0,1.622,31299,827,0,0.0,8270.0,False,-0.14321638416713012,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.5310000000000006,65497,0,11,0.2,207.50923120824038,False,-0.016288712708562077,0,4.799000000000001,93001,0,41,0.0,1435.0000000000002,False,-0.047518141350082324,10,7.734000000000002,83116,405,0,0.0,7640.112603576124,False,-0.11644961784470534,0.03333333333333333,370685,0.0,0.0,6,0,0,5,4,4.0,2,7,6,111.0,0.0,7,0,6,200,0.7334376910002902,101.78144485130906
85,6,0,0,0,10.0,20,10.0,7.837822410491413,0,,20.303924664715726,11,29.636363636363637,35.00000000000001,7,35.0,0,1.6580000000000001,30679,885,0,0.0,8850.0,False,-0.15119568634088545,0,1.6220000000000003,31219,835,0,0.0,8350.0,False,-0.14418357230940348,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.531000000000001,65823,0,0,0.0,0.0,False,-0.012956048405236403,0,4.799000000000001,92675,1,51,1.0,1805.303924664716,False,-0.0489496111314475,7,7.794000000000001,83047,405,0,0.0,8223.08948920987,False,-0.11418841855595935,0.16666666666666666,370416,0.0,0.0,8,0,0,5,2,2.0,0,5,4,75.0,3.0,5,1,4,526,0.6759140240028501,102.45735887531191
86,4,0,0,0,10.0,20,10.0,7.837822410491413,0,,20.303924664715726,0,,35.0,9,35.0,0,1.6580000000000001,30589,894,0,0.0,8940.0,False,-0.152283773000943,0,1.6220000000000003,31109,846,0,0.0,8460.0,False,-0.14551345600502938,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.531000000000001,65823,0,0,0.0,0.0,False,-0.012956048405236403,0,4.799000000000001,92675,0,52,0.1,1820.0,False,-0.048874931398255994,9,7.8770000000000024,82945,405,0,0.0,8223.08948920987,False,-0.11522506713209203,0.016666666666666666,370114,0.0,0.0,6,0,0,3,3,3.0,1,4,4,72.0,0.0,4,0,4,200,0.5959995469893329,103.05335842230124
87,4,0,0,0,10.0,20,10.0,7.847034798985518,2,8.0,22.217164716919932,15,31.666666666666668,35.0,9,35.0,2,1.6780000000000004,30449,906,0,0.0,9060.0,False,-0.15421814928548977,0,1.622,31029,854,0,0.0,8540.0,False,-0.14648064414730275,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,15,2.681000000000001,65822,0,2,0.2,44.434329433839864,False,-0.012637887973414367,0,4.799000000000001,92360,0,62,1.0,2170.0,False,-0.05029778238510478,9,7.958000000000001,82682,410,0,0.0,9109.037533937171,False,-0.11339595130832587,0.19999999999999998,369315,0.0,0.0,5,0,0,3,7,7.0,1,4,4,72.0,0.0,4,0,4,200,0.5767090870067477,103.63006750930799
88,4,0,0,0,10.0,20,10.0,7.8561161594663735,2,8.0,22.217164716919932,0,,35.0,11,35.0,2,1.6960000000000004,30349,914,0,0.0,9140.0,False,-0.15566893149889982,0,1.6220000000000003,30909,866,0,0.0,8660.0,False,-0.14793142636071283,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.666000000000001,65806,0,4,0.2,88.86865886767973,False,-0.012544658937516355,0,4.799000000000001,92360,0,62,0.0,2170.0,False,-0.05029778238510478,11,8.059000000000003,82539,410,0,0.0,9109.037533937171,False,-0.11484929195917858,0.03333333333333333,368936,0.0,0.0,5,0,0,1,4,4.0,2,3,6,54.0,3.0,3,1,6,200,0.5095498479786329,104.13961735728662
89,6,0,0,0,10.0,20,10.0,7.8561161594663735,0,,22.217164716919932,0,,35.0,8,35.0,0,1.694,30239,925,0,0.0,9250.0,False,-0.15699881519452571,0,1.622,30819,875,0,0.0,8750.0,False,-0.14901951302077038,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.666000000000001,65806,0,4,0.0,88.86865886767973,False,-0.012544658937516355,0,4.799000000000001,92360,0,62,0.0,2170.0,False,-0.05029778238510478,8,8.128,82456,410,0,0.0,9109.037533937171,False,-0.11569283932995321,0.0,368653,0.0,0.0,6,0,0,1,2,2.0,5,6,4,108.0,0.0,6,0,4,200,0.6582793439738452,104.79789670126047
90,4,0,0,0,10.0,20,10.0,7.86502015029898,2,8.0,22.791432720438205,5,32.0,35.00000000000001,7,35.0,0,1.694,30139,935,0,0.0,9350.0,False,-0.15820780037236742,2,1.6420000000000001,30699,885,0,0.0,8850.0,False,-0.15071209226974877,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,1,2.6760000000000006,65925,0,2,0.2,45.58286544087641,False,-0.011084747661156831,0,4.799000000000001,92360,0,62,0.0,2170.0000000000005,False,-0.05029778238510478,7,8.190000000000001,82237,415,0,0.0,9458.444578981855,False,-0.11614303423490334,0.03333333333333333,368333,0.0,0.0,6,0,0,2,4,3.2,2,4,7,57.0,0.0,4,0,7,200,0.673683624016121,105.47158032527659
91,7,0,0,0,10.0,20,10.0,7.873704139777692,2,8.0,22.00820938106107,5,10.0,35.00000000000001,14,35.0,0,1.6940000000000004,30059,943,0,0.0,9430.0,False,-0.15917498851464082,2,1.6600000000000001,30559,897,0,0.0,8970.0,False,-0.15264646855429553,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,3,2.7050000000000005,65884,0,2,0.2,44.01641876212214,False,-0.011711304911286108,0,4.799000000000001,92310,0,67,0.5,2345.0000000000005,False,-0.049916661585056,14,8.323,82018,415,0,0.0,9133.406893140345,False,-0.12002049467884045,0.11666666666666665,367803,0.0,0.0,4,0,0,4,6,5.6,2,6,6,108.0,3.0,6,1,6,200,0.6852027529967017,106.15678307827329
92,6,0,0,0,10.0,20,10.0,7.889501808572151,4,8.0,22.644685772896118,5,32.0,35.00000000000001,13,35.0,2,1.714,29909,956,0,0.0,9560.0,False,-0.16123026331697174,2,1.6780000000000004,30469,904,0,0.0,9040.0,False,-0.15397635224992143,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,3,2.7320000000000007,65937,0,4,0.4,90.57874309158447,False,-0.010567436358723734,0,4.799000000000001,92310,0,67,0.0,2345.0000000000005,False,-0.049916661585056,13,8.439,81663,420,0,0.0,9510.768024616369,False,-0.12171083590149613,0.06666666666666667,367261,0.0,0.0,6,0,0,2,7,6.6,4,6,3,108.0,0.0,6,0,3,200,0.6550473700044677,106.81183044827776
93,3,0,0,0,10.0,20,10.0,7.902985206267194,4,8.0,23.10306497168604,6,28.5,35.00000000000001,10,35.0,2,1.7320000000000002,29759,969,0,0.0,9690.0,False,-0.16328553811930266,2,1.6960000000000002,30379,911,0,0.0,9110.0,False,-0.1553062359455473,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,2,2.7490000000000006,66025,0,4,0.4,92.41225988674417,False,-0.00923409165289532,0,4.799000000000001,92299,0,68,0.1,2380.0000000000005,False,-0.049850600646380874,10,8.526000000000002,81378,425,0,0.0,9818.802612966567,False,-0.12304204213180393,0.08333333333333333,366813,0.0,0.0,6,0,0,2,7,6.2,1,3,4,54.0,0.0,3,0,4,200,0.48621257999911904,107.29804302827688
94,4,0,0,0,10.0,20,10.0,7.914568209406458,4,8.0,23.10306497168604,0,,35.0,10,35.0,2,1.75,29639,979,0,0.0,9790.0,False,-0.16497811736828105,2,1.7140000000000004,30259,921,0,0.0,9210.0,False,-0.15699881519452571,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.7470000000000008,65993,0,8,0.4,184.82451977348833,False,-0.009021064676972427,0,4.799000000000001,92299,0,68,0.0,2380.0,False,-0.049850600646380874,10,8.616000000000001,81252,425,0,0.0,9818.802612966567,False,-0.12432260801996785,0.06666666666666667,366415,0.0,0.0,6,0,0,0,5,5.0,4,4,4,72.0,0.0,4,0,4,200,0.570520238019526,107.8685632662964
95,4,0,0,0,10.0,20,10.0,7.914568209406458,0,,24.102938425068288,10,31.0,35.0,12,35.0,0,1.7480000000000004,29499,993,0,0.0,9930.0,False,-0.16667069661725947,0,1.7120000000000006,30199,927,0,0.0,9270.0,False,-0.15772420630123074,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,2,2.7670000000000003,66253,0,0,0.0,0.0,False,-0.006508015055408101,0,4.799000000000001,92144,0,73,0.5,2555.0,False,-0.050536618086468685,12,8.726000000000003,80935,430,0,0.0,10364.263522779363,False,-0.12477252920513769,0.08333333333333333,366003,0.0,0.0,5,0,0,3,4,3.4,1,4,4,72.0,0.0,4,0,4,355,0.5781617569737136,108.44672502327012
96,4,0,0,0,10.0,20,10.0,7.924574210880174,4,8.0,24.102938425068288,0,,35.0,8,35.0,2,1.7680000000000005,29369,1004,0,0.0,10040.0,False,-0.16848417438402205,2,1.7320000000000004,30089,936,0,0.0,9360.0,False,-0.15929588703242498,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.7650000000000006,66221,0,4,0.4,96.41175370027315,False,-0.006265001021936357,0,4.799000000000001,92144,0,73,0.0,2555.0,False,-0.050536618086468685,8,8.794000000000002,80859,430,0,0.0,10364.263522779363,False,-0.12554493402656988,0.06666666666666667,365655,0.0,0.0,6,0,0,3,4,4.0,0,3,6,54.0,3.0,3,1,6,200,0.490033055015374,108.9367580782855
97,6,0,0,0,10.0,20,10.0,7.9312813093638495,3,8.0,24.102938425068288,0,,35.0,10,35.0,3,1.7960000000000003,29239,1014,0,0.0,10140.0,False,-0.1704185506685688,0,1.7300000000000002,29989,946,0,0.0,9460.0,False,-0.1605048722102667,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.7650000000000006,66197,0,7,0.3,168.72056897547802,False,-0.006082740496832276,0,4.799000000000001,92144,0,73,0.0,2555.0,False,-0.050536618086468685,10,8.886000000000001,80743,430,0,0.0,10364.263522779363,False,-0.12672386770138747,0.049999999999999996,365285,0.0,0.0,6,0,0,3,4,4.0,3,6,6,108.0,0.0,6,0,6,200,0.6564232520177029,109.5931813303032
98,6,0,0,0,10.0,20,10.0,7.939280389131204,4,8.0,24.041944224558108,8,23.5,35.0,16,35.0,2,1.8130000000000002,29109,1025,0,0.0,10250.0,False,-0.1722320284353314,2,1.7500000000000002,29879,955,0,0.0,9550.0,False,-0.16207655294146095,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,1,2.775000000000001,66328,0,4,0.4,96.16777689823243,False,-0.004662319665765299,0,4.799000000000001,91978,0,79,0.6,2765.0,False,-0.05115657458788137,16,9.036000000000003,80454,432,0,0.0,10386.119905009102,False,-0.12954997304200913,0.16666666666666666,364721,0.0,0.0,8,0,0,1,7,7.0,4,5,5,90.0,3.0,5,1,5,377,0.648383088002447,110.24156441830564
99,5,0,0,0,10.0,20,10.0,7.942968527701359,2,8.0,23.120233475628083,5,10.0,35.0,9,35.0,0,1.8110000000000002,28989,1037,0,0.0,10370.0,False,-0.17368281064874144,2,1.768,29779,963,0,0.0,9630.0,False,-0.163527335154871,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,1,2.7840000000000003,66337,0,2,0.2,46.24046695125617,False,-0.004901701478914578,0,4.799000000000001,91928,0,84,0.5,2940.0,False,-0.05077545378783259,9,9.110000000000001,80350,432,0,0.0,9987.940861471332,False,-0.1326303389359547,0.11666666666666665,364356,0.0,0.0,5,0,0,3,5,4.2,1,4,7,57.0,3.0,4,1,7,200,0.7225438689929433,110.96410828729859
100,7,0,0,0,10.0,20,10.0,7.942968527701359,0,,23.723839808099733,5,32.0,35.0,16,35.0,0,1.8110000000000002,28849,1051,0,0.0,10510.0,False,-0.17537538989771986,0,1.7660000000000002,29719,969,0,0.0,9690.0,False,-0.16425272626157603,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,3,2.8130000000000006,66422,0,0,0.0,0.0,False,-0.0039737879946616286,0,4.799000000000001,92243,0,75,0.0,2625.0,False,-0.0491747464276277,7,9.171000000000001,80121,437,0,0.0,10367.317996139584,False,-0.13302986972711964,0.0,364327,0.0,0.0,9,0,0,5,3,2.6,2,7,3,126.0,0.0,7,0,3,515,0.7009232059936039,111.66503149329219
101,3,0,0,0,10.0,20,10.0,7.94657420405612,2,8.0,24.30502799088761,5,32.0,35.0,20,35.0,2,1.8310000000000002,28769,1057,0,0.0,10570.0,False,-0.17658437507556157,0,1.7660000000000002,29579,983,0,0.0,9830.0,False,-0.16594530551055445,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,5,2.8600000000000008,66441,0,2,0.2,48.61005598177522,False,-0.0033244106348929627,0,4.799000000000001,92593,0,65,0.0,2275.0,False,-0.04739618269406671,10,9.264000000000001,79838,442,0,0.0,10742.822371972323,False,-0.13399789432296524,0.03333333333333333,364193,0.0,0.0,9,0,0,2,5,5.0,1,3,4,54.0,0.0,3,0,4,550,0.4895047739846632,112.15453626727685
102,4,0,0,0,10.0,20,10.0,7.9531555907832105,4,8.0,24.30502799088761,0,,35.0,9,35.0,2,1.8490000000000004,28689,1063,0,0.0,10630.0,False,-0.17779336025340328,2,1.7860000000000003,29419,997,0,0.0,9970.0,False,-0.16812147883066952,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.855000000000001,66409,0,6,0.4,145.83016794532566,False,-0.003075335763002318,0,4.799000000000001,92593,0,65,0.0,2275.0,False,-0.04739618269406671,9,9.344000000000001,79735,442,0,0.0,10742.822371972323,False,-0.13504470612043257,0.06666666666666667,363818,0.0,0.0,6,0,0,2,5,5.0,2,4,6,72.0,0.0,4,0,6,200,0.5829520450206473,112.7374883122975
103,6,0,0,0,10.0,20,10.0,7.956156152496148,2,8.0,24.30502799088761,0,,35.0,9,35.0,0,1.8470000000000004,28619,1070,0,0.0,10700.0,False,-0.1786396498778925,2,1.8040000000000007,29269,1010,0,0.0,10100.0,False,-0.17017675363300047,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.855000000000001,66393,0,8,0.2,194.44022392710087,False,-0.002950798327056886,0,4.799000000000001,92733,0,61,0.0,2135.0,False,-0.046684757200642316,5,9.385000000000002,79700,442,0,0.0,10742.822371972323,False,-0.13540041886714477,0.03333333333333333,363687,0.0,0.0,7,0,0,5,2,2.0,1,6,5,108.0,0.0,6,0,5,340,0.6517796900006942,113.3892680022982
